Time,daily_mail
2024-11-26,55.47859894367765
2024-11-27,53.91582150864448
2024-11-28,46.10193433347862
2024-11-29,48.44610048602837
2024-11-30,46.8833230509952
2024-12-01,48.44610048602837
2024-12-02,51.57165535609472
2024-12-03,53.91582150864448
2024-12-04,62.511097401326936
2024-12-05,57.822765096227414
2024-12-06,55.47859894367765
2024-12-07,52.35304407361131
2024-12-08,53.91582150864448
2024-12-09,63.29248611884352
2024-12-10,59.38554253126059
2024-12-11,58.604153813744
2024-12-12,57.04137637871083
2024-12-13,55.47859894367765
2024-12-14,52.35304407361131
2024-12-15,52.35304407361131
2024-12-16,58.604153813744
2024-12-17,60.166931248777175
2024-12-18,60.166931248777175
2024-12-19,57.04137637871083
2024-12-20,58.604153813744
2024-12-21,55.47859894367765
2024-12-22,53.13443279112789
2024-12-23,60.166931248777175
2024-12-24,57.822765096227414
2024-12-25,55.47859894367765
2024-12-26,60.166931248777175
2024-12-27,58.604153813744
2024-12-28,50.00887792106155
2024-12-29,52.35304407361131
2024-12-30,60.94831996629376
2024-12-31,56.25998766119424
2025-01-01,67.98081842394303
2025-01-02,70.3249845764928
2025-01-03,59.38554253126059
2025-01-04,57.04137637871083
2025-01-05,56.25998766119424
2025-01-06,63.29248611884352
2025-01-07,56.25998766119424
2025-01-08,60.94831996629376
2025-01-09,65.63665227139327
2025-01-10,66.41804098890987
2025-01-11,56.25998766119424
2025-01-12,56.25998766119424
2025-01-13,57.822765096227414
2025-01-14,61.729708683810344
2025-01-15,59.38554253126059
2025-01-16,59.38554253126059
2025-01-17,60.94831996629376
2025-01-18,52.35304407361131
2025-01-19,52.35304407361131
2025-01-20,61.729708683810344
2025-01-21,64.8552635538767
2025-01-22,74.23192816407574
2025-01-23,58.604153813744
2025-01-24,58.604153813744
2025-01-25,53.91582150864448
2025-01-26,51.57165535609472
2025-01-27,57.822765096227414
2025-01-28,60.94831996629376
2025-01-29,69.54359585897622
2025-01-30,75.01331688159232
2025-01-31,65.63665227139327
2025-02-01,60.94831996629376
2025-02-02,64.8552635538767
2025-02-03,64.0738748363601
2025-02-04,64.8552635538767
2025-02-05,62.511097401326936
2025-02-06,64.0738748363601
2025-02-07,60.94831996629376
2025-02-08,53.91582150864448
2025-02-09,52.35304407361131
2025-02-10,60.166931248777175
2025-02-11,63.29248611884352
2025-02-12,58.604153813744
2025-02-13,60.94831996629376
2025-02-14,59.38554253126059
2025-02-15,54.69721022616107
2025-02-16,53.13443279112789
2025-02-17,57.822765096227414
2025-02-18,61.729708683810344
2025-02-19,60.166931248777175
2025-02-20,57.822765096227414
2025-02-21,61.729708683810344
2025-02-22,50.79026663857813
2025-02-23,55.47859894367765
2025-02-24,62.511097401326936
2025-02-25,58.604153813744
2025-02-26,58.604153813744
2025-02-27,63.29248611884352
2025-02-28,62.511097401326936
2025-03-01,58.604153813744
2025-03-02,53.13443279112789
2025-03-03,60.166931248777175
2025-03-04,60.166931248777175
2025-03-05,58.604153813744
2025-03-06,57.04137637871083
2025-03-07,52.35304407361131
2025-03-08,51.57165535609472
2025-03-09,51.57165535609472
2025-03-10,53.91582150864448
2025-03-11,78.13887175165867
2025-03-12,61.729708683810344
2025-03-13,55.47859894367765
2025-03-14,53.91582150864448
2025-03-15,49.22748920354496
2025-03-16,50.79026663857813
2025-03-17,55.47859894367765
2025-03-18,53.91582150864448
2025-03-19,54.69721022616107
2025-03-20,50.79026663857813
2025-03-21,50.79026663857813
2025-03-22,46.10193433347862
2025-03-23,47.664711768511786
2025-03-24,50.00887792106155
2025-03-25,53.13443279112789
2025-03-26,57.822765096227414
2025-03-27,50.79026663857813
2025-03-28,51.57165535609472
2025-03-29,49.22748920354496
2025-03-30,49.22748920354496
2025-03-31,50.79026663857813
2025-04-01,49.22748920354496
2025-04-02,51.57165535609472
2025-04-03,53.91582150864448
2025-04-04,50.79026663857813
2025-04-05,47.664711768511786
2025-04-06,47.664711768511786
2025-04-07,53.13443279112789
2025-04-08,50.00887792106155
2025-04-09,50.00887792106155
2025-04-10,50.79026663857813
2025-04-11,53.13443279112789
2025-04-12,46.8833230509952
2025-04-13,46.10193433347862
2025-04-14,50.00887792106155
2025-04-15,51.34516587275658
2025-04-16,51.34516587275658
2025-04-17,52.4266531556962
2025-04-18,50.60907505190762
2025-04-19,44.37495202302529
2025-04-20,46.19253012681387
2025-04-21,53.16274397654516
2025-04-22,50.21838069314933
2025-04-23,48.400802589360744
2025-04-24,46.19253012681387
2025-04-25,46.92862094766283
2025-04-26,45.456439305964906
2025-04-27,45.456439305964906
2025-04-28,49.872984231058666
2025-04-29,47.664711768511786
2025-04-30,46.19253012681387
2025-05-01,48.400802589360744
2025-05-02,47.664711768511786
2025-05-03,43.63886120217633
2025-05-04,44.72034848511595
2025-05-05,48.010108230602455
2025-05-06,48.400802589360744
2025-05-07,48.400802589360744
2025-05-08,50.954471513998286
2025-05-09,47.664711768511786
2025-05-10,40.69449791878049
2025-05-11,39.958407097931534
2025-05-12,49.13689341020971
2025-05-13,51.69056233484724
2025-05-14,47.664711768511786
2025-05-15,46.973918844330456
2025-05-16,49.73709054105578
2025-05-17,45.592332995967794
2025-05-18,44.21074714760513
2025-05-19,50.4278834652371
2025-05-20,49.73709054105578
2025-05-21,50.4278834652371
2025-05-22,51.11867638941843
2025-05-23,47.664711768511786
2025-05-24,39.37519667833582
2025-05-25,42.13836837506114
2025-05-26,47.664711768511786
2025-05-27,51.80946931359976
2025-05-28,51.11867638941843
2025-05-29,49.04629761687445
2025-05-30,51.11867638941843
2025-05-31,40.06598960251715
2025-06-01,40.75678252669848
2025-06-02,48.35550469269312
2025-06-03,48.35550469269312
2025-06-04,49.04629761687445
2025-06-05,51.11867638941843
2025-06-06,51.80946931359976
2025-06-07,41.44757545087981
2025-06-08,44.901540071786464
2025-06-09,51.80946931359976
2025-06-10,52.500262237781094
2025-06-11,51.11867638941843
2025-06-12,53.881848086143755
2025-06-13,53.881848086143755
2025-06-14,51.80946931359976
2025-06-15,52.500262237781094
2025-06-16,55.263433934506416
2025-06-17,64.24374194886371
2025-06-18,58.71739855541307
2025-06-19,60.789777327957054
2025-06-20,52.500262237781094
2025-06-21,44.21074714760513
2025-06-22,57.33581270705041
2025-06-23,55.263433934506416
2025-06-24,62.862156100501046
2025-06-25,51.11867638941843
2025-06-26,52.500262237781094
2025-06-27,55.95422685868775
2025-06-28,46.973918844330456
2025-06-29,45.592332995967794
2025-06-30,51.80946931359976
2025-07-01,53.191055161962424
2025-07-02,55.263433934506416
2025-07-03,53.191055161962424
2025-07-04,48.35550469269312
2025-07-05,49.73709054105578
2025-07-06,49.73709054105578
2025-07-07,55.263433934506416
2025-07-08,52.500262237781094
2025-07-09,51.80946931359976
2025-07-10,51.11867638941843
2025-07-11,51.11867638941843
2025-07-12,42.82916129924247
2025-07-13,44.21074714760513
2025-07-14,53.191055161962424
2025-07-15,51.11867638941843
2025-07-16,50.4278834652371
2025-07-17,51.80946931359976
2025-07-18,49.73709054105578
2025-07-19,44.901540071786464
2025-07-20,45.592332995967794
2025-07-21,50.4278834652371
2025-07-22,54.572641010325086
2025-07-23,54.572641010325086
2025-07-24,52.500262237781094
2025-07-25,51.80946931359976
2025-07-26,44.21074714760513
2025-07-27,42.82916129924247
2025-07-28,49.73709054105578
2025-07-29,53.191055161962424
2025-07-30,51.80946931359976
2025-07-31,51.80946931359976
2025-08-01,46.973918844330456
2025-08-02,44.901540071786464
2025-08-03,42.13836837506114
2025-08-04,49.04629761687445
2025-08-05,50.4278834652371
2025-08-06,51.80946931359976
2025-08-07,49.04629761687445
2025-08-08,47.664711768511786
2025-08-09,42.13836837506114
2025-08-10,44.21074714760513
2025-08-11,49.73709054105578
2025-08-12,48.35550469269312
2025-08-13,47.664711768511786
2025-08-14,47.664711768511786
2025-08-15,49.04629761687445
2025-08-16,44.21074714760513
2025-08-17,42.13836837506114
2025-08-18,48.35550469269312
2025-08-19,48.35550469269312
2025-08-20,44.21074714760513
2025-08-21,45.592332995967794
2025-08-22,44.901540071786464
2025-08-23,40.75678252669848
2025-08-24,40.75678252669848
2025-08-25,48.35550469269312
2025-08-26,46.973918844330456
2025-08-27,50.4278834652371
2025-08-28,47.664711768511786
2025-08-29,42.13836837506114
2025-08-30,40.06598960251715
2025-08-31,41.44757545087981
2025-09-01,42.13836837506114
2025-09-02,44.901540071786464
2025-09-03,42.82916129924247
2025-09-04,44.901540071786464
2025-09-05,44.901540071786464
2025-09-06,37.993610829973164
2025-09-07,39.37519667833582
2025-09-08,46.283125920149125
2025-09-09,45.592332995967794
2025-09-10,60.09898440377573
2025-09-11,63.55294902468238
2025-09-12,69.07929241813302
2025-09-13,55.263433934506416
2025-09-14,48.35550469269312
2025-09-15,53.881848086143755
2025-09-16,49.04629761687445
2025-09-17,49.04629761687445
2025-09-18,53.881848086143755
2025-09-19,49.04629761687445
2025-09-20,44.21074714760513
2025-09-21,43.5199542234238
2025-09-22,51.11867638941843
2025-09-23,49.73709054105578
2025-09-24,50.4278834652371
2025-09-25,46.973918844330456
2025-09-26,47.664711768511786
2025-09-27,42.82916129924247
2025-09-28,46.973918844330456
2025-09-29,49.73709054105578
2025-09-30,49.73709054105578
2025-10-01,49.04629761687445
2025-10-02,48.35550469269312
2025-10-03,50.4278834652371
2025-10-04,44.901540071786464
2025-10-05,43.5199542234238
2025-10-06,46.283125920149125
2025-10-07,45.592332995967794
2025-10-08,46.973918844330456
2025-10-09,45.592332995967794
2025-10-10,47.664711768511786
2025-10-11,46.283125920149125
2025-10-12,45.592332995967794
2025-10-13,52.500262237781094
2025-10-14,46.973918844330456
2025-10-15,44.901540071786464
2025-10-16,46.973918844330456
2025-10-17,48.35550469269312
2025-10-18,44.21074714760513
2025-10-19,43.5199542234238
2025-10-20,46.283125920149125
2025-10-21,45.592332995967794
2025-10-22,42.82916129924247
2025-10-23,46.283125920149125
2025-10-24,46.283125920149125
2025-10-25,40.06598960251715
2025-10-26,40.75678252669848
2025-10-27,42.82916129924247
2025-10-28,45.592332995967794
2025-10-29,45.592332995967794
2025-10-30,48.35550469269312
2025-10-31,48.35550469269312
2025-11-01,42.82916129924247
2025-11-02,44.901540071786464
2025-11-03,47.664711768511786
2025-11-04,46.973918844330456
2025-11-05,48.35550469269312
2025-11-06,46.283125920149125
2025-11-07,47.664711768511786
2025-11-08,40.06598960251715
2025-11-09,40.75678252669848
2025-11-10,46.283125920149125
2025-11-11,44.901540071786464
2025-11-12,45.592332995967794
2025-11-13,44.901540071786464
2025-11-14,42.13836837506114
2025-11-15,37.302817905791834
2025-11-16,38.68440375415449
2025-11-17,41.44757545087981
2025-11-18,43.5199542234238
2025-11-19,42.82916129924247
2025-11-20,42.13836837506114
2025-11-21,43.5199542234238
2025-11-22,39.37519667833582
2025-11-23,37.993610829973164
2025-11-24,40.75678252669848
2025-11-25,42.82916129924247
2025-11-26,44.21074714760513
2025-11-27,39.37519667833582
2025-11-28,38.68440375415449
2025-11-29,36.6120249816105
2025-11-30,36.6120249816105
2025-12-01,39.37519667833582
2025-12-02,40.75678252669848
2025-12-03,41.44757545087981
2025-12-04,42.13836837506114
2025-12-05,39.37519667833582
2025-12-06,37.993610829973164
2025-12-07,35.92123205742917
2025-12-08,40.06598960251715
2025-12-09,41.44757545087981
2025-12-10,40.06598960251715
2025-12-11,41.43355649729945
2025-12-12,42.480979019453144
2025-12-13,37.951509036688535
2025-12-14,44.21919446578818
2025-12-15,53.27251786337655
2025-12-16,46.659435972186245
2025-12-17,44.91560395791036
2025-12-18,46.30842294215472
2025-12-19,49.09406091064346
2025-12-20,40.04073751305508
2025-12-21,39.34432802093289
2025-12-22,42.826375481543806
2025-12-23,43.873798003697516
2025-12-24,39.34432802093289
2025-12-25,37.951509036688535
2025-12-26,41.43355649729945
2025-12-27,38.64791852881071
2025-12-28,38.30252206672005
2025-12-29,43.52278497366599
2025-12-30,43.52278497366599
2025-12-31,42.826375481543806
2026-01-01,42.12996598942163
2026-01-02,44.91560395791036
2026-01-03,41.43355649729945
2026-01-04,40.04073751305508
2026-01-05,43.52278497366599
2026-01-06,41.43355649729945
2026-01-07,45.61201345003254
2026-01-08,45.61201345003254
2026-01-09,44.91560395791036
2026-01-10,41.41953754371908
2026-01-11,40.015485423593006
2026-01-12,44.929667844034256
2026-01-13,44.929667844034256
2026-01-14,44.929667844034256
2026-01-15,44.22764178397122
2026-01-16,42.121563603782114
2026-01-17,37.909407243403905
2026-01-18,35.8033290632148
2026-01-19,41.41953754371908
2026-01-20,42.82358966384515
2026-01-21,45.63169390409729
2026-01-22,43.52561572390819
2026-01-23,40.015485423593006
2026-01-24,40.71751148365605
2026-01-25,40.71751148365605
2026-01-26,42.121563603782114
2026-01-27,42.82358966384515
2026-01-28,41.41953754371908
2026-01-29,39.31345936352997
2026-01-30,41.41953754371908
2026-01-31,37.20738118334087
2026-02-01,37.909407243403905
2026-02-02,44.929667844034256
2026-02-03,47.7377720842864
2026-02-04,45.63169390409729
2026-02-05,47.035746024223364
2026-02-06,46.33371996416032
2026-02-07,43.52561572390819
2026-02-08,42.121563603782114
2026-02-09,45.63169390409729
2026-02-10,50.54587632453854
2026-02-11,52.65195450472764
2026-02-12,47.7377720842864
2026-02-13,45.63169390409729
2026-02-14,44.929667844034256
2026-02-15,43.52561572390819
2026-02-16,47.7377720842864
2026-02-17,44.22764178397122
2026-02-18,43.52561572390819
2026-02-19,48.43979814434943
2026-02-20,47.035746024223364
2026-02-21,41.41953754371908
2026-02-22,40.015485423593006
2026-02-23,44.929667844034256
2026-02-24,47.035746024223364
2026-02-25,46.33371996416032
2026-02-26,42.121563603782114
2026-02-27,42.121563603782114
2026-02-28,47.035746024223364
2026-03-01,50.54587632453854
2026-03-02,51.24790238460157
2026-03-03,47.7377720842864
2026-03-04,47.7377720842864
2026-03-05,45.63169390409729
2026-03-06,46.33371996416032
2026-03-07,43.52561572390819
2026-03-08,41.41953754371908
2026-03-09,47.035746024223364
2026-03-10,47.7377720842864
2026-03-11,46.33371996416032
2026-03-12,47.035746024223364
2026-03-13,44.22764178397122
2026-03-14,40.015485423593006
2026-03-15,40.71751148365605
2026-03-16,44.22764178397122
2026-03-17,42.82358966384515
2026-03-18,42.82358966384515
2026-03-19,44.22764178397122
2026-03-20,44.22764178397122
2026-03-21,41.41953754371908
2026-03-22,38.61143330346694
2026-03-23,46.33371996416032
2026-03-24,47.035746024223364
2026-03-25,44.22764178397122
2026-03-26,41.41953754371908
2026-03-27,42.82358966384515
2026-03-28,37.20738118334087
2026-03-29,40.015485423593006
2026-03-30,42.121563603782114
2026-03-31,67.39450176605138
2026-04-01,70.20260600630353
2026-04-02,55.46005874497978
2026-04-03,47.035746024223364
2026-04-04,42.121563603782114
2026-04-05,41.41953754371908
2026-04-06,44.929667844034256
2026-04-07,44.22764178397122
2026-04-08,42.82358966384515
2026-04-09,42.121563603782114
2026-04-10,40.71751148365605
2026-04-11,37.909407243403905
2026-04-12,40.71751148365605
2026-04-13,42.121563603782114
2026-04-14,41.41953754371908
2026-04-15,40.015485423593006
2026-04-16,41.41953754371908
2026-04-17,40.015485423593006
2026-04-18,35.10130300315176
2026-04-19,37.909407243403905
2026-04-20,39.31345936352997
2026-04-21,43.52561572390819
2026-04-22,42.82358966384515
2026-04-23,44.22764178397122
2026-04-24,42.121563603782114
2026-04-25,36.50535512327783
2026-04-26,48.43979814434943
2026-04-27,43.52561572390819
2026-04-28,44.929667844034256
2026-04-29,40.71751148365605
2026-04-30,44.22764178397122
2026-05-01,40.71751148365605
2026-05-02,36.50535512327783
2026-05-03,34.39927694308873
2026-05-04,37.909407243403905
2026-05-05,41.41953754371908
2026-05-06,40.015485423593006
2026-05-07,40.015485423593006
2026-05-08,40.71751148365605
2026-05-09,35.10130300315176
2026-05-10,33.69725088302569
2026-05-11,38.61143330346694
2026-05-12,40.015485423593006
2026-05-13,40.015485423593006
2026-05-14,39.31345936352997
2026-05-15,36.50535512327783
2026-05-16,35.10130300315176
2026-05-17,33.69725088302569
2026-05-18,39.31345936352997
2026-05-19,40.015485423593006
2026-05-20,37.909407243403905
2026-05-21,38.61143330346694
2026-05-22,35.8033290632148
2026-05-23,38.61143330346694
2026-05-24,35.8033290632148
2026-05-25,35.8033290632148
2026-05-26,38.61143330346694
2026-05-27,38.61143330346694
2026-05-28,40.015485423593006
2026-05-29,40.71751148365605
2026-05-30,34.39927694308873
2026-05-31,35.10130300315176
