Time,subway
2022-07-10,25.0
2022-07-11,25.0
2022-07-12,49.0
2022-07-13,28.0
2022-07-14,25.0
2022-07-15,25.0
2022-07-16,24.0
2022-07-17,25.0
2022-07-18,23.0
2022-07-19,24.0
2022-07-20,24.0
2022-07-21,24.0
2022-07-22,23.0
2022-07-23,24.0
2022-07-24,24.0
2022-07-25,22.0
2022-07-26,25.0
2022-07-27,25.0
2022-07-28,26.0
2022-07-29,24.0
2022-07-30,24.0
2022-07-31,23.0
2022-08-01,22.0
2022-08-02,21.0
2022-08-03,21.0
2022-08-04,21.0
2022-08-05,22.0
2022-08-06,22.0
2022-08-07,22.0
2022-08-08,20.0
2022-08-09,21.0
2022-08-10,20.0
2022-08-11,22.0
2022-08-12,22.0
2022-08-13,22.0
2022-08-14,22.0
2022-08-15,22.0
2022-08-16,21.0
2022-08-17,20.0
2022-08-18,22.0
2022-08-19,22.0
2022-08-20,21.0
2022-08-21,21.0
2022-08-22,20.0
2022-08-23,21.0
2022-08-24,21.0
2022-08-25,20.0
2022-08-26,22.0
2022-08-27,23.0
2022-08-28,21.0
2022-08-29,46.0
2022-08-30,53.0
2022-08-31,52.0
2022-09-01,55.5
2022-09-02,58.0
2022-09-03,56.0
2022-09-04,51.0
2022-09-05,53.5
2022-09-06,45.0
2022-09-07,47.0
2022-09-08,47.0
2022-09-09,51.5
2022-09-10,49.0
2022-09-11,46.0
2022-09-12,45.0
2022-09-13,47.5
2022-09-14,48.5
2022-09-15,51.0
2022-09-16,48.0
2022-09-17,52.5
2022-09-18,45.0
2022-09-19,45.5
2022-09-20,48.5
2022-09-21,48.5
2022-09-22,47.0
2022-09-23,50.5
2022-09-24,49.0
2022-09-25,44.0
2022-09-26,43.0
2022-09-27,47.5
2022-09-28,75.0
2022-09-29,78.0
2022-09-30,83.0
2022-10-01,78.0
2022-10-02,68.0
2022-10-03,69.0
2022-10-04,75.0
2022-10-05,77.0
2022-10-06,78.0
2022-10-07,85.0
2022-10-08,79.0
2022-10-09,74.0
2022-10-10,69.0
2022-10-11,70.0
2022-10-12,71.0
2022-10-13,76.0
2022-10-14,73.0
2022-10-15,72.0
2022-10-16,72.0
2022-10-17,69.0
2022-10-18,71.0
2022-10-19,69.0
2022-10-20,73.0
2022-10-21,76.0
2022-10-22,82.0
2022-10-23,70.0
2022-10-24,66.0
2022-10-25,69.0
2022-10-26,67.0
2022-10-27,70.0
2022-10-28,74.0
2022-10-29,69.0
2022-10-30,66.0
2022-10-31,63.0
2022-11-01,69.0
2022-11-02,69.0
2022-11-03,80.0
2022-11-04,79.0
2022-11-05,75.0
2022-11-06,66.0
2022-11-07,66.0
2022-11-08,62.0
2022-11-09,65.0
2022-11-10,69.0
2022-11-11,71.0
2022-11-12,63.0
2022-11-13,59.0
2022-11-14,62.0
2022-11-15,63.0
2022-11-16,66.0
2022-11-17,65.0
2022-11-18,66.0
2022-11-19,68.0
2022-11-20,62.0
2022-11-21,59.0
2022-11-22,63.0
2022-11-23,65.0
2022-11-24,49.0
2022-11-25,42.0
2022-11-26,51.0
2022-11-27,58.0
2022-11-28,58.0
2022-11-29,61.0
2022-11-30,63.0
2022-12-01,70.0
2022-12-02,69.0
2022-12-03,68.0
2022-12-04,64.0
2022-12-05,63.0
2022-12-06,69.0
2022-12-07,69.0
2022-12-08,68.0
2022-12-09,66.0
2022-12-10,66.0
2022-12-11,60.0
2022-12-12,63.0
2022-12-13,64.0
2022-12-14,63.0
2022-12-15,66.0
2022-12-16,67.0
2022-12-17,65.0
2022-12-18,60.0
2022-12-19,66.0
2022-12-20,68.0
2022-12-21,67.0
2022-12-22,63.0
2022-12-23,56.0
2022-12-24,58.0
2022-12-25,53.0
2022-12-26,57.0
2022-12-27,67.0
2022-12-28,71.0
2022-12-29,74.0
2022-12-30,69.0
2022-12-31,72.0
2023-01-01,72.0
2023-01-02,70.0
2023-01-03,63.0
2023-01-04,67.0
2023-01-05,68.0
2023-01-06,66.0
2023-01-07,70.0
2023-01-08,71.0
2023-01-09,62.0
2023-01-10,68.0
2023-01-11,70.0
2023-01-12,72.0
2023-01-13,71.0
2023-01-14,68.0
2023-01-15,64.0
2023-01-16,65.0
2023-01-17,65.0
2023-01-18,63.0
2023-01-19,68.0
2023-01-20,65.0
2023-01-21,65.0
2023-01-22,63.0
2023-01-23,65.0
2023-01-24,66.0
2023-01-25,65.0
2023-01-26,70.0
2023-01-27,68.0
2023-01-28,68.0
2023-01-29,59.0
2023-01-30,62.0
2023-01-31,65.0
2023-02-01,70.0
2023-02-02,71.0
2023-02-03,72.0
2023-02-04,72.0
2023-02-05,71.0
2023-02-06,72.0
2023-02-07,72.0
2023-02-08,72.0
2023-02-09,71.0
2023-02-10,75.0
2023-02-11,75.0
2023-02-12,70.0
2023-02-13,58.0
2023-02-14,82.0
2023-02-15,89.0
2023-02-16,71.0
2023-02-17,80.0
2023-02-18,80.0
2023-02-19,74.0
2023-02-20,70.0
2023-02-21,70.0
2023-02-22,69.0
2023-02-23,69.0
2023-02-24,71.0
2023-02-25,73.0
2023-02-26,78.0
2023-02-27,73.0
2023-02-28,67.0
2023-03-01,74.0
2023-03-02,76.0
2023-03-03,77.0
2023-03-04,78.0
2023-03-05,81.0
2023-03-06,78.0
2023-03-07,94.0
2023-03-08,82.0
2023-03-09,80.0
2023-03-10,77.0
2023-03-11,83.0
2023-03-12,78.0
2023-03-13,70.0
2023-03-14,72.0
2023-03-15,73.0
2023-03-16,75.0
2023-03-17,74.0
2023-03-18,75.0
2023-03-19,75.0
2023-03-20,70.0
2023-03-21,73.0
2023-03-22,70.0
2023-03-23,75.0
2023-03-24,77.0
2023-03-25,72.0
2023-03-26,75.0
2023-03-27,70.0
2023-03-28,70.0
2023-03-29,73.0
2023-03-30,75.0
2023-03-31,73.0
2023-04-01,76.0
2023-04-02,70.0
2023-04-03,70.0
2023-04-04,71.0
2023-04-05,74.0
2023-04-06,73.0
2023-04-07,73.0
2023-04-08,72.0
2023-04-09,75.0
2023-04-10,70.0
2023-04-11,72.0
2023-04-12,74.0
2023-04-13,74.0
2023-04-14,76.0
2023-04-15,73.0
2023-04-16,75.0
2023-04-17,66.0
2023-04-18,66.0
2023-04-19,72.0
2023-04-20,70.0
2023-04-21,79.0
2023-04-22,72.0
2023-04-23,72.0
2023-04-24,68.0
2023-04-25,67.0
2023-04-26,63.5
2023-04-27,67.0
2023-04-28,65.0
2023-04-29,69.0
2023-04-30,67.0
2023-05-01,64.5
2023-05-02,64.0
2023-05-03,75.5
2023-05-04,92.0
2023-05-05,88.0
2023-05-06,80.0
2023-05-07,78.0
2023-05-08,77.0
2023-05-09,69.5
2023-05-10,69.5
2023-05-11,74.5
2023-05-12,82.5
2023-05-13,75.5
2023-05-14,68.5
2023-05-15,68.0
2023-05-16,69.5
2023-05-17,70.0
2023-05-18,74.0
2023-05-19,74.5
2023-05-20,70.5
2023-05-21,70.5
2023-05-22,68.0
2023-05-23,69.5
2023-05-24,70.0
2023-05-25,74.5
2023-05-26,68.0
2023-05-27,68.0
2023-05-28,67.0
2023-05-29,66.0
2023-05-30,60.0
2023-05-31,64.0
2023-06-01,67.0
2023-06-02,69.0
2023-06-03,69.0
2023-06-04,68.0
2023-06-05,63.0
2023-06-06,64.0
2023-06-07,68.0
2023-06-08,67.0
2023-06-09,63.0
2023-06-10,65.0
2023-06-11,65.0
2023-06-12,60.0
2023-06-13,65.0
2023-06-14,66.0
2023-06-15,70.0
2023-06-16,65.0
2023-06-17,66.0
2023-06-18,63.0
2023-06-19,62.0
2023-06-20,60.0
2023-06-21,66.0
2023-06-22,66.0
2023-06-23,66.0
2023-06-24,67.0
2023-06-25,68.0
2023-06-26,65.0
2023-06-27,63.0
2023-06-28,60.0
2023-06-29,67.0
2023-06-30,63.0
2023-07-01,69.0
2023-07-02,73.0
2023-07-03,73.0
2023-07-04,76.0
2023-07-05,65.0
2023-07-06,70.0
2023-07-07,69.0
2023-07-08,70.0
2023-07-09,64.0
2023-07-10,64.0
2023-07-11,100.0
2023-07-12,70.0
2023-07-13,78.0
2023-07-14,78.0
2023-07-15,62.0
2023-07-16,62.0
2023-07-17,60.0
2023-07-18,61.0
2023-07-19,60.0
2023-07-20,61.0
2023-07-21,60.0
2023-07-22,61.0
2023-07-23,64.0
2023-07-24,60.0
2023-07-25,61.0
2023-07-26,63.0
2023-07-27,63.0
2023-07-28,69.0
2023-07-29,96.0
2023-07-30,99.0
2023-07-31,62.0
2023-08-01,60.0
2023-08-02,57.0
2023-08-03,62.0
2023-08-04,63.0
2023-08-05,63.0
2023-08-06,63.0
2023-08-07,57.0
2023-08-08,56.0
2023-08-09,57.0
2023-08-10,58.0
2023-08-11,57.0
2023-08-12,61.0
2023-08-13,59.0
2023-08-14,55.0
2023-08-15,56.0
2023-08-16,54.0
2023-08-17,60.0
2023-08-18,60.0
2023-08-19,54.0
2023-08-20,55.0
2023-08-21,57.0
2023-08-22,57.0
2023-08-23,55.0
2023-08-24,66.0
2023-08-25,69.0
2023-08-26,65.0
2023-08-27,64.0
2023-08-28,59.0
2023-08-29,63.0
2023-08-30,62.0
2023-08-31,65.0
2023-09-01,66.0
2023-09-02,63.0
2023-09-03,63.0
2023-09-04,67.0
2023-09-05,58.0
2023-09-06,59.0
2023-09-07,64.0
2023-09-08,61.0
2023-09-09,58.0
2023-09-10,58.0
2023-09-11,59.0
2023-09-12,56.0
2023-09-13,58.0
2023-09-14,58.0
2023-09-15,60.0
2023-09-16,57.0
2023-09-17,56.0
2023-09-18,53.0
2023-09-19,54.0
2023-09-20,57.0
2023-09-21,59.0
2023-09-22,59.0
2023-09-23,54.0
2023-09-24,58.0
2023-09-25,54.0
2023-09-26,56.0
2023-09-27,57.0
2023-09-28,58.0
2023-09-29,88.0
2023-09-30,66.0
2023-10-01,57.0
2023-10-02,56.0
2023-10-03,56.0
2023-10-04,58.0
2023-10-05,58.0
2023-10-06,58.0
2023-10-07,54.0
2023-10-08,51.0
2023-10-09,50.0
2023-10-10,51.0
2023-10-11,50.0
2023-10-12,57.0
2023-10-13,56.0
2023-10-14,46.0
2023-10-15,52.0
2023-10-16,49.0
2023-10-17,54.0
2023-10-18,55.0
2023-10-19,59.0
2023-10-20,56.0
2023-10-21,54.0
2023-10-22,55.0
2023-10-23,51.0
2023-10-24,53.0
2023-10-25,57.0
2023-10-26,55.0
2023-10-27,58.0
2023-10-28,53.0
2023-10-29,52.0
2023-10-30,50.0
2023-10-31,54.0
2023-11-01,56.0
2023-11-02,56.0
2023-11-03,59.0
2023-11-04,60.0
2023-11-05,55.0
2023-11-06,53.0
2023-11-07,54.0
2023-11-08,54.0
2023-11-09,55.0
2023-11-10,55.0
2023-11-11,58.0
2023-11-12,50.0
2023-11-13,48.0
2023-11-14,53.0
2023-11-15,51.0
2023-11-16,54.0
2023-11-17,58.0
2023-11-18,55.0
2023-11-19,48.0
2023-11-20,47.0
2023-11-21,50.0
2023-11-22,50.0
2023-11-23,39.0
2023-11-24,35.0
2023-11-25,41.0
2023-11-26,43.0
2023-11-27,46.0
2023-11-28,50.0
2023-11-29,57.0
2023-11-30,65.0
2023-12-01,66.0
2023-12-02,63.0
2023-12-03,54.0
2023-12-04,63.0
2023-12-05,69.0
2023-12-06,61.0
2023-12-07,58.0
2023-12-08,58.0
2023-12-09,55.0
2023-12-10,49.0
2023-12-11,48.0
2023-12-12,53.0
2023-12-13,55.0
2023-12-14,55.0
2023-12-15,55.0
2023-12-16,54.0
2023-12-17,49.0
2023-12-18,56.0
2023-12-19,54.0
2023-12-20,55.0
2023-12-21,53.0
2023-12-22,51.0
2023-12-23,53.0
2023-12-24,56.5
2023-12-25,54.0
2023-12-26,53.5
2023-12-27,57.0
2023-12-28,59.5
2023-12-29,64.5
2023-12-30,59.5
2023-12-31,66.5
2024-01-01,65.5
2024-01-02,59.5
2024-01-03,60.5
2024-01-04,71.5
2024-01-05,73.5
2024-01-06,61.5
2024-01-07,54.5
2024-01-08,52.5
2024-01-09,54.0
2024-01-10,60.5
2024-01-11,59.5
2024-01-12,58.5
2024-01-13,56.0
2024-01-14,49.5
2024-01-15,51.5
2024-01-16,53.0
2024-01-17,58.5
2024-01-18,60.5
2024-01-19,60.5
2024-01-20,62.0
2024-01-21,60.0
2024-01-22,60.0
2024-01-23,63.0
2024-01-24,66.0
2024-01-25,72.0
2024-01-26,71.0
2024-01-27,70.0
2024-01-28,66.0
2024-01-29,63.0
2024-01-30,66.0
2024-01-31,65.0
2024-02-01,69.0
2024-02-02,70.0
2024-02-03,67.0
2024-02-04,65.0
2024-02-05,58.0
2024-02-06,57.0
2024-02-07,61.0
2024-02-08,62.0
2024-02-09,65.0
2024-02-10,62.0
2024-02-11,57.0
2024-02-12,50.0
2024-02-13,65.0
2024-02-14,54.0
2024-02-15,57.0
2024-02-16,63.0
2024-02-17,56.0
2024-02-18,57.0
2024-02-19,58.0
2024-02-20,57.0
2024-02-21,60.0
2024-02-22,60.0
2024-02-23,63.0
2024-02-24,59.0
2024-02-25,57.0
2024-02-26,58.0
2024-02-27,58.0
2024-02-28,56.0
2024-02-29,64.0
2024-03-01,67.0
2024-03-02,67.0
2024-03-03,63.0
2024-03-04,62.0
2024-03-05,61.0
2024-03-06,68.0
2024-03-07,82.0
2024-03-08,74.0
2024-03-09,70.0
2024-03-10,69.0
2024-03-11,62.0
2024-03-12,62.0
2024-03-13,61.0
2024-03-14,63.0
2024-03-15,100.0
2024-03-16,75.0
2024-03-17,66.0
2024-03-18,56.0
2024-03-19,69.0
2024-03-20,63.0
2024-03-21,62.0
2024-03-22,60.0
2024-03-23,56.0
2024-03-24,59.0
2024-03-25,55.0
2024-03-26,63.0
2024-03-27,64.0
2024-03-28,66.0
2024-03-29,65.0
2024-03-30,62.0
2024-03-31,64.0
2024-04-01,57.0
2024-04-02,57.0
2024-04-03,63.0
2024-04-04,62.0
2024-04-05,65.0
2024-04-06,60.0
2024-04-07,62.0
2024-04-08,55.0
2024-04-09,59.0
2024-04-10,58.0
2024-04-11,60.0
2024-04-12,64.0
2024-04-13,60.0
2024-04-14,56.0
2024-04-15,57.0
2024-04-16,58.0
2024-04-17,61.0
2024-04-18,62.0
2024-04-19,61.0
2024-04-20,60.0
2024-04-21,58.0
2024-04-22,58.0
2024-04-23,58.0
2024-04-24,59.0
2024-04-25,61.0
2024-04-26,59.0
2024-04-27,52.0
2024-04-28,56.0
2024-04-29,58.0
2024-04-30,60.0
2024-05-01,63.0
2024-05-02,66.0
2024-05-03,68.0
2024-05-04,61.0
2024-05-05,60.0
2024-05-06,61.0
2024-05-07,62.0
2024-05-08,63.0
2024-05-09,65.0
2024-05-10,66.0
2024-05-11,63.0
2024-05-12,56.0
2024-05-13,61.0
2024-05-14,62.0
2024-05-15,62.0
2024-05-16,63.0
2024-05-17,66.0
2024-05-18,60.0
2024-05-19,58.0
2024-05-20,57.0
2024-05-21,64.0
2024-05-22,61.0
2024-05-23,62.0
2024-05-24,66.0
2024-05-25,62.0
2024-05-26,55.0
2024-05-27,61.0
2024-05-28,57.0
2024-05-29,61.0
2024-05-30,61.0
2024-05-31,64.0
2024-06-01,60.0
2024-06-02,59.0
2024-06-03,59.0
2024-06-04,59.0
2024-06-05,62.0
2024-06-06,63.0
2024-06-07,63.0
2024-06-08,66.0
2024-06-09,63.0
2024-06-10,60.0
2024-06-11,57.0
2024-06-12,66.0
2024-06-13,66.0
2024-06-14,65.0
2024-06-15,61.0
2024-06-16,56.0
2024-06-17,61.0
2024-06-18,60.0
2024-06-19,60.0
2024-06-20,64.0
2024-06-21,65.0
2024-06-22,62.0
2024-06-23,63.0
2024-06-24,62.0
2024-06-25,64.0
2024-06-26,63.0
2024-06-27,66.0
2024-06-28,65.0
2024-06-29,64.0
2024-06-30,64.0
2024-07-01,64.0
2024-07-02,63.0
2024-07-03,64.0
2024-07-04,74.0
2024-07-05,58.0
2024-07-06,58.0
2024-07-07,64.0
2024-07-08,54.0
2024-07-09,59.0
2024-07-10,60.0
2024-07-11,62.0
2024-07-12,60.0
2024-07-13,58.0
2024-07-14,56.0
2024-07-15,54.0
2024-07-16,57.0
2024-07-17,59.0
2024-07-18,58.0
2024-07-19,60.0
2024-07-20,54.0
2024-07-21,55.0
2024-07-22,52.0
2024-07-23,59.0
2024-07-24,57.0
2024-07-25,58.0
2024-07-26,58.0
2024-07-27,52.0
2024-07-28,53.0
2024-07-29,52.0
2024-07-30,50.0
2024-07-31,56.0
2024-08-01,57.0
2024-08-02,58.0
2024-08-03,56.0
2024-08-04,58.0
2024-08-05,52.0
2024-08-06,51.0
2024-08-07,55.0
2024-08-08,54.0
2024-08-09,56.0
2024-08-10,49.0
2024-08-11,54.0
2024-08-12,53.0
2024-08-13,53.0
2024-08-14,55.0
2024-08-15,63.0
2024-08-16,59.0
2024-08-17,58.0
2024-08-18,44.5
2024-08-19,46.0
2024-08-20,48.5
2024-08-21,46.0
2024-08-22,47.5
2024-08-23,53.0
2024-08-24,50.5
2024-08-25,50.5
2024-08-26,48.5
2024-08-27,51.0
2024-08-28,49.0
2024-08-29,53.5
2024-08-30,54.0
2024-08-31,51.0
2024-09-01,48.5
2024-09-02,52.0
2024-09-03,44.5
2024-09-04,45.5
2024-09-05,47.5
2024-09-06,46.0
2024-09-07,44.5
2024-09-08,47.5
2024-09-09,46.0
2024-09-10,44.5
2024-09-11,44.5
2024-09-12,47.5
2024-09-13,48.5
2024-09-14,46.0
2024-09-15,39.0
2024-09-16,49.5
2024-09-17,36.0
2024-09-18,34.0
2024-09-19,33.0
2024-09-20,36.0
2024-09-21,33.0
2024-09-22,30.0
2024-09-23,30.0
2024-09-24,32.0
2024-09-25,32.0
2024-09-26,34.0
2024-09-27,35.0
2024-09-28,34.0
2024-09-29,34.0
2024-09-30,32.0
2024-10-01,33.0
2024-10-02,32.0
2024-10-03,35.0
2024-10-04,38.0
2024-10-05,35.0
2024-10-06,31.0
2024-10-07,31.0
2024-10-08,30.0
2024-10-09,33.0
2024-10-10,34.0
2024-10-11,39.0
2024-10-12,37.0
2024-10-13,38.0
2024-10-14,34.0
2024-10-15,35.0
2024-10-16,35.0
2024-10-17,35.0
2024-10-18,38.0
2024-10-19,33.0
2024-10-20,35.0
2024-10-21,36.0
2024-10-22,38.0
2024-10-23,38.0
2024-10-24,36.0
2024-10-25,40.0
2024-10-26,39.0
2024-10-27,38.0
2024-10-28,36.0
2024-10-29,38.0
2024-10-30,41.0
2024-10-31,48.0
2024-11-01,44.0
2024-11-02,38.0
2024-11-03,36.0
2024-11-04,36.0
2024-11-05,33.0
2024-11-06,23.0
2024-11-07,35.0
2024-11-08,37.0
2024-11-09,31.0
2024-11-10,34.0
2024-11-11,35.0
2024-11-12,31.0
2024-11-13,32.0
2024-11-14,33.0
2024-11-15,34.0
2024-11-16,29.0
2024-11-17,28.0
2024-11-18,29.0
2024-11-19,32.0
2024-11-20,33.0
2024-11-21,31.0
2024-11-22,33.0
2024-11-23,29.0
2024-11-24,27.0
2024-11-25,30.0
2024-11-26,39.0
2024-11-27,35.0
2024-11-28,30.0
2024-11-29,20.0
2024-11-30,24.0
2024-12-01,25.0
2024-12-02,28.0
2024-12-03,28.0
2024-12-04,31.0
2024-12-05,33.0
2024-12-06,37.0
2024-12-07,31.0
2024-12-08,29.0
2024-12-09,34.0
2024-12-10,35.0
2024-12-11,33.0
2024-12-12,34.0
2024-12-13,40.0
2024-12-14,31.0
2024-12-15,30.0
2024-12-16,32.0
2024-12-17,31.0
2024-12-18,34.0
2024-12-19,35.0
2024-12-20,35.0
2024-12-21,28.0
2024-12-22,35.0
2024-12-23,76.0
2024-12-24,100.0
2024-12-25,56.0
2024-12-26,45.0
2024-12-27,45.0
2024-12-28,38.0
2024-12-29,35.0
2024-12-30,35.0
2024-12-31,41.0
2025-01-01,51.0
2025-01-02,36.0
2025-01-03,35.0
2025-01-04,32.0
2025-01-05,31.0
2025-01-06,30.0
2025-01-07,34.0
2025-01-08,32.0
2025-01-09,32.0
2025-01-10,31.0
2025-01-11,31.0
2025-01-12,29.0
2025-01-13,29.0
2025-01-14,30.0
2025-01-15,32.0
2025-01-16,33.0
2025-01-17,34.0
2025-01-18,29.0
2025-01-19,26.0
2025-01-20,26.0
2025-01-21,27.0
2025-01-22,27.0
2025-01-23,32.0
2025-01-24,32.0
2025-01-25,29.0
2025-01-26,28.0
2025-01-27,30.0
2025-01-28,33.0
2025-01-29,35.0
2025-01-30,35.0
2025-01-31,35.0
2025-02-01,29.0
2025-02-02,31.0
2025-02-03,31.0
2025-02-04,31.0
2025-02-05,33.0
2025-02-06,33.0
2025-02-07,33.0
2025-02-08,29.0
2025-02-09,28.0
2025-02-10,25.0
2025-02-11,31.0
2025-02-12,32.0
2025-02-13,33.0
2025-02-14,33.0
2025-02-15,28.0
2025-02-16,28.0
2025-02-17,30.0
2025-02-18,30.0
2025-02-19,31.0
2025-02-20,32.0
2025-02-21,35.0
2025-02-22,31.0
2025-02-23,31.0
2025-02-24,32.0
2025-02-25,33.0
2025-02-26,33.0
2025-02-27,36.0
2025-02-28,35.0
2025-03-01,35.0
2025-03-02,31.0
2025-03-03,30.0
2025-03-04,32.0
2025-03-05,31.0
2025-03-06,34.0
2025-03-07,34.0
2025-03-08,33.0
2025-03-09,32.0
2025-03-10,31.0
2025-03-11,32.0
2025-03-12,34.0
2025-03-13,35.0
2025-03-14,31.0
2025-03-15,30.0
2025-03-16,32.0
2025-03-17,32.0
2025-03-18,31.0
2025-03-19,33.0
2025-03-20,33.0
2025-03-21,34.0
2025-03-22,32.0
2025-03-23,30.0
2025-03-24,29.0
2025-03-25,33.0
2025-03-26,35.0
2025-03-27,37.0
2025-03-28,36.0
2025-03-29,34.0
2025-03-30,31.0
2025-03-31,30.0
2025-04-01,34.0
2025-04-02,33.0
2025-04-03,38.0
2025-04-04,37.0
2025-04-05,34.0
2025-04-06,34.0
2025-04-07,31.0
2025-04-08,31.0
2025-04-09,34.0
2025-04-10,36.0
2025-04-11,35.0
2025-04-12,33.0
2025-04-13,30.0
2025-04-14,30.0
2025-04-15,47.0
2025-04-16,47.5
2025-04-17,50.0
2025-04-18,46.0
2025-04-19,41.5
2025-04-20,43.0
2025-04-21,41.5
2025-04-22,43.0
2025-04-23,47.5
2025-04-24,47.5
2025-04-25,47.0
2025-04-26,45.5
2025-04-27,46.0
2025-04-28,48.5
2025-04-29,48.5
2025-04-30,47.5
2025-05-01,51.0
2025-05-02,54.0
2025-05-03,55.5
2025-05-04,44.5
2025-05-05,44.0
2025-05-06,44.5
2025-05-07,46.0
2025-05-08,48.5
2025-05-09,48.0
2025-05-10,42.5
2025-05-11,41.0
2025-05-12,44.0
2025-05-13,47.0
2025-05-14,47.0
2025-05-15,66.0
2025-05-16,68.0
2025-05-17,66.0
2025-05-18,63.0
2025-05-19,62.0
2025-05-20,61.0
2025-05-21,64.0
2025-05-22,64.0
2025-05-23,62.0
2025-05-24,60.0
2025-05-25,57.0
2025-05-26,59.0
2025-05-27,58.0
2025-05-28,60.0
2025-05-29,63.0
2025-05-30,63.0
2025-05-31,58.0
2025-06-01,62.0
2025-06-02,59.0
2025-06-03,63.0
2025-06-04,63.0
2025-06-05,66.0
2025-06-06,67.0
2025-06-07,58.0
2025-06-08,59.0
2025-06-09,55.0
2025-06-10,58.0
2025-06-11,60.0
2025-06-12,64.0
2025-06-13,61.0
2025-06-14,51.0
2025-06-15,49.0
2025-06-16,53.0
2025-06-17,59.0
2025-06-18,57.0
2025-06-19,62.0
2025-06-20,62.0
2025-06-21,58.0
2025-06-22,54.0
2025-06-23,59.0
2025-06-24,59.0
