Time,golden_state_warriors
2024-10-22,1.458333333333333
2024-10-23,2.0416666666666665
2024-10-24,5.833333333333332
2024-10-25,2.333333333333333
2024-10-26,4.958333333333333
2024-10-27,2.6249999999999996
2024-10-28,4.666666666666666
2024-10-29,2.333333333333333
2024-10-30,4.958333333333333
2024-10-31,4.374999999999999
2024-11-01,2.0416666666666665
2024-11-02,2.6249999999999996
2024-11-03,5.249999999999999
2024-11-04,2.0416666666666665
2024-11-05,3.791666666666666
2024-11-06,1.7499999999999998
2024-11-07,6.708333333333332
2024-11-08,2.6249999999999996
2024-11-09,5.833333333333332
2024-11-10,2.0416666666666665
2024-11-11,4.374999999999999
2024-11-12,2.6249999999999996
2024-11-13,9.916666666666666
2024-11-14,2.6249999999999996
2024-11-15,2.0416666666666665
2024-11-16,5.541666666666666
2024-11-17,2.333333333333333
2024-11-18,2.333333333333333
2024-11-19,4.666666666666666
2024-11-20,2.333333333333333
2024-11-21,4.666666666666666
2024-11-22,2.333333333333333
2024-11-23,5.541666666666666
2024-11-24,4.666666666666666
2024-11-25,1.7499999999999998
2024-11-26,4.083333333333333
2024-11-27,2.0416666666666665
2024-11-28,4.666666666666666
2024-11-29,1.458333333333333
2024-11-30,2.0416666666666665
2024-12-01,4.083333333333333
2024-12-02,1.7499999999999998
2024-12-03,1.7499999999999998
2024-12-04,4.083333333333333
2024-12-05,1.458333333333333
2024-12-06,4.083333333333333
2024-12-07,4.958333333333333
2024-12-08,1.7499999999999998
2024-12-09,3.4999999999999996
2024-12-10,1.7499999999999998
2024-12-11,2.333333333333333
2024-12-12,6.416666666666666
2024-12-13,1.458333333333333
2024-12-14,2.0416666666666665
2024-12-15,2.6249999999999996
2024-12-16,4.374999999999999
2024-12-17,1.7499999999999998
2024-12-18,1.7499999999999998
2024-12-19,1.7499999999999998
2024-12-20,4.958333333333333
2024-12-21,2.0416666666666665
2024-12-22,4.083333333333333
2024-12-23,1.7499999999999998
2024-12-24,3.4999999999999996
2024-12-25,2.6249999999999996
2024-12-26,7.874999999999999
2024-12-27,1.7499999999999998
2024-12-28,3.791666666666666
2024-12-29,3.791666666666666
2024-12-30,1.7499999999999998
2024-12-31,3.4999999999999996
2025-01-01,1.458333333333333
2025-01-02,1.7499999999999998
2025-01-03,3.791666666666666
2025-01-04,2.333333333333333
2025-01-05,3.791666666666666
2025-01-06,2.916666666666666
2025-01-07,1.458333333333333
2025-01-08,2.916666666666666
2025-01-09,1.7499999999999998
2025-01-10,2.916666666666666
2025-01-11,2.6249999999999996
2025-01-12,1.458333333333333
2025-01-13,1.458333333333333
2025-01-14,2.333333333333333
2025-01-15,1.458333333333333
2025-01-16,3.4999999999999996
2025-01-17,1.458333333333333
2025-01-18,2.0416666666666665
2025-01-19,3.208333333333333
2025-01-20,2.333333333333333
2025-01-21,1.7499999999999998
2025-01-22,1.458333333333333
2025-01-23,3.4999999999999996
2025-01-24,2.6249999999999996
2025-01-25,2.0416666666666665
2025-01-26,4.958333333333333
2025-01-27,1.458333333333333
2025-01-28,1.7499999999999998
2025-01-29,3.208333333333333
2025-01-30,4.083333333333333
2025-01-31,2.0416666666666665
2025-02-01,3.791666666666666
2025-02-02,2.6249999999999996
2025-02-03,2.916666666666666
2025-02-04,4.374999999999999
2025-02-05,3.791666666666666
2025-02-06,8.166666666666666
2025-02-07,6.124999999999999
2025-02-08,2.916666666666666
2025-02-09,7.291666666666666
2025-02-10,2.333333333333333
2025-02-11,5.249999999999999
2025-02-12,2.6249999999999996
2025-02-13,6.416666666666666
2025-02-14,4.666666666666666
2025-02-15,1.7499999999999998
2025-02-16,1.458333333333333
2025-02-17,1.7499999999999998
2025-02-18,1.458333333333333
2025-02-19,1.458333333333333
2025-02-20,1.7499999999999998
2025-02-21,2.0416666666666665
2025-02-22,4.958333333333333
2025-02-23,5.541666666666666
2025-02-24,3.208333333333333
2025-02-25,2.6249999999999996
2025-02-26,4.666666666666666
2025-02-27,2.6249999999999996
2025-02-28,7.291666666666666
2025-03-01,3.4999999999999996
2025-03-02,6.708333333333332
2025-03-03,2.333333333333333
2025-03-04,5.249999999999999
2025-03-05,5.541666666666666
2025-03-06,2.6249999999999996
2025-03-07,6.999999999999999
2025-03-08,3.208333333333333
2025-03-09,7.874999999999999
2025-03-10,2.6249999999999996
2025-03-11,5.249999999999999
2025-03-12,2.333333333333333
2025-03-13,2.916666666666666
2025-03-14,6.708333333333332
2025-03-15,3.4999999999999996
2025-03-16,9.333333333333332
2025-03-17,2.916666666666666
2025-03-18,6.124999999999999
2025-03-19,5.833333333333332
2025-03-20,2.916666666666666
2025-03-21,5.249999999999999
2025-03-22,3.4999999999999996
2025-03-23,4.083333333333333
2025-03-24,2.0416666666666665
2025-03-25,3.208333333333333
2025-03-26,4.374999999999999
2025-03-27,2.0416666666666665
2025-03-28,2.333333333333333
2025-03-29,4.374999999999999
2025-03-30,3.208333333333333
2025-03-31,3.791666666666666
2025-04-01,2.6249999999999996
2025-04-02,6.708333333333332
2025-04-03,2.916666666666666
2025-04-04,9.041666666666666
2025-04-05,9.916666666666666
2025-04-06,4.666666666666666
2025-04-07,7.583333333333332
2025-04-08,2.916666666666666
2025-04-09,6.999999999999999
2025-04-10,7.291666666666666
2025-04-11,4.374999999999999
2025-04-12,9.041666666666666
2025-04-13,11.083333333333332
2025-04-14,3.791666666666666
2025-04-15,3.4999999999999996
2025-04-16,15.749999999999998
2025-04-17,2.6249999999999996
2025-04-18,2.0416666666666665
2025-04-19,2.6249999999999996
2025-04-20,4.666666666666666
2025-04-21,12.249999999999998
2025-04-22,2.916666666666666
2025-04-23,3.4999999999999996
2025-04-24,11.374999999999998
2025-04-25,2.916666666666666
2025-04-26,4.374999999999999
2025-04-27,14.291666666666664
2025-04-28,4.666666666666666
2025-04-29,16.333333333333332
2025-04-30,6.124999999999999
2025-05-01,13.124999999999998
2025-05-02,6.708333333333332
2025-05-03,23.33333333333333
2025-05-04,11.374999999999998
2025-05-05,29.166666666666664
2025-05-06,6.124999999999999
2025-05-07,20.708333333333332
2025-05-08,6.708333333333332
2025-05-09,18.083333333333332
2025-05-10,7.291666666666666
2025-05-11,23.916666666666664
2025-05-12,5.541666666666666
2025-05-13,18.958333333333332
2025-05-14,6.124999999999999
2025-05-15,17.791666666666664
2025-05-16,2.333333333333333
2025-05-17,2.0416666666666665
2025-05-18,1.7499999999999998
2025-05-19,1.1666666666666665
2025-05-20,0.8749999999999999
2025-05-21,1.1666666666666665
2025-05-22,1.1666666666666665
2025-05-23,0.8749999999999999
2025-05-24,0.8749999999999999
2025-05-25,0.8749999999999999
2025-05-26,1.1666666666666665
2025-05-27,0.8749999999999999
2025-05-28,0.8749999999999999
2025-05-29,1.1666666666666665
2025-05-30,0.8749999999999999
2025-05-31,0.8749999999999999
2025-06-01,0.8749999999999999
2025-06-02,0.5833333333333333
2025-06-03,0.5833333333333333
2025-06-04,0.5833333333333333
2025-06-05,0.5833333333333333
2025-06-06,0.5833333333333333
2025-06-07,0.8749999999999999
2025-06-08,0.8749999999999999
2025-06-09,0.8749999999999999
2025-06-10,0.5833333333333333
2025-06-11,0.5833333333333333
2025-06-12,0.8749999999999999
2025-06-13,0.5833333333333333
2025-06-14,0.8749999999999999
2025-06-15,0.8749999999999999
2025-06-16,0.8749999999999999
2025-06-17,0.8749999999999999
2025-06-18,0.5833333333333333
2025-06-19,0.8749999999999999
2025-06-20,0.8749999999999999
2025-06-21,0.8749999999999999
2025-06-22,0.8749999999999999
2025-06-23,1.1666666666666665
2025-06-24,1.1666666666666665
2025-06-25,1.1666666666666665
2025-06-26,1.7499999999999998
2025-06-27,2.333333333333333
2025-06-28,1.458333333333333
2025-06-29,1.458333333333333
2025-06-30,1.458333333333333
2025-07-01,2.6249999999999996
2025-07-02,2.333333333333333
2025-07-03,2.0416666666666665
2025-07-04,2.0416666666666665
2025-07-05,2.0416666666666665
2025-07-06,2.333333333333333
2025-07-07,1.7499999999999998
2025-07-08,1.458333333333333
2025-07-09,1.458333333333333
2025-07-10,1.1666666666666665
2025-07-11,1.1666666666666665
2025-07-12,1.458333333333333
2025-07-13,1.1666666666666665
2025-07-14,1.458333333333333
2025-07-15,1.1666666666666665
2025-07-16,1.1666666666666665
2025-07-17,1.458333333333333
2025-07-18,1.458333333333333
2025-07-19,1.1666666666666665
2025-07-20,1.458333333333333
2025-07-21,0.8749999999999999
2025-07-22,1.1666666666666665
2025-07-23,1.1666666666666665
2025-07-24,1.1666666666666665
2025-07-25,1.1666666666666665
2025-07-26,1.1666666666666665
2025-07-27,1.1666666666666665
2025-07-28,1.1666666666666665
2025-07-29,1.1666666666666665
2025-07-30,1.458333333333333
2025-07-31,1.458333333333333
2025-08-01,1.1666666666666665
2025-08-02,0.8749999999999999
2025-08-03,0.8749999999999999
2025-08-04,0.8749999999999999
2025-08-05,0.8749999999999999
2025-08-06,0.8749999999999999
2025-08-07,0.8749999999999999
2025-08-08,0.8749999999999999
2025-08-09,0.8749999999999999
2025-08-10,0.8749999999999999
2025-08-11,0.8749999999999999
2025-08-12,0.8749999999999999
2025-08-13,0.8749999999999999
2025-08-14,0.8749999999999999
2025-08-15,0.8749999999999999
2025-08-16,0.8749999999999999
2025-08-17,0.8749999999999999
2025-08-18,0.8749999999999999
2025-08-19,0.8749999999999999
2025-08-20,0.5833333333333333
2025-08-21,0.8749999999999999
2025-08-22,0.8749999999999999
2025-08-23,0.8749999999999999
2025-08-24,0.8749999999999999
2025-08-25,0.8749999999999999
2025-08-26,0.5833333333333333
2025-08-27,0.8749999999999999
2025-08-28,0.5833333333333333
2025-08-29,0.5833333333333333
2025-08-30,0.8749999999999999
2025-08-31,0.5833333333333333
2025-09-01,0.8749999999999999
2025-09-02,0.5833333333333333
2025-09-03,0.5833333333333333
2025-09-04,0.5833333333333333
2025-09-05,0.5833333333333333
2025-09-06,0.5833333333333333
2025-09-07,0.5833333333333333
2025-09-08,0.5833333333333333
2025-09-09,0.8749999999999999
2025-09-10,0.5833333333333333
2025-09-11,0.5833333333333333
2025-09-12,0.5833333333333333
2025-09-13,0.5833333333333333
2025-09-14,0.5833333333333333
2025-09-15,0.5833333333333333
2025-09-16,0.8749999999999999
2025-09-17,0.5833333333333333
2025-09-18,0.5833333333333333
2025-09-19,0.5833333333333333
2025-09-20,0.8749999999999999
2025-09-21,0.5833333333333333
2025-09-22,0.5833333333333333
2025-09-23,0.8749999999999999
2025-09-24,0.8749999999999999
2025-09-25,0.8749999999999999
2025-09-26,0.8749999999999999
2025-09-27,0.8749999999999999
2025-09-28,1.1666666666666665
2025-09-29,1.458333333333333
2025-09-30,1.458333333333333
2025-10-01,1.7499999999999998
2025-10-02,1.1666666666666665
2025-10-03,1.1666666666666665
2025-10-04,1.1666666666666665
2025-10-05,1.458333333333333
2025-10-06,2.6249999999999996
2025-10-07,1.1666666666666665
2025-10-08,1.1666666666666665
2025-10-09,2.333333333333333
2025-10-10,1.1666666666666665
2025-10-11,1.1666666666666665
2025-10-12,1.1666666666666665
2025-10-13,2.333333333333333
2025-10-14,1.1666666666666665
2025-10-15,2.0416666666666665
2025-10-16,1.1666666666666665
2025-10-17,1.1666666666666665
2025-10-18,2.0416666666666665
2025-10-19,1.1666666666666665
2025-10-20,1.1666666666666665
2025-10-21,2.6249999999999996
2025-10-22,9.333333333333332
2025-10-23,2.6249999999999996
2025-10-24,9.333333333333332
2025-10-25,6.124999999999999
2025-10-26,2.0416666666666665
2025-10-27,2.0416666666666665
2025-10-28,5.249999999999999
2025-10-29,6.708333333333332
2025-10-30,2.916666666666666
2025-10-31,4.958333333333333
2025-11-01,2.916666666666666
2025-11-02,3.791666666666666
2025-11-03,1.458333333333333
2025-11-04,2.0416666666666665
2025-11-05,4.666666666666666
2025-11-06,4.083333333333333
2025-11-07,1.7499999999999998
2025-11-08,4.666666666666666
2025-11-09,1.7499999999999998
2025-11-10,3.208333333333333
2025-11-11,2.0416666666666665
2025-11-12,4.666666666666666
2025-11-13,4.666666666666666
2025-11-14,2.0416666666666665
2025-11-15,7.291666666666666
2025-11-16,2.6249999999999996
2025-11-17,3.791666666666666
2025-11-18,2.6249999999999996
2025-11-19,5.249999999999999
2025-11-20,3.4999999999999996
2025-11-21,2.0416666666666665
2025-11-22,4.374999999999999
2025-11-23,1.7499999999999998
2025-11-24,1.7499999999999998
2025-11-25,3.208333333333333
2025-11-26,2.0416666666666665
2025-11-27,5.833333333333332
2025-11-28,1.7499999999999998
2025-11-29,2.0416666666666665
2025-11-30,3.791666666666666
2025-12-01,1.7499999999999998
2025-12-02,2.0416666666666665
2025-12-03,5.541666666666666
2025-12-04,2.333333333333333
2025-12-05,3.791666666666666
2025-12-06,2.0416666666666665
2025-12-07,4.083333333333333
2025-12-08,2.916666666666666
2025-12-09,1.7499999999999998
2025-12-10,1.7499999999999998
2025-12-11,1.6826923076923075
2025-12-12,2.0304487179487176
2025-12-13,6.091346153846153
2025-12-14,1.7499999999999996
2025-12-15,3.499999999999999
2025-12-16,1.4695512820512817
2025-12-17,1.6826923076923075
2025-12-18,1.7499999999999996
2025-12-19,3.2195512820512815
2025-12-20,1.7499999999999996
2025-12-21,3.5673076923076916
2025-12-22,1.4695512820512817
2025-12-23,4.27403846153846
2025-12-24,1.9631410256410253
2025-12-25,4.689102564102563
2025-12-26,4.060897435897435
2025-12-27,1.817307692307692
2025-12-28,3.780448717948717
2025-12-29,2.3782051282051277
2025-12-30,3.1522435897435894
2025-12-31,3.9935897435897427
2026-01-01,1.9631410256410253
2026-01-02,2.0304487179487176
2026-01-03,4.408653846153845
2026-01-04,3.780448717948717
2026-01-05,1.536858974358974
2026-01-06,4.060897435897435
2026-01-07,1.7499999999999996
2026-01-08,3.2868589743589736
2026-01-09,1.7499999999999996
2026-01-10,3.499999999999999
2026-01-11,1.8846153846153841
2026-01-12,2.6923076923076916
2026-01-13,1.4807692307692304
2026-01-14,3.499999999999999
2026-01-15,1.8846153846153841
2026-01-16,4.307692307692307
2026-01-17,2.0192307692307687
2026-01-18,3.499999999999999
2026-01-19,2.0192307692307687
2026-01-20,4.576923076923076
2026-01-21,3.3653846153846145
2026-01-22,2.1538461538461533
2026-01-23,3.6346153846153837
2026-01-24,2.557692307692307
2026-01-25,3.3653846153846145
2026-01-26,2.961538461538461
2026-01-27,3.7692307692307683
2026-01-28,1.7499999999999996
2026-01-29,3.0961538461538454
2026-01-30,2.288461538461538
2026-01-31,4.576923076923076
2026-02-01,2.0192307692307687
2026-02-02,1.8846153846153841
2026-02-03,2.288461538461538
2026-02-04,4.307692307692307
2026-02-05,4.173076923076922
2026-02-06,3.903846153846153
2026-02-07,2.0192307692307687
2026-02-08,4.307692307692307
2026-02-09,1.4807692307692304
2026-02-10,2.826923076923076
2026-02-11,1.4807692307692304
2026-02-12,3.23076923076923
2026-02-13,1.3461538461538458
2026-02-14,1.2115384615384612
2026-02-15,1.0769230769230766
2026-02-16,1.2115384615384612
2026-02-17,1.0769230769230766
2026-02-18,1.0769230769230766
2026-02-19,1.3461538461538458
2026-02-20,2.826923076923076
2026-02-21,1.2115384615384612
2026-02-22,3.0961538461538454
2026-02-23,1.615384615384615
2026-02-24,1.3461538461538458
2026-02-25,2.557692307692307
2026-02-26,2.1538461538461533
2026-02-27,1.4807692307692304
2026-02-28,1.8846153846153841
2026-03-01,4.173076923076922
2026-03-02,1.8846153846153841
2026-03-03,3.6346153846153837
2026-03-04,1.2115384615384612
2026-03-05,1.8846153846153841
2026-03-06,3.23076923076923
2026-03-07,1.4807692307692304
2026-03-08,3.499999999999999
2026-03-09,1.7499999999999996
2026-03-10,2.826923076923076
2026-03-11,2.557692307692307
2026-03-12,1.0769230769230766
2026-03-13,1.4807692307692304
2026-03-14,3.0961538461538454
2026-03-15,2.288461538461538
2026-03-16,4.442307692307692
2026-03-17,2.0192307692307687
2026-03-18,1.8846153846153841
2026-03-19,2.288461538461538
2026-03-20,1.7499999999999996
2026-03-21,2.4230769230769225
2026-03-22,2.0192307692307687
2026-03-23,1.615384615384615
2026-03-24,3.3653846153846145
2026-03-25,1.4807692307692304
2026-03-26,2.288461538461538
2026-03-27,1.4807692307692304
2026-03-28,2.288461538461538
2026-03-29,1.4807692307692304
2026-03-30,3.3653846153846145
2026-03-31,1.2115384615384612
2026-04-01,1.615384615384615
2026-04-02,2.961538461538461
2026-04-03,2.1538461538461533
2026-04-04,1.3461538461538458
2026-04-05,1.8846153846153841
2026-04-06,5.249999999999998
2026-04-07,1.615384615384615
2026-04-08,3.0961538461538454
2026-04-09,1.615384615384615
2026-04-10,4.71153846153846
2026-04-11,3.23076923076923
2026-04-12,1.7499999999999996
2026-04-13,2.826923076923076
2026-04-14,1.7499999999999996
2026-04-15,2.6923076923076916
2026-04-16,11.44230769230769
2026-04-17,4.173076923076922
2026-04-18,13.461538461538458
2026-04-19,2.4230769230769225
2026-04-20,1.4807692307692304
2026-04-21,1.4807692307692304
2026-04-22,1.2115384615384612
2026-04-23,0.9423076923076921
2026-04-24,1.0769230769230766
2026-04-25,1.2115384615384612
2026-04-26,1.2115384615384612
2026-04-27,1.2115384615384612
2026-04-28,1.2115384615384612
2026-04-29,0.9423076923076921
2026-04-30,1.0769230769230766
2026-05-01,0.9423076923076921
2026-05-02,1.0769230769230766
2026-05-03,1.3461538461538458
2026-05-04,0.9423076923076921
2026-05-05,0.8076923076923075
2026-05-06,0.9423076923076921
2026-05-07,1.0769230769230766
2026-05-08,1.0769230769230766
2026-05-09,0.9423076923076921
2026-05-10,1.3461538461538458
2026-05-11,1.0769230769230766
2026-05-12,1.0769230769230766
2026-05-13,1.2115384615384612
2026-05-14,1.2115384615384612
2026-05-15,1.3461538461538458
2026-05-16,1.3461538461538458
2026-05-17,0.9423076923076921
2026-05-18,0.9423076923076921
2026-05-19,0.9423076923076921
2026-05-20,0.9423076923076921
2026-05-21,0.8076923076923075
2026-05-22,0.8076923076923075
2026-05-23,0.8076923076923075
2026-05-24,0.9423076923076921
2026-05-25,0.8076923076923075
2026-05-26,0.8076923076923075
2026-05-27,0.6730769230769229
2026-05-28,0.8076923076923075
2026-05-29,0.8076923076923075
2026-05-30,0.6730769230769229
2026-05-31,1.0769230769230766
