Time,bills
2022-07-13,2.0
2022-07-14,2.0
2022-07-15,2.0
2022-07-16,2.0
2022-07-17,2.0
2022-07-18,2.0
2022-07-19,2.0
2022-07-20,2.0
2022-07-21,2.0
2022-07-22,2.0
2022-07-23,2.0
2022-07-24,2.0
2022-07-25,3.0
2022-07-26,2.0
2022-07-27,2.0
2022-07-28,3.0
2022-07-29,3.0
2022-07-30,2.0
2022-07-31,3.0
2022-08-01,3.0
2022-08-02,2.0
2022-08-03,2.0
2022-08-04,3.0
2022-08-05,3.0
2022-08-06,3.0
2022-08-07,3.0
2022-08-08,3.0
2022-08-09,3.0
2022-08-10,3.0
2022-08-11,3.0
2022-08-12,3.0
2022-08-13,8.0
2022-08-14,5.0
2022-08-15,3.0
2022-08-16,3.0
2022-08-17,3.0
2022-08-18,3.0
2022-08-19,3.0
2022-08-20,8.0
2022-08-21,4.0
2022-08-22,3.0
2022-08-23,3.0
2022-08-24,3.0
2022-08-25,3.0
2022-08-26,7.0
2022-08-27,8.0
2022-08-28,6.0
2022-08-29,4.516556291390728
2022-08-30,5.016556291390728
2022-08-31,4.516556291390728
2022-09-01,4.516556291390728
2022-09-02,2.758278145695364
2022-09-03,2.758278145695364
2022-09-04,3.258278145695364
2022-09-05,4.516556291390728
2022-09-06,5.016556291390728
2022-09-07,5.516556291390728
2022-09-08,18.307947019867548
2022-09-09,53.42384105960265
2022-09-10,5.016556291390728
2022-09-11,5.516556291390728
2022-09-12,5.016556291390728
2022-09-13,4.516556291390728
2022-09-14,3.258278145695364
2022-09-15,3.258278145695364
2022-09-16,4.516556291390728
2022-09-17,2.758278145695364
2022-09-18,7.274834437086093
2022-09-19,15.549668874172186
2022-09-20,37.87417218543047
2022-09-21,5.516556291390728
2022-09-22,5.016556291390728
2022-09-23,5.016556291390728
2022-09-24,5.016556291390728
2022-09-25,31.09933774834437
2022-09-26,7.774834437086093
2022-09-27,5.016556291390728
2022-09-28,2.5165562913907285
2022-09-29,5.033112582781457
2022-09-30,5.033112582781457
2022-10-01,2.5165562913907285
2022-10-02,22.649006622516556
2022-10-03,5.033112582781457
2022-10-04,5.033112582781457
2022-10-05,2.5165562913907285
2022-10-06,2.5165562913907285
2022-10-07,5.033112582781457
2022-10-08,5.033112582781457
2022-10-09,22.649006622516556
2022-10-10,7.549668874172186
2022-10-11,5.033112582781457
2022-10-12,5.033112582781457
2022-10-13,5.033112582781457
2022-10-14,5.033112582781457
2022-10-15,5.033112582781457
2022-10-16,30.198675496688743
2022-10-17,12.582781456953642
2022-10-18,5.033112582781457
2022-10-19,5.033112582781457
2022-10-20,2.5165562913907285
2022-10-21,2.5165562913907285
2022-10-22,2.5165562913907285
2022-10-23,7.549668874172186
2022-10-24,5.033112582781457
2022-10-25,5.033112582781457
2022-10-26,2.5165562913907285
2022-10-27,5.033112582781457
2022-10-28,5.033112582781457
2022-10-29,2.5165562913907285
2022-10-30,12.582781456953642
2022-10-31,30.198675496688743
2022-11-01,5.033112582781457
2022-11-02,5.033112582781457
2022-11-03,5.033112582781457
2022-11-04,5.033112582781457
2022-11-05,5.033112582781457
2022-11-06,22.649006622516556
2022-11-07,7.549668874172186
2022-11-08,5.033112582781457
2022-11-09,5.033112582781457
2022-11-10,5.033112582781457
2022-11-11,5.033112582781457
2022-11-12,5.033112582781457
2022-11-13,32.71523178807947
2022-11-14,7.549668874172186
2022-11-15,5.033112582781457
2022-11-16,5.033112582781457
2022-11-17,7.549668874172186
2022-11-18,10.066225165562914
2022-11-19,10.066225165562914
2022-11-20,25.165562913907284
2022-11-21,7.549668874172186
2022-11-22,5.033112582781457
2022-11-23,5.033112582781457
2022-11-24,32.71523178807947
2022-11-25,7.549668874172186
2022-11-26,2.5165562913907285
2022-11-27,5.033112582781457
2022-11-28,5.033112582781457
2022-11-29,2.5165562913907285
2022-11-30,5.033112582781457
2022-12-01,7.549668874172186
2022-12-02,30.198675496688743
2022-12-03,5.033112582781457
2022-12-04,5.033112582781457
2022-12-05,5.033112582781457
2022-12-06,5.033112582781457
2022-12-07,5.033112582781457
2022-12-08,5.033112582781457
2022-12-09,5.033112582781457
2022-12-10,2.5165562913907285
2022-12-11,17.6158940397351
2022-12-12,7.549668874172186
2022-12-13,5.033112582781457
2022-12-14,5.033112582781457
2022-12-15,5.033112582781457
2022-12-16,5.033112582781457
2022-12-17,12.582781456953642
2022-12-18,50.33112582781457
2022-12-19,5.033112582781457
2022-12-20,5.033112582781457
2022-12-21,2.5165562913907285
2022-12-22,2.5165562913907285
2022-12-23,5.033112582781457
2022-12-24,20.132450331125828
2022-12-25,7.549668874172186
2022-12-26,5.033112582781457
2022-12-27,5.033112582781457
2022-12-28,2.5165562913907285
2022-12-29,2.5165562913907285
2022-12-30,5.033112582781457
2022-12-31,2.5165562913907285
2023-01-01,7.549668874172186
2023-01-02,10.066225165562914
2023-01-03,251.65562913907286
2023-01-04,37.74834437086093
2023-01-05,22.649006622516556
2023-01-06,17.6158940397351
2023-01-07,12.582781456953642
2023-01-08,47.81456953642384
2023-01-09,15.099337748344372
2023-01-10,5.033112582781457
2023-01-11,5.033112582781457
2023-01-12,5.033112582781457
2023-01-13,5.033112582781457
2023-01-14,7.549668874172186
2023-01-15,78.01324503311258
2023-01-16,15.099337748344372
2023-01-17,7.549668874172186
2023-01-18,5.033112582781457
2023-01-19,5.033112582781457
2023-01-20,7.549668874172186
2023-01-21,10.066225165562914
2023-01-22,88.0794701986755
2023-01-23,17.6158940397351
2023-01-24,5.033112582781457
2023-01-25,5.033112582781457
2023-01-26,2.5165562913907285
2023-01-27,2.5165562913907285
2023-01-28,2.5165562913907285
2023-01-29,2.5165562913907285
2023-01-30,2.5165562913907285
2023-01-31,2.5165562913907285
2023-02-01,2.5165562913907285
2023-02-02,2.5165562913907285
2023-02-03,2.5165562913907285
2023-02-04,2.5165562913907285
2023-02-05,2.5165562913907285
2023-02-06,2.5165562913907285
2023-02-07,2.5165562913907285
2023-02-08,2.5165562913907285
2023-02-09,2.5165562913907285
2023-02-10,2.5165562913907285
2023-02-11,2.5165562913907285
2023-02-12,2.5165562913907285
2023-02-13,2.5165562913907285
2023-02-14,2.5165562913907285
2023-02-15,2.5165562913907285
2023-02-16,2.5165562913907285
2023-02-17,2.5165562913907285
2023-02-18,2.5165562913907285
2023-02-19,2.5165562913907285
2023-02-20,2.5165562913907285
2023-02-21,2.5165562913907285
2023-02-22,2.5165562913907285
2023-02-23,2.5165562913907285
2023-02-24,2.5165562913907285
2023-02-25,2.5165562913907285
2023-02-26,2.5165562913907285
2023-02-27,2.5165562913907285
2023-02-28,2.5165562913907285
2023-03-01,2.5165562913907285
2023-03-02,2.5165562913907285
2023-03-03,2.5165562913907285
2023-03-04,2.5165562913907285
2023-03-05,2.5165562913907285
2023-03-06,2.5165562913907285
2023-03-07,2.5165562913907285
2023-03-08,2.5165562913907285
2023-03-09,2.5165562913907285
2023-03-10,2.5165562913907285
2023-03-11,2.5165562913907285
2023-03-12,2.5165562913907285
2023-03-13,2.5165562913907285
2023-03-14,2.5165562913907285
2023-03-15,5.033112582781457
2023-03-16,2.5165562913907285
2023-03-17,2.5165562913907285
2023-03-18,2.5165562913907285
2023-03-19,2.5165562913907285
2023-03-20,2.5165562913907285
2023-03-21,2.5165562913907285
2023-03-22,2.5165562913907285
2023-03-23,2.5165562913907285
2023-03-24,2.5165562913907285
2023-03-25,2.5165562913907285
2023-03-26,2.5165562913907285
2023-03-27,2.5165562913907285
2023-03-28,2.5165562913907285
2023-03-29,2.5165562913907285
2023-03-30,2.5165562913907285
2023-03-31,2.5165562913907285
2023-04-01,2.5165562913907285
2023-04-02,2.5165562913907285
2023-04-03,2.5165562913907285
2023-04-04,2.5165562913907285
2023-04-05,2.5165562913907285
2023-04-06,2.5165562913907285
2023-04-07,2.5165562913907285
2023-04-08,2.5165562913907285
2023-04-09,2.5165562913907285
2023-04-10,2.5165562913907285
2023-04-11,2.5165562913907285
2023-04-12,2.5165562913907285
2023-04-13,2.5165562913907285
2023-04-14,2.5165562913907285
2023-04-15,2.5165562913907285
2023-04-16,2.5165562913907285
2023-04-17,2.5165562913907285
2023-04-18,2.5165562913907285
2023-04-19,2.5165562913907285
2023-04-20,2.5165562913907285
2023-04-21,2.5165562913907285
2023-04-22,2.5165562913907285
2023-04-23,2.5165562913907285
2023-04-24,2.5165562913907285
2023-04-25,2.5165562913907285
2023-04-26,2.5165562913907285
2023-04-27,2.93598233995585
2023-04-28,5.452538631346578
2023-04-29,5.452538631346578
2023-04-30,2.93598233995585
2023-05-01,2.93598233995585
2023-05-02,2.93598233995585
2023-05-03,2.5165562913907285
2023-05-04,2.93598233995585
2023-05-05,2.5165562913907285
2023-05-06,2.5165562913907285
2023-05-07,2.5165562913907285
2023-05-08,2.5165562913907285
2023-05-09,2.93598233995585
2023-05-10,2.93598233995585
2023-05-11,3.3554083885209716
2023-05-12,5.033112582781457
2023-05-13,2.5165562913907285
2023-05-14,2.5165562913907285
2023-05-15,2.93598233995585
2023-05-16,2.5165562913907285
2023-05-17,2.5165562913907285
2023-05-18,2.5165562913907285
2023-05-19,2.5165562913907285
2023-05-20,2.5165562913907285
2023-05-21,2.5165562913907285
2023-05-22,2.5165562913907285
2023-05-23,2.5165562913907285
2023-05-24,2.5165562913907285
2023-05-25,2.5165562913907285
2023-05-26,2.5165562913907285
2023-05-27,2.5165562913907285
2023-05-28,2.5165562913907285
2023-05-29,2.5165562913907285
2023-05-30,2.5165562913907285
2023-05-31,2.5165562913907285
2023-06-01,3.355408388520971
2023-06-02,2.5165562913907285
2023-06-03,2.5165562913907285
2023-06-04,2.5165562913907285
2023-06-05,2.5165562913907285
2023-06-06,2.5165562913907285
2023-06-07,2.5165562913907285
2023-06-08,2.5165562913907285
2023-06-09,2.5165562913907285
2023-06-10,2.5165562913907285
2023-06-11,2.5165562913907285
2023-06-12,2.5165562913907285
2023-06-13,2.5165562913907285
2023-06-14,3.355408388520971
2023-06-15,2.5165562913907285
2023-06-16,2.5165562913907285
2023-06-17,2.5165562913907285
2023-06-18,2.5165562913907285
2023-06-19,2.5165562913907285
2023-06-20,2.5165562913907285
2023-06-21,2.5165562913907285
2023-06-22,2.5165562913907285
2023-06-23,2.5165562913907285
2023-06-24,2.5165562913907285
2023-06-25,2.5165562913907285
2023-06-26,2.5165562913907285
2023-06-27,2.5165562913907285
2023-06-28,2.5165562913907285
2023-06-29,2.5165562913907285
2023-06-30,2.5165562913907285
2023-07-01,2.5165562913907285
2023-07-02,2.5165562913907285
2023-07-03,2.5165562913907285
2023-07-04,2.5165562913907285
2023-07-05,2.5165562913907285
2023-07-06,2.5165562913907285
2023-07-07,2.5165562913907285
2023-07-08,2.5165562913907285
2023-07-09,2.5165562913907285
2023-07-10,2.5165562913907285
2023-07-11,2.5165562913907285
2023-07-12,2.5165562913907285
2023-07-13,3.355408388520971
2023-07-14,2.5165562913907285
2023-07-15,2.5165562913907285
2023-07-16,2.5165562913907285
2023-07-17,2.5165562913907285
2023-07-18,2.5165562913907285
2023-07-19,2.5165562913907285
2023-07-20,2.5165562913907285
2023-07-21,2.5165562913907285
2023-07-22,2.5165562913907285
2023-07-23,2.5165562913907285
2023-07-24,3.355408388520971
2023-07-25,3.355408388520971
2023-07-26,3.355408388520971
2023-07-27,3.355408388520971
2023-07-28,3.355408388520971
2023-07-29,3.355408388520971
2023-07-30,3.355408388520971
2023-07-31,3.355408388520971
2023-08-01,3.355408388520971
2023-08-02,3.355408388520971
2023-08-03,3.355408388520971
2023-08-04,3.355408388520971
2023-08-05,3.355408388520971
2023-08-06,3.355408388520971
2023-08-07,3.355408388520971
2023-08-08,3.355408388520971
2023-08-09,3.355408388520971
2023-08-10,3.355408388520971
2023-08-11,3.355408388520971
2023-08-12,10.066225165562914
2023-08-13,4.194260485651214
2023-08-14,3.355408388520971
2023-08-15,3.355408388520971
2023-08-16,3.355408388520971
2023-08-17,3.355408388520971
2023-08-18,3.355408388520971
2023-08-19,7.549668874172185
2023-08-20,7.549668874172185
2023-08-21,3.355408388520971
2023-08-22,3.355408388520971
2023-08-23,3.355408388520971
2023-08-24,3.355408388520971
2023-08-25,3.355408388520971
2023-08-26,7.549668874172185
2023-08-27,5.033112582781457
2023-08-28,4.194260485651214
2023-08-29,5.033112582781457
2023-08-30,4.194260485651214
2023-08-31,3.355408388520971
2023-09-01,3.355408388520971
2023-09-02,3.355408388520971
2023-09-03,4.194260485651214
2023-09-04,4.194260485651214
2023-09-05,4.194260485651214
2023-09-06,5.8719646799117
2023-09-07,5.033112582781457
2023-09-08,4.194260485651214
2023-09-09,3.355408388520971
2023-09-10,7.549668874172185
2023-09-11,17.6158940397351
2023-09-12,57.04194260485651
2023-09-13,5.8719646799117
2023-09-14,5.033112582781457
2023-09-15,5.033112582781457
2023-09-16,4.194260485651214
2023-09-17,22.649006622516556
2023-09-18,6.710816777041942
2023-09-19,5.033112582781457
2023-09-20,4.194260485651214
2023-09-21,4.194260485651214
2023-09-22,4.194260485651214
2023-09-23,4.194260485651214
2023-09-24,21.810154525386313
2023-09-25,6.710816777041942
2023-09-26,5.033112582781457
2023-09-27,4.194260485651214
2023-09-28,4.194260485651214
2023-09-29,5.033112582781457
2023-09-30,5.033112582781457
2023-10-01,30.19867549668874
2023-10-02,8.388520971302428
2023-10-03,5.8719646799117
2023-10-04,5.033112582781457
2023-10-05,5.033112582781457
2023-10-06,5.033112582781457
2023-10-07,5.8719646799117
2023-10-08,43.620309050772626
2023-10-09,6.710816777041942
2023-10-10,4.194260485651214
2023-10-11,4.194260485651214
2023-10-12,4.194260485651214
2023-10-13,4.194260485651214
2023-10-14,3.355408388520971
2023-10-15,11.7439293598234
2023-10-16,42.78145695364238
2023-10-17,5.8719646799117
2023-10-18,4.194260485651214
2023-10-19,4.194260485651214
2023-10-20,4.194260485651214
2023-10-21,4.194260485651214
2023-10-22,27.68211920529801
2023-10-23,6.710816777041942
2023-10-24,4.194260485651214
2023-10-25,5.033112582781457
2023-10-26,10.905077262693156
2023-10-27,34.39293598233996
2023-10-28,4.194260485651214
2023-10-29,5.8719646799117
2023-10-30,5.033112582781457
2023-10-31,5.8719646799117
2023-11-01,5.033112582781457
2023-11-02,4.194260485651214
2023-11-03,4.194260485651214
2023-11-04,4.194260485651214
2023-11-05,10.905077262693156
2023-11-06,30.19867549668874
2023-11-07,5.033112582781457
2023-11-08,9.227373068432671
2023-11-09,10.905077262693156
2023-11-10,8.388520971302428
2023-11-11,5.033112582781457
2023-11-12,7.549668874172185
2023-11-13,10.905077262693156
2023-11-14,44.45916114790287
2023-11-15,6.710816777041942
2023-11-16,5.033112582781457
2023-11-17,5.033112582781457
2023-11-18,4.194260485651214
2023-11-19,18.454746136865342
2023-11-20,13.421633554083884
2023-11-21,5.033112582781457
2023-11-22,3.355408388520971
2023-11-23,4.194260485651214
2023-11-24,4.194260485651214
2023-11-25,4.194260485651214
2023-11-26,22.649006622516556
2023-11-27,25.165562913907284
2023-11-28,5.033112582781457
2023-11-29,3.355408388520971
2023-11-30,4.194260485651214
2023-12-01,4.194260485651214
2023-12-02,3.355408388520971
2023-12-03,5.8719646799117
2023-12-04,5.033112582781457
2023-12-05,4.194260485651214
2023-12-06,3.355408388520971
2023-12-07,4.194260485651214
2023-12-08,4.194260485651214
2023-12-09,4.194260485651214
2023-12-10,21.810154525386313
2023-12-11,20.97130242825607
2023-12-12,6.710816777041942
2023-12-13,5.033112582781457
2023-12-14,4.194260485651214
2023-12-15,5.033112582781457
2023-12-16,5.033112582781457
2023-12-17,31.037527593818982
2023-12-18,19.293598233995585
2023-12-19,5.8719646799117
2023-12-20,5.033112582781457
2023-12-21,4.194260485651214
2023-12-22,4.893303899926416
2023-12-23,11.813833701250918
2023-12-24,59.48859455481971
2023-12-25,7.339955849889623
2023-12-26,5.906916850625459
2023-12-27,4.473877851361294
2023-12-28,4.473877851361294
2023-12-29,4.893303899926416
2023-12-30,4.893303899926416
2023-12-31,27.087932303164088
2024-01-01,10.800220750551876
2024-01-02,4.893303899926416
2024-01-03,4.893303899926416
2024-01-04,4.893303899926416
2024-01-05,4.893303899926416
2024-01-06,6.920529801324502
2024-01-07,21.600441501103752
2024-01-08,57.0419426048565
2024-01-09,6.920529801324502
2024-01-10,5.906916850625459
2024-01-11,5.906916850625459
2024-01-12,8.353568800588668
2024-01-13,25.060706401766
2024-01-14,23.627667402501835
2024-01-15,84.1298749080206
2024-01-16,54.5952906548933
2024-01-17,9.36718175128771
2024-01-18,8.353568800588668
2024-01-19,9.36718175128771
2024-01-20,14.260485651214125
2024-01-21,61.79543782192788
2024-01-22,118.83738042678438
2024-01-23,8.318616629874906
2024-01-24,5.941869021339219
2024-01-25,4.753495217071375
2024-01-26,4.753495217071375
2024-01-27,3.5651214128035313
2024-01-28,4.753495217071375
2024-01-29,3.5651214128035313
2024-01-30,3.5651214128035313
2024-01-31,3.5651214128035313
2024-02-01,3.5651214128035313
2024-02-02,2.3767476085356876
2024-02-03,2.3767476085356876
2024-02-04,2.3767476085356876
2024-02-05,3.5651214128035313
2024-02-06,2.3767476085356876
2024-02-07,2.3767476085356876
2024-02-08,2.3767476085356876
2024-02-09,2.3767476085356876
2024-02-10,2.3767476085356876
2024-02-11,2.3767476085356876
2024-02-12,3.5651214128035313
2024-02-13,2.3767476085356876
2024-02-14,2.3767476085356876
2024-02-15,2.3767476085356876
2024-02-16,2.3767476085356876
2024-02-17,2.3767476085356876
2024-02-18,2.3767476085356876
2024-02-19,2.3767476085356876
2024-02-20,2.3767476085356876
2024-02-21,2.3767476085356876
2024-02-22,2.3767476085356876
2024-02-23,2.3767476085356876
2024-02-24,2.3767476085356876
2024-02-25,2.3767476085356876
2024-02-26,2.3767476085356876
2024-02-27,2.3767476085356876
2024-02-28,2.3767476085356876
2024-02-29,3.5651214128035313
2024-03-01,2.3767476085356876
2024-03-02,2.3767476085356876
2024-03-03,2.3767476085356876
2024-03-04,2.3767476085356876
2024-03-05,2.3767476085356876
2024-03-06,3.5651214128035313
2024-03-07,4.753495217071375
2024-03-08,3.5651214128035313
2024-03-09,2.3767476085356876
2024-03-10,2.3767476085356876
2024-03-11,3.5651214128035313
2024-03-12,3.5651214128035313
2024-03-13,3.5651214128035313
2024-03-14,3.5651214128035313
2024-03-15,3.5651214128035313
2024-03-16,2.3767476085356876
2024-03-17,2.3767476085356876
2024-03-18,2.3767476085356876
2024-03-19,2.3767476085356876
2024-03-20,3.5651214128035313
2024-03-21,2.3767476085356876
2024-03-22,2.3767476085356876
2024-03-23,2.3767476085356876
2024-03-24,2.3767476085356876
2024-03-25,3.5651214128035313
2024-03-26,2.3767476085356876
2024-03-27,2.3767476085356876
2024-03-28,2.3767476085356876
2024-03-29,2.3767476085356876
2024-03-30,2.3767476085356876
2024-03-31,2.3767476085356876
2024-04-01,2.3767476085356876
2024-04-02,2.3767476085356876
2024-04-03,7.130242825607063
2024-04-04,4.753495217071375
2024-04-05,3.5651214128035313
2024-04-06,2.3767476085356876
2024-04-07,2.3767476085356876
2024-04-08,2.3767476085356876
2024-04-09,2.3767476085356876
2024-04-10,2.3767476085356876
2024-04-11,3.5651214128035313
2024-04-12,2.3767476085356876
2024-04-13,2.3767476085356876
2024-04-14,2.3767476085356876
2024-04-15,2.3767476085356876
2024-04-16,2.3767476085356876
2024-04-17,2.3767476085356876
2024-04-18,2.3767476085356876
2024-04-19,2.3767476085356876
2024-04-20,2.3767476085356876
2024-04-21,2.3767476085356876
2024-04-22,2.3767476085356876
2024-04-23,2.3767476085356876
2024-04-24,2.3767476085356876
2024-04-25,3.5651214128035313
2024-04-26,9.50699043414275
2024-04-27,8.318616629874906
2024-04-28,7.130242825607063
2024-04-29,4.753495217071375
2024-04-30,3.5651214128035313
2024-05-01,3.5651214128035313
2024-05-02,2.3767476085356876
2024-05-03,3.5651214128035313
2024-05-04,2.3767476085356876
2024-05-05,2.3767476085356876
2024-05-06,2.3767476085356876
2024-05-07,2.3767476085356876
2024-05-08,2.3767476085356876
2024-05-09,2.3767476085356876
2024-05-10,2.3767476085356876
2024-05-11,2.3767476085356876
2024-05-12,2.3767476085356876
2024-05-13,2.3767476085356876
2024-05-14,3.5651214128035313
2024-05-15,3.5651214128035313
2024-05-16,4.753495217071375
2024-05-17,3.5651214128035313
2024-05-18,2.3767476085356876
2024-05-19,2.3767476085356876
2024-05-20,2.3767476085356876
2024-05-21,2.3767476085356876
2024-05-22,2.3767476085356876
2024-05-23,2.3767476085356876
2024-05-24,2.3767476085356876
2024-05-25,2.3767476085356876
2024-05-26,2.3767476085356876
2024-05-27,2.3767476085356876
2024-05-28,2.3767476085356876
2024-05-29,2.3767476085356876
2024-05-30,2.3767476085356876
2024-05-31,2.3767476085356876
2024-06-01,3.5651214128035313
2024-06-02,2.3767476085356876
2024-06-03,2.3767476085356876
2024-06-04,2.3767476085356876
2024-06-05,2.3767476085356876
2024-06-06,2.3767476085356876
2024-06-07,2.3767476085356876
2024-06-08,2.3767476085356876
2024-06-09,2.3767476085356876
2024-06-10,2.3767476085356876
2024-06-11,2.3767476085356876
2024-06-12,2.3767476085356876
2024-06-13,2.3767476085356876
2024-06-14,2.3767476085356876
2024-06-15,2.3767476085356876
2024-06-16,2.3767476085356876
2024-06-17,2.3767476085356876
2024-06-18,2.3767476085356876
2024-06-19,2.3767476085356876
2024-06-20,2.3767476085356876
2024-06-21,2.3767476085356876
2024-06-22,2.3767476085356876
2024-06-23,2.3767476085356876
2024-06-24,2.3767476085356876
2024-06-25,2.3767476085356876
2024-06-26,2.3767476085356876
2024-06-27,2.3767476085356876
2024-06-28,2.3767476085356876
2024-06-29,2.3767476085356876
2024-06-30,2.3767476085356876
2024-07-01,2.3767476085356876
2024-07-02,2.3767476085356876
2024-07-03,2.3767476085356876
2024-07-04,2.3767476085356876
2024-07-05,2.3767476085356876
2024-07-06,2.3767476085356876
2024-07-07,2.3767476085356876
2024-07-08,2.3767476085356876
2024-07-09,2.3767476085356876
2024-07-10,2.3767476085356876
2024-07-11,2.3767476085356876
2024-07-12,2.3767476085356876
2024-07-13,2.3767476085356876
2024-07-14,2.3767476085356876
2024-07-15,2.3767476085356876
2024-07-16,2.3767476085356876
2024-07-17,2.3767476085356876
2024-07-18,2.3767476085356876
2024-07-19,2.3767476085356876
2024-07-20,2.3767476085356876
2024-07-21,2.3767476085356876
2024-07-22,2.3767476085356876
2024-07-23,3.5651214128035313
2024-07-24,2.3767476085356876
2024-07-25,2.3767476085356876
2024-07-26,2.3767476085356876
2024-07-27,2.3767476085356876
2024-07-28,3.5651214128035313
2024-07-29,2.3767476085356876
2024-07-30,2.3767476085356876
2024-07-31,2.3767476085356876
2024-08-01,3.5651214128035313
2024-08-02,3.5651214128035313
2024-08-03,3.5651214128035313
2024-08-04,2.3767476085356876
2024-08-05,2.3767476085356876
2024-08-06,2.3767476085356876
2024-08-07,3.5651214128035313
2024-08-08,3.5651214128035313
2024-08-09,3.5651214128035313
2024-08-10,10.695364238410594
2024-08-11,4.753495217071375
2024-08-12,3.5651214128035313
2024-08-13,3.5651214128035313
2024-08-14,3.5651214128035313
2024-08-15,3.5651214128035313
2024-08-16,3.5651214128035313
2024-08-17,5.941869021339219
2024-08-18,8.1205543291636
2024-08-19,3.7631837135148385
2024-08-20,3.7631837135148385
2024-08-21,3.7631837135148385
2024-08-22,3.7631837135148385
2024-08-23,3.7631837135148385
2024-08-24,8.1205543291636
2024-08-25,4.35737061564876
2024-08-26,3.7631837135148385
2024-08-27,5.347682119205297
2024-08-28,4.35737061564876
