Time,olympics
2022-04-27,1.0
2022-04-28,1.0
2022-04-29,1.0
2022-04-30,1.0
2022-05-01,1.0
2022-05-02,1.0
2022-05-03,1.0
2022-05-04,1.0
2022-05-05,1.0
2022-05-06,1.0
2022-05-07,1.0
2022-05-08,1.0
2022-05-09,1.0
2022-05-10,1.0
2022-05-11,1.0
2022-05-12,1.0
2022-05-13,1.0
2022-05-14,1.0
2022-05-15,1.0
2022-05-16,1.0
2022-05-17,1.0
2022-05-18,1.0
2022-05-19,1.0
2022-05-20,1.0
2022-05-21,1.0
2022-05-22,1.0
2022-05-23,1.0
2022-05-24,1.0
2022-05-25,1.0
2022-05-26,1.0
2022-05-27,1.0
2022-05-28,1.0
2022-05-29,1.0
2022-05-30,1.0
2022-05-31,1.0
2022-06-01,1.0
2022-06-02,1.0
2022-06-03,1.0
2022-06-04,1.0
2022-06-05,2.0
2022-06-06,1.0
2022-06-07,1.0
2022-06-08,1.0
2022-06-09,1.0
2022-06-10,1.0
2022-06-11,1.0
2022-06-12,1.0
2022-06-13,1.0
2022-06-14,1.0
2022-06-15,1.0
2022-06-16,1.0
2022-06-17,1.0
2022-06-18,1.0
2022-06-19,1.0
2022-06-20,1.0
2022-06-21,1.0
2022-06-22,1.0
2022-06-23,1.0
2022-06-24,1.0
2022-06-25,1.0
2022-06-26,1.0
2022-06-27,1.0
2022-06-28,1.0
2022-06-29,1.0
2022-06-30,1.0
2022-07-01,1.0
2022-07-02,1.0
2022-07-03,1.0
2022-07-04,1.0
2022-07-05,1.0
2022-07-06,1.0
2022-07-07,1.0
2022-07-08,1.0
2022-07-09,1.0
2022-07-10,1.0
2022-07-11,1.0
2022-07-12,1.0
2022-07-13,1.0
2022-07-14,1.0
2022-07-15,1.0
2022-07-16,1.0
2022-07-17,2.0
2022-07-18,1.0
2022-07-19,1.0
2022-07-20,1.0
2022-07-21,1.0
2022-07-22,1.0
2022-07-23,1.0
2022-07-24,1.0
2022-07-25,1.0
2022-07-26,1.0
2022-07-27,1.0
2022-07-28,1.0
2022-07-29,1.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,1.0
2022-08-02,1.0
2022-08-03,1.0
2022-08-04,1.0
2022-08-05,1.0
2022-08-06,1.0
2022-08-07,1.0
2022-08-08,1.0
2022-08-09,1.0
2022-08-10,1.0
2022-08-11,1.0
2022-08-12,1.0
2022-08-13,1.0
2022-08-14,1.0
2022-08-15,1.0
2022-08-16,1.0
2022-08-17,1.0
2022-08-18,1.0
2022-08-19,1.0
2022-08-20,1.0
2022-08-21,1.0
2022-08-22,1.0
2022-08-23,1.0
2022-08-24,1.0
2022-08-25,1.0
2022-08-26,1.0
2022-08-27,1.0
2022-08-28,1.0
2022-08-29,0.96875
2022-08-30,1.0208333333333333
2022-08-31,0.9895833333333333
2022-09-01,1.0104166666666665
2022-09-02,0.9791666666666666
2022-09-03,1.0
2022-09-04,1.0520833333333333
2022-09-05,1.0208333333333333
2022-09-06,1.0833333333333333
2022-09-07,1.0520833333333333
2022-09-08,1.0520833333333333
2022-09-09,1.1666666666666665
2022-09-10,1.0729166666666665
2022-09-11,1.0729166666666665
2022-09-12,1.0104166666666665
2022-09-13,1.0
2022-09-14,0.9895833333333333
2022-09-15,1.0104166666666665
2022-09-16,1.0104166666666665
2022-09-17,0.9479166666666666
2022-09-18,1.0
2022-09-19,0.9791666666666666
2022-09-20,0.9895833333333333
2022-09-21,1.0
2022-09-22,0.96875
2022-09-23,0.9895833333333333
2022-09-24,0.9895833333333333
2022-09-25,1.03125
2022-09-26,0.96875
2022-09-27,0.9895833333333333
2022-09-28,0.9583333333333333
2022-09-29,0.9583333333333333
2022-09-30,0.9166666666666666
2022-10-01,0.8541666666666666
2022-10-02,0.8958333333333333
2022-10-03,0.875
2022-10-04,1.0
2022-10-05,1.2916666666666665
2022-10-06,1.1875
2022-10-07,1.1041666666666665
2022-10-08,1.3958333333333333
2022-10-09,1.5625
2022-10-10,1.4791666666666665
2022-10-11,1.3125
2022-10-12,1.2291666666666665
2022-10-13,1.1875
2022-10-14,1.1041666666666665
2022-10-15,1.0416666666666665
2022-10-16,1.2291666666666665
2022-10-17,1.0416666666666665
2022-10-18,1.0208333333333333
2022-10-19,1.0
2022-10-20,1.0
2022-10-21,0.9166666666666666
2022-10-22,1.0
2022-10-23,1.0416666666666665
2022-10-24,1.0416666666666665
2022-10-25,0.9375
2022-10-26,1.1458333333333333
2022-10-27,1.0416666666666665
2022-10-28,0.9375
2022-10-29,0.9375
2022-10-30,0.9583333333333333
2022-10-31,0.9166666666666666
2022-11-01,1.0208333333333333
2022-11-02,1.0
2022-11-03,1.0833333333333333
2022-11-04,1.0208333333333333
2022-11-05,1.0
2022-11-06,0.9375
2022-11-07,1.0
2022-11-08,0.8541666666666666
2022-11-09,0.875
2022-11-10,0.8958333333333333
2022-11-11,0.8958333333333333
2022-11-12,1.0
2022-11-13,1.0625
2022-11-14,1.0416666666666665
2022-11-15,1.1458333333333333
2022-11-16,1.125
2022-11-17,1.1666666666666665
2022-11-18,1.1458333333333333
2022-11-19,1.125
2022-11-20,1.4166666666666665
2022-11-21,1.5833333333333333
2022-11-22,1.4375
2022-11-23,1.2708333333333333
2022-11-24,1.5833333333333333
2022-11-25,1.6666666666666665
2022-11-26,1.4583333333333333
2022-11-27,1.6666666666666665
2022-11-28,1.3125
2022-11-29,1.6458333333333333
2022-11-30,2.083333333333333
2022-12-01,1.625
2022-12-02,1.3958333333333333
2022-12-03,1.75
2022-12-04,1.4375
2022-12-05,1.3958333333333333
2022-12-06,1.3125
2022-12-07,1.2083333333333333
2022-12-08,1.1875
2022-12-09,1.3333333333333333
2022-12-10,1.4791666666666665
2022-12-11,1.2708333333333333
2022-12-12,1.1875
2022-12-13,1.2291666666666665
2022-12-14,1.2083333333333333
2022-12-15,1.1875
2022-12-16,1.1041666666666665
2022-12-17,1.1041666666666665
2022-12-18,1.9791666666666665
2022-12-19,1.4375
2022-12-20,1.125
2022-12-21,1.0208333333333333
2022-12-22,0.9375
2022-12-23,1.0
2022-12-24,1.0416666666666665
2022-12-25,1.0833333333333333
2022-12-26,1.1041666666666665
2022-12-27,1.0
2022-12-28,1.0208333333333333
2022-12-29,1.0833333333333333
2022-12-30,1.0416666666666665
2022-12-31,1.0208333333333333
2023-01-01,1.125
2023-01-02,1.0
2023-01-03,0.9166666666666666
2023-01-04,1.0625
2023-01-05,1.0625
2023-01-06,1.0
2023-01-07,1.0
2023-01-08,1.0
2023-01-09,1.1458333333333333
2023-01-10,1.0416666666666665
2023-01-11,1.1041666666666665
2023-01-12,1.0625
2023-01-13,1.0833333333333333
2023-01-14,1.0416666666666665
2023-01-15,1.2083333333333333
2023-01-16,1.1458333333333333
2023-01-17,1.125
2023-01-18,1.125
2023-01-19,1.2916666666666665
2023-01-20,1.1458333333333333
2023-01-21,1.2916666666666665
2023-01-22,1.1875
2023-01-23,1.2083333333333333
2023-01-24,1.2083333333333333
2023-01-25,1.1666666666666665
2023-01-26,1.5
2023-01-27,1.3958333333333333
2023-01-28,1.75
2023-01-29,1.5625
2023-01-30,1.25
2023-01-31,1.1875
2023-02-01,1.2291666666666665
2023-02-02,1.2291666666666665
2023-02-03,1.2916666666666665
2023-02-04,1.3333333333333333
2023-02-05,1.3541666666666665
2023-02-06,1.2916666666666665
2023-02-07,1.2291666666666665
2023-02-08,1.3125
2023-02-09,1.3958333333333333
2023-02-10,1.2708333333333333
2023-02-11,1.2708333333333333
2023-02-12,1.25
2023-02-13,1.3125
2023-02-14,1.1458333333333333
2023-02-15,1.2708333333333333
2023-02-16,1.2291666666666665
2023-02-17,1.2291666666666665
2023-02-18,1.3333333333333333
2023-02-19,1.2916666666666665
2023-02-20,1.2291666666666665
2023-02-21,1.2916666666666665
2023-02-22,1.3333333333333333
2023-02-23,1.2916666666666665
2023-02-24,1.5
2023-02-25,1.3541666666666665
2023-02-26,1.3958333333333333
2023-02-27,1.4375
2023-02-28,1.3333333333333333
2023-03-01,1.3541666666666665
2023-03-02,1.5208333333333333
2023-03-03,1.4166666666666665
2023-03-04,1.2291666666666665
2023-03-05,1.25
2023-03-06,1.3333333333333333
2023-03-07,1.2291666666666665
2023-03-08,1.2291666666666665
2023-03-09,1.25
2023-03-10,1.1875
2023-03-11,1.1666666666666665
2023-03-12,1.2916666666666665
2023-03-13,1.1875
2023-03-14,1.1458333333333333
2023-03-15,1.2083333333333333
2023-03-16,1.25
2023-03-17,1.1041666666666665
2023-03-18,1.0833333333333333
2023-03-19,1.3541666666666665
2023-03-20,1.3333333333333333
2023-03-21,1.3125
2023-03-22,1.375
2023-03-23,1.375
2023-03-24,1.2291666666666665
2023-03-25,1.1041666666666665
2023-03-26,1.25
2023-03-27,1.0833333333333333
2023-03-28,1.2083333333333333
2023-03-29,1.1458333333333333
2023-03-30,1.1458333333333333
2023-03-31,1.0625
2023-04-01,1.0416666666666665
2023-04-02,1.2708333333333333
2023-04-03,1.125
2023-04-04,1.125
2023-04-05,1.0833333333333333
2023-04-06,1.1458333333333333
2023-04-07,0.9583333333333333
2023-04-08,1.5208333333333333
2023-04-09,1.2916666666666665
2023-04-10,1.0208333333333333
2023-04-11,1.1458333333333333
2023-04-12,1.1458333333333333
2023-04-13,1.1666666666666665
2023-04-14,1.2291666666666665
2023-04-15,1.0833333333333333
2023-04-16,1.0833333333333333
2023-04-17,1.1666666666666665
2023-04-18,1.1875
2023-04-19,1.1875
2023-04-20,1.2291666666666665
2023-04-21,1.1875
2023-04-22,1.0416666666666665
2023-04-23,1.125
2023-04-24,1.1666666666666665
2023-04-25,1.1875
2023-04-26,1.1653063638514312
2023-04-27,1.1406952330257867
2023-04-28,1.0706396380411638
2023-04-29,0.9863895788975632
2023-04-30,1.056445173882186
2023-05-01,1.1899174946770759
2023-05-02,1.2003341613437426
2023-05-03,1.1653063638514312
2023-05-04,1.1899174946770759
2023-05-05,1.1653063638514312
2023-05-06,1.046028507215519
2023-05-07,1.0706396380411638
2023-05-08,1.249556422995032
2023-05-09,1.2145286255027206
2023-05-10,1.2249452921693873
2023-05-11,1.249556422995032
2023-05-12,1.358417612964277
2023-05-13,1.2845842204873432
2023-05-14,1.1653063638514312
2023-05-15,1.3338064821386326
2023-05-16,1.2987786846463212
2023-05-17,1.2741675538206765
2023-05-18,1.2845842204873432
2023-05-19,1.249556422995032
2023-05-20,1.0952507688668085
2023-05-21,1.1548896971847644
2023-05-22,1.2003341613437426
2023-05-23,1.1899174946770759
2023-05-24,1.2003341613437426
2023-05-25,1.1899174946770759
2023-05-26,1.050390347764372
2023-05-27,1.0220014194464158
2023-05-28,1.0787792760823278
2023-05-29,0.9936124911284598
2023-05-30,1.1355571327182399
2023-05-31,1.050390347764372
2023-06-01,1.050390347764372
2023-06-02,1.1923349893541517
2023-06-03,1.2775017743080197
2023-06-04,1.2491128459900638
2023-06-05,1.3342796309439318
2023-06-06,1.3626685592618877
2023-06-07,1.9588360539389638
2023-06-08,1.7601135557132717
2023-06-09,1.4194464158977997
2023-06-10,1.4194464158977997
2023-06-11,1.4478353442157559
2023-06-12,1.2491128459900638
2023-06-13,1.1639460610361958
2023-06-14,1.2207239176721079
2023-06-15,1.1639460610361958
2023-06-16,1.1639460610361958
2023-06-17,2.100780695528744
2023-06-18,1.7885024840312278
2023-06-19,1.3910574875798438
2023-06-20,2.1575585521646556
2023-06-21,1.5046132008516677
2023-06-22,1.2207239176721079
2023-06-23,1.3910574875798438
2023-06-24,1.5613910574875798
2023-06-25,1.4762242725337118
2023-06-26,1.2775017743080197
2023-06-27,1.3342796309439318
2023-06-28,1.4762242725337118
2023-06-29,1.2775017743080197
2023-06-30,1.1639460610361958
2023-07-01,1.3626685592618877
2023-07-02,1.6749467707594037
2023-07-03,1.2207239176721079
2023-07-04,1.3910574875798438
2023-07-05,1.0787792760823278
2023-07-06,1.1355571327182399
2023-07-07,1.2491128459900638
2023-07-08,1.3626685592618877
2023-07-09,1.6465578424414478
2023-07-10,1.4194464158977997
2023-07-11,1.1923349893541517
2023-07-12,1.1639460610361958
2023-07-13,1.1923349893541517
2023-07-14,1.3058907026259758
2023-07-15,1.4478353442157559
2023-07-16,1.5330021291696239
2023-07-17,1.2775017743080197
2023-07-18,1.2491128459900638
2023-07-19,1.1355571327182399
2023-07-20,1.2491128459900638
2023-07-21,1.1923349893541517
2023-07-22,1.5897799858055357
2023-07-23,1.6465578424414478
2023-07-24,1.3058907026259758
2023-07-25,1.3910574875798438
2023-07-26,1.8168914123491837
2023-07-27,1.7033356990773598
2023-07-28,1.3626685592618877
2023-07-29,1.5897799858055357
2023-07-30,1.6749467707594037
2023-07-31,1.4194464158977997
2023-08-01,1.3342796309439318
2023-08-02,1.2491128459900638
2023-08-03,1.2775017743080197
2023-08-04,1.3910574875798438
2023-08-05,1.4762242725337118
2023-08-06,2.3846699787083034
2023-08-07,1.5613910574875798
2023-08-08,1.4478353442157559
2023-08-09,1.2491128459900638
2023-08-10,1.0787792760823278
2023-08-11,1.1639460610361958
2023-08-12,1.4478353442157559
2023-08-13,1.4194464158977997
2023-08-14,1.2491128459900638
2023-08-15,1.1639460610361958
2023-08-16,1.1071682044002837
2023-08-17,1.1355571327182399
2023-08-18,1.0787792760823278
2023-08-19,1.4194464158977997
2023-08-20,1.9588360539389638
2023-08-21,1.4194464158977997
2023-08-22,1.7033356990773598
2023-08-23,1.6181689141234918
2023-08-24,1.4194464158977997
2023-08-25,1.4762242725337118
2023-08-26,1.7317246273953157
2023-08-27,2.3846699787083034
2023-08-28,2.1859474804826116
2023-08-29,1.4762242725337118
2023-08-30,1.3626685592618877
2023-08-31,1.2207239176721079
2023-09-01,1.2207239176721079
2023-09-02,1.2491128459900638
2023-09-03,1.3910574875798438
2023-09-04,1.3342796309439318
2023-09-05,1.1639460610361958
2023-09-06,1.1639460610361958
2023-09-07,1.1639460610361958
2023-09-08,1.6749467707594037
2023-09-09,1.3626685592618877
2023-09-10,1.3342796309439318
2023-09-11,1.8452803406671396
2023-09-12,1.4478353442157559
2023-09-13,1.3058907026259758
2023-09-14,1.2207239176721079
2023-09-15,1.1071682044002837
2023-09-16,1.1355571327182399
2023-09-17,1.2207239176721079
2023-09-18,1.3342796309439318
2023-09-19,1.1923349893541517
2023-09-20,1.2491128459900638
2023-09-21,1.2207239176721079
2023-09-22,1.2775017743080197
2023-09-23,1.1923349893541517
2023-09-24,1.2775017743080197
2023-09-25,1.4478353442157559
2023-09-26,1.1639460610361958
2023-09-27,1.1923349893541517
2023-09-28,1.1355571327182399
2023-09-29,1.1923349893541517
2023-09-30,1.0787792760823278
2023-10-01,1.2775017743080197
2023-10-02,1.3058907026259758
2023-10-03,1.3626685592618877
2023-10-04,1.3626685592618877
2023-10-05,1.7033356990773598
2023-10-06,1.3910574875798438
2023-10-07,1.6749467707594037
2023-10-08,1.3626685592618877
2023-10-09,1.8736692689850958
2023-10-10,1.4762242725337118
2023-10-11,1.3910574875798438
2023-10-12,1.3342796309439318
2023-10-13,1.2491128459900638
2023-10-14,1.3058907026259758
2023-10-15,1.3058907026259758
2023-10-16,1.9304471256210076
2023-10-17,1.9872249822569197
2023-10-18,1.4762242725337118
2023-10-19,1.5897799858055357
2023-10-20,1.6465578424414478
2023-10-21,1.4478353442157559
2023-10-22,1.8168914123491837
2023-10-23,1.8168914123491837
2023-10-24,1.2491128459900638
2023-10-25,1.5613910574875798
2023-10-26,1.2775017743080197
2023-10-27,1.1639460610361958
2023-10-28,1.050390347764372
2023-10-29,1.0787792760823278
2023-10-30,1.6181689141234918
2023-10-31,1.1639460610361958
2023-11-01,1.0787792760823278
2023-11-02,1.3910574875798438
2023-11-03,1.1639460610361958
2023-11-04,1.3910574875798438
2023-11-05,1.3626685592618877
2023-11-06,1.2775017743080197
2023-11-07,1.1639460610361958
2023-11-08,1.1355571327182399
2023-11-09,1.1355571327182399
2023-11-10,0.9936124911284598
2023-11-11,1.050390347764372
2023-11-12,1.1355571327182399
2023-11-13,1.3626685592618877
2023-11-14,1.3058907026259758
2023-11-15,1.1639460610361958
2023-11-16,1.1355571327182399
2023-11-17,1.1923349893541517
2023-11-18,1.5046132008516677
2023-11-19,1.2491128459900638
2023-11-20,1.3342796309439318
2023-11-21,1.050390347764372
2023-11-22,0.9652235628105038
2023-11-23,1.7033356990773598
2023-11-24,1.3626685592618877
2023-11-25,1.1071682044002837
2023-11-26,1.2207239176721079
2023-11-27,1.1355571327182399
2023-11-28,1.1639460610361958
2023-11-29,1.4762242725337118
2023-11-30,1.5330021291696239
2023-12-01,1.2491128459900638
2023-12-02,1.2491128459900638
2023-12-03,1.1923349893541517
2023-12-04,1.6749467707594037
2023-12-05,1.2775017743080197
2023-12-06,1.3058907026259758
2023-12-07,1.3058907026259758
2023-12-08,1.3058907026259758
2023-12-09,1.2775017743080197
2023-12-10,1.3342796309439318
2023-12-11,1.6465578424414478
2023-12-12,1.3626685592618877
2023-12-13,1.3626685592618877
2023-12-14,1.2491128459900638
2023-12-15,1.1923349893541517
2023-12-16,1.050390347764372
2023-12-17,1.1639460610361958
2023-12-18,1.3910574875798438
2023-12-19,1.1639460610361958
2023-12-20,1.2207239176721079
2023-12-21,1.2775017743080197
2023-12-22,0.6103619588360539
2023-12-23,0.7239176721078779
2023-12-24,0.7806955287437899
2023-12-25,0.6813342796309438
2023-12-26,0.7097232079488999
2023-12-27,0.7239176721078779
2023-12-28,0.6813342796309438
2023-12-29,0.7097232079488999
2023-12-30,0.7806955287437899
2023-12-31,0.7948899929027679
2024-01-01,1.9194464158977997
2024-01-02,0.8658623136976579
2024-01-03,0.9510290986515259
2024-01-04,0.8374733853797018
2024-01-05,0.8232789212207239
2024-01-06,0.8374733853797018
2024-01-07,0.8658623136976579
2024-01-08,1.621362668559262
2024-01-09,0.7806955287437899
2024-01-10,0.8232789212207239
2024-01-11,0.8090844570617459
2024-01-12,0.7665010645848119
2024-01-13,1.6923349893541517
2024-01-14,1.7349183818310858
2024-01-15,1.6355571327182399
2024-01-16,0.7381121362668559
2024-01-17,0.9794180269694819
2024-01-18,0.8516678495386799
2024-01-19,0.9226401703335698
2024-01-20,0.9652235628105038
2024-01-21,1.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,1.0
2024-01-27,1.0
2024-01-28,1.0
2024-01-29,1.0
2024-01-30,1.0
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,1.0
2024-02-03,1.0
2024-02-04,1.0
2024-02-05,1.0
2024-02-06,0.0
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,0.0
2024-02-10,0.0
2024-02-11,1.0
2024-02-12,1.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-17,0.0
2024-02-18,1.0
2024-02-19,0.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,0.0
2024-02-24,0.0
2024-02-25,0.0
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,1.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,0.0
2024-03-16,0.0
2024-03-17,0.0
2024-03-18,0.0
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,1.0
2024-03-23,1.0
2024-03-24,1.0
2024-03-25,0.0
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,1.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,0.0
2024-04-12,1.0
2024-04-13,1.0
2024-04-14,1.0
2024-04-15,1.0
2024-04-16,1.0
2024-04-17,1.0
2024-04-18,1.0
2024-04-19,1.0
2024-04-20,1.0
2024-04-21,1.0
2024-04-22,1.0
2024-04-23,1.0
2024-04-24,1.0
2024-04-25,1.0
2024-04-26,1.0
2024-04-27,0.0
2024-04-28,1.0
2024-04-29,1.0
2024-04-30,1.0
2024-05-01,0.0
2024-05-02,1.0
2024-05-03,1.0
2024-05-04,1.0
2024-05-05,1.0
2024-05-06,1.0
2024-05-07,1.0
2024-05-08,1.0
2024-05-09,1.0
2024-05-10,1.0
2024-05-11,1.0
2024-05-12,1.0
2024-05-13,1.0
2024-05-14,1.0
2024-05-15,1.0
2024-05-16,1.0
2024-05-17,1.0
2024-05-18,1.0
2024-05-19,1.0
2024-05-20,1.0
2024-05-21,1.0
2024-05-22,1.0
2024-05-23,1.0
2024-05-24,1.0
2024-05-25,1.0
2024-05-26,1.0
2024-05-27,1.0
2024-05-28,1.0
2024-05-29,1.0
2024-05-30,1.0
2024-05-31,1.0
2024-06-01,1.0
2024-06-02,1.0
2024-06-03,1.0
2024-06-04,1.0
2024-06-05,1.0
2024-06-06,1.0
2024-06-07,1.0
2024-06-08,1.0
2024-06-09,1.0
2024-06-10,1.0
2024-06-11,1.0
2024-06-12,1.0
2024-06-13,1.0
2024-06-14,1.0
2024-06-15,1.0
2024-06-16,2.0
2024-06-17,2.0
2024-06-18,2.0
2024-06-19,2.0
2024-06-20,2.0
2024-06-21,2.0
2024-06-22,2.0
2024-06-23,3.0
2024-06-24,3.0
2024-06-25,2.0
2024-06-26,2.0
2024-06-27,2.0
2024-06-28,2.0
2024-06-29,3.0
2024-06-30,3.0
2024-07-01,4.0
2024-07-02,2.0
2024-07-03,2.0
2024-07-04,2.0
2024-07-05,2.0
2024-07-06,2.0
2024-07-07,3.0
2024-07-08,3.0
2024-07-09,2.0
2024-07-10,2.0
2024-07-11,3.0
2024-07-12,2.0
2024-07-13,2.0
2024-07-14,2.0
2024-07-15,3.0
2024-07-16,2.0
2024-07-17,3.0
2024-07-18,3.0
2024-07-19,3.0
2024-07-20,5.0
2024-07-21,5.0
2024-07-22,5.0
2024-07-23,6.0
2024-07-24,11.0
2024-07-25,14.0
2024-07-26,64.0
2024-07-27,100.0
2024-07-28,98.0
2024-07-29,75.0
2024-07-30,75.0
2024-07-31,47.0
2024-08-01,62.0
2024-08-02,72.0
2024-08-03,77.0
2024-08-04,81.0
2024-08-05,65.0
2024-08-06,60.0
2024-08-07,57.0
2024-08-08,61.0
2024-08-09,62.0
2024-08-10,80.0
2024-08-11,84.0
2024-08-12,27.0
2024-08-13,8.0
2024-08-14,6.0
2024-08-15,4.0
2024-08-16,3.0
2024-08-17,3.0
2024-08-18,3.015151515151515
2024-08-19,2.0757575757575757
2024-08-20,1.9696969696969697
2024-08-21,1.3181818181818183
2024-08-22,1.2272727272727273
2024-08-23,1.196969696969697
2024-08-24,1.2727272727272727
2024-08-25,1.1363636363636362
2024-08-26,1.0303030303030303
2024-08-27,0.9848484848484849
2024-08-28,1.0606060606060606
2024-08-29,1.0454545454545454
2024-08-30,1.0757575757575757
2024-08-31,1.106060606060606
2024-09-01,1.0757575757575757
2024-09-02,1.0454545454545454
2024-09-03,0.9393939393939394
2024-09-04,0.9696969696969697
2024-09-05,1.0
2024-09-06,0.9545454545454546
2024-09-07,0.9545454545454546
2024-09-08,0.9393939393939394
2024-09-09,0.8636363636363636
2024-09-10,0.8333333333333334
2024-09-11,0.8181818181818181
2024-09-12,0.8333333333333334
2024-09-13,0.2878787878787879
2024-09-14,0.803030303030303
2024-09-15,0.803030303030303
2024-09-16,0.803030303030303
2024-09-17,0.6060606060606061
2024-09-18,0.6363636363636364
2024-09-19,0.5757575757575758
2024-09-20,0.5757575757575758
2024-09-21,0.5454545454545454
2024-09-22,0.5151515151515151
2024-09-23,0.5454545454545454
2024-09-24,0.5757575757575758
2024-09-25,0.6666666666666667
2024-09-26,0.5151515151515151
2024-09-27,0.48484848484848486
2024-09-28,0.48484848484848486
2024-09-29,0.48484848484848486
2024-09-30,0.48484848484848486
2024-10-01,0.4545454545454546
2024-10-02,0.4545454545454546
2024-10-03,0.4545454545454546
2024-10-04,0.4545454545454546
2024-10-05,0.3939393939393939
2024-10-06,0.4545454545454546
2024-10-07,0.42424242424242425
2024-10-08,0.42424242424242425
2024-10-09,0.4545454545454546
2024-10-10,0.42424242424242425
2024-10-11,0.3939393939393939
2024-10-12,0.4545454545454546
2024-10-13,0.4545454545454546
2024-10-14,0.42424242424242425
2024-10-15,0.42424242424242425
2024-10-16,0.42424242424242425
2024-10-17,0.4545454545454546
2024-10-18,0.42424242424242425
2024-10-19,0.42424242424242425
2024-10-20,0.4545454545454546
2024-10-21,0.42424242424242425
2024-10-22,0.42424242424242425
2024-10-23,0.4545454545454546
2024-10-24,0.4545454545454546
2024-10-25,0.4545454545454546
2024-10-26,0.4545454545454546
2024-10-27,0.4545454545454546
2024-10-28,0.42424242424242425
2024-10-29,0.42424242424242425
2024-10-30,0.42424242424242425
2024-10-31,0.4545454545454546
2024-11-01,0.3939393939393939
2024-11-02,0.5151515151515151
2024-11-03,0.42424242424242425
2024-11-04,0.42424242424242425
