Time,verizon
2022-07-08,68.0
2022-07-09,64.0
2022-07-10,54.0
2022-07-11,69.0
2022-07-12,65.0
2022-07-13,67.0
2022-07-14,67.0
2022-07-15,65.0
2022-07-16,59.0
2022-07-17,56.0
2022-07-18,66.0
2022-07-19,67.0
2022-07-20,66.0
2022-07-21,64.0
2022-07-22,74.0
2022-07-23,58.0
2022-07-24,55.0
2022-07-25,69.0
2022-07-26,66.0
2022-07-27,63.0
2022-07-28,67.0
2022-07-29,70.0
2022-07-30,57.0
2022-07-31,59.0
2022-08-01,64.0
2022-08-02,65.0
2022-08-03,68.0
2022-08-04,67.0
2022-08-05,69.0
2022-08-06,59.0
2022-08-07,54.0
2022-08-08,63.0
2022-08-09,66.0
2022-08-10,66.0
2022-08-11,67.0
2022-08-12,63.0
2022-08-13,56.0
2022-08-14,55.0
2022-08-15,63.0
2022-08-16,64.0
2022-08-17,60.0
2022-08-18,64.0
2022-08-19,63.0
2022-08-20,57.0
2022-08-21,54.0
2022-08-22,65.0
2022-08-23,62.0
2022-08-24,61.0
2022-08-25,61.0
2022-08-26,60.0
2022-08-27,58.0
2022-08-28,53.0
2022-08-29,62.18323746918652
2022-08-30,63.13516844700082
2022-08-31,61.73130649137222
2022-09-01,63.63516844700082
2022-09-02,62.68323746918652
2022-09-03,56.01972062448644
2022-09-04,52.211996713229254
2022-09-05,57.42358258011504
2022-09-06,62.68323746918652
2022-09-07,75.01027115858668
2022-09-08,75.96220213640098
2022-09-09,83.57764995891537
2022-09-10,73.10640920295809
2022-09-11,68.8467543138866
2022-09-12,75.01027115858668
2022-09-13,67.8948233360723
2022-09-14,67.8948233360723
2022-09-15,67.8948233360723
2022-09-16,75.01027115858668
2022-09-17,74.05834018077239
2022-09-18,68.3467543138866
2022-09-19,72.15447822514379
2022-09-20,70.2506162695152
2022-09-21,66.942892358258
2022-09-22,65.99096138044371
2022-09-23,69.2986852917009
2022-09-24,71.7025472473295
2022-09-25,65.03903040262941
2022-09-26,65.99096138044371
2022-09-27,66.942892358258
2022-09-28,65.98192276088743
2022-09-29,63.27033689400164
2022-09-30,68.69350862777321
2022-10-01,65.07806080525883
2022-10-02,61.462612982744446
2022-10-03,64.17419884963023
2022-10-04,65.98192276088743
2022-10-05,62.366474938373045
2022-10-06,64.17419884963023
2022-10-07,64.17419884963023
2022-10-08,58.75102711585866
2022-10-09,55.135579293344286
2022-10-10,61.462612982744446
2022-10-11,66.88578471651601
2022-10-12,62.366474938373045
2022-10-13,63.27033689400164
2022-10-14,64.17419884963023
2022-10-15,60.558751027115854
2022-10-16,56.03944124897288
2022-10-17,59.65488907148726
2022-10-18,57.84716516023007
2022-10-19,61.462612982744446
2022-10-20,60.558751027115854
2022-10-21,65.07806080525883
2022-10-22,56.94330320460148
2022-10-23,53.327855382087094
2022-10-24,60.558751027115854
2022-10-25,59.65488907148726
2022-10-26,59.65488907148726
2022-10-27,59.65488907148726
2022-10-28,60.558751027115854
2022-10-29,54.23171733771569
2022-10-30,50.61626951520131
2022-10-31,55.135579293344286
2022-11-01,60.558751027115854
2022-11-02,56.94330320460148
2022-11-03,58.75102711585866
2022-11-04,58.75102711585866
2022-11-05,53.327855382087094
2022-11-06,49.71240755957272
2022-11-07,56.03944124897288
2022-11-08,54.23171733771569
2022-11-09,50.61626951520131
2022-11-10,54.23171733771569
2022-11-11,56.03944124897288
2022-11-12,51.5201314708299
2022-11-13,52.4239934264585
2022-11-14,55.135579293344286
2022-11-15,57.84716516023007
2022-11-16,56.03944124897288
2022-11-17,58.75102711585866
2022-11-18,58.75102711585866
2022-11-19,56.03944124897288
2022-11-20,53.327855382087094
2022-11-21,56.94330320460148
2022-11-22,56.94330320460148
2022-11-23,61.462612982744446
2022-11-24,53.327855382087094
2022-11-25,90.38619556285948
2022-11-26,65.98192276088743
2022-11-27,65.07806080525883
2022-11-28,68.69350862777321
2022-11-29,61.462612982744446
2022-11-30,57.84716516023007
2022-12-01,61.462612982744446
2022-12-02,60.558751027115854
2022-12-03,57.84716516023007
2022-12-04,51.5201314708299
2022-12-05,56.03944124897288
2022-12-06,57.84716516023007
2022-12-07,56.94330320460148
2022-12-08,55.135579293344286
2022-12-09,58.75102711585866
2022-12-10,56.94330320460148
2022-12-11,52.4239934264585
2022-12-12,61.462612982744446
2022-12-13,59.65488907148726
2022-12-14,58.75102711585866
2022-12-15,61.462612982744446
2022-12-16,61.462612982744446
2022-12-17,59.65488907148726
2022-12-18,56.94330320460148
2022-12-19,63.27033689400164
2022-12-20,65.98192276088743
2022-12-21,64.17419884963023
2022-12-22,64.17419884963023
2022-12-23,65.98192276088743
2022-12-24,56.03944124897288
2022-12-25,50.61626951520131
2022-12-26,74.11668036154478
2022-12-27,70.5012325390304
2022-12-28,69.5973705834018
2022-12-29,69.5973705834018
2022-12-30,64.17419884963023
2022-12-31,58.75102711585866
2023-01-01,51.5201314708299
2023-01-02,64.17419884963023
2023-01-03,60.558751027115854
2023-01-04,65.07806080525883
2023-01-05,65.07806080525883
2023-01-06,64.17419884963023
2023-01-07,60.558751027115854
2023-01-08,54.23171733771569
2023-01-09,56.94330320460148
2023-01-10,59.65488907148726
2023-01-11,55.135579293344286
2023-01-12,56.03944124897288
2023-01-13,57.84716516023007
2023-01-14,58.75102711585866
2023-01-15,53.327855382087094
2023-01-16,59.65488907148726
2023-01-17,57.84716516023007
2023-01-18,54.23171733771569
2023-01-19,54.23171733771569
2023-01-20,56.94330320460148
2023-01-21,54.23171733771569
2023-01-22,56.03944124897288
2023-01-23,59.65488907148726
2023-01-24,55.135579293344286
2023-01-25,53.327855382087094
2023-01-26,52.4239934264585
2023-01-27,53.327855382087094
2023-01-28,51.5201314708299
2023-01-29,48.80854560394412
2023-01-30,53.327855382087094
2023-01-31,53.327855382087094
2023-02-01,57.84716516023007
2023-02-02,65.07806080525883
2023-02-03,59.65488907148726
2023-02-04,55.135579293344286
2023-02-05,51.5201314708299
2023-02-06,55.135579293344286
2023-02-07,54.23171733771569
2023-02-08,50.61626951520131
2023-02-09,51.5201314708299
2023-02-10,54.23171733771569
2023-02-11,53.327855382087094
2023-02-12,47.000821692686934
2023-02-13,47.000821692686934
2023-02-14,53.327855382087094
2023-02-15,55.135579293344286
2023-02-16,55.135579293344286
2023-02-17,60.558751027115854
2023-02-18,57.84716516023007
2023-02-19,47.904683648315526
2023-02-20,53.327855382087094
2023-02-21,54.23171733771569
2023-02-22,51.5201314708299
2023-02-23,57.84716516023007
2023-02-24,57.84716516023007
2023-02-25,52.4239934264585
2023-02-26,52.4239934264585
2023-02-27,53.327855382087094
2023-02-28,57.84716516023007
2023-03-01,65.07806080525883
2023-03-02,62.366474938373045
2023-03-03,60.558751027115854
2023-03-04,56.03944124897288
2023-03-05,50.61626951520131
2023-03-06,58.75102711585866
2023-03-07,53.327855382087094
2023-03-08,53.327855382087094
2023-03-09,54.23171733771569
2023-03-10,55.135579293344286
2023-03-11,52.4239934264585
2023-03-12,49.71240755957272
2023-03-13,57.84716516023007
2023-03-14,55.135579293344286
2023-03-15,55.135579293344286
2023-03-16,56.03944124897288
2023-03-17,53.327855382087094
2023-03-18,53.327855382087094
2023-03-19,49.71240755957272
2023-03-20,53.327855382087094
2023-03-21,51.5201314708299
2023-03-22,52.4239934264585
2023-03-23,52.4239934264585
2023-03-24,53.327855382087094
2023-03-25,50.61626951520131
2023-03-26,47.000821692686934
2023-03-27,52.4239934264585
2023-03-28,54.23171733771569
2023-03-29,51.5201314708299
2023-03-30,53.327855382087094
2023-03-31,53.327855382087094
2023-04-01,48.80854560394412
2023-04-02,46.096959737058334
2023-04-03,51.5201314708299
2023-04-04,50.61626951520131
2023-04-05,48.80854560394412
2023-04-06,49.71240755957272
2023-04-07,51.5201314708299
2023-04-08,45.19309778142974
2023-04-09,36.15447822514379
2023-04-10,52.4239934264585
2023-04-11,49.71240755957272
2023-04-12,50.61626951520131
2023-04-13,50.61626951520131
2023-04-14,50.61626951520131
2023-04-15,50.61626951520131
2023-04-16,45.19309778142974
2023-04-17,50.61626951520131
2023-04-18,47.000821692686934
2023-04-19,49.71240755957272
2023-04-20,47.904683648315526
2023-04-21,50.61626951520131
2023-04-22,49.71240755957272
2023-04-23,47.000821692686934
2023-04-24,50.61626951520131
2023-04-25,51.5201314708299
2023-04-26,55.220686134080715
2023-04-27,50.590782974659916
2023-04-28,51.83279670925732
2023-04-29,51.43775533086577
2023-04-30,46.80785217144498
2023-05-01,52.67976906546317
2023-05-02,57.761603202698254
2023-05-03,53.13170004327746
2023-05-04,49.74381061845408
2023-05-05,52.67976906546317
2023-05-06,46.35592119363068
2023-05-07,43.41996274662158
2023-05-08,54.37371377787487
2023-05-09,53.526741421669016
2023-05-10,50.98582435305147
2023-05-11,52.67976906546317
2023-05-12,52.67976906546317
2023-05-13,50.590782974659916
2023-05-14,44.26693510282743
2023-05-15,59.45554791510996
2023-05-16,56.914630846492415
2023-05-17,53.13170004327746
2023-05-18,54.82564475568916
2023-05-19,58.60857555890411
2023-05-20,49.74381061845408
2023-05-21,44.26693510282743
2023-05-22,50.590782974659916
2023-05-23,56.06765849028656
2023-05-24,55.220686134080715
2023-05-25,53.978672399483315
2023-05-26,54.51571021803404
2023-05-27,48.98513092055232
2023-05-28,44.244634379853714
2023-05-29,48.19504816376922
2023-05-30,56.095875731600245
2023-05-31,59.25620675873265
2023-06-01,60.04628951551575
2023-06-02,56.095875731600245
2023-06-03,50.56529643411853
2023-06-04,49.77521367733543
2023-06-05,56.095875731600245
2023-06-06,56.885958488383345
2023-06-07,58.46612400194955
2023-06-08,58.46612400194955
2023-06-09,56.095875731600245
2023-06-10,51.35537919090163
2023-06-11,45.824799893419915
2023-06-12,56.095875731600245
2023-06-13,54.51571021803404
2023-06-14,56.885958488383345
2023-06-15,54.51571021803404
2023-06-16,55.305792974817145
2023-06-17,53.72562746125094
2023-06-18,47.40496540698612
2023-06-19,59.25620675873265
2023-06-20,54.51571021803404
2023-06-21,56.885958488383345
2023-06-22,55.305792974817145
2023-06-23,56.885958488383345
2023-06-24,51.35537919090163
2023-06-25,46.61488265020302
2023-06-26,56.885958488383345
2023-06-27,59.25620675873265
2023-06-28,55.305792974817145
2023-06-29,57.676041245166445
2023-06-30,65.57686881299747
2023-07-01,59.25620675873265
2023-07-02,49.77521367733543
2023-07-03,60.83637227229885
2023-07-04,47.40496540698612
2023-07-05,59.25620675873265
2023-07-06,61.62645502908196
2023-07-07,61.62645502908196
2023-07-08,55.305792974817145
2023-07-09,48.19504816376922
2023-07-10,57.676041245166445
2023-07-11,58.46612400194955
2023-07-12,58.46612400194955
2023-07-13,58.46612400194955
2023-07-14,59.25620675873265
2023-07-15,52.93554470446784
2023-07-16,48.98513092055232
2023-07-17,58.46612400194955
2023-07-18,56.885958488383345
2023-07-19,57.676041245166445
2023-07-20,56.095875731600245
2023-07-21,56.095875731600245
2023-07-22,50.56529643411853
2023-07-23,45.824799893419915
2023-07-24,56.095875731600245
2023-07-25,57.676041245166445
2023-07-26,60.04628951551575
2023-07-27,56.885958488383345
2023-07-28,59.25620675873265
2023-07-29,52.14546194768474
2023-07-30,48.98513092055232
2023-07-31,58.46612400194955
2023-08-01,57.676041245166445
2023-08-02,60.04628951551575
2023-08-03,58.46612400194955
2023-08-04,58.46612400194955
2023-08-05,48.19504816376922
2023-08-06,47.40496540698612
2023-08-07,61.62645502908196
2023-08-08,67.15703432656368
2023-08-09,60.83637227229885
2023-08-10,56.885958488383345
2023-08-11,56.885958488383345
2023-08-12,51.35537919090163
2023-08-13,52.93554470446784
2023-08-14,54.51571021803404
2023-08-15,56.095875731600245
2023-08-16,56.095875731600245
2023-08-17,54.51571021803404
2023-08-18,52.93554470446784
2023-08-19,49.77521367733543
2023-08-20,44.244634379853714
2023-08-21,55.305792974817145
2023-08-22,53.72562746125094
2023-08-23,55.305792974817145
2023-08-24,52.14546194768474
2023-08-25,52.93554470446784
2023-08-26,48.19504816376922
2023-08-27,45.034717136636814
2023-08-28,54.51571021803404
2023-08-29,50.56529643411853
2023-08-30,52.14546194768474
2023-08-31,52.14546194768474
2023-09-01,56.095875731600245
2023-09-02,50.56529643411853
2023-09-03,45.034717136636814
2023-09-04,48.19504816376922
2023-09-05,53.72562746125094
2023-09-06,58.46612400194955
2023-09-07,54.51571021803404
2023-09-08,52.93554470446784
2023-09-09,52.14546194768474
2023-09-10,52.14546194768474
2023-09-11,52.14546194768474
2023-09-12,63.20662054264816
2023-09-13,64.78678605621437
2023-09-14,59.25620675873265
2023-09-15,71.89753086726229
2023-09-16,58.46612400194955
2023-09-17,55.305792974817145
2023-09-18,56.885958488383345
2023-09-19,56.885958488383345
2023-09-20,54.51571021803404
2023-09-21,60.04628951551575
2023-09-22,67.15703432656368
2023-09-23,71.89753086726229
2023-09-24,68.73719984012988
2023-09-25,67.15703432656368
2023-09-26,67.15703432656368
2023-09-27,62.41653778586506
2023-09-28,62.41653778586506
2023-09-29,65.57686881299747
2023-09-30,61.62645502908196
2023-10-01,55.305792974817145
2023-10-02,58.46612400194955
2023-10-03,57.676041245166445
2023-10-04,59.25620675873265
2023-10-05,56.095875731600245
2023-10-06,59.25620675873265
2023-10-07,54.51571021803404
2023-10-08,51.35537919090163
2023-10-09,51.35537919090163
2023-10-10,54.51571021803404
2023-10-11,56.885958488383345
2023-10-12,57.676041245166445
2023-10-13,56.885958488383345
2023-10-14,52.14546194768474
2023-10-15,51.35537919090163
2023-10-16,54.51571021803404
2023-10-17,54.51571021803404
2023-10-18,51.35537919090163
2023-10-19,52.93554470446784
2023-10-20,53.72562746125094
2023-10-21,50.56529643411853
2023-10-22,45.824799893419915
2023-10-23,50.56529643411853
2023-10-24,51.35537919090163
2023-10-25,52.14546194768474
2023-10-26,46.61488265020302
2023-10-27,48.98513092055232
2023-10-28,44.244634379853714
2023-10-29,42.66446886628751
2023-10-30,48.19504816376922
2023-10-31,48.98513092055232
2023-11-01,53.72562746125094
2023-11-02,48.98513092055232
2023-11-03,53.72562746125094
2023-11-04,50.56529643411853
2023-11-05,47.40496540698612
2023-11-06,51.35537919090163
2023-11-07,49.77521367733543
2023-11-08,49.77521367733543
2023-11-09,46.61488265020302
2023-11-10,53.72562746125094
2023-11-11,46.61488265020302
2023-11-12,44.244634379853714
2023-11-13,48.98513092055232
2023-11-14,52.93554470446784
2023-11-15,49.77521367733543
2023-11-16,50.56529643411853
2023-11-17,52.93554470446784
2023-11-18,52.93554470446784
2023-11-19,53.72562746125094
2023-11-20,55.305792974817145
2023-11-21,56.095875731600245
2023-11-22,59.25620675873265
2023-11-23,52.93554470446784
2023-11-24,79.0082756783102
2023-11-25,63.99670329943127
2023-11-26,56.885958488383345
2023-11-27,62.41653778586506
2023-11-28,56.095875731600245
2023-11-29,53.72562746125094
2023-11-30,51.35537919090163
2023-12-01,52.93554470446784
2023-12-02,52.14546194768474
2023-12-03,47.40496540698612
2023-12-04,51.35537919090163
2023-12-05,55.305792974817145
2023-12-06,51.35537919090163
2023-12-07,53.72562746125094
2023-12-08,53.72562746125094
2023-12-09,51.35537919090163
2023-12-10,51.35537919090163
2023-12-11,52.14546194768474
2023-12-12,52.14546194768474
2023-12-13,52.93554470446784
2023-12-14,52.14546194768474
2023-12-15,53.72562746125094
2023-12-16,56.885958488383345
2023-12-17,52.93554470446784
2023-12-18,52.93554470446784
2023-12-19,55.305792974817145
2023-12-20,56.885958488383345
2023-12-21,56.095875731600245
2023-12-22,53.30945237436927
2023-12-23,61.54500609060899
2023-12-24,46.648032648697466
2023-12-25,42.72777647977338
2023-12-26,64.68121102574825
2023-12-27,62.3290573243938
2023-12-28,61.54500609060899
2023-12-29,60.36591347843262
2023-12-30,53.70449375276082
2023-12-31,45.863981414912644
2024-01-01,44.29587894734301
2024-01-02,53.70449375276082
2024-01-03,58.013759777078164
2024-01-04,58.40880115546972
2024-01-05,76.83098938791377
2024-01-06,61.54500609060899
2024-01-07,51.741349906799634
2024-01-08,55.272596220330456
2024-01-09,55.661606075723725
2024-01-10,56.84069868790009
2024-01-11,52.13639128519119
2024-01-12,51.352340051406365
2024-01-13,51.352340051406365
2024-01-14,45.863981414912644
2024-01-15,50.56828881762155
2024-01-16,45.4689400365211
2024-01-17,49.38919620544518
2024-01-18,50.56828881762155
2024-01-19,51.352340051406365
2024-01-20,52.13639128519119
2024-01-21,49.79326149033804
2024-01-22,52.90534033348417
2024-01-23,51.3493009119111
2024-01-24,53.6833600442707
2024-01-25,54.46137975505723
2024-01-26,53.6833600442707
2024-01-27,51.3493009119111
2024-01-28,47.45920235797844
2024-01-29,52.12732062269764
2024-01-30,52.90534033348417
2024-01-31,50.57128120112457
2024-02-01,50.57128120112457
2024-02-02,46.68118264719191
2024-02-03,46.68118264719191
2024-02-04,43.56910380404578
2024-02-05,45.12514322561885
2024-02-06,46.68118264719191
2024-02-07,46.68118264719191
2024-02-08,43.56910380404578
2024-02-09,45.90316293640538
2024-02-10,44.34712351483232
2024-02-11,38.90098553932659
2024-02-12,48.23722206876498
2024-02-13,47.45920235797844
2024-02-14,43.56910380404578
2024-02-15,44.34712351483232
2024-02-16,48.23722206876498
2024-02-17,45.12514322561885
2024-02-18,41.23504467168619
2024-02-19,46.68118264719191
2024-02-20,44.34712351483232
2024-02-21,45.90316293640538
2024-02-22,73.133852813934
2024-02-23,51.3493009119111
2024-02-24,47.45920235797844
2024-02-25,42.01306438247272
2024-02-26,45.12514322561885
2024-02-27,44.34712351483232
2024-02-28,45.90316293640538
2024-02-29,49.01524177955151
2024-03-01,49.01524177955151
2024-03-02,48.23722206876498
2024-03-03,42.79108409325925
2024-03-04,46.68118264719191
2024-03-05,48.23722206876498
2024-03-06,43.56910380404578
2024-03-07,47.45920235797844
2024-03-08,44.34712351483232
2024-03-09,46.68118264719191
2024-03-10,43.56910380404578
2024-03-11,46.68118264719191
2024-03-12,48.23722206876498
2024-03-13,48.23722206876498
2024-03-14,46.68118264719191
2024-03-15,48.23722206876498
2024-03-16,43.56910380404578
2024-03-17,43.56910380404578
2024-03-18,46.68118264719191
2024-03-19,46.68118264719191
2024-03-20,47.45920235797844
2024-03-21,44.34712351483232
2024-03-22,45.12514322561885
2024-03-23,47.45920235797844
2024-03-24,39.67900525011313
2024-03-25,49.79326149033804
2024-03-26,49.01524177955151
2024-03-27,49.79326149033804
2024-03-28,49.79326149033804
2024-03-29,48.23722206876498
2024-03-30,43.56910380404578
2024-03-31,35.01088698539393
2024-04-01,50.57128120112457
2024-04-02,47.45920235797844
2024-04-03,49.79326149033804
2024-04-04,46.68118264719191
2024-04-05,45.12514322561885
2024-04-06,42.79108409325925
2024-04-07,36.566926406967
2024-04-08,39.67900525011313
2024-04-09,43.56910380404578
2024-04-10,45.90316293640538
2024-04-11,45.90316293640538
2024-04-12,48.23722206876498
2024-04-13,42.79108409325925
2024-04-14,37.34494611775353
2024-04-15,51.3493009119111
2024-04-16,52.12732062269764
2024-04-17,45.12514322561885
2024-04-18,45.90316293640538
2024-04-19,45.90316293640538
2024-04-20,41.23504467168619
2024-04-21,40.45702496089966
2024-04-22,44.34712351483232
2024-04-23,42.79108409325925
2024-04-24,44.34712351483232
2024-04-25,44.34712351483232
2024-04-26,42.79108409325925
2024-04-27,40.45702496089966
2024-04-28,37.34494611775353
2024-04-29,43.56910380404578
2024-04-30,45.12514322561885
2024-05-01,44.34712351483232
2024-05-02,44.34712351483232
2024-05-03,43.56910380404578
2024-05-04,40.45702496089966
2024-05-05,36.566926406967
2024-05-06,43.56910380404578
2024-05-07,48.23722206876498
2024-05-08,43.56910380404578
2024-05-09,45.12514322561885
2024-05-10,44.34712351483232
2024-05-11,40.45702496089966
2024-05-12,36.566926406967
2024-05-13,43.56910380404578
2024-05-14,47.45920235797844
2024-05-15,45.12514322561885
2024-05-16,49.01524177955151
2024-05-17,45.12514322561885
2024-05-18,43.56910380404578
2024-05-19,39.67900525011313
2024-05-20,45.90316293640538
2024-05-21,47.45920235797844
2024-05-22,49.79326149033804
2024-05-23,47.45920235797844
2024-05-24,49.01524177955151
2024-05-25,42.01306438247272
2024-05-26,42.01306438247272
2024-05-27,45.90316293640538
2024-05-28,49.79326149033804
2024-05-29,52.90534033348417
2024-05-30,77.80197107865318
2024-05-31,74.68989223550706
2024-06-01,52.12732062269764
2024-06-02,45.12514322561885
2024-06-03,49.79326149033804
2024-06-04,59.12949801977642
2024-06-05,52.90534033348417
2024-06-06,52.12732062269764
2024-06-07,51.3493009119111
2024-06-08,46.68118264719191
2024-06-09,42.79108409325925
2024-06-10,52.12732062269764
2024-06-11,49.01524177955151
2024-06-12,49.79326149033804
2024-06-13,49.01524177955151
2024-06-14,48.23722206876498
2024-06-15,44.34712351483232
2024-06-16,41.23504467168619
2024-06-17,50.57128120112457
2024-06-18,49.79326149033804
2024-06-19,49.79326149033804
2024-06-20,47.45920235797844
2024-06-21,49.01524177955151
2024-06-22,45.12514322561885
2024-06-23,41.23504467168619
2024-06-24,49.79326149033804
2024-06-25,51.3493009119111
2024-06-26,52.90534033348417
2024-06-27,58.35147830898989
2024-06-28,59.12949801977642
2024-06-29,51.3493009119111
2024-06-30,54.46137975505723
2024-07-01,56.0174191766303
2024-07-02,54.46137975505723
2024-07-03,51.3493009119111
2024-07-04,45.12514322561885
2024-07-05,50.57128120112457
2024-07-06,45.12514322561885
2024-07-07,45.90316293640538
2024-07-08,52.12732062269764
2024-07-09,55.23939946584376
2024-07-10,49.79326149033804
2024-07-11,52.12732062269764
2024-07-12,52.90534033348417
2024-07-13,45.12514322561885
2024-07-14,38.12296582854006
2024-07-15,49.79326149033804
2024-07-16,52.12732062269764
2024-07-17,56.79543888741683
2024-07-18,53.6833600442707
2024-07-19,50.57128120112457
2024-07-20,42.79108409325925
2024-07-21,40.45702496089966
2024-07-22,52.90534033348417
2024-07-23,49.01524177955151
2024-07-24,50.57128120112457
2024-07-25,49.01524177955151
2024-07-26,47.45920235797844
2024-07-27,43.56910380404578
2024-07-28,42.79108409325925
2024-07-29,49.79326149033804
2024-07-30,51.3493009119111
2024-07-31,51.3493009119111
2024-08-01,52.12732062269764
2024-08-02,52.90534033348417
2024-08-03,45.90316293640538
2024-08-04,43.56910380404578
2024-08-05,46.68118264719191
2024-08-06,50.57128120112457
2024-08-07,47.45920235797844
2024-08-08,47.45920235797844
2024-08-09,49.01524177955151
2024-08-10,44.34712351483232
2024-08-11,40.45702496089966
2024-08-12,48.23722206876498
2024-08-13,50.57128120112457
2024-08-14,52.90534033348417
2024-08-15,50.57128120112457
2024-08-16,48.23722206876498
2024-08-17,43.56910380404578
2024-08-18,44.8191909629935
2024-08-19,46.375230384566564
2024-08-20,46.76424023995983
2024-08-21,45.9862205291733
2024-08-22,45.59721067378004
2024-08-23,45.9862205291733
2024-08-24,41.55085122497891
2024-08-25,41.161841369585645
2024-08-26,46.76424023995983
2024-08-27,45.59721067378004
2024-08-28,46.76424023995983
2024-08-29,45.9862205291733
2024-08-30,46.76424023995983
2024-08-31,45.20820081838677
2024-09-01,40.383821658799114
2024-09-02,44.8191909629935
2024-09-03,46.375230384566564
2024-09-04,51.58861939954749
2024-09-05,58.35804783610148
2024-09-06,47.54225995074637
2024-09-07,45.9862205291733
2024-09-08,45.20820081838677
2024-09-09,52.75564896572729
2024-09-10,53.14465882112056
2024-09-11,50.81059968876096
2024-09-12,50.81059968876096
2024-09-13,62.015397429509335
2024-09-14,51.97762925494076
2024-09-15,46.375230384566564
2024-09-16,51.58861939954749
2024-09-17,51.82793788718388
2024-09-18,51.82793788718388
2024-09-19,46.069278121941224
2024-09-20,57.58659765242653
2024-09-21,57.58659765242653
2024-09-22,51.82793788718388
