Time,popeyes
2022-08-30,34.794117647058826
2022-08-31,32.05882352941177
2022-09-01,34.794117647058826
2022-09-02,40.07352941176471
2022-09-03,44.23529411764706
2022-09-04,45.044117647058826
2022-09-05,43.61764705882353
2022-09-06,35.102941176470594
2022-09-07,32.05882352941177
2022-09-08,34.794117647058826
2022-09-09,35.911764705882355
2022-09-10,42.30882352941177
2022-09-11,42.0
2022-09-12,31.25
2022-09-13,32.86764705882353
2022-09-14,33.17647058823529
2022-09-15,33.98529411764706
2022-09-16,37.029411764705884
2022-09-17,43.92647058823529
2022-09-18,40.88235294117647
2022-09-19,31.75
2022-09-20,35.102941176470594
2022-09-21,33.98529411764706
2022-09-22,32.05882352941177
2022-09-23,35.102941176470594
2022-09-24,42.80882352941177
2022-09-25,44.23529411764706
2022-09-26,30.941176470588236
2022-09-27,34.294117647058826
2022-09-28,33.970588235294116
2022-09-29,40.76470588235294
2022-09-30,38.294117647058826
2022-10-01,42.0
2022-10-02,46.32352941176471
2022-10-03,32.11764705882353
2022-10-04,35.20588235294118
2022-10-05,34.58823529411765
2022-10-06,32.73529411764706
2022-10-07,37.05882352941177
2022-10-08,43.23529411764706
2022-10-09,45.08823529411765
2022-10-10,35.20588235294118
2022-10-11,32.73529411764706
2022-10-12,34.58823529411765
2022-10-13,35.82352941176471
2022-10-14,40.76470588235294
2022-10-15,49.411764705882355
2022-10-16,47.55882352941177
2022-10-17,33.970588235294116
2022-10-18,35.82352941176471
2022-10-19,37.05882352941177
2022-10-20,38.911764705882355
2022-10-21,40.14705882352941
2022-10-22,46.32352941176471
2022-10-23,53.73529411764706
2022-10-24,33.970588235294116
2022-10-25,40.76470588235294
2022-10-26,38.294117647058826
2022-10-27,37.6764705882353
2022-10-28,38.294117647058826
2022-10-29,42.61764705882353
2022-10-30,51.26470588235294
2022-10-31,36.44117647058824
2022-11-01,37.6764705882353
2022-11-02,36.44117647058824
2022-11-03,43.23529411764706
2022-11-04,46.32352941176471
2022-11-05,55.58823529411765
2022-11-06,59.294117647058826
2022-11-07,37.05882352941177
2022-11-08,38.911764705882355
2022-11-09,38.294117647058826
2022-11-10,41.38235294117647
2022-11-11,45.08823529411765
2022-11-12,45.70588235294118
2022-11-13,51.26470588235294
2022-11-14,40.76470588235294
2022-11-15,42.0
2022-11-16,47.55882352941177
2022-11-17,50.64705882352941
2022-11-18,49.411764705882355
2022-11-19,53.11764705882353
2022-11-20,53.11764705882353
2022-11-21,46.32352941176471
2022-11-22,49.411764705882355
2022-11-23,54.352941176470594
2022-11-24,61.76470588235294
2022-11-25,37.6764705882353
2022-11-26,35.82352941176471
2022-11-27,42.0
2022-11-28,30.264705882352942
2022-11-29,33.35294117647059
2022-11-30,31.5
2022-12-01,36.44117647058824
2022-12-02,34.58823529411765
2022-12-03,42.61764705882353
2022-12-04,42.0
2022-12-05,32.73529411764706
2022-12-06,32.73529411764706
2022-12-07,32.73529411764706
2022-12-08,33.970588235294116
2022-12-09,34.58823529411765
2022-12-10,40.76470588235294
2022-12-11,45.70588235294118
2022-12-12,34.58823529411765
2022-12-13,31.5
2022-12-14,33.970588235294116
2022-12-15,32.73529411764706
2022-12-16,35.20588235294118
2022-12-17,40.76470588235294
2022-12-18,42.0
2022-12-19,35.82352941176471
2022-12-20,35.82352941176471
2022-12-21,40.14705882352941
2022-12-22,37.05882352941177
2022-12-23,38.911764705882355
2022-12-24,51.26470588235294
2022-12-25,48.794117647058826
2022-12-26,34.58823529411765
2022-12-27,37.05882352941177
2022-12-28,36.44117647058824
2022-12-29,37.6764705882353
2022-12-30,38.911764705882355
2022-12-31,42.0
2023-01-01,45.08823529411765
2023-01-02,36.44117647058824
2023-01-03,33.970588235294116
2023-01-04,37.05882352941177
2023-01-05,42.0
2023-01-06,40.76470588235294
2023-01-07,47.55882352941177
2023-01-08,48.1764705882353
2023-01-09,36.44117647058824
2023-01-10,35.82352941176471
2023-01-11,37.6764705882353
2023-01-12,39.529411764705884
2023-01-13,39.529411764705884
2023-01-14,45.70588235294118
2023-01-15,40.76470588235294
2023-01-16,38.911764705882355
2023-01-17,33.35294117647059
2023-01-18,33.970588235294116
2023-01-19,34.58823529411765
2023-01-20,36.44117647058824
2023-01-21,42.61764705882353
2023-01-22,41.38235294117647
2023-01-23,30.264705882352942
2023-01-24,35.82352941176471
2023-01-25,33.970588235294116
2023-01-26,34.58823529411765
2023-01-27,35.82352941176471
2023-01-28,42.0
2023-01-29,42.0
2023-01-30,29.029411764705884
2023-01-31,29.029411764705884
2023-02-01,37.6764705882353
2023-02-02,32.11764705882353
2023-02-03,33.970588235294116
2023-02-04,38.911764705882355
2023-02-05,40.14705882352941
2023-02-06,29.647058823529413
2023-02-07,29.647058823529413
2023-02-08,29.647058823529413
2023-02-09,29.647058823529413
2023-02-10,35.82352941176471
2023-02-11,40.14705882352941
2023-02-12,42.0
2023-02-13,25.323529411764707
2023-02-14,28.411764705882355
2023-02-15,32.73529411764706
2023-02-16,35.82352941176471
2023-02-17,36.44117647058824
2023-02-18,43.23529411764706
2023-02-19,51.26470588235294
2023-02-20,38.911764705882355
2023-02-21,37.05882352941177
2023-02-22,34.58823529411765
2023-02-23,33.970588235294116
2023-02-24,42.61764705882353
2023-02-25,49.411764705882355
2023-02-26,51.88235294117647
2023-02-27,37.05882352941177
2023-02-28,31.5
2023-03-01,35.20588235294118
2023-03-02,35.20588235294118
2023-03-03,37.6764705882353
2023-03-04,42.0
2023-03-05,42.61764705882353
2023-03-06,34.58823529411765
2023-03-07,32.73529411764706
2023-03-08,33.35294117647059
2023-03-09,33.35294117647059
2023-03-10,38.911764705882355
2023-03-11,42.61764705882353
2023-03-12,46.94117647058824
2023-03-13,33.970588235294116
2023-03-14,31.5
2023-03-15,35.82352941176471
2023-03-16,35.82352941176471
2023-03-17,38.294117647058826
2023-03-18,40.14705882352941
2023-03-19,49.411764705882355
2023-03-20,33.970588235294116
2023-03-21,34.58823529411765
2023-03-22,33.970588235294116
2023-03-23,35.20588235294118
2023-03-24,37.6764705882353
2023-03-25,42.61764705882353
2023-03-26,42.61764705882353
2023-03-27,35.82352941176471
2023-03-28,37.6764705882353
2023-03-29,43.23529411764706
2023-03-30,43.23529411764706
2023-03-31,46.94117647058824
2023-04-01,55.58823529411765
2023-04-02,53.11764705882353
2023-04-03,40.14705882352941
2023-04-04,38.911764705882355
2023-04-05,43.85294117647059
2023-04-06,43.23529411764706
2023-04-07,48.794117647058826
2023-04-08,50.64705882352941
2023-04-09,57.44117647058824
2023-04-10,37.6764705882353
2023-04-11,37.05882352941177
2023-04-12,37.6764705882353
2023-04-13,38.294117647058826
2023-04-14,40.76470588235294
2023-04-15,43.85294117647059
2023-04-16,50.029411764705884
2023-04-17,34.58823529411765
2023-04-18,35.82352941176471
2023-04-19,37.05882352941177
2023-04-20,38.294117647058826
2023-04-21,42.0
2023-04-22,48.1764705882353
2023-04-23,46.94117647058824
2023-04-24,34.58823529411765
2023-04-25,33.970588235294116
2023-04-26,33.580495356037154
2023-04-27,34.523219814241486
2023-04-28,36.4249226006192
2023-04-29,45.93343653250774
2023-04-30,42.130030959752325
2023-05-01,35.79102167182663
2023-05-02,38.65170278637771
2023-05-03,37.05882352941177
2023-05-04,35.79102167182663
2023-05-05,39.59442724458205
2023-05-06,44.03173374613003
2023-05-07,46.56733746130031
2023-05-08,37.05882352941177
2023-05-09,34.523219814241486
2023-05-10,35.157120743034056
2023-05-11,35.79102167182663
2023-05-12,39.59442724458205
2023-05-13,45.60835913312694
2023-05-14,45.93343653250774
2023-05-15,32.946594427244584
2023-05-16,36.4249226006192
2023-05-17,35.157120743034056
2023-05-18,36.75
2023-05-19,36.4249226006192
2023-05-20,43.70665634674923
2023-05-21,44.6656346749226
2023-05-22,33.889318885448915
2023-05-23,37.69272445820434
2023-05-24,36.75
2023-05-25,38.96052631578948
2023-05-26,39.65944272445821
2023-05-27,49.411764705882355
2023-05-28,44.86068111455109
2023-05-29,44.21052631578948
2023-05-30,36.408668730650156
2023-05-31,38.359133126934985
2023-06-01,37.05882352941177
2023-06-02,40.959752321981426
2023-06-03,47.461300309597526
2023-06-04,46.16099071207431
2023-06-05,37.70897832817338
2023-06-06,36.408668730650156
2023-06-07,40.30959752321982
2023-06-08,39.0092879256966
2023-06-09,42.910216718266255
2023-06-10,46.81114551083592
2023-06-11,43.56037151702787
2023-06-12,36.408668730650156
2023-06-13,39.65944272445821
2023-06-14,39.0092879256966
2023-06-15,41.60990712074304
2023-06-16,40.959752321981426
2023-06-17,46.16099071207431
2023-06-18,50.06191950464397
2023-06-19,37.05882352941177
2023-06-20,37.70897832817338
2023-06-21,37.05882352941177
2023-06-22,35.75851393188855
2023-06-23,40.959752321981426
2023-06-24,46.16099071207431
2023-06-25,47.461300309597526
2023-06-26,36.408668730650156
2023-06-27,35.75851393188855
2023-06-28,39.0092879256966
2023-06-29,42.910216718266255
2023-06-30,40.30959752321982
2023-07-01,44.86068111455109
2023-07-02,55.26315789473685
2023-07-03,39.65944272445821
2023-07-04,54.61300309597524
2023-07-05,36.408668730650156
2023-07-06,40.959752321981426
2023-07-07,42.910216718266255
2023-07-08,46.81114551083592
2023-07-09,48.76160990712075
2023-07-10,40.30959752321982
2023-07-11,35.75851393188855
2023-07-12,38.359133126934985
2023-07-13,42.910216718266255
2023-07-14,42.26006191950465
2023-07-15,44.21052631578948
2023-07-16,46.81114551083592
2023-07-17,38.359133126934985
2023-07-18,35.75851393188855
2023-07-19,41.60990712074304
2023-07-20,39.65944272445821
2023-07-21,42.910216718266255
2023-07-22,52.012383900928796
2023-07-23,53.962848297213625
2023-07-24,51.36222910216719
2023-07-25,42.26006191950465
2023-07-26,41.60990712074304
2023-07-27,49.411764705882355
2023-07-28,44.21052631578948
2023-07-29,50.71207430340558
2023-07-30,50.71207430340558
2023-07-31,41.60990712074304
2023-08-01,39.65944272445821
2023-08-02,39.0092879256966
2023-08-03,40.959752321981426
2023-08-04,43.56037151702787
2023-08-05,47.461300309597526
2023-08-06,50.06191950464397
2023-08-07,38.359133126934985
2023-08-08,35.75851393188855
2023-08-09,36.408668730650156
2023-08-10,37.70897832817338
2023-08-11,40.959752321981426
2023-08-12,48.76160990712075
2023-08-13,49.411764705882355
2023-08-14,36.408668730650156
2023-08-15,35.75851393188855
2023-08-16,36.408668730650156
2023-08-17,41.60990712074304
2023-08-18,39.0092879256966
2023-08-19,42.26006191950465
2023-08-20,50.06191950464397
2023-08-21,35.75851393188855
2023-08-22,36.408668730650156
2023-08-23,39.65944272445821
2023-08-24,39.65944272445821
2023-08-25,41.60990712074304
2023-08-26,46.81114551083592
2023-08-27,48.11145510835914
2023-08-28,36.408668730650156
2023-08-29,39.65944272445821
2023-08-30,37.05882352941177
2023-08-31,39.0092879256966
2023-09-01,43.56037151702787
2023-09-02,47.461300309597526
2023-09-03,45.5108359133127
2023-09-04,46.16099071207431
2023-09-05,35.75851393188855
2023-09-06,34.45820433436533
2023-09-07,36.408668730650156
2023-09-08,37.05882352941177
2023-09-09,44.21052631578948
2023-09-10,44.86068111455109
2023-09-11,34.45820433436533
2023-09-12,31.85758513931889
2023-09-13,35.10835913312694
2023-09-14,35.10835913312694
2023-09-15,37.70897832817338
2023-09-16,48.11145510835914
2023-09-17,43.56037151702787
2023-09-18,32.5077399380805
2023-09-19,33.80804953560372
2023-09-20,31.85758513931889
2023-09-21,35.10835913312694
2023-09-22,38.359133126934985
2023-09-23,42.26006191950465
2023-09-24,46.16099071207431
2023-09-25,33.80804953560372
2023-09-26,34.45820433436533
2023-09-27,33.80804953560372
2023-09-28,34.45820433436533
2023-09-29,41.60990712074304
2023-09-30,44.86068111455109
2023-10-01,44.21052631578948
2023-10-02,33.15789473684211
2023-10-03,33.15789473684211
2023-10-04,33.15789473684211
2023-10-05,33.15789473684211
2023-10-06,33.80804953560372
2023-10-07,41.60990712074304
2023-10-08,45.5108359133127
2023-10-09,35.10835913312694
2023-10-10,29.90712074303406
2023-10-11,30.55727554179567
2023-10-12,34.45820433436533
2023-10-13,38.359133126934985
2023-10-14,43.56037151702787
2023-10-15,43.56037151702787
2023-10-16,31.85758513931889
2023-10-17,33.15789473684211
2023-10-18,33.80804953560372
2023-10-19,35.10835913312694
2023-10-20,39.0092879256966
2023-10-21,42.26006191950465
2023-10-22,44.86068111455109
2023-10-23,33.15789473684211
2023-10-24,35.75851393188855
2023-10-25,33.15789473684211
2023-10-26,35.10835913312694
2023-10-27,37.70897832817338
2023-10-28,42.26006191950465
2023-10-29,47.461300309597526
2023-10-30,35.10835913312694
2023-10-31,35.10835913312694
2023-11-01,40.30959752321982
2023-11-02,39.65944272445821
2023-11-03,42.910216718266255
2023-11-04,48.76160990712075
2023-11-05,51.36222910216719
2023-11-06,39.65944272445821
2023-11-07,40.959752321981426
2023-11-08,40.30959752321982
2023-11-09,43.56037151702787
2023-11-10,42.910216718266255
2023-11-11,51.36222910216719
2023-11-12,53.962848297213625
2023-11-13,41.60990712074304
2023-11-14,42.26006191950465
2023-11-15,41.60990712074304
2023-11-16,44.86068111455109
2023-11-17,46.81114551083592
2023-11-18,52.012383900928796
2023-11-19,57.21362229102168
2023-11-20,46.81114551083592
2023-11-21,51.36222910216719
2023-11-22,56.56346749226007
2023-11-23,65.015479876161
2023-11-24,31.85758513931889
2023-11-25,35.75851393188855
2023-11-26,43.56037151702787
2023-11-27,33.15789473684211
2023-11-28,33.80804953560372
2023-11-29,34.45820433436533
2023-11-30,36.408668730650156
2023-12-01,40.30959752321982
2023-12-02,46.16099071207431
2023-12-03,43.56037151702787
2023-12-04,33.80804953560372
2023-12-05,36.408668730650156
2023-12-06,36.408668730650156
2023-12-07,35.75851393188855
2023-12-08,39.0092879256966
2023-12-09,40.959752321981426
2023-12-10,45.5108359133127
2023-12-11,34.45820433436533
2023-12-12,34.45820433436533
2023-12-13,33.15789473684211
2023-12-14,34.45820433436533
2023-12-15,37.70897832817338
2023-12-16,46.81114551083592
2023-12-17,50.06191950464397
2023-12-18,34.45820433436533
2023-12-19,35.10835913312694
2023-12-20,40.30959752321982
2023-12-21,44.21052631578948
2023-12-22,43.02319239655753
2023-12-23,49.98831413848451
2023-12-24,61.693901566068476
2023-12-25,55.68705010915203
2023-12-26,36.38314805401136
2023-12-27,33.85037651149246
2023-12-28,37.64953382527081
2023-12-29,40.49042085403863
2023-12-30,43.65638528218726
2023-12-31,48.088735481595336
2024-01-01,50.62150702411424
2024-01-02,35.11676228275191
2024-01-03,32.58399074023301
2024-01-04,36.38314805401136
2024-01-05,35.74995516838164
2024-01-06,42.71507691030861
2024-01-07,44.289578167816984
2024-01-08,31.009489482724643
2024-01-09,30.05121919771411
2024-01-10,32.58399074023301
2024-01-11,37.324456425890006
2024-01-12,33.54226102524355
2024-01-13,43.348269795938336
2024-01-14,39.549112482159984
2024-01-15,34.48356939712218
2024-01-16,31.317604968973562
2024-01-17,32.90906813961382
2024-01-18,32.27587525398409
2024-01-19,35.11676228275191
2024-01-20,44.92277105344671
2024-01-21,42.519937102350966
2024-01-22,38.20632029486609
2024-01-23,33.276472514883366
2024-01-24,35.12516543237688
2024-01-25,36.357627377372566
2024-01-26,36.973858349870405
2024-01-27,46.217322937338004
2024-01-28,46.83355390983585
2024-01-29,36.357627377372566
2024-01-30,34.50893445987904
2024-01-31,35.12516543237688
2024-02-01,36.357627377372566
2024-02-02,40.055013212359604
2024-02-03,46.83355390983585
2024-02-04,47.44978488233369
2024-02-05,33.276472514883366
2024-02-06,32.66024154238553
2024-02-07,32.66024154238553
2024-02-08,36.357627377372566
2024-02-09,39.438782239861766
2024-02-10,48.06601585483153
2024-02-11,50.53093974482289
2024-02-12,34.50893445987904
2024-02-13,36.973858349870405
2024-02-14,38.20632029486609
2024-02-15,41.90370612985313
2024-02-16,48.06601585483153
2024-02-17,46.83355390983585
2024-02-18,44.98486099234233
2024-02-19,40.055013212359604
2024-02-20,33.892703487381205
2024-02-21,35.12516543237688
2024-02-22,36.973858349870405
2024-02-23,38.20632029486609
2024-02-24,43.75239904734665
2024-02-25,43.75239904734665
2024-02-26,33.892703487381205
2024-02-27,33.276472514883366
2024-02-28,34.50893445987904
2024-02-29,35.74139640487473
2024-03-01,39.438782239861766
2024-03-02,45.601091964840165
2024-03-03,43.75239904734665
2024-03-04,33.892703487381205
2024-03-05,32.04401056988768
2024-03-06,32.66024154238553
2024-03-07,33.892703487381205
2024-03-08,37.59008932236824
2024-03-09,43.75239904734665
2024-03-10,43.75239904734665
2024-03-11,33.276472514883366
2024-03-12,32.04401056988768
2024-03-13,33.892703487381205
2024-03-14,33.276472514883366
2024-03-15,40.055013212359604
2024-03-16,43.136168074848804
2024-03-17,48.06601585483153
2024-03-18,32.66024154238553
2024-03-19,35.74139640487473
2024-03-20,33.276472514883366
2024-03-21,33.276472514883366
2024-03-22,39.438782239861766
2024-03-23,43.75239904734665
2024-03-24,46.217322937338004
2024-03-25,33.892703487381205
2024-03-26,33.892703487381205
2024-03-27,33.892703487381205
2024-03-28,36.357627377372566
2024-03-29,39.438782239861766
2024-03-30,46.217322937338004
2024-03-31,52.99586363481425
2024-04-01,33.276472514883366
2024-04-02,31.427779597389844
2024-04-03,33.892703487381205
2024-04-04,34.50893445987904
2024-04-05,40.055013212359604
2024-04-06,44.36863001984449
2024-04-07,42.519937102350966
2024-04-08,30.811548624892005
2024-04-09,30.811548624892005
2024-04-10,34.50893445987904
2024-04-11,35.74139640487473
2024-04-12,35.74139640487473
2024-04-13,43.136168074848804
2024-04-14,45.601091964840165
2024-04-15,32.66024154238553
2024-04-16,32.66024154238553
2024-04-17,32.66024154238553
2024-04-18,35.74139640487473
2024-04-19,37.59008932236824
2024-04-20,47.44978488233369
2024-04-21,61.00686627728617
2024-04-22,33.892703487381205
2024-04-23,34.50893445987904
2024-04-24,44.36863001984449
2024-04-25,35.74139640487473
2024-04-26,36.973858349870405
2024-04-27,44.98486099234233
2024-04-28,49.91470877232505
2024-04-29,34.50893445987904
2024-04-30,35.74139640487473
2024-05-01,34.50893445987904
2024-05-02,36.973858349870405
2024-05-03,40.67124418485744
2024-05-04,45.601091964840165
2024-05-05,46.83355390983585
2024-05-06,34.50893445987904
2024-05-07,35.12516543237688
2024-05-08,35.12516543237688
2024-05-09,39.438782239861766
2024-05-10,39.438782239861766
2024-05-11,48.682246827329365
2024-05-12,48.682246827329365
2024-05-13,33.276472514883366
2024-05-14,35.74139640487473
2024-05-15,33.892703487381205
2024-05-16,34.50893445987904
2024-05-17,38.82255126736393
2024-05-18,45.601091964840165
2024-05-19,46.217322937338004
2024-05-20,35.74139640487473
2024-05-21,35.74139640487473
2024-05-22,33.892703487381205
2024-05-23,36.973858349870405
2024-05-24,40.055013212359604
2024-05-25,46.83355390983585
2024-05-26,46.83355390983585
2024-05-27,44.36863001984449
2024-05-28,35.12516543237688
2024-05-29,35.74139640487473
2024-05-30,36.973858349870405
2024-05-31,40.055013212359604
2024-06-01,43.75239904734665
2024-06-02,47.44978488233369
2024-06-03,40.055013212359604
2024-06-04,36.973858349870405
2024-06-05,36.973858349870405
2024-06-06,41.28747515735529
2024-06-07,40.67124418485744
2024-06-08,48.06601585483153
2024-06-09,46.217322937338004
2024-06-10,38.20632029486609
2024-06-11,36.357627377372566
2024-06-12,36.357627377372566
2024-06-13,41.90370612985313
2024-06-14,41.28747515735529
2024-06-15,44.36863001984449
2024-06-16,46.217322937338004
2024-06-17,36.357627377372566
2024-06-18,42.519937102350966
2024-06-19,40.67124418485744
2024-06-20,37.59008932236824
2024-06-21,43.75239904734665
2024-06-22,44.36863001984449
2024-06-23,52.37963266231641
2024-06-24,41.90370612985313
2024-06-25,37.59008932236824
2024-06-26,36.357627377372566
2024-06-27,38.20632029486609
2024-06-28,41.28747515735529
2024-06-29,44.98486099234233
2024-06-30,44.98486099234233
2024-07-01,40.67124418485744
2024-07-02,41.90370612985313
2024-07-03,40.67124418485744
2024-07-04,52.37963266231641
2024-07-05,46.217322937338004
2024-07-06,43.75239904734665
2024-07-07,47.44978488233369
2024-07-08,36.973858349870405
2024-07-09,36.357627377372566
2024-07-10,36.973858349870405
2024-07-11,38.82255126736393
2024-07-12,41.90370612985313
2024-07-13,40.67124418485744
2024-07-14,43.75239904734665
2024-07-15,36.973858349870405
2024-07-16,37.59008932236824
2024-07-17,38.20632029486609
2024-07-18,42.519937102350966
2024-07-19,40.67124418485744
2024-07-20,44.36863001984449
2024-07-21,49.29847779982721
2024-07-22,39.438782239861766
2024-07-23,35.12516543237688
2024-07-24,35.74139640487473
2024-07-25,39.438782239861766
2024-07-26,40.055013212359604
2024-07-27,42.519937102350966
2024-07-28,46.83355390983585
2024-07-29,44.98486099234233
2024-07-30,40.055013212359604
2024-07-31,36.973858349870405
2024-08-01,37.59008932236824
2024-08-02,42.519937102350966
2024-08-03,41.90370612985313
2024-08-04,47.44978488233369
2024-08-05,34.50893445987904
2024-08-06,38.82255126736393
2024-08-07,35.74139640487473
2024-08-08,37.59008932236824
2024-08-09,41.28747515735529
2024-08-10,46.83355390983585
2024-08-11,51.763401689818565
2024-08-12,36.973858349870405
2024-08-13,34.50893445987904
2024-08-14,38.82255126736393
2024-08-15,36.973858349870405
2024-08-16,36.357627377372566
2024-08-17,47.44978488233369
2024-08-18,46.39817333144063
2024-08-19,35.12516543237688
2024-08-20,33.43722842075236
2024-08-21,33.43722842075236
2024-08-22,33.745343907001285
2024-08-23,40.57077174368932
2024-08-24,43.63853028068944
2024-08-25,43.63853028068944
2024-08-26,32.74731765806457
2024-08-27,32.057406895376765
2024-08-28,32.057406895376765
2024-08-29,35.12516543237688
2024-08-30,38.8828347320648
2024-08-31,41.26068250637712
2024-09-01,46.39817333144063
2024-09-02,41.26068250637712
2024-09-03,31.36749613268897
2024-09-04,29.98767460731337
2024-09-05,32.74731765806457
2024-09-06,35.12516543237688
2024-09-07,45.70826256875283
2024-09-08,41.26068250637712
2024-09-09,28.98964835837665
2024-09-10,31.36749613268897
2024-09-11,30.677585370001168
2024-09-12,33.43722842075236
2024-09-13,34.43525466968909
2024-09-14,38.8828347320648
2024-09-15,38.8828347320648
2024-09-16,29.67955912106445
2024-09-17,30.543622115110335
2024-09-18,32.07080322086585
2024-09-19,34.36157487949912
2024-09-20,34.36157487949912
2024-09-21,40.47029930252119
2024-09-22,39.70670874964343
2024-09-23,28.25285045647706
2024-09-24,30.543622115110335
2024-09-25,29.016441009354818
2024-09-26,31.307212667988093
2024-09-27,32.83439377374361
