Time,apple
2023-11-26,71.0
2023-11-27,66.0
2023-11-28,63.0
2023-11-29,79.0
2023-11-30,64.0
2023-12-01,57.0
2023-12-02,61.0
2023-12-03,56.0
2023-12-04,54.0
2023-12-05,54.0
2023-12-06,53.0
2023-12-07,52.0
2023-12-08,51.0
2023-12-09,61.0
2023-12-10,57.0
2023-12-11,53.0
2023-12-12,53.0
2023-12-13,53.0
2023-12-14,50.0
2023-12-15,54.0
2023-12-16,57.0
2023-12-17,61.0
2023-12-18,52.0
2023-12-19,60.0
2023-12-20,60.0
2023-12-21,59.0
2023-12-22,64.0
2023-12-23,64.0
2023-12-24,65.95522388059702
2023-12-25,84.02985074626866
2023-12-26,78.16417910447761
2023-12-27,68.88805970149254
2023-12-28,64.0
2023-12-29,60.089552238805965
2023-12-30,55.70149253731343
2023-12-31,55.20149253731343
2024-01-01,55.20149253731343
2024-01-02,55.20149253731343
2024-01-03,56.17910447761194
2024-01-04,55.20149253731343
2024-01-05,51.791044776119406
2024-01-06,53.74626865671642
2024-01-07,54.723880597014926
2024-01-08,54.223880597014926
2024-01-09,50.81343283582089
2024-01-10,49.83582089552239
2024-01-11,47.88059701492537
2024-01-12,50.31343283582089
2024-01-13,54.223880597014926
2024-01-14,52.26865671641791
2024-01-15,49.83582089552239
2024-01-16,47.38059701492537
2024-01-17,49.33582089552239
2024-01-18,49.83582089552239
2024-01-19,48.85820895522388
2024-01-20,51.291044776119406
2024-01-21,51.582089552238806
2024-01-22,49.67164179104478
2024-01-23,48.71641791044776
2024-01-24,50.62686567164179
2024-01-25,47.76119402985074
2024-01-26,48.71641791044776
2024-01-27,53.492537313432834
2024-01-28,53.492537313432834
2024-01-29,44.8955223880597
2024-01-30,48.71641791044776
2024-01-31,48.71641791044776
2024-02-01,50.62686567164179
2024-02-02,55.40298507462686
2024-02-03,63.04477611940298
2024-02-04,64.95522388059702
2024-02-05,58.26865671641791
2024-02-06,57.3134328358209
2024-02-07,53.492537313432834
2024-02-08,53.492537313432834
2024-02-09,50.62686567164179
2024-02-10,56.35820895522388
2024-02-11,50.62686567164179
2024-02-12,43.940298507462686
2024-02-13,46.80597014925373
2024-02-14,46.80597014925373
2024-02-15,50.62686567164179
2024-02-16,49.67164179104478
2024-02-17,52.53731343283582
2024-02-18,53.492537313432834
2024-02-19,47.76119402985074
2024-02-20,47.76119402985074
2024-02-21,48.71641791044776
2024-02-22,53.492537313432834
2024-02-23,49.67164179104478
2024-02-24,49.67164179104478
2024-02-25,53.492537313432834
2024-02-26,47.76119402985074
2024-02-27,44.8955223880597
2024-02-28,46.80597014925373
2024-02-29,47.76119402985074
2024-03-01,48.71641791044776
2024-03-02,51.582089552238806
2024-03-03,51.582089552238806
2024-03-04,49.67164179104478
2024-03-05,49.67164179104478
2024-03-06,47.76119402985074
2024-03-07,46.80597014925373
2024-03-08,45.850746268656714
2024-03-09,51.582089552238806
2024-03-10,50.62686567164179
2024-03-11,44.8955223880597
2024-03-12,46.80597014925373
2024-03-13,46.80597014925373
2024-03-14,45.850746268656714
2024-03-15,46.80597014925373
2024-03-16,49.67164179104478
2024-03-17,53.492537313432834
2024-03-18,45.850746268656714
2024-03-19,47.76119402985074
2024-03-20,45.850746268656714
2024-03-21,49.67164179104478
2024-03-22,46.80597014925373
2024-03-23,50.62686567164179
2024-03-24,50.62686567164179
2024-03-25,45.850746268656714
2024-03-26,47.76119402985074
2024-03-27,45.850746268656714
2024-03-28,43.940298507462686
2024-03-29,45.850746268656714
2024-03-30,49.67164179104478
2024-03-31,50.62686567164179
2024-04-01,48.71641791044776
2024-04-02,45.850746268656714
2024-04-03,48.71641791044776
2024-04-04,44.8955223880597
2024-04-05,46.80597014925373
2024-04-06,50.62686567164179
2024-04-07,49.67164179104478
2024-04-08,44.8955223880597
2024-04-09,45.850746268656714
2024-04-10,48.71641791044776
2024-04-11,49.67164179104478
2024-04-12,49.67164179104478
2024-04-13,50.62686567164179
2024-04-14,49.67164179104478
2024-04-15,45.850746268656714
2024-04-16,46.80597014925373
2024-04-17,44.8955223880597
2024-04-18,45.850746268656714
2024-04-19,48.71641791044776
2024-04-20,49.67164179104478
2024-04-21,50.62686567164179
2024-04-22,46.80597014925373
2024-04-23,45.850746268656714
2024-04-24,44.8955223880597
2024-04-25,44.8955223880597
2024-04-26,44.8955223880597
2024-04-27,46.80597014925373
2024-04-28,48.71641791044776
2024-04-29,44.8955223880597
2024-04-30,46.80597014925373
2024-05-01,44.8955223880597
2024-05-02,47.76119402985074
2024-05-03,51.582089552238806
2024-05-04,47.76119402985074
2024-05-05,49.67164179104478
2024-05-06,47.76119402985074
2024-05-07,56.35820895522388
2024-05-08,49.67164179104478
2024-05-09,49.67164179104478
2024-05-10,51.582089552238806
2024-05-11,52.53731343283582
2024-05-12,49.67164179104478
2024-05-13,49.67164179104478
2024-05-14,48.71641791044776
2024-05-15,47.76119402985074
2024-05-16,48.71641791044776
2024-05-17,49.67164179104478
2024-05-18,51.582089552238806
2024-05-19,47.76119402985074
2024-05-20,48.71641791044776
2024-05-21,48.71641791044776
2024-05-22,51.582089552238806
2024-05-23,49.67164179104478
2024-05-24,48.71641791044776
2024-05-25,50.62686567164179
2024-05-26,48.71641791044776
2024-05-27,48.71641791044776
2024-05-28,44.8955223880597
2024-05-29,46.80597014925373
2024-05-30,47.76119402985074
2024-05-31,47.76119402985074
2024-06-01,50.62686567164179
2024-06-02,49.67164179104478
2024-06-03,48.71641791044776
2024-06-04,45.850746268656714
2024-06-05,49.67164179104478
2024-06-06,47.76119402985074
2024-06-07,47.76119402985074
2024-06-08,50.62686567164179
2024-06-09,50.62686567164179
2024-06-10,64.95522388059702
2024-06-11,63.04477611940298
2024-06-12,57.3134328358209
2024-06-13,51.582089552238806
2024-06-14,51.582089552238806
2024-06-15,50.62686567164179
2024-06-16,55.40298507462686
2024-06-17,51.582089552238806
2024-06-18,50.62686567164179
2024-06-19,50.62686567164179
2024-06-20,46.80597014925373
2024-06-21,52.53731343283582
2024-06-22,51.582089552238806
2024-06-23,50.62686567164179
2024-06-24,49.67164179104478
2024-06-25,47.76119402985074
2024-06-26,48.71641791044776
2024-06-27,47.76119402985074
2024-06-28,46.80597014925373
2024-06-29,49.67164179104478
2024-06-30,49.67164179104478
2024-07-01,50.62686567164179
2024-07-02,50.62686567164179
2024-07-03,49.67164179104478
2024-07-04,49.67164179104478
2024-07-05,48.71641791044776
2024-07-06,49.67164179104478
2024-07-07,48.71641791044776
2024-07-08,48.71641791044776
2024-07-09,47.76119402985074
2024-07-10,49.67164179104478
2024-07-11,47.76119402985074
2024-07-12,48.71641791044776
2024-07-13,49.67164179104478
2024-07-14,43.940298507462686
2024-07-15,46.80597014925373
2024-07-16,56.35820895522388
2024-07-17,55.40298507462686
2024-07-18,50.62686567164179
2024-07-19,49.67164179104478
2024-07-20,50.62686567164179
2024-07-21,49.67164179104478
2024-07-22,46.80597014925373
2024-07-23,49.67164179104478
2024-07-24,48.71641791044776
2024-07-25,49.67164179104478
2024-07-26,46.80597014925373
2024-07-27,48.71641791044776
2024-07-28,47.76119402985074
2024-07-29,46.80597014925373
2024-07-30,50.62686567164179
2024-07-31,47.76119402985074
2024-08-01,52.53731343283582
2024-08-02,52.53731343283582
2024-08-03,51.582089552238806
2024-08-04,49.67164179104478
2024-08-05,52.53731343283582
2024-08-06,47.76119402985074
2024-08-07,49.67164179104478
2024-08-08,48.71641791044776
2024-08-09,48.71641791044776
2024-08-10,49.67164179104478
2024-08-11,51.582089552238806
2024-08-12,49.67164179104478
2024-08-13,48.71641791044776
2024-08-14,51.582089552238806
2024-08-15,51.582089552238806
2024-08-16,51.582089552238806
2024-08-17,53.492537313432834
2024-08-18,52.53731343283582
2024-08-19,48.71641791044776
2024-08-20,49.67164179104478
2024-08-21,49.67164179104478
2024-08-22,52.53731343283582
2024-08-23,49.67164179104478
2024-08-24,56.35820895522388
2024-08-25,57.3134328358209
2024-08-26,54.44776119402985
2024-08-27,55.40298507462686
2024-08-28,50.62686567164179
2024-08-29,51.582089552238806
2024-08-30,51.582089552238806
2024-08-31,56.35820895522388
2024-09-01,56.35820895522388
2024-09-02,58.26865671641791
2024-09-03,51.582089552238806
2024-09-04,51.582089552238806
2024-09-05,50.62686567164179
2024-09-06,51.582089552238806
2024-09-07,56.35820895522388
2024-09-08,61.134328358208954
2024-09-09,95.52238805970148
2024-09-10,77.3731343283582
2024-09-11,61.134328358208954
2024-09-12,61.134328358208954
2024-09-13,66.86567164179104
2024-09-14,74.50746268656717
2024-09-15,64.95522388059702
2024-09-16,58.26865671641791
2024-09-17,61.134328358208954
2024-09-18,63.04477611940298
2024-09-19,59.223880597014926
2024-09-20,69.73134328358209
2024-09-21,83.1044776119403
2024-09-22,74.50746268656717
2024-09-23,64.95522388059702
2024-09-24,61.134328358208954
2024-09-25,60.179104477611936
2024-09-26,60.179104477611936
2024-09-27,57.3134328358209
2024-09-28,66.86567164179104
2024-09-29,66.86567164179104
2024-09-30,59.223880597014926
2024-10-01,56.35820895522388
2024-10-02,56.35820895522388
2024-10-03,59.223880597014926
2024-10-04,58.26865671641791
2024-10-05,68.77611940298507
2024-10-06,67.82089552238806
2024-10-07,53.492537313432834
2024-10-08,58.26865671641791
2024-10-09,59.223880597014926
2024-10-10,55.40298507462686
2024-10-11,59.223880597014926
2024-10-12,68.77611940298507
2024-10-13,64.0
2024-10-14,58.26865671641791
2024-10-15,54.44776119402985
2024-10-16,56.35820895522388
2024-10-17,56.35820895522388
2024-10-18,57.3134328358209
2024-10-19,64.95522388059702
2024-10-20,64.0
2024-10-21,56.35820895522388
2024-10-22,55.40298507462686
2024-10-23,55.40298507462686
2024-10-24,56.35820895522388
2024-10-25,55.40298507462686
2024-10-26,61.134328358208954
2024-10-27,63.04477611940298
2024-10-28,58.26865671641791
2024-10-29,55.40298507462686
2024-10-30,54.44776119402985
2024-10-31,55.40298507462686
2024-11-01,55.40298507462686
2024-11-02,60.179104477611936
2024-11-03,61.134328358208954
2024-11-04,54.44776119402985
2024-11-05,47.76119402985074
2024-11-06,36.298507462686565
2024-11-07,49.67164179104478
2024-11-08,53.492537313432834
2024-11-09,59.223880597014926
2024-11-10,58.26865671641791
2024-11-11,57.3134328358209
2024-11-12,56.35820895522388
2024-11-13,54.44776119402985
2024-11-14,52.53731343283582
2024-11-15,53.492537313432834
2024-11-16,55.40298507462686
2024-11-17,57.3134328358209
2024-11-18,55.40298507462686
2024-11-19,55.40298507462686
2024-11-20,57.3134328358209
2024-11-21,59.223880597014926
2024-11-22,60.179104477611936
2024-11-23,64.95522388059702
2024-11-24,69.73134328358209
2024-11-25,64.95522388059702
2024-11-26,68.77611940298507
2024-11-27,83.1044776119403
2024-11-28,92.65671641791045
2024-11-29,93.61194029850746
2024-11-30,76.41791044776119
2024-12-01,73.55223880597015
2024-12-02,69.73134328358209
2024-12-03,72.59701492537313
2024-12-04,84.05970149253731
2024-12-05,64.95522388059702
2024-12-06,58.26865671641791
2024-12-07,62.08955223880597
2024-12-08,59.223880597014926
2024-12-09,53.492537313432834
2024-12-10,55.40298507462686
2024-12-11,57.3134328358209
2024-12-12,56.35820895522388
2024-12-13,54.44776119402985
2024-12-14,64.95522388059702
2024-12-15,62.08955223880597
2024-12-16,53.492537313432834
2024-12-17,54.44776119402985
2024-12-18,56.35820895522388
2024-12-19,56.35820895522388
2024-12-20,58.26865671641791
2024-12-21,58.26865671641791
2024-12-22,61.134328358208954
2024-12-23,61.134328358208954
2024-12-24,66.86567164179104
2024-12-25,89.7910447761194
2024-12-26,78.32835820895522
2024-12-27,69.73134328358209
2024-12-28,81.19402985074626
2024-12-29,72.59701492537313
2024-12-30,59.223880597014926
2024-12-31,61.134328358208954
2025-01-01,58.26865671641791
2025-01-02,57.3134328358209
2025-01-03,61.134328358208954
2025-01-04,65.91044776119404
2025-01-05,60.179104477611936
2025-01-06,51.582089552238806
2025-01-07,51.582089552238806
2025-01-08,52.53731343283582
2025-01-09,49.67164179104478
2025-01-10,50.62686567164179
2025-01-11,50.62686567164179
2025-01-12,52.53731343283582
2025-01-13,51.582089552238806
2025-01-14,48.71641791044776
2025-01-15,51.582089552238806
2025-01-16,52.53731343283582
2025-01-17,51.582089552238806
2025-01-18,55.40298507462686
2025-01-19,55.40298507462686
2025-01-20,52.53731343283582
2025-01-21,49.67164179104478
2025-01-22,49.67164179104478
2025-01-23,49.67164179104478
2025-01-24,48.71641791044776
2025-01-25,52.53731343283582
2025-01-26,51.582089552238806
2025-01-27,46.80597014925373
2025-01-28,50.62686567164179
2025-01-29,50.62686567164179
