Time,mayim_bialik
2024-10-25,1.0204711061931275
2024-10-26,1.2815218542890439
2024-10-27,1.2815218542890439
2024-10-28,1.4001812852417332
2024-10-29,1.5663044885754982
2024-10-30,0.8543479028593626
2024-10-31,1.3764493990511952
2024-11-01,1.0679348785742033
2024-11-02,0.8306160166688248
2024-11-03,0.5221014961918327
2024-11-04,0.8306160166688248
2024-11-05,0.8306160166688248
2024-11-06,0.4271739514296813
2024-11-07,1.0204711061931275
2024-11-08,1.0679348785742033
2024-11-09,0.9967392200025897
2024-11-10,1.2103261957174303
2024-11-11,1.2103261957174303
2024-11-12,0.9730073338120518
2024-11-13,0.9730073338120518
2024-11-14,1.0679348785742033
2024-11-15,0.8543479028593626
2024-11-16,1.3289856266701197
2024-11-17,1.6137682609565738
2024-11-18,1.2815218542890439
2024-11-19,0.949275447621514
2024-11-20,0.8306160166688248
2024-11-21,1.5425726023849602
2024-11-22,1.6375001471471116
2024-11-23,1.7086958057187251
2024-11-24,1.0679348785742033
2024-11-25,0.8068841304782869
2024-11-26,1.3052537404795816
2024-11-27,1.3764493990511952
2024-11-28,1.6849639195281874
2024-11-29,1.4001812852417332
2024-11-30,1.4951088300038846
2024-12-01,1.1628624233363547
2024-12-02,0.6644928133350598
2024-12-03,1.139130537145817
2024-12-04,1.115398650955279
2024-12-05,0.9730073338120518
2024-12-06,1.0204711061931275
2024-12-07,0.8543479028593626
2024-12-08,0.7356884719066733
2024-12-09,1.0442029923836653
2024-12-10,1.0916667647647411
2024-12-11,1.1628624233363547
2024-12-12,2.373188619053785
2024-12-13,1.3289856266701197
2024-12-14,0.8780797890499005
2024-12-15,0.5458333823823706
2024-12-16,1.6612320333376496
2024-12-17,0.9967392200025897
2024-12-18,0.9018116752404383
2024-12-19,1.2340580819079683
2024-12-20,0.5932971547634462
2024-12-21,1.0204711061931275
2024-12-22,1.6849639195281874
2024-12-23,1.3289856266701197
2024-12-24,1.5425726023849602
2024-12-25,1.4476450576228088
2024-12-26,1.4001812852417332
2024-12-27,1.1628624233363547
2024-12-28,1.0916667647647411
2024-12-29,1.1865943095268925
2024-12-30,1.1628624233363547
2024-12-31,1.756159578099801
2025-01-01,1.4713769438133466
2025-01-02,1.139130537145817
2025-01-03,1.3052537404795816
2025-01-04,1.5663044885754982
2025-01-05,1.2103261957174303
2025-01-06,1.257789968098506
2025-01-07,1.0916667647647411
2025-01-08,1.3764493990511952
2025-01-09,1.2815218542890439
2025-01-10,1.3764493990511952
2025-01-11,1.0204711061931275
2025-01-12,2.278261074291634
2025-01-13,1.2815218542890439
2025-01-14,1.6612320333376496
2025-01-15,2.373188619053785
2025-01-16,1.9460146676241037
2025-01-17,2.017210326195717
2025-01-18,2.159601643338944
2025-01-19,1.4713769438133466
2025-01-20,1.2340580819079683
2025-01-21,1.0916667647647411
2025-01-22,1.2103261957174303
2025-01-23,1.6375001471471116
2025-01-24,1.3527175128606574
2025-01-25,0.949275447621514
2025-01-26,1.4713769438133466
2025-01-27,1.2340580819079683
2025-01-28,1.0679348785742033
2025-01-29,0.949275447621514
2025-01-30,1.0916667647647411
2025-01-31,1.139130537145817
2025-02-01,1.423913171432271
2025-02-02,2.0884059847673306
2025-02-03,1.4713769438133466
2025-02-04,0.7594203580972112
2025-02-05,1.0204711061931275
2025-02-06,1.3527175128606574
2025-02-07,0.7831522442877491
2025-02-08,1.4001812852417332
2025-02-09,1.115398650955279
2025-02-10,0.4271739514296813
2025-02-11,1.139130537145817
2025-02-12,1.590036374766036
2025-02-13,0.7356884719066733
2025-02-14,1.115398650955279
2025-02-15,1.2815218542890439
2025-02-16,1.3527175128606574
2025-02-17,1.0679348785742033
2025-02-18,1.0679348785742033
2025-02-19,1.3289856266701197
2025-02-20,1.5425726023849602
2025-02-21,0.8780797890499005
2025-02-22,1.1865943095268925
2025-02-23,1.115398650955279
2025-02-24,1.0204711061931275
2025-02-25,1.1865943095268925
2025-02-26,0.8780797890499005
2025-02-27,1.257789968098506
2025-02-28,1.0916667647647411
2025-03-01,0.8780797890499005
2025-03-02,0.0
2025-03-03,1.1628624233363547
2025-03-04,1.0442029923836653
2025-03-05,1.0679348785742033
2025-03-06,0.7119565857161355
2025-03-07,1.0204711061931275
2025-03-08,1.3527175128606574
2025-03-09,1.3527175128606574
2025-03-10,0.9967392200025897
2025-03-11,1.0204711061931275
2025-03-12,0.8068841304782869
2025-03-13,0.7119565857161355
2025-03-14,1.0916667647647411
2025-03-15,0.949275447621514
2025-03-16,1.257789968098506
2025-03-17,0.6644928133350598
2025-03-18,0.8543479028593626
2025-03-19,0.949275447621514
2025-03-20,0.7831522442877491
2025-03-21,0.9255435614309762
2025-03-22,1.2815218542890439
2025-03-23,1.3052537404795816
2025-03-24,1.1865943095268925
2025-03-25,1.0204711061931275
2025-03-26,1.257789968098506
2025-03-27,1.2340580819079683
2025-03-28,0.7831522442877491
2025-03-29,0.9967392200025897
2025-03-30,1.0442029923836653
2025-03-31,1.115398650955279
2025-04-01,0.3797101790486056
2025-04-02,0.5221014961918327
2025-04-03,0.9967392200025897
2025-04-04,0.45090583762021913
2025-04-05,0.8780797890499005
2025-04-06,0.8543479028593626
2025-04-07,0.949275447621514
2025-04-08,0.7356884719066733
2025-04-09,1.3527175128606574
2025-04-10,0.949275447621514
2025-04-11,1.0679348785742033
2025-04-12,0.949275447621514
2025-04-13,0.0
2025-04-14,0.6644928133350598
2025-04-15,1.0056386773240416
2025-04-16,0.6704257848826942
2025-04-17,1.1038293564373918
2025-04-18,1.6591554932959776
2025-04-19,0.8380322311033679
2025-04-20,0.9887297084132832
2025-04-21,0.6822917279779632
2025-04-22,1.3527175128606574
2025-04-23,1.2833017457533342
2025-04-24,1.3527175128606574
2025-04-25,1.3645834559559264
2025-04-26,1.1969770097352528
2025-04-27,2.063784152844648
2025-04-28,1.0175046204193103
2025-04-29,0.8786730862046639
2025-04-30,0.91931394130596
2025-05-01,1.3527175128606574
2025-05-02,0.9887297084132832
2025-05-03,0.9480888533119871
2025-05-04,0.9887297084132832
2025-05-05,0.8211232621926097
2025-05-06,1.0462795324253373
2025-05-07,1.0056386773240416
2025-05-08,1.1156952995326606
2025-05-09,0.866807143109395
2025-05-10,1.0462795324253373
2025-05-11,1.4221332799679807
2025-05-12,1.826761939516651
2025-05-13,1.144470211538688
2025-05-14,1.0750544444313648
2025-05-15,0.9130843211809438
2025-05-16,1.318899575039141
2025-05-17,1.2174457615745917
2025-05-18,1.2850816372176246
2025-05-19,0.7101766942518452
2025-05-20,1.2512636993961082
2025-05-21,1.1159919481100424
2025-05-22,0.7439946320733616
2025-05-23,1.2174457615745917
2025-05-24,0.8116305077163946
2025-05-25,1.3527175128606574
2025-05-26,1.2512636993961082
2025-05-27,0.7439946320733616
2025-05-28,0.9469022590024603
2025-05-29,1.3865354506821739
2025-05-30,1.082174010288526
2025-05-31,1.1498098859315589
2025-06-01,0.845448445537911
2025-06-02,1.1836278237530753
2025-06-03,0.9807201968239767
2025-06-04,0.7439946320733616
2025-06-05,1.0483560724670096
2025-06-06,1.082174010288526
2025-06-07,0.9807201968239767
2025-06-08,1.3527175128606574
2025-06-09,1.0483560724670096
2025-06-10,0.7101766942518452
2025-06-11,1.2174457615745917
2025-06-12,0.8116305077163946
2025-06-13,1.1836278237530753
2025-06-14,0.9807201968239767
2025-06-15,0.8116305077163946
2025-06-16,0.8792663833594274
2025-06-17,1.5218072019682396
2025-06-18,0.9130843211809438
2025-06-19,0.9130843211809438
2025-06-20,1.3527175128606574
2025-06-21,1.1498098859315589
2025-06-22,1.2512636993961082
2025-06-23,1.082174010288526
2025-06-24,1.1836278237530753
2025-06-25,0.9130843211809438
2025-06-26,0.6087228807872959
2025-06-27,0.777812569894878
2025-06-28,1.1836278237530753
2025-06-29,0.6087228807872959
2025-06-30,1.1836278237530753
2025-07-01,1.0145381346454931
2025-07-02,0.6425408186088123
2025-07-03,0.6087228807872959
2025-07-04,1.1159919481100424
2025-07-05,1.6570789532543055
2025-07-06,0.9807201968239767
2025-07-07,1.1498098859315589
2025-07-08,1.2174457615745917
2025-07-09,1.1498098859315589
2025-07-10,1.4541713263252067
2025-07-11,0.9807201968239767
2025-07-12,1.4541713263252067
2025-07-13,1.7923507045403713
2025-07-14,0.7101766942518452
2025-07-15,1.1159919481100424
2025-07-16,0.9130843211809438
2025-07-17,1.1836278237530753
2025-07-18,0.8116305077163946
2025-07-19,0.7101766942518452
2025-07-20,1.2512636993961082
2025-07-21,1.1498098859315589
2025-07-22,1.2174457615745917
2025-07-23,1.1159919481100424
2025-07-24,1.0145381346454931
2025-07-25,1.2850816372176246
2025-07-26,1.082174010288526
2025-07-27,1.1836278237530753
2025-07-28,1.2850816372176246
2025-07-29,0.9469022590024603
2025-07-30,1.082174010288526
2025-07-31,1.0145381346454931
2025-08-01,1.3527175128606574
2025-08-02,1.4541713263252067
2025-08-03,0.9807201968239767
2025-08-04,0.845448445537911
2025-08-05,1.082174010288526
2025-08-06,0.777812569894878
2025-08-07,0.9807201968239767
2025-08-08,0.9130843211809438
2025-08-09,0.8116305077163946
2025-08-10,1.082174010288526
2025-08-11,1.7247148288973384
2025-08-12,1.2174457615745917
2025-08-13,0.777812569894878
2025-08-14,1.2850816372176246
2025-08-15,0.9807201968239767
2025-08-16,1.1498098859315589
2025-08-17,1.2174457615745917
2025-08-18,0.6425408186088123
2025-08-19,0.9469022590024603
2025-08-20,1.1498098859315589
2025-08-21,1.0483560724670096
2025-08-22,0.8116305077163946
2025-08-23,0.8792663833594274
2025-08-24,1.082174010288526
2025-08-25,0.7101766942518452
2025-08-26,1.2850816372176246
2025-08-27,0.9130843211809438
2025-08-28,0.9807201968239767
2025-08-29,1.1159919481100424
2025-08-30,1.1836278237530753
2025-08-31,1.6232610154327891
2025-09-01,1.5894430776112725
2025-09-02,1.3865354506821739
2025-09-03,1.2850816372176246
2025-09-04,1.2512636993961082
2025-09-05,1.1159919481100424
2025-09-06,1.3865354506821739
2025-09-07,1.0483560724670096
2025-09-08,1.1498098859315589
2025-09-09,1.0145381346454931
2025-09-10,0.9130843211809438
2025-09-11,1.1159919481100424
2025-09-12,0.9807201968239767
2025-09-13,1.0483560724670096
2025-09-14,1.082174010288526
2025-09-15,1.2512636993961082
2025-09-16,0.8116305077163946
2025-09-17,1.2512636993961082
2025-09-18,1.082174010288526
2025-09-19,1.0483560724670096
2025-09-20,1.5218072019682396
2025-09-21,1.1498098859315589
2025-09-22,0.9807201968239767
2025-09-23,0.8792663833594274
2025-09-24,1.082174010288526
2025-09-25,2.5025273987922163
2025-09-26,3.381793782151644
2025-09-27,2.7392529635428313
2025-09-28,1.4879892641467232
2025-09-29,1.3865354506821739
2025-09-30,1.082174010288526
2025-10-01,1.1498098859315589
2025-10-02,1.2512636993961082
2025-10-03,1.2512636993961082
2025-10-04,1.1159919481100424
2025-10-05,1.0145381346454931
2025-10-06,0.7101766942518452
2025-10-07,1.6232610154327891
2025-10-08,1.0483560724670096
2025-10-09,0.7101766942518452
2025-10-10,1.0483560724670096
2025-10-11,0.777812569894878
2025-10-12,1.2174457615745917
2025-10-13,1.1498098859315589
2025-10-14,1.3865354506821739
2025-10-15,1.0483560724670096
2025-10-16,1.3527175128606574
2025-10-17,0.9807201968239767
2025-10-18,1.2174457615745917
2025-10-19,1.1498098859315589
2025-10-20,0.9130843211809438
2025-10-21,0.777812569894878
2025-10-22,1.1159919481100424
2025-10-23,0.8116305077163946
2025-10-24,0.8792663833594274
2025-10-25,0.9130843211809438
2025-10-26,0.9130843211809438
2025-10-27,0.9807201968239767
2025-10-28,0.8116305077163946
2025-10-29,0.8792663833594274
2025-10-30,0.9469022590024603
2025-10-31,0.845448445537911
2025-11-01,0.777812569894878
2025-11-02,0.7101766942518452
2025-11-03,0.6763587564303287
2025-11-04,1.0483560724670096
2025-11-05,1.2850816372176246
2025-11-06,0.9130843211809438
2025-11-07,0.9807201968239767
2025-11-08,1.1159919481100424
2025-11-09,0.9130843211809438
2025-11-10,0.9130843211809438
2025-11-11,0.9469022590024603
2025-11-12,1.1836278237530753
2025-11-13,1.0483560724670096
2025-11-14,1.1159919481100424
2025-11-15,1.318899575039141
2025-11-16,1.1498098859315589
2025-11-17,1.2174457615745917
2025-11-18,1.3527175128606574
2025-11-19,1.3527175128606574
2025-11-20,1.0145381346454931
2025-11-21,0.8792663833594274
2025-11-22,1.1836278237530753
2025-11-23,1.8938045180049206
2025-11-24,1.318899575039141
2025-11-25,1.5894430776112725
2025-11-26,1.0483560724670096
2025-11-27,0.7101766942518452
2025-11-28,1.4203533885036903
2025-11-29,0.9469022590024603
2025-11-30,1.0145381346454931
2025-12-01,1.1159919481100424
2025-12-02,1.1498098859315589
2025-12-03,1.690896891075822
2025-12-04,0.777812569894878
2025-12-05,0.9807201968239767
2025-12-06,1.1498098859315589
2025-12-07,1.2512636993961082
2025-12-08,1.1836278237530753
2025-12-09,0.9807201968239767
2025-12-10,0.9469022590024603
2025-12-11,1.1216282710802952
2025-12-12,2.2432565421605903
2025-12-13,1.8543502572131514
2025-12-14,1.6796242451353165
2025-12-15,1.448535003354954
2025-12-16,1.7416237978080966
2025-12-17,1.2174457615745917
2025-12-18,1.3921717736524266
2025-12-19,2.0290762692909863
2025-12-20,1.1779915007828226
2025-12-21,1.6627152762245583
2025-12-22,1.0652650413777678
2025-12-23,1.5274435249384923
2025-12-24,1.3527175128606574
2025-12-25,2.570163274435249
2025-12-26,1.6232610154327891
2025-12-27,1.8148959964213822
2025-12-28,1.448535003354954
2025-12-29,1.3132632520688883
2025-12-30,1.1779915007828226
2025-12-31,1.1216282710802952
2026-01-01,1.3921717736524266
2026-01-02,1.0427197494967568
2026-01-03,1.4879892641467232
2026-01-04,0.9863565197942294
2026-01-05,1.1779915007828226
2026-01-06,1.1216282710802952
2026-01-07,1.1779915007828226
2026-01-08,1.4316260344441958
2026-01-09,1.273808991277119
2026-01-10,1.8487139342428984
2026-01-11,1.6683515991948108
2026-01-12,1.3978080966226794
2026-01-13,1.127264594050548
2026-01-14,1.2625363453366136
2026-01-15,1.1723551778125698
2026-01-16,0.9469022590024602
2026-01-17,1.533079847908745
2026-01-18,1.127264594050548
2026-01-19,1.2625363453366136
2026-01-20,0.9919928427644821
2026-01-21,1.082174010288526
2026-01-22,0.9919928427644821
2026-01-23,1.623261015432789
2026-01-24,0.9018116752404383
2026-01-25,1.533079847908745
2026-01-26,1.3527175128606574
2026-01-27,1.578170431670767
2026-01-28,1.127264594050548
2026-01-29,1.3076269290986355
2026-01-30,1.037083426526504
2026-01-31,1.2174457615745917
2026-02-01,1.4879892641467232
2026-02-02,1.127264594050548
2026-02-03,0.7214493401923506
2026-02-04,1.3527175128606574
2026-02-05,0.5861775889062849
2026-02-06,1.2174457615745917
2026-02-07,1.4428986803847013
2026-02-08,0.9919928427644821
2026-02-09,1.037083426526504
2026-02-10,1.082174010288526
2026-02-11,1.082174010288526
2026-02-12,1.3978080966226794
2026-02-13,1.082174010288526
2026-02-14,0.8567210914784164
2026-02-15,1.127264594050548
2026-02-16,0.9469022590024602
2026-02-17,1.2174457615745917
2026-02-18,1.4428986803847013
2026-02-19,0.9469022590024602
2026-02-20,1.037083426526504
2026-02-21,0.9469022590024602
2026-02-22,1.3076269290986355
2026-02-23,1.037083426526504
2026-02-24,1.4879892641467232
2026-02-25,1.3527175128606574
2026-02-26,0.9919928427644821
2026-02-27,1.127264594050548
2026-02-28,0.9469022590024602
2026-03-01,1.3076269290986355
2026-03-02,1.1723551778125698
2026-03-03,0.8567210914784164
2026-03-04,0.9018116752404383
2026-03-05,1.2174457615745917
2026-03-06,0.9018116752404383
2026-03-07,1.578170431670767
2026-03-08,1.2174457615745917
2026-03-09,1.2174457615745917
2026-03-10,1.1723551778125698
2026-03-11,4.509058376202192
2026-03-12,1.9388951017669422
2026-03-13,2.0290762692909863
2026-03-14,1.623261015432789
2026-03-15,1.3076269290986355
2026-03-16,1.4428986803847013
2026-03-17,1.3076269290986355
2026-03-18,1.4879892641467232
2026-03-19,0.9919928427644821
2026-03-20,0.9919928427644821
2026-03-21,0.541087005144263
2026-03-22,1.3076269290986355
2026-03-23,1.533079847908745
2026-03-24,1.2625363453366136
2026-03-25,1.4428986803847013
2026-03-26,1.082174010288526
2026-03-27,1.578170431670767
2026-03-28,1.3076269290986355
2026-03-29,0.9018116752404383
2026-03-30,1.2174457615745917
2026-03-31,1.082174010288526
2026-04-01,0.8567210914784164
2026-04-02,1.082174010288526
2026-04-03,1.082174010288526
2026-04-04,1.623261015432789
2026-04-05,1.082174010288526
2026-04-06,1.3076269290986355
2026-04-07,1.127264594050548
2026-04-08,1.4428986803847013
2026-04-09,1.2174457615745917
2026-04-10,1.4879892641467232
2026-04-11,1.1723551778125698
2026-04-12,1.3076269290986355
2026-04-13,1.127264594050548
2026-04-14,0.9469022590024602
2026-04-15,1.623261015432789
2026-04-16,1.578170431670767
2026-04-17,1.578170431670767
2026-04-18,1.8036233504808765
2026-04-19,1.2174457615745917
2026-04-20,1.2625363453366136
2026-04-21,1.3527175128606574
2026-04-22,0.9018116752404383
2026-04-23,1.4428986803847013
2026-04-24,1.2625363453366136
2026-04-25,1.6683515991948108
2026-04-26,1.8036233504808765
2026-04-27,1.2174457615745917
2026-04-28,0.9018116752404383
2026-04-29,1.3527175128606574
2026-04-30,1.2174457615745917
2026-05-01,0.9919928427644821
2026-05-02,1.4428986803847013
2026-05-03,1.2625363453366136
2026-05-04,1.037083426526504
2026-05-05,1.1723551778125698
2026-05-06,0.9018116752404383
2026-05-07,1.623261015432789
2026-05-08,0.9469022590024602
2026-05-09,1.4879892641467232
2026-05-10,1.4879892641467232
2026-05-11,1.1723551778125698
2026-05-12,0.8567210914784164
2026-05-13,1.533079847908745
2026-05-14,1.6683515991948108
2026-05-15,1.4879892641467232
2026-05-16,1.3978080966226794
2026-05-17,1.1723551778125698
2026-05-18,0.8116305077163944
2026-05-19,1.6683515991948108
2026-05-20,1.4428986803847013
2026-05-21,1.2174457615745917
2026-05-22,1.127264594050548
2026-05-23,1.4879892641467232
2026-05-24,1.2174457615745917
2026-05-25,1.1723551778125698
2026-05-26,0.7214493401923506
2026-05-27,1.127264594050548
2026-05-28,1.4879892641467232
2026-05-29,1.082174010288526
2026-05-30,1.578170431670767
2026-05-31,1.082174010288526
