Time,eagles
2022-05-24,5.0
2022-05-25,6.0
2022-05-26,6.0
2022-05-27,5.0
2022-05-28,6.0
2022-05-29,6.0
2022-05-30,6.0
2022-05-31,5.0
2022-06-01,5.0
2022-06-02,5.0
2022-06-03,5.0
2022-06-04,6.0
2022-06-05,6.0
2022-06-06,5.0
2022-06-07,5.0
2022-06-08,5.0
2022-06-09,5.0
2022-06-10,5.0
2022-06-11,6.0
2022-06-12,5.0
2022-06-13,5.0
2022-06-14,5.0
2022-06-15,5.0
2022-06-16,6.0
2022-06-17,7.0
2022-06-18,7.0
2022-06-19,7.0
2022-06-20,6.0
2022-06-21,6.0
2022-06-22,5.0
2022-06-23,5.0
2022-06-24,5.0
2022-06-25,6.0
2022-06-26,5.0
2022-06-27,5.0
2022-06-28,5.0
2022-06-29,5.0
2022-06-30,5.0
2022-07-01,5.0
2022-07-02,6.0
2022-07-03,5.0
2022-07-04,7.0
2022-07-05,5.0
2022-07-06,5.0
2022-07-07,5.0
2022-07-08,5.0
2022-07-09,5.0
2022-07-10,5.0
2022-07-11,5.0
2022-07-12,5.0
2022-07-13,5.0
2022-07-14,5.0
2022-07-15,5.0
2022-07-16,6.0
2022-07-17,5.0
2022-07-18,5.0
2022-07-19,5.0
2022-07-20,6.0
2022-07-21,6.0
2022-07-22,6.0
2022-07-23,6.0
2022-07-24,6.0
2022-07-25,5.0
2022-07-26,6.0
2022-07-27,6.0
2022-07-28,6.0
2022-07-29,6.0
2022-07-30,6.0
2022-07-31,6.0
2022-08-01,6.0
2022-08-02,6.0
2022-08-03,6.0
2022-08-04,6.0
2022-08-05,7.0
2022-08-06,8.0
2022-08-07,8.0
2022-08-08,7.0
2022-08-09,7.0
2022-08-10,7.0
2022-08-11,8.0
2022-08-12,15.0
2022-08-13,23.0
2022-08-14,9.0
2022-08-15,8.0
2022-08-16,7.0
2022-08-17,7.0
2022-08-18,7.0
2022-08-19,8.0
2022-08-20,9.0
2022-08-21,23.0
2022-08-22,10.0
2022-08-23,8.0
2022-08-24,7.0
2022-08-25,7.0
2022-08-26,8.0
2022-08-27,15.0
2022-08-28,17.0
2022-08-29,7.723735408560311
2022-08-30,12.085603112840467
2022-08-31,11.585603112840467
2022-09-01,10.585603112840467
2022-09-02,8.223735408560312
2022-09-03,10.585603112840467
2022-09-04,11.085603112840467
2022-09-05,10.585603112840467
2022-09-06,10.585603112840467
2022-09-07,8.223735408560312
2022-09-08,10.585603112840467
2022-09-09,11.085603112840467
2022-09-10,11.585603112840467
2022-09-11,71.37548638132296
2022-09-12,19.30933852140078
2022-09-13,11.085603112840467
2022-09-14,10.585603112840467
2022-09-15,8.223735408560312
2022-09-16,10.585603112840467
2022-09-17,10.585603112840467
2022-09-18,21.671206225680933
2022-09-19,30.394941634241246
2022-09-20,86.32295719844359
2022-09-21,12.085603112840467
2022-09-22,11.085603112840467
2022-09-23,11.085603112840467
2022-09-24,12.085603112840467
2022-09-25,72.37548638132296
2022-09-26,21.671206225680933
2022-09-27,15.447470817120623
2022-09-28,11.171206225680933
2022-09-29,11.171206225680933
2022-09-30,14.894941634241246
2022-10-01,14.894941634241246
2022-10-02,81.92217898832685
2022-10-03,22.342412451361866
2022-10-04,11.171206225680933
2022-10-05,11.171206225680933
2022-10-06,11.171206225680933
2022-10-07,11.171206225680933
2022-10-08,14.894941634241246
2022-10-09,96.8171206225681
2022-10-10,33.5136186770428
2022-10-11,14.894941634241246
2022-10-12,14.894941634241246
2022-10-13,11.171206225680933
2022-10-14,14.894941634241246
2022-10-15,14.894941634241246
2022-10-16,52.13229571984436
2022-10-17,152.67315175097278
2022-10-18,18.618677042801558
2022-10-19,11.171206225680933
2022-10-20,11.171206225680933
2022-10-21,11.171206225680933
2022-10-22,14.894941634241246
2022-10-23,37.237354085603116
2022-10-24,18.618677042801558
2022-10-25,14.894941634241246
2022-10-26,14.894941634241246
2022-10-27,14.894941634241246
2022-10-28,14.894941634241246
2022-10-29,18.618677042801558
2022-10-30,104.26459143968872
2022-10-31,29.78988326848249
2022-11-01,18.618677042801558
2022-11-02,14.894941634241246
2022-11-03,33.5136186770428
2022-11-04,141.50194552529183
2022-11-05,18.618677042801558
2022-11-06,26.06614785992218
2022-11-07,18.618677042801558
2022-11-08,11.171206225680933
2022-11-09,11.171206225680933
2022-11-10,11.171206225680933
2022-11-11,11.171206225680933
2022-11-12,11.171206225680933
2022-11-13,29.78988326848249
2022-11-14,33.5136186770428
2022-11-15,156.39688715953307
2022-11-16,14.894941634241246
2022-11-17,11.171206225680933
2022-11-18,14.894941634241246
2022-11-19,11.171206225680933
2022-11-20,81.92217898832685
2022-11-21,22.342412451361866
2022-11-22,11.171206225680933
2022-11-23,7.447470817120623
2022-11-24,14.894941634241246
2022-11-25,14.894941634241246
2022-11-26,11.171206225680933
2022-11-27,29.78988326848249
2022-11-28,100.54085603112841
2022-11-29,14.894941634241246
2022-11-30,11.171206225680933
2022-12-01,11.171206225680933
2022-12-02,11.171206225680933
2022-12-03,11.171206225680933
2022-12-04,70.75097276264592
2022-12-05,26.06614785992218
2022-12-06,11.171206225680933
2022-12-07,11.171206225680933
2022-12-08,11.171206225680933
2022-12-09,11.171206225680933
2022-12-10,14.894941634241246
2022-12-11,78.19844357976653
2022-12-12,26.06614785992218
2022-12-13,14.894941634241246
2022-12-14,11.171206225680933
2022-12-15,11.171206225680933
2022-12-16,11.171206225680933
2022-12-17,18.618677042801558
2022-12-18,85.64591439688716
2022-12-19,26.06614785992218
2022-12-20,18.618677042801558
2022-12-21,11.171206225680933
2022-12-22,11.171206225680933
2022-12-23,14.894941634241246
2022-12-24,81.92217898832685
2022-12-25,85.64591439688716
2022-12-26,14.894941634241246
2022-12-27,11.171206225680933
2022-12-28,11.171206225680933
2022-12-29,11.171206225680933
2022-12-30,14.894941634241246
2022-12-31,14.894941634241246
2023-01-01,100.54085603112841
2023-01-02,29.78988326848249
2023-01-03,11.171206225680933
2023-01-04,7.447470817120623
2023-01-05,11.171206225680933
2023-01-06,11.171206225680933
2023-01-07,14.894941634241246
2023-01-08,78.19844357976653
2023-01-09,44.68482490272373
2023-01-10,11.171206225680933
2023-01-11,11.171206225680933
2023-01-12,7.447470817120623
2023-01-13,11.171206225680933
2023-01-14,14.894941634241246
2023-01-15,22.342412451361866
2023-01-16,29.78988326848249
2023-01-17,18.618677042801558
2023-01-18,14.894941634241246
2023-01-19,14.894941634241246
2023-01-20,18.618677042801558
2023-01-21,59.57976653696498
2023-01-22,268.1089494163424
2023-01-23,52.13229571984436
2023-01-24,26.06614785992218
2023-01-25,18.618677042801558
2023-01-26,18.618677042801558
2023-01-27,26.06614785992218
2023-01-28,40.961089494163424
2023-01-29,372.3735408560311
2023-01-30,126.60700389105058
2023-01-31,33.5136186770428
2023-02-01,26.06614785992218
2023-02-02,26.06614785992218
2023-02-03,18.618677042801558
2023-02-04,22.342412451361866
2023-02-05,22.342412451361866
2023-02-06,22.342412451361866
2023-02-07,22.342412451361866
2023-02-08,22.342412451361866
2023-02-09,26.06614785992218
2023-02-10,37.237354085603116
2023-02-11,40.961089494163424
2023-02-12,148.94941634241246
2023-02-13,249.49027237354088
2023-02-14,22.342412451361866
2023-02-15,14.894941634241246
2023-02-16,11.171206225680933
2023-02-17,11.171206225680933
2023-02-18,7.447470817120623
2023-02-19,7.447470817120623
2023-02-20,7.447470817120623
2023-02-21,7.447470817120623
2023-02-22,7.447470817120623
2023-02-23,7.447470817120623
2023-02-24,7.447470817120623
2023-02-25,7.447470817120623
2023-02-26,7.447470817120623
2023-02-27,7.447470817120623
2023-02-28,7.447470817120623
2023-03-01,7.447470817120623
2023-03-02,7.447470817120623
2023-03-03,7.447470817120623
2023-03-04,7.447470817120623
2023-03-05,7.447470817120623
2023-03-06,7.447470817120623
2023-03-07,7.447470817120623
2023-03-08,7.447470817120623
2023-03-09,7.447470817120623
2023-03-10,7.447470817120623
2023-03-11,7.447470817120623
2023-03-12,7.447470817120623
2023-03-13,11.171206225680933
2023-03-14,11.171206225680933
2023-03-15,14.894941634241246
2023-03-16,11.171206225680933
2023-03-17,11.171206225680933
2023-03-18,7.447470817120623
2023-03-19,7.447470817120623
2023-03-20,7.447470817120623
2023-03-21,7.447470817120623
2023-03-22,7.447470817120623
2023-03-23,7.447470817120623
2023-03-24,7.447470817120623
2023-03-25,7.447470817120623
2023-03-26,7.447470817120623
2023-03-27,7.447470817120623
2023-03-28,7.447470817120623
2023-03-29,7.447470817120623
2023-03-30,7.447470817120623
2023-03-31,7.447470817120623
2023-04-01,7.447470817120623
2023-04-02,7.447470817120623
2023-04-03,7.447470817120623
2023-04-04,3.7237354085603114
2023-04-05,7.447470817120623
2023-04-06,7.447470817120623
2023-04-07,7.447470817120623
2023-04-08,7.447470817120623
2023-04-09,7.447470817120623
2023-04-10,7.447470817120623
2023-04-11,3.7237354085603114
2023-04-12,3.7237354085603114
2023-04-13,7.447470817120623
2023-04-14,7.447470817120623
2023-04-15,7.447470817120623
2023-04-16,7.447470817120623
2023-04-17,7.447470817120623
2023-04-18,7.447470817120623
2023-04-19,7.447470817120623
2023-04-20,7.447470817120623
2023-04-21,7.447470817120623
2023-04-22,7.447470817120623
2023-04-23,7.447470817120623
2023-04-24,7.447470817120623
2023-04-25,7.447470817120623
2023-04-26,6.702723735408561
2023-04-27,8.192217898832686
2023-04-28,29.78988326848249
2023-04-29,31.279377431906617
2023-04-30,14.894941634241246
2023-05-01,8.192217898832686
2023-05-02,6.702723735408561
2023-05-03,6.702723735408561
2023-05-04,6.702723735408561
2023-05-05,6.702723735408561
2023-05-06,6.702723735408561
2023-05-07,6.702723735408561
2023-05-08,4.840856031128405
2023-05-09,6.702723735408561
2023-05-10,6.702723735408561
2023-05-11,8.192217898832686
2023-05-12,14.894941634241246
2023-05-13,8.192217898832686
2023-05-14,8.192217898832686
2023-05-15,6.702723735408561
2023-05-16,4.840856031128405
2023-05-17,4.840856031128405
2023-05-18,4.840856031128405
2023-05-19,6.702723735408561
2023-05-20,6.702723735408561
2023-05-21,6.702723735408561
2023-05-22,4.840856031128405
2023-05-23,4.840856031128405
2023-05-24,4.840856031128405
2023-05-25,4.840856031128405
2023-05-26,5.957976653696499
2023-05-27,5.957976653696499
2023-05-28,5.957976653696499
2023-05-29,5.957976653696499
2023-05-30,5.957976653696499
2023-05-31,5.957976653696499
2023-06-01,5.957976653696499
2023-06-02,5.957976653696499
2023-06-03,5.957976653696499
2023-06-04,5.957976653696499
2023-06-05,5.957976653696499
2023-06-06,5.957976653696499
2023-06-07,5.957976653696499
2023-06-08,5.957976653696499
2023-06-09,5.957976653696499
2023-06-10,5.957976653696499
2023-06-11,5.957976653696499
2023-06-12,5.957976653696499
2023-06-13,5.957976653696499
2023-06-14,5.957976653696499
2023-06-15,5.957976653696499
2023-06-16,5.957976653696499
2023-06-17,5.957976653696499
2023-06-18,5.957976653696499
2023-06-19,5.957976653696499
2023-06-20,5.957976653696499
2023-06-21,5.957976653696499
2023-06-22,5.957976653696499
2023-06-23,5.957976653696499
2023-06-24,5.957976653696499
2023-06-25,5.957976653696499
2023-06-26,5.957976653696499
2023-06-27,5.957976653696499
2023-06-28,5.957976653696499
2023-06-29,5.957976653696499
2023-06-30,5.957976653696499
2023-07-01,5.957976653696499
2023-07-02,5.957976653696499
2023-07-03,5.957976653696499
2023-07-04,5.957976653696499
2023-07-05,5.957976653696499
2023-07-06,11.915953307392998
2023-07-07,11.915953307392998
2023-07-08,8.936964980544749
2023-07-09,8.936964980544749
2023-07-10,5.957976653696499
2023-07-11,5.957976653696499
2023-07-12,8.936964980544749
2023-07-13,5.957976653696499
2023-07-14,8.936964980544749
2023-07-15,5.957976653696499
2023-07-16,8.936964980544749
2023-07-17,5.957976653696499
2023-07-18,5.957976653696499
2023-07-19,5.957976653696499
2023-07-20,5.957976653696499
2023-07-21,5.957976653696499
2023-07-22,5.957976653696499
2023-07-23,5.957976653696499
2023-07-24,5.957976653696499
2023-07-25,5.957976653696499
2023-07-26,5.957976653696499
2023-07-27,8.936964980544749
2023-07-28,20.852918287937747
2023-07-29,14.894941634241247
2023-07-30,14.894941634241247
2023-07-31,14.894941634241247
2023-08-01,8.936964980544749
2023-08-02,8.936964980544749
2023-08-03,8.936964980544749
2023-08-04,8.936964980544749
2023-08-05,8.936964980544749
2023-08-06,11.915953307392998
2023-08-07,8.936964980544749
2023-08-08,8.936964980544749
2023-08-09,5.957976653696499
2023-08-10,8.936964980544749
2023-08-11,8.936964980544749
2023-08-12,20.852918287937747
2023-08-13,26.810894941634245
2023-08-14,8.936964980544749
2023-08-15,8.936964980544749
2023-08-16,8.936964980544749
2023-08-17,14.894941634241247
2023-08-18,26.810894941634245
2023-08-19,11.915953307392998
2023-08-20,11.915953307392998
2023-08-21,8.936964980544749
2023-08-22,8.936964980544749
2023-08-23,8.936964980544749
2023-08-24,14.894941634241247
2023-08-25,23.831906614785996
2023-08-26,11.915953307392998
2023-08-27,11.915953307392998
2023-08-28,11.915953307392998
2023-08-29,11.915953307392998
2023-08-30,11.915953307392998
2023-08-31,8.936964980544749
2023-09-01,8.936964980544749
2023-09-02,11.915953307392998
2023-09-03,11.915953307392998
2023-09-04,11.915953307392998
2023-09-05,11.915953307392998
2023-09-06,11.915953307392998
2023-09-07,14.894941634241247
2023-09-08,14.894941634241247
2023-09-09,17.873929961089498
2023-09-10,101.28560311284049
2023-09-11,38.72684824902724
2023-09-12,17.873929961089498
2023-09-13,17.873929961089498
2023-09-14,50.642801556420245
2023-09-15,145.97042801556424
2023-09-16,20.852918287937747
2023-09-17,26.810894941634245
2023-09-18,17.873929961089498
2023-09-19,14.894941634241247
2023-09-20,11.915953307392998
2023-09-21,11.915953307392998
2023-09-22,11.915953307392998
2023-09-23,14.894941634241247
2023-09-24,29.789883268482495
2023-09-25,53.62178988326849
2023-09-26,89.36964980544748
2023-09-27,14.894941634241247
2023-09-28,14.894941634241247
2023-09-29,14.894941634241247
2023-09-30,17.873929961089498
2023-10-01,122.13852140077823
2023-10-02,26.810894941634245
2023-10-03,14.894941634241247
2023-10-04,11.915953307392998
2023-10-05,14.894941634241247
2023-10-06,14.894941634241247
2023-10-07,17.873929961089498
2023-10-08,107.24357976653698
2023-10-09,38.72684824902724
2023-10-10,14.894941634241247
2023-10-11,14.894941634241247
2023-10-12,11.915953307392998
2023-10-13,14.894941634241247
2023-10-14,17.873929961089498
2023-10-15,137.03346303501948
2023-10-16,47.66381322957199
2023-10-17,17.873929961089498
2023-10-18,14.894941634241247
2023-10-19,11.915953307392998
2023-10-20,14.894941634241247
2023-10-21,14.894941634241247
2023-10-22,62.55875486381324
2023-10-23,137.03346303501948
2023-10-24,20.852918287937747
2023-10-25,14.894941634241247
2023-10-26,14.894941634241247
2023-10-27,14.894941634241247
2023-10-28,14.894941634241247
2023-10-29,110.22256809338523
2023-10-30,23.831906614785996
2023-10-31,17.873929961089498
2023-11-01,14.894941634241247
2023-11-02,14.894941634241247
2023-11-03,14.894941634241247
2023-11-04,17.873929961089498
2023-11-05,113.20155642023349
2023-11-06,83.41167315175099
2023-11-07,17.873929961089498
2023-11-08,14.894941634241247
2023-11-09,14.894941634241247
2023-11-10,14.894941634241247
2023-11-11,14.894941634241247
2023-11-12,32.768871595330744
2023-11-13,20.852918287937747
2023-11-14,17.873929961089498
2023-11-15,14.894941634241247
2023-11-16,14.894941634241247
2023-11-17,14.894941634241247
2023-11-18,17.873929961089498
2023-11-19,29.789883268482495
2023-11-20,47.66381322957199
2023-11-21,229.38210116731523
2023-11-22,23.831906614785996
2023-11-23,23.831906614785996
2023-11-24,26.810894941634245
2023-11-25,20.852918287937747
2023-11-26,101.28560311284049
2023-11-27,116.18054474708173
2023-11-28,23.831906614785996
2023-11-29,20.852918287937747
2023-11-30,20.852918287937747
2023-12-01,26.810894941634245
2023-12-02,23.831906614785996
2023-12-03,128.09649805447472
2023-12-04,95.32762645914399
2023-12-05,20.852918287937747
2023-12-06,17.873929961089498
2023-12-07,14.894941634241247
2023-12-08,14.894941634241247
2023-12-09,17.873929961089498
2023-12-10,53.62178988326849
2023-12-11,175.76031128404674
2023-12-12,17.873929961089498
2023-12-13,14.894941634241247
2023-12-14,11.915953307392998
2023-12-15,11.915953307392998
2023-12-16,14.894941634241247
2023-12-17,41.705836575875495
2023-12-18,44.68482490272374
2023-12-19,154.90739299610897
2023-12-20,17.873929961089498
2023-12-21,14.894941634241247
2023-12-22,14.894941634241247
2023-12-23,14.894941634241247
2023-12-24,23.831906614785996
2023-12-25,107.24357976653698
2023-12-26,86.39066147859924
2023-12-27,14.894941634241247
2023-12-28,11.915953307392998
2023-12-29,14.894941634241247
2023-12-30,14.894941634241247
2023-12-31,140.01245136186773
2024-01-01,38.72684824902724
2024-01-02,14.894941634241247
2024-01-03,11.915953307392998
2024-01-04,11.915953307392998
2024-01-05,11.915953307392998
2024-01-06,14.894941634241247
2024-01-07,104.26459143968873
2024-01-08,68.51673151750974
2024-01-09,14.894941634241247
2024-01-10,11.915953307392998
2024-01-11,11.915953307392998
2024-01-12,14.894941634241247
2024-01-13,20.852918287937747
2024-01-14,32.768871595330744
2024-01-15,62.55875486381324
2024-01-16,297.898832684825
2024-01-17,20.852918287937747
2024-01-18,14.894941634241247
2024-01-19,11.915953307392998
2024-01-20,14.894941634241247
2024-01-21,14.894941634241247
2024-01-22,14.894941634241247
2024-01-23,8.936964980544749
2024-01-24,8.936964980544749
2024-01-25,8.936964980544749
2024-01-26,8.936964980544749
2024-01-27,8.936964980544749
2024-01-28,11.915953307392998
2024-01-29,8.936964980544749
2024-01-30,8.936964980544749
2024-01-31,5.957976653696499
2024-02-01,5.957976653696499
2024-02-02,5.957976653696499
2024-02-03,8.936964980544749
2024-02-04,8.936964980544749
2024-02-05,5.957976653696499
2024-02-06,8.936964980544749
2024-02-07,5.957976653696499
2024-02-08,5.957976653696499
2024-02-09,8.936964980544749
2024-02-10,8.936964980544749
2024-02-11,8.936964980544749
2024-02-12,11.915953307392998
2024-02-13,8.936964980544749
2024-02-14,5.957976653696499
2024-02-15,5.957976653696499
2024-02-16,5.957976653696499
2024-02-17,8.936964980544749
2024-02-18,5.957976653696499
2024-02-19,5.957976653696499
2024-02-20,5.957976653696499
2024-02-21,5.957976653696499
2024-02-22,5.957976653696499
2024-02-23,5.957976653696499
2024-02-24,5.957976653696499
2024-02-25,5.957976653696499
2024-02-26,5.957976653696499
2024-02-27,5.957976653696499
2024-02-28,5.957976653696499
2024-02-29,5.957976653696499
2024-03-01,5.957976653696499
2024-03-02,8.936964980544749
2024-03-03,5.957976653696499
2024-03-04,8.936964980544749
2024-03-05,5.957976653696499
2024-03-06,5.957976653696499
2024-03-07,8.936964980544749
2024-03-08,8.936964980544749
2024-03-09,8.936964980544749
2024-03-10,8.936964980544749
2024-03-11,20.852918287937747
2024-03-12,17.873929961089498
2024-03-13,14.894941634241247
2024-03-14,11.915953307392998
2024-03-15,14.894941634241247
2024-03-16,11.915953307392998
2024-03-17,8.936964980544749
2024-03-18,8.936964980544749
2024-03-19,8.936964980544749
2024-03-20,5.957976653696499
2024-03-21,5.957976653696499
2024-03-22,5.957976653696499
2024-03-23,5.957976653696499
2024-03-24,5.957976653696499
2024-03-25,5.957976653696499
2024-03-26,5.957976653696499
2024-03-27,5.957976653696499
2024-03-28,5.957976653696499
2024-03-29,5.957976653696499
2024-03-30,5.957976653696499
2024-03-31,5.957976653696499
2024-04-01,5.957976653696499
2024-04-02,5.957976653696499
2024-04-03,5.957976653696499
2024-04-04,5.957976653696499
2024-04-05,5.957976653696499
2024-04-06,5.957976653696499
2024-04-07,5.957976653696499
2024-04-08,5.957976653696499
2024-04-09,5.957976653696499
2024-04-10,5.957976653696499
2024-04-11,5.957976653696499
2024-04-12,5.957976653696499
2024-04-13,5.957976653696499
2024-04-14,5.957976653696499
2024-04-15,5.957976653696499
2024-04-16,5.957976653696499
2024-04-17,5.957976653696499
2024-04-18,5.957976653696499
2024-04-19,5.957976653696499
2024-04-20,5.957976653696499
2024-04-21,5.957976653696499
2024-04-22,5.957976653696499
2024-04-23,5.957976653696499
2024-04-24,5.957976653696499
2024-04-25,8.936964980544749
2024-04-26,17.873929961089498
2024-04-27,29.789883268482495
2024-04-28,11.915953307392998
2024-04-29,8.936964980544749
2024-04-30,5.957976653696499
2024-05-01,5.957976653696499
2024-05-02,5.957976653696499
2024-05-03,5.957976653696499
2024-05-04,5.957976653696499
2024-05-05,5.957976653696499
2024-05-06,5.957976653696499
2024-05-07,5.957976653696499
2024-05-08,5.957976653696499
2024-05-09,5.957976653696499
2024-05-10,5.957976653696499
2024-05-11,5.957976653696499
2024-05-12,5.957976653696499
2024-05-13,5.957976653696499
2024-05-14,5.957976653696499
2024-05-15,5.957976653696499
2024-05-16,11.915953307392998
2024-05-17,5.957976653696499
2024-05-18,5.957976653696499
2024-05-19,5.957976653696499
2024-05-20,5.957976653696499
2024-05-21,5.957976653696499
2024-05-22,5.957976653696499
2024-05-23,5.957976653696499
2024-05-24,5.957976653696499
2024-05-25,5.957976653696499
2024-05-26,5.957976653696499
2024-05-27,5.957976653696499
2024-05-28,5.957976653696499
2024-05-29,5.957976653696499
2024-05-30,5.957976653696499
2024-05-31,5.957976653696499
2024-06-01,5.957976653696499
2024-06-02,5.957976653696499
2024-06-03,5.957976653696499
2024-06-04,5.957976653696499
2024-06-05,5.957976653696499
2024-06-06,5.957976653696499
2024-06-07,5.957976653696499
2024-06-08,5.957976653696499
2024-06-09,5.957976653696499
2024-06-10,5.957976653696499
2024-06-11,5.957976653696499
2024-06-12,5.957976653696499
2024-06-13,5.957976653696499
2024-06-14,5.957976653696499
2024-06-15,5.957976653696499
2024-06-16,5.957976653696499
2024-06-17,5.957976653696499
2024-06-18,5.957976653696499
2024-06-19,5.957976653696499
2024-06-20,5.957976653696499
2024-06-21,5.957976653696499
2024-06-22,5.957976653696499
2024-06-23,5.957976653696499
2024-06-24,5.957976653696499
2024-06-25,5.957976653696499
2024-06-26,5.957976653696499
2024-06-27,5.957976653696499
2024-06-28,5.957976653696499
2024-06-29,5.957976653696499
2024-06-30,5.957976653696499
2024-07-01,5.957976653696499
2024-07-02,5.957976653696499
2024-07-03,5.957976653696499
2024-07-04,5.957976653696499
2024-07-05,5.957976653696499
2024-07-06,5.957976653696499
2024-07-07,5.957976653696499
2024-07-08,5.957976653696499
2024-07-09,5.957976653696499
2024-07-10,5.957976653696499
2024-07-11,5.957976653696499
2024-07-12,5.957976653696499
2024-07-13,5.957976653696499
2024-07-14,5.957976653696499
2024-07-15,5.957976653696499
2024-07-16,5.957976653696499
2024-07-17,5.957976653696499
2024-07-18,5.957976653696499
2024-07-19,5.957976653696499
2024-07-20,5.957976653696499
2024-07-21,5.957976653696499
2024-07-22,5.957976653696499
2024-07-23,5.957976653696499
2024-07-24,5.957976653696499
2024-07-25,5.957976653696499
2024-07-26,5.957976653696499
2024-07-27,5.957976653696499
2024-07-28,5.957976653696499
2024-07-29,5.957976653696499
2024-07-30,5.957976653696499
2024-07-31,5.957976653696499
2024-08-01,8.936964980544749
2024-08-02,5.957976653696499
2024-08-03,5.957976653696499
2024-08-04,5.957976653696499
2024-08-05,5.957976653696499
2024-08-06,5.957976653696499
2024-08-07,11.915953307392998
2024-08-08,8.936964980544749
2024-08-09,17.873929961089498
2024-08-10,26.810894941634245
2024-08-11,8.936964980544749
2024-08-12,8.936964980544749
2024-08-13,8.936964980544749
2024-08-14,8.936964980544749
2024-08-15,14.894941634241247
2024-08-16,20.852918287937747
2024-08-17,8.936964980544749
2024-08-18,9.453243834002514
2024-08-19,9.453243834002514
2024-08-20,9.453243834002514
2024-08-21,5.471368998713319
2024-08-22,10.942737997426638
2024-08-23,9.453243834002514
2024-08-24,25.86735083014247
2024-08-25,14.924612832715834
2024-08-26,10.942737997426638
2024-08-27,10.942737997426638
2024-08-28,10.942737997426638
2024-08-29,9.453243834002514
2024-08-30,10.942737997426638
2024-08-31,10.942737997426638
2024-09-01,14.924612832715834
2024-09-02,14.924612832715834
2024-09-03,16.414106996139957
2024-09-04,14.924612832715834
2024-09-05,18.906487668005028
2024-09-06,78.60493899886836
2024-09-07,249.73654332087995
2024-09-08,25.86735083014247
2024-09-09,14.924612832715834
2024-09-10,10.942737997426638
2024-09-11,9.453243834002514
2024-09-12,10.942737997426638
2024-09-13,10.942737997426638
2024-09-14,13.435118669291708
2024-09-15,25.86735083014247
2024-09-16,44.7738384981475
2024-09-17,144.55807896817404
2024-09-18,14.954284031190419
2024-09-19,9.969522687460278
2024-09-20,9.969522687460278
2024-09-21,14.954284031190419
2024-09-22,119.63427224952335
