Time,amber_rose
2022-10-17,22.500000000000004
2022-10-18,17.72727272727273
2022-10-19,16.363636363636367
2022-10-20,15.681818181818183
2022-10-21,21.81818181818182
2022-10-22,52.50000000000001
2022-10-23,24.545454545454547
2022-10-24,15.681818181818183
2022-10-25,18.40909090909091
2022-10-26,23.181818181818183
2022-10-27,19.772727272727273
2022-10-28,25.22727272727273
2022-10-29,23.181818181818183
2022-10-30,23.863636363636367
2022-10-31,22.500000000000004
2022-11-01,19.090909090909093
2022-11-02,18.40909090909091
2022-11-03,51.81818181818182
2022-11-04,43.63636363636364
2022-11-05,27.272727272727273
2022-11-06,32.727272727272734
2022-11-07,42.27272727272727
2022-11-08,30.681818181818183
2022-11-09,23.863636363636367
2022-11-10,23.863636363636367
2022-11-11,19.090909090909093
2022-11-12,22.500000000000004
2022-11-13,16.363636363636367
2022-11-14,17.045454545454547
2022-11-15,17.045454545454547
2022-11-16,17.045454545454547
2022-11-17,15.000000000000002
2022-11-18,15.000000000000002
2022-11-19,17.045454545454547
2022-11-20,17.72727272727273
2022-11-21,18.40909090909091
2022-11-22,19.090909090909093
2022-11-23,16.363636363636367
2022-11-24,19.090909090909093
2022-11-25,19.772727272727273
2022-11-26,23.181818181818183
2022-11-27,23.181818181818183
2022-11-28,19.090909090909093
2022-11-29,23.863636363636367
2022-11-30,17.72727272727273
2022-12-01,17.72727272727273
2022-12-02,30.681818181818183
2022-12-03,31.363636363636367
2022-12-04,19.772727272727273
2022-12-05,18.40909090909091
2022-12-06,13.636363636363637
2022-12-07,14.31818181818182
2022-12-08,16.363636363636367
2022-12-09,12.954545454545455
2022-12-10,17.045454545454547
2022-12-11,19.090909090909093
2022-12-12,14.31818181818182
2022-12-13,17.045454545454547
2022-12-14,11.590909090909092
2022-12-15,18.40909090909091
2022-12-16,17.045454545454547
2022-12-17,15.681818181818183
2022-12-18,15.000000000000002
2022-12-19,15.000000000000002
2022-12-20,15.000000000000002
2022-12-21,17.72727272727273
2022-12-22,13.636363636363637
2022-12-23,16.363636363636367
2022-12-24,18.40909090909091
2022-12-25,24.545454545454547
2022-12-26,38.18181818181819
2022-12-27,37.5
2022-12-28,38.18181818181819
2022-12-29,26.590909090909093
2022-12-30,23.863636363636367
2022-12-31,23.181818181818183
2023-01-01,30.681818181818183
2023-01-02,42.95454545454546
2023-01-03,19.772727272727273
2023-01-04,19.090909090909093
2023-01-05,17.045454545454547
2023-01-06,14.31818181818182
2023-01-07,21.136363636363637
2023-01-08,20.454545454545457
2023-01-09,15.000000000000002
2023-01-10,15.681818181818183
2023-01-11,14.31818181818182
2023-01-12,15.681818181818183
2023-01-13,17.72727272727273
2023-01-14,17.72727272727273
2023-01-15,15.681818181818183
2023-01-16,11.590909090909092
2023-01-17,13.636363636363637
2023-01-18,12.954545454545455
2023-01-19,19.090909090909093
2023-01-20,17.045454545454547
2023-01-21,23.181818181818183
2023-01-22,21.136363636363637
2023-01-23,15.000000000000002
2023-01-24,12.954545454545455
2023-01-25,15.000000000000002
2023-01-26,17.045454545454547
2023-01-27,53.18181818181819
2023-01-28,52.50000000000001
2023-01-29,50.45454545454546
2023-01-30,39.54545454545455
2023-01-31,38.86363636363637
2023-02-01,38.86363636363637
2023-02-02,24.545454545454547
2023-02-03,21.81818181818182
2023-02-04,25.90909090909091
2023-02-05,22.500000000000004
2023-02-06,26.590909090909093
2023-02-07,43.63636363636364
2023-02-08,68.18181818181819
2023-02-09,47.04545454545455
2023-02-10,32.04545454545455
2023-02-11,29.31818181818182
2023-02-12,40.909090909090914
2023-02-13,30.681818181818183
2023-02-14,38.18181818181819
2023-02-15,33.409090909090914
2023-02-16,25.22727272727273
2023-02-17,21.136363636363637
2023-02-18,19.772727272727273
2023-02-19,21.81818181818182
2023-02-20,15.681818181818183
2023-02-21,17.72727272727273
2023-02-22,19.772727272727273
2023-02-23,21.136363636363637
2023-02-24,15.000000000000002
2023-02-25,19.090909090909093
2023-02-26,15.681818181818183
2023-02-27,13.636363636363637
2023-02-28,12.954545454545455
2023-03-01,13.636363636363637
2023-03-02,12.272727272727273
2023-03-03,13.636363636363637
2023-03-04,19.090909090909093
2023-03-05,18.40909090909091
2023-03-06,15.000000000000002
2023-03-07,17.045454545454547
2023-03-08,23.181818181818183
2023-03-09,21.81818181818182
2023-03-10,23.863636363636367
2023-03-11,21.136363636363637
2023-03-12,18.40909090909091
2023-03-13,15.000000000000002
2023-03-14,13.636363636363637
2023-03-15,15.000000000000002
2023-03-16,15.000000000000002
2023-03-17,16.363636363636367
2023-03-18,14.31818181818182
2023-03-19,19.090909090909093
2023-03-20,18.40909090909091
2023-03-21,17.72727272727273
2023-03-22,15.681818181818183
2023-03-23,17.72727272727273
2023-03-24,21.136363636363637
2023-03-25,22.500000000000004
2023-03-26,19.772727272727273
2023-03-27,15.000000000000002
2023-03-28,14.31818181818182
2023-03-29,15.000000000000002
2023-03-30,15.000000000000002
2023-03-31,16.363636363636367
2023-04-01,16.363636363636367
2023-04-02,15.681818181818183
2023-04-03,11.590909090909092
2023-04-04,12.272727272727273
2023-04-05,12.272727272727273
2023-04-06,12.272727272727273
2023-04-07,15.681818181818183
2023-04-08,14.31818181818182
2023-04-09,14.31818181818182
2023-04-10,15.681818181818183
2023-04-11,14.31818181818182
2023-04-12,11.590909090909092
2023-04-13,12.954545454545455
2023-04-14,12.954545454545455
2023-04-15,18.40909090909091
2023-04-16,19.772727272727273
2023-04-17,16.363636363636367
2023-04-18,11.590909090909092
2023-04-19,12.954545454545455
2023-04-20,15.681818181818183
2023-04-21,12.272727272727273
2023-04-22,16.363636363636367
2023-04-23,11.590909090909092
2023-04-24,12.272727272727273
2023-04-25,9.545454545454547
2023-04-26,13.636363636363637
2023-04-27,19.090909090909093
2023-04-28,14.431818181818183
2023-04-29,16.363636363636367
2023-04-30,14.431818181818183
2023-05-01,18.295454545454547
2023-05-02,18.295454545454547
2023-05-03,17.954545454545457
2023-05-04,12.5
2023-05-05,13.636363636363637
2023-05-06,16.704545454545457
2023-05-07,14.772727272727273
2023-05-08,13.636363636363637
2023-05-09,11.704545454545457
2023-05-10,11.25
2023-05-11,33.52272727272728
2023-05-12,52.95454545454546
2023-05-13,47.159090909090914
2023-05-14,34.65909090909091
2023-05-15,30.000000000000004
2023-05-16,27.272727272727273
2023-05-17,22.954545454545457
2023-05-18,21.022727272727273
2023-05-19,25.340909090909093
2023-05-20,21.022727272727273
2023-05-21,21.022727272727273
2023-05-22,19.090909090909093
2023-05-23,15.56818181818182
2023-05-24,17.15909090909091
2023-05-25,34.65909090909091
2023-05-26,42.727272727272734
2023-05-27,28.181818181818183
2023-05-28,28.181818181818183
2023-05-29,25.454545454545457
2023-05-30,18.181818181818183
2023-05-31,19.090909090909093
2023-06-01,23.63636363636364
2023-06-02,30.000000000000004
2023-06-03,25.454545454545457
2023-06-04,26.363636363636367
2023-06-05,27.272727272727273
2023-06-06,24.545454545454547
2023-06-07,24.545454545454547
2023-06-08,83.63636363636364
2023-06-09,90.90909090909092
2023-06-10,63.63636363636364
2023-06-11,46.36363636363637
2023-06-12,60.909090909090914
2023-06-13,43.63636363636364
2023-06-14,34.54545454545455
2023-06-15,32.727272727272734
2023-06-16,36.36363636363637
2023-06-17,32.727272727272734
2023-06-18,30.000000000000004
2023-06-19,24.545454545454547
2023-06-20,24.545454545454547
2023-06-21,22.72727272727273
2023-06-22,32.727272727272734
2023-06-23,27.272727272727273
2023-06-24,25.454545454545457
2023-06-25,28.181818181818183
2023-06-26,20.90909090909091
2023-06-27,17.272727272727273
2023-06-28,22.72727272727273
2023-06-29,22.72727272727273
2023-06-30,15.454545454545457
2023-07-01,17.272727272727273
2023-07-02,18.181818181818183
2023-07-03,15.454545454545457
2023-07-04,17.272727272727273
2023-07-05,12.727272727272728
2023-07-06,15.454545454545457
2023-07-07,14.545454545454547
2023-07-08,30.909090909090914
2023-07-09,45.45454545454546
2023-07-10,43.63636363636364
2023-07-11,37.27272727272727
2023-07-12,29.090909090909093
2023-07-13,22.72727272727273
2023-07-14,16.363636363636367
2023-07-15,20.90909090909091
2023-07-16,16.363636363636367
2023-07-17,16.363636363636367
2023-07-18,12.727272727272728
2023-07-19,14.545454545454547
2023-07-20,15.454545454545457
2023-07-21,21.81818181818182
2023-07-22,16.363636363636367
2023-07-23,18.181818181818183
2023-07-24,12.727272727272728
2023-07-25,11.81818181818182
2023-07-26,16.363636363636367
2023-07-27,20.90909090909091
2023-07-28,18.181818181818183
2023-07-29,17.272727272727273
2023-07-30,18.181818181818183
2023-07-31,13.636363636363637
2023-08-01,11.81818181818182
2023-08-02,18.181818181818183
2023-08-03,14.545454545454547
2023-08-04,17.272727272727273
2023-08-05,16.363636363636367
2023-08-06,20.90909090909091
2023-08-07,17.272727272727273
2023-08-08,17.272727272727273
2023-08-09,17.272727272727273
2023-08-10,16.363636363636367
2023-08-11,14.545454545454547
2023-08-12,20.0
2023-08-13,27.272727272727273
2023-08-14,28.181818181818183
2023-08-15,30.000000000000004
2023-08-16,20.90909090909091
2023-08-17,17.272727272727273
2023-08-18,15.454545454545457
2023-08-19,20.90909090909091
2023-08-20,21.81818181818182
2023-08-21,14.545454545454547
2023-08-22,16.363636363636367
2023-08-23,16.363636363636367
2023-08-24,15.454545454545457
2023-08-25,16.363636363636367
2023-08-26,20.0
2023-08-27,18.181818181818183
2023-08-28,15.454545454545457
2023-08-29,17.272727272727273
2023-08-30,16.363636363636367
2023-08-31,18.181818181818183
2023-09-01,21.81818181818182
2023-09-02,22.72727272727273
2023-09-03,20.0
2023-09-04,20.0
2023-09-05,17.272727272727273
2023-09-06,17.272727272727273
2023-09-07,19.090909090909093
2023-09-08,16.363636363636367
2023-09-09,20.0
2023-09-10,16.363636363636367
2023-09-11,13.636363636363637
2023-09-12,16.363636363636367
2023-09-13,14.545454545454547
2023-09-14,12.727272727272728
2023-09-15,10.90909090909091
2023-09-16,12.727272727272728
2023-09-17,17.272727272727273
2023-09-18,11.81818181818182
2023-09-19,12.727272727272728
2023-09-20,11.81818181818182
2023-09-21,11.81818181818182
2023-09-22,15.454545454545457
2023-09-23,11.81818181818182
2023-09-24,12.727272727272728
2023-09-25,12.727272727272728
2023-09-26,11.81818181818182
2023-09-27,11.81818181818182
2023-09-28,10.90909090909091
2023-09-29,15.454545454545457
2023-09-30,13.636363636363637
2023-10-01,10.90909090909091
2023-10-02,9.090909090909092
2023-10-03,9.090909090909092
2023-10-04,11.81818181818182
2023-10-05,12.727272727272728
2023-10-06,11.81818181818182
2023-10-07,16.363636363636367
2023-10-08,14.545454545454547
2023-10-09,12.727272727272728
2023-10-10,13.636363636363637
2023-10-11,16.363636363636367
2023-10-12,15.454545454545457
2023-10-13,12.727272727272728
2023-10-14,14.545454545454547
2023-10-15,14.545454545454547
2023-10-16,10.0
2023-10-17,13.636363636363637
2023-10-18,20.0
2023-10-19,14.545454545454547
2023-10-20,29.090909090909093
2023-10-21,38.18181818181819
2023-10-22,26.363636363636367
2023-10-23,15.454545454545457
2023-10-24,20.0
2023-10-25,21.81818181818182
2023-10-26,19.090909090909093
2023-10-27,18.181818181818183
2023-10-28,23.63636363636364
2023-10-29,22.72727272727273
2023-10-30,23.63636363636364
2023-10-31,19.090909090909093
2023-11-01,18.181818181818183
2023-11-02,20.0
2023-11-03,14.545454545454547
2023-11-04,14.545454545454547
2023-11-05,10.90909090909091
2023-11-06,12.727272727272728
2023-11-07,16.363636363636367
2023-11-08,17.272727272727273
2023-11-09,16.363636363636367
2023-11-10,18.181818181818183
2023-11-11,12.727272727272728
2023-11-12,10.90909090909091
2023-11-13,18.181818181818183
2023-11-14,10.90909090909091
2023-11-15,16.363636363636367
2023-11-16,21.81818181818182
2023-11-17,22.72727272727273
2023-11-18,17.272727272727273
2023-11-19,20.0
2023-11-20,18.181818181818183
2023-11-21,20.0
2023-11-22,25.454545454545457
2023-11-23,20.90909090909091
2023-11-24,17.272727272727273
2023-11-25,14.545454545454547
2023-11-26,16.363636363636367
2023-11-27,15.454545454545457
2023-11-28,15.454545454545457
2023-11-29,20.90909090909091
2023-11-30,16.363636363636367
2023-12-01,16.363636363636367
2023-12-02,21.81818181818182
2023-12-03,23.63636363636364
2023-12-04,15.454545454545457
2023-12-05,15.454545454545457
2023-12-06,17.272727272727273
2023-12-07,13.636363636363637
2023-12-08,15.454545454545457
2023-12-09,21.81818181818182
2023-12-10,20.0
2023-12-11,17.272727272727273
2023-12-12,13.636363636363637
2023-12-13,13.636363636363637
2023-12-14,16.363636363636367
2023-12-15,19.090909090909093
2023-12-16,14.545454545454547
2023-12-17,17.272727272727273
2023-12-18,16.363636363636367
2023-12-19,17.272727272727273
2023-12-20,16.363636363636367
2023-12-21,15.454545454545457
2023-12-22,7.727272727272728
2023-12-23,7.727272727272728
2023-12-24,7.727272727272728
2023-12-25,7.272727272727273
2023-12-26,7.727272727272728
2023-12-27,21.346153846153847
2023-12-28,34.527972027972034
2023-12-29,33.16433566433567
2023-12-30,25.43706293706294
2023-12-31,24.073426573426573
2024-01-01,23.164335664335667
2024-01-02,22.709790209790214
2024-01-03,54.51048951048952
2024-01-04,27.25524475524476
2024-01-05,21.8006993006993
2024-01-06,27.25524475524476
2024-01-07,24.52797202797203
2024-01-08,21.346153846153847
2024-01-09,8.181818181818183
2024-01-10,22.255244755244757
2024-01-11,24.52797202797203
2024-01-12,21.346153846153847
2024-01-13,9.090909090909092
2024-01-14,21.346153846153847
2024-01-15,8.636363636363637
2024-01-16,6.818181818181818
2024-01-17,7.272727272727273
2024-01-18,6.363636363636364
2024-01-19,8.636363636363637
2024-01-20,8.181818181818183
2024-01-21,0.0
2024-01-22,0.0
2024-01-23,23.601398601398603
2024-01-24,23.601398601398603
2024-01-25,0.0
2024-01-26,0.0
2024-01-27,23.601398601398603
2024-01-28,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,0.0
2024-02-03,0.0
2024-02-04,0.0
2024-02-05,0.0
2024-02-06,23.601398601398603
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,23.601398601398603
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,70.80419580419581
2024-02-17,188.81118881118883
2024-02-18,70.80419580419581
2024-02-19,47.20279720279721
2024-02-20,23.601398601398603
2024-02-21,23.601398601398603
2024-02-22,23.601398601398603
2024-02-23,23.601398601398603
2024-02-24,23.601398601398603
2024-02-25,23.601398601398603
2024-02-26,23.601398601398603
2024-02-27,23.601398601398603
2024-02-28,23.601398601398603
2024-02-29,23.601398601398603
2024-03-01,0.0
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,0.0
2024-03-05,23.601398601398603
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-09,23.601398601398603
2024-03-10,23.601398601398603
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,23.601398601398603
2024-03-14,23.601398601398603
2024-03-15,23.601398601398603
2024-03-16,23.601398601398603
2024-03-17,23.601398601398603
2024-03-18,23.601398601398603
2024-03-19,23.601398601398603
2024-03-20,23.601398601398603
2024-03-21,23.601398601398603
2024-03-22,23.601398601398603
2024-03-23,0.0
2024-03-24,23.601398601398603
2024-03-25,0.0
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,23.601398601398603
2024-03-30,23.601398601398603
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,23.601398601398603
2024-04-03,23.601398601398603
2024-04-04,23.601398601398603
2024-04-05,23.601398601398603
2024-04-06,23.601398601398603
2024-04-07,23.601398601398603
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,0.0
2024-04-12,0.0
2024-04-13,23.601398601398603
2024-04-14,23.601398601398603
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,23.601398601398603
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,23.601398601398603
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,23.601398601398603
2024-05-04,23.601398601398603
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,70.80419580419581
2024-05-22,23.601398601398603
2024-05-23,23.601398601398603
2024-05-24,23.601398601398603
2024-05-25,0.0
2024-05-26,23.601398601398603
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,23.601398601398603
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-08,70.80419580419581
2024-06-09,47.20279720279721
2024-06-10,23.601398601398603
2024-06-11,47.20279720279721
2024-06-12,23.601398601398603
2024-06-13,23.601398601398603
2024-06-14,23.601398601398603
2024-06-15,23.601398601398603
2024-06-16,23.601398601398603
2024-06-17,23.601398601398603
2024-06-18,23.601398601398603
2024-06-19,23.601398601398603
2024-06-20,0.0
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,23.601398601398603
2024-06-24,23.601398601398603
2024-06-25,0.0
2024-06-26,23.601398601398603
2024-06-27,23.601398601398603
2024-06-28,23.601398601398603
2024-06-29,23.601398601398603
2024-06-30,23.601398601398603
2024-07-01,23.601398601398603
2024-07-02,23.601398601398603
2024-07-03,23.601398601398603
2024-07-04,23.601398601398603
2024-07-05,23.601398601398603
2024-07-06,0.0
2024-07-07,23.601398601398603
2024-07-08,23.601398601398603
2024-07-09,47.20279720279721
2024-07-10,23.601398601398603
2024-07-11,23.601398601398603
2024-07-12,47.20279720279721
2024-07-13,47.20279720279721
2024-07-14,47.20279720279721
2024-07-15,94.40559440559441
2024-07-16,2360.1398601398605
2024-07-17,896.8531468531469
2024-07-18,377.62237762237766
2024-07-19,259.61538461538464
2024-07-20,188.81118881118883
2024-07-21,118.00699300699301
2024-07-22,94.40559440559441
2024-07-23,70.80419580419581
2024-07-24,94.40559440559441
2024-07-25,94.40559440559441
2024-07-26,94.40559440559441
2024-07-27,70.80419580419581
2024-07-28,47.20279720279721
2024-07-29,47.20279720279721
2024-07-30,23.601398601398603
2024-07-31,47.20279720279721
2024-08-01,47.20279720279721
2024-08-02,23.601398601398603
2024-08-03,23.601398601398603
2024-08-04,23.601398601398603
2024-08-05,23.601398601398603
2024-08-06,23.601398601398603
2024-08-07,23.601398601398603
2024-08-08,23.601398601398603
2024-08-09,23.601398601398603
2024-08-10,23.601398601398603
2024-08-11,23.601398601398603
2024-08-12,23.601398601398603
2024-08-13,23.601398601398603
2024-08-14,23.601398601398603
2024-08-15,23.601398601398603
2024-08-16,23.601398601398603
2024-08-17,23.601398601398603
2024-08-18,22.528607755880486
2024-08-19,22.528607755880486
2024-08-20,23.601398601398603
2024-08-21,23.601398601398603
2024-08-22,31.11093452002543
2024-08-23,26.2833757151939
2024-08-24,25.21058486967578
2024-08-25,24.67418944691672
2024-08-26,23.601398601398603
2024-08-27,20.38302606484425
2024-08-28,20.38302606484425
2024-08-29,23.065003178639543
2024-08-30,30.03814367450731
2024-08-31,23.601398601398603
2024-09-01,25.21058486967578
2024-09-02,25.21058486967578
2024-09-03,24.67418944691672
2024-09-04,23.065003178639543
2024-09-05,20.38302606484425
2024-09-06,20.91942148760331
2024-09-07,6.973140495867769
2024-09-08,22.528607755880486
2024-09-09,23.601398601398603
2024-09-10,6.973140495867769
2024-09-11,25.21058486967578
2024-09-12,22.528607755880486
2024-09-13,7.5095359186268285
2024-09-14,8.045931341385888
2024-09-15,7.5095359186268285
2024-09-16,20.91942148760331
2024-09-17,20.38302606484425
2024-09-18,15.019071837253657
2024-09-19,21.455816910362365
2024-09-20,50.42116973935156
2024-09-21,45.05721551176097
2024-09-22,25.74698029243484
2024-09-23,18.23744437380801
2024-09-24,16.091862682771776
2024-09-25,15.019071837253657
2024-09-26,12.87349014621742
2024-09-27,15.019071837253657
2024-09-28,16.091862682771776
2024-09-29,16.091862682771776
2024-09-30,15.019071837253657
2024-10-01,13.946280991735538
2024-10-02,11.800699300699302
2024-10-03,12.87349014621742
2024-10-04,10.727908455181183
2024-10-05,15.019071837253657
2024-10-06,18.23744437380801
2024-10-07,15.019071837253657
2024-10-08,13.946280991735538
2024-10-09,11.800699300699302
2024-10-10,13.946280991735538
2024-10-11,15.019071837253657
2024-10-12,13.946280991735538
2024-10-13,13.946280991735538
2024-10-14,12.87349014621742
2024-10-15,11.800699300699302
2024-10-16,26.81977113795296
2024-10-17,12.87349014621742
2024-10-18,10.727908455181183
2024-10-19,13.946280991735538
2024-10-20,18.23744437380801
2024-10-21,24.67418944691672
