Time,tpt
2022-04-21,64.0
2022-04-22,56.0
2022-04-23,17.0
2022-04-24,28.0
2022-04-25,83.0
2022-04-26,74.0
2022-04-27,63.0
2022-04-28,64.0
2022-04-29,56.0
2022-04-30,17.0
2022-05-01,30.0
2022-05-02,74.0
2022-05-03,75.0
2022-05-04,71.0
2022-05-05,70.0
2022-05-06,60.0
2022-05-07,15.0
2022-05-08,22.0
2022-05-09,70.0
2022-05-10,63.0
2022-05-11,60.0
2022-05-12,65.0
2022-05-13,56.0
2022-05-14,16.0
2022-05-15,24.0
2022-05-16,67.0
2022-05-17,65.0
2022-05-18,61.0
2022-05-19,61.0
2022-05-20,50.0
2022-05-21,16.0
2022-05-22,23.0
2022-05-23,65.0
2022-05-24,59.0
2022-05-25,47.0
2022-05-26,47.0
2022-05-27,34.0
2022-05-28,14.0
2022-05-29,14.0
2022-05-30,17.0
2022-05-31,48.0
2022-06-01,45.0
2022-06-02,43.0
2022-06-03,32.0
2022-06-04,12.0
2022-06-05,20.0
2022-06-06,38.0
2022-06-07,40.0
2022-06-08,34.0
2022-06-09,35.0
2022-06-10,27.0
2022-06-11,13.0
2022-06-12,20.0
2022-06-13,35.0
2022-06-14,36.0
2022-06-15,30.0
2022-06-16,29.0
2022-06-17,21.0
2022-06-18,13.0
2022-06-19,15.0
2022-06-20,24.0
2022-06-21,30.0
2022-06-22,26.0
2022-06-23,26.0
2022-06-24,19.0
2022-06-25,14.0
2022-06-26,15.0
2022-06-27,24.0
2022-06-28,24.0
2022-06-29,23.0
2022-06-30,23.0
2022-07-01,16.0
2022-07-02,15.0
2022-07-03,15.0
2022-07-04,19.0
2022-07-05,27.0
2022-07-06,26.0
2022-07-07,26.0
2022-07-08,22.0
2022-07-09,20.0
2022-07-10,20.0
2022-07-11,25.0
2022-07-12,26.0
2022-07-13,29.0
2022-07-14,27.0
2022-07-15,21.0
2022-07-16,17.0
2022-07-17,19.0
2022-07-18,29.0
2022-07-19,36.0
2022-07-20,32.0
2022-07-21,33.0
2022-07-22,28.0
2022-07-23,20.0
2022-07-24,22.0
2022-07-25,33.0
2022-07-26,39.0
2022-07-27,40.0
2022-07-28,40.0
2022-07-29,37.0
2022-07-30,26.0
2022-07-31,32.0
2022-08-01,46.0
2022-08-02,67.0
2022-08-03,74.0
2022-08-04,63.0
2022-08-05,60.0
2022-08-06,37.0
2022-08-07,47.0
2022-08-08,66.0
2022-08-09,74.0
2022-08-10,74.0
2022-08-11,77.0
2022-08-12,73.0
2022-08-13,38.0
2022-08-14,50.0
2022-08-15,90.0
2022-08-16,90.0
2022-08-17,85.0
2022-08-18,90.0
2022-08-19,74.0
2022-08-20,37.0
2022-08-21,53.0
2022-08-22,81.0
2022-08-23,87.0
2022-08-24,91.0
2022-08-25,84.0
2022-08-26,76.0
2022-08-27,35.0
2022-08-28,57.0
2022-08-29,94.02379746835445
2022-08-30,96.26126582278482
2022-08-31,100.11746835443039
2022-09-01,92.90506329113924
2022-09-02,70.76784810126583
2022-09-03,27.61215189873418
2022-09-04,33.20582278481013
2022-09-05,51.986835443037975
2022-09-06,92.90506329113924
2022-09-07,90.16759493670887
2022-09-08,85.19265822784811
2022-09-09,77.98025316455697
2022-09-10,29.34962025316456
2022-09-11,48.63063291139241
2022-09-12,89.04886075949368
2022-09-13,90.66759493670887
2022-09-14,86.3113924050633
2022-09-15,86.8113924050633
2022-09-16,74.6240506329114
2022-09-17,25.993417721518988
2022-09-18,44.27443037974684
2022-09-19,94.02379746835445
2022-09-20,87.93012658227849
2022-09-21,89.04886075949368
2022-09-22,85.69265822784811
2022-09-23,69.14911392405064
2022-09-24,23.75594936708861
2022-09-25,38.18075949367089
2022-09-26,85.19265822784811
2022-09-27,80.21772151898735
2022-09-28,73.01063291139242
2022-09-29,80.4354430379747
2022-09-30,71.77316455696203
2022-10-01,23.51189873417722
2022-10-02,40.836455696202535
2022-10-03,81.67291139240507
2022-10-04,82.91037974683546
2022-10-05,74.2481012658228
2022-10-06,80.4354430379747
2022-10-07,66.82329113924052
2022-10-08,22.27443037974684
2022-10-09,30.9367088607595
2022-10-10,68.0607594936709
2022-10-11,81.67291139240507
2022-10-12,73.01063291139242
2022-10-13,74.2481012658228
2022-10-14,68.0607594936709
2022-10-15,23.51189873417722
2022-10-16,37.1240506329114
2022-10-17,87.86025316455698
2022-10-18,85.38531645569621
2022-10-19,82.91037974683546
2022-10-20,77.96050632911394
2022-10-21,66.82329113924052
2022-10-22,19.79949367088608
2022-10-23,38.36151898734178
2022-10-24,90.33518987341773
2022-10-25,81.67291139240507
2022-10-26,80.4354430379747
2022-10-27,84.14784810126584
2022-10-28,68.0607594936709
2022-10-29,21.03696202531646
2022-10-30,35.886582278481015
2022-10-31,95.28506329113925
2022-11-01,82.91037974683546
2022-11-02,85.38531645569621
2022-11-03,81.67291139240507
2022-11-04,66.82329113924052
2022-11-05,21.03696202531646
2022-11-06,32.17417721518988
2022-11-07,82.91037974683546
2022-11-08,70.53569620253165
2022-11-09,79.19797468354432
2022-11-10,71.77316455696203
2022-11-11,47.02379746835444
2022-11-12,17.32455696202532
2022-11-13,32.17417721518988
2022-11-14,89.09772151898736
2022-11-15,81.67291139240507
2022-11-16,79.19797468354432
2022-11-17,74.2481012658228
2022-11-18,68.0607594936709
2022-11-19,17.32455696202532
2022-11-20,22.27443037974684
2022-11-21,59.39848101265824
2022-11-22,48.26126582278482
2022-11-23,24.7493670886076
2022-11-24,8.66227848101266
2022-11-25,13.61215189873418
2022-11-26,14.84962025316456
2022-11-27,33.41164556962026
2022-11-28,92.8101265822785
2022-11-29,86.6227848101266
2022-11-30,82.91037974683546
2022-12-01,81.67291139240507
2022-12-02,66.82329113924052
2022-12-03,17.32455696202532
2022-12-04,27.22430379746836
2022-12-05,87.86025316455698
2022-12-06,84.14784810126584
2022-12-07,80.4354430379747
2022-12-08,80.4354430379747
2022-12-09,64.34835443037976
2022-12-10,16.08708860759494
2022-12-11,27.22430379746836
2022-12-12,81.67291139240507
2022-12-13,73.01063291139242
2022-12-14,74.2481012658228
2022-12-15,75.48556962025317
2022-12-16,64.34835443037976
2022-12-17,13.61215189873418
2022-12-18,18.5620253164557
2022-12-19,65.58582278481013
2022-12-20,55.686075949367094
2022-12-21,43.3113924050633
2022-12-22,30.9367088607595
2022-12-23,17.32455696202532
2022-12-24,8.66227848101266
2022-12-25,7.42481012658228
2022-12-26,9.89974683544304
2022-12-27,16.08708860759494
2022-12-28,18.5620253164557
2022-12-29,18.5620253164557
2022-12-30,19.79949367088608
2022-12-31,19.79949367088608
2023-01-01,21.03696202531646
2023-01-02,48.26126582278482
2023-01-03,101.47240506329115
2023-01-04,98.9974683544304
2023-01-05,91.57265822784811
2023-01-06,82.91037974683546
2023-01-07,24.7493670886076
2023-01-08,43.3113924050633
2023-01-09,115.08455696202533
2023-01-10,105.18481012658229
2023-01-11,105.18481012658229
2023-01-12,97.76000000000002
2023-01-13,89.09772151898736
2023-01-14,21.03696202531646
2023-01-15,24.7493670886076
2023-01-16,47.02379746835444
2023-01-17,110.13468354430381
2023-01-18,97.76000000000002
2023-01-19,95.28506329113925
2023-01-20,89.09772151898736
2023-01-21,25.98683544303798
2023-01-22,40.836455696202535
2023-01-23,115.08455696202533
2023-01-24,105.18481012658229
2023-01-25,92.8101265822785
2023-01-26,96.52253164556964
2023-01-27,86.6227848101266
2023-01-28,27.22430379746836
2023-01-29,40.836455696202535
2023-01-30,112.60962025316458
2023-01-31,108.89721518987344
2023-02-01,108.89721518987344
2023-02-02,106.42227848101268
2023-02-03,113.84708860759496
2023-02-04,28.46177215189874
2023-02-05,47.02379746835444
2023-02-06,118.79696202531647
2023-02-07,121.27189873417723
2023-02-08,117.5594936708861
2023-02-09,111.37215189873419
2023-02-10,103.94734177215192
2023-02-11,27.22430379746836
2023-02-12,42.07392405063292
2023-02-13,116.32202531645572
2023-02-14,115.08455696202533
2023-02-15,108.89721518987344
2023-02-16,98.9974683544304
2023-02-17,81.67291139240507
2023-02-18,21.03696202531646
2023-02-19,23.51189873417722
2023-02-20,50.736202531645574
2023-02-21,94.04759493670888
2023-02-22,91.57265822784811
2023-02-23,85.38531645569621
2023-02-24,81.67291139240507
2023-02-25,27.22430379746836
2023-02-26,43.3113924050633
2023-02-27,123.746835443038
2023-02-28,103.94734177215192
2023-03-01,105.18481012658229
2023-03-02,103.94734177215192
2023-03-03,81.67291139240507
2023-03-04,27.22430379746836
2023-03-05,37.1240506329114
2023-03-06,108.89721518987344
2023-03-07,103.94734177215192
2023-03-08,105.18481012658229
2023-03-09,96.52253164556964
2023-03-10,77.96050632911394
2023-03-11,22.27443037974684
2023-03-12,33.41164556962026
2023-03-13,86.6227848101266
2023-03-14,81.67291139240507
2023-03-15,76.72303797468356
2023-03-16,84.14784810126584
2023-03-17,70.53569620253165
2023-03-18,24.7493670886076
2023-03-19,38.36151898734178
2023-03-20,100.23493670886077
2023-03-21,94.04759493670888
2023-03-22,90.33518987341773
2023-03-23,86.6227848101266
2023-03-24,74.2481012658228
2023-03-25,19.79949367088608
2023-03-26,33.41164556962026
2023-03-27,100.23493670886077
2023-03-28,96.52253164556964
2023-03-29,92.8101265822785
2023-03-30,90.33518987341773
2023-03-31,66.82329113924052
2023-04-01,19.79949367088608
2023-04-02,29.69924050632912
2023-04-03,82.91037974683546
2023-04-04,74.2481012658228
2023-04-05,74.2481012658228
2023-04-06,64.34835443037976
2023-04-07,30.9367088607595
2023-04-08,16.08708860759494
2023-04-09,22.27443037974684
2023-04-10,74.2481012658228
2023-04-11,87.86025316455698
2023-04-12,81.67291139240507
2023-04-13,76.72303797468356
2023-04-14,65.58582278481013
2023-04-15,19.79949367088608
2023-04-16,37.1240506329114
2023-04-17,108.89721518987344
2023-04-18,91.57265822784811
2023-04-19,94.04759493670888
2023-04-20,95.28506329113925
2023-04-21,74.2481012658228
2023-04-22,22.27443037974684
2023-04-23,33.41164556962026
2023-04-24,98.9974683544304
2023-04-25,95.28506329113925
2023-04-26,93.09213968895205
2023-04-27,84.86163045813063
2023-04-28,76.76540441134908
2023-04-29,21.06072407022886
2023-04-30,34.64395627089136
2023-05-01,101.1883657357336
2023-05-02,90.34863661201157
2023-05-03,91.72038815048181
2023-05-04,86.98639935785593
2023-05-05,74.02190133440861
2023-05-06,19.688972531758626
2023-05-07,33.27220473242112
2023-05-08,102.56011727420383
2023-05-09,99.19788002004817
2023-05-10,95.08262540463747
2023-05-11,88.35815089632615
2023-05-12,73.40316715719342
2023-05-13,18.31722099328839
2023-05-14,25.79471286285476
2023-05-15,97.07311112032289
2023-05-16,86.98639935785593
2023-05-17,82.87114474244521
2023-05-18,83.4898789196604
2023-05-19,66.54440946484225
2023-05-20,18.31722099328839
2023-05-21,29.909967478265465
2023-05-22,90.34863661201157
2023-05-23,74.77491869566366
2023-05-24,69.28791254178272
2023-05-25,63.18217221068659
2023-05-26,48.19311112032289
2023-05-27,15.060347225100903
2023-05-28,19.578451392631173
2023-05-29,24.096555560161445
2023-05-30,64.75949306793389
2023-05-31,60.241388900403614
2023-06-01,51.20518056534307
2023-06-02,42.16897223028253
2023-06-03,18.072416670121083
2023-06-04,24.096555560161445
2023-06-05,58.73535417789352
2023-06-06,51.20518056534307
2023-06-07,48.19311112032289
2023-06-08,43.67500695279262
2023-06-09,36.144833340242165
2023-06-10,18.072416670121083
2023-06-11,16.566381947610992
2023-06-12,43.67500695279262
2023-06-13,42.16897223028253
2023-06-14,40.66293750777244
2023-06-15,37.65086806275226
2023-06-16,25.602590282671535
2023-06-17,16.566381947610992
2023-06-18,16.566381947610992
2023-06-19,25.602590282671535
2023-06-20,39.156902785262346
2023-06-21,33.132763895221984
2023-06-22,31.626729172711897
2023-06-23,24.096555560161445
2023-06-24,16.566381947610992
2023-06-25,19.578451392631173
2023-06-26,30.120694450201807
2023-06-27,34.63879861773208
2023-06-28,31.626729172711897
2023-06-29,30.120694450201807
2023-06-30,22.590520837651354
2023-07-01,15.060347225100903
2023-07-02,16.566381947610992
2023-07-03,24.096555560161445
2023-07-04,27.108625005181626
2023-07-05,30.120694450201807
2023-07-06,31.626729172711897
2023-07-07,27.108625005181626
2023-07-08,21.084486115141264
2023-07-09,22.590520837651354
2023-07-10,39.156902785262346
2023-07-11,34.63879861773208
2023-07-12,37.65086806275226
2023-07-13,39.156902785262346
2023-07-14,30.120694450201807
2023-07-15,24.096555560161445
2023-07-16,25.602590282671535
2023-07-17,42.16897223028253
2023-07-18,46.6870763978128
2023-07-19,43.67500695279262
2023-07-20,39.156902785262346
2023-07-21,34.63879861773208
2023-07-22,27.108625005181626
2023-07-23,30.120694450201807
2023-07-24,48.19311112032289
2023-07-25,54.21725001036325
2023-07-26,51.20518056534307
2023-07-27,55.72328473287334
2023-07-28,49.699145842832976
2023-07-29,39.156902785262346
2023-07-30,40.66293750777244
2023-07-31,66.26552779044397
2023-08-01,90.36208335060542
2023-08-02,96.38622224064578
2023-08-03,94.88018751813568
2023-08-04,82.83190973805496
2023-08-05,51.20518056534307
2023-08-06,55.72328473287334
2023-08-07,102.41036113068614
2023-08-08,114.45863891076687
2023-08-09,115.96467363327696
2023-08-10,111.44656946574668
2023-08-11,108.4345000207265
2023-08-12,51.20518056534307
2023-08-13,75.30173612550452
2023-08-14,125.0008819683375
2023-08-15,132.53105558088794
2023-08-16,131.02502085837784
2023-08-17,128.01295141335768
2023-08-18,112.95260418825677
2023-08-19,52.71121528785316
2023-08-20,75.30173612550452
2023-08-21,134.03709030339803
2023-08-22,137.04915974841822
2023-08-23,135.54312502590813
2023-08-24,140.0612291934384
2023-08-25,115.96467363327696
2023-08-26,48.19311112032289
2023-08-27,73.79570140299442
2023-08-28,146.08536808347876
2023-08-29,146.08536808347876
2023-08-30,144.57933336096866
2023-08-31,132.53105558088794
2023-09-01,103.91639585319624
2023-09-02,34.63879861773208
2023-09-03,37.65086806275226
2023-09-04,70.78363195797425
2023-09-05,144.57933336096866
2023-09-06,140.0612291934384
2023-09-07,135.54312502590813
2023-09-08,123.4948472458274
2023-09-09,39.156902785262346
2023-09-10,70.78363195797425
2023-09-11,146.08536808347876
2023-09-12,138.5551944709283
2023-09-13,134.03709030339803
2023-09-14,129.51898613586778
2023-09-15,114.45863891076687
2023-09-16,31.626729172711897
2023-09-17,61.7474236229137
2023-09-18,149.09743752849894
2023-09-19,134.03709030339803
2023-09-20,126.50691669084759
2023-09-21,129.51898613586778
2023-09-22,103.91639585319624
2023-09-23,33.132763895221984
2023-09-24,55.72328473287334
2023-09-25,128.01295141335768
2023-09-26,134.03709030339803
2023-09-27,128.01295141335768
2023-09-28,129.51898613586778
2023-09-29,105.42243057570631
2023-09-30,34.63879861773208
2023-10-01,52.71121528785316
2023-10-02,138.5551944709283
2023-10-03,129.51898613586778
2023-10-04,123.4948472458274
2023-10-05,117.47070835578704
2023-10-06,94.88018751813568
2023-10-07,28.614659727691716
2023-10-08,42.16897223028253
2023-10-09,105.42243057570631
2023-10-10,121.9888125233173
2023-10-11,115.96467363327696
2023-10-12,111.44656946574668
2023-10-13,93.3741527956256
2023-10-14,31.626729172711897
2023-10-15,51.20518056534307
2023-10-16,135.54312502590813
2023-10-17,126.50691669084759
2023-10-18,129.51898613586778
2023-10-19,123.4948472458274
2023-10-20,96.38622224064578
2023-10-21,28.614659727691716
2023-10-22,51.20518056534307
2023-10-23,135.54312502590813
2023-10-24,135.54312502590813
2023-10-25,125.0008819683375
2023-10-26,121.9888125233173
2023-10-27,100.90432640817605
2023-10-28,28.614659727691716
2023-10-29,48.19311112032289
2023-10-30,149.09743752849894
2023-10-31,128.01295141335768
2023-11-01,129.51898613586778
2023-11-02,129.51898613586778
2023-11-03,106.92846529821641
2023-11-04,28.614659727691716
2023-11-05,46.6870763978128
2023-11-06,137.04915974841822
2023-11-07,131.02502085837784
2023-11-08,125.0008819683375
2023-11-09,115.96467363327696
2023-11-10,70.78363195797425
2023-11-11,25.602590282671535
2023-11-12,46.6870763978128
2023-11-13,135.54312502590813
2023-11-14,135.54312502590813
2023-11-15,125.0008819683375
2023-11-16,123.4948472458274
2023-11-17,105.42243057570631
2023-11-18,22.590520837651354
2023-11-19,28.614659727691716
2023-11-20,97.89225696315587
2023-11-21,73.79570140299442
2023-11-22,31.626729172711897
2023-11-23,15.060347225100903
2023-11-24,19.578451392631173
2023-11-25,24.096555560161445
2023-11-26,49.699145842832976
2023-11-27,150.60347225100904
2023-11-28,138.5551944709283
2023-11-29,138.5551944709283
2023-11-30,121.9888125233173
2023-12-01,103.91639585319624
2023-12-02,24.096555560161445
2023-12-03,42.16897223028253
2023-12-04,135.54312502590813
2023-12-05,129.51898613586778
2023-12-06,121.9888125233173
2023-12-07,114.45863891076687
2023-12-08,97.89225696315587
2023-12-09,24.096555560161445
2023-12-10,39.156902785262346
2023-12-11,121.9888125233173
2023-12-12,112.95260418825677
2023-12-13,103.91639585319624
2023-12-14,112.95260418825677
2023-12-15,96.38622224064578
2023-12-16,18.072416670121083
2023-12-17,33.132763895221984
2023-12-18,102.41036113068614
2023-12-19,88.85604862809532
2023-12-20,75.30173612550452
2023-12-21,58.73535417789352
2023-12-22,34.131765428830874
2023-12-23,10.875243568773595
2023-12-24,9.188205867520502
2023-12-25,9.188205867520502
2023-12-26,15.002336332534822
2023-12-27,18.376411735041003
2023-12-28,20.81646679754914
2023-12-29,22.503504498802233
2023-12-30,19.12942909629605
2023-12-31,24.190542200055326
2024-01-01,31.691710366322738
2024-01-02,100.88926156398253
2024-01-03,117.57863559777044
2024-01-04,106.70339202899684
2024-01-05,99.20222386272943
2024-01-06,26.630597262563462
2024-01-07,48.38108440011065
2024-01-08,147.5833082628401
2024-01-09,121.70572836153167
2024-01-10,127.519858826546
2024-01-11,125.07980376403785
2024-01-12,90.01401799520893
2024-01-13,22.503504498802233
2024-01-14,24.190542200055326
2024-01-15,46.69404669885756
2024-01-16,95.0751310989682
2024-01-17,110.07746743150304
2024-01-18,115.89159789651735
2024-01-19,89.26100063395388
2024-01-20,28.317634963816552
2024-01-21,42.96493563991013
2024-01-22,123.29068487974212
2024-01-23,121.42264419974603
2024-01-24,121.42264419974603
2024-01-25,119.55460351974993
2024-01-26,108.34635943977338
2024-01-27,31.756691559933575
2024-01-28,44.83297631990622
2024-01-29,143.83913235969914
2024-01-30,141.97109167970305
2024-01-31,132.63088827972257
2024-02-01,132.63088827972257
2024-02-02,123.29068487974212
2024-02-03,33.62473223992967
2024-02-04,50.437098359894506
2024-02-05,138.23501031971085
2024-02-06,138.23501031971085
2024-02-07,141.97109167970305
2024-02-08,140.10305099970697
2024-02-09,119.55460351974993
2024-02-10,28.02061019994139
2024-02-11,42.96493563991013
2024-02-12,134.49892895971868
2024-02-13,138.23501031971085
2024-02-14,141.97109167970305
2024-02-15,121.42264419974603
2024-02-16,91.53399331980854
2024-02-17,24.284528839949203
2024-02-18,29.888650879937483
2024-02-19,65.38142379986324
2024-02-20,119.55460351974993
2024-02-21,117.68656283975383
2024-02-22,115.81852215975775
2024-02-23,100.87419671978901
2024-02-24,29.888650879937483
2024-02-25,44.83297631990622
2024-02-26,149.44325439968742
2024-02-27,132.63088827972257
2024-02-28,134.49892895971868
2024-02-29,138.23501031971085
2024-03-01,106.47831875977728
2024-03-02,28.02061019994139
2024-03-03,44.83297631990622
2024-03-04,136.36696963971477
2024-03-05,128.8948069197304
2024-03-06,115.81852215975775
2024-03-07,121.42264419974603
2024-03-08,99.00615603979291
2024-03-09,26.1525695199453
2024-03-10,42.96493563991013
2024-03-11,117.68656283975383
2024-03-12,106.47831875977728
2024-03-13,102.7422373997851
2024-03-14,106.47831875977728
2024-03-15,87.79791195981636
2024-03-16,24.284528839949203
2024-03-17,42.96493563991013
2024-03-18,138.23501031971085
2024-03-19,115.81852215975775
2024-03-20,113.95048147976165
2024-03-21,110.21440011976946
2024-03-22,93.40203399980463
2024-03-23,24.284528839949203
2024-03-24,37.360813599921855
2024-03-25,102.7422373997851
2024-03-26,99.00615603979291
2024-03-27,95.27007467980073
2024-03-28,80.32574923983199
2024-03-29,33.62473223992967
2024-03-30,16.812366119964835
2024-03-31,24.284528839949203
2024-04-01,85.92987127982026
2024-04-02,102.7422373997851
2024-04-03,97.13811535979681
2024-04-04,93.40203399980463
2024-04-05,82.19378991982808
2024-04-06,26.1525695199453
2024-04-07,44.83297631990622
2024-04-08,127.0267662397343
2024-04-09,123.29068487974212
2024-04-10,110.21440011976946
2024-04-11,113.95048147976165
2024-04-12,95.27007467980073
2024-04-13,26.1525695199453
2024-04-14,37.360813599921855
2024-04-15,125.15872555973822
2024-04-16,128.8948069197304
2024-04-17,119.55460351974993
2024-04-18,113.95048147976165
2024-04-19,91.53399331980854
2024-04-20,24.284528839949203
2024-04-21,39.22885427991795
2024-04-22,140.10305099970697
2024-04-23,112.08244079976556
2024-04-24,110.21440011976946
2024-04-25,104.6102780797812
2024-04-26,87.79791195981636
2024-04-27,22.41648815995311
2024-04-28,39.22885427991795
2024-04-29,132.63088827972257
2024-04-30,127.0267662397343
2024-05-01,112.08244079976556
2024-05-02,108.34635943977338
2024-05-03,89.66595263981245
2024-05-04,24.284528839949203
2024-05-05,41.09689495991404
2024-05-06,134.49892895971868
2024-05-07,123.29068487974212
2024-05-08,119.55460351974993
2024-05-09,115.81852215975775
2024-05-10,95.27007467980073
2024-05-11,20.54844747995702
2024-05-12,29.888650879937483
2024-05-13,125.15872555973822
2024-05-14,113.95048147976165
2024-05-15,108.34635943977338
2024-05-16,102.7422373997851
2024-05-17,84.06183059982418
2024-05-18,22.41648815995311
2024-05-19,31.756691559933575
2024-05-20,121.42264419974603
2024-05-21,100.87419671978901
2024-05-22,97.13811535979681
2024-05-23,82.19378991982808
2024-05-24,59.777301759874966
2024-05-25,16.812366119964835
2024-05-26,20.54844747995702
2024-05-27,29.888650879937483
2024-05-28,84.06183059982418
2024-05-29,72.85358651984761
2024-05-30,69.11750515985543
2024-05-31,52.3051390398906
2024-06-01,22.41648815995311
2024-06-02,31.756691559933575
2024-06-03,74.72162719984371
2024-06-04,63.51338311986715
2024-06-05,65.38142379986324
2024-06-06,57.909261079878874
2024-06-07,41.09689495991404
2024-06-08,20.54844747995702
2024-06-09,26.1525695199453
2024-06-10,56.04122039988278
2024-06-11,54.17317971988669
2024-06-12,52.3051390398906
2024-06-13,48.56905767989841
2024-06-14,35.49277291992576
2024-06-15,16.812366119964835
2024-06-16,16.812366119964835
2024-06-17,44.83297631990622
2024-06-18,48.56905767989841
2024-06-19,33.62473223992967
2024-06-20,42.96493563991013
2024-06-21,31.756691559933575
2024-06-22,20.54844747995702
2024-06-23,22.41648815995311
2024-06-24,44.83297631990622
2024-06-25,42.96493563991013
2024-06-26,39.22885427991795
2024-06-27,31.756691559933575
2024-06-28,26.1525695199453
2024-06-29,18.680406799960927
2024-06-30,24.284528839949203
2024-07-01,33.62473223992967
2024-07-02,37.360813599921855
2024-07-03,33.62473223992967
2024-07-04,20.54844747995702
2024-07-05,24.284528839949203
2024-07-06,22.41648815995311
2024-07-07,26.1525695199453
2024-07-08,44.83297631990622
2024-07-09,46.701016999902315
2024-07-10,44.83297631990622
2024-07-11,42.96493563991013
2024-07-12,35.49277291992576
2024-07-13,24.284528839949203
2024-07-14,26.1525695199453
2024-07-15,44.83297631990622
2024-07-16,50.437098359894506
2024-07-17,50.437098359894506
2024-07-18,48.56905767989841
2024-07-19,41.09689495991404
2024-07-20,29.888650879937483
2024-07-21,31.756691559933575
2024-07-22,52.3051390398906
2024-07-23,57.909261079878874
2024-07-24,57.909261079878874
2024-07-25,59.777301759874966
2024-07-26,50.437098359894506
2024-07-27,37.360813599921855
2024-07-28,39.22885427991795
2024-07-29,65.38142379986324
2024-07-30,78.4577085598359
2024-07-31,80.32574923983199
2024-08-01,80.32574923983199
2024-08-02,84.06183059982418
2024-08-03,50.437098359894506
2024-08-04,63.51338311986715
2024-08-05,102.7422373997851
2024-08-06,140.10305099970697
2024-08-07,141.97109167970305
2024-08-08,138.23501031971085
2024-08-09,134.49892895971868
2024-08-10,63.51338311986715
2024-08-11,85.92987127982026
2024-08-12,155.0473764396757
2024-08-13,168.12366119964835
2024-08-14,168.12366119964835
2024-08-15,151.3112950796835
2024-08-16,140.10305099970697
2024-08-17,59.777301759874966
2024-08-18,83.97459958486803
2024-08-19,163.1498198504583
2024-08-20,171.81455814901577
2024-08-21,167.015178829738
2024-08-22,171.81455814901577
2024-08-23,158.28580172153679
2024-08-24,57.91574587955188
2024-08-25,91.70531754342744
2024-08-26,180.47929644757323
2024-08-27,177.6125966179353
2024-08-28,177.6125966179353
2024-08-29,179.54527610757518
2024-08-30,143.82302495405975
2024-08-31,44.38698945207289
2024-09-01,54.050386900272166
2024-09-02,91.70531754342744
2024-09-03,181.47795559721504
2024-09-04,187.27599406613461
2024-09-05,173.7472376386556
2024-09-06,155.4191018918989
2024-09-07,48.2523484313526
2024-09-08,85.90727907450788
2024-09-09,185.34331457649475
2024-09-10,170.8805378090177
2024-09-11,169.8818786593759
2024-09-12,166.0165196800962
2024-09-13,155.4191018918989
2024-09-14,46.31966894171275
2024-09-15,80.10924060558833
2024-09-16,175.67991712829547
2024-09-17,187.74792013265994
2024-09-18,169.7720554391074
2024-09-19,169.7720554391074
2024-09-20,145.80423584770398
2024-09-21,41.94368428495594
2024-09-22,73.9007770734938
