Time,chase
2022-05-11,64.0
2022-05-12,67.0
2022-05-13,71.0
2022-05-14,100.0
2022-05-15,54.0
2022-05-16,70.0
2022-05-17,71.0
2022-05-18,70.0
2022-05-19,69.0
2022-05-20,69.0
2022-05-21,65.0
2022-05-22,48.0
2022-05-23,67.0
2022-05-24,70.0
2022-05-25,67.0
2022-05-26,66.0
2022-05-27,75.0
2022-05-28,65.0
2022-05-29,50.0
2022-05-30,57.0
2022-05-31,76.0
2022-06-01,85.0
2022-06-02,85.0
2022-06-03,81.0
2022-06-04,69.0
2022-06-05,55.0
2022-06-06,74.0
2022-06-07,74.0
2022-06-08,77.0
2022-06-09,75.0
2022-06-10,81.0
2022-06-11,69.0
2022-06-12,54.0
2022-06-13,73.0
2022-06-14,75.0
2022-06-15,74.0
2022-06-16,74.0
2022-06-17,75.0
2022-06-18,69.0
2022-06-19,51.0
2022-06-20,74.0
2022-06-21,79.0
2022-06-22,76.0
2022-06-23,70.0
2022-06-24,77.0
2022-06-25,68.0
2022-06-26,53.0
2022-06-27,73.0
2022-06-28,74.0
2022-06-29,73.0
2022-06-30,79.0
2022-07-01,91.0
2022-07-02,78.0
2022-07-03,54.0
2022-07-04,54.0
2022-07-05,81.0
2022-07-06,83.0
2022-07-07,79.0
2022-07-08,82.0
2022-07-09,72.0
2022-07-10,60.0
2022-07-11,81.0
2022-07-12,78.0
2022-07-13,78.0
2022-07-14,75.0
2022-07-15,82.0
2022-07-16,73.0
2022-07-17,57.0
2022-07-18,78.0
2022-07-19,71.0
2022-07-20,74.0
2022-07-21,72.0
2022-07-22,78.0
2022-07-23,70.0
2022-07-24,54.0
2022-07-25,77.0
2022-07-26,76.0
2022-07-27,72.0
2022-07-28,76.0
2022-07-29,82.0
2022-07-30,69.0
2022-07-31,58.0
2022-08-01,83.0
2022-08-02,82.0
2022-08-03,76.0
2022-08-04,77.0
2022-08-05,83.0
2022-08-06,67.0
2022-08-07,57.0
2022-08-08,76.0
2022-08-09,73.0
2022-08-10,75.0
2022-08-11,75.0
2022-08-12,75.0
2022-08-13,69.0
2022-08-14,54.0
2022-08-15,78.0
2022-08-16,79.0
2022-08-17,73.0
2022-08-18,76.0
2022-08-19,79.0
2022-08-20,69.0
2022-08-21,56.0
2022-08-22,72.0
2022-08-23,76.0
2022-08-24,74.0
2022-08-25,71.0
2022-08-26,72.0
2022-08-27,70.0
2022-08-28,55.0
2022-08-29,72.98249181628807
2022-08-30,70.0034718777899
2022-08-31,72.48948517012201
2022-09-01,78.9405316932844
2022-09-02,83.90556492411469
2022-09-03,72.98249181628807
2022-09-04,56.101378831465134
2022-09-05,60.073405416129354
2022-09-06,75.96151175478624
2022-09-07,76.95451840095228
2022-09-08,69.01046523162384
2022-09-09,70.0034718777899
2022-09-10,66.03144529312569
2022-09-11,59.080398769963296
2022-09-12,70.5034718777899
2022-09-13,70.99647852395596
2022-09-14,71.98948517012201
2022-09-15,72.98249181628807
2022-09-16,82.91255827794862
2022-09-17,68.5174585854578
2022-09-18,55.608372185299075
2022-09-19,68.0174585854578
2022-09-20,67.02445193929174
2022-09-21,70.0034718777899
2022-09-22,68.0174585854578
2022-09-23,71.98948517012201
2022-09-24,67.52445193929174
2022-09-25,58.087392123797244
2022-09-26,66.03144529312569
2022-09-27,66.03144529312569
2022-09-28,67.04890387858347
2022-09-29,67.04890387858347
2022-09-30,83.81112984822936
2022-10-01,79.86707667890091
2022-10-02,61.13282412459082
2022-10-03,76.90903680190458
2022-10-04,72.96498363257614
2022-10-05,69.0209304632477
2022-10-06,70.99295704791191
2022-10-07,75.92302350957247
2022-10-08,68.03491717091559
2022-10-09,54.23073107826605
2022-10-10,73.95099692490825
2022-10-11,69.0209304632477
2022-10-12,71.97897034024403
2022-10-13,70.99295704791191
2022-10-14,78.8810633865688
2022-10-15,68.03491717091559
2022-10-16,50.28667790893761
2022-10-17,70.99295704791191
2022-10-18,68.03491717091559
2022-10-19,71.97897034024403
2022-10-20,72.96498363257614
2022-10-21,76.90903680190458
2022-10-22,65.07687729391925
2022-10-23,56.20275766293027
2022-10-24,69.0209304632477
2022-10-25,66.06289058625137
2022-10-26,66.06289058625137
2022-10-27,74.93701021724036
2022-10-28,78.8810633865688
2022-10-29,65.07687729391925
2022-10-30,51.27269120126972
2022-10-31,70.99295704791191
2022-11-01,98.601329233211
2022-11-02,81.83910326356514
2022-11-03,75.92302350957247
2022-11-04,74.93701021724036
2022-11-05,65.07687729391925
2022-11-06,54.23073107826605
2022-11-07,69.0209304632477
2022-11-08,65.07687729391925
2022-11-09,65.07687729391925
2022-11-10,76.90903680190458
2022-11-11,72.96498363257614
2022-11-12,70.00694375557981
2022-11-13,55.21674437059816
2022-11-14,75.92302350957247
2022-11-15,80.85308997123302
2022-11-16,73.95099692490825
2022-11-17,70.00694375557981
2022-11-18,72.96498363257614
2022-11-19,70.00694375557981
2022-11-20,54.23073107826605
2022-11-21,69.0209304632477
2022-11-22,70.99295704791191
2022-11-23,70.00694375557981
2022-11-24,49.3006646166055
2022-11-25,68.03491717091559
2022-11-26,61.13282412459082
2022-11-27,55.21674437059816
2022-11-28,67.04890387858347
2022-11-29,67.04890387858347
2022-11-30,66.06289058625137
2022-12-01,73.95099692490825
2022-12-02,78.8810633865688
2022-12-03,67.04890387858347
2022-12-04,62.11883741692293
2022-12-05,69.0209304632477
2022-12-06,70.00694375557981
2022-12-07,67.04890387858347
2022-12-08,67.04890387858347
2022-12-09,68.03491717091559
2022-12-10,65.07687729391925
2022-12-11,55.21674437059816
2022-12-12,67.04890387858347
2022-12-13,66.06289058625137
2022-12-14,66.06289058625137
2022-12-15,69.0209304632477
2022-12-16,73.95099692490825
2022-12-17,66.06289058625137
2022-12-18,51.27269120126972
2022-12-19,73.95099692490825
2022-12-20,70.99295704791191
2022-12-21,74.93701021724036
2022-12-22,71.97897034024403
2022-12-23,74.93701021724036
2022-12-24,65.07687729391925
2022-12-25,45.35661144727706
2022-12-26,69.0209304632477
2022-12-27,74.93701021724036
2022-12-28,76.90903680190458
2022-12-29,75.92302350957247
2022-12-30,79.86707667890091
2022-12-31,68.03491717091559
2023-01-01,51.27269120126972
2023-01-02,80.85308997123302
2023-01-03,77.8950500942367
2023-01-04,75.92302350957247
2023-01-05,71.97897034024403
2023-01-06,75.92302350957247
2023-01-07,70.99295704791191
2023-01-08,57.18877095526238
2023-01-09,70.00694375557981
2023-01-10,76.90903680190458
2023-01-11,68.03491717091559
2023-01-12,69.0209304632477
2023-01-13,81.83910326356514
2023-01-14,74.93701021724036
2023-01-15,55.21674437059816
2023-01-16,68.03491717091559
2023-01-17,74.93701021724036
2023-01-18,75.92302350957247
2023-01-19,70.00694375557981
2023-01-20,77.8950500942367
2023-01-21,71.97897034024403
2023-01-22,59.1607975399266
2023-01-23,70.99295704791191
2023-01-24,74.93701021724036
2023-01-25,70.99295704791191
2023-01-26,72.96498363257614
2023-01-27,75.92302350957247
2023-01-28,75.92302350957247
2023-01-29,55.21674437059816
2023-01-30,73.95099692490825
2023-01-31,76.90903680190458
2023-02-01,77.8950500942367
2023-02-02,74.93701021724036
2023-02-03,77.8950500942367
2023-02-04,74.93701021724036
2023-02-05,56.20275766293027
2023-02-06,73.95099692490825
2023-02-07,72.96498363257614
2023-02-08,69.0209304632477
2023-02-09,70.00694375557981
2023-02-10,71.97897034024403
2023-02-11,69.0209304632477
2023-02-12,53.244717785933936
2023-02-13,64.09086400158715
2023-02-14,68.03491717091559
2023-02-15,72.96498363257614
2023-02-16,70.00694375557981
2023-02-17,77.8950500942367
2023-02-18,70.99295704791191
2023-02-19,57.18877095526238
2023-02-20,69.0209304632477
2023-02-21,73.95099692490825
2023-02-22,76.90903680190458
2023-02-23,75.92302350957247
2023-02-24,81.83910326356514
2023-02-25,75.92302350957247
2023-02-26,66.06289058625137
2023-02-27,77.8950500942367
2023-02-28,79.86707667890091
2023-03-01,83.81112984822936
2023-03-02,77.8950500942367
2023-03-03,81.83910326356514
2023-03-04,88.7411963098899
2023-03-05,71.97897034024403
2023-03-06,84.79714314056146
2023-03-07,78.8810633865688
2023-03-08,75.92302350957247
2023-03-09,71.97897034024403
2023-03-10,83.81112984822936
2023-03-11,82.82511655589724
2023-03-12,66.06289058625137
2023-03-13,82.82511655589724
2023-03-14,79.86707667890091
2023-03-15,80.85308997123302
2023-03-16,79.86707667890091
2023-03-17,74.93701021724036
2023-03-18,66.06289058625137
2023-03-19,61.13282412459082
2023-03-20,74.93701021724036
2023-03-21,73.95099692490825
2023-03-22,70.99295704791191
2023-03-23,68.03491717091559
2023-03-24,73.95099692490825
2023-03-25,68.03491717091559
2023-03-26,57.18877095526238
2023-03-27,70.99295704791191
2023-03-28,70.99295704791191
2023-03-29,70.99295704791191
2023-03-30,64.09086400158715
2023-03-31,74.93701021724036
2023-04-01,73.95099692490825
2023-04-02,62.11883741692293
2023-04-03,79.86707667890091
2023-04-04,78.8810633865688
2023-04-05,75.92302350957247
2023-04-06,72.96498363257614
2023-04-07,80.85308997123302
2023-04-08,69.0209304632477
2023-04-09,50.28667790893761
2023-04-10,77.8950500942367
2023-04-11,70.99295704791191
2023-04-12,71.97897034024403
2023-04-13,71.97897034024403
2023-04-14,77.8950500942367
2023-04-15,70.00694375557981
2023-04-16,56.20275766293027
2023-04-17,74.93701021724036
2023-04-18,75.92302350957247
2023-04-19,67.04890387858347
2023-04-20,68.03491717091559
2023-04-21,72.96498363257614
2023-04-22,70.99295704791191
2023-04-23,60.14681083225871
2023-04-24,73.95099692490825
2023-04-25,68.03491717091559
2023-04-26,71.9274621831819
2023-04-27,68.32189118883315
2023-04-28,77.60807607631914
2023-04-29,76.07754798075885
2023-04-30,57.45367004872473
2023-05-01,82.79568332329032
2023-05-02,84.87072622207879
2023-05-03,75.53303317753067
2023-05-04,73.50949843580432
2023-05-05,74.00250508197038
2023-05-06,64.1718053912562
2023-05-07,54.34110570054203
2023-05-08,72.96498363257614
2023-05-09,72.96498363257614
2023-05-10,67.77737638560497
2023-05-11,69.85241928439343
2023-05-12,75.53303317753067
2023-05-13,66.73985493621072
2023-05-14,51.22854135235933
2023-05-15,76.07754798075885
2023-05-16,76.07754798075885
2023-05-17,76.07754798075885
2023-05-18,75.04002653136462
2023-05-19,78.64559752571337
2023-05-20,69.35941263822738
2023-05-21,55.871633796102316
2023-05-22,71.9274621831819
2023-05-23,69.85241928439343
2023-05-24,71.9274621831819
2023-05-25,72.96498363257614
2023-05-26,80.58819087777066
2023-05-27,65.34177638738161
2023-05-28,50.09536189699257
2023-05-29,56.629539535730736
2023-05-30,77.32110205840158
2023-05-31,78.41013166485794
2023-06-01,86.03333891005246
2023-06-02,92.56751654879062
2023-06-03,74.0540132390325
2023-06-04,62.074687568012536
2023-06-05,77.32110205840158
2023-06-06,76.23207245194521
2023-06-07,74.0540132390325
2023-06-08,74.0540132390325
2023-06-09,75.14304284548886
2023-06-10,71.87595402611977
2023-06-11,55.54050992927437
2023-06-12,75.14304284548886
2023-06-13,76.23207245194521
2023-06-14,77.32110205840158
2023-06-15,77.32110205840158
2023-06-16,81.67722048422702
2023-06-17,70.78692441966342
2023-06-18,53.36245071636165
2023-06-19,74.0540132390325
2023-06-20,74.0540132390325
2023-06-21,75.14304284548886
2023-06-22,74.0540132390325
2023-06-23,79.49916127131429
2023-06-24,68.60886520675069
2023-06-25,56.629539535730736
2023-06-26,76.23207245194521
2023-06-27,81.67722048422702
2023-06-28,74.0540132390325
2023-06-29,79.49916127131429
2023-06-30,87.12236851650883
2023-07-01,80.58819087777066
2023-07-02,62.074687568012536
2023-07-03,82.76625009068339
2023-07-04,62.074687568012536
2023-07-05,82.76625009068339
2023-07-06,82.76625009068339
2023-07-07,84.9443093035961
2023-07-08,70.78692441966342
2023-07-09,56.629539535730736
2023-07-10,77.32110205840158
2023-07-11,78.41013166485794
2023-07-12,78.41013166485794
2023-07-13,72.96498363257614
2023-07-14,82.76625009068339
2023-07-15,69.69789481320706
2023-07-16,53.36245071636165
2023-07-17,79.49916127131429
2023-07-18,77.32110205840158
2023-07-19,81.67722048422702
2023-07-20,77.32110205840158
2023-07-21,79.49916127131429
2023-07-22,69.69789481320706
2023-07-23,57.71856914218709
2023-07-24,75.14304284548886
2023-07-25,83.85527969713974
2023-07-26,81.67722048422702
2023-07-27,76.23207245194521
2023-07-28,78.41013166485794
2023-07-29,69.69789481320706
2023-07-30,55.54050992927437
2023-07-31,78.41013166485794
2023-08-01,86.03333891005246
2023-08-02,80.58819087777066
2023-08-03,78.41013166485794
2023-08-04,83.85527969713974
2023-08-05,70.78692441966342
2023-08-06,55.54050992927437
2023-08-07,80.58819087777066
2023-08-08,77.32110205840158
2023-08-09,72.96498363257614
2023-08-10,74.0540132390325
2023-08-11,80.58819087777066
2023-08-12,71.87595402611977
2023-08-13,55.54050992927437
2023-08-14,75.14304284548886
2023-08-15,77.32110205840158
2023-08-16,76.23207245194521
2023-08-17,74.0540132390325
2023-08-18,77.32110205840158
2023-08-19,70.78692441966342
2023-08-20,55.54050992927437
2023-08-21,75.14304284548886
2023-08-22,79.49916127131429
2023-08-23,71.87595402611977
2023-08-24,68.60886520675069
2023-08-25,77.32110205840158
2023-08-26,68.60886520675069
2023-08-27,56.629539535730736
2023-08-28,74.0540132390325
2023-08-29,70.78692441966342
2023-08-30,68.60886520675069
2023-08-31,75.14304284548886
2023-09-01,86.03333891005246
2023-09-02,76.23207245194521
2023-09-03,58.80759874864346
2023-09-04,60.98565796155617
2023-09-05,74.0540132390325
2023-09-06,78.41013166485794
2023-09-07,74.0540132390325
2023-09-08,76.23207245194521
2023-09-09,69.69789481320706
2023-09-10,54.451480322818014
2023-09-11,70.78692441966342
2023-09-12,68.60886520675069
2023-09-13,75.14304284548886
2023-09-14,70.78692441966342
2023-09-15,75.14304284548886
2023-09-16,66.43080599383798
2023-09-17,59.896628355099814
2023-09-18,69.69789481320706
2023-09-19,70.78692441966342
2023-09-20,74.0540132390325
2023-09-21,69.69789481320706
2023-09-22,70.78692441966342
2023-09-23,68.60886520675069
2023-09-24,54.451480322818014
2023-09-25,69.69789481320706
2023-09-26,71.87595402611977
2023-09-27,70.78692441966342
2023-09-28,64.25274678092525
2023-09-29,75.14304284548886
2023-09-30,71.87595402611977
2023-10-01,60.98565796155617
2023-10-02,83.85527969713974
2023-10-03,79.49916127131429
2023-10-04,76.23207245194521
2023-10-05,72.96498363257614
2023-10-06,93.65654615524699
2023-10-07,74.0540132390325
2023-10-08,67.51983560029434
2023-10-09,77.32110205840158
2023-10-10,74.0540132390325
2023-10-11,74.0540132390325
2023-10-12,71.87595402611977
2023-10-13,75.14304284548886
2023-10-14,67.51983560029434
2023-10-15,59.896628355099814
2023-10-16,74.0540132390325
2023-10-17,69.69789481320706
2023-10-18,71.87595402611977
2023-10-19,67.51983560029434
2023-10-20,76.23207245194521
2023-10-21,70.78692441966342
2023-10-22,50.09536189699257
2023-10-23,68.60886520675069
2023-10-24,70.78692441966342
2023-10-25,70.78692441966342
2023-10-26,67.51983560029434
2023-10-27,69.69789481320706
2023-10-28,62.074687568012536
2023-10-29,57.71856914218709
2023-10-30,69.69789481320706
2023-10-31,108.90296064563603
2023-11-01,88.21139812296518
2023-11-02,76.23207245194521
2023-11-03,78.41013166485794
2023-11-04,70.78692441966342
2023-11-05,56.629539535730736
2023-11-06,76.23207245194521
2023-11-07,72.96498363257614
2023-11-08,66.43080599383798
2023-11-09,70.78692441966342
2023-11-10,79.49916127131429
2023-11-11,65.34177638738161
2023-11-12,59.896628355099814
2023-11-13,68.60886520675069
2023-11-14,64.25274678092525
2023-11-15,70.78692441966342
2023-11-16,68.60886520675069
2023-11-17,71.87595402611977
2023-11-18,64.25274678092525
2023-11-19,51.184391503448936
2023-11-20,63.16371717446889
2023-11-21,67.51983560029434
2023-11-22,67.51983560029434
2023-11-23,50.09536189699257
2023-11-24,68.60886520675069
2023-11-25,60.98565796155617
2023-11-26,52.27342110990529
2023-11-27,71.87595402611977
2023-11-28,69.69789481320706
2023-11-29,68.60886520675069
2023-11-30,68.60886520675069
2023-12-01,79.49916127131429
2023-12-02,72.96498363257614
2023-12-03,52.27342110990529
2023-12-04,77.32110205840158
2023-12-05,78.41013166485794
2023-12-06,68.60886520675069
2023-12-07,68.60886520675069
2023-12-08,71.87595402611977
2023-12-09,67.51983560029434
2023-12-10,55.54050992927437
2023-12-11,65.34177638738161
2023-12-12,65.34177638738161
2023-12-13,67.51983560029434
2023-12-14,75.14304284548886
2023-12-15,72.96498363257614
2023-12-16,77.32110205840158
2023-12-17,53.36245071636165
2023-12-18,67.51983560029434
2023-12-19,70.78692441966342
2023-12-20,76.23207245194521
2023-12-21,72.96498363257614
2023-12-22,75.32454777989825
2023-12-23,73.81200665981997
2023-12-24,51.24489314825206
2023-12-25,44.58971221990764
2023-12-26,73.26749185659179
2023-12-27,78.41013166485794
2023-12-28,77.38160370320472
2023-12-29,81.49571554981762
2023-12-30,69.69789481320706
2023-12-31,58.92860203824972
2024-01-01,56.387532956518214
2024-01-02,79.43865962651117
2024-01-03,80.46718758816439
2024-01-04,77.38160370320472
2024-01-05,81.97972870824267
2024-01-06,71.7549507365135
2024-01-07,56.387532956518214
2024-01-08,70.72642277486028
2024-01-09,65.58378296659413
2024-01-10,69.69789481320706
2024-01-11,66.12829776982232
2024-01-12,72.78347869816673
2024-01-13,67.6408388899006
2024-01-14,49.18783722494561
2024-01-15,60.98565796155617
2024-01-16,67.6408388899006
2024-01-17,68.18535369312877
2024-01-18,69.69789481320706
2024-01-19,68.66936685155383
2024-01-20,65.58378296659413
2024-01-21,53.24144742675539
2024-01-22,64.85776322895657
2024-01-23,68.72986849635696
2024-01-24,70.66592113005716
2024-01-25,66.79381586265676
2024-01-26,64.85776322895657
2024-01-27,64.85776322895657
2024-01-28,50.33736847620509
2024-01-29,66.79381586265676
2024-01-30,73.57000008060744
2024-01-31,74.53802639745754
2024-02-01,75.50605271430764
2024-02-02,81.31421061540823
2024-02-03,71.63394744690726
2024-02-04,56.145526377305686
2024-02-05,69.69789481320706
2024-02-06,69.69789481320706
2024-02-07,66.79381586265676
2024-02-08,69.69789481320706
2024-02-09,69.69789481320706
2024-02-10,64.85776322895657
2024-02-11,52.27342110990529
2024-02-12,59.04960532785598
2024-02-13,66.79381586265676
2024-02-14,64.85776322895657
2024-02-15,72.60197376375734
2024-02-16,74.53802639745754
2024-02-17,69.69789481320706
2024-02-18,54.209473743605486
2024-02-19,64.85776322895657
2024-02-20,69.69789481320706
2024-02-21,73.57000008060744
2024-02-22,67.76184217950686
2024-02-23,71.63394744690726
2024-02-24,68.72986849635696
2024-02-25,56.145526377305686
2024-02-26,66.79381586265676
2024-02-27,68.72986849635696
2024-02-28,69.69789481320706
2024-02-29,71.63394744690726
2024-03-01,81.31421061540823
2024-03-02,78.41013166485794
2024-03-03,60.01763164470608
2024-03-04,74.53802639745754
2024-03-05,72.60197376375734
2024-03-06,71.63394744690726
2024-03-07,67.76184217950686
2024-03-08,72.60197376375734
2024-03-09,67.76184217950686
2024-03-10,51.30539479305519
2024-03-11,70.66592113005716
2024-03-12,72.60197376375734
2024-03-13,69.69789481320706
2024-03-14,68.72986849635696
2024-03-15,70.66592113005716
2024-03-16,67.76184217950686
2024-03-17,55.177500060455586
2024-03-18,73.57000008060744
2024-03-19,71.63394744690726
2024-03-20,70.66592113005716
2024-03-21,64.85776322895657
2024-03-22,65.82578954580666
2024-03-23,66.79381586265676
2024-03-24,55.177500060455586
2024-03-25,71.63394744690726
2024-03-26,66.79381586265676
2024-03-27,69.69789481320706
2024-03-28,69.69789481320706
2024-03-29,73.57000008060744
2024-03-30,69.69789481320706
2024-03-31,49.369342159355
2024-04-01,79.37815798170803
2024-04-02,75.50605271430764
2024-04-03,72.60197376375734
2024-04-04,68.72986849635696
2024-04-05,72.60197376375734
2024-04-06,68.72986849635696
2024-04-07,51.30539479305519
2024-04-08,62.92171059525637
2024-04-09,71.63394744690726
2024-04-10,69.69789481320706
2024-04-11,74.53802639745754
2024-04-12,80.34618429855813
2024-04-13,69.69789481320706
2024-04-14,55.177500060455586
2024-04-15,73.57000008060744
2024-04-16,72.60197376375734
2024-04-17,66.79381586265676
2024-04-18,64.85776322895657
2024-04-19,67.76184217950686
2024-04-20,60.01763164470608
2024-04-21,49.369342159355
2024-04-22,63.889736912106464
2024-04-23,65.82578954580666
2024-04-24,96.8026316850098
2024-04-25,72.60197376375734
2024-04-26,69.69789481320706
2024-04-27,63.889736912106464
2024-04-28,49.369342159355
2024-04-29,68.72986849635696
2024-04-30,69.69789481320706
2024-05-01,70.66592113005716
2024-05-02,68.72986849635696
2024-05-03,75.50605271430764
2024-05-04,67.76184217950686
2024-05-05,50.33736847620509
2024-05-06,65.82578954580666
2024-05-07,65.82578954580666
2024-05-08,63.889736912106464
2024-05-09,66.79381586265676
2024-05-10,66.79381586265676
2024-05-11,63.889736912106464
2024-05-12,46.4652632088047
2024-05-13,66.79381586265676
2024-05-14,67.76184217950686
2024-05-15,68.72986849635696
2024-05-16,66.79381586265676
2024-05-17,68.72986849635696
2024-05-18,64.85776322895657
2024-05-19,49.369342159355
2024-05-20,66.79381586265676
2024-05-21,61.95368427840627
2024-05-22,63.889736912106464
2024-05-23,66.79381586265676
2024-05-24,69.69789481320706
2024-05-25,64.85776322895657
2024-05-26,46.4652632088047
2024-05-27,55.177500060455586
2024-05-28,70.66592113005716
2024-05-29,76.47407903115774
2024-05-30,69.69789481320706
2024-05-31,78.41013166485794
2024-06-01,74.53802639745754
2024-06-02,56.145526377305686
2024-06-03,76.47407903115774
2024-06-04,76.47407903115774
2024-06-05,76.47407903115774
2024-06-06,71.63394744690726
2024-06-07,74.53802639745754
2024-06-08,65.82578954580666
2024-06-09,51.30539479305519
2024-06-10,76.47407903115774
2024-06-11,70.66592113005716
2024-06-12,71.63394744690726
2024-06-13,65.82578954580666
2024-06-14,78.41013166485794
2024-06-15,65.82578954580666
2024-06-16,50.33736847620509
2024-06-17,70.66592113005716
2024-06-18,68.72986849635696
2024-06-19,72.60197376375734
2024-06-20,68.72986849635696
2024-06-21,72.60197376375734
2024-06-22,63.889736912106464
2024-06-23,51.30539479305519
2024-06-24,68.72986849635696
2024-06-25,72.60197376375734
2024-06-26,70.66592113005716
2024-06-27,70.66592113005716
2024-06-28,72.60197376375734
2024-06-29,69.69789481320706
2024-06-30,54.209473743605486
2024-07-01,78.41013166485794
2024-07-02,78.41013166485794
2024-07-03,78.41013166485794
2024-07-04,56.145526377305686
2024-07-05,70.66592113005716
2024-07-06,70.66592113005716
2024-07-07,60.01763164470608
2024-07-08,75.50605271430764
2024-07-09,71.63394744690726
2024-07-10,72.60197376375734
2024-07-11,72.60197376375734
2024-07-12,73.57000008060744
2024-07-13,64.85776322895657
2024-07-14,48.4013158425049
2024-07-15,71.63394744690726
2024-07-16,69.69789481320706
2024-07-17,68.72986849635696
2024-07-18,71.63394744690726
2024-07-19,76.47407903115774
2024-07-20,67.76184217950686
2024-07-21,50.33736847620509
2024-07-22,69.69789481320706
2024-07-23,67.76184217950686
2024-07-24,66.79381586265676
2024-07-25,68.72986849635696
2024-07-26,71.63394744690726
2024-07-27,63.889736912106464
2024-07-28,52.27342110990529
2024-07-29,76.47407903115774
2024-07-30,74.53802639745754
2024-07-31,73.57000008060744
2024-08-01,78.41013166485794
2024-08-02,81.31421061540823
2024-08-03,73.57000008060744
2024-08-04,55.177500060455586
2024-08-05,75.50605271430764
2024-08-06,71.63394744690726
2024-08-07,75.50605271430764
2024-08-08,71.63394744690726
2024-08-09,75.50605271430764
2024-08-10,65.82578954580666
2024-08-11,53.24144742675539
2024-08-12,71.63394744690726
2024-08-13,73.57000008060744
2024-08-14,73.57000008060744
2024-08-15,75.50605271430764
2024-08-16,76.47407903115774
2024-08-17,69.69789481320706
2024-08-18,51.59005289927757
2024-08-19,70.42467683345501
2024-08-20,73.40244310300957
2024-08-21,70.42467683345501
2024-08-22,69.94066367502997
2024-08-23,73.40244310300957
2024-08-24,70.42467683345501
2024-08-25,59.27647515237649
2024-08-26,71.67155338901978
2024-08-27,72.1555665474448
2024-08-28,74.64931965857433
2024-08-29,70.42467683345501
2024-08-30,89.5381510063471
2024-08-31,86.56038473679254
2024-09-01,75.89619621413908
2024-09-02,76.38020937256414
2024-09-03,93.48394359275176
2024-09-04,91.26904072033692
2024-09-05,82.33574191167324
2024-09-06,81.8517287532482
2024-09-07,75.13333281699937
2024-09-08,84.06663162566305
2024-09-09,72.91842994458452
2024-09-10,69.94066367502997
2024-09-11,66.96289740547542
2024-09-12,70.42467683345501
2024-09-13,73.40244310300957
2024-09-14,68.69378711946521
2024-09-15,62.25424142193105
2024-09-16,68.69378711946521
2024-09-17,68.65770574257347
2024-09-18,68.65770574257347
2024-09-19,67.13197894829406
2024-09-20,71.70915933113228
2024-09-21,62.554798565455826
2024-09-22,51.874711005499954
