Time,poki
2024-09-23,76.7307514961486
2024-09-24,84.86886150331587
2024-09-25,77.89333864002964
2024-09-26,87.19403579107795
2024-09-27,91.84438436660211
2024-09-28,60.454531481814044
2024-09-29,52.31642147464677
2024-09-30,68.59264148898131
2024-10-01,79.05592578391068
2024-10-02,84.86886150331587
2024-10-03,88.35662293495899
2024-10-04,97.6573200860073
2024-10-05,55.80418290628989
2024-10-06,52.31642147464677
2024-10-07,69.75522863286236
2024-10-08,76.7307514961486
2024-10-09,81.38110007167275
2024-10-10,75.56816435226756
2024-10-11,91.84438436660211
2024-10-12,54.64159576240885
2024-10-13,55.80418290628989
2024-10-14,61.617118625695085
2024-10-15,76.7307514961486
2024-10-16,77.89333864002964
2024-10-17,79.05592578391068
2024-10-18,96.49473294212626
2024-10-19,59.291944337933
2024-10-20,52.31642147464677
2024-10-21,73.24299006450548
2024-10-22,79.05592578391068
2024-10-23,80.21851292779172
2024-10-24,94.16955865436418
2024-10-25,98.81990722988834
2024-10-26,56.96677005017093
2024-10-27,56.96677005017093
2024-10-28,80.21851292779172
2024-10-29,81.38110007167275
2024-10-30,95.33214579824522
2024-10-31,96.49473294212626
2024-11-01,102.30766866153147
2024-11-02,62.779705769576125
2024-11-03,56.96677005017093
2024-11-04,86.03144864719691
2024-11-05,75.56816435226756
2024-11-06,67.43005434510029
2024-11-07,91.84438436660211
2024-11-08,106.95801723705561
2024-11-09,65.1048800573382
2024-11-10,61.617118625695085
2024-11-11,69.75522863286236
2024-11-12,84.86886150331587
2024-11-13,90.68179722272107
2024-11-14,93.00697151048314
2024-11-15,108.12060438093665
2024-11-16,63.942292913457166
2024-11-17,60.454531481814044
2024-11-18,83.70627435943483
2024-11-19,81.38110007167275
2024-11-20,90.68179722272107
2024-11-21,103.4702558054125
2024-11-22,112.77095295646082
2024-11-23,69.75522863286236
2024-11-24,63.942292913457166
2024-11-25,86.03144864719691
2024-11-26,84.86886150331587
2024-11-27,72.08040292062444
2024-11-28,72.08040292062444
2024-11-29,67.43005434510029
2024-11-30,60.454531481814044
2024-12-01,55.80418290628989
2024-12-02,77.89333864002964
2024-12-03,82.54368721555379
2024-12-04,87.19403579107795
2024-12-05,82.54368721555379
2024-12-06,106.95801723705561
2024-12-07,66.26746720121925
2024-12-08,62.779705769576125
2024-12-09,86.03144864719691
2024-12-10,91.84438436660211
2024-12-11,94.16955865436418
2024-12-12,101.14508151765042
2024-12-13,115.0961272442229
2024-12-14,69.75522863286236
2024-12-15,67.43005434510029
2024-12-16,95.33214579824522
2024-12-17,102.30766866153147
2024-12-18,103.4702558054125
2024-12-19,116.25871438810394
2024-12-20,109.2831915248177
2024-12-21,76.7307514961486
2024-12-22,65.1048800573382
2024-12-23,67.43005434510029
2024-12-24,67.43005434510029
2024-12-25,69.75522863286236
2024-12-26,59.291944337933
2024-12-27,55.80418290628989
2024-12-28,52.31642147464677
2024-12-29,49.99124718688469
2024-12-30,51.15383433076573
2024-12-31,51.15383433076573
2025-01-01,56.96677005017093
2025-01-02,49.99124718688469
2025-01-03,54.64159576240885
2025-01-04,49.99124718688469
2025-01-05,49.99124718688469
2025-01-06,58.12935719405197
2025-01-07,72.08040292062444
2025-01-08,76.7307514961486
2025-01-09,82.54368721555379
2025-01-10,80.21851292779172
2025-01-11,58.12935719405197
2025-01-12,54.64159576240885
2025-01-13,68.59264148898131
2025-01-14,83.70627435943483
2025-01-15,86.03144864719691
2025-01-16,87.19403579107795
2025-01-17,96.49473294212626
2025-01-18,61.617118625695085
2025-01-19,55.80418290628989
2025-01-20,58.12935719405197
2025-01-21,73.24299006450548
2025-01-22,80.21851292779172
2025-01-23,79.05592578391068
2025-01-24,90.68179722272107
2025-01-25,60.454531481814044
2025-01-26,56.96677005017093
2025-01-27,75.56816435226756
2025-01-28,83.70627435943483
2025-01-29,79.05592578391068
2025-01-30,81.38110007167275
2025-01-31,98.81990722988834
2025-02-01,61.617118625695085
2025-02-02,60.454531481814044
2025-02-03,72.08040292062444
2025-02-04,76.7307514961486
2025-02-05,79.05592578391068
2025-02-06,82.54368721555379
2025-02-07,94.16955865436418
2025-02-08,68.59264148898131
2025-02-09,58.12935719405197
2025-02-10,69.75522863286236
2025-02-11,79.05592578391068
2025-02-12,80.21851292779172
2025-02-13,84.86886150331587
2025-02-14,89.51921007884003
2025-02-15,65.1048800573382
2025-02-16,62.779705769576125
2025-02-17,68.59264148898131
2025-02-18,70.9178157767434
2025-02-19,75.56816435226756
2025-02-20,80.21851292779172
2025-02-21,84.86886150331587
2025-02-22,61.617118625695085
2025-02-23,60.454531481814044
2025-02-24,66.26746720121925
2025-02-25,74.40557720838652
2025-02-26,76.7307514961486
2025-02-27,79.05592578391068
2025-02-28,87.19403579107795
2025-03-01,63.942292913457166
2025-03-02,60.454531481814044
2025-03-03,70.9178157767434
2025-03-04,79.05592578391068
2025-03-05,81.38110007167275
2025-03-06,89.51921007884003
2025-03-07,83.70627435943483
2025-03-08,62.779705769576125
2025-03-09,62.779705769576125
2025-03-10,66.26746720121925
2025-03-11,75.56816435226756
2025-03-12,75.56816435226756
2025-03-13,75.56816435226756
2025-03-14,87.19403579107795
2025-03-15,61.617118625695085
2025-03-16,60.454531481814044
2025-03-17,65.1048800573382
2025-03-18,75.56816435226756
2025-03-19,73.24299006450548
2025-03-20,80.21851292779172
2025-03-21,88.35662293495899
2025-03-22,58.12935719405197
2025-03-23,58.12935719405197
2025-03-24,66.26746720121925
2025-03-25,66.26746720121925
2025-03-26,75.56816435226756
2025-03-27,73.24299006450548
2025-03-28,87.19403579107795
2025-03-29,61.617118625695085
2025-03-30,55.80418290628989
2025-03-31,65.1048800573382
2025-04-01,70.9178157767434
2025-04-02,70.9178157767434
2025-04-03,76.7307514961486
2025-04-04,86.03144864719691
2025-04-05,60.454531481814044
2025-04-06,56.96677005017093
2025-04-07,67.43005434510029
2025-04-08,69.75522863286236
2025-04-09,72.08040292062444
2025-04-10,76.7307514961486
2025-04-11,91.84438436660211
2025-04-12,60.454531481814044
2025-04-13,53.47900861852781
2025-04-14,68.59264148898131
2025-04-15,75.34567940138271
2025-04-16,74.28282689065695
2025-04-17,75.82723834016795
2025-04-18,63.7540364165546
2025-04-19,55.832509902689026
2025-04-20,54.76965739196326
2025-04-21,55.832509902689026
2025-04-22,64.23559535533985
2025-04-23,64.81688892728036
2025-04-24,70.61271041969442
2025-04-25,75.82723834016795
2025-04-26,55.832509902689026
2025-04-27,50.03668841027496
2025-04-28,66.94259394873188
2025-04-29,68.48700539824289
2025-04-30,71.67556293042017
2025-05-01,75.82723834016795
2025-05-02,91.67029136789911
2025-05-03,59.50262637365155
2025-05-04,54.288098453178016
2025-05-05,65.87974143800614
2025-05-06,76.89009085089371
2025-05-07,74.76438582944219
2025-05-08,79.01579587234525
2025-05-09,94.8588489000764
2025-05-10,60.56547888437731
2025-05-11,57.95821492414055
2025-05-12,74.76438582944219
2025-05-13,79.01579587234525
2025-05-14,82.20435340452252
2025-05-15,86.68060898134368
2025-05-16,86.68060898134368
2025-05-17,57.78707265422912
2025-05-18,57.78707265422912
2025-05-19,78.01254808320931
2025-05-20,85.7174911037732
2025-05-21,79.93878383835029
2025-05-22,84.75437322620272
2025-05-23,78.9756659607798
2025-05-24,57.78707265422912
2025-05-25,54.897719021517666
2025-05-26,57.78707265422912
2025-05-27,65.49201567479301
2025-05-28,75.12319445049786
2025-05-29,78.9756659607798
2025-05-30,76.08631232806835
2025-05-31,54.897719021517666
2025-06-01,52.00836538880621
2025-06-02,59.71330840937009
2025-06-03,65.49201567479301
2025-06-04,65.49201567479301
2025-06-05,62.60266204208155
2025-06-06,63.56577991965204
2025-06-07,52.971483266376694
2025-06-08,51.04524751123573
2025-06-09,57.78707265422912
2025-06-10,56.82395477665864
2025-06-11,56.82395477665864
2025-06-12,59.71330840937009
2025-06-13,57.78707265422912
2025-06-14,51.04524751123573
2025-06-15,52.00836538880621
2025-06-16,52.971483266376694
2025-06-17,52.00836538880621
2025-06-18,53.934601143947184
2025-06-19,47.192776000953785
2025-06-20,48.15589387852427
2025-06-21,48.15589387852427
2025-06-22,46.2296581233833
2025-06-23,46.2296581233833
2025-06-24,47.192776000953785
2025-06-25,48.15589387852427
2025-06-26,50.08212963366524
2025-06-27,52.00836538880621
2025-06-28,47.192776000953785
2025-06-29,48.15589387852427
2025-06-30,46.2296581233833
2025-07-01,47.192776000953785
2025-07-02,46.2296581233833
2025-07-03,49.11901175609476
2025-07-04,51.04524751123573
2025-07-05,47.192776000953785
2025-07-06,48.15589387852427
2025-07-07,44.30342236824233
2025-07-08,44.30342236824233
2025-07-09,47.192776000953785
2025-07-10,46.2296581233833
2025-07-11,49.11901175609476
2025-07-12,47.192776000953785
2025-07-13,45.26654024581281
2025-07-14,48.15589387852427
2025-07-15,49.11901175609476
2025-07-16,48.15589387852427
2025-07-17,48.15589387852427
2025-07-18,46.2296581233833
2025-07-19,46.2296581233833
2025-07-20,47.192776000953785
2025-07-21,45.26654024581281
2025-07-22,47.192776000953785
2025-07-23,47.192776000953785
2025-07-24,43.34030449067184
2025-07-25,48.15589387852427
2025-07-26,45.26654024581281
2025-07-27,47.192776000953785
2025-07-28,45.26654024581281
2025-07-29,43.34030449067184
2025-07-30,44.30342236824233
2025-07-31,45.26654024581281
2025-08-01,48.15589387852427
2025-08-02,47.192776000953785
2025-08-03,45.26654024581281
2025-08-04,44.30342236824233
2025-08-05,47.192776000953785
2025-08-06,46.2296581233833
2025-08-07,50.08212963366524
2025-08-08,53.934601143947184
2025-08-09,49.11901175609476
2025-08-10,46.2296581233833
2025-08-11,49.11901175609476
2025-08-12,53.934601143947184
2025-08-13,55.860836899088156
2025-08-14,61.639544164511065
2025-08-15,68.38136930750446
2025-08-16,52.00836538880621
2025-08-17,52.00836538880621
2025-08-18,60.67642628694058
2025-08-19,63.56577991965204
2025-08-20,69.34448718507495
2025-08-21,68.38136930750446
2025-08-22,74.16007657292738
2025-08-23,52.971483266376694
2025-08-24,51.04524751123573
2025-08-25,64.52889779722253
2025-08-26,68.38136930750446
2025-08-27,66.45513355236349
2025-08-28,78.01254808320931
2025-08-29,81.86501959349125
2025-08-30,55.860836899088156
2025-08-31,52.00836538880621
2025-09-01,52.00836538880621
2025-09-02,60.67642628694058
2025-09-03,69.34448718507495
2025-09-04,81.86501959349125
2025-09-05,82.82813747106174
2025-09-06,55.860836899088156
2025-09-07,51.04524751123573
2025-09-08,63.56577991965204
2025-09-09,70.30760506264544
2025-09-10,69.34448718507495
2025-09-11,78.01254808320931
2025-09-12,83.79125534863223
2025-09-13,55.860836899088156
2025-09-14,55.860836899088156
2025-09-15,62.60266204208155
2025-09-16,72.2338408177864
2025-09-17,74.16007657292738
2025-09-18,73.19695869535688
2025-09-19,77.04943020563883
2025-09-20,60.67642628694058
2025-09-21,54.897719021517666
2025-09-22,65.49201567479301
2025-09-23,77.04943020563883
2025-09-24,77.04943020563883
2025-09-25,75.12319445049786
2025-09-26,87.64372685891416
2025-09-27,63.56577991965204
2025-09-28,54.897719021517666
2025-09-29,64.52889779722253
2025-09-30,71.27072294021592
2025-10-01,68.38136930750446
2025-10-02,75.12319445049786
2025-10-03,87.64372685891416
2025-10-04,58.75019053179961
2025-10-05,55.860836899088156
2025-10-06,63.56577991965204
2025-10-07,69.34448718507495
2025-10-08,72.2338408177864
2025-10-09,87.64372685891416
2025-10-10,85.7174911037732
2025-10-11,61.639544164511065
2025-10-12,58.75019053179961
2025-10-13,64.52889779722253
2025-10-14,66.45513355236349
2025-10-15,73.19695869535688
2025-10-16,71.27072294021592
2025-10-17,79.93878383835029
2025-10-18,61.639544164511065
2025-10-19,58.75019053179961
2025-10-20,67.41825142993397
2025-10-21,66.45513355236349
2025-10-22,71.27072294021592
2025-10-23,76.08631232806835
2025-10-24,86.68060898134368
2025-10-25,61.639544164511065
2025-10-26,60.67642628694058
2025-10-27,65.49201567479301
2025-10-28,73.19695869535688
2025-10-29,75.12319445049786
2025-10-30,75.12319445049786
2025-10-31,83.79125534863223
2025-11-01,58.75019053179961
2025-11-02,59.71330840937009
2025-11-03,67.41825142993397
2025-11-04,70.30760506264544
2025-11-05,68.38136930750446
2025-11-06,72.2338408177864
2025-11-07,87.64372685891416
2025-11-08,67.41825142993397
2025-11-09,61.639544164511065
2025-11-10,75.12319445049786
2025-11-11,68.38136930750446
2025-11-12,68.38136930750446
2025-11-13,80.90190171592077
2025-11-14,86.68060898134368
2025-11-15,65.49201567479301
2025-11-16,62.60266204208155
2025-11-17,68.38136930750446
2025-11-18,77.04943020563883
2025-11-19,75.12319445049786
2025-11-20,88.60684473648466
2025-11-21,93.42243412433709
2025-11-22,70.30760506264544
2025-11-23,66.45513355236349
2025-11-24,71.27072294021592
2025-11-25,77.04943020563883
2025-11-26,71.27072294021592
2025-11-27,70.30760506264544
2025-11-28,67.41825142993397
2025-11-29,63.56577991965204
2025-11-30,58.75019053179961
2025-12-01,60.67642628694058
2025-12-02,76.08631232806835
2025-12-03,72.2338408177864
2025-12-04,76.08631232806835
2025-12-05,82.82813747106174
2025-12-06,66.45513355236349
2025-12-07,65.49201567479301
2025-12-08,74.16007657292738
2025-12-09,73.19695869535688
2025-12-10,75.12319445049786
2025-12-11,77.04943020563883
2025-12-12,83.79125534863223
2025-12-13,72.2338408177864
2025-12-14,68.38136930750446
2025-12-15,81.86501959349125
2025-12-16,78.9756659607798
2025-12-17,86.68060898134368
2025-12-18,96.31178775704853
2025-12-19,92.4593162467666
2025-12-20,70.30760506264544
2025-12-21,68.38136930750446
2025-12-22,69.34448718507495
2025-12-23,67.41825142993397
2025-12-24,68.38136930750446
2025-12-25,69.34448718507495
2025-12-26,61.639544164511065
2025-12-27,57.78707265422912
2025-12-28,58.75019053179961
2025-12-29,53.934601143947184
2025-12-30,54.897719021517666
2025-12-31,58.75019053179961
2026-01-01,61.639544164511065
2026-01-02,57.78707265422912
2026-01-03,55.860836899088156
2026-01-04,54.897719021517666
2026-01-05,56.82395477665864
2026-01-06,59.71330840937009
2026-01-07,63.56577991965204
2026-01-08,63.56577991965204
2026-01-09,77.04943020563883
2026-01-10,60.67642628694058
2026-01-11,54.897719021517666
2026-01-12,62.60266204208155
2026-01-13,64.52889779722253
2026-01-14,68.38136930750446
2026-01-15,75.12319445049786
2026-01-16,79.93878383835029
2026-01-17,63.56577991965204
2026-01-18,61.639544164511065
2026-01-19,57.78707265422912
2026-01-20,63.56577991965204
2026-01-21,66.45513355236349
2026-01-22,72.2338408177864
2026-01-23,78.01254808320931
2026-01-24,69.34448718507495
2026-01-25,63.56577991965204
2026-01-26,64.52889779722253
2026-01-27,65.49201567479301
2026-01-28,68.38136930750446
2026-01-29,69.34448718507495
2026-01-30,82.82813747106174
2026-01-31,67.41825142993397
2026-02-01,62.60266204208155
2026-02-02,64.52889779722253
2026-02-03,73.19695869535688
2026-02-04,73.19695869535688
2026-02-05,66.45513355236349
2026-02-06,81.86501959349125
2026-02-07,62.60266204208155
2026-02-08,55.860836899088156
2026-02-09,57.78707265422912
2026-02-10,64.52889779722253
2026-02-11,65.49201567479301
2026-02-12,70.30760506264544
2026-02-13,69.34448718507495
2026-02-14,60.67642628694058
2026-02-15,58.75019053179961
2026-02-16,59.71330840937009
2026-02-17,52.971483266376694
2026-02-18,61.639544164511065
2026-02-19,66.45513355236349
2026-02-20,72.2338408177864
2026-02-21,68.38136930750446
2026-02-22,60.67642628694058
2026-02-23,61.639544164511065
2026-02-24,61.639544164511065
2026-02-25,60.67642628694058
2026-02-26,65.49201567479301
2026-02-27,78.01254808320931
2026-02-28,60.67642628694058
2026-03-01,59.71330840937009
2026-03-02,60.67642628694058
2026-03-03,66.45513355236349
2026-03-04,66.45513355236349
2026-03-05,67.41825142993397
2026-03-06,83.79125534863223
2026-03-07,66.45513355236349
2026-03-08,63.56577991965204
2026-03-09,60.67642628694058
2026-03-10,65.49201567479301
2026-03-11,65.49201567479301
2026-03-12,70.30760506264544
2026-03-13,78.9756659607798
2026-03-14,66.45513355236349
2026-03-15,63.56577991965204
2026-03-16,67.41825142993397
2026-03-17,64.52889779722253
2026-03-18,65.49201567479301
2026-03-19,68.38136930750446
2026-03-20,72.2338408177864
2026-03-21,61.639544164511065
2026-03-22,60.67642628694058
2026-03-23,56.82395477665864
2026-03-24,63.56577991965204
2026-03-25,65.49201567479301
2026-03-26,65.49201567479301
2026-03-27,70.30760506264544
2026-03-28,62.60266204208155
2026-03-29,59.71330840937009
2026-03-30,56.82395477665864
2026-03-31,64.52889779722253
2026-04-01,62.60266204208155
2026-04-02,67.41825142993397
2026-04-03,65.49201567479301
2026-04-04,59.71330840937009
2026-04-05,57.78707265422912
2026-04-06,55.860836899088156
2026-04-07,53.934601143947184
2026-04-08,57.78707265422912
2026-04-09,55.860836899088156
2026-04-10,63.56577991965204
2026-04-11,56.82395477665864
2026-04-12,52.971483266376694
2026-04-13,53.934601143947184
2026-04-14,57.78707265422912
2026-04-15,55.860836899088156
2026-04-16,64.52889779722253
2026-04-17,69.34448718507495
2026-04-18,57.78707265422912
2026-04-19,57.78707265422912
2026-04-20,57.78707265422912
2026-04-21,59.71330840937009
2026-04-22,59.71330840937009
2026-04-23,66.45513355236349
2026-04-24,74.16007657292738
2026-04-25,57.78707265422912
2026-04-26,55.860836899088156
2026-04-27,56.82395477665864
2026-04-28,59.71330840937009
2026-04-29,71.27072294021592
2026-04-30,67.41825142993397
2026-05-01,75.12319445049786
2026-05-02,54.897719021517666
2026-05-03,57.78707265422912
2026-05-04,57.78707265422912
2026-05-05,61.639544164511065
2026-05-06,64.52889779722253
2026-05-07,70.30760506264544
2026-05-08,71.27072294021592
2026-05-09,62.60266204208155
2026-05-10,61.639544164511065
2026-05-11,63.56577991965204
2026-05-12,67.41825142993397
2026-05-13,68.38136930750446
2026-05-14,71.27072294021592
2026-05-15,75.12319445049786
2026-05-16,62.60266204208155
2026-05-17,57.78707265422912
2026-05-18,70.30760506264544
2026-05-19,68.38136930750446
2026-05-20,68.38136930750446
2026-05-21,72.2338408177864
2026-05-22,79.93878383835029
2026-05-23,64.52889779722253
2026-05-24,60.67642628694058
2026-05-25,55.860836899088156
2026-05-26,60.67642628694058
2026-05-27,63.56577991965204
2026-05-28,72.2338408177864
2026-05-29,68.38136930750446
2026-05-30,60.67642628694058
2026-05-31,55.860836899088156
