Time,nhl
2022-06-18,29.0
2022-06-19,55.0
2022-06-20,24.0
2022-06-21,50.0
2022-06-22,26.0
2022-06-23,62.0
2022-06-24,22.0
2022-06-25,67.0
2022-06-26,32.0
2022-06-27,67.0
2022-06-28,11.0
2022-06-29,9.0
2022-06-30,8.0
2022-07-01,9.0
2022-07-02,8.0
2022-07-03,8.0
2022-07-04,7.0
2022-07-05,9.0
2022-07-06,11.0
2022-07-07,27.0
2022-07-08,46.0
2022-07-09,11.0
2022-07-10,9.0
2022-07-11,9.0
2022-07-12,9.0
2022-07-13,24.0
2022-07-14,14.0
2022-07-15,8.0
2022-07-16,7.0
2022-07-17,7.0
2022-07-18,6.0
2022-07-19,6.0
2022-07-20,6.0
2022-07-21,5.0
2022-07-22,5.0
2022-07-23,6.0
2022-07-24,5.0
2022-07-25,5.0
2022-07-26,5.0
2022-07-27,4.0
2022-07-28,5.0
2022-07-29,5.0
2022-07-30,4.0
2022-07-31,4.0
2022-08-01,4.0
2022-08-02,4.0
2022-08-03,4.0
2022-08-04,4.0
2022-08-05,4.0
2022-08-06,4.0
2022-08-07,4.0
2022-08-08,4.0
2022-08-09,4.0
2022-08-10,4.0
2022-08-11,4.0
2022-08-12,4.0
2022-08-13,4.0
2022-08-14,4.0
2022-08-15,4.0
2022-08-16,4.0
2022-08-17,4.0
2022-08-18,4.0
2022-08-19,4.0
2022-08-20,4.0
2022-08-21,4.0
2022-08-22,4.0
2022-08-23,4.0
2022-08-24,5.0
2022-08-25,5.0
2022-08-26,4.0
2022-08-27,4.0
2022-08-28,4.0
2022-08-29,3.731958762886598
2022-08-30,3.731958762886598
2022-08-31,4.309278350515464
2022-09-01,4.309278350515464
2022-09-02,3.231958762886598
2022-09-03,3.731958762886598
2022-09-04,3.731958762886598
2022-09-05,3.731958762886598
2022-09-06,3.231958762886598
2022-09-07,3.731958762886598
2022-09-08,4.809278350515464
2022-09-09,4.309278350515464
2022-09-10,3.231958762886598
2022-09-11,4.809278350515464
2022-09-12,4.309278350515464
2022-09-13,4.309278350515464
2022-09-14,4.309278350515464
2022-09-15,4.809278350515464
2022-09-16,4.809278350515464
2022-09-17,4.309278350515464
2022-09-18,4.809278350515464
2022-09-19,4.809278350515464
2022-09-20,5.886597938144329
2022-09-21,5.386597938144329
2022-09-22,5.386597938144329
2022-09-23,5.386597938144329
2022-09-24,6.963917525773196
2022-09-25,10.195876288659793
2022-09-26,8.041237113402062
2022-09-27,10.195876288659793
2022-09-28,10.391752577319586
2022-09-29,8.082474226804123
2022-09-30,9.237113402061855
2022-10-01,11.546391752577318
2022-10-02,10.391752577319586
2022-10-03,9.237113402061855
2022-10-04,10.391752577319586
2022-10-05,11.546391752577318
2022-10-06,12.70103092783505
2022-10-07,15.010309278350514
2022-10-08,16.164948453608247
2022-10-09,12.70103092783505
2022-10-10,10.391752577319586
2022-10-11,17.31958762886598
2022-10-12,28.865979381443296
2022-10-13,32.329896907216494
2022-10-14,31.17525773195876
2022-10-15,27.711340206185564
2022-10-16,27.711340206185564
2022-10-17,17.31958762886598
2022-10-18,28.865979381443296
2022-10-19,25.4020618556701
2022-10-20,27.711340206185564
2022-10-21,27.711340206185564
2022-10-22,28.865979381443296
2022-10-23,30.020618556701027
2022-10-24,17.31958762886598
2022-10-25,24.24742268041237
2022-10-26,30.020618556701027
2022-10-27,21.938144329896904
2022-10-28,24.24742268041237
2022-10-29,26.556701030927833
2022-10-30,26.556701030927833
2022-10-31,19.62886597938144
2022-11-01,19.62886597938144
2022-11-02,28.865979381443296
2022-11-03,19.62886597938144
2022-11-04,30.020618556701027
2022-11-05,23.092783505154635
2022-11-06,27.711340206185564
2022-11-07,17.31958762886598
2022-11-08,19.62886597938144
2022-11-09,25.4020618556701
2022-11-10,19.62886597938144
2022-11-11,25.4020618556701
2022-11-12,24.24742268041237
2022-11-13,30.020618556701027
2022-11-14,18.47422680412371
2022-11-15,19.62886597938144
2022-11-16,21.938144329896904
2022-11-17,18.47422680412371
2022-11-18,27.711340206185564
2022-11-19,20.783505154639172
2022-11-20,32.329896907216494
2022-11-21,16.164948453608247
2022-11-22,24.24742268041237
2022-11-23,21.938144329896904
2022-11-24,32.329896907216494
2022-11-25,21.938144329896904
2022-11-26,28.865979381443296
2022-11-27,25.4020618556701
2022-11-28,17.31958762886598
2022-11-29,20.783505154639172
2022-11-30,24.24742268041237
2022-12-01,20.783505154639172
2022-12-02,23.092783505154635
2022-12-03,20.783505154639172
2022-12-04,28.865979381443296
2022-12-05,17.31958762886598
2022-12-06,20.783505154639172
2022-12-07,21.938144329896904
2022-12-08,28.865979381443296
2022-12-09,19.62886597938144
2022-12-10,31.17525773195876
2022-12-11,25.4020618556701
2022-12-12,18.47422680412371
2022-12-13,20.783505154639172
2022-12-14,32.329896907216494
2022-12-15,21.938144329896904
2022-12-16,27.711340206185564
2022-12-17,26.556701030927833
2022-12-18,28.865979381443296
2022-12-19,19.62886597938144
2022-12-20,25.4020618556701
2022-12-21,24.24742268041237
2022-12-22,25.4020618556701
2022-12-23,27.711340206185564
2022-12-24,32.329896907216494
2022-12-25,13.855670103092782
2022-12-26,13.855670103092782
2022-12-27,15.010309278350514
2022-12-28,30.020618556701027
2022-12-29,26.556701030927833
2022-12-30,27.711340206185564
2022-12-31,30.020618556701027
2023-01-01,31.17525773195876
2023-01-02,34.63917525773196
2023-01-03,19.62886597938144
2023-01-04,28.865979381443296
2023-01-05,24.24742268041237
2023-01-06,33.48453608247422
2023-01-07,30.020618556701027
2023-01-08,31.17525773195876
2023-01-09,21.938144329896904
2023-01-10,20.783505154639172
2023-01-11,26.556701030927833
2023-01-12,21.938144329896904
2023-01-13,27.711340206185564
2023-01-14,26.556701030927833
2023-01-15,34.63917525773196
2023-01-16,25.4020618556701
2023-01-17,24.24742268041237
2023-01-18,25.4020618556701
2023-01-19,27.711340206185564
2023-01-20,32.329896907216494
2023-01-21,27.711340206185564
2023-01-22,33.48453608247422
2023-01-23,20.783505154639172
2023-01-24,23.092783505154635
2023-01-25,30.020618556701027
2023-01-26,25.4020618556701
2023-01-27,28.865979381443296
2023-01-28,32.329896907216494
2023-01-29,34.63917525773196
2023-01-30,18.47422680412371
2023-01-31,20.783505154639172
2023-02-01,20.783505154639172
2023-02-02,23.092783505154635
2023-02-03,21.938144329896904
2023-02-04,49.64948453608247
2023-02-05,20.783505154639172
2023-02-06,12.70103092783505
2023-02-07,23.092783505154635
2023-02-08,21.938144329896904
2023-02-09,23.092783505154635
2023-02-10,24.24742268041237
2023-02-11,34.63917525773196
2023-02-12,32.329896907216494
2023-02-13,15.010309278350514
2023-02-14,21.938144329896904
2023-02-15,27.711340206185564
2023-02-16,25.4020618556701
2023-02-17,30.020618556701027
2023-02-18,42.72164948453608
2023-02-19,47.340206185567006
2023-02-20,32.329896907216494
2023-02-21,25.4020618556701
2023-02-22,30.020618556701027
2023-02-23,25.4020618556701
2023-02-24,35.793814432989684
2023-02-25,39.25773195876288
2023-02-26,50.8041237113402
2023-02-27,31.17525773195876
2023-02-28,35.793814432989684
2023-03-01,41.567010309278345
2023-03-02,40.41237113402062
2023-03-03,45.03092783505154
2023-03-04,41.567010309278345
2023-03-05,35.793814432989684
2023-03-06,24.24742268041237
2023-03-07,25.4020618556701
2023-03-08,30.020618556701027
2023-03-09,21.938144329896904
2023-03-10,30.020618556701027
2023-03-11,31.17525773195876
2023-03-12,45.03092783505154
2023-03-13,23.092783505154635
2023-03-14,24.24742268041237
2023-03-15,30.020618556701027
2023-03-16,25.4020618556701
2023-03-17,28.865979381443296
2023-03-18,31.17525773195876
2023-03-19,41.567010309278345
2023-03-20,25.4020618556701
2023-03-21,27.711340206185564
2023-03-22,31.17525773195876
2023-03-23,26.556701030927833
2023-03-24,32.329896907216494
2023-03-25,39.25773195876288
2023-03-26,45.03092783505154
2023-03-27,26.556701030927833
2023-03-28,31.17525773195876
2023-03-29,32.329896907216494
2023-03-30,30.020618556701027
2023-03-31,35.793814432989684
2023-04-01,38.103092783505154
2023-04-02,53.113402061855666
2023-04-03,28.865979381443296
2023-04-04,27.711340206185564
2023-04-05,34.63917525773196
2023-04-06,31.17525773195876
2023-04-07,46.18556701030927
2023-04-08,45.03092783505154
2023-04-09,64.65979381443299
2023-04-10,41.567010309278345
2023-04-11,50.8041237113402
2023-04-12,51.95876288659793
2023-04-13,46.18556701030927
2023-04-14,65.81443298969072
2023-04-15,42.72164948453608
2023-04-16,28.865979381443296
2023-04-17,41.567010309278345
2023-04-18,73.89690721649484
2023-04-19,65.81443298969072
2023-04-20,66.96907216494844
2023-04-21,62.35051546391752
2023-04-22,87.75257731958762
2023-04-23,105.0721649484536
2023-04-24,60.041237113402055
2023-04-25,70.43298969072164
2023-04-26,60.041237113402055
2023-04-27,61.19587628865979
2023-04-28,64.65979381443299
2023-04-29,101.6082474226804
2023-04-30,115.46391752577318
2023-05-01,110.84536082474226
2023-05-02,66.96907216494844
2023-05-03,63.50515463917525
2023-05-04,55.42268041237113
2023-05-05,56.577319587628864
2023-05-06,58.88659793814433
2023-05-07,68.12371134020619
2023-05-08,65.81443298969072
2023-05-09,76.20618556701031
2023-05-10,57.73195876288659
2023-05-11,56.577319587628864
2023-05-12,64.65979381443299
2023-05-13,91.21649484536081
2023-05-14,66.96907216494844
2023-05-15,65.81443298969072
2023-05-16,61.19587628865979
2023-05-17,28.865979381443296
2023-05-18,30.020618556701027
2023-05-19,81.97938144329896
2023-05-20,56.577319587628864
2023-05-21,76.20618556701031
2023-05-22,31.17525773195876
2023-05-23,47.340206185567006
2023-05-24,46.18556701030927
2023-05-25,55.42268041237113
2023-05-26,48.49484536082474
2023-05-27,31.17525773195876
2023-05-28,54.268041237113394
2023-05-29,30.020618556701027
2023-05-30,53.113402061855666
2023-05-31,17.31958762886598
2023-06-01,17.31958762886598
2023-06-02,18.47422680412371
2023-06-03,28.865979381443296
2023-06-04,64.65979381443299
2023-06-05,25.4020618556701
2023-06-06,51.95876288659793
2023-06-07,24.24742268041237
2023-06-08,30.020618556701027
2023-06-09,60.041237113402055
2023-06-10,31.17525773195876
2023-06-11,66.96907216494844
2023-06-12,25.4020618556701
2023-06-13,32.329896907216494
2023-06-14,64.65979381443299
2023-06-15,11.546391752577318
2023-06-16,9.237113402061855
2023-06-17,8.082474226804123
2023-06-18,8.082474226804123
2023-06-19,6.927835051546391
2023-06-20,8.082474226804123
2023-06-21,8.082474226804123
2023-06-22,8.082474226804123
2023-06-23,9.237113402061855
2023-06-24,9.237113402061855
2023-06-25,9.237113402061855
2023-06-26,12.70103092783505
2023-06-27,21.938144329896904
2023-06-28,34.63917525773196
2023-06-29,54.268041237113394
2023-06-30,12.70103092783505
2023-07-01,19.62886597938144
2023-07-02,12.70103092783505
2023-07-03,9.237113402061855
2023-07-04,8.082474226804123
2023-07-05,6.927835051546391
2023-07-06,6.927835051546391
2023-07-07,5.773195876288659
2023-07-08,5.773195876288659
2023-07-09,5.773195876288659
2023-07-10,6.927835051546391
2023-07-11,5.773195876288659
2023-07-12,5.773195876288659
2023-07-13,5.773195876288659
2023-07-14,4.618556701030927
2023-07-15,5.773195876288659
2023-07-16,4.618556701030927
2023-07-17,4.618556701030927
2023-07-18,4.618556701030927
2023-07-19,4.618556701030927
2023-07-20,4.618556701030927
2023-07-21,3.4639175257731956
2023-07-22,4.618556701030927
2023-07-23,4.618556701030927
2023-07-24,4.618556701030927
2023-07-25,4.618556701030927
2023-07-26,4.618556701030927
2023-07-27,4.618556701030927
2023-07-28,3.4639175257731956
2023-07-29,3.4639175257731956
2023-07-30,3.4639175257731956
2023-07-31,4.618556701030927
2023-08-01,3.4639175257731956
2023-08-02,3.4639175257731956
2023-08-03,3.4639175257731956
2023-08-04,3.4639175257731956
2023-08-05,4.618556701030927
2023-08-06,4.618556701030927
2023-08-07,4.618556701030927
2023-08-08,3.4639175257731956
2023-08-09,4.618556701030927
2023-08-10,3.4639175257731956
2023-08-11,4.618556701030927
2023-08-12,4.618556701030927
2023-08-13,4.618556701030927
2023-08-14,5.773195876288659
2023-08-15,4.618556701030927
2023-08-16,5.773195876288659
2023-08-17,4.618556701030927
2023-08-18,4.618556701030927
2023-08-19,4.618556701030927
2023-08-20,4.618556701030927
2023-08-21,4.618556701030927
2023-08-22,3.4639175257731956
2023-08-23,4.618556701030927
2023-08-24,4.618556701030927
2023-08-25,3.4639175257731956
2023-08-26,4.618556701030927
2023-08-27,4.618556701030927
2023-08-28,3.4639175257731956
2023-08-29,3.4639175257731956
2023-08-30,4.618556701030927
2023-08-31,3.4639175257731956
2023-09-01,3.4639175257731956
2023-09-02,3.4639175257731956
2023-09-03,4.618556701030927
2023-09-04,4.618556701030927
2023-09-05,3.4639175257731956
2023-09-06,4.618556701030927
2023-09-07,4.618556701030927
2023-09-08,4.618556701030927
2023-09-09,3.4639175257731956
2023-09-10,4.618556701030927
2023-09-11,4.618556701030927
2023-09-12,4.618556701030927
2023-09-13,4.618556701030927
2023-09-14,4.618556701030927
2023-09-15,4.618556701030927
2023-09-16,4.618556701030927
2023-09-17,5.773195876288659
2023-09-18,5.773195876288659
2023-09-19,5.773195876288659
2023-09-20,5.773195876288659
2023-09-21,5.773195876288659
2023-09-22,6.927835051546391
2023-09-23,9.237113402061855
2023-09-24,12.70103092783505
2023-09-25,10.391752577319586
2023-09-26,11.546391752577318
2023-09-27,10.391752577319586
2023-09-28,10.391752577319586
2023-09-29,11.546391752577318
2023-09-30,11.546391752577318
2023-10-01,11.546391752577318
2023-10-02,10.391752577319586
2023-10-03,12.70103092783505
2023-10-04,13.855670103092782
2023-10-05,12.70103092783505
2023-10-06,18.47422680412371
2023-10-07,13.855670103092782
2023-10-08,12.70103092783505
2023-10-09,12.70103092783505
2023-10-10,34.63917525773196
2023-10-11,47.340206185567006
2023-10-12,39.25773195876288
2023-10-13,32.329896907216494
2023-10-14,33.48453608247422
2023-10-15,35.793814432989684
2023-10-16,20.783505154639172
2023-10-17,27.711340206185564
2023-10-18,32.329896907216494
2023-10-19,25.4020618556701
2023-10-20,31.17525773195876
2023-10-21,25.4020618556701
2023-10-22,36.94845360824742
2023-10-23,23.092783505154635
2023-10-24,27.711340206185564
2023-10-25,38.103092783505154
2023-10-26,24.24742268041237
2023-10-27,32.329896907216494
2023-10-28,31.17525773195876
2023-10-29,35.793814432989684
2023-10-30,28.865979381443296
2023-10-31,33.48453608247422
2023-11-01,24.24742268041237
2023-11-02,27.711340206185564
2023-11-03,34.63917525773196
2023-11-04,28.865979381443296
2023-11-05,36.94845360824742
2023-11-06,20.783505154639172
2023-11-07,28.865979381443296
2023-11-08,36.94845360824742
2023-11-09,25.4020618556701
2023-11-10,34.63917525773196
2023-11-11,31.17525773195876
2023-11-12,34.63917525773196
2023-11-13,21.938144329896904
2023-11-14,21.938144329896904
2023-11-15,30.020618556701027
2023-11-16,27.711340206185564
2023-11-17,28.865979381443296
2023-11-18,27.711340206185564
2023-11-19,34.63917525773196
2023-11-20,20.783505154639172
2023-11-21,24.24742268041237
2023-11-22,17.31958762886598
2023-11-23,38.103092783505154
2023-11-24,27.711340206185564
2023-11-25,34.63917525773196
2023-11-26,32.329896907216494
2023-11-27,19.62886597938144
2023-11-28,28.865979381443296
2023-11-29,27.711340206185564
2023-11-30,24.24742268041237
2023-12-01,28.865979381443296
2023-12-02,25.4020618556701
2023-12-03,33.48453608247422
2023-12-04,21.938144329896904
2023-12-05,24.24742268041237
2023-12-06,27.711340206185564
2023-12-07,23.092783505154635
2023-12-08,27.711340206185564
2023-12-09,30.020618556701027
2023-12-10,34.63917525773196
2023-12-11,23.092783505154635
2023-12-12,21.938144329896904
2023-12-13,30.020618556701027
2023-12-14,27.711340206185564
2023-12-15,26.556701030927833
2023-12-16,32.329896907216494
2023-12-17,34.63917525773196
2023-12-18,19.62886597938144
2023-12-19,21.938144329896904
2023-12-20,31.17525773195876
2023-12-21,24.24742268041237
2023-12-22,32.45326403111716
2023-12-23,33.65705729480405
2023-12-24,36.06464382217786
2023-12-25,15.022838751871674
2023-12-26,15.022838751871674
2023-12-27,16.803951603187443
2023-12-28,35.438170146119816
2023-12-29,27.638090976369547
2023-12-30,33.65705729480405
2023-12-31,36.06464382217786
2024-01-01,37.845756673493625
2024-01-02,18.634218542932377
2024-01-03,32.45326403111716
2024-01-04,23.449391597679977
2024-01-05,41.457136464554324
2024-01-06,33.03058361874602
2024-01-07,35.438170146119816
2024-01-08,18.634218542932377
2024-01-09,25.230504448995745
2024-01-10,25.230504448995745
2024-01-11,24.65318486136688
2024-01-12,27.638090976369547
2024-01-13,28.84188424005645
2024-01-14,39.04954993718052
2024-01-15,26.43429771268265
2024-01-16,22.822917921621944
2024-01-17,27.638090976369547
2024-01-18,21.04180507030618
2024-01-19,30.622997091372216
2024-01-20,31.24947076743025
2024-01-21,35.08252585924995
2024-01-22,22.553052338089255
2024-01-23,27.564841746553533
2024-01-24,30.070736450785674
2024-01-25,30.070736450785674
2024-01-26,26.311894394437463
2024-01-27,35.08252585924995
2024-01-28,35.08252585924995
2024-01-29,18.794210281741044
2024-01-30,20.047157633857115
2024-01-31,20.047157633857115
2024-02-01,22.553052338089255
2024-02-02,25.058947042321392
2024-02-03,46.35905202829458
2024-02-04,21.300104985973185
2024-02-05,12.529473521160696
2024-02-06,20.047157633857115
2024-02-07,25.058947042321392
2024-02-08,21.300104985973185
2024-02-09,22.553052338089255
2024-02-10,32.576631155017814
2024-02-11,27.564841746553533
2024-02-12,12.529473521160696
2024-02-13,21.300104985973185
2024-02-14,25.058947042321392
2024-02-15,21.300104985973185
2024-02-16,30.070736450785674
2024-02-17,36.33547321136602
2024-02-18,51.37084143675886
2024-02-19,38.84136791559816
2024-02-20,25.058947042321392
2024-02-21,30.070736450785674
2024-02-22,28.817789098669603
2024-02-23,32.576631155017814
2024-02-24,37.58842056348209
2024-02-25,42.60020997194637
2024-02-26,25.058947042321392
2024-02-27,23.805999690205322
2024-02-28,30.070736450785674
2024-02-29,25.058947042321392
2024-03-01,30.070736450785674
2024-03-02,32.576631155017814
2024-03-03,38.84136791559816
2024-03-04,23.805999690205322
2024-03-05,27.564841746553533
2024-03-06,33.82957850713388
2024-03-07,32.576631155017814
2024-03-08,47.611999380410644
2024-03-09,37.58842056348209
2024-03-10,41.347262619830296
2024-03-11,21.300104985973185
2024-03-12,23.805999690205322
2024-03-13,27.564841746553533
2024-03-14,25.058947042321392
2024-03-15,26.311894394437463
2024-03-16,31.32368380290174
2024-03-17,40.09431526771423
2024-03-18,21.300104985973185
2024-03-19,23.805999690205322
2024-03-20,32.576631155017814
2024-03-21,22.553052338089255
2024-03-22,27.564841746553533
2024-03-23,33.82957850713388
2024-03-24,41.347262619830296
2024-03-25,23.805999690205322
2024-03-26,22.553052338089255
2024-03-27,33.82957850713388
2024-03-28,22.553052338089255
2024-03-29,32.576631155017814
2024-03-30,31.32368380290174
2024-03-31,37.58842056348209
2024-04-01,17.541262929624974
2024-04-02,30.070736450785674
2024-04-03,28.817789098669603
2024-04-04,31.32368380290174
2024-04-05,32.576631155017814
2024-04-06,47.611999380410644
2024-04-07,42.60020997194637
2024-04-08,26.311894394437463
2024-04-09,27.564841746553533
2024-04-10,37.58842056348209
2024-04-11,30.070736450785674
2024-04-12,41.347262619830296
2024-04-13,51.37084143675886
2024-04-14,58.888525549455274
2024-04-15,36.33547321136602
2024-04-16,63.900314957919555
2024-04-17,67.65915701426776
2024-04-18,50.117894084642785
2024-04-19,51.37084143675886
2024-04-20,52.623788788874926
2024-04-21,83.94747259177667
2024-04-22,52.623788788874926
2024-04-23,60.14147290157135
2024-04-24,57.63557819733921
2024-04-25,57.63557819733921
2024-04-26,47.611999380410644
2024-04-27,77.68273583119633
2024-04-28,87.70631464812487
2024-04-29,61.394420253687414
2024-04-30,56.38263084522313
2024-05-01,65.15326231003563
2024-05-02,55.129683493107066
2024-05-03,56.38263084522313
2024-05-04,65.15326231003563
2024-05-05,106.50052492986592
2024-05-06,58.888525549455274
2024-05-07,58.888525549455274
2024-05-08,68.91210436638383
2024-05-09,55.129683493107066
2024-05-10,58.888525549455274
2024-05-11,66.4062096621517
2024-05-12,72.67094642273204
2024-05-13,55.129683493107066
2024-05-14,55.129683493107066
2024-05-15,56.38263084522313
2024-05-16,51.37084143675886
2024-05-17,68.91210436638383
2024-05-18,85.20041994389274
2024-05-19,60.14147290157135
2024-05-20,32.576631155017814
2024-05-21,50.117894084642785
2024-05-22,31.32368380290174
2024-05-23,45.10610467617851
2024-05-24,48.86494673252672
2024-05-25,60.14147290157135
2024-05-26,72.67094642273204
2024-05-27,38.84136791559816
2024-05-28,46.35905202829458
2024-05-29,50.117894084642785
2024-05-30,47.611999380410644
2024-05-31,52.623788788874926
2024-06-01,53.87673614099099
2024-06-02,71.41799907061598
2024-06-03,52.623788788874926
2024-06-04,18.794210281741044
2024-06-05,17.541262929624974
2024-06-06,17.541262929624974
2024-06-07,16.288315577508907
2024-06-08,28.817789098669603
2024-06-09,58.888525549455274
2024-06-10,23.805999690205322
2024-06-11,51.37084143675886
2024-06-12,21.300104985973185
2024-06-13,27.564841746553533
2024-06-14,50.117894084642785
2024-06-15,31.32368380290174
2024-06-16,65.15326231003563
2024-06-17,25.058947042321392
2024-06-18,30.070736450785674
2024-06-19,70.1650517184999
2024-06-20,30.070736450785674
2024-06-21,35.08252585924995
2024-06-22,92.71810405658915
2024-06-23,32.576631155017814
2024-06-24,43.85315732406244
2024-06-25,125.29473521160696
2024-06-26,16.288315577508907
2024-06-27,17.541262929624974
2024-06-28,33.82957850713388
2024-06-29,51.37084143675886
2024-06-30,16.288315577508907
2024-07-01,28.817789098669603
2024-07-02,16.288315577508907
2024-07-03,12.529473521160696
2024-07-04,10.023578816928557
2024-07-05,7.5176841126964185
2024-07-06,7.5176841126964185
2024-07-07,7.5176841126964185
2024-07-08,6.264736760580348
2024-07-09,6.264736760580348
2024-07-10,6.264736760580348
2024-07-11,6.264736760580348
2024-07-12,6.264736760580348
2024-07-13,5.011789408464279
2024-07-14,5.011789408464279
2024-07-15,5.011789408464279
2024-07-16,5.011789408464279
2024-07-17,5.011789408464279
2024-07-18,5.011789408464279
2024-07-19,5.011789408464279
2024-07-20,5.011789408464279
2024-07-21,3.7588420563482092
2024-07-22,3.7588420563482092
2024-07-23,3.7588420563482092
2024-07-24,3.7588420563482092
2024-07-25,3.7588420563482092
2024-07-26,3.7588420563482092
2024-07-27,3.7588420563482092
2024-07-28,3.7588420563482092
2024-07-29,3.7588420563482092
2024-07-30,3.7588420563482092
2024-07-31,3.7588420563482092
2024-08-01,3.7588420563482092
2024-08-02,3.7588420563482092
2024-08-03,3.7588420563482092
2024-08-04,3.7588420563482092
2024-08-05,3.7588420563482092
2024-08-06,3.7588420563482092
2024-08-07,3.7588420563482092
2024-08-08,3.7588420563482092
2024-08-09,3.7588420563482092
2024-08-10,3.7588420563482092
2024-08-11,3.7588420563482092
2024-08-12,3.7588420563482092
2024-08-13,3.7588420563482092
2024-08-14,3.7588420563482092
2024-08-15,3.7588420563482092
2024-08-16,3.7588420563482092
2024-08-17,3.7588420563482092
2024-08-18,4.65380445071683
2024-08-19,4.65380445071683
2024-08-20,5.011789408464279
2024-08-21,3.6693458169113473
2024-08-22,5.011789408464279
2024-08-23,5.011789408464279
2024-08-24,4.65380445071683
2024-08-25,4.027330774658795
2024-08-26,3.6693458169113473
2024-08-27,4.027330774658795
2024-08-28,4.027330774658795
2024-08-29,3.6693458169113473
2024-08-30,11.36602240848149
2024-08-31,8.681135225375625
2024-09-01,6.35423300001721
2024-09-02,5.011789408464279
2024-09-03,5.011789408464279
2024-09-04,4.65380445071683
2024-09-05,4.65380445071683
2024-09-06,5.011789408464279
2024-09-07,5.011789408464279
2024-09-08,5.011789408464279
2024-09-09,5.011789408464279
2024-09-10,15.035368225392837
2024-09-11,7.338691633822695
2024-09-12,5.011789408464279
2024-09-13,5.011789408464279
2024-09-14,5.369774366211727
2024-09-15,5.369774366211727
2024-09-16,5.996248042269762
2024-09-17,5.727759323959176
2024-09-18,5.727759323959176
