Time,strands
2022-05-02,75.0
2022-05-03,81.0
2022-05-04,74.0
2022-05-05,66.0
2022-05-06,57.0
2022-05-07,49.0
2022-05-08,42.0
2022-05-09,68.0
2022-05-10,63.0
2022-05-11,74.0
2022-05-12,56.0
2022-05-13,54.0
2022-05-14,40.0
2022-05-15,39.0
2022-05-16,56.0
2022-05-17,57.0
2022-05-18,57.0
2022-05-19,53.0
2022-05-20,48.0
2022-05-21,41.0
2022-05-22,41.0
2022-05-23,58.0
2022-05-24,48.0
2022-05-25,49.0
2022-05-26,51.0
2022-05-27,49.0
2022-05-28,43.0
2022-05-29,39.0
2022-05-30,40.0
2022-05-31,43.0
2022-06-01,44.0
2022-06-02,45.0
2022-06-03,47.0
2022-06-04,45.0
2022-06-05,50.0
2022-06-06,47.0
2022-06-07,43.0
2022-06-08,39.0
2022-06-09,48.0
2022-06-10,40.0
2022-06-11,43.0
2022-06-12,38.0
2022-06-13,44.0
2022-06-14,46.0
2022-06-15,40.0
2022-06-16,35.0
2022-06-17,46.0
2022-06-18,41.0
2022-06-19,38.0
2022-06-20,44.0
2022-06-21,47.0
2022-06-22,36.0
2022-06-23,41.0
2022-06-24,41.0
2022-06-25,39.0
2022-06-26,34.0
2022-06-27,34.0
2022-06-28,41.0
2022-06-29,41.0
2022-06-30,35.0
2022-07-01,40.0
2022-07-02,37.0
2022-07-03,37.0
2022-07-04,36.0
2022-07-05,38.0
2022-07-06,35.0
2022-07-07,36.0
2022-07-08,44.0
2022-07-09,37.0
2022-07-10,38.0
2022-07-11,36.0
2022-07-12,39.0
2022-07-13,45.0
2022-07-14,35.0
2022-07-15,46.0
2022-07-16,42.0
2022-07-17,37.0
2022-07-18,44.0
2022-07-19,37.0
2022-07-20,38.0
2022-07-21,37.0
2022-07-22,36.0
2022-07-23,44.0
2022-07-24,36.0
2022-07-25,37.0
2022-07-26,38.0
2022-07-27,47.0
2022-07-28,41.0
2022-07-29,42.0
2022-07-30,39.0
2022-07-31,43.0
2022-08-01,38.0
2022-08-02,40.0
2022-08-03,42.0
2022-08-04,35.0
2022-08-05,40.0
2022-08-06,42.0
2022-08-07,39.0
2022-08-08,39.0
2022-08-09,37.0
2022-08-10,36.0
2022-08-11,34.0
2022-08-12,41.0
2022-08-13,37.0
2022-08-14,38.0
2022-08-15,40.0
2022-08-16,36.0
2022-08-17,41.0
2022-08-18,39.0
2022-08-19,46.0
2022-08-20,40.0
2022-08-21,38.0
2022-08-22,34.0
2022-08-23,43.0
2022-08-24,36.0
2022-08-25,43.0
2022-08-26,40.0
2022-08-27,40.0
2022-08-28,40.0
2022-08-29,48.29982568274259
2022-08-30,48.79982568274259
2022-08-31,51.72922719349216
2022-09-01,40.011621150493895
2022-09-02,51.22922719349216
2022-09-03,40.988088320743756
2022-09-04,40.988088320743756
2022-09-05,40.011621150493895
2022-09-06,48.79982568274259
2022-09-07,56.11156304474143
2022-09-08,52.70569436374201
2022-09-09,54.15862870424172
2022-09-10,41.964555490993604
2022-09-11,47.32335851249274
2022-09-12,56.11156304474143
2022-09-13,52.70569436374201
2022-09-14,61.97036606624056
2022-09-15,49.77629285299245
2022-09-16,52.70569436374201
2022-09-17,48.79982568274259
2022-09-18,48.79982568274259
2022-09-19,58.06449738524114
2022-09-20,60.01743172574085
2022-09-21,55.635095874491576
2022-09-22,60.01743172574085
2022-09-23,60.01743172574085
2022-09-24,45.87042417199303
2022-09-25,52.20569436374201
2022-09-26,62.94683323649041
2022-09-27,57.088030214991285
2022-09-28,59.08192911098199
2022-09-29,58.12899477048228
2022-09-30,56.22312608948286
2022-10-01,40.023242300987796
2022-10-02,54.31725740848344
2022-10-03,61.940732132481116
2022-10-04,64.79953515398024
2022-10-05,61.940732132481116
2022-10-06,58.12899477048228
2022-10-07,65.75246949447995
2022-10-08,47.64671702498548
2022-10-09,53.36432306798373
2022-10-10,60.0348634514817
2022-10-11,67.65833817547937
2022-10-12,58.12899477048228
2022-10-13,64.79953515398024
2022-10-14,65.75246949447995
2022-10-15,46.69378268448577
2022-10-16,46.69378268448577
2022-10-17,65.75246949447995
2022-10-18,72.42300987797792
2022-10-19,69.56420685647879
2022-10-20,67.65833817547937
2022-10-21,60.98779779198141
2022-10-22,43.83497966298663
2022-10-23,57.17606042998257
2022-10-24,74.32887855897734
2022-10-25,72.42300987797792
2022-10-26,74.32887855897734
2022-10-27,75.28181289947705
2022-10-28,65.75246949447995
2022-10-29,45.74084834398606
2022-10-30,42.882045322486924
2022-10-31,72.42300987797792
2022-11-01,63.846600813480535
2022-11-02,69.56420685647879
2022-11-03,75.28181289947705
2022-11-04,75.28181289947705
2022-11-05,52.411388727484024
2022-11-06,62.893666472980826
2022-11-07,74.32887855897734
2022-11-08,69.56420685647879
2022-11-09,73.37594421847763
2022-11-10,80.04648460197559
2022-11-11,72.42300987797792
2022-11-12,55.27019174898315
2022-11-13,60.98779779198141
2022-11-14,80.9994189424753
2022-11-15,81.95235328297501
2022-11-16,70.5171411969785
2022-11-17,82.90528762347472
2022-11-18,67.65833817547937
2022-11-19,49.552585705984896
2022-11-20,56.22312608948286
2022-11-21,68.61127251597908
2022-11-22,59.08192911098199
2022-11-23,54.31725740848344
2022-11-24,40.976176641487505
2022-11-25,44.78791400348634
2022-11-26,50.505520046484605
2022-11-27,74.32887855897734
2022-11-28,76.23474723997676
2022-11-29,83.85822196397443
2022-11-30,87.66995932597327
2022-12-01,77.18768158047646
2022-12-02,89.57582800697269
2022-12-03,89.57582800697269
2022-12-04,86.71702498547356
2022-12-05,95.29343404997095
2022-12-06,89.57582800697269
2022-12-07,87.66995932597327
2022-12-08,88.62289366647298
2022-12-09,89.57582800697269
2022-12-10,60.0348634514817
2022-12-11,60.98779779198141
2022-12-12,86.71702498547356
2022-12-13,77.18768158047646
2022-12-14,77.18768158047646
2022-12-15,72.42300987797792
2022-12-16,65.75246949447995
2022-12-17,57.17606042998257
2022-12-18,47.64671702498548
2022-12-19,62.893666472980826
2022-12-20,53.36432306798373
2022-12-21,45.74084834398606
2022-12-22,38.11737361998838
2022-12-23,39.07030796048809
2022-12-24,33.35270191748983
2022-12-25,25.729227193492157
2022-12-26,34.30563625798954
2022-12-27,36.21150493898896
2022-12-28,40.976176641487505
2022-12-29,39.07030796048809
2022-12-30,39.07030796048809
2022-12-31,36.21150493898896
2023-01-01,31.446833236490413
2023-01-02,39.07030796048809
2023-01-03,46.69378268448577
2023-01-04,47.64671702498548
2023-01-05,51.458454386984315
2023-01-06,59.08192911098199
2023-01-07,38.11737361998838
2023-01-08,40.976176641487505
2023-01-09,61.940732132481116
2023-01-10,60.98779779198141
2023-01-11,73.37594421847763
2023-01-12,70.5171411969785
2023-01-13,69.56420685647879
2023-01-14,42.882045322486924
2023-01-15,39.07030796048809
2023-01-16,44.78791400348634
2023-01-17,69.56420685647879
2023-01-18,68.61127251597908
2023-01-19,77.18768158047646
2023-01-20,67.65833817547937
2023-01-21,43.83497966298663
2023-01-22,53.36432306798373
2023-01-23,83.85822196397443
2023-01-24,77.18768158047646
2023-01-25,71.47007553747821
2023-01-26,80.04648460197559
2023-01-27,69.56420685647879
2023-01-28,40.976176641487505
2023-01-29,46.69378268448577
2023-01-30,80.9994189424753
2023-01-31,72.42300987797792
2023-02-01,77.18768158047646
2023-02-02,75.28181289947705
2023-02-03,84.81115630447414
2023-02-04,51.458454386984315
2023-02-05,51.458454386984315
2023-02-06,80.9994189424753
2023-02-07,94.34049970947125
2023-02-08,82.90528762347472
2023-02-09,89.57582800697269
2023-02-10,72.42300987797792
2023-02-11,46.69378268448577
2023-02-12,51.458454386984315
2023-02-13,78.14061592097617
2023-02-14,77.18768158047646
2023-02-15,87.66995932597327
2023-02-16,84.81115630447414
2023-02-17,79.09355026147588
2023-02-18,47.64671702498548
2023-02-19,52.411388727484024
2023-02-20,54.31725740848344
2023-02-21,79.09355026147588
2023-02-22,79.09355026147588
2023-02-23,82.90528762347472
2023-02-24,76.23474723997676
2023-02-25,44.78791400348634
2023-02-26,53.36432306798373
2023-02-27,88.62289366647298
2023-02-28,80.9994189424753
2023-03-01,93.38756536897154
2023-03-02,87.66995932597327
2023-03-03,79.09355026147588
2023-03-04,52.411388727484024
2023-03-05,60.0348634514817
2023-03-06,88.62289366647298
2023-03-07,84.81115630447414
2023-03-08,85.76409064497385
2023-03-09,90.5287623474724
2023-03-10,74.32887855897734
2023-03-11,57.17606042998257
2023-03-12,47.64671702498548
2023-03-13,70.5171411969785
2023-03-14,71.47007553747821
2023-03-15,71.47007553747821
2023-03-16,80.04648460197559
2023-03-17,64.79953515398024
2023-03-18,40.023242300987796
2023-03-19,45.74084834398606
2023-03-20,79.09355026147588
2023-03-21,76.23474723997676
2023-03-22,77.18768158047646
2023-03-23,85.76409064497385
2023-03-24,81.95235328297501
2023-03-25,50.505520046484605
2023-03-26,49.552585705984896
2023-03-27,73.37594421847763
2023-03-28,73.37594421847763
2023-03-29,78.14061592097617
2023-03-30,81.95235328297501
2023-03-31,70.5171411969785
2023-04-01,50.505520046484605
2023-04-02,40.976176641487505
2023-04-03,71.47007553747821
2023-04-04,71.47007553747821
2023-04-05,64.79953515398024
2023-04-06,62.893666472980826
2023-04-07,51.458454386984315
2023-04-08,47.64671702498548
2023-04-09,43.83497966298663
2023-04-10,69.56420685647879
2023-04-11,67.65833817547937
2023-04-12,70.5171411969785
2023-04-13,74.32887855897734
2023-04-14,65.75246949447995
2023-04-15,44.78791400348634
2023-04-16,50.505520046484605
2023-04-17,75.28181289947705
2023-04-18,74.32887855897734
2023-04-19,69.56420685647879
2023-04-20,72.42300987797792
2023-04-21,69.56420685647879
2023-04-22,46.69378268448577
2023-04-23,48.59965136548519
2023-04-24,78.14061592097617
2023-04-25,66.70540383497966
2023-04-26,75.90329181719426
2023-04-27,71.53222342924994
2023-04-28,66.66397190713185
2023-04-29,44.76719803956244
2023-04-30,49.63544956168052
2023-05-01,69.5849228204027
2023-05-02,71.53222342924994
2023-05-03,68.61127251597908
2023-05-04,68.61127251597908
2023-05-05,61.795720385013766
2023-05-06,43.31708056488897
2023-05-07,36.00434529974989
2023-05-08,64.71667129828461
2023-05-09,66.187504736882
2023-05-10,64.71667129828461
2023-05-11,61.795720385013766
2023-05-12,56.927468862895694
2023-05-13,43.79354773513882
2023-05-14,39.89894651744436
2023-05-15,55.47735138822222
2023-05-16,51.08556703635399
2023-05-17,63.26655382361115
2023-05-18,51.58275017052775
2023-05-19,53.53005077937499
2023-05-20,42.8198974307152
2023-05-21,48.6617992572569
2023-05-22,50.60909986610414
2023-05-23,55.47735138822222
2023-05-24,57.90111916731931
2023-05-25,54.5037010837986
2023-05-26,49.718313417376145
2023-05-27,43.75211580729101
2023-05-28,39.77465073390092
2023-05-29,36.79155192885835
2023-05-30,40.76901700224844
2023-05-31,53.69577849076624
2023-06-01,44.74648207563853
2023-06-02,48.723947149028625
2023-06-03,41.763383270595966
2023-06-04,41.763383270595966
2023-06-05,46.73521461233358
2023-06-06,44.74648207563853
2023-06-07,46.73521461233358
2023-06-08,39.77465073390092
2023-06-09,47.7295808806811
2023-06-10,37.78591819720587
2023-06-11,41.763383270595966
2023-06-12,40.76901700224844
2023-06-13,43.75211580729101
2023-06-14,48.723947149028625
2023-06-15,38.78028446555339
2023-06-16,37.78591819720587
2023-06-17,37.78591819720587
2023-06-18,39.77465073390092
2023-06-19,40.76901700224844
2023-06-20,44.74648207563853
2023-06-21,35.79718566051083
2023-06-22,37.78591819720587
2023-06-23,39.77465073390092
2023-06-24,39.77465073390092
2023-06-25,37.78591819720587
2023-06-26,38.78028446555339
2023-06-27,37.78591819720587
2023-06-28,47.7295808806811
2023-06-29,40.76901700224844
2023-06-30,45.74084834398606
2023-07-01,39.77465073390092
2023-07-02,35.79718566051083
2023-07-03,36.79155192885835
2023-07-04,31.819720587120734
2023-07-05,38.78028446555339
2023-07-06,39.77465073390092
2023-07-07,49.718313417376145
2023-07-08,39.77465073390092
2023-07-09,42.757749538943486
2023-07-10,40.76901700224844
2023-07-11,40.76901700224844
2023-07-12,45.74084834398606
2023-07-13,41.763383270595966
2023-07-14,35.79718566051083
2023-07-15,39.77465073390092
2023-07-16,35.79718566051083
2023-07-17,39.77465073390092
2023-07-18,40.76901700224844
2023-07-19,40.76901700224844
2023-07-20,39.77465073390092
2023-07-21,42.757749538943486
2023-07-22,34.8028193921633
2023-07-23,39.77465073390092
2023-07-24,42.757749538943486
2023-07-25,47.7295808806811
2023-07-26,45.74084834398606
2023-07-27,39.77465073390092
2023-07-28,35.79718566051083
2023-07-29,43.75211580729101
2023-07-30,37.78591819720587
2023-07-31,38.78028446555339
2023-08-01,34.8028193921633
2023-08-02,41.763383270595966
2023-08-03,36.79155192885835
2023-08-04,42.757749538943486
2023-08-05,39.77465073390092
2023-08-06,40.76901700224844
2023-08-07,45.74084834398606
2023-08-08,42.757749538943486
2023-08-09,44.74648207563853
2023-08-10,39.77465073390092
2023-08-11,37.78591819720587
2023-08-12,38.78028446555339
2023-08-13,35.79718566051083
2023-08-14,38.78028446555339
2023-08-15,46.73521461233358
2023-08-16,38.78028446555339
2023-08-17,36.79155192885835
2023-08-18,38.78028446555339
2023-08-19,35.79718566051083
2023-08-20,40.76901700224844
2023-08-21,38.78028446555339
2023-08-22,44.74648207563853
2023-08-23,45.74084834398606
2023-08-24,49.718313417376145
2023-08-25,43.75211580729101
2023-08-26,36.79155192885835
2023-08-27,44.74648207563853
2023-08-28,50.71267968572367
2023-08-29,45.74084834398606
2023-08-30,46.73521461233358
2023-08-31,51.70704595407119
2023-09-01,48.723947149028625
2023-09-02,35.79718566051083
2023-09-03,41.763383270595966
2023-09-04,46.73521461233358
2023-09-05,48.723947149028625
2023-09-06,50.71267968572367
2023-09-07,52.70141222241872
2023-09-08,51.70704595407119
2023-09-09,42.757749538943486
2023-09-10,48.723947149028625
2023-09-11,64.63380744258899
2023-09-12,58.66760983250386
2023-09-13,61.65070863754642
2023-09-14,61.65070863754642
2023-09-15,53.69577849076624
2023-09-16,51.70704595407119
2023-09-17,53.69577849076624
2023-09-18,59.661976100851376
2023-09-19,64.63380744258899
2023-09-20,68.61127251597908
2023-09-21,64.63380744258899
2023-09-22,58.66760983250386
2023-09-23,49.718313417376145
2023-09-24,55.684511027461284
2023-09-25,65.62817371093651
2023-09-26,63.63944117424147
2023-09-27,71.59437132102165
2023-09-28,63.63944117424147
2023-09-29,62.64507490589395
2023-09-30,42.757749538943486
2023-10-01,53.69577849076624
2023-10-02,73.5831038577167
2023-10-03,59.661976100851376
2023-10-04,70.60000505267413
2023-10-05,65.62817371093651
2023-10-06,63.63944117424147
2023-10-07,48.723947149028625
2023-10-08,57.67324356415633
2023-10-09,72.58873758936917
2023-10-10,69.6056387843266
2023-10-11,71.59437132102165
2023-10-12,74.57747012606423
2023-10-13,61.65070863754642
2023-10-14,43.75211580729101
2023-10-15,59.661976100851376
2023-10-16,79.54930146780184
2023-10-17,78.55493519945432
2023-10-18,74.57747012606423
2023-10-19,63.63944117424147
2023-10-20,79.54930146780184
2023-10-21,47.7295808806811
2023-10-22,58.66760983250386
2023-10-23,89.49296415127706
2023-10-24,80.54366773614936
2023-10-25,78.55493519945432
2023-10-26,76.56620266275927
2023-10-27,70.60000505267413
2023-10-28,47.7295808806811
2023-10-29,55.684511027461284
2023-10-30,86.50986534623449
2023-10-31,79.54930146780184
2023-11-01,72.58873758936917
2023-11-02,77.56056893110679
2023-11-03,80.54366773614936
2023-11-04,52.70141222241872
2023-11-05,56.67887729580881
2023-11-06,92.47606295631964
2023-11-07,85.51549907788697
2023-11-08,83.52676654119193
2023-11-09,79.54930146780184
2023-11-10,84.52113280953945
2023-11-11,52.70141222241872
2023-11-12,53.69577849076624
2023-11-13,89.49296415127706
2023-11-14,91.48169668797212
2023-11-15,95.4591617613622
2023-11-16,92.47606295631964
2023-11-17,84.52113280953945
2023-11-18,57.67324356415633
2023-11-19,59.661976100851376
2023-11-20,77.56056893110679
2023-11-21,69.6056387843266
2023-11-22,44.74648207563853
2023-11-23,38.78028446555339
2023-11-24,53.69577849076624
2023-11-25,58.66760983250386
2023-11-26,70.60000505267413
2023-11-27,84.52113280953945
2023-11-28,87.50423161458203
2023-11-29,99.43662683475229
2023-11-30,88.49859788292954
2023-12-01,83.52676654119193
2023-12-02,63.63944117424147
2023-12-03,70.60000505267413
2023-12-04,91.48169668797212
2023-12-05,90.48733041962458
2023-12-06,88.49859788292954
2023-12-07,81.53803400449688
2023-12-08,87.50423161458203
2023-12-09,58.66760983250386
2023-12-10,53.69577849076624
2023-12-11,81.53803400449688
2023-12-12,75.57183639441175
2023-12-13,75.57183639441175
2023-12-14,76.56620266275927
2023-12-15,71.59437132102165
2023-12-16,48.723947149028625
2023-12-17,44.74648207563853
2023-12-18,66.62253997928404
2023-12-19,51.70704595407119
2023-12-20,54.690144759113764
2023-12-21,47.7295808806811
2023-12-22,44.49509734487652
2023-12-23,43.99791421070276
2023-12-24,26.473605312915232
2023-12-25,23.987689642046426
2023-12-26,27.467971581262752
2023-12-27,42.50636480818147
2023-12-28,41.01481540566019
2023-12-29,43.00354794235524
2023-12-30,40.02044913731267
2023-12-31,41.01481540566019
2024-01-01,38.52889973479138
2024-01-02,43.00354794235524
2024-01-03,46.483829881571566
2024-01-04,47.97537928409285
2024-01-05,48.47256241826661
2024-01-06,43.50073107652899
2024-01-07,44.49509734487652
2024-01-08,61.52222310849028
2024-01-09,66.99123758440166
2024-01-10,70.47151952361799
2024-01-11,70.96870265779175
2024-01-12,83.02399707966791
2024-01-13,42.50636480818147
2024-01-14,42.00918167400771
2024-01-15,43.50073107652899
2024-01-16,63.01377251101157
2024-01-17,67.98560385274918
2024-01-18,87.49864528723175
2024-01-19,69.47715325527047
2024-01-20,45.489463613224046
2024-01-21,44.24371261411451
2024-01-22,66.36556892117176
2024-01-23,88.48742522822901
2024-01-24,88.48742522822901
2024-01-25,88.48742522822901
2024-01-26,88.48742522822901
2024-01-27,44.24371261411451
2024-01-28,44.24371261411451
2024-01-29,88.48742522822901
2024-01-30,88.48742522822901
2024-01-31,110.60928153528627
2024-02-01,88.48742522822901
2024-02-02,88.48742522822901
2024-02-03,44.24371261411451
2024-02-04,44.24371261411451
2024-02-05,110.60928153528627
2024-02-06,88.48742522822901
2024-02-07,88.48742522822901
2024-02-08,88.48742522822901
2024-02-09,88.48742522822901
2024-02-10,44.24371261411451
2024-02-11,44.24371261411451
2024-02-12,88.48742522822901
2024-02-13,88.48742522822901
2024-02-14,88.48742522822901
2024-02-15,88.48742522822901
2024-02-16,88.48742522822901
2024-02-17,44.24371261411451
2024-02-18,66.36556892117176
2024-02-19,66.36556892117176
2024-02-20,88.48742522822901
2024-02-21,88.48742522822901
2024-02-22,88.48742522822901
2024-02-23,88.48742522822901
2024-02-24,44.24371261411451
2024-02-25,66.36556892117176
2024-02-26,110.60928153528627
2024-02-27,110.60928153528627
2024-02-28,88.48742522822901
2024-02-29,88.48742522822901
2024-03-01,88.48742522822901
2024-03-02,44.24371261411451
2024-03-03,44.24371261411451
2024-03-04,508.80269506231684
2024-03-05,1305.189522116378
2024-03-06,1260.9458095022635
2024-03-07,1460.0425162657787
2024-03-08,1349.4332347304924
2024-03-09,1061.8491027387481
2024-03-10,1083.9709590458053
2024-03-11,1393.676947344607
2024-03-12,1460.0425162657787
2024-03-13,1637.0173667222368
2024-03-14,1504.2862288798933
2024-03-15,1548.5299414940077
2024-03-16,1371.5550910375498
2024-03-17,1327.3113784234351
2024-03-18,1592.7736541081222
2024-03-19,1548.5299414940077
2024-03-20,1637.0173667222368
2024-03-21,1681.2610793363513
2024-03-22,1614.8955104151796
2024-03-23,1482.164372572836
2024-03-24,1747.6266482575231
2024-03-25,1769.7485045645803
2024-03-26,1858.2359297928092
2024-03-27,1880.3577860998666
2024-03-28,1769.7485045645803
2024-03-29,2123.6982054774962
2024-03-30,1747.6266482575231
2024-03-31,1836.114073485752
2024-04-01,1946.7233550210383
2024-04-02,1725.5047919504657
2024-04-03,2212.1856307057255
2024-04-04,2013.0889239422102
2024-04-05,2013.0889239422102
2024-04-06,1614.8955104151796
2024-04-07,1504.2862288798933
2024-04-08,1526.4080851869505
2024-04-09,1968.8452113280955
2024-04-10,1946.7233550210383
2024-04-11,1968.8452113280955
2024-04-12,2123.6982054774962
2024-04-13,1813.9922171786948
2024-04-14,1813.9922171786948
2024-04-15,1924.601498713981
2024-04-16,2101.5763491704392
2024-04-17,2145.8200617845537
2024-04-18,1968.8452113280955
2024-04-19,1902.4796424069239
2024-04-20,1747.6266482575231
2024-04-21,1769.7485045645803
2024-04-22,2013.0889239422102
2024-04-23,1813.9922171786948
2024-04-24,1946.7233550210383
2024-04-25,1813.9922171786948
2024-04-26,1836.114073485752
2024-04-27,1703.3829356434085
2024-04-28,1681.2610793363513
2024-04-29,1946.7233550210383
2024-04-30,1791.8703608716376
2024-05-01,1813.9922171786948
2024-05-02,1659.139223029294
2024-05-03,1946.7233550210383
2024-05-04,1614.8955104151796
2024-05-05,1592.7736541081222
2024-05-06,1769.7485045645803
2024-05-07,1747.6266482575231
2024-05-08,1880.3577860998666
2024-05-09,1791.8703608716376
2024-05-10,1725.5047919504657
2024-05-11,1570.651797801065
2024-05-12,1747.6266482575231
2024-05-13,1637.0173667222368
2024-05-14,1747.6266482575231
2024-05-15,1813.9922171786948
2024-05-16,1681.2610793363513
2024-05-17,1836.114073485752
2024-05-18,1570.651797801065
2024-05-19,1614.8955104151796
2024-05-20,1791.8703608716376
2024-05-21,1791.8703608716376
2024-05-22,1791.8703608716376
2024-05-23,1747.6266482575231
2024-05-24,1637.0173667222368
2024-05-25,1681.2610793363513
2024-05-26,1637.0173667222368
2024-05-27,1548.5299414940077
2024-05-28,1592.7736541081222
2024-05-29,1482.164372572836
2024-05-30,1681.2610793363513
2024-05-31,1614.8955104151796
2024-06-01,1504.2862288798933
2024-06-02,1548.5299414940077
2024-06-03,1659.139223029294
2024-06-04,1659.139223029294
2024-06-05,1614.8955104151796
2024-06-06,1526.4080851869505
2024-06-07,1570.651797801065
2024-06-08,1592.7736541081222
2024-06-09,1659.139223029294
2024-06-10,1570.651797801065
2024-06-11,1791.8703608716376
2024-06-12,1548.5299414940077
2024-06-13,1659.139223029294
2024-06-14,1570.651797801065
2024-06-15,1504.2862288798933
2024-06-16,1902.4796424069239
2024-06-17,1548.5299414940077
2024-06-18,1504.2862288798933
2024-06-19,1659.139223029294
2024-06-20,1393.676947344607
2024-06-21,1482.164372572836
2024-06-22,1592.7736541081222
2024-06-23,1570.651797801065
2024-06-24,1747.6266482575231
2024-06-25,1482.164372572836
2024-06-26,1415.7988036516642
2024-06-27,1393.676947344607
2024-06-28,1216.7020968881488
2024-06-29,1260.9458095022635
2024-06-30,1393.676947344607
2024-07-01,1172.4583842740344
2024-07-02,1216.7020968881488
2024-07-03,1150.3365279669772
2024-07-04,1061.8491027387481
2024-07-05,1172.4583842740344
2024-07-06,1194.5802405810916
2024-07-07,1415.7988036516642
2024-07-08,1061.8491027387481
2024-07-09,1172.4583842740344
2024-07-10,1305.189522116378
2024-07-11,1106.0928153528628
2024-07-12,1305.189522116378
2024-07-13,1260.9458095022635
2024-07-14,1327.3113784234351
2024-07-15,1260.9458095022635
2024-07-16,1017.6053901246337
2024-07-17,1039.727246431691
2024-07-18,995.4835338175764
2024-07-19,1260.9458095022635
2024-07-20,995.4835338175764
2024-07-21,1725.5047919504657
2024-07-22,1283.0676658093207
2024-07-23,1061.8491027387481
2024-07-24,1327.3113784234351
2024-07-25,1482.164372572836
2024-07-26,995.4835338175764
2024-07-27,1106.0928153528628
2024-07-28,1061.8491027387481
2024-07-29,973.3616775105191
2024-07-30,1194.5802405810916
2024-07-31,1216.7020968881488
2024-08-01,1172.4583842740344
2024-08-02,973.3616775105191
2024-08-03,1039.727246431691
2024-08-04,995.4835338175764
2024-08-05,1194.5802405810916
2024-08-06,995.4835338175764
2024-08-07,1172.4583842740344
2024-08-08,884.8742522822902
2024-08-09,951.2398212034619
2024-08-10,995.4835338175764
2024-08-11,1216.7020968881488
2024-08-12,1238.8239531952063
2024-08-13,1061.8491027387481
2024-08-14,1083.9709590458053
2024-08-15,1039.727246431691
2024-08-16,1083.9709590458053
2024-08-17,1150.3365279669772
2024-08-18,1211.2043222820157
2024-08-19,907.822260665296
2024-08-20,1219.9413262506814
2024-08-21,1035.3468573671285
2024-08-22,1103.4776577023777
2024-08-23,1191.406390159821
2024-08-24,1219.9413262506814
2024-08-25,1395.7987911655687
2024-08-26,1435.3946554099575
2024-08-27,1347.465922952514
2024-08-28,1239.739258372876
2024-08-29,1024.2859292136
2024-08-30,995.7509931227396
2024-08-31,936.3571967561563
2024-09-01,1083.679725580183
2024-09-02,1015.548925244934
2024-09-03,888.0243285431015
2024-09-04,1483.727523623012
2024-09-05,1288.0721265859306
2024-09-06,936.3571967561563
2024-09-07,859.4893924522413
2024-09-08,859.4893924522413
2024-09-09,967.2160570318794
2024-09-10,975.9530610005452
2024-09-11,927.6201927874904
2024-09-12,1015.548925244934
2024-09-13,927.6201927874904
