Time,kevin samuels
2024-03-21,49.0
2024-03-22,51.0
2024-03-23,52.0
2024-03-24,69.0
2024-03-25,74.0
2024-03-26,36.0
2024-03-27,52.0
2024-03-28,48.0
2024-03-29,48.0
2024-03-30,58.0
2024-03-31,61.0
2024-04-01,62.0
2024-04-02,70.0
2024-04-03,40.0
2024-04-04,59.0
2024-04-05,31.0
2024-04-06,56.0
2024-04-07,59.0
2024-04-08,52.0
2024-04-09,61.0
2024-04-10,61.0
2024-04-11,56.0
2024-04-12,57.0
2024-04-13,66.0
2024-04-14,60.0
2024-04-15,41.0
2024-04-16,55.0
2024-04-17,49.0
2024-04-18,59.0
2024-04-19,50.0
2024-04-20,46.0
2024-04-21,65.0
2024-04-22,47.0
2024-04-23,33.0
2024-04-24,68.0
2024-04-25,75.0
2024-04-26,53.0
2024-04-27,65.0
2024-04-28,68.0
2024-04-29,97.0
2024-04-30,77.0
2024-05-01,68.0
2024-05-02,55.0
2024-05-03,58.0
2024-05-04,66.0
2024-05-05,69.0
2024-05-06,57.0
2024-05-07,51.0
2024-05-08,47.0
2024-05-09,53.0
2024-05-10,43.0
2024-05-11,45.0
2024-05-12,99.0
2024-05-13,43.0
2024-05-14,47.0
2024-05-15,38.0
2024-05-16,52.0
2024-05-17,57.0
2024-05-18,47.0
2024-05-19,56.0
2024-05-20,54.0
2024-05-21,53.0
2024-05-22,35.0
2024-05-23,28.0
2024-05-24,35.0
2024-05-25,35.0
2024-05-26,35.0
2024-05-27,42.0
2024-05-28,70.0
2024-05-29,56.0
2024-05-30,52.0
2024-05-31,45.0
2024-06-01,52.0
2024-06-02,37.0
2024-06-03,52.0
2024-06-04,41.0
2024-06-05,47.0
2024-06-06,46.0
2024-06-07,37.0
2024-06-08,38.0
2024-06-09,32.0
2024-06-10,41.0
2024-06-11,40.0
2024-06-12,29.0
2024-06-13,28.0
2024-06-14,34.0
2024-06-15,42.0
2024-06-16,38.0
2024-06-17,42.0
2024-06-18,30.0
2024-06-19,52.0
2024-06-20,26.0
2024-06-21,36.0
2024-06-22,47.0
2024-06-23,46.0
2024-06-24,50.0
2024-06-25,48.0
2024-06-26,22.0
2024-06-27,30.0
2024-06-28,27.0
2024-06-29,25.0
2024-06-30,31.0
2024-07-01,36.0
2024-07-02,34.0
2024-07-03,37.0
2024-07-04,37.0
2024-07-05,74.0
2024-07-06,64.0
2024-07-07,50.0
2024-07-08,38.0
2024-07-09,42.0
2024-07-10,30.0
2024-07-11,27.0
2024-07-12,35.0
2024-07-13,41.0
2024-07-14,38.0
2024-07-15,21.0
2024-07-16,0.0
2024-07-17,23.0
2024-07-18,37.0
2024-07-19,30.0
2024-07-20,44.0
2024-07-21,31.0
2024-07-22,35.0
2024-07-23,25.0
2024-07-24,29.0
2024-07-25,29.0
2024-07-26,32.0
2024-07-27,38.0
2024-07-28,35.0
2024-07-29,50.0
2024-07-30,26.0
2024-07-31,21.0
2024-08-01,34.0
2024-08-02,22.0
2024-08-03,43.0
2024-08-04,30.0
2024-08-05,34.0
2024-08-06,34.0
2024-08-07,41.0
2024-08-08,26.0
2024-08-09,27.0
2024-08-10,29.0
2024-08-11,19.0
2024-08-12,0.0
2024-08-13,33.0
2024-08-14,22.0
2024-08-15,35.0
2024-08-16,32.0
2024-08-17,37.0
2024-08-18,32.0
2024-08-19,24.0
2024-08-20,17.0
2024-08-21,31.0
2024-08-22,39.0
2024-08-23,36.0
2024-08-24,46.0
2024-08-25,32.0
2024-08-26,36.0
2024-08-27,27.0
2024-08-28,39.0
2024-08-29,35.0
2024-08-30,31.0
2024-08-31,18.0
2024-09-01,37.0
2024-09-02,64.0
2024-09-03,44.0
2024-09-04,31.0
2024-09-05,26.0
2024-09-06,22.0
2024-09-07,22.0
2024-09-08,27.0
2024-09-09,31.0
2024-09-10,43.0
2024-09-11,70.0
2024-09-12,100.0
2024-09-13,40.0
2024-09-14,31.0
2024-09-15,33.0
2024-09-16,20.0
2024-09-17,36.0
2024-09-18,18.0
2024-09-19,26.0
2024-09-20,28.0
2024-09-21,33.0
2024-09-22,26.0
2024-09-23,39.0
2024-09-24,25.0
2024-09-25,18.0
2024-09-26,49.0
2024-09-27,35.0
2024-09-28,34.0
2024-09-29,27.0
2024-09-30,26.0
2024-10-01,38.0
2024-10-02,30.0
2024-10-03,32.0
2024-10-04,39.0
2024-10-05,43.0
2024-10-06,33.0
2024-10-07,18.0
2024-10-08,32.0
2024-10-09,28.0
2024-10-10,22.0
2024-10-11,28.0
2024-10-12,25.0
2024-10-13,24.0
2024-10-14,50.0
2024-10-15,37.0
2024-10-16,33.0
2024-10-17,30.0
2024-10-18,32.0
2024-10-19,33.0
2024-10-20,26.0
2024-10-21,18.0
2024-10-22,29.0
2024-10-23,20.0
2024-10-24,31.0
2024-10-25,15.0
2024-10-26,38.0
2024-10-27,27.0
2024-10-28,34.0
2024-10-29,48.0
2024-10-30,60.0
2024-10-31,41.0
2024-11-01,36.0
2024-11-02,34.0
2024-11-03,28.0
2024-11-04,23.0
2024-11-05,23.0
2024-11-06,18.0
2024-11-07,24.0
2024-11-08,22.0
2024-11-09,19.0
2024-11-10,41.0
2024-11-11,28.0
2024-11-12,35.0
2024-11-13,29.0
2024-11-14,25.0
2024-11-15,18.0
2024-11-16,25.0
2024-11-17,36.0
2024-11-18,34.0
2024-11-19,37.0
2024-11-20,30.0
2024-11-21,41.0
2024-11-22,24.0
2024-11-23,33.0
2024-11-24,35.0
2024-11-25,34.0
2024-11-26,37.0
2024-11-27,33.0
2024-11-28,38.0
2024-11-29,30.0
2024-11-30,32.0
2024-12-01,43.0
2024-12-02,41.0
2024-12-03,46.0
2024-12-04,46.0
2024-12-05,46.0
2024-12-06,53.0
2024-12-07,63.0
2024-12-08,31.0
2024-12-09,40.0
2024-12-10,43.0
2024-12-11,44.0
2024-12-12,76.0
2024-12-13,75.0
2024-12-14,80.0
2024-12-15,82.0
2024-12-16,74.0
2024-12-17,58.0
2024-12-18,31.0
2024-12-19,46.0
2024-12-20,46.0
2024-12-21,47.0
2024-12-22,40.0
2024-12-23,18.0
2024-12-24,42.0
2024-12-25,54.0
2024-12-26,36.0
2024-12-27,49.0
2024-12-28,31.0
2024-12-29,44.0
2024-12-30,40.0
2024-12-31,57.0
2025-01-01,37.0
2025-01-02,30.0
2025-01-03,37.0
2025-01-04,52.0
2025-01-05,55.0
2025-01-06,39.0
2025-01-07,30.0
2025-01-08,0.0
2025-01-09,34.0
2025-01-10,26.0
2025-01-11,37.0
2025-01-12,32.0
2025-01-13,29.0
2025-01-14,40.0
2025-01-15,40.0
2025-01-16,44.0
2025-01-17,32.0
2025-01-18,30.0
2025-01-19,34.0
2025-01-20,32.0
2025-01-21,40.0
2025-01-22,55.0
2025-01-23,47.0
2025-01-24,30.0
2025-01-25,37.0
2025-01-26,25.0
2025-01-27,23.0
2025-01-28,44.0
2025-01-29,21.0
2025-01-30,29.0
2025-01-31,33.0
2025-02-01,42.0
2025-02-02,35.0
2025-02-03,29.0
2025-02-04,23.0
2025-02-05,23.0
2025-02-06,26.0
2025-02-07,38.0
2025-02-08,43.0
2025-02-09,34.0
2025-02-10,0.0
2025-02-11,29.0
2025-02-12,21.0
2025-02-13,16.0
2025-02-14,25.0
2025-02-15,35.0
2025-02-16,37.0
2025-02-17,19.0
2025-02-18,36.0
2025-02-19,38.0
2025-02-20,46.0
2025-02-21,27.0
2025-02-22,47.0
2025-02-23,30.0
2025-02-24,28.0
2025-02-25,15.0
2025-02-26,20.0
2025-02-27,26.0
2025-02-28,16.0
2025-03-01,33.0
2025-03-02,25.0
2025-03-03,22.0
2025-03-04,32.0
2025-03-05,29.0
2025-03-06,17.0
2025-03-07,27.0
2025-03-08,28.0
2025-03-09,35.0
2025-03-10,21.0
2025-03-11,21.0
2025-03-12,21.0
2025-03-13,28.0
2025-03-14,22.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,34.0
2025-03-18,40.0
2025-03-19,25.0
2025-03-20,0.0
2025-03-21,18.0
2025-03-22,30.0
2025-03-23,19.0
2025-03-24,26.0
2025-03-25,26.0
2025-03-26,22.0
2025-03-27,25.0
2025-03-28,19.0
2025-03-29,31.0
2025-03-30,34.0
2025-03-31,29.0
2025-04-01,31.0
2025-04-02,26.0
2025-04-03,28.0
2025-04-04,26.0
2025-04-05,26.0
2025-04-06,22.0
2025-04-07,23.0
2025-04-08,0.0
2025-04-09,17.0
2025-04-10,16.0
2025-04-11,0.0
2025-04-12,44.0
2025-04-13,0.0
2025-04-14,20.0
2025-04-15,24.5
2025-04-16,34.0
2025-04-17,39.5
2025-04-18,33.0
2025-04-19,37.5
2025-04-20,23.5
2025-04-21,24.5
2025-04-22,26.5
2025-04-23,24.5
2025-04-24,32.0
2025-04-25,27.5
2025-04-26,43.5
2025-04-27,39.5
2025-04-28,47.5
2025-04-29,29.5
2025-04-30,26.5
2025-05-01,41.5
2025-05-02,31.5
2025-05-03,51.0
2025-05-04,0.0
2025-05-05,30.5
2025-05-06,51.0
2025-05-07,46.5
2025-05-08,46.5
2025-05-09,33.0
2025-05-10,44.5
2025-05-11,42.5
2025-05-12,31.0
2025-05-13,28.5
2025-05-14,31.0
2025-05-15,25.0
2025-05-16,31.0
2025-05-17,30.0
2025-05-18,42.0
2025-05-19,34.0
2025-05-20,40.0
2025-05-21,24.0
2025-05-22,19.0
2025-05-23,26.0
2025-05-24,22.0
2025-05-25,0.0
2025-05-26,33.0
2025-05-27,29.0
2025-05-28,35.0
2025-05-29,18.0
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,29.0
2025-06-02,41.0
2025-06-03,36.0
2025-06-04,19.0
2025-06-05,41.0
2025-06-06,19.0
2025-06-07,51.0
2025-06-08,46.0
2025-06-09,34.0
2025-06-10,0.0
2025-06-11,19.0
2025-06-12,27.0
2025-06-13,37.0
2025-06-14,35.0
2025-06-15,0.0
2025-06-16,20.0
2025-06-17,21.0
2025-06-18,21.0
2025-06-19,31.0
2025-06-20,32.0
2025-06-21,0.0
2025-06-22,36.0
2025-06-23,27.0
