Time,bruins
2023-02-12,14.0
2023-02-13,8.0
2023-02-14,10.0
2023-02-15,22.0
2023-02-16,12.0
2023-02-17,22.0
2023-02-18,24.0
2023-02-19,24.0
2023-02-20,26.0
2023-02-21,14.0
2023-02-22,12.0
2023-02-23,14.0
2023-02-24,38.0
2023-02-25,22.0
2023-02-26,40.0
2023-02-27,20.0
2023-02-28,30.0
2023-03-01,32.0
2023-03-02,22.0
2023-03-03,38.0
2023-03-04,48.0
2023-03-05,20.0
2023-03-06,12.0
2023-03-07,12.0
2023-03-08,10.0
2023-03-09,16.0
2023-03-10,42.0
2023-03-11,38.0
2023-03-12,46.0
2023-03-13,12.0
2023-03-14,14.0
2023-03-15,26.0
2023-03-16,14.0
2023-03-17,22.0
2023-03-18,30.0
2023-03-19,36.0
2023-03-20,16.0
2023-03-21,18.0
2023-03-22,22.0
2023-03-23,18.0
2023-03-24,26.0
2023-03-25,40.0
2023-03-26,40.0
2023-03-27,22.0
2023-03-28,18.0
2023-03-29,22.0
2023-03-30,18.0
2023-03-31,28.0
2023-04-01,42.0
2023-04-02,56.0
2023-04-03,20.0
2023-04-04,14.0
2023-04-05,12.0
2023-04-06,20.0
2023-04-07,36.0
2023-04-08,28.0
2023-04-09,90.0
2023-04-10,44.0
2023-04-11,24.0
2023-04-12,42.0
2023-04-13,24.0
2023-04-14,46.0
2023-04-15,22.0
2023-04-16,22.0
2023-04-17,48.0
2023-04-18,74.0
2023-04-19,42.0
2023-04-20,82.0
2023-04-21,50.0
2023-04-22,92.0
2023-04-23,120.0
2023-04-24,36.0
2023-04-25,28.0
2023-04-26,48.0
2023-04-27,98.0
2023-04-28,54.0
2023-04-29,164.0
2023-04-30,144.0
2023-05-01,200.0
2023-05-02,16.0
2023-05-03,8.0
2023-05-04,6.0
2023-05-05,4.0
2023-05-06,6.0
2023-05-07,4.0
2023-05-08,4.0
2023-05-09,4.0
2023-05-10,4.0
2023-05-11,2.0
2023-05-12,4.0
2023-05-13,4.0
2023-05-14,4.0
2023-05-15,4.0
2023-05-16,4.0
2023-05-17,2.0
2023-05-18,2.0
2023-05-19,2.0
2023-05-20,4.0
2023-05-21,4.0
2023-05-22,2.0
2023-05-23,2.0
2023-05-24,4.0
2023-05-25,4.0
2023-05-26,2.0
2023-05-27,2.0
2023-05-28,2.0
2023-05-29,2.0
2023-05-30,4.0
2023-05-31,2.0
2023-06-01,2.0
2023-06-02,2.0
2023-06-03,2.0
2023-06-04,2.0
2023-06-05,2.0
2023-06-06,2.0
2023-06-07,2.0
2023-06-08,2.0
2023-06-09,2.0
2023-06-10,2.0
2023-06-11,2.0
2023-06-12,2.0
2023-06-13,2.0
2023-06-14,4.0
2023-06-15,2.0
2023-06-16,2.0
2023-06-17,2.0
2023-06-18,2.0
2023-06-19,2.0
2023-06-20,2.0
2023-06-21,2.0
2023-06-22,2.0
2023-06-23,2.0
2023-06-24,2.0
2023-06-25,2.0
2023-06-26,6.0
2023-06-27,8.0
2023-06-28,8.0
2023-06-29,8.0
2023-06-30,6.0
2023-07-01,10.0
2023-07-02,10.0
2023-07-03,6.0
2023-07-04,4.0
2023-07-05,4.0
2023-07-06,4.0
2023-07-07,4.0
2023-07-08,4.0
2023-07-09,4.0
2023-07-10,4.0
2023-07-11,4.0
2023-07-12,2.0
2023-07-13,4.0
2023-07-14,2.0
2023-07-15,2.0
2023-07-16,4.0
2023-07-17,2.0
2023-07-18,2.0
2023-07-19,2.0
2023-07-20,2.0
2023-07-21,2.0
2023-07-22,4.0
2023-07-23,2.0
2023-07-24,2.0
2023-07-25,6.0
2023-07-26,4.0
2023-07-27,4.0
2023-07-28,4.0
2023-07-29,4.0
2023-07-30,2.0
2023-07-31,4.0
2023-08-01,4.0
2023-08-02,4.0
2023-08-03,4.0
2023-08-04,2.0
2023-08-05,2.0
2023-08-06,2.0
2023-08-07,2.0
2023-08-08,2.0
2023-08-09,2.0
2023-08-10,2.0
2023-08-11,2.0
2023-08-12,2.0
2023-08-13,2.0
2023-08-14,4.0
2023-08-15,2.0
2023-08-16,4.0
2023-08-17,2.0
2023-08-18,2.0
2023-08-19,2.0
2023-08-20,2.0
2023-08-21,2.0
2023-08-22,2.0
2023-08-23,2.0
2023-08-24,2.0
2023-08-25,2.0
2023-08-26,2.0
2023-08-27,2.0
2023-08-28,2.0
2023-08-29,2.0
2023-08-30,2.0
2023-08-31,2.0
2023-09-01,2.0
2023-09-02,2.0
2023-09-03,4.0
2023-09-04,2.0
2023-09-05,2.0
2023-09-06,2.0
2023-09-07,2.0
2023-09-08,2.0
2023-09-09,4.0
2023-09-10,4.0
2023-09-11,2.0
2023-09-12,4.0
2023-09-13,4.0
2023-09-14,4.0
2023-09-15,4.0
2023-09-16,4.0
2023-09-17,6.0
2023-09-18,4.0
2023-09-19,4.0
2023-09-20,6.0
2023-09-21,4.0
2023-09-22,4.0
2023-09-23,6.0
2023-09-24,14.0
2023-09-25,10.0
2023-09-26,8.0
2023-09-27,8.0
2023-09-28,6.0
2023-09-29,8.0
2023-09-30,10.0
2023-10-01,8.0
2023-10-02,8.0
2023-10-03,10.0
2023-10-04,10.0
2023-10-05,8.0
2023-10-06,12.0
2023-10-07,8.0
2023-10-08,8.0
2023-10-09,8.0
2023-10-10,10.0
2023-10-11,24.0
2023-10-12,38.0
2023-10-13,12.0
2023-10-14,20.0
2023-10-15,26.0
2023-10-16,10.0
2023-10-17,10.0
2023-10-18,10.0
2023-10-19,10.0
2023-10-20,22.0
2023-10-21,14.0
2023-10-22,30.0
2023-10-23,24.0
2023-10-24,14.0
2023-10-25,32.0
2023-10-26,18.0
2023-10-27,24.0
2023-10-28,20.0
2023-10-29,24.0
2023-10-30,16.0
2023-10-31,24.0
2023-11-01,14.0
2023-11-02,20.0
2023-11-03,38.0
2023-11-04,24.0
2023-11-05,30.0
2023-11-06,12.0
2023-11-07,24.0
2023-11-08,12.0
2023-11-09,16.0
2023-11-10,24.0
2023-11-11,16.0
2023-11-12,28.0
2023-11-13,10.0
2023-11-14,12.0
2023-11-15,24.0
2023-11-16,12.0
2023-11-17,10.0
2023-11-18,20.0
2023-11-19,34.0
2023-11-20,16.0
2023-11-21,26.0
2023-11-22,14.0
2023-11-23,30.0
2023-11-24,28.0
2023-11-25,28.0
2023-11-26,14.0
2023-11-27,12.0
2023-11-28,22.0
2023-11-29,12.0
2023-11-30,12.0
2023-12-01,22.0
2023-12-02,14.0
2023-12-03,30.0
2023-12-04,20.0
2023-12-05,12.0
2023-12-06,10.0
2023-12-07,14.0
2023-12-08,20.0
2023-12-09,26.0
2023-12-10,14.0
2023-12-11,10.0
2023-12-12,10.0
2023-12-13,12.0
2023-12-14,24.0
2023-12-15,12.0
2023-12-16,30.0
2023-12-17,30.0
2023-12-18,10.0
2023-12-19,12.0
2023-12-20,24.0
2023-12-21,12.0
2023-12-22,14.2
2023-12-23,28.4
2023-12-24,21.799999999999997
2023-12-25,8.8
2023-12-26,9.8
2023-12-27,13.0
2023-12-28,24.0
2023-12-29,12.0
2023-12-30,15.2
2023-12-31,31.6
2024-01-01,18.6
2024-01-02,12.0
2024-01-03,20.799999999999997
2024-01-04,14.2
2024-01-05,26.2
2024-01-06,14.2
2024-01-07,24.0
2024-01-08,9.8
2024-01-09,24.0
2024-01-10,19.6
2024-01-11,9.8
2024-01-12,20.799999999999997
2024-01-13,14.2
2024-01-14,24.0
2024-01-15,19.6
2024-01-16,9.8
2024-01-17,9.8
2024-01-18,12.0
2024-01-19,21.799999999999997
2024-01-20,16.4
2024-01-21,28.799999999999997
2024-01-22,12.0
2024-01-23,21.599999999999998
2024-01-24,14.399999999999999
2024-01-25,26.4
2024-01-26,21.599999999999998
2024-01-27,26.4
2024-01-28,12.0
2024-01-29,7.199999999999999
2024-01-30,7.199999999999999
2024-01-31,7.199999999999999
2024-02-01,7.199999999999999
2024-02-02,4.8
2024-02-03,7.199999999999999
2024-02-04,7.199999999999999
2024-02-05,7.199999999999999
2024-02-06,9.6
2024-02-07,19.2
2024-02-08,9.6
2024-02-09,24.0
2024-02-10,26.4
2024-02-11,12.0
2024-02-12,7.199999999999999
2024-02-13,12.0
2024-02-14,21.599999999999998
2024-02-15,12.0
2024-02-16,21.599999999999998
2024-02-17,33.6
2024-02-18,12.0
2024-02-19,26.4
2024-02-20,12.0
2024-02-21,12.0
2024-02-22,24.0
2024-02-23,19.2
2024-02-24,16.8
2024-02-25,26.4
2024-02-26,9.6
2024-02-27,19.2
2024-02-28,9.6
2024-02-29,12.0
2024-03-01,24.0
2024-03-02,14.399999999999999
2024-03-03,24.0
2024-03-04,12.0
2024-03-05,21.599999999999998
2024-03-06,21.599999999999998
2024-03-07,16.8
2024-03-08,36.0
2024-03-09,28.799999999999997
2024-03-10,19.2
2024-03-11,14.399999999999999
2024-03-12,19.2
2024-03-13,9.6
2024-03-14,12.0
2024-03-15,16.8
2024-03-16,19.2
2024-03-17,26.4
2024-03-18,9.6
2024-03-19,14.399999999999999
2024-03-20,19.2
2024-03-21,14.399999999999999
2024-03-22,19.2
2024-03-23,24.0
2024-03-24,12.0
2024-03-25,7.199999999999999
2024-03-26,12.0
2024-03-27,24.0
2024-03-28,21.599999999999998
2024-03-29,9.6
2024-03-30,16.8
2024-03-31,26.4
2024-04-01,9.6
2024-04-02,12.0
2024-04-03,19.2
2024-04-04,14.399999999999999
2024-04-05,19.2
2024-04-06,31.2
2024-04-07,14.399999999999999
2024-04-08,9.6
2024-04-09,14.399999999999999
2024-04-10,19.2
2024-04-11,9.6
2024-04-12,9.6
2024-04-13,16.8
2024-04-14,31.2
2024-04-15,14.399999999999999
2024-04-16,24.0
2024-04-17,26.4
2024-04-18,12.0
2024-04-19,12.0
2024-04-20,31.2
2024-04-21,81.6
2024-04-22,36.0
2024-04-23,57.599999999999994
2024-04-24,31.2
2024-04-25,62.4
2024-04-26,21.599999999999998
2024-04-27,38.4
2024-04-28,86.39999999999999
2024-04-29,24.0
2024-04-30,45.6
2024-05-01,79.2
2024-05-02,40.8
2024-05-03,115.19999999999999
2024-05-04,62.4
2024-05-05,240.0
2024-05-06,45.6
2024-05-07,108.0
2024-05-08,52.8
2024-05-09,96.0
2024-05-10,60.0
2024-05-11,108.0
2024-05-12,93.6
2024-05-13,88.8
2024-05-14,57.599999999999994
2024-05-15,115.19999999999999
2024-05-16,45.6
2024-05-17,81.6
2024-05-18,129.6
2024-05-19,14.399999999999999
2024-05-20,7.199999999999999
2024-05-21,4.8
2024-05-22,4.8
2024-05-23,4.8
2024-05-24,4.8
2024-05-25,4.8
2024-05-26,4.8
2024-05-27,4.8
2024-05-28,4.8
2024-05-29,2.4
2024-05-30,2.4
2024-05-31,2.4
2024-06-01,2.4
2024-06-02,4.8
2024-06-03,2.4
2024-06-04,2.4
2024-06-05,2.4
2024-06-06,2.4
2024-06-07,2.4
2024-06-08,2.4
2024-06-09,4.8
2024-06-10,2.4
2024-06-11,2.4
2024-06-12,2.4
2024-06-13,2.4
2024-06-14,2.4
2024-06-15,2.4
2024-06-16,2.4
2024-06-17,2.4
2024-06-18,4.8
2024-06-19,2.4
2024-06-20,2.4
2024-06-21,4.8
2024-06-22,4.8
2024-06-23,2.4
2024-06-24,4.8
2024-06-25,9.6
2024-06-26,4.8
2024-06-27,4.8
2024-06-28,2.4
2024-06-29,9.6
2024-06-30,4.8
2024-07-01,14.399999999999999
2024-07-02,9.6
2024-07-03,4.8
2024-07-04,4.8
2024-07-05,4.8
2024-07-06,4.8
2024-07-07,2.4
2024-07-08,2.4
2024-07-09,2.4
2024-07-10,2.4
2024-07-11,2.4
2024-07-12,2.4
2024-07-13,2.4
2024-07-14,2.4
2024-07-15,2.4
2024-07-16,2.4
2024-07-17,2.4
2024-07-18,2.4
2024-07-19,2.4
2024-07-20,2.4
2024-07-21,2.4
2024-07-22,2.4
2024-07-23,2.4
2024-07-24,2.4
2024-07-25,2.4
2024-07-26,2.4
2024-07-27,2.4
2024-07-28,2.4
2024-07-29,2.4
2024-07-30,2.4
2024-07-31,2.4
2024-08-01,2.4
2024-08-02,2.4
2024-08-03,2.4
2024-08-04,2.4
2024-08-05,2.4
2024-08-06,2.4
2024-08-07,2.4
2024-08-08,2.4
2024-08-09,2.4
2024-08-10,2.4
2024-08-11,2.4
2024-08-12,2.4
2024-08-13,2.4
2024-08-14,2.4
2024-08-15,2.4
2024-08-16,2.4
2024-08-17,2.4
2024-08-18,2.2285714285714286
2024-08-19,2.2285714285714286
2024-08-20,2.3999999999999995
2024-08-21,2.2285714285714286
2024-08-22,2.3999999999999995
2024-08-23,2.2285714285714286
2024-08-24,2.3999999999999995
2024-08-25,2.3999999999999995
2024-08-26,2.3999999999999995
2024-08-27,2.571428571428571
2024-08-28,2.3999999999999995
2024-08-29,2.2285714285714286
2024-08-30,2.571428571428571
2024-08-31,2.742857142857143
2024-09-01,4.457142857142857
2024-09-02,2.571428571428571
2024-09-03,2.3999999999999995
2024-09-04,2.571428571428571
2024-09-05,2.3999999999999995
2024-09-06,2.742857142857143
2024-09-07,2.571428571428571
2024-09-08,3.9428571428571426
2024-09-09,2.3999999999999995
2024-09-10,2.571428571428571
2024-09-11,2.571428571428571
2024-09-12,2.742857142857143
2024-09-13,3.9428571428571426
2024-09-14,4.285714285714286
2024-09-15,4.457142857142857
2024-09-16,3.9428571428571426
2024-09-17,3.428571428571428
2024-09-18,4.114285714285714
2024-09-19,3.771428571428571
2024-09-20,3.771428571428571
2024-09-21,7.542857142857142
2024-09-22,11.657142857142855
2024-09-23,6.171428571428571
2024-09-24,6.171428571428571
2024-09-25,6.857142857142856
2024-09-26,6.514285714285713
2024-09-27,6.514285714285713
2024-09-28,7.199999999999999
2024-09-29,10.285714285714285
2024-09-30,5.828571428571427
2024-10-01,7.885714285714284
2024-10-02,8.57142857142857
2024-10-03,8.914285714285713
2024-10-04,9.599999999999998
2024-10-05,10.97142857142857
2024-10-06,9.257142857142856
2024-10-07,7.885714285714284
2024-10-08,18.857142857142854
2024-10-09,25.028571428571425
2024-10-10,14.399999999999999
2024-10-11,20.228571428571424
2024-10-12,22.28571428571428
2024-10-13,11.657142857142855
2024-10-14,22.628571428571426
2024-10-15,8.57142857142857
2024-10-16,9.942857142857141
2024-10-17,21.257142857142853
2024-10-18,8.914285714285713
2024-10-19,10.628571428571426
2024-10-20,18.857142857142854
2024-10-21,6.857142857142856
2024-10-22,9.257142857142856
2024-10-23,17.485714285714284
2024-10-24,11.314285714285713
2024-10-25,14.74285714285714
2024-10-26,13.37142857142857
2024-10-27,19.199999999999996
2024-10-28,6.857142857142856
2024-10-29,11.657142857142855
2024-10-30,14.399999999999999
2024-10-31,9.257142857142856
2024-11-01,16.11428571428571
2024-11-02,18.171428571428567
2024-11-03,16.11428571428571
2024-11-04,11.657142857142855
2024-11-05,8.914285714285713
2024-11-06,10.97142857142857
2024-11-07,8.228571428571428
2024-11-08,16.11428571428571
2024-11-09,14.399999999999999
2024-11-10,20.228571428571424
2024-11-11,7.199999999999999
2024-11-12,7.885714285714284
2024-11-13,15.428571428571427
2024-11-14,7.885714285714284
2024-11-15,15.771428571428569
2024-11-16,19.54285714285714
2024-11-17,9.257142857142856
2024-11-18,8.228571428571428
2024-11-19,20.91428571428571
2024-11-20,13.37142857142857
2024-11-21,10.97142857142857
2024-11-22,16.457142857142856
2024-11-23,10.285714285714285
2024-11-24,20.91428571428571
2024-11-25,7.542857142857142
2024-11-26,10.285714285714285
2024-11-27,17.485714285714284
2024-11-28,17.485714285714284
2024-11-29,13.37142857142857
2024-11-30,18.857142857142854
2024-12-01,23.999999999999996
2024-12-02,10.97142857142857
2024-12-03,10.285714285714285
2024-12-04,20.57142857142857
2024-12-05,16.457142857142856
2024-12-06,7.542857142857142
2024-12-07,19.885714285714283
2024-12-08,10.285714285714285
2024-12-09,6.514285714285713
2024-12-10,8.57142857142857
2024-12-11,14.057142857142855
2024-12-12,6.857142857142856
2024-12-13,13.028571428571427
2024-12-14,10.285714285714285
2024-12-15,15.085714285714284
2024-12-16,6.857142857142856
2024-12-17,7.542857142857142
2024-12-18,14.74285714285714
2024-12-19,7.542857142857142
2024-12-20,14.399999999999999
2024-12-21,10.285714285714285
2024-12-22,17.14285714285714
2024-12-23,8.57142857142857
2024-12-24,17.828571428571426
2024-12-25,6.514285714285713
2024-12-26,7.542857142857142
2024-12-27,9.257142857142856
2024-12-28,17.828571428571426
2024-12-29,15.771428571428569
2024-12-30,7.199999999999999
2024-12-31,16.11428571428571
2025-01-01,7.542857142857142
2025-01-02,7.199999999999999
2025-01-03,13.37142857142857
2025-01-04,8.914285714285713
2025-01-05,19.199999999999996
2025-01-06,10.628571428571426
2025-01-07,7.542857142857142
2025-01-08,13.714285714285712
2025-01-09,7.542857142857142
2025-01-10,13.37142857142857
2025-01-11,19.199999999999996
2025-01-12,8.57142857142857
2025-01-13,6.857142857142856
2025-01-14,8.228571428571428
2025-01-15,17.828571428571426
2025-01-16,7.199999999999999
2025-01-17,6.857142857142856
2025-01-18,17.485714285714284
2025-01-19,8.914285714285713
2025-01-20,15.771428571428569
2025-01-21,7.542857142857142
2025-01-22,8.57142857142857
2025-01-23,16.457142857142856
2025-01-24,14.399999999999999
2025-01-25,19.885714285714283
2025-01-26,9.257142857142856
2025-01-27,6.514285714285713
2025-01-28,7.542857142857142
2025-01-29,12.685714285714283
2025-01-30,8.228571428571428
2025-01-31,13.37142857142857
2025-02-01,19.54285714285714
2025-02-02,10.285714285714285
2025-02-03,6.171428571428571
2025-02-04,7.542857142857142
2025-02-05,15.085714285714284
2025-02-06,14.74285714285714
2025-02-07,6.514285714285713
2025-02-08,18.514285714285712
2025-02-09,8.914285714285713
2025-02-10,4.457142857142856
2025-02-11,4.799999999999999
2025-02-12,4.457142857142856
2025-02-13,4.114285714285714
2025-02-14,4.457142857142856
2025-02-15,5.828571428571427
2025-02-16,5.828571428571427
2025-02-17,4.114285714285714
2025-02-18,4.799999999999999
2025-02-19,4.457142857142856
2025-02-20,4.457142857142856
2025-02-21,8.914285714285713
2025-02-22,9.257142857142856
2025-02-23,17.485714285714284
2025-02-24,5.828571428571427
2025-02-25,7.542857142857142
2025-02-26,16.457142857142856
2025-02-27,7.885714285714284
2025-02-28,13.028571428571427
2025-03-01,17.828571428571426
2025-03-02,19.885714285714283
2025-03-03,7.542857142857142
2025-03-04,9.942857142857141
2025-03-05,14.057142857142855
2025-03-06,8.914285714285713
2025-03-07,34.28571428571428
2025-03-08,31.199999999999996
2025-03-09,15.085714285714284
2025-03-10,8.228571428571428
2025-03-11,11.657142857142855
2025-03-12,19.199999999999996
2025-03-13,9.599999999999998
2025-03-14,12.342857142857142
2025-03-15,11.999999999999998
2025-03-16,14.399999999999999
2025-03-17,8.914285714285713
2025-03-18,11.657142857142855
2025-03-19,6.171428571428571
2025-03-20,6.171428571428571
2025-03-21,10.285714285714285
