Time,cnbc
2022-04-24,21.0
2022-04-25,63.0
2022-04-26,57.0
2022-04-27,59.0
2022-04-28,60.0
2022-04-29,58.0
2022-04-30,26.0
2022-05-01,24.0
2022-05-02,60.0
2022-05-03,52.0
2022-05-04,60.0
2022-05-05,64.0
2022-05-06,67.0
2022-05-07,18.0
2022-05-08,22.0
2022-05-09,70.0
2022-05-10,63.0
2022-05-11,64.0
2022-05-12,71.0
2022-05-13,61.0
2022-05-14,17.0
2022-05-15,22.0
2022-05-16,65.0
2022-05-17,61.0
2022-05-18,67.0
2022-05-19,71.0
2022-05-20,67.0
2022-05-21,18.0
2022-05-22,23.0
2022-05-23,62.0
2022-05-24,64.0
2022-05-25,62.0
2022-05-26,64.0
2022-05-27,59.0
2022-05-28,17.0
2022-05-29,15.0
2022-05-30,26.0
2022-05-31,62.0
2022-06-01,58.0
2022-06-02,56.0
2022-06-03,60.0
2022-06-04,16.0
2022-06-05,18.0
2022-06-06,61.0
2022-06-07,62.0
2022-06-08,58.0
2022-06-09,60.0
2022-06-10,81.0
2022-06-11,19.0
2022-06-12,23.0
2022-06-13,82.0
2022-06-14,74.0
2022-06-15,84.0
2022-06-16,75.0
2022-06-17,70.0
2022-06-18,17.0
2022-06-19,20.0
2022-06-20,47.0
2022-06-21,65.0
2022-06-22,66.0
2022-06-23,65.0
2022-06-24,60.0
2022-06-25,18.0
2022-06-26,22.0
2022-06-27,62.0
2022-06-28,65.0
2022-06-29,60.0
2022-06-30,60.0
2022-07-01,56.0
2022-07-02,15.0
2022-07-03,14.0
2022-07-04,25.0
2022-07-05,66.0
2022-07-06,59.0
2022-07-07,56.0
2022-07-08,57.0
2022-07-09,15.0
2022-07-10,19.0
2022-07-11,66.0
2022-07-12,60.0
2022-07-13,69.0
2022-07-14,64.0
2022-07-15,58.0
2022-07-16,19.0
2022-07-17,23.0
2022-07-18,68.0
2022-07-19,67.0
2022-07-20,65.0
2022-07-21,62.0
2022-07-22,57.0
2022-07-23,16.0
2022-07-24,21.0
2022-07-25,62.0
2022-07-26,62.0
2022-07-27,73.0
2022-07-28,71.0
2022-07-29,60.0
2022-07-30,15.0
2022-07-31,19.0
2022-08-01,62.0
2022-08-02,62.0
2022-08-03,59.0
2022-08-04,57.0
2022-08-05,59.0
2022-08-06,16.0
2022-08-07,23.0
2022-08-08,60.0
2022-08-09,58.0
2022-08-10,61.0
2022-08-11,63.0
2022-08-12,56.0
2022-08-13,15.0
2022-08-14,19.0
2022-08-15,63.0
2022-08-16,57.0
2022-08-17,61.0
2022-08-18,54.0
2022-08-19,53.0
2022-08-20,14.0
2022-08-21,18.0
2022-08-22,59.0
2022-08-23,57.0
2022-08-24,55.0
2022-08-25,56.0
2022-08-26,65.0
2022-08-27,16.0
2022-08-28,100.0
2022-08-29,62.12317805087167
2022-08-30,62.12317805087167
2022-08-31,54.85067162046299
2022-09-01,59.208488139468415
2022-09-02,53.8791083166619
2022-09-03,13.101886253215204
2022-09-04,13.101886253215204
2022-09-05,25.23220920262932
2022-09-06,60.680051443269505
2022-09-07,52.907545012860815
2022-09-08,49.99285510145756
2022-09-09,48.04972849385538
2022-09-10,13.101886253215204
2022-09-11,16.988139468419547
2022-09-12,51.93598170905973
2022-09-13,67.95255787367819
2022-09-14,62.62317805087167
2022-09-15,58.73692483566734
2022-09-16,59.208488139468415
2022-09-17,15.045012860817376
2022-09-18,16.988139468419547
2022-09-19,61.651614747070596
2022-09-20,66.00943126607602
2022-09-21,70.86724778508145
2022-09-22,61.651614747070596
2022-09-23,64.06630465847385
2022-09-24,16.988139468419547
2022-09-25,17.959702772220634
2022-09-26,62.12317805087167
2022-09-27,63.09474135467276
2022-09-28,61.303229494141185
2022-09-29,65.07573592454987
2022-09-30,58.47384967133467
2022-10-01,15.090025721634753
2022-10-02,18.862532152043443
2022-10-03,57.530723063732495
2022-10-04,57.530723063732495
2022-10-05,58.47384967133467
2022-10-06,56.58759645613032
2022-10-07,58.47384967133467
2022-10-08,15.090025721634753
2022-10-09,19.805658759645613
2022-10-10,58.47384967133467
2022-10-11,58.47384967133467
2022-10-12,60.36010288653901
2022-10-13,70.7344955701629
2022-10-14,59.416976278936836
2022-10-15,14.14689911403258
2022-10-16,16.976278936839098
2022-10-17,62.24635610174335
2022-10-18,59.416976278936836
2022-10-19,60.36010288653901
2022-10-20,66.01886253215204
2022-10-21,56.58759645613032
2022-10-22,14.14689911403258
2022-10-23,18.862532152043443
2022-10-24,61.303229494141185
2022-10-25,61.303229494141185
2022-10-26,58.47384967133467
2022-10-27,63.189482709345526
2022-10-28,56.58759645613032
2022-10-29,16.033152329236923
2022-10-30,17.91940554444127
2022-10-31,58.47384967133467
2022-11-01,55.64446984852815
2022-11-02,65.07573592454987
2022-11-03,66.96198913975421
2022-11-04,70.7344955701629
2022-11-05,28.29379822806516
2022-11-06,16.033152329236923
2022-11-07,55.64446984852815
2022-11-08,55.64446984852815
2022-11-09,63.189482709345526
2022-11-10,67.90511574735639
2022-11-11,62.24635610174335
2022-11-12,17.91940554444127
2022-11-13,19.805658759645613
2022-11-14,62.24635610174335
2022-11-15,59.416976278936836
2022-11-16,65.07573592454987
2022-11-17,57.530723063732495
2022-11-18,57.530723063732495
2022-11-19,15.090025721634753
2022-11-20,16.976278936839098
2022-11-21,61.303229494141185
2022-11-22,51.87196341811946
2022-11-23,52.81509002572163
2022-11-24,17.91940554444127
2022-11-25,37.725064304086885
2022-11-26,14.14689911403258
2022-11-27,15.090025721634753
2022-11-28,51.87196341811946
2022-11-29,47.1563303801086
2022-11-30,54.70134324092598
2022-12-01,53.758216633323805
2022-12-02,52.81509002572163
2022-12-03,13.203772506430408
2022-12-04,15.090025721634753
2022-12-05,51.87196341811946
2022-12-06,50.92883681051729
2022-12-07,53.758216633323805
2022-12-08,52.81509002572163
2022-12-09,49.04258359531295
2022-12-10,13.203772506430408
2022-12-11,14.14689911403258
2022-12-12,52.81509002572163
2022-12-13,57.530723063732495
2022-12-14,61.303229494141185
2022-12-15,59.416976278936836
2022-12-16,55.64446984852815
2022-12-17,14.14689911403258
2022-12-18,14.14689911403258
2022-12-19,56.58759645613032
2022-12-20,54.70134324092598
2022-12-21,52.81509002572163
2022-12-22,58.47384967133467
2022-12-23,50.92883681051729
2022-12-24,15.090025721634753
2022-12-25,13.203772506430408
2022-12-26,28.29379822806516
2022-12-27,57.530723063732495
2022-12-28,52.81509002572163
2022-12-29,53.758216633323805
2022-12-30,49.985710202915115
2022-12-31,13.203772506430408
2023-01-01,12.260645898828237
2023-01-02,27.35067162046299
2023-01-03,55.64446984852815
2023-01-04,57.530723063732495
2023-01-05,56.58759645613032
2023-01-06,54.70134324092598
2023-01-07,16.976278936839098
2023-01-08,15.090025721634753
2023-01-09,58.47384967133467
2023-01-10,56.58759645613032
2023-01-11,52.81509002572163
2023-01-12,57.530723063732495
2023-01-13,58.47384967133467
2023-01-14,14.14689911403258
2023-01-15,12.260645898828237
2023-01-16,30.180051443269505
2023-01-17,55.64446984852815
2023-01-18,55.64446984852815
2023-01-19,53.758216633323805
2023-01-20,51.87196341811946
2023-01-21,15.090025721634753
2023-01-22,16.033152329236923
2023-01-23,55.64446984852815
2023-01-24,54.70134324092598
2023-01-25,50.92883681051729
2023-01-26,54.70134324092598
2023-01-27,52.81509002572163
2023-01-28,15.090025721634753
2023-01-29,15.090025721634753
2023-01-30,53.758216633323805
2023-01-31,56.58759645613032
2023-02-01,64.1326093169477
2023-02-02,61.303229494141185
2023-02-03,58.47384967133467
2023-02-04,16.033152329236923
2023-02-05,17.91940554444127
2023-02-06,55.64446984852815
2023-02-07,57.530723063732495
2023-02-08,53.758216633323805
2023-02-09,56.58759645613032
2023-02-10,53.758216633323805
2023-02-11,15.090025721634753
2023-02-12,14.14689911403258
2023-02-13,49.985710202915115
2023-02-14,57.530723063732495
2023-02-15,55.64446984852815
2023-02-16,62.24635610174335
2023-02-17,53.758216633323805
2023-02-18,14.14689911403258
2023-02-19,13.203772506430408
2023-02-20,29.236924835667335
2023-02-21,60.36010288653901
2023-02-22,63.189482709345526
2023-02-23,51.87196341811946
2023-02-24,54.70134324092598
2023-02-25,15.090025721634753
2023-02-26,16.033152329236923
2023-02-27,54.70134324092598
2023-02-28,49.985710202915115
2023-03-01,52.81509002572163
2023-03-02,51.87196341811946
2023-03-03,48.099456987710774
2023-03-04,14.14689911403258
2023-03-05,15.090025721634753
2023-03-06,50.92883681051729
2023-03-07,54.70134324092598
2023-03-08,52.81509002572163
2023-03-09,56.58759645613032
2023-03-10,72.62074878536724
2023-03-11,23.5781651900543
2023-03-12,33.00943126607602
2023-03-13,94.3126607602172
2023-03-14,71.67762217776507
2023-03-15,75.45012860817377
2023-03-16,71.67762217776507
2023-03-17,66.96198913975421
2023-03-18,19.805658759645613
2023-03-19,27.35067162046299
2023-03-20,71.67762217776507
2023-03-21,62.24635610174335
2023-03-22,71.67762217776507
2023-03-23,65.07573592454987
2023-03-24,56.58759645613032
2023-03-25,16.976278936839098
2023-03-26,19.805658759645613
2023-03-27,64.1326093169477
2023-03-28,56.58759645613032
2023-03-29,55.64446984852815
2023-03-30,55.64446984852815
2023-03-31,52.81509002572163
2023-04-01,16.033152329236923
2023-04-02,19.805658759645613
2023-04-03,60.36010288653901
2023-04-04,55.64446984852815
2023-04-05,53.758216633323805
2023-04-06,52.81509002572163
2023-04-07,35.83881108888254
2023-04-08,11.317519291226064
2023-04-09,16.033152329236923
2023-04-10,56.58759645613032
2023-04-11,51.87196341811946
2023-04-12,60.36010288653901
2023-04-13,52.81509002572163
2023-04-14,50.92883681051729
2023-04-15,13.203772506430408
2023-04-16,17.91940554444127
2023-04-17,50.92883681051729
2023-04-18,49.985710202915115
2023-04-19,50.92883681051729
2023-04-20,50.92883681051729
2023-04-21,46.21320377250643
2023-04-22,14.14689911403258
2023-04-23,16.033152329236923
2023-04-24,56.58759645613032
2023-04-25,57.530723063732495
2023-04-26,52.94925866446002
2023-04-27,55.65866631496568
2023-04-28,49.120928840602076
2023-04-29,14.19439712207949
2023-04-30,18.022726945937436
2023-05-01,58.36807396547134
2023-05-02,57.24915179211905
2023-05-03,64.90581143983493
2023-05-04,58.69175340024694
2023-05-05,51.03509375253105
2023-05-06,17.22748420736075
2023-05-07,16.903804772585147
2023-05-08,53.74450140303671
2023-05-09,52.62557922968442
2023-05-10,54.863423576388996
2023-05-11,52.62557922968442
2023-05-12,48.32568610202539
2023-05-13,13.399154383502804
2023-05-14,14.989639860656176
2023-05-15,51.83033649110773
2023-05-16,54.53974414161339
2023-05-17,57.24915179211905
2023-05-18,53.74450140303671
2023-05-19,51.83033649110773
2023-05-20,16.108562034008465
2023-05-21,16.903804772585147
2023-05-22,55.65866631496568
2023-05-23,56.45390905354236
2023-05-24,56.77758848831796
2023-05-25,64.11056870125825
2023-05-26,53.7307861727496
2023-05-27,14.889253999677601
2023-05-28,18.7734072169848
2023-05-29,25.2469959124968
2023-05-30,56.3202216509544
2023-05-31,56.3202216509544
2023-06-01,56.3202216509544
2023-06-02,57.614939390056804
2023-06-03,14.241895130126402
2023-06-04,19.420766086536002
2023-06-05,61.499092607364005
2023-06-06,58.9096571291592
2023-06-07,52.4360684336472
2023-06-08,52.4360684336472
2023-06-09,48.55191521634
2023-06-10,13.5945362605752
2023-06-11,15.5366128692288
2023-06-12,53.7307861727496
2023-06-13,58.262298259608
2023-06-14,62.7938103464664
2023-06-15,54.3781450423008
2023-06-16,46.6098386076864
2023-06-17,14.241895130126402
2023-06-18,14.889253999677601
2023-06-19,34.9573789557648
2023-06-20,53.083427303198405
2023-06-21,51.141350694544805
2023-06-22,47.257197477237604
2023-06-23,46.6098386076864
2023-06-24,14.241895130126402
2023-06-25,14.889253999677601
2023-06-26,52.4360684336472
2023-06-27,49.199274085891204
2023-06-28,48.55191521634
2023-06-29,49.8466329554424
2023-06-30,45.9624797381352
2023-07-01,12.947177391024
2023-07-02,15.5366128692288
2023-07-03,42.725685390379205
2023-07-04,19.420766086536002
2023-07-05,53.083427303198405
2023-07-06,55.025503911852006
2023-07-07,51.788709564096
2023-07-08,16.183971738780002
2023-07-09,16.183971738780002
2023-07-10,53.7307861727496
2023-07-11,54.3781450423008
2023-07-12,55.672862781403204
2023-07-13,53.083427303198405
2023-07-14,50.4939918249936
2023-07-15,14.889253999677601
2023-07-16,17.4786894778824
2023-07-17,53.7307861727496
2023-07-18,51.788709564096
2023-07-19,54.3781450423008
2023-07-20,52.4360684336472
2023-07-21,45.315120868584
2023-07-22,12.299818521472801
2023-07-23,16.183971738780002
2023-07-24,48.55191521634
2023-07-25,51.788709564096
2023-07-26,55.672862781403204
2023-07-27,52.4360684336472
2023-07-28,48.55191521634
2023-07-29,13.5945362605752
2023-07-30,16.183971738780002
2023-07-31,51.141350694544805
2023-08-01,53.083427303198405
2023-08-02,58.9096571291592
2023-08-03,58.9096571291592
2023-08-04,49.199274085891204
2023-08-05,19.420766086536002
2023-08-06,17.4786894778824
2023-08-07,55.025503911852006
2023-08-08,56.3202216509544
2023-08-09,53.083427303198405
2023-08-10,52.4360684336472
2023-08-11,48.55191521634
2023-08-12,11.0051007823704
2023-08-13,14.889253999677601
2023-08-14,52.4360684336472
2023-08-15,47.9045563467888
2023-08-16,52.4360684336472
2023-08-17,52.4360684336472
2023-08-18,47.9045563467888
2023-08-19,14.241895130126402
2023-08-20,14.889253999677601
2023-08-21,50.4939918249936
2023-08-22,49.8466329554424
2023-08-23,53.083427303198405
2023-08-24,50.4939918249936
2023-08-25,49.199274085891204
2023-08-26,14.241895130126402
2023-08-27,14.889253999677601
2023-08-28,47.257197477237604
2023-08-29,45.9624797381352
2023-08-30,45.9624797381352
2023-08-31,45.315120868584
2023-09-01,41.4309676512768
2023-09-02,11.0051007823704
2023-09-03,10.3577419128192
2023-09-04,17.4786894778824
2023-09-05,46.6098386076864
2023-09-06,45.9624797381352
2023-09-07,44.667761999032805
2023-09-08,40.1362499121744
2023-09-09,11.0051007823704
2023-09-10,12.947177391024
2023-09-11,45.315120868584
2023-09-12,44.667761999032805
2023-09-13,45.9624797381352
2023-09-14,43.3730442599304
2023-09-15,42.725685390379205
2023-09-16,12.299818521472801
2023-09-17,12.947177391024
2023-09-18,44.0204031294816
2023-09-19,45.315120868584
2023-09-20,51.141350694544805
2023-09-21,47.9045563467888
2023-09-22,39.4888910426232
2023-09-23,12.299818521472801
2023-09-24,12.299818521472801
2023-09-25,45.9624797381352
2023-09-26,46.6098386076864
2023-09-27,48.55191521634
2023-09-28,47.9045563467888
2023-09-29,45.315120868584
2023-09-30,13.5945362605752
2023-10-01,15.5366128692288
2023-10-02,49.199274085891204
2023-10-03,55.025503911852006
2023-10-04,53.083427303198405
2023-10-05,47.9045563467888
2023-10-06,51.141350694544805
2023-10-07,14.241895130126402
2023-10-08,17.4786894778824
2023-10-09,52.4360684336472
2023-10-10,51.141350694544805
2023-10-11,47.257197477237604
2023-10-12,51.141350694544805
2023-10-13,44.667761999032805
2023-10-14,12.299818521472801
2023-10-15,14.889253999677601
2023-10-16,47.9045563467888
2023-10-17,50.4939918249936
2023-10-18,50.4939918249936
2023-10-19,52.4360684336472
2023-10-20,46.6098386076864
2023-10-21,13.5945362605752
2023-10-22,14.241895130126402
2023-10-23,50.4939918249936
2023-10-24,45.9624797381352
2023-10-25,49.199274085891204
2023-10-26,53.7307861727496
2023-10-27,47.9045563467888
2023-10-28,14.241895130126402
2023-10-29,14.241895130126402
2023-10-30,49.8466329554424
2023-10-31,47.257197477237604
2023-11-01,52.4360684336472
2023-11-02,51.141350694544805
2023-11-03,49.8466329554424
2023-11-04,13.5945362605752
2023-11-05,14.241895130126402
2023-11-06,52.4360684336472
2023-11-07,47.257197477237604
2023-11-08,47.9045563467888
2023-11-09,47.257197477237604
2023-11-10,45.9624797381352
2023-11-11,12.299818521472801
2023-11-12,12.299818521472801
2023-11-13,45.9624797381352
2023-11-14,54.3781450423008
2023-11-15,52.4360684336472
2023-11-16,48.55191521634
2023-11-17,43.3730442599304
2023-11-18,12.947177391024
2023-11-19,12.947177391024
2023-11-20,49.199274085891204
2023-11-21,47.257197477237604
2023-11-22,42.725685390379205
2023-11-23,14.241895130126402
2023-11-24,33.6626612166624
2023-11-25,10.3577419128192
2023-11-26,14.241895130126402
2023-11-27,44.0204031294816
2023-11-28,42.078326520828
2023-11-29,45.315120868584
2023-11-30,51.141350694544805
2023-12-01,47.257197477237604
2023-12-02,12.947177391024
2023-12-03,12.947177391024
2023-12-04,46.6098386076864
2023-12-05,47.257197477237604
2023-12-06,44.0204031294816
2023-12-07,42.725685390379205
2023-12-08,45.315120868584
2023-12-09,11.0051007823704
2023-12-10,12.947177391024
2023-12-11,49.199274085891204
2023-12-12,47.9045563467888
2023-12-13,51.141350694544805
2023-12-14,48.55191521634
2023-12-15,47.9045563467888
2023-12-16,12.947177391024
2023-12-17,12.947177391024
2023-12-18,48.55191521634
2023-12-19,47.9045563467888
2023-12-20,53.7307861727496
2023-12-21,49.199274085891204
2023-12-22,45.35275801216256
2023-12-23,11.878282513392948
2023-12-24,9.898568761160792
2023-12-25,13.353658541672427
2023-12-26,45.02907857738696
2023-12-27,43.3730442599304
2023-12-28,41.39333050769824
2023-12-29,43.3730442599304
2023-12-30,11.37394478944027
2023-12-31,9.898568761160792
2024-01-01,14.181675700400707
2024-01-02,49.312185516626876
2024-01-03,51.291899268859034
2024-01-04,44.52474085343428
2024-01-05,43.3730442599304
2024-01-06,12.201961948168549
2024-01-07,12.201961948168549
2024-01-08,46.50445460566644
2024-01-09,46.18077517089084
2024-01-10,49.635864951402475
2024-01-11,51.291899268859034
2024-01-12,46.18077517089084
2024-01-13,11.37394478944027
2024-01-14,11.05026535466467
2024-01-15,24.0802444615615
2024-01-16,45.35275801216256
2024-01-17,45.35275801216256
2024-01-18,45.35275801216256
2024-01-19,43.3730442599304
2024-01-20,12.201961948168549
2024-01-21,11.09542992695894
2024-01-22,47.40774605155183
2024-01-23,43.3730442599304
2024-01-24,45.39039515574112
2024-01-25,46.39907060364647
2024-01-26,37.32099157249825
2024-01-27,11.09542992695894
2024-01-28,11.09542992695894
2024-01-29,42.36436881202504
2024-01-30,45.39039515574112
2024-01-31,47.40774605155183
2024-02-01,43.3730442599304
2024-02-02,41.35569336411968
2024-02-03,13.112780822769656
2024-02-04,13.112780822769656
2024-02-05,42.36436881202504
2024-02-06,40.34701791621433
2024-02-07,41.35569336411968
2024-02-08,37.32099157249825
2024-02-09,38.32966702040361
2024-02-10,12.104105374864297
2024-02-11,11.09542992695894
2024-02-12,37.32099157249825
2024-02-13,46.39907060364647
2024-02-14,43.3730442599304
2024-02-15,43.3730442599304
2024-02-16,41.35569336411968
2024-02-17,11.09542992695894
2024-02-18,11.09542992695894
2024-02-19,24.208210749728593
2024-02-20,42.36436881202504
2024-02-21,47.40774605155183
2024-02-22,47.40774605155183
2024-02-23,39.338342468308966
2024-02-24,13.112780822769656
2024-02-25,13.112780822769656
2024-02-26,41.35569336411968
2024-02-27,39.338342468308966
2024-02-28,40.34701791621433
2024-02-29,42.36436881202504
2024-03-01,39.338342468308966
2024-03-02,13.112780822769656
2024-03-03,13.112780822769656
2024-03-04,41.35569336411968
2024-03-05,43.3730442599304
2024-03-06,42.36436881202504
2024-03-07,40.34701791621433
2024-03-08,42.36436881202504
2024-03-09,12.104105374864297
2024-03-10,12.104105374864297
2024-03-11,44.38171970783576
2024-03-12,45.39039515574112
2024-03-13,41.35569336411968
2024-03-14,40.34701791621433
2024-03-15,36.31231612459289
2024-03-16,12.104105374864297
2024-03-17,13.112780822769656
2024-03-18,42.36436881202504
2024-03-19,40.34701791621433
2024-03-20,47.40774605155183
2024-03-21,42.36436881202504
2024-03-22,38.32966702040361
2024-03-23,12.104105374864297
2024-03-24,12.104105374864297
2024-03-25,41.35569336411968
2024-03-26,42.36436881202504
2024-03-27,43.3730442599304
2024-03-28,39.338342468308966
2024-03-29,26.22556164553931
2024-03-30,10.086754479053582
2024-03-31,12.104105374864297
2024-04-01,43.3730442599304
2024-04-02,43.3730442599304
2024-04-03,43.3730442599304
2024-04-04,47.40774605155183
2024-04-05,45.39039515574112
2024-04-06,11.09542992695894
2024-04-07,12.104105374864297
2024-04-08,38.32966702040361
2024-04-09,42.36436881202504
2024-04-10,49.42509694736255
2024-04-11,44.38171970783576
2024-04-12,46.39907060364647
2024-04-13,13.112780822769656
2024-04-14,19.164833510201806
2024-04-15,50.43377239526791
2024-04-16,47.40774605155183
2024-04-17,44.38171970783576
2024-04-18,43.3730442599304
2024-04-19,47.40774605155183
2024-04-20,12.104105374864297
2024-04-21,15.130131718580373
2024-04-22,46.39907060364647
2024-04-23,46.39907060364647
2024-04-24,45.39039515574112
2024-04-25,51.44244784317326
2024-04-26,40.34701791621433
2024-04-27,12.104105374864297
2024-04-28,14.121456270675013
2024-04-29,43.3730442599304
2024-04-30,45.39039515574112
2024-05-01,49.42509694736255
2024-05-02,42.36436881202504
2024-05-03,40.34701791621433
2024-05-04,12.104105374864297
2024-05-05,14.121456270675013
2024-05-06,44.38171970783576
2024-05-07,44.38171970783576
2024-05-08,40.34701791621433
2024-05-09,40.34701791621433
2024-05-10,38.32966702040361
2024-05-11,11.09542992695894
2024-05-12,12.104105374864297
2024-05-13,40.34701791621433
2024-05-14,43.3730442599304
2024-05-15,44.38171970783576
2024-05-16,42.36436881202504
2024-05-17,38.32966702040361
2024-05-18,16.13880716648573
2024-05-19,14.121456270675013
2024-05-20,42.36436881202504
2024-05-21,41.35569336411968
2024-05-22,47.40774605155183
2024-05-23,45.39039515574112
2024-05-24,39.338342468308966
2024-05-25,12.104105374864297
2024-05-26,9.078079031148222
2024-05-27,14.121456270675013
2024-05-28,44.38171970783576
2024-05-29,44.38171970783576
2024-05-30,48.416421499457186
2024-05-31,46.39907060364647
2024-06-01,12.104105374864297
2024-06-02,12.104105374864297
2024-06-03,45.39039515574112
2024-06-04,44.38171970783576
2024-06-05,43.3730442599304
2024-06-06,43.3730442599304
2024-06-07,44.38171970783576
2024-06-08,12.104105374864297
2024-06-09,13.112780822769656
2024-06-10,43.3730442599304
2024-06-11,44.38171970783576
2024-06-12,53.45979873898398
2024-06-13,47.40774605155183
2024-06-14,40.34701791621433
2024-06-15,12.104105374864297
2024-06-16,11.09542992695894
2024-06-17,43.3730442599304
2024-06-18,41.35569336411968
2024-06-19,29.251587989255384
2024-06-20,39.338342468308966
2024-06-21,39.338342468308966
2024-06-22,13.112780822769656
2024-06-23,14.121456270675013
2024-06-24,40.34701791621433
2024-06-25,40.34701791621433
2024-06-26,38.32966702040361
2024-06-27,39.338342468308966
2024-06-28,42.36436881202504
2024-06-29,11.09542992695894
2024-06-30,13.112780822769656
2024-07-01,42.36436881202504
2024-07-02,42.36436881202504
2024-07-03,36.31231612459289
2024-07-04,14.121456270675013
2024-07-05,36.31231612459289
2024-07-06,10.086754479053582
2024-07-07,12.104105374864297
2024-07-08,40.34701791621433
2024-07-09,40.34701791621433
2024-07-10,43.3730442599304
2024-07-11,52.45112329107862
2024-07-12,46.39907060364647
2024-07-13,14.121456270675013
2024-07-14,20.173508958107163
2024-07-15,49.42509694736255
2024-07-16,45.39039515574112
2024-07-17,50.43377239526791
2024-07-18,45.39039515574112
2024-07-19,50.43377239526791
2024-07-20,13.112780822769656
2024-07-21,20.173508958107163
2024-07-22,51.44244784317326
2024-07-23,48.416421499457186
2024-07-24,49.42509694736255
2024-07-25,51.44244784317326
2024-07-26,44.38171970783576
2024-07-27,17.147482614391087
2024-07-28,17.147482614391087
2024-07-29,46.39907060364647
2024-07-30,46.39907060364647
2024-07-31,48.416421499457186
2024-08-01,51.44244784317326
2024-08-02,61.529202322226844
2024-08-03,16.13880716648573
2024-08-04,18.156158062296445
2024-08-05,100.86754479053582
2024-08-06,70.60728135337507
2024-08-07,59.51185142641613
2024-08-08,55.4771496347947
2024-08-09,47.40774605155183
2024-08-10,13.112780822769656
2024-08-11,15.130131718580373
2024-08-12,49.42509694736255
2024-08-13,48.416421499457186
2024-08-14,52.45112329107862
2024-08-15,47.40774605155183
2024-08-16,44.38171970783576
2024-08-17,13.112780822769656
2024-08-18,14.135437910546969
2024-08-19,45.20563777171884
2024-08-20,47.5006240878441
2024-08-21,50.29994812792204
2024-08-22,47.5006240878441
2024-08-23,49.15245496985941
2024-08-24,15.2829310686096
2024-08-25,14.135437910546969
2024-08-26,48.00496181179678
2024-08-27,42.40631373164091
2024-08-28,54.246765326062615
2024-08-29,46.35313092978147
2024-08-30,37.816341099390385
2024-08-31,10.188620712406399
2024-09-01,11.336113870469028
2024-09-02,15.787268792562276
2024-09-03,46.35313092978147
2024-09-04,46.35313092978147
2024-09-05,47.5006240878441
2024-09-06,45.8487932058288
2024-09-07,11.336113870469028
2024-09-08,11.840451594421708
2024-09-09,45.20563777171884
2024-09-10,43.55380688970354
2024-09-11,49.15245496985941
2024-09-12,44.70130004776617
2024-09-13,40.111327415515646
2024-09-14,11.336113870469028
2024-09-15,11.840451594421708
2024-09-16,44.05814461365621
2024-09-17,45.02088038769657
2024-09-18,65.601854279215
2024-09-19,50.16612386057618
2024-09-20,42.448258651256765
2024-09-21,11.576797813979118
2024-09-22,12.86310868219902
2024-09-23,43.73456951947667
2024-09-24,42.448258651256765
