Time,louie_anderson
2024-01-01,15.955865557187142
2024-01-02,14.08108990047316
2024-01-03,0.0
2024-01-04,12.595203132648066
2024-01-05,24.093408386359926
2024-01-06,15.178087779409363
2024-01-07,31.133953336596505
2024-01-08,11.498205253711859
2024-01-09,17.052863436123346
2024-01-10,18.53875020394844
2024-01-11,12.595203132648066
2024-01-12,14.469978789362047
2024-01-13,18.53875020394844
2024-01-14,0.0
2024-01-15,24.093408386359926
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,15.566976668298253
2024-01-19,0.0
2024-01-20,0.0
2024-01-21,24.075705661608744
2024-01-22,21.24326970141948
2024-01-23,21.24326970141948
2024-01-24,26.908141621798006
2024-01-25,25.491923641703377
2024-01-26,14.16217980094632
2024-01-27,33.98923152227117
2024-01-28,22.65948768151411
2024-01-29,0.0
2024-01-30,18.410833741230217
2024-01-31,0.0
2024-02-01,18.410833741230217
2024-02-02,14.16217980094632
2024-02-03,21.24326970141948
2024-02-04,22.65948768151411
2024-02-05,11.329743840757056
2024-02-06,11.329743840757056
2024-02-07,25.491923641703377
2024-02-08,15.578397781040952
2024-02-09,14.16217980094632
2024-02-10,15.578397781040952
2024-02-11,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,18.410833741230217
2024-02-16,19.827051721324846
2024-02-17,15.578397781040952
2024-02-18,19.827051721324846
2024-02-19,18.410833741230217
2024-02-20,28.32435960189264
2024-02-21,26.908141621798006
2024-02-22,21.24326970141948
2024-02-23,21.24326970141948
2024-02-24,14.16217980094632
2024-02-25,21.24326970141948
2024-02-26,16.994615761135584
2024-02-27,18.410833741230217
2024-02-28,14.16217980094632
2024-02-29,18.410833741230217
2024-03-01,31.156795562081903
2024-03-02,19.827051721324846
2024-03-03,16.994615761135584
2024-03-04,15.578397781040952
2024-03-05,16.994615761135584
2024-03-06,15.578397781040952
2024-03-07,15.578397781040952
2024-03-08,18.410833741230217
2024-03-09,19.827051721324846
2024-03-10,24.075705661608744
2024-03-11,12.745961820851688
2024-03-12,22.65948768151411
2024-03-13,22.65948768151411
2024-03-14,16.994615761135584
2024-03-15,0.0
2024-03-16,19.827051721324846
2024-03-17,18.410833741230217
2024-03-18,16.994615761135584
2024-03-19,16.994615761135584
2024-03-20,21.24326970141948
2024-03-21,15.578397781040952
2024-03-22,16.994615761135584
2024-03-23,25.491923641703377
2024-03-24,24.075705661608744
2024-03-25,28.32435960189264
2024-03-26,14.16217980094632
2024-03-27,21.24326970141948
2024-03-28,18.410833741230217
2024-03-29,32.57301354217653
2024-03-30,15.578397781040952
2024-03-31,24.075705661608744
2024-04-01,0.0
2024-04-02,16.994615761135584
2024-04-03,0.0
2024-04-04,14.16217980094632
2024-04-05,14.16217980094632
2024-04-06,15.578397781040952
2024-04-07,0.0
2024-04-08,12.745961820851688
2024-04-09,19.827051721324846
2024-04-10,0.0
2024-04-11,14.16217980094632
2024-04-12,12.745961820851688
2024-04-13,0.0
2024-04-14,18.410833741230217
2024-04-15,18.410833741230217
2024-04-16,0.0
2024-04-17,12.745961820851688
2024-04-18,0.0
2024-04-19,12.745961820851688
2024-04-20,0.0
2024-04-21,24.075705661608744
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,12.745961820851688
2024-04-25,0.0
2024-04-26,12.745961820851688
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,11.329743840757056
2024-05-02,0.0
2024-05-03,14.16217980094632
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,12.745961820851688
2024-05-09,0.0
2024-05-10,16.994615761135584
2024-05-11,0.0
2024-05-12,24.075705661608744
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,16.994615761135584
2024-05-17,29.74057758198727
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,26.908141621798006
2024-05-21,21.24326970141948
2024-05-22,36.821667482460434
2024-05-23,15.578397781040952
2024-05-24,15.578397781040952
2024-05-25,18.410833741230217
2024-05-26,0.0
2024-05-27,19.827051721324846
2024-05-28,14.16217980094632
2024-05-29,0.0
2024-05-30,14.16217980094632
2024-05-31,0.0
2024-06-01,16.994615761135584
2024-06-02,15.578397781040952
2024-06-03,14.16217980094632
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,31.156795562081903
2024-06-07,25.491923641703377
2024-06-08,0.0
2024-06-09,21.24326970141948
2024-06-10,18.410833741230217
2024-06-11,12.745961820851688
2024-06-12,12.745961820851688
2024-06-13,0.0
2024-06-14,21.24326970141948
2024-06-15,16.994615761135584
2024-06-16,15.578397781040952
2024-06-17,15.578397781040952
2024-06-18,0.0
2024-06-19,24.075705661608744
2024-06-20,12.745961820851688
2024-06-21,22.65948768151411
2024-06-22,21.24326970141948
2024-06-23,0.0
2024-06-24,16.994615761135584
2024-06-25,16.994615761135584
2024-06-26,22.65948768151411
2024-06-27,24.075705661608744
2024-06-28,15.578397781040952
2024-06-29,26.908141621798006
2024-06-30,33.98923152227117
2024-07-01,15.578397781040952
2024-07-02,14.16217980094632
2024-07-03,16.994615761135584
2024-07-04,33.98923152227117
2024-07-05,26.908141621798006
2024-07-06,19.827051721324846
2024-07-07,15.578397781040952
2024-07-08,16.994615761135584
2024-07-09,15.578397781040952
2024-07-10,141.6217980094632
2024-07-11,25.491923641703377
2024-07-12,26.908141621798006
2024-07-13,16.994615761135584
2024-07-14,15.578397781040952
2024-07-15,16.994615761135584
2024-07-16,0.0
2024-07-17,15.578397781040952
2024-07-18,15.578397781040952
2024-07-19,18.410833741230217
2024-07-20,21.24326970141948
2024-07-21,22.65948768151411
2024-07-22,0.0
2024-07-23,12.745961820851688
2024-07-24,26.908141621798006
2024-07-25,14.16217980094632
2024-07-26,0.0
2024-07-27,19.827051721324846
2024-07-28,22.65948768151411
2024-07-29,0.0
2024-07-30,16.994615761135584
2024-07-31,0.0
2024-08-01,16.994615761135584
2024-08-02,16.994615761135584
2024-08-03,0.0
2024-08-04,25.491923641703377
2024-08-05,14.16217980094632
2024-08-06,14.16217980094632
2024-08-07,19.827051721324846
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,18.410833741230217
2024-08-11,32.57301354217653
2024-08-12,33.98923152227117
2024-08-13,15.578397781040952
2024-08-14,32.57301354217653
2024-08-15,28.32435960189264
2024-08-16,12.745961820851688
2024-08-17,16.994615761135584
2024-08-18,0.0
2024-08-19,13.011502692119432
2024-08-20,16.994615761135584
2024-08-21,0.0
2024-08-22,15.755425028552782
2024-08-23,17.26015663240333
2024-08-24,14.516234295969978
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,12.745961820851688
2024-08-29,0.0
2024-08-30,0.0
2024-08-31,15.489884157285037
2024-09-01,0.0
2024-09-02,0.0
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,13.98515255343449
2024-09-06,11.506771088268884
2024-09-07,0.0
2024-09-08,22.748001305270027
2024-09-09,0.0
2024-09-10,12.480420949583944
2024-09-11,0.0
2024-09-12,0.0
2024-09-13,13.011502692119432
2024-09-14,21.24326970141948
2024-09-15,22.482460434002284
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,0.0
2024-09-20,16.994615761135584
2024-09-21,18.587860988742044
2024-09-22,22.83651492902594
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,0.0
2024-09-26,12.745961820851688
2024-09-27,0.0
2024-09-28,0.0
2024-09-29,28.6784140969163
2024-09-30,0.0
2024-10-01,20.712187958883995
2024-10-02,26.554087126774352
2024-10-03,12.745961820851688
2024-10-04,16.463534018600097
2024-10-05,0.0
2024-10-06,13.808125305922662
2024-10-07,0.0
2024-10-08,16.994615761135584
2024-10-09,15.401370533529123
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,14.870288790993637
2024-10-14,15.401370533529123
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,21.24326970141948
2024-10-19,19.11894273127753
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,16.994615761135584
2024-10-24,16.463534018600097
2024-10-25,16.463534018600097
2024-10-26,16.463534018600097
2024-10-27,26.554087126774352
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,12.745961820851688
2024-10-31,0.0
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,14.33920704845815
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,0.0
2024-11-14,0.0
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,15.401370533529123
2024-11-18,0.0
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,30.802741067058246
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,13.277043563387176
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,25.491923641703377
2024-12-01,14.870288790993637
2024-12-02,0.0
2024-12-03,0.0
2024-12-04,0.0
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,0.0
2024-12-12,53.108174253548704
2024-12-13,18.05677924620656
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,0.0
2024-12-17,0.0
2024-12-18,0.0
2024-12-19,0.0
2024-12-20,14.870288790993637
2024-12-21,21.774351443954966
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,20.712187958883995
2024-12-26,16.994615761135584
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,0.0
2025-01-07,0.0
2025-01-08,15.93245227606461
2025-01-09,18.05677924620656
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,13.808125305922662
2025-01-14,0.0
