Time,green_bay_packers
2022-10-05,2.6832298136645965
2022-10-06,2.6832298136645965
2022-10-07,3.577639751552795
2022-10-08,4.024844720496895
2022-10-09,30.857142857142858
2022-10-10,4.472049689440994
2022-10-11,2.6832298136645965
2022-10-12,2.236024844720497
2022-10-13,2.236024844720497
2022-10-14,2.236024844720497
2022-10-15,3.130434782608696
2022-10-16,23.70186335403727
2022-10-17,5.366459627329193
2022-10-18,2.6832298136645965
2022-10-19,2.6832298136645965
2022-10-20,2.6832298136645965
2022-10-21,2.6832298136645965
2022-10-22,2.6832298136645965
2022-10-23,25.043478260869566
2022-10-24,6.260869565217392
2022-10-25,2.6832298136645965
2022-10-26,3.130434782608696
2022-10-27,2.236024844720497
2022-10-28,2.6832298136645965
2022-10-29,3.130434782608696
2022-10-30,10.732919254658386
2022-10-31,21.91304347826087
2022-11-01,4.919254658385094
2022-11-02,2.6832298136645965
2022-11-03,2.236024844720497
2022-11-04,2.236024844720497
2022-11-05,2.6832298136645965
2022-11-06,23.25465838509317
2022-11-07,6.708074534161491
2022-11-08,2.6832298136645965
2022-11-09,1.7888198757763976
2022-11-10,2.236024844720497
2022-11-11,2.236024844720497
2022-11-12,2.6832298136645965
2022-11-13,17.888198757763977
2022-11-14,17.440993788819878
2022-11-15,4.024844720496895
2022-11-16,2.6832298136645965
2022-11-17,5.366459627329193
2022-11-18,26.832298136645964
2022-11-19,3.130434782608696
2022-11-20,5.366459627329193
2022-11-21,3.577639751552795
2022-11-22,2.236024844720497
2022-11-23,1.7888198757763976
2022-11-24,2.6832298136645965
2022-11-25,2.6832298136645965
2022-11-26,2.236024844720497
2022-11-27,6.708074534161491
2022-11-28,24.596273291925467
2022-11-29,2.6832298136645965
2022-11-30,2.236024844720497
2022-12-01,2.236024844720497
2022-12-02,1.7888198757763976
2022-12-03,2.236024844720497
2022-12-04,16.09937888198758
2022-12-05,4.919254658385094
2022-12-06,2.236024844720497
2022-12-07,1.7888198757763976
2022-12-08,1.7888198757763976
2022-12-09,1.7888198757763976
2022-12-10,1.7888198757763976
2022-12-11,7.15527950310559
2022-12-12,4.024844720496895
2022-12-13,2.236024844720497
2022-12-14,1.7888198757763976
2022-12-15,1.7888198757763976
2022-12-16,2.236024844720497
2022-12-17,2.6832298136645965
2022-12-18,5.366459627329193
2022-12-19,5.813664596273292
2022-12-20,22.80745341614907
2022-12-21,2.6832298136645965
2022-12-22,2.236024844720497
2022-12-23,2.236024844720497
2022-12-24,4.024844720496895
2022-12-25,23.70186335403727
2022-12-26,7.60248447204969
2022-12-27,3.130434782608696
2022-12-28,2.236024844720497
2022-12-29,2.6832298136645965
2022-12-30,2.6832298136645965
2022-12-31,3.130434782608696
2023-01-01,19.677018633540374
2023-01-02,15.652173913043478
2023-01-03,3.130434782608696
2023-01-04,2.236024844720497
2023-01-05,2.236024844720497
2023-01-06,3.130434782608696
2023-01-07,3.130434782608696
2023-01-08,11.180124223602485
2023-01-09,44.72049689440994
2023-01-10,4.472049689440994
2023-01-11,1.7888198757763976
2023-01-12,1.7888198757763976
2023-01-13,1.7888198757763976
2023-01-14,1.7888198757763976
2023-01-15,2.236024844720497
2023-01-16,1.7888198757763976
2023-01-17,1.7888198757763976
2023-01-18,1.3416149068322982
2023-01-19,1.3416149068322982
2023-01-20,1.3416149068322982
2023-01-21,1.3416149068322982
2023-01-22,1.3416149068322982
2023-01-23,1.3416149068322982
2023-01-24,1.3416149068322982
2023-01-25,0.8944099378881988
2023-01-26,1.3416149068322982
2023-01-27,0.8944099378881988
2023-01-28,0.8944099378881988
2023-01-29,1.3416149068322982
2023-01-30,1.7888198757763976
2023-01-31,1.3416149068322982
2023-02-01,0.8944099378881988
2023-02-02,1.3416149068322982
2023-02-03,0.8944099378881988
2023-02-04,0.8944099378881988
2023-02-05,1.3416149068322982
2023-02-06,0.8944099378881988
2023-02-07,0.8944099378881988
2023-02-08,1.3416149068322982
2023-02-09,1.3416149068322982
2023-02-10,1.3416149068322982
2023-02-11,0.8944099378881988
2023-02-12,1.3416149068322982
2023-02-13,1.7888198757763976
2023-02-14,0.8944099378881988
2023-02-15,0.8944099378881988
2023-02-16,0.8944099378881988
2023-02-17,1.3416149068322982
2023-02-18,1.3416149068322982
2023-02-19,0.8944099378881988
2023-02-20,1.3416149068322982
2023-02-21,1.3416149068322982
2023-02-22,1.3416149068322982
2023-02-23,2.6832298136645965
2023-02-24,1.7888198757763976
2023-02-25,3.130434782608696
2023-02-26,2.6832298136645965
2023-02-27,2.236024844720497
2023-02-28,1.3416149068322982
2023-03-01,1.7888198757763976
2023-03-02,1.7888198757763976
2023-03-03,2.236024844720497
2023-03-04,1.3416149068322982
2023-03-05,3.130434782608696
2023-03-06,4.472049689440994
2023-03-07,2.236024844720497
2023-03-08,1.7888198757763976
2023-03-09,2.236024844720497
2023-03-10,2.236024844720497
2023-03-11,2.6832298136645965
2023-03-12,2.236024844720497
2023-03-13,3.130434782608696
2023-03-14,3.577639751552795
2023-03-15,4.024844720496895
2023-03-16,3.130434782608696
2023-03-17,3.130434782608696
2023-03-18,3.130434782608696
2023-03-19,2.236024844720497
2023-03-20,1.7888198757763976
2023-03-21,1.7888198757763976
2023-03-22,1.7888198757763976
2023-03-23,1.7888198757763976
2023-03-24,1.3416149068322982
2023-03-25,1.3416149068322982
2023-03-26,1.3416149068322982
2023-03-27,1.3416149068322982
2023-03-28,1.3416149068322982
2023-03-29,1.3416149068322982
2023-03-30,1.3416149068322982
2023-03-31,1.3416149068322982
2023-04-01,1.3416149068322982
2023-04-02,1.3416149068322982
2023-04-03,1.7888198757763976
2023-04-04,2.236024844720497
2023-04-05,1.3416149068322982
2023-04-06,1.3416149068322982
2023-04-07,1.3416149068322982
2023-04-08,1.3416149068322982
2023-04-09,1.3416149068322982
2023-04-10,1.3416149068322982
2023-04-11,1.3416149068322982
2023-04-12,0.8944099378881988
2023-04-13,1.3416149068322982
2023-04-14,1.3416149068322982
2023-04-15,1.3416149068322982
2023-04-16,1.3416149068322982
2023-04-17,1.3416149068322982
2023-04-18,1.3416149068322982
2023-04-19,1.3416149068322982
2023-04-20,1.3416149068322982
2023-04-21,0.8944099378881988
2023-04-22,0.8944099378881988
2023-04-23,0.8944099378881988
2023-04-24,2.236024844720497
2023-04-25,2.6832298136645965
2023-04-26,1.699378881987578
2023-04-27,1.8335403726708077
2023-04-28,4.024844720496895
2023-04-29,6.9316770186335415
2023-04-30,2.6832298136645965
2023-05-01,1.699378881987578
2023-05-02,1.3416149068322982
2023-05-03,1.8335403726708077
2023-05-04,1.699378881987578
2023-05-05,1.3416149068322982
2023-05-06,1.2074534161490684
2023-05-07,0.9838509316770188
2023-05-08,1.699378881987578
2023-05-09,1.3416149068322982
2023-05-10,1.3416149068322982
2023-05-11,1.8335403726708077
2023-05-12,2.6832298136645965
2023-05-13,1.3416149068322982
2023-05-14,1.2074534161490684
2023-05-15,1.2074534161490684
2023-05-16,1.2074534161490684
2023-05-17,0.9838509316770188
2023-05-18,0.9838509316770188
2023-05-19,0.9838509316770188
2023-05-20,0.849689440993789
2023-05-21,0.9838509316770188
2023-05-22,1.3416149068322982
2023-05-23,2.5490683229813667
2023-05-24,0.9838509316770188
2023-05-25,0.9838509316770188
2023-05-26,0.804968944099379
2023-05-27,0.804968944099379
2023-05-28,0.804968944099379
2023-05-29,0.804968944099379
2023-05-30,1.0732919254658386
2023-05-31,0.804968944099379
2023-06-01,0.804968944099379
2023-06-02,1.0732919254658386
2023-06-03,1.0732919254658386
2023-06-04,0.804968944099379
2023-06-05,1.0732919254658386
2023-06-06,0.804968944099379
2023-06-07,0.804968944099379
2023-06-08,0.804968944099379
2023-06-09,0.804968944099379
2023-06-10,0.804968944099379
2023-06-11,0.804968944099379
2023-06-12,0.804968944099379
2023-06-13,0.804968944099379
2023-06-14,0.804968944099379
2023-06-15,0.804968944099379
2023-06-16,0.804968944099379
2023-06-17,0.804968944099379
2023-06-18,0.804968944099379
2023-06-19,0.804968944099379
2023-06-20,0.804968944099379
2023-06-21,0.804968944099379
2023-06-22,0.804968944099379
2023-06-23,0.804968944099379
2023-06-24,0.804968944099379
2023-06-25,0.804968944099379
2023-06-26,0.804968944099379
2023-06-27,0.804968944099379
2023-06-28,0.804968944099379
2023-06-29,0.804968944099379
2023-06-30,0.804968944099379
2023-07-01,0.804968944099379
2023-07-02,0.804968944099379
2023-07-03,0.804968944099379
2023-07-04,0.804968944099379
2023-07-05,0.804968944099379
2023-07-06,0.804968944099379
2023-07-07,0.804968944099379
2023-07-08,0.804968944099379
2023-07-09,0.804968944099379
2023-07-10,0.804968944099379
2023-07-11,0.804968944099379
2023-07-12,0.804968944099379
2023-07-13,1.0732919254658386
2023-07-14,0.804968944099379
2023-07-15,0.804968944099379
2023-07-16,1.0732919254658386
2023-07-17,1.0732919254658386
2023-07-18,1.0732919254658386
2023-07-19,1.3416149068322982
2023-07-20,1.0732919254658386
2023-07-21,1.0732919254658386
2023-07-22,1.0732919254658386
2023-07-23,1.0732919254658386
2023-07-24,1.0732919254658386
2023-07-25,1.609937888198758
2023-07-26,1.8782608695652177
2023-07-27,1.3416149068322982
2023-07-28,1.3416149068322982
2023-07-29,1.0732919254658386
2023-07-30,1.0732919254658386
2023-07-31,1.609937888198758
2023-08-01,1.8782608695652177
2023-08-02,2.1465838509316773
2023-08-03,2.1465838509316773
2023-08-04,1.8782608695652177
2023-08-05,1.609937888198758
2023-08-06,2.1465838509316773
2023-08-07,1.8782608695652177
2023-08-08,1.609937888198758
2023-08-09,1.3416149068322982
2023-08-10,1.609937888198758
2023-08-11,3.4881987577639757
2023-08-12,6.708074534161492
2023-08-13,2.414906832298137
2023-08-14,2.414906832298137
2023-08-15,1.8782608695652177
2023-08-16,1.8782608695652177
2023-08-17,1.8782608695652177
2023-08-18,1.8782608695652177
2023-08-19,3.4881987577639757
2023-08-20,7.513043478260871
2023-08-21,2.6832298136645965
2023-08-22,2.1465838509316773
2023-08-23,1.8782608695652177
2023-08-24,1.8782608695652177
2023-08-25,1.8782608695652177
2023-08-26,6.708074534161492
2023-08-27,3.4881987577639757
2023-08-28,2.6832298136645965
2023-08-29,2.951552795031056
2023-08-30,2.1465838509316773
2023-08-31,1.8782608695652177
2023-09-01,1.8782608695652177
2023-09-02,1.8782608695652177
2023-09-03,2.6832298136645965
2023-09-04,2.1465838509316773
2023-09-05,1.8782608695652177
2023-09-06,1.8782608695652177
2023-09-07,2.1465838509316773
2023-09-08,3.4881987577639757
2023-09-09,2.414906832298137
2023-09-10,17.440993788819878
2023-09-11,7.244720496894411
2023-09-12,4.2931677018633545
2023-09-13,2.414906832298137
2023-09-14,2.1465838509316773
2023-09-15,2.414906832298137
2023-09-16,2.951552795031056
2023-09-17,20.124223602484474
2023-09-18,4.024844720496895
2023-09-19,2.6832298136645965
2023-09-20,2.1465838509316773
2023-09-21,2.414906832298137
2023-09-22,2.414906832298137
2023-09-23,2.6832298136645965
2023-09-24,20.660869565217393
2023-09-25,5.366459627329193
2023-09-26,3.219875776397516
2023-09-27,2.951552795031056
2023-09-28,7.78136645962733
2023-09-29,22.53913043478261
2023-09-30,2.414906832298137
2023-10-01,4.024844720496895
2023-10-02,2.414906832298137
2023-10-03,2.1465838509316773
2023-10-04,1.609937888198758
2023-10-05,1.8782608695652177
2023-10-06,1.8782608695652177
2023-10-07,1.8782608695652177
2023-10-08,5.366459627329193
2023-10-09,7.513043478260871
2023-10-10,19.319254658385095
2023-10-11,1.8782608695652177
2023-10-12,1.3416149068322982
2023-10-13,2.1465838509316773
2023-10-14,2.1465838509316773
2023-10-15,6.171428571428572
2023-10-16,2.414906832298137
2023-10-17,1.8782608695652177
2023-10-18,1.609937888198758
2023-10-19,1.8782608695652177
2023-10-20,1.8782608695652177
2023-10-21,2.1465838509316773
2023-10-22,16.09937888198758
2023-10-23,4.829813664596274
2023-10-24,2.1465838509316773
2023-10-25,1.3416149068322982
2023-10-26,1.609937888198758
2023-10-27,1.8782608695652177
2023-10-28,1.8782608695652177
2023-10-29,12.074534161490684
2023-10-30,2.951552795031056
2023-10-31,2.6832298136645965
2023-11-01,1.609937888198758
2023-11-02,1.8782608695652177
2023-11-03,2.1465838509316773
2023-11-04,2.1465838509316773
2023-11-05,15.026086956521741
2023-11-06,3.7565217391304353
2023-11-07,1.8782608695652177
2023-11-08,1.3416149068322982
2023-11-09,1.3416149068322982
2023-11-10,1.609937888198758
2023-11-11,1.8782608695652177
2023-11-12,12.879503105590064
2023-11-13,2.951552795031056
2023-11-14,1.609937888198758
2023-11-15,1.0732919254658386
2023-11-16,1.8782608695652177
2023-11-17,1.609937888198758
2023-11-18,1.8782608695652177
2023-11-19,13.147826086956524
2023-11-20,4.024844720496895
2023-11-21,2.1465838509316773
2023-11-22,2.1465838509316773
2023-11-23,18.245962732919256
2023-11-24,4.561490683229814
2023-11-25,2.414906832298137
2023-11-26,3.219875776397516
2023-11-27,2.414906832298137
2023-11-28,2.414906832298137
2023-11-29,2.414906832298137
2023-11-30,1.8782608695652177
2023-12-01,2.1465838509316773
2023-12-02,2.414906832298137
2023-12-03,6.708074534161492
2023-12-04,25.222360248447206
2023-12-05,3.4881987577639757
2023-12-06,2.1465838509316773
2023-12-07,2.1465838509316773
2023-12-08,1.8782608695652177
2023-12-09,2.414906832298137
2023-12-10,5.903105590062112
2023-12-11,6.439751552795032
2023-12-12,17.709316770186337
2023-12-13,2.1465838509316773
2023-12-14,2.1465838509316773
2023-12-15,1.8782608695652177
2023-12-16,2.6832298136645965
2023-12-17,14.757763975155282
2023-12-18,3.7565217391304353
2023-12-19,2.1465838509316773
2023-12-20,1.8782608695652177
2023-12-21,1.609937888198758
2023-12-22,1.8401235930258224
2023-12-23,2.27461613645679
2023-12-24,13.181196203928495
2023-12-25,4.817555254280039
2023-12-26,2.4087776271400196
2023-12-27,2.27461613645679
2023-12-28,2.27461613645679
2023-12-29,1.8401235930258224
2023-12-30,1.9742850837090522
2023-12-31,6.089024813191664
2024-01-01,18.132912948891764
2024-01-02,2.9774316612542173
2024-01-03,2.5429391178232494
2024-01-04,2.27461613645679
2024-01-05,2.27461613645679
2024-01-06,3.1115931519374476
2024-01-07,19.13605952643693
2024-01-08,12.746703660497527
2024-01-09,3.1115931519374476
2024-01-10,2.4087776271400196
2024-01-11,2.4087776271400196
2024-01-12,2.8432701705709875
2024-01-13,4.248901220165843
2024-01-14,26.931046441971187
2024-01-15,24.790591796197624
2024-01-16,5.252047797711008
2024-01-17,3.546085695368415
2024-01-18,3.411924204685185
2024-01-19,4.114739729482613
2024-01-20,11.341072610902671
2024-01-21,54.059589494592814
2024-01-22,3.6039726329728543
2024-01-23,1.8019863164864272
2024-01-24,1.8019863164864272
2024-01-25,1.8019863164864272
2024-01-26,1.8019863164864272
2024-01-27,1.8019863164864272
2024-01-28,2.402648421981903
2024-01-29,1.8019863164864272
2024-01-30,1.2013242109909514
2024-01-31,1.2013242109909514
2024-02-01,1.8019863164864272
2024-02-02,1.2013242109909514
2024-02-03,1.2013242109909514
2024-02-04,1.2013242109909514
2024-02-05,1.2013242109909514
2024-02-06,1.2013242109909514
2024-02-07,1.2013242109909514
2024-02-08,1.2013242109909514
2024-02-09,1.2013242109909514
2024-02-10,1.2013242109909514
2024-02-11,1.2013242109909514
2024-02-12,1.8019863164864272
2024-02-13,1.2013242109909514
2024-02-14,1.2013242109909514
2024-02-15,1.2013242109909514
2024-02-16,0.6006621054954757
2024-02-17,1.2013242109909514
2024-02-18,1.2013242109909514
2024-02-19,1.2013242109909514
2024-02-20,1.2013242109909514
2024-02-21,1.2013242109909514
2024-02-22,0.6006621054954757
2024-02-23,0.6006621054954757
2024-02-24,0.6006621054954757
2024-02-25,1.2013242109909514
2024-02-26,0.6006621054954757
2024-02-27,0.6006621054954757
2024-02-28,1.2013242109909514
2024-02-29,1.2013242109909514
2024-03-01,1.2013242109909514
2024-03-02,1.2013242109909514
2024-03-03,1.2013242109909514
2024-03-04,1.2013242109909514
2024-03-05,1.2013242109909514
2024-03-06,1.2013242109909514
2024-03-07,1.2013242109909514
2024-03-08,1.2013242109909514
2024-03-09,1.2013242109909514
2024-03-10,1.2013242109909514
2024-03-11,3.0033105274773786
2024-03-12,3.0033105274773786
2024-03-13,2.402648421981903
2024-03-14,1.8019863164864272
2024-03-15,1.8019863164864272
2024-03-16,1.2013242109909514
2024-03-17,1.2013242109909514
2024-03-18,1.2013242109909514
2024-03-19,1.2013242109909514
2024-03-20,1.2013242109909514
2024-03-21,1.2013242109909514
2024-03-22,1.2013242109909514
2024-03-23,1.2013242109909514
2024-03-24,1.2013242109909514
2024-03-25,1.2013242109909514
2024-03-26,1.2013242109909514
2024-03-27,1.2013242109909514
2024-03-28,1.2013242109909514
2024-03-29,1.2013242109909514
2024-03-30,1.2013242109909514
2024-03-31,1.2013242109909514
2024-04-01,1.2013242109909514
2024-04-02,0.6006621054954757
2024-04-03,1.2013242109909514
2024-04-04,1.2013242109909514
2024-04-05,1.2013242109909514
2024-04-06,0.6006621054954757
2024-04-07,0.6006621054954757
2024-04-08,0.6006621054954757
2024-04-09,1.2013242109909514
2024-04-10,1.2013242109909514
2024-04-11,1.2013242109909514
2024-04-12,1.2013242109909514
2024-04-13,0.6006621054954757
2024-04-14,0.6006621054954757
2024-04-15,1.2013242109909514
2024-04-16,1.2013242109909514
2024-04-17,1.2013242109909514
2024-04-18,1.2013242109909514
2024-04-19,1.2013242109909514
2024-04-20,0.6006621054954757
2024-04-21,1.2013242109909514
2024-04-22,0.6006621054954757
2024-04-23,1.2013242109909514
2024-04-24,1.2013242109909514
2024-04-25,1.2013242109909514
2024-04-26,3.6039726329728543
2024-04-27,6.006621054954757
2024-04-28,2.402648421981903
2024-04-29,1.2013242109909514
2024-04-30,1.2013242109909514
2024-05-01,1.2013242109909514
2024-05-02,1.2013242109909514
2024-05-03,1.2013242109909514
2024-05-04,0.6006621054954757
2024-05-05,1.2013242109909514
2024-05-06,1.2013242109909514
2024-05-07,1.2013242109909514
2024-05-08,0.6006621054954757
2024-05-09,1.2013242109909514
2024-05-10,1.2013242109909514
2024-05-11,1.2013242109909514
2024-05-12,1.2013242109909514
2024-05-13,1.2013242109909514
2024-05-14,1.2013242109909514
2024-05-15,1.2013242109909514
2024-05-16,3.0033105274773786
2024-05-17,1.2013242109909514
2024-05-18,1.2013242109909514
2024-05-19,1.2013242109909514
2024-05-20,1.2013242109909514
2024-05-21,1.2013242109909514
2024-05-22,1.2013242109909514
2024-05-23,1.2013242109909514
2024-05-24,0.6006621054954757
2024-05-25,0.6006621054954757
2024-05-26,0.6006621054954757
2024-05-27,0.6006621054954757
2024-05-28,1.2013242109909514
2024-05-29,0.6006621054954757
2024-05-30,0.6006621054954757
2024-05-31,0.6006621054954757
2024-06-01,0.6006621054954757
2024-06-02,0.6006621054954757
2024-06-03,0.6006621054954757
2024-06-04,0.6006621054954757
2024-06-05,0.6006621054954757
2024-06-06,0.6006621054954757
2024-06-07,0.6006621054954757
2024-06-08,0.6006621054954757
2024-06-09,0.6006621054954757
2024-06-10,0.6006621054954757
2024-06-11,0.6006621054954757
2024-06-12,1.2013242109909514
2024-06-13,1.2013242109909514
2024-06-14,0.6006621054954757
2024-06-15,0.6006621054954757
2024-06-16,1.8019863164864272
2024-06-17,1.2013242109909514
2024-06-18,0.6006621054954757
2024-06-19,0.6006621054954757
2024-06-20,0.6006621054954757
2024-06-21,0.6006621054954757
2024-06-22,0.6006621054954757
2024-06-23,0.6006621054954757
2024-06-24,1.2013242109909514
2024-06-25,0.6006621054954757
2024-06-26,0.6006621054954757
2024-06-27,0.6006621054954757
2024-06-28,0.6006621054954757
2024-06-29,0.6006621054954757
2024-06-30,0.6006621054954757
2024-07-01,0.6006621054954757
2024-07-02,0.6006621054954757
2024-07-03,1.2013242109909514
2024-07-04,1.8019863164864272
2024-07-05,0.6006621054954757
2024-07-06,0.6006621054954757
2024-07-07,1.8019863164864272
2024-07-08,0.6006621054954757
2024-07-09,0.6006621054954757
2024-07-10,0.6006621054954757
2024-07-11,0.6006621054954757
2024-07-12,0.6006621054954757
2024-07-13,0.6006621054954757
2024-07-14,0.6006621054954757
2024-07-15,0.6006621054954757
2024-07-16,0.6006621054954757
2024-07-17,1.2013242109909514
2024-07-18,1.2013242109909514
2024-07-19,1.2013242109909514
2024-07-20,0.6006621054954757
2024-07-21,2.402648421981903
2024-07-22,2.402648421981903
2024-07-23,1.8019863164864272
2024-07-24,1.2013242109909514
2024-07-25,1.2013242109909514
2024-07-26,1.2013242109909514
2024-07-27,1.8019863164864272
2024-07-28,1.2013242109909514
2024-07-29,1.8019863164864272
2024-07-30,1.8019863164864272
2024-07-31,1.2013242109909514
2024-08-01,1.2013242109909514
2024-08-02,1.2013242109909514
2024-08-03,1.8019863164864272
2024-08-04,1.8019863164864272
2024-08-05,1.2013242109909514
2024-08-06,1.2013242109909514
2024-08-07,1.2013242109909514
2024-08-08,1.2013242109909514
2024-08-09,1.8019863164864272
2024-08-10,6.607283160450233
2024-08-11,4.2046347384683305
2024-08-12,1.8019863164864272
2024-08-13,1.8019863164864272
2024-08-14,1.8019863164864272
2024-08-15,1.8019863164864272
2024-08-16,1.8019863164864272
2024-08-17,2.402648421981903
2024-08-18,4.2046347384683305
2024-08-19,6.006621054954757
2024-08-20,1.8019863164864272
2024-08-21,1.2013242109909514
