Time,pizza_near_me
2024-09-22,46.54753052459514
2024-09-23,22.97916063872418
2024-09-24,21.800742144430636
2024-09-25,24.15757913301773
2024-09-26,26.514416121604825
2024-09-27,36.530973323099985
2024-09-28,51.26120450176933
2024-09-29,43.012275041714496
2024-09-30,23.568369885870958
2024-10-01,24.15757913301773
2024-10-02,22.97916063872418
2024-10-03,25.33599762731128
2024-10-04,34.17413633451289
2024-10-05,51.26120450176933
2024-10-06,41.83385654742095
2024-10-07,24.15757913301773
2024-10-08,24.746788380164503
2024-10-09,27.692834615898374
2024-10-10,28.282043863045146
2024-10-11,38.29860106454031
2024-10-12,54.79645998464997
2024-10-13,48.31515826603546
2024-10-14,27.1036253687516
2024-10-15,22.97916063872418
2024-10-16,24.15757913301773
2024-10-17,24.15757913301773
2024-10-18,35.35255482880643
2024-10-19,49.493576760329006
2024-10-20,42.42306579456772
2024-10-21,23.568369885870958
2024-10-22,21.800742144430636
2024-10-23,22.38995139157741
2024-10-24,25.925206874458052
2024-10-25,31.817299345925793
2024-10-26,48.90436751318224
2024-10-27,40.06622880598063
2024-10-28,24.746788380164503
2024-10-29,21.800742144430636
2024-10-30,22.38995139157741
2024-10-31,32.406508593072566
2024-11-01,37.120182570246754
2024-11-02,45.369112030301594
2024-11-03,38.29860106454031
2024-11-04,21.800742144430636
2024-11-05,21.21153289728386
2024-11-06,18.854695908696765
2024-11-07,24.746788380164503
2024-11-08,31.817299345925793
2024-11-09,45.369112030301594
2024-11-10,39.47701955883385
2024-11-11,24.746788380164503
2024-11-12,20.622323650137087
2024-11-13,21.800742144430636
2024-11-14,22.38995139157741
2024-11-15,28.871253110191923
2024-11-16,42.42306579456772
2024-11-17,38.29860106454031
2024-11-18,21.800742144430636
2024-11-19,19.443905155843538
2024-11-20,21.800742144430636
2024-11-21,23.568369885870958
2024-11-22,29.460462357338695
2024-11-23,42.42306579456772
2024-11-24,40.6554380531274
2024-11-25,25.925206874458052
2024-11-26,25.925206874458052
2024-11-27,31.228090098779017
2024-11-28,34.17413633451289
2024-11-29,32.99571784021934
2024-11-30,42.42306579456772
2024-12-01,37.120182570246754
2024-12-02,21.21153289728386
2024-12-03,20.622323650137087
2024-12-04,20.622323650137087
2024-12-05,21.800742144430636
2024-12-06,30.638880851632244
2024-12-07,43.60148428886127
2024-12-08,38.887810311687076
2024-12-09,23.568369885870958
2024-12-10,21.800742144430636
2024-12-11,21.800742144430636
2024-12-12,22.97916063872418
2024-12-13,27.1036253687516
2024-12-14,43.012275041714496
2024-12-15,40.06622880598063
2024-12-16,24.15757913301773
2024-12-17,21.800742144430636
2024-12-18,23.568369885870958
2024-12-19,26.514416121604825
2024-12-20,32.99571784021934
2024-12-21,41.244647300274174
2024-12-22,42.42306579456772
2024-12-23,33.58492708736611
2024-12-24,41.244647300274174
2024-12-25,57.742506220383845
2024-12-26,40.6554380531274
2024-12-27,40.06622880598063
2024-12-28,43.60148428886127
2024-12-29,44.77990278315482
2024-12-30,34.17413633451289
2024-12-31,40.6554380531274
2025-01-01,58.92092471467739
2025-01-02,28.871253110191923
2025-01-03,28.871253110191923
2025-01-04,38.887810311687076
2025-01-05,37.120182570246754
2025-01-06,25.33599762731128
2025-01-07,21.800742144430636
2025-01-08,21.21153289728386
2025-01-09,21.21153289728386
2025-01-10,28.282043863045146
2025-01-11,38.887810311687076
2025-01-12,35.35255482880643
2025-01-13,23.568369885870958
2025-01-14,21.800742144430636
2025-01-15,20.622323650137087
2025-01-16,22.38995139157741
2025-01-17,30.04967160448547
2025-01-18,42.42306579456772
2025-01-19,42.42306579456772
2025-01-20,28.871253110191923
2025-01-21,21.800742144430636
2025-01-22,22.97916063872418
2025-01-23,23.568369885870958
2025-01-24,31.817299345925793
2025-01-25,40.6554380531274
2025-01-26,39.47701955883385
2025-01-27,22.97916063872418
2025-01-28,22.38995139157741
2025-01-29,22.38995139157741
2025-01-30,22.97916063872418
2025-01-31,30.638880851632244
2025-02-01,44.19069353600804
2025-02-02,38.887810311687076
2025-02-03,21.21153289728386
2025-02-04,23.568369885870958
2025-02-05,20.033114402990314
2025-02-06,22.97916063872418
2025-02-07,31.817299345925793
2025-02-08,41.83385654742095
2025-02-09,56.56408772609029
2025-02-10,20.033114402990314
2025-02-11,20.033114402990314
2025-02-12,22.38995139157741
2025-02-13,25.925206874458052
2025-02-14,43.012275041714496
2025-02-15,51.26120450176933
2025-02-16,44.19069353600804
2025-02-17,26.514416121604825
2025-02-18,22.97916063872418
2025-02-19,22.97916063872418
2025-02-20,24.15757913301773
2025-02-21,29.460462357338695
2025-02-22,44.19069353600804
2025-02-23,40.6554380531274
2025-02-24,23.568369885870958
2025-02-25,21.800742144430636
2025-02-26,24.746788380164503
2025-02-27,23.568369885870958
2025-02-28,30.04967160448547
2025-03-01,45.369112030301594
2025-03-02,43.012275041714496
2025-03-03,23.568369885870958
2025-03-04,23.568369885870958
2025-03-05,23.568369885870958
2025-03-06,24.15757913301773
2025-03-07,29.460462357338695
2025-03-08,44.19069353600804
2025-03-09,40.6554380531274
2025-03-10,24.15757913301773
2025-03-11,24.15757913301773
2025-03-12,25.33599762731128
2025-03-13,23.568369885870958
2025-03-14,41.83385654742095
2025-03-15,50.67199525462256
2025-03-16,43.012275041714496
2025-03-17,24.15757913301773
2025-03-18,23.568369885870958
2025-03-19,25.33599762731128
2025-03-20,26.514416121604825
2025-03-21,32.406508593072566
2025-03-22,50.67199525462256
2025-03-23,40.06622880598063
2025-03-24,24.746788380164503
2025-03-25,22.38995139157741
2025-03-26,24.746788380164503
2025-03-27,26.514416121604825
2025-03-28,34.17413633451289
2025-03-29,48.31515826603546
2025-03-30,43.60148428886127
2025-03-31,23.568369885870958
2025-04-01,24.746788380164503
2025-04-02,24.15757913301773
2025-04-03,24.15757913301773
2025-04-04,30.04967160448547
2025-04-05,48.31515826603546
2025-04-06,43.012275041714496
2025-04-07,22.97916063872418
2025-04-08,21.800742144430636
2025-04-09,23.568369885870958
2025-04-10,25.925206874458052
2025-04-11,32.406508593072566
2025-04-12,45.369112030301594
2025-04-13,38.887810311687076
2025-04-14,22.38995139157741
2025-04-15,23.568369885870958
2025-04-16,25.33599762731128
2025-04-17,27.1036253687516
2025-04-18,36.530973323099985
2025-04-19,43.012275041714496
2025-04-20,44.77990278315482
2025-04-21,23.568369885870958
2025-04-22,22.97916063872418
2025-04-23,24.746788380164503
2025-04-24,25.925206874458052
2025-04-25,31.817299345925793
2025-04-26,43.60148428886127
2025-04-27,41.244647300274174
2025-04-28,22.38995139157741
2025-04-29,26.514416121604825
2025-04-30,24.746788380164503
2025-05-01,25.33599762731128
2025-05-02,31.228090098779017
2025-05-03,45.369112030301594
2025-05-04,43.012275041714496
2025-05-05,20.622323650137087
2025-05-06,20.622323650137087
2025-05-07,20.622323650137087
2025-05-08,25.33599762731128
2025-05-09,30.638880851632244
2025-05-10,41.83385654742095
2025-05-11,41.244647300274174
2025-05-12,23.568369885870958
2025-05-13,23.568369885870958
2025-05-14,22.97916063872418
2025-05-15,23.568369885870958
2025-05-16,30.04967160448547
2025-05-17,45.369112030301594
2025-05-18,41.83385654742095
2025-05-19,22.97916063872418
2025-05-20,22.38995139157741
2025-05-21,27.1036253687516
2025-05-22,25.925206874458052
2025-05-23,32.99571784021934
2025-05-24,43.012275041714496
2025-05-25,47.136739771741915
2025-05-26,40.6554380531274
2025-05-27,22.38995139157741
2025-05-28,24.746788380164503
2025-05-29,25.925206874458052
2025-05-30,32.99571784021934
2025-05-31,45.95832127744836
2025-06-01,41.83385654742095
2025-06-02,24.746788380164503
2025-06-03,27.692834615898374
2025-06-04,26.514416121604825
2025-06-05,27.1036253687516
2025-06-06,35.35255482880643
2025-06-07,41.83385654742095
2025-06-08,39.47701955883385
2025-06-09,25.925206874458052
2025-06-10,23.568369885870958
2025-06-11,25.33599762731128
2025-06-12,29.460462357338695
2025-06-13,33.58492708736611
2025-06-14,43.012275041714496
2025-06-15,41.244647300274174
2025-06-16,26.514416121604825
2025-06-17,25.33599762731128
2025-06-18,28.282043863045146
2025-06-19,29.460462357338695
2025-06-20,34.17413633451289
2025-06-21,44.19069353600804
2025-06-22,42.42306579456772
2025-06-23,31.228090098779017
2025-06-24,25.925206874458052
2025-06-25,25.925206874458052
2025-06-26,28.871253110191923
2025-06-27,36.530973323099985
2025-06-28,49.493576760329006
2025-06-29,44.19069353600804
2025-06-30,28.282043863045146
2025-07-01,27.692834615898374
2025-07-02,31.228090098779017
2025-07-03,34.763345581659664
2025-07-04,49.493576760329006
2025-07-05,51.850413748916104
2025-07-06,47.136739771741915
2025-07-07,27.692834615898374
2025-07-08,34.763345581659664
2025-07-09,31.228090098779017
2025-07-10,29.460462357338695
2025-07-11,35.94176407595321
2025-07-12,49.493576760329006
2025-07-13,44.77990278315482
2025-07-14,30.04967160448547
2025-07-15,32.406508593072566
2025-07-16,32.406508593072566
2025-07-17,27.692834615898374
2025-07-18,38.29860106454031
2025-07-19,49.493576760329006
2025-07-20,48.31515826603546
2025-07-21,28.871253110191923
2025-07-22,31.228090098779017
2025-07-23,37.70939181739353
2025-07-24,28.871253110191923
2025-07-25,35.94176407595321
2025-07-26,45.95832127744836
2025-07-27,45.95832127744836
2025-07-28,25.925206874458052
2025-07-29,29.460462357338695
2025-07-30,25.33599762731128
2025-07-31,28.871253110191923
2025-08-01,34.763345581659664
2025-08-02,47.136739771741915
2025-08-03,45.95832127744836
2025-08-04,27.692834615898374
2025-08-05,30.638880851632244
2025-08-06,27.1036253687516
2025-08-07,33.58492708736611
2025-08-08,35.35255482880643
2025-08-09,43.60148428886127
2025-08-10,45.95832127744836
2025-08-11,28.282043863045146
2025-08-12,27.1036253687516
2025-08-13,28.871253110191923
2025-08-14,25.925206874458052
2025-08-15,37.120182570246754
2025-08-16,44.77990278315482
2025-08-17,45.95832127744836
2025-08-18,25.925206874458052
2025-08-19,23.568369885870958
2025-08-20,25.925206874458052
2025-08-21,27.692834615898374
2025-08-22,31.228090098779017
2025-08-23,44.19069353600804
2025-08-24,45.95832127744836
2025-08-25,23.568369885870958
2025-08-26,22.97916063872418
2025-08-27,25.33599762731128
2025-08-28,22.38995139157741
2025-08-29,32.99571784021934
2025-08-30,45.369112030301594
2025-08-31,50.67199525462256
2025-09-01,38.29860106454031
2025-09-02,21.800742144430636
2025-09-03,20.622323650137087
2025-09-04,22.38995139157741
2025-09-05,31.817299345925793
2025-09-06,35.35255482880643
2025-09-07,37.120182570246754
2025-09-08,21.800742144430636
2025-09-09,21.800742144430636
2025-09-10,23.568369885870958
2025-09-11,23.568369885870958
2025-09-12,28.871253110191923
2025-09-13,37.70939181739353
2025-09-14,40.06622880598063
2025-09-15,22.97916063872418
2025-09-16,20.033114402990314
2025-09-17,25.33599762731128
2025-09-18,22.38995139157741
2025-09-19,30.04967160448547
2025-09-20,42.42306579456772
2025-09-21,40.06622880598063
2025-09-22,21.800742144430636
2025-09-23,20.622323650137087
2025-09-24,22.38995139157741
2025-09-25,22.97916063872418
2025-09-26,34.17413633451289
2025-09-27,40.06622880598063
2025-09-28,40.6554380531274
2025-09-29,21.21153289728386
2025-09-30,22.97916063872418
2025-10-01,25.33599762731128
2025-10-02,22.38995139157741
2025-10-03,29.460462357338695
2025-10-04,40.6554380531274
2025-10-05,35.94176407595321
2025-10-06,21.21153289728386
2025-10-07,21.21153289728386
2025-10-08,22.97916063872418
2025-10-09,23.568369885870958
2025-10-10,36.530973323099985
2025-10-11,41.83385654742095
2025-10-12,39.47701955883385
2025-10-13,25.33599762731128
2025-10-14,21.21153289728386
2025-10-15,24.15757913301773
2025-10-16,24.15757913301773
2025-10-17,32.99571784021934
2025-10-18,44.19069353600804
2025-10-19,38.29860106454031
2025-10-20,21.21153289728386
2025-10-21,20.033114402990314
2025-10-22,24.746788380164503
2025-10-23,22.97916063872418
2025-10-24,31.228090098779017
2025-10-25,42.42306579456772
2025-10-26,35.35255482880643
2025-10-27,21.800742144430636
2025-10-28,20.033114402990314
2025-10-29,25.925206874458052
2025-10-30,22.97916063872418
2025-10-31,39.47701955883385
2025-11-01,47.725949018888684
2025-11-02,34.17413633451289
2025-11-03,21.800742144430636
2025-11-04,19.443905155843538
2025-11-05,23.568369885870958
2025-11-06,22.38995139157741
2025-11-07,30.04967160448547
2025-11-08,45.369112030301594
2025-11-09,34.763345581659664
2025-11-10,21.800742144430636
2025-11-11,22.97916063872418
2025-11-12,20.622323650137087
2025-11-13,23.568369885870958
2025-11-14,27.692834615898374
2025-11-15,39.47701955883385
2025-11-16,36.530973323099985
2025-11-17,20.622323650137087
2025-11-18,21.21153289728386
2025-11-19,22.38995139157741
2025-11-20,26.514416121604825
2025-11-21,29.460462357338695
2025-11-22,41.244647300274174
2025-11-23,35.94176407595321
2025-11-24,24.746788380164503
2025-11-25,27.1036253687516
2025-11-26,33.58492708736611
2025-11-27,32.99571784021934
2025-11-28,30.04967160448547
2025-11-29,37.70939181739353
2025-11-30,38.887810311687076
2025-12-01,22.97916063872418
2025-12-02,23.568369885870958
2025-12-03,25.925206874458052
2025-12-04,25.925206874458052
2025-12-05,32.406508593072566
2025-12-06,45.95832127744836
2025-12-07,39.47701955883385
2025-12-08,24.15757913301773
2025-12-09,24.746788380164503
2025-12-10,27.1036253687516
2025-12-11,26.038891454161675
2025-12-12,32.84321894127548
2025-12-13,46.56590329245885
2025-12-14,43.163739548901944
2025-12-15,26.742130078264207
2025-12-16,23.63457095828069
2025-12-17,29.14645057414519
2025-12-18,29.441055197718576
2025-12-19,37.65185993303745
2025-12-20,39.761575805345046
2025-12-21,37.65185993303745
2025-12-22,31.845375693599564
2025-12-23,29.441055197718576
2025-12-24,49.96806703601575
2025-12-25,53.07562615599927
2025-12-26,48.675619164766445
2025-12-27,43.458344172475336
2025-12-28,44.8648214206804
2025-12-29,35.950778061259
2025-12-30,33.54645756537801
2025-12-31,49.96806703601575
2026-01-01,58.88211039543715
2026-01-02,40.05618042891844
2026-01-03,43.458344172475336
2026-01-04,39.761575805345046
2026-01-05,22.93133233417816
2026-01-06,23.92917558185408
2026-01-07,26.038891454161675
2026-01-08,27.036734701837595
2026-01-09,36.654016685361526
2026-01-10,49.853348064555725
2026-01-11,43.3152040560894
2026-01-12,28.60438003704017
2026-01-13,28.60438003704017
2026-01-14,30.238916039156752
2026-01-15,31.05618404021504
2026-01-16,34.3252560444482
2026-01-17,46.58427606032256
2026-01-18,45.76700805926427
2026-01-19,38.41159604973966
2026-01-20,25.335308032807006
2026-01-21,29.42164803809846
2026-01-22,37.59432804868137
2026-01-23,33.507988043389915
2026-01-24,43.3152040560894
2026-01-25,44.13247205714769
2026-01-26,35.14252404550649
2026-01-27,29.42164803809846
2026-01-28,25.335308032807006
2026-01-29,31.87345204127333
2026-01-30,39.228864050797945
2026-01-31,49.03608006349744
2026-02-01,52.305152067730596
2026-02-02,32.69072004233162
2026-02-03,31.87345204127333
2026-02-04,42.49793605503111
2026-02-05,56.39149207302205
2026-02-06,53.93968806984718
2026-02-07,66.19870808572153
2026-02-08,77.64046010053761
2026-02-09,66.19870808572153
2026-02-10,61.29510007937179
2026-02-11,35.959792046564786
2026-02-12,32.69072004233162
2026-02-13,61.29510007937179
2026-02-14,79.27499610265419
2026-02-15,73.55412009524615
2026-02-16,64.56417208360496
2026-02-17,71.91958409312957
2026-02-18,49.853348064555725
2026-02-19,46.58427606032256
2026-02-20,44.94974005820598
2026-02-21,58.84329607619692
2026-02-22,54.75695607090547
2026-02-23,42.49793605503111
2026-02-24,32.69072004233162
2026-02-25,37.59432804868137
2026-02-26,52.305152067730596
2026-02-27,57.20876007408034
2026-02-28,44.94974005820598
2026-03-01,36.777060047623074
2026-03-02,26.152576033865298
2026-03-03,24.51804003174872
2026-03-04,26.96984403492359
2026-03-05,24.51804003174872
2026-03-06,32.69072004233162
2026-03-07,45.76700805926427
2026-03-08,42.49793605503111
2026-03-09,26.96984403492359
2026-03-10,24.51804003174872
2026-03-11,25.335308032807006
2026-03-12,26.96984403492359
2026-03-13,34.3252560444482
2026-03-14,48.21881206243914
2026-03-15,43.3152040560894
2026-03-16,26.96984403492359
2026-03-17,26.152576033865298
2026-03-18,26.96984403492359
2026-03-19,30.238916039156752
2026-03-20,38.41159604973966
2026-03-21,45.76700805926427
2026-03-22,38.41159604973966
2026-03-23,29.42164803809846
2026-03-24,23.700772030690427
2026-03-25,40.86340005291453
2026-03-26,36.777060047623074
2026-03-27,62.11236808043008
2026-03-28,76.00592409842102
2026-03-29,81.72680010582906
2026-03-30,59.66056407725521
2026-03-31,33.507988043389915
2026-04-01,26.96984403492359
2026-04-02,29.42164803809846
2026-04-03,41.680668053972816
2026-04-04,42.49793605503111
2026-04-05,44.94974005820598
2026-04-06,29.42164803809846
2026-04-07,30.238916039156752
2026-04-08,30.238916039156752
2026-04-09,40.86340005291453
2026-04-10,39.228864050797945
2026-04-11,49.03608006349744
2026-04-12,38.41159604973966
2026-04-13,24.51804003174872
2026-04-14,26.152576033865298
2026-04-15,27.787112035981878
2026-04-16,26.96984403492359
2026-04-17,35.14252404550649
2026-04-18,53.93968806984718
2026-04-19,48.21881206243914
2026-04-20,28.60438003704017
2026-04-21,26.96984403492359
2026-04-22,26.152576033865298
2026-04-23,28.60438003704017
2026-04-24,37.59432804868137
2026-04-25,46.58427606032256
2026-04-26,43.3152040560894
2026-04-27,25.335308032807006
2026-04-28,26.152576033865298
2026-04-29,26.152576033865298
2026-04-30,31.05618404021504
2026-05-01,41.680668053972816
2026-05-02,56.39149207302205
2026-05-03,53.122420068788884
2026-05-04,33.507988043389915
2026-05-05,27.787112035981878
2026-05-06,26.152576033865298
2026-05-07,29.42164803809846
2026-05-08,39.228864050797945
2026-05-09,44.13247205714769
2026-05-10,42.49793605503111
2026-05-11,26.152576033865298
2026-05-12,26.96984403492359
2026-05-13,26.152576033865298
2026-05-14,29.42164803809846
2026-05-15,35.959792046564786
2026-05-16,49.03608006349744
2026-05-17,44.94974005820598
2026-05-18,27.787112035981878
2026-05-19,28.60438003704017
2026-05-20,30.238916039156752
2026-05-21,31.87345204127333
2026-05-22,40.86340005291453
2026-05-23,56.39149207302205
2026-05-24,58.02602807513863
2026-05-25,52.305152067730596
2026-05-26,31.87345204127333
2026-05-27,28.60438003704017
2026-05-28,35.14252404550649
2026-05-29,44.13247205714769
2026-05-30,61.29510007937179
2026-05-31,53.122420068788884
