Time,real_madrid
2022-08-22,2.0
2022-08-23,2.0
2022-08-24,2.0
2022-08-25,2.0
2022-08-26,2.0
2022-08-27,5.0
2022-08-28,17.0
2022-08-29,4.0
2022-08-30,2.0
2022-08-31,2.0
2022-09-01,2.0
2022-09-02,2.0
2022-09-03,14.833333333333332
2022-09-04,3.1666666666666665
2022-09-05,2.833333333333333
2022-09-06,14.833333333333332
2022-09-07,4.0
2022-09-08,2.0
2022-09-09,2.0
2022-09-10,5.166666666666666
2022-09-11,13.166666666666666
2022-09-12,2.833333333333333
2022-09-13,3.1666666666666665
2022-09-14,14.0
2022-09-15,4.0
2022-09-16,2.833333333333333
2022-09-17,6.833333333333333
2022-09-18,26.0
2022-09-19,4.0
2022-09-20,2.333333333333333
2022-09-21,2.0
2022-09-22,1.6666666666666665
2022-09-23,1.1666666666666665
2022-09-24,2.0
2022-09-25,2.0
2022-09-26,1.6666666666666665
2022-09-27,1.6666666666666665
2022-09-28,1.3333333333333333
2022-09-29,1.3333333333333333
2022-09-30,2.0
2022-10-01,4.0
2022-10-02,16.0
2022-10-03,3.333333333333333
2022-10-04,3.333333333333333
2022-10-05,12.0
2022-10-06,3.333333333333333
2022-10-07,2.0
2022-10-08,12.666666666666666
2022-10-09,4.666666666666666
2022-10-10,2.6666666666666665
2022-10-11,12.666666666666666
2022-10-12,4.0
2022-10-13,2.6666666666666665
2022-10-14,3.333333333333333
2022-10-15,6.666666666666666
2022-10-16,42.0
2022-10-17,4.0
2022-10-18,3.333333333333333
2022-10-19,12.0
2022-10-20,4.0
2022-10-21,2.6666666666666665
2022-10-22,16.0
2022-10-23,4.666666666666666
2022-10-24,2.6666666666666665
2022-10-25,16.0
2022-10-26,4.0
2022-10-27,2.0
2022-10-28,2.0
2022-10-29,5.333333333333333
2022-10-30,14.0
2022-10-31,2.6666666666666665
2022-11-01,3.333333333333333
2022-11-02,12.0
2022-11-03,2.6666666666666665
2022-11-04,2.0
2022-11-05,4.666666666666666
2022-11-06,6.666666666666666
2022-11-07,16.0
2022-11-08,4.666666666666666
2022-11-09,3.333333333333333
2022-11-10,11.333333333333332
2022-11-11,4.0
2022-11-12,2.6666666666666665
2022-11-13,2.0
2022-11-14,1.3333333333333333
2022-11-15,1.3333333333333333
2022-11-16,1.3333333333333333
2022-11-17,1.3333333333333333
2022-11-18,1.3333333333333333
2022-11-19,1.3333333333333333
2022-11-20,1.3333333333333333
2022-11-21,1.3333333333333333
2022-11-22,1.3333333333333333
2022-11-23,2.0
2022-11-24,2.0
2022-11-25,1.3333333333333333
2022-11-26,1.3333333333333333
2022-11-27,1.3333333333333333
2022-11-28,1.3333333333333333
2022-11-29,1.3333333333333333
2022-11-30,1.3333333333333333
2022-12-01,1.3333333333333333
2022-12-02,1.3333333333333333
2022-12-03,1.3333333333333333
2022-12-04,1.3333333333333333
2022-12-05,1.3333333333333333
2022-12-06,1.3333333333333333
2022-12-07,1.3333333333333333
2022-12-08,1.3333333333333333
2022-12-09,1.3333333333333333
2022-12-10,2.0
2022-12-11,1.3333333333333333
2022-12-12,1.3333333333333333
2022-12-13,1.3333333333333333
2022-12-14,2.0
2022-12-15,2.6666666666666665
2022-12-16,2.0
2022-12-17,2.0
2022-12-18,2.6666666666666665
2022-12-19,2.0
2022-12-20,2.0
2022-12-21,2.0
2022-12-22,2.0
2022-12-23,2.0
2022-12-24,2.0
2022-12-25,2.0
2022-12-26,2.0
2022-12-27,2.0
2022-12-28,2.6666666666666665
2022-12-29,2.6666666666666665
2022-12-30,11.333333333333332
2022-12-31,4.666666666666666
2023-01-01,2.0
2023-01-02,2.6666666666666665
2023-01-03,8.0
2023-01-04,4.0
2023-01-05,2.0
2023-01-06,2.6666666666666665
2023-01-07,13.333333333333332
2023-01-08,4.0
2023-01-09,2.6666666666666665
2023-01-10,3.333333333333333
2023-01-11,16.0
2023-01-12,5.333333333333333
2023-01-13,4.666666666666666
2023-01-14,6.0
2023-01-15,48.0
2023-01-16,6.0
2023-01-17,2.6666666666666665
2023-01-18,3.333333333333333
2023-01-19,15.333333333333332
2023-01-20,4.666666666666666
2023-01-21,4.666666666666666
2023-01-22,14.0
2023-01-23,4.0
2023-01-24,2.6666666666666665
2023-01-25,4.0
2023-01-26,23.333333333333332
2023-01-27,6.0
2023-01-28,5.333333333333333
2023-01-29,15.333333333333332
2023-01-30,5.333333333333333
2023-01-31,3.333333333333333
2023-02-01,4.0
2023-02-02,14.0
2023-02-03,4.666666666666666
2023-02-04,6.0
2023-02-05,14.666666666666666
2023-02-06,3.333333333333333
2023-02-07,4.0
2023-02-08,18.0
2023-02-09,5.333333333333333
2023-02-10,4.0
2023-02-11,23.333333333333332
2023-02-12,6.0
2023-02-13,3.333333333333333
2023-02-14,3.333333333333333
2023-02-15,12.0
2023-02-16,4.0
2023-02-17,2.6666666666666665
2023-02-18,13.333333333333332
2023-02-19,5.333333333333333
2023-02-20,4.0
2023-02-21,39.33333333333333
2023-02-22,8.0
2023-02-23,4.0
2023-02-24,4.0
2023-02-25,22.666666666666664
2023-02-26,6.0
2023-02-27,3.333333333333333
2023-02-28,4.0
2023-03-01,4.666666666666666
2023-03-02,40.0
2023-03-03,8.0
2023-03-04,6.666666666666666
2023-03-05,17.333333333333332
2023-03-06,4.666666666666666
2023-03-07,4.0
2023-03-08,4.0
2023-03-09,4.0
2023-03-10,3.333333333333333
2023-03-11,12.666666666666666
2023-03-12,4.666666666666666
2023-03-13,3.333333333333333
2023-03-14,5.333333333333333
2023-03-15,30.666666666666664
2023-03-16,7.333333333333333
2023-03-17,5.333333333333333
2023-03-18,6.666666666666666
2023-03-19,48.0
2023-03-20,7.333333333333333
2023-03-21,3.333333333333333
2023-03-22,2.6666666666666665
2023-03-23,2.6666666666666665
2023-03-24,2.0
2023-03-25,2.6666666666666665
2023-03-26,2.6666666666666665
2023-03-27,2.0
2023-03-28,2.0
2023-03-29,2.0
2023-03-30,2.0
2023-03-31,2.6666666666666665
2023-04-01,5.333333333333333
2023-04-02,16.666666666666664
2023-04-03,4.0
2023-04-04,4.0
2023-04-05,39.33333333333333
2023-04-06,8.0
2023-04-07,4.0
2023-04-08,17.333333333333332
2023-04-09,6.0
2023-04-10,3.333333333333333
2023-04-11,5.333333333333333
2023-04-12,32.0
2023-04-13,6.666666666666666
2023-04-14,4.0
2023-04-15,15.333333333333332
2023-04-16,5.333333333333333
2023-04-17,4.0
2023-04-18,27.333333333333332
2023-04-19,7.333333333333333
2023-04-20,5.333333333333333
2023-04-21,4.0
2023-04-22,16.0
2023-04-23,5.333333333333333
2023-04-24,3.333333333333333
2023-04-25,20.666666666666664
2023-04-26,5.333333333333333
2023-04-27,4.0
2023-04-28,4.0
2023-04-29,16.666666666666664
2023-04-30,4.666666666666666
2023-05-01,4.0
2023-05-02,17.333333333333332
2023-05-03,6.0
2023-05-04,4.666666666666666
2023-05-05,5.333333333333333
2023-05-06,30.666666666666664
2023-05-07,7.333333333333333
2023-05-08,6.666666666666666
2023-05-09,66.66666666666666
2023-05-10,11.333333333333332
2023-05-11,4.666666666666666
2023-05-12,6.666666666666666
2023-05-13,18.0
2023-05-14,7.333333333333333
2023-05-15,5.333333333333333
2023-05-16,9.333333333333332
2023-05-17,66.0
2023-05-18,12.0
2023-05-19,4.666666666666666
2023-05-20,6.0
2023-05-21,13.333333333333332
2023-05-22,6.0
2023-05-23,4.0
2023-05-24,12.0
2023-05-25,4.0
2023-05-26,3.333333333333333
2023-05-27,12.666666666666666
2023-05-28,5.333333333333333
2023-05-29,2.6666666666666665
2023-05-30,2.6666666666666665
2023-05-31,2.6666666666666665
2023-06-01,2.6666666666666665
2023-06-02,2.6666666666666665
2023-06-03,4.666666666666666
2023-06-04,15.333333333333332
2023-06-05,4.0
2023-06-06,3.333333333333333
2023-06-07,3.333333333333333
2023-06-08,2.6666666666666665
2023-06-09,2.6666666666666665
2023-06-10,4.0
2023-06-11,3.333333333333333
2023-06-12,3.333333333333333
2023-06-13,2.6666666666666665
2023-06-14,3.333333333333333
2023-06-15,4.0
2023-06-16,2.6666666666666665
2023-06-17,3.333333333333333
2023-06-18,3.333333333333333
2023-06-19,2.6666666666666665
2023-06-20,2.6666666666666665
2023-06-21,2.0
2023-06-22,2.6666666666666665
2023-06-23,3.333333333333333
2023-06-24,3.333333333333333
2023-06-25,3.333333333333333
2023-06-26,2.6666666666666665
2023-06-27,2.6666666666666665
2023-06-28,2.0
2023-06-29,2.0
2023-06-30,2.0
2023-07-01,2.6666666666666665
2023-07-02,2.6666666666666665
2023-07-03,2.0
2023-07-04,2.6666666666666665
2023-07-05,2.6666666666666665
2023-07-06,2.6666666666666665
2023-07-07,2.6666666666666665
2023-07-08,2.6666666666666665
2023-07-09,2.6666666666666665
2023-07-10,2.6666666666666665
2023-07-11,2.6666666666666665
2023-07-12,2.6666666666666665
2023-07-13,2.6666666666666665
2023-07-14,2.6666666666666665
2023-07-15,2.6666666666666665
2023-07-16,2.6666666666666665
2023-07-17,2.6666666666666665
2023-07-18,3.333333333333333
2023-07-19,4.0
2023-07-20,4.0
2023-07-21,4.0
2023-07-22,6.0
2023-07-23,10.0
2023-07-24,30.0
2023-07-25,6.0
2023-07-26,10.666666666666666
2023-07-27,24.666666666666664
2023-07-28,6.0
2023-07-29,46.0
2023-07-30,14.0
2023-07-31,4.666666666666666
2023-08-01,4.666666666666666
2023-08-02,10.666666666666666
2023-08-03,17.333333333333332
2023-08-04,2.6666666666666665
2023-08-05,3.333333333333333
2023-08-06,3.333333333333333
2023-08-07,2.6666666666666665
2023-08-08,2.6666666666666665
2023-08-09,2.6666666666666665
2023-08-10,3.333333333333333
2023-08-11,4.666666666666666
2023-08-12,18.666666666666664
2023-08-13,6.666666666666666
2023-08-14,4.0
2023-08-15,4.0
2023-08-16,3.333333333333333
2023-08-17,2.6666666666666665
2023-08-18,3.333333333333333
2023-08-19,19.333333333333332
2023-08-20,5.333333333333333
2023-08-21,3.333333333333333
2023-08-22,3.333333333333333
2023-08-23,2.6666666666666665
2023-08-24,2.6666666666666665
2023-08-25,14.666666666666666
2023-08-26,6.666666666666666
2023-08-27,4.0
2023-08-28,2.6666666666666665
2023-08-29,2.6666666666666665
2023-08-30,3.333333333333333
2023-08-31,4.0
2023-09-01,4.666666666666666
2023-09-02,18.666666666666664
2023-09-03,6.0
2023-09-04,3.333333333333333
2023-09-05,2.6666666666666665
2023-09-06,2.6666666666666665
2023-09-07,2.6666666666666665
2023-09-08,2.0
2023-09-09,2.6666666666666665
2023-09-10,2.6666666666666665
2023-09-11,2.0
2023-09-12,2.0
2023-09-13,2.0
2023-09-14,2.6666666666666665
2023-09-15,2.6666666666666665
2023-09-16,6.0
2023-09-17,20.666666666666664
2023-09-18,4.666666666666666
2023-09-19,4.0
2023-09-20,20.0
2023-09-21,4.0
2023-09-22,2.6666666666666665
2023-09-23,6.666666666666666
2023-09-24,28.666666666666664
2023-09-25,5.333333333333333
2023-09-26,4.666666666666666
2023-09-27,15.333333333333332
2023-09-28,4.0
2023-09-29,4.0
2023-09-30,17.333333333333332
2023-10-01,4.666666666666666
2023-10-02,3.333333333333333
2023-10-03,20.666666666666664
2023-10-04,6.0
2023-10-05,3.333333333333333
2023-10-06,4.0
2023-10-07,18.666666666666664
2023-10-08,6.0
2023-10-09,4.0
2023-10-10,5.333333333333333
2023-10-11,4.0
2023-10-12,3.333333333333333
2023-10-13,2.6666666666666665
2023-10-14,3.333333333333333
2023-10-15,3.333333333333333
2023-10-16,2.6666666666666665
2023-10-17,2.6666666666666665
2023-10-18,2.6666666666666665
2023-10-19,2.6666666666666665
2023-10-20,3.333333333333333
2023-10-21,21.333333333333332
2023-10-22,5.333333333333333
2023-10-23,4.0
2023-10-24,15.333333333333332
2023-10-25,4.666666666666666
2023-10-26,4.0
2023-10-27,6.0
2023-10-28,48.0
2023-10-29,6.666666666666666
2023-10-30,4.0
2023-10-31,2.6666666666666665
2023-11-01,3.333333333333333
2023-11-02,2.6666666666666665
2023-11-03,3.333333333333333
2023-11-04,6.666666666666666
2023-11-05,20.0
2023-11-06,4.666666666666666
2023-11-07,4.0
2023-11-08,15.333333333333332
2023-11-09,4.666666666666666
2023-11-10,3.333333333333333
2023-11-11,18.0
2023-11-12,6.0
2023-11-13,2.6666666666666665
2023-11-14,2.6666666666666665
2023-11-15,2.6666666666666665
2023-11-16,2.6666666666666665
2023-11-17,2.0
2023-11-18,2.6666666666666665
2023-11-19,2.6666666666666665
2023-11-20,2.0
2023-11-21,2.0
2023-11-22,2.0
2023-11-23,2.6666666666666665
2023-11-24,2.6666666666666665
2023-11-25,5.333333333333333
2023-11-26,17.333333333333332
2023-11-27,4.0
2023-11-28,4.0
2023-11-29,18.0
2023-11-30,6.0
2023-12-01,3.333333333333333
2023-12-02,16.0
2023-12-03,4.666666666666666
2023-12-04,2.6666666666666665
2023-12-05,2.6666666666666665
2023-12-06,2.6666666666666665
2023-12-07,2.6666666666666665
2023-12-08,2.6666666666666665
2023-12-09,15.333333333333332
2023-12-10,5.333333333333333
2023-12-11,3.333333333333333
2023-12-12,12.666666666666666
2023-12-13,4.666666666666666
2023-12-14,3.333333333333333
2023-12-15,2.6666666666666665
2023-12-16,6.0
2023-12-17,17.333333333333332
2023-12-18,5.333333333333333
2023-12-19,3.333333333333333
2023-12-20,4.666666666666666
2023-12-21,14.0
2023-12-22,6.1724137931034475
2023-12-23,3.7816091954022983
2023-12-24,2.9195402298850572
2023-12-25,2.390804597701149
2023-12-26,2.390804597701149
2023-12-27,2.057471264367816
2023-12-28,2.057471264367816
2023-12-29,2.057471264367816
2023-12-30,2.390804597701149
2023-12-31,2.057471264367816
2024-01-01,2.057471264367816
2024-01-02,3.2528735632183903
2024-01-03,14.735632183908045
2024-01-04,4.448275862068964
2024-01-05,3.2528735632183903
2024-01-06,17.988505747126435
2024-01-07,6.5057471264367805
2024-01-08,4.448275862068964
2024-01-09,4.9770114942528725
2024-01-10,30.666666666666664
2024-01-11,8.229885057471265
2024-01-12,5.64367816091954
2024-01-13,7.3678160919540225
2024-01-14,60.99999999999999
2024-01-15,7.701149425287356
2024-01-16,4.448275862068964
2024-01-17,5.310344827586206
2024-01-18,30.666666666666664
2024-01-19,8.229885057471265
2024-01-20,6.1724137931034475
2024-01-21,22.206896551724135
2024-01-22,4.229885057471264
2024-01-23,3.1724137931034475
2024-01-24,5.28735632183908
2024-01-25,4.229885057471264
2024-01-26,3.1724137931034475
2024-01-27,15.862068965517238
2024-01-28,4.229885057471264
2024-01-29,3.1724137931034475
2024-01-30,4.229885057471264
2024-01-31,4.229885057471264
2024-02-01,12.68965517241379
2024-02-02,5.28735632183908
2024-02-03,8.459770114942527
2024-02-04,30.66666666666666
2024-02-05,6.344827586206895
2024-02-06,4.229885057471264
2024-02-07,3.1724137931034475
2024-02-08,4.229885057471264
2024-02-09,4.229885057471264
2024-02-10,24.321839080459768
2024-02-11,6.344827586206895
2024-02-12,3.1724137931034475
2024-02-13,21.14942528735632
2024-02-14,6.344827586206895
2024-02-15,3.1724137931034475
2024-02-16,4.229885057471264
2024-02-17,6.344827586206895
2024-02-18,14.804597701149422
2024-02-19,4.229885057471264
2024-02-20,4.229885057471264
2024-02-21,4.229885057471264
2024-02-22,3.1724137931034475
2024-02-23,3.1724137931034475
2024-02-24,7.402298850574711
2024-02-25,22.206896551724135
2024-02-26,5.28735632183908
2024-02-27,3.1724137931034475
2024-02-28,3.1724137931034475
2024-02-29,3.1724137931034475
2024-03-01,3.1724137931034475
2024-03-02,23.26436781609195
2024-03-03,7.402298850574711
2024-03-04,4.229885057471264
2024-03-05,4.229885057471264
2024-03-06,19.034482758620687
2024-03-07,5.28735632183908
2024-03-08,3.1724137931034475
2024-03-09,7.402298850574711
2024-03-10,20.091954022988503
2024-03-11,3.1724137931034475
2024-03-12,3.1724137931034475
2024-03-13,3.1724137931034475
2024-03-14,3.1724137931034475
2024-03-15,6.344827586206895
2024-03-16,19.034482758620687
2024-03-17,5.28735632183908
2024-03-18,3.1724137931034475
2024-03-19,4.229885057471264
2024-03-20,4.229885057471264
2024-03-21,3.1724137931034475
2024-03-22,3.1724137931034475
2024-03-23,4.229885057471264
2024-03-24,4.229885057471264
2024-03-25,3.1724137931034475
2024-03-26,3.1724137931034475
2024-03-27,3.1724137931034475
2024-03-28,3.1724137931034475
2024-03-29,3.1724137931034475
2024-03-30,6.344827586206895
2024-03-31,21.14942528735632
2024-04-01,5.28735632183908
2024-04-02,3.1724137931034475
2024-04-03,3.1724137931034475
2024-04-04,3.1724137931034475
2024-04-05,3.1724137931034475
2024-04-06,5.28735632183908
2024-04-07,4.229885057471264
2024-04-08,5.28735632183908
2024-04-09,65.5632183908046
2024-04-10,11.632183908045976
2024-04-11,5.28735632183908
2024-04-12,4.229885057471264
2024-04-13,17.97701149425287
2024-04-14,5.28735632183908
2024-04-15,5.28735632183908
2024-04-16,7.402298850574711
2024-04-17,90.94252873563217
2024-04-18,16.919540229885055
2024-04-19,7.402298850574711
2024-04-20,9.517241379310343
2024-04-21,69.79310344827584
2024-04-22,11.632183908045976
2024-04-23,6.344827586206895
2024-04-24,5.28735632183908
2024-04-25,5.28735632183908
2024-04-26,21.14942528735632
2024-04-27,7.402298850574711
2024-04-28,5.28735632183908
2024-04-29,6.344827586206895
2024-04-30,58.16091954022988
2024-05-01,11.632183908045976
2024-05-02,5.28735632183908
2024-05-03,5.28735632183908
2024-05-04,23.26436781609195
2024-05-05,6.344827586206895
2024-05-06,5.28735632183908
2024-05-07,8.459770114942527
2024-05-08,75.08045977011493
2024-05-09,14.804597701149422
2024-05-10,7.402298850574711
2024-05-11,21.14942528735632
2024-05-12,7.402298850574711
2024-05-13,6.344827586206895
2024-05-14,16.919540229885055
2024-05-15,6.344827586206895
2024-05-16,5.28735632183908
2024-05-17,4.229885057471264
2024-05-18,6.344827586206895
2024-05-19,20.091954022988503
2024-05-20,5.28735632183908
2024-05-21,5.28735632183908
2024-05-22,4.229885057471264
2024-05-23,4.229885057471264
2024-05-24,5.28735632183908
2024-05-25,20.091954022988503
2024-05-26,7.402298850574711
2024-05-27,4.229885057471264
2024-05-28,4.229885057471264
2024-05-29,4.229885057471264
2024-05-30,5.28735632183908
2024-05-31,8.459770114942527
2024-06-01,105.74712643678158
2024-06-02,17.97701149425287
2024-06-03,13.747126436781606
2024-06-04,8.459770114942527
2024-06-05,7.402298850574711
2024-06-06,5.28735632183908
2024-06-07,4.229885057471264
2024-06-08,4.229885057471264
2024-06-09,4.229885057471264
2024-06-10,3.1724137931034475
2024-06-11,3.1724137931034475
2024-06-12,3.1724137931034475
2024-06-13,3.1724137931034475
2024-06-14,3.1724137931034475
2024-06-15,3.1724137931034475
2024-06-16,3.1724137931034475
2024-06-17,2.114942528735632
2024-06-18,2.114942528735632
2024-06-19,2.114942528735632
2024-06-20,2.114942528735632
2024-06-21,2.114942528735632
2024-06-22,2.114942528735632
2024-06-23,2.114942528735632
2024-06-24,2.114942528735632
2024-06-25,2.114942528735632
2024-06-26,2.114942528735632
2024-06-27,2.114942528735632
2024-06-28,2.114942528735632
2024-06-29,2.114942528735632
2024-06-30,2.114942528735632
2024-07-01,2.114942528735632
2024-07-02,2.114942528735632
2024-07-03,2.114942528735632
2024-07-04,2.114942528735632
2024-07-05,3.1724137931034475
2024-07-06,2.114942528735632
2024-07-07,3.1724137931034475
2024-07-08,2.114942528735632
2024-07-09,2.114942528735632
2024-07-10,3.1724137931034475
2024-07-11,3.1724137931034475
2024-07-12,2.114942528735632
2024-07-13,2.114942528735632
2024-07-14,3.1724137931034475
2024-07-15,3.1724137931034475
2024-07-16,6.344827586206895
2024-07-17,4.229885057471264
2024-07-18,4.229885057471264
2024-07-19,3.1724137931034475
2024-07-20,3.1724137931034475
2024-07-21,4.229885057471264
2024-07-22,4.229885057471264
2024-07-23,4.229885057471264
2024-07-24,4.229885057471264
2024-07-25,3.1724137931034475
2024-07-26,3.1724137931034475
2024-07-27,4.229885057471264
2024-07-28,5.28735632183908
2024-07-29,4.229885057471264
2024-07-30,5.28735632183908
2024-07-31,13.747126436781606
2024-08-01,29.609195402298845
2024-08-02,5.28735632183908
2024-08-03,38.068965517241374
2024-08-04,47.586206896551715
2024-08-05,5.28735632183908
2024-08-06,16.919540229885055
2024-08-07,16.919540229885055
2024-08-08,3.1724137931034475
2024-08-09,3.1724137931034475
2024-08-10,4.229885057471264
2024-08-11,4.229885057471264
2024-08-12,5.28735632183908
2024-08-13,7.402298850574711
2024-08-14,52.87356321839079
2024-08-15,9.517241379310343
2024-08-16,5.28735632183908
2024-08-17,6.344827586206895
2024-08-18,43.21429899936763
2024-08-19,7.41427668043001
2024-08-20,4.342818881821225
2024-08-21,3.600193430792694
2024-08-22,3.071457798608786
2024-08-23,4.342818881821225
2024-08-24,7.41427668043001
2024-08-25,38.34274448536249
2024-08-26,5.614179965033664
2024-08-27,4.871554514005133
2024-08-28,6.142915597217572
2024-08-29,32.72856452032883
2024-08-30,7.943012312613918
2024-08-31,8.68563776364245
2024-09-01,43.74303463155154
2024-09-02,7.41427668043001
2024-09-03,4.342818881821225
2024-09-04,3.071457798608786
2024-09-05,3.071457798608786
2024-09-06,3.071457798608786
2024-09-07,3.071457798608786
2024-09-08,3.071457798608786
2024-09-09,2.542722166424878
2024-09-10,2.542722166424878
2024-09-11,3.071457798608786
2024-09-12,3.071457798608786
2024-09-13,3.071457798608786
2024-09-14,29.65710672172004
2024-09-15,6.885541048246102
2024-09-16,4.342818881821225
2024-09-17,29.705018041141237
2024-09-18,5.941003608228248
2024-09-19,4.455752706171186
2024-09-20,4.455752706171186
2024-09-21,31.1902689431983
2024-09-22,7.426254510285309
2024-09-23,4.455752706171186
2024-09-24,28.219767139084176
2024-09-25,7.426254510285309
2024-09-26,4.455752706171186
2024-09-27,4.455752706171186
2024-09-28,7.426254510285309
2024-09-29,43.0722761596548
2024-09-30,5.941003608228248
2024-10-01,5.941003608228248
2024-10-02,29.705018041141237
2024-10-03,7.426254510285309
2024-10-04,4.455752706171186
2024-10-05,32.67551984525536
2024-10-06,10.396756314399433
2024-10-07,4.455752706171186
2024-10-08,4.455752706171186
2024-10-09,2.970501804114124
2024-10-10,2.970501804114124
2024-10-11,2.970501804114124
2024-10-12,2.970501804114124
2024-10-13,2.970501804114124
2024-10-14,2.970501804114124
2024-10-15,2.970501804114124
2024-10-16,2.970501804114124
2024-10-17,2.970501804114124
2024-10-18,2.970501804114124
2024-10-19,25.24926533497005
2024-10-20,5.941003608228248
2024-10-21,4.455752706171186
2024-10-22,40.10177435554067
2024-10-23,10.396756314399433
2024-10-24,5.941003608228248
2024-10-25,7.426254510285309
