Time,staples
2022-08-11,85.0
2022-08-12,81.0
2022-08-13,67.0
2022-08-14,81.0
2022-08-15,95.0
2022-08-16,95.0
2022-08-17,94.0
2022-08-18,91.0
2022-08-19,76.0
2022-08-20,75.0
2022-08-21,88.0
2022-08-22,92.0
2022-08-23,100.0
2022-08-24,90.0
2022-08-25,84.0
2022-08-26,79.0
2022-08-27,67.0
2022-08-28,80.0
2022-08-29,97.0
2022-08-30,96.0
2022-08-31,93.0
2022-09-01,86.5
2022-09-02,75.5
2022-09-03,65.0
2022-09-04,76.0
2022-09-05,96.0
2022-09-06,87.5
2022-09-07,85.5
2022-09-08,80.5
2022-09-09,67.0
2022-09-10,63.0
2022-09-11,70.0
2022-09-12,78.5
2022-09-13,80.5
2022-09-14,76.5
2022-09-15,74.5
2022-09-16,67.0
2022-09-17,66.0
2022-09-18,61.0
2022-09-19,71.0
2022-09-20,72.0
2022-09-21,78.5
2022-09-22,70.0
2022-09-23,61.0
2022-09-24,60.5
2022-09-25,58.5
2022-09-26,68.5
2022-09-27,70.5
2022-09-28,71.0
2022-09-29,69.0
2022-09-30,77.0
2022-10-01,67.0
2022-10-02,65.0
2022-10-03,66.0
2022-10-04,76.0
2022-10-05,72.0
2022-10-06,71.0
2022-10-07,71.0
2022-10-08,60.0
2022-10-09,57.0
2022-10-10,68.0
2022-10-11,74.0
2022-10-12,70.0
2022-10-13,74.0
2022-10-14,69.0
2022-10-15,63.0
2022-10-16,58.0
2022-10-17,71.0
2022-10-18,71.0
2022-10-19,74.0
2022-10-20,72.0
2022-10-21,71.0
2022-10-22,62.0
2022-10-23,55.0
2022-10-24,68.0
2022-10-25,71.0
2022-10-26,70.0
2022-10-27,68.0
2022-10-28,60.0
2022-10-29,62.0
2022-10-30,57.0
2022-10-31,61.0
2022-11-01,70.0
2022-11-02,76.0
2022-11-03,70.0
2022-11-04,72.0
2022-11-05,61.0
2022-11-06,60.0
2022-11-07,69.0
2022-11-08,64.0
2022-11-09,64.0
2022-11-10,69.0
2022-11-11,66.0
2022-11-12,67.0
2022-11-13,63.0
2022-11-14,66.0
2022-11-15,74.0
2022-11-16,70.0
2022-11-17,70.0
2022-11-18,73.0
2022-11-19,66.0
2022-11-20,62.0
2022-11-21,68.0
2022-11-22,70.0
2022-11-23,69.0
2022-11-24,41.0
2022-11-25,74.0
2022-11-26,64.0
2022-11-27,65.0
2022-11-28,79.0
2022-11-29,76.0
2022-11-30,82.0
2022-12-01,89.0
2022-12-02,66.0
2022-12-03,66.0
2022-12-04,67.0
2022-12-05,76.0
2022-12-06,76.0
2022-12-07,80.0
2022-12-08,79.0
2022-12-09,70.0
2022-12-10,67.0
2022-12-11,65.0
2022-12-12,77.0
2022-12-13,72.0
2022-12-14,79.0
2022-12-15,66.0
2022-12-16,76.0
2022-12-17,71.0
2022-12-18,64.0
2022-12-19,75.0
2022-12-20,76.0
2022-12-21,78.0
2022-12-22,70.0
2022-12-23,68.0
2022-12-24,62.0
2022-12-25,32.0
2022-12-26,64.0
2022-12-27,70.0
2022-12-28,71.0
2022-12-29,68.0
2022-12-30,67.0
2022-12-31,63.0
2023-01-01,60.0
2023-01-02,78.0
2023-01-03,76.0
2023-01-04,83.0
2023-01-05,81.0
2023-01-06,73.0
2023-01-07,70.0
2023-01-08,69.0
2023-01-09,76.0
2023-01-10,80.0
2023-01-11,80.0
2023-01-12,78.0
2023-01-13,71.0
2023-01-14,63.0
2023-01-15,63.0
2023-01-16,73.0
2023-01-17,74.0
2023-01-18,78.0
2023-01-19,72.0
2023-01-20,70.0
2023-01-21,72.0
2023-01-22,64.0
2023-01-23,72.0
2023-01-24,76.0
2023-01-25,77.0
2023-01-26,73.0
2023-01-27,77.0
2023-01-28,63.0
2023-01-29,59.0
2023-01-30,72.0
2023-01-31,83.0
2023-02-01,74.0
2023-02-02,71.0
2023-02-03,84.0
2023-02-04,65.0
2023-02-05,68.0
2023-02-06,73.0
2023-02-07,79.0
2023-02-08,74.0
2023-02-09,74.0
2023-02-10,78.0
2023-02-11,70.0
2023-02-12,61.0
2023-02-13,60.0
2023-02-14,66.0
2023-02-15,70.0
2023-02-16,73.0
2023-02-17,74.0
2023-02-18,63.0
2023-02-19,62.0
2023-02-20,70.0
2023-02-21,67.0
2023-02-22,67.0
2023-02-23,71.0
2023-02-24,69.0
2023-02-25,65.0
2023-02-26,65.0
2023-02-27,73.0
2023-02-28,71.0
2023-03-01,72.0
2023-03-02,74.0
2023-03-03,70.0
2023-03-04,62.0
2023-03-05,68.0
2023-03-06,71.0
2023-03-07,73.0
2023-03-08,73.0
2023-03-09,70.0
2023-03-10,62.0
2023-03-11,66.0
2023-03-12,63.0
2023-03-13,71.0
2023-03-14,68.0
2023-03-15,68.0
2023-03-16,68.0
2023-03-17,68.0
2023-03-18,65.0
2023-03-19,63.0
2023-03-20,71.0
2023-03-21,71.0
2023-03-22,69.0
2023-03-23,69.0
2023-03-24,74.0
2023-03-25,62.0
2023-03-26,62.0
2023-03-27,70.0
2023-03-28,69.0
2023-03-29,68.0
2023-03-30,69.0
2023-03-31,64.0
2023-04-01,59.0
2023-04-02,59.0
2023-04-03,66.0
2023-04-04,71.0
2023-04-05,65.0
2023-04-06,68.0
2023-04-07,62.0
2023-04-08,57.0
2023-04-09,56.0
2023-04-10,68.0
2023-04-11,68.0
2023-04-12,75.0
2023-04-13,69.0
2023-04-14,65.0
2023-04-15,59.0
2023-04-16,62.0
2023-04-17,69.0
2023-04-18,75.0
2023-04-19,69.0
2023-04-20,69.0
2023-04-21,64.0
2023-04-22,65.0
2023-04-23,60.0
2023-04-24,72.0
2023-04-25,70.0
2023-04-26,76.0
2023-04-27,68.5
2023-04-28,68.5
2023-04-29,68.5
2023-04-30,63.5
2023-05-01,67.5
2023-05-02,73.5
2023-05-03,74.0
2023-05-04,70.5
2023-05-05,64.5
2023-05-06,61.0
2023-05-07,59.0
2023-05-08,70.5
2023-05-09,73.5
2023-05-10,70.5
2023-05-11,64.5
2023-05-12,62.5
2023-05-13,67.5
2023-05-14,52.0
2023-05-15,76.0
2023-05-16,71.5
2023-05-17,72.5
2023-05-18,74.5
2023-05-19,67.5
2023-05-20,64.5
2023-05-21,65.5
2023-05-22,65.5
2023-05-23,72.5
2023-05-24,72.5
2023-05-25,69.5
2023-05-26,63.0
2023-05-27,61.0
2023-05-28,57.0
2023-05-29,67.0
2023-05-30,71.0
2023-05-31,81.0
2023-06-01,84.0
2023-06-02,66.0
2023-06-03,64.0
2023-06-04,68.0
2023-06-05,88.0
2023-06-06,80.0
2023-06-07,86.0
2023-06-08,79.0
2023-06-09,72.0
2023-06-10,66.0
2023-06-11,61.0
2023-06-12,70.0
2023-06-13,72.0
2023-06-14,77.0
2023-06-15,76.0
2023-06-16,74.0
2023-06-17,66.0
2023-06-18,61.0
2023-06-19,74.0
2023-06-20,76.0
2023-06-21,75.0
2023-06-22,81.0
2023-06-23,74.0
2023-06-24,63.0
2023-06-25,62.0
2023-06-26,71.0
2023-06-27,73.0
2023-06-28,74.0
2023-06-29,69.0
2023-06-30,66.0
2023-07-01,62.0
2023-07-02,63.0
2023-07-03,67.0
2023-07-04,63.0
2023-07-05,70.0
2023-07-06,74.0
2023-07-07,76.0
2023-07-08,65.0
2023-07-09,65.0
2023-07-10,78.0
2023-07-11,76.0
2023-07-12,80.0
2023-07-13,71.0
2023-07-14,77.0
2023-07-15,67.0
2023-07-16,71.0
2023-07-17,81.0
2023-07-18,78.0
2023-07-19,78.0
2023-07-20,75.0
2023-07-21,75.0
2023-07-22,71.0
2023-07-23,70.0
2023-07-24,83.0
2023-07-25,80.0
2023-07-26,78.0
2023-07-27,77.0
2023-07-28,77.0
2023-07-29,69.0
2023-07-30,70.0
2023-07-31,90.0
2023-08-01,83.0
2023-08-02,90.0
2023-08-03,84.0
2023-08-04,76.0
2023-08-05,76.0
2023-08-06,77.0
2023-08-07,81.0
2023-08-08,85.0
2023-08-09,87.0
2023-08-10,86.0
2023-08-11,87.0
2023-08-12,77.0
2023-08-13,88.0
2023-08-14,85.0
2023-08-15,87.0
2023-08-16,87.0
2023-08-17,84.0
2023-08-18,82.0
2023-08-19,81.0
2023-08-20,88.0
2023-08-21,86.0
2023-08-22,86.0
2023-08-23,84.0
2023-08-24,84.0
2023-08-25,81.0
2023-08-26,82.0
2023-08-27,86.0
2023-08-28,85.0
2023-08-29,89.0
2023-08-30,82.0
2023-08-31,80.0
2023-09-01,74.0
2023-09-02,73.0
2023-09-03,86.0
2023-09-04,100.0
2023-09-05,85.0
2023-09-06,85.0
2023-09-07,78.0
2023-09-08,72.0
2023-09-09,75.0
2023-09-10,70.0
2023-09-11,77.0
2023-09-12,74.0
2023-09-13,72.0
2023-09-14,73.0
2023-09-15,68.0
2023-09-16,67.0
2023-09-17,67.0
2023-09-18,69.0
2023-09-19,72.0
2023-09-20,67.0
2023-09-21,68.0
2023-09-22,68.0
2023-09-23,60.0
2023-09-24,63.0
2023-09-25,66.0
2023-09-26,64.0
2023-09-27,67.0
2023-09-28,69.0
2023-09-29,67.0
2023-09-30,62.0
2023-10-01,64.0
2023-10-02,72.0
2023-10-03,69.0
2023-10-04,71.0
2023-10-05,72.0
2023-10-06,69.0
2023-10-07,59.0
2023-10-08,65.0
2023-10-09,71.0
2023-10-10,70.0
2023-10-11,71.0
2023-10-12,69.0
2023-10-13,66.0
2023-10-14,61.0
2023-10-15,64.0
2023-10-16,68.0
2023-10-17,74.0
2023-10-18,71.0
2023-10-19,73.0
2023-10-20,63.0
2023-10-21,63.0
2023-10-22,64.0
2023-10-23,66.0
2023-10-24,69.0
2023-10-25,66.0
2023-10-26,66.0
2023-10-27,66.0
2023-10-28,56.0
2023-10-29,57.0
2023-10-30,66.0
2023-10-31,67.0
2023-11-01,66.0
2023-11-02,67.0
2023-11-03,68.0
2023-11-04,66.0
2023-11-05,60.0
2023-11-06,68.0
2023-11-07,69.0
2023-11-08,69.0
2023-11-09,66.0
2023-11-10,68.0
2023-11-11,68.0
2023-11-12,64.0
2023-11-13,68.0
2023-11-14,70.0
2023-11-15,68.0
2023-11-16,67.0
2023-11-17,67.0
2023-11-18,67.0
2023-11-19,68.0
2023-11-20,72.0
2023-11-21,67.0
2023-11-22,72.0
2023-11-23,45.0
2023-11-24,73.0
2023-11-25,73.0
2023-11-26,73.0
2023-11-27,75.0
2023-11-28,79.0
2023-11-29,81.0
2023-11-30,80.0
2023-12-01,77.0
2023-12-02,76.0
2023-12-03,74.0
2023-12-04,88.0
2023-12-05,81.0
2023-12-06,78.0
2023-12-07,80.0
2023-12-08,75.0
2023-12-09,73.0
2023-12-10,77.0
2023-12-11,80.0
2023-12-12,88.0
2023-12-13,86.0
2023-12-14,71.0
2023-12-15,70.0
2023-12-16,68.0
2023-12-17,73.0
2023-12-18,74.0
2023-12-19,83.0
2023-12-20,80.0
2023-12-21,71.0
2023-12-22,84.5
2023-12-23,81.5
2023-12-24,70.5
2023-12-25,30.5
2023-12-26,67.5
2023-12-27,73.5
2023-12-28,74.5
2023-12-29,79.5
2023-12-30,66.0
2023-12-31,70.0
2024-01-01,72.5
2024-01-02,72.0
2024-01-03,79.5
2024-01-04,79.5
2024-01-05,72.0
2024-01-06,70.0
2024-01-07,68.5
2024-01-08,70.5
2024-01-09,70.5
2024-01-10,73.5
2024-01-11,76.5
2024-01-12,69.5
2024-01-13,62.0
2024-01-14,61.5
2024-01-15,64.5
2024-01-16,64.5
2024-01-17,72.0
2024-01-18,70.5
2024-01-19,65.5
2024-01-20,64.5
2024-01-21,64.0
2024-01-22,69.0
2024-01-23,69.0
2024-01-24,73.0
2024-01-25,68.0
2024-01-26,72.0
2024-01-27,67.0
2024-01-28,68.0
2024-01-29,74.0
2024-01-30,80.0
2024-01-31,79.0
2024-02-01,77.0
2024-02-02,74.0
2024-02-03,68.0
2024-02-04,73.0
2024-02-05,79.0
2024-02-06,73.0
2024-02-07,71.0
2024-02-08,75.0
2024-02-09,73.0
2024-02-10,69.0
2024-02-11,62.0
2024-02-12,67.0
2024-02-13,72.0
2024-02-14,70.0
2024-02-15,88.0
2024-02-16,95.0
2024-02-17,90.0
2024-02-18,90.0
2024-02-19,97.0
2024-02-20,93.0
2024-02-21,88.0
2024-02-22,82.0
2024-02-23,81.0
2024-02-24,82.0
2024-02-25,78.0
2024-02-26,87.0
2024-02-27,80.0
2024-02-28,78.0
2024-02-29,88.0
2024-03-01,75.0
2024-03-02,75.0
2024-03-03,78.0
2024-03-04,84.0
2024-03-05,75.0
2024-03-06,78.0
2024-03-07,72.0
2024-03-08,68.0
2024-03-09,69.0
2024-03-10,70.0
2024-03-11,73.0
2024-03-12,76.0
2024-03-13,74.0
2024-03-14,74.0
2024-03-15,63.0
2024-03-16,67.0
2024-03-17,66.0
2024-03-18,72.0
2024-03-19,73.0
2024-03-20,79.0
2024-03-21,71.0
2024-03-22,66.0
2024-03-23,63.0
2024-03-24,69.0
2024-03-25,73.0
2024-03-26,71.0
2024-03-27,71.0
2024-03-28,73.0
2024-03-29,68.0
2024-03-30,63.0
2024-03-31,60.0
2024-04-01,75.0
2024-04-02,74.0
2024-04-03,70.0
2024-04-04,76.0
2024-04-05,72.0
2024-04-06,75.0
2024-04-07,83.0
2024-04-08,82.0
2024-04-09,72.0
2024-04-10,74.0
2024-04-11,73.0
2024-04-12,78.0
2024-04-13,70.0
2024-04-14,74.0
2024-04-15,71.0
2024-04-16,70.0
2024-04-17,73.0
2024-04-18,71.0
2024-04-19,70.0
2024-04-20,66.0
2024-04-21,73.0
2024-04-22,73.0
2024-04-23,75.0
2024-04-24,77.0
2024-04-25,71.0
2024-04-26,75.0
2024-04-27,63.0
2024-04-28,71.0
2024-04-29,77.0
2024-04-30,70.0
2024-05-01,69.0
2024-05-02,73.0
2024-05-03,70.0
2024-05-04,85.0
2024-05-05,93.0
2024-05-06,86.0
2024-05-07,80.0
2024-05-08,78.0
2024-05-09,75.0
2024-05-10,81.0
2024-05-11,69.0
2024-05-12,65.0
2024-05-13,80.0
2024-05-14,75.0
2024-05-15,74.0
2024-05-16,70.0
2024-05-17,69.0
2024-05-18,68.0
2024-05-19,70.0
2024-05-20,76.0
2024-05-21,73.0
2024-05-22,70.0
2024-05-23,76.0
2024-05-24,80.0
2024-05-25,80.0
2024-05-26,67.0
2024-05-27,79.0
2024-05-28,77.0
2024-05-29,82.0
2024-05-30,84.0
2024-05-31,74.0
2024-06-01,70.0
2024-06-02,73.0
2024-06-03,79.0
2024-06-04,78.0
2024-06-05,74.0
2024-06-06,76.0
2024-06-07,70.0
2024-06-08,66.0
2024-06-09,71.0
2024-06-10,76.0
2024-06-11,80.0
2024-06-12,77.0
2024-06-13,79.0
2024-06-14,71.0
2024-06-15,65.0
2024-06-16,64.0
2024-06-17,81.0
2024-06-18,78.0
2024-06-19,78.0
2024-06-20,69.0
2024-06-21,74.0
2024-06-22,70.0
2024-06-23,70.0
2024-06-24,78.0
2024-06-25,73.0
2024-06-26,72.0
2024-06-27,73.0
2024-06-28,69.0
2024-06-29,66.0
2024-06-30,65.0
2024-07-01,76.0
2024-07-02,75.0
2024-07-03,73.0
2024-07-04,66.0
2024-07-05,70.0
2024-07-06,63.0
2024-07-07,70.0
2024-07-08,74.0
2024-07-09,76.0
2024-07-10,79.0
2024-07-11,77.0
2024-07-12,75.0
2024-07-13,67.0
2024-07-14,65.0
2024-07-15,77.0
2024-07-16,80.0
2024-07-17,82.0
2024-07-18,78.0
2024-07-19,73.0
2024-07-20,73.0
2024-07-21,72.0
2024-07-22,78.0
2024-07-23,78.0
2024-07-24,80.0
2024-07-25,75.0
2024-07-26,70.0
2024-07-27,67.0
2024-07-28,70.0
2024-07-29,78.0
2024-07-30,81.0
2024-07-31,79.0
2024-08-01,84.0
2024-08-02,78.0
2024-08-03,74.0
2024-08-04,79.0
2024-08-05,82.0
2024-08-06,82.0
2024-08-07,80.0
2024-08-08,86.0
2024-08-09,82.0
2024-08-10,75.0
2024-08-11,84.0
2024-08-12,90.0
2024-08-13,86.0
2024-08-14,86.0
2024-08-15,86.0
2024-08-16,77.0
2024-08-17,78.0
2024-08-18,83.0
2024-08-19,88.0
2024-08-20,93.0
2024-08-21,89.0
2024-08-22,89.0
2024-08-23,84.0
2024-08-24,83.0
2024-08-25,100.0
2024-08-26,85.0
2024-08-27,87.0
2024-08-28,86.0
2024-08-29,83.0
2024-08-30,78.0
2024-08-31,72.0
2024-09-01,82.0
2024-09-02,96.0
2024-09-03,74.0
2024-09-04,87.0
2024-09-05,82.0
2024-09-06,75.0
2024-09-07,71.0
2024-09-08,77.0
2024-09-09,83.0
2024-09-10,74.0
2024-09-11,73.0
2024-09-12,73.0
2024-09-13,66.0
2024-09-14,66.0
2024-09-15,67.0
2024-09-16,77.0
2024-09-17,73.0
2024-09-18,70.0
2024-09-19,70.0
2024-09-20,69.0
2024-09-21,68.0
2024-09-22,64.0
2024-09-23,70.0
2024-09-24,71.0
2024-09-25,69.0
2024-09-26,67.0
2024-09-27,74.0
2024-09-28,67.0
2024-09-29,62.0
2024-09-30,67.0
2024-10-01,68.0
2024-10-02,74.0
2024-10-03,75.0
2024-10-04,67.0
2024-10-05,66.0
2024-10-06,66.0
2024-10-07,69.0
2024-10-08,68.0
2024-10-09,74.0
2024-10-10,64.0
2024-10-11,66.0
2024-10-12,72.0
2024-10-13,62.0
2024-10-14,71.0
2024-10-15,73.0
2024-10-16,65.0
2024-10-17,68.0
2024-10-18,68.0
2024-10-19,62.0
2024-10-20,59.0
2024-10-21,64.0
2024-10-22,69.0
2024-10-23,69.0
2024-10-24,65.0
2024-10-25,69.0
2024-10-26,59.0
2024-10-27,61.0
2024-10-28,65.0
2024-10-29,65.0
2024-10-30,67.0
2024-10-31,61.0
2024-11-01,69.0
2024-11-02,62.0
2024-11-03,62.0
2024-11-04,67.0
2024-11-05,60.0
2024-11-06,50.0
2024-11-07,64.0
2024-11-08,64.0
2024-11-09,58.0
2024-11-10,60.0
2024-11-11,69.0
2024-11-12,65.0
2024-11-13,70.0
2024-11-14,65.0
2024-11-15,68.0
2024-11-16,61.0
2024-11-17,63.0
2024-11-18,68.0
2024-11-19,67.0
2024-11-20,66.0
2024-11-21,64.0
2024-11-22,64.0
2024-11-23,63.0
2024-11-24,64.0
2024-11-25,70.0
2024-11-26,70.0
2024-11-27,73.0
2024-11-28,46.0
2024-11-29,69.0
2024-11-30,65.0
2024-12-01,74.0
2024-12-02,80.0
2024-12-03,79.0
2024-12-04,74.0
2024-12-05,72.0
2024-12-06,69.0
2024-12-07,75.0
2024-12-08,70.0
2024-12-09,72.0
2024-12-10,73.0
2024-12-11,70.0
2024-12-12,76.0
2024-12-13,67.0
2024-12-14,75.0
2024-12-15,71.0
2024-12-16,75.0
2024-12-17,77.0
2024-12-18,78.0
2024-12-19,79.0
2024-12-20,75.0
2024-12-21,71.0
2024-12-22,69.0
2024-12-23,78.0
2024-12-24,77.0
2024-12-25,32.0
2024-12-26,67.0
2024-12-27,69.0
2024-12-28,64.0
2024-12-29,68.0
2024-12-30,73.0
2024-12-31,78.0
2025-01-01,68.0
2025-01-02,79.0
2025-01-03,75.0
2025-01-04,78.0
2025-01-05,68.0
2025-01-06,70.0
2025-01-07,77.0
2025-01-08,67.0
2025-01-09,68.0
2025-01-10,66.0
2025-01-11,60.0
2025-01-12,70.0
2025-01-13,73.0
2025-01-14,72.0
2025-01-15,70.0
2025-01-16,70.0
2025-01-17,70.0
2025-01-18,65.0
2025-01-19,57.0
2025-01-20,63.0
2025-01-21,65.0
2025-01-22,71.0
2025-01-23,75.0
2025-01-24,72.0
2025-01-25,68.0
2025-01-26,60.0
2025-01-27,68.0
2025-01-28,72.0
2025-01-29,76.0
2025-01-30,70.0
2025-01-31,71.0
2025-02-01,69.0
2025-02-02,65.0
2025-02-03,66.0
2025-02-04,68.0
2025-02-05,67.0
2025-02-06,66.0
2025-02-07,64.0
2025-02-08,63.0
2025-02-09,55.0
2025-02-10,61.0
2025-02-11,67.0
2025-02-12,68.0
2025-02-13,68.0
2025-02-14,61.0
2025-02-15,57.0
2025-02-16,59.0
2025-02-17,67.0
2025-02-18,70.0
2025-02-19,71.0
2025-02-20,66.0
2025-02-21,66.0
2025-02-22,62.0
2025-02-23,69.0
2025-02-24,65.0
2025-02-25,67.0
2025-02-26,68.0
2025-02-27,69.0
2025-02-28,70.0
2025-03-01,62.0
2025-03-02,66.0
2025-03-03,64.0
2025-03-04,72.0
2025-03-05,64.0
2025-03-06,71.0
2025-03-07,67.0
2025-03-08,67.0
2025-03-09,66.0
2025-03-10,65.0
2025-03-11,67.0
2025-03-12,70.0
2025-03-13,64.0
2025-03-14,66.0
2025-03-15,62.0
2025-03-16,63.0
2025-03-17,67.0
2025-03-18,66.0
2025-03-19,68.0
2025-03-20,62.0
2025-03-21,67.0
2025-03-22,80.0
2025-03-23,63.0
2025-03-24,65.0
2025-03-25,68.0
2025-03-26,69.0
2025-03-27,63.0
2025-03-28,67.0
2025-03-29,60.0
2025-03-30,63.0
2025-03-31,67.0
2025-04-01,70.0
2025-04-02,65.0
2025-04-03,72.0
2025-04-04,64.0
2025-04-05,65.0
2025-04-06,66.0
2025-04-07,67.0
2025-04-08,72.0
2025-04-09,70.0
2025-04-10,74.0
2025-04-11,67.0
2025-04-12,63.0
2025-04-13,61.0
2025-04-14,68.0
2025-04-15,69.0
2025-04-16,68.0
2025-04-17,68.0
2025-04-18,68.0
2025-04-19,59.5
2025-04-20,59.0
2025-04-21,72.0
2025-04-22,69.0
2025-04-23,68.0
2025-04-24,65.0
2025-04-25,64.0
2025-04-26,61.0
2025-04-27,70.0
2025-04-28,69.0
2025-04-29,70.0
2025-04-30,64.5
2025-05-01,76.0
2025-05-02,70.0
2025-05-03,64.0
2025-05-04,70.0
2025-05-05,67.0
2025-05-06,69.0
2025-05-07,69.0
2025-05-08,67.0
2025-05-09,69.0
2025-05-10,64.5
2025-05-11,62.5
2025-05-12,70.0
2025-05-13,70.0
2025-05-14,67.0
2025-05-15,67.0
2025-05-16,69.0
2025-05-17,63.0
2025-05-18,66.0
2025-05-19,70.0
2025-05-20,72.0
2025-05-21,67.0
2025-05-22,79.0
2025-05-23,64.0
2025-05-24,62.0
2025-05-25,65.0
2025-05-26,89.0
2025-05-27,75.0
2025-05-28,74.0
2025-05-29,71.0
2025-05-30,73.0
2025-05-31,69.0
2025-06-01,74.0
2025-06-02,76.0
2025-06-03,79.0
2025-06-04,79.0
2025-06-05,77.0
2025-06-06,74.0
2025-06-07,70.0
2025-06-08,71.0
2025-06-09,76.0
2025-06-10,73.0
2025-06-11,79.0
2025-06-12,77.0
2025-06-13,75.0
2025-06-14,68.0
2025-06-15,63.0
2025-06-16,69.0
2025-06-17,70.0
2025-06-18,72.0
2025-06-19,72.0
2025-06-20,70.0
2025-06-21,60.0
2025-06-22,60.0
2025-06-23,67.0
2025-06-24,72.0
