Time,adam_levine
2024-06-10,0.7058823529411764
2024-06-11,0.6617647058823529
2024-06-12,0.7499999999999999
2024-06-13,0.7499999999999999
2024-06-14,0.7499999999999999
2024-06-15,0.7499999999999999
2024-06-16,0.8823529411764706
2024-06-17,0.6176470588235293
2024-06-18,0.7941176470588235
2024-06-19,0.6176470588235293
2024-06-20,0.5735294117647058
2024-06-21,0.6617647058823529
2024-06-22,1.0588235294117645
2024-06-23,1.0588235294117645
2024-06-24,0.6176470588235293
2024-06-25,0.4411764705882353
2024-06-26,0.5735294117647058
2024-06-27,0.6617647058823529
2024-06-28,0.8823529411764706
2024-06-29,0.9705882352941175
2024-06-30,1.2352941176470587
2024-07-01,0.7941176470588235
2024-07-02,0.7058823529411764
2024-07-03,0.6176470588235293
2024-07-04,1.6323529411764703
2024-07-05,1.0147058823529411
2024-07-06,1.1470588235294117
2024-07-07,0.838235294117647
2024-07-08,0.6617647058823529
2024-07-09,0.7499999999999999
2024-07-10,0.9705882352941175
2024-07-11,0.6176470588235293
2024-07-12,0.6176470588235293
2024-07-13,0.48529411764705876
2024-07-14,0.6176470588235293
2024-07-15,0.5735294117647058
2024-07-16,0.48529411764705876
2024-07-17,0.48529411764705876
2024-07-18,0.5294117647058822
2024-07-19,0.6176470588235293
2024-07-20,0.7941176470588235
2024-07-21,0.6617647058823529
2024-07-22,0.7058823529411764
2024-07-23,0.48529411764705876
2024-07-24,0.5735294117647058
2024-07-25,0.6617647058823529
2024-07-26,0.5294117647058822
2024-07-27,0.7941176470588235
2024-07-28,0.838235294117647
2024-07-29,0.4411764705882353
2024-07-30,0.48529411764705876
2024-07-31,0.48529411764705876
2024-08-01,0.4411764705882353
2024-08-02,0.6617647058823529
2024-08-03,0.5735294117647058
2024-08-04,0.6176470588235293
2024-08-05,0.48529411764705876
2024-08-06,0.3529411764705882
2024-08-07,0.4411764705882353
2024-08-08,0.5294117647058822
2024-08-09,0.5735294117647058
2024-08-10,0.7058823529411764
2024-08-11,0.6617647058823529
2024-08-12,0.5735294117647058
2024-08-13,0.48529411764705876
2024-08-14,0.5294117647058822
2024-08-15,0.4411764705882353
2024-08-16,0.5735294117647058
2024-08-17,0.7499999999999999
2024-08-18,0.7531512605042014
2024-08-19,0.5294117647058822
2024-08-20,0.5294117647058822
2024-08-21,0.4695378151260503
2024-08-22,0.4695378151260503
2024-08-23,0.5892857142857142
2024-08-24,0.6712184873949578
2024-08-25,0.6932773109243696
2024-08-26,0.4695378151260503
2024-08-27,0.5294117647058822
2024-08-28,0.4695378151260503
2024-08-29,0.6113445378151259
2024-08-30,0.5294117647058822
2024-08-31,0.6113445378151259
2024-09-01,0.6712184873949578
2024-09-02,0.7310924369747898
2024-09-03,0.4474789915966386
2024-09-04,0.3876050420168067
2024-09-05,0.5294117647058822
2024-09-06,0.4695378151260503
2024-09-07,0.6712184873949578
2024-09-08,0.7310924369747898
2024-09-09,0.4695378151260503
2024-09-10,0.5294117647058822
2024-09-11,0.3876050420168067
2024-09-12,0.5892857142857142
2024-09-13,0.4474789915966386
2024-09-14,0.7531512605042014
2024-09-15,0.5892857142857142
2024-09-16,0.4474789915966386
2024-09-17,0.4537815126050419
2024-09-18,0.6050420168067225
2024-09-19,0.4537815126050419
2024-09-20,0.37815126050420156
2024-09-21,0.6806722689075628
2024-09-22,0.6806722689075628
2024-09-23,0.5294117647058822
2024-09-24,0.6050420168067225
2024-09-25,0.5294117647058822
2024-09-26,0.4537815126050419
2024-09-27,0.4537815126050419
2024-09-28,0.9075630252100838
2024-09-29,0.9831932773109241
2024-09-30,0.6806722689075628
2024-10-01,0.7563025210084031
2024-10-02,0.6806722689075628
2024-10-03,0.7563025210084031
2024-10-04,0.7563025210084031
2024-10-05,0.9075630252100838
2024-10-06,0.9075630252100838
2024-10-07,0.6050420168067225
2024-10-08,0.6050420168067225
2024-10-09,0.5294117647058822
2024-10-10,0.6806722689075628
2024-10-11,0.5294117647058822
2024-10-12,0.7563025210084031
2024-10-13,0.7563025210084031
2024-10-14,0.6806722689075628
2024-10-15,0.7563025210084031
2024-10-16,1.663865546218487
2024-10-17,1.210084033613445
2024-10-18,0.9831932773109241
2024-10-19,0.9831932773109241
2024-10-20,1.2857142857142854
2024-10-21,1.0588235294117645
2024-10-22,0.8319327731092435
2024-10-23,0.5294117647058822
2024-10-24,0.7563025210084031
2024-10-25,0.7563025210084031
2024-10-26,0.7563025210084031
2024-10-27,0.6050420168067225
2024-10-28,0.6050420168067225
2024-10-29,0.4537815126050419
2024-10-30,0.5294117647058822
2024-10-31,0.4537815126050419
2024-11-01,0.4537815126050419
2024-11-02,0.6050420168067225
2024-11-03,0.6050420168067225
2024-11-04,0.5294117647058822
2024-11-05,0.4537815126050419
2024-11-06,0.15126050420168063
2024-11-07,0.4537815126050419
2024-11-08,0.37815126050420156
2024-11-09,0.6806722689075628
2024-11-10,0.6050420168067225
2024-11-11,0.4537815126050419
2024-11-12,0.4537815126050419
2024-11-13,0.4537815126050419
2024-11-14,0.5294117647058822
2024-11-15,0.5294117647058822
2024-11-16,0.5294117647058822
2024-11-17,0.6806722689075628
2024-11-18,0.4537815126050419
2024-11-19,0.4537815126050419
2024-11-20,0.5294117647058822
2024-11-21,0.5294117647058822
2024-11-22,0.4537815126050419
2024-11-23,0.4537815126050419
2024-11-24,0.6050420168067225
2024-11-25,0.4537815126050419
2024-11-26,0.5294117647058822
2024-11-27,0.5294117647058822
2024-11-28,0.4537815126050419
2024-11-29,0.4537815126050419
2024-11-30,0.6050420168067225
2024-12-01,0.5294117647058822
2024-12-02,0.4537815126050419
2024-12-03,0.37815126050420156
2024-12-04,0.6050420168067225
2024-12-05,0.8319327731092435
2024-12-06,0.5294117647058822
2024-12-07,0.7563025210084031
2024-12-08,0.6050420168067225
2024-12-09,0.4537815126050419
2024-12-10,0.5294117647058822
2024-12-11,0.8319327731092435
2024-12-12,0.6806722689075628
2024-12-13,0.4537815126050419
2024-12-14,0.5294117647058822
2024-12-15,0.6806722689075628
2024-12-16,0.4537815126050419
2024-12-17,0.5294117647058822
2024-12-18,0.4537815126050419
2024-12-19,0.37815126050420156
2024-12-20,0.6050420168067225
2024-12-21,0.5294117647058822
2024-12-22,0.6050420168067225
2024-12-23,0.6806722689075628
2024-12-24,0.5294117647058822
2024-12-25,0.4537815126050419
2024-12-26,0.6050420168067225
2024-12-27,0.6050420168067225
2024-12-28,0.9831932773109241
2024-12-29,0.9831932773109241
2024-12-30,0.6050420168067225
2024-12-31,0.6050420168067225
2025-01-01,0.9831932773109241
2025-01-02,0.6050420168067225
2025-01-03,0.9831932773109241
2025-01-04,0.7563025210084031
