Time,ford
2022-04-16,80.0
2022-04-17,74.0
2022-04-18,84.0
2022-04-19,77.0
2022-04-20,79.0
2022-04-21,78.0
2022-04-22,81.0
2022-04-23,83.0
2022-04-24,79.0
2022-04-25,77.0
2022-04-26,82.0
2022-04-27,83.0
2022-04-28,77.0
2022-04-29,80.0
2022-04-30,84.0
2022-05-01,78.0
2022-05-02,79.0
2022-05-03,76.0
2022-05-04,76.0
2022-05-05,77.0
2022-05-06,73.0
2022-05-07,83.0
2022-05-08,71.0
2022-05-09,79.0
2022-05-10,80.0
2022-05-11,80.0
2022-05-12,79.0
2022-05-13,81.0
2022-05-14,81.0
2022-05-15,76.0
2022-05-16,81.0
2022-05-17,75.0
2022-05-18,78.0
2022-05-19,77.0
2022-05-20,71.0
2022-05-21,86.0
2022-05-22,76.0
2022-05-23,78.0
2022-05-24,82.0
2022-05-25,77.0
2022-05-26,82.0
2022-05-27,79.0
2022-05-28,78.0
2022-05-29,74.0
2022-05-30,76.0
2022-05-31,82.0
2022-06-01,73.0
2022-06-02,81.0
2022-06-03,80.0
2022-06-04,80.0
2022-06-05,75.0
2022-06-06,79.0
2022-06-07,76.0
2022-06-08,79.0
2022-06-09,80.0
2022-06-10,81.0
2022-06-11,80.0
2022-06-12,76.0
2022-06-13,80.0
2022-06-14,81.0
2022-06-15,81.0
2022-06-16,87.0
2022-06-17,83.0
2022-06-18,84.0
2022-06-19,77.0
2022-06-20,89.0
2022-06-21,81.0
2022-06-22,81.0
2022-06-23,81.0
2022-06-24,78.0
2022-06-25,79.0
2022-06-26,76.0
2022-06-27,83.0
2022-06-28,80.0
2022-06-29,83.0
2022-06-30,80.0
2022-07-01,80.0
2022-07-02,81.0
2022-07-03,70.0
2022-07-04,72.0
2022-07-05,83.0
2022-07-06,81.0
2022-07-07,78.0
2022-07-08,81.0
2022-07-09,81.0
2022-07-10,78.0
2022-07-11,80.0
2022-07-12,78.0
2022-07-13,80.0
2022-07-14,83.0
2022-07-15,82.0
2022-07-16,84.0
2022-07-17,78.0
2022-07-18,80.0
2022-07-19,84.0
2022-07-20,81.0
2022-07-21,83.0
2022-07-22,82.0
2022-07-23,81.0
2022-07-24,73.0
2022-07-25,79.0
2022-07-26,83.0
2022-07-27,84.0
2022-07-28,84.0
2022-07-29,86.0
2022-07-30,77.0
2022-07-31,79.0
2022-08-01,82.0
2022-08-02,82.0
2022-08-03,82.0
2022-08-04,79.0
2022-08-05,79.0
2022-08-06,82.0
2022-08-07,76.0
2022-08-08,80.0
2022-08-09,81.0
2022-08-10,84.0
2022-08-11,82.0
2022-08-12,82.0
2022-08-13,86.0
2022-08-14,80.0
2022-08-15,85.0
2022-08-16,81.0
2022-08-17,79.0
2022-08-18,79.0
2022-08-19,80.0
2022-08-20,83.0
2022-08-21,74.0
2022-08-22,83.0
2022-08-23,81.0
2022-08-24,82.0
2022-08-25,80.0
2022-08-26,80.0
2022-08-27,79.0
2022-08-28,79.0
2022-08-29,77.11235955056179
2022-08-30,75.72471910112358
2022-08-31,79.0
2022-09-01,77.11235955056179
2022-09-02,76.66853932584269
2022-09-03,77.11235955056179
2022-09-04,70.06179775280899
2022-09-05,74.78089887640449
2022-09-06,72.8932584269663
2022-09-07,70.56179775280899
2022-09-08,71.00561797752809
2022-09-09,75.22471910112358
2022-09-10,77.11235955056179
2022-09-11,68.17415730337078
2022-09-12,77.11235955056179
2022-09-13,70.56179775280899
2022-09-14,75.72471910112358
2022-09-15,80.88764044943821
2022-09-16,78.0561797752809
2022-09-17,79.5
2022-09-18,65.84269662921348
2022-09-19,76.16853932584269
2022-09-20,79.0
2022-09-21,76.16853932584269
2022-09-22,73.83707865168539
2022-09-23,71.00561797752809
2022-09-24,76.66853932584269
2022-09-25,68.67415730337078
2022-09-26,73.83707865168539
2022-09-27,74.78089887640449
2022-09-28,71.89887640449437
2022-09-29,70.12359550561797
2022-09-30,72.78651685393258
2022-10-01,77.2247191011236
2022-10-02,68.34831460674157
2022-10-03,66.57303370786516
2022-10-04,71.89887640449437
2022-10-05,74.56179775280899
2022-10-06,74.56179775280899
2022-10-07,71.01123595505618
2022-10-08,76.33707865168539
2022-10-09,69.23595505617978
2022-10-10,75.44943820224718
2022-10-11,72.78651685393258
2022-10-12,71.89887640449437
2022-10-13,73.67415730337078
2022-10-14,71.89887640449437
2022-10-15,74.56179775280899
2022-10-16,65.68539325842696
2022-10-17,70.12359550561797
2022-10-18,71.89887640449437
2022-10-19,72.78651685393258
2022-10-20,72.78651685393258
2022-10-21,71.01123595505618
2022-10-22,71.89887640449437
2022-10-23,63.91011235955056
2022-10-24,71.01123595505618
2022-10-25,71.01123595505618
2022-10-26,75.44943820224718
2022-10-27,72.78651685393258
2022-10-28,73.67415730337078
2022-10-29,71.01123595505618
2022-10-30,63.02247191011236
2022-10-31,73.67415730337078
2022-11-01,65.68539325842696
2022-11-02,69.23595505617978
2022-11-03,68.34831460674157
2022-11-04,70.12359550561797
2022-11-05,72.78651685393258
2022-11-06,57.69662921348314
2022-11-07,69.23595505617978
2022-11-08,63.91011235955056
2022-11-09,58.58426966292134
2022-11-10,64.79775280898876
2022-11-11,69.23595505617978
2022-11-12,70.12359550561797
2022-11-13,62.13483146067416
2022-11-14,68.34831460674157
2022-11-15,68.34831460674157
2022-11-16,69.23595505617978
2022-11-17,72.78651685393258
2022-11-18,74.56179775280899
2022-11-19,73.67415730337078
2022-11-20,64.79775280898876
2022-11-21,69.23595505617978
2022-11-22,70.12359550561797
2022-11-23,68.34831460674157
2022-11-24,58.58426966292134
2022-11-25,69.23595505617978
2022-11-26,65.68539325842696
2022-11-27,63.02247191011236
2022-11-28,66.57303370786516
2022-11-29,66.57303370786516
2022-11-30,65.68539325842696
2022-12-01,60.35955056179775
2022-12-02,66.57303370786516
2022-12-03,67.46067415730337
2022-12-04,59.471910112359545
2022-12-05,64.79775280898876
2022-12-06,63.02247191011236
2022-12-07,67.46067415730337
2022-12-08,65.68539325842696
2022-12-09,63.91011235955056
2022-12-10,65.68539325842696
2022-12-11,63.02247191011236
2022-12-12,69.23595505617978
2022-12-13,66.57303370786516
2022-12-14,66.57303370786516
2022-12-15,65.68539325842696
2022-12-16,68.34831460674157
2022-12-17,71.89887640449437
2022-12-18,63.02247191011236
2022-12-19,75.44943820224718
2022-12-20,74.56179775280899
2022-12-21,74.56179775280899
2022-12-22,71.89887640449437
2022-12-23,69.23595505617978
2022-12-24,63.02247191011236
2022-12-25,57.69662921348314
2022-12-26,76.33707865168539
2022-12-27,82.5505617977528
2022-12-28,82.5505617977528
2022-12-29,82.5505617977528
2022-12-30,79.0
2022-12-31,73.67415730337078
2023-01-01,59.471910112359545
2023-01-02,75.44943820224718
2023-01-03,69.23595505617978
2023-01-04,75.44943820224718
2023-01-05,70.12359550561797
2023-01-06,72.78651685393258
2023-01-07,75.44943820224718
2023-01-08,70.12359550561797
2023-01-09,71.89887640449437
2023-01-10,70.12359550561797
2023-01-11,70.12359550561797
2023-01-12,69.23595505617978
2023-01-13,68.34831460674157
2023-01-14,75.44943820224718
2023-01-15,65.68539325842696
2023-01-16,72.78651685393258
2023-01-17,71.01123595505618
2023-01-18,71.89887640449437
2023-01-19,72.78651685393258
2023-01-20,71.01123595505618
2023-01-21,76.33707865168539
2023-01-22,69.23595505617978
2023-01-23,71.89887640449437
2023-01-24,73.67415730337078
2023-01-25,67.46067415730337
2023-01-26,69.23595505617978
2023-01-27,71.89887640449437
2023-01-28,77.2247191011236
2023-01-29,69.23595505617978
2023-01-30,74.56179775280899
2023-01-31,73.67415730337078
2023-02-01,68.34831460674157
2023-02-02,73.67415730337078
2023-02-03,81.6629213483146
2023-02-04,78.11235955056179
2023-02-05,78.11235955056179
2023-02-06,73.67415730337078
2023-02-07,77.2247191011236
2023-02-08,71.89887640449437
2023-02-09,71.01123595505618
2023-02-10,74.56179775280899
2023-02-11,81.6629213483146
2023-02-12,71.01123595505618
2023-02-13,71.89887640449437
2023-02-14,68.34831460674157
2023-02-15,72.78651685393258
2023-02-16,71.89887640449437
2023-02-17,79.0
2023-02-18,81.6629213483146
2023-02-19,75.44943820224718
2023-02-20,85.2134831460674
2023-02-21,73.67415730337078
2023-02-22,74.56179775280899
2023-02-23,72.78651685393258
2023-02-24,76.33707865168539
2023-02-25,81.6629213483146
2023-02-26,76.33707865168539
2023-02-27,72.78651685393258
2023-02-28,74.56179775280899
2023-03-01,71.89887640449437
2023-03-02,72.78651685393258
2023-03-03,73.67415730337078
2023-03-04,78.11235955056179
2023-03-05,75.44943820224718
2023-03-06,76.33707865168539
2023-03-07,72.78651685393258
2023-03-08,73.67415730337078
2023-03-09,72.78651685393258
2023-03-10,77.2247191011236
2023-03-11,79.0
2023-03-12,73.67415730337078
2023-03-13,84.32584269662921
2023-03-14,75.44943820224718
2023-03-15,71.89887640449437
2023-03-16,75.44943820224718
2023-03-17,74.56179775280899
2023-03-18,82.5505617977528
2023-03-19,71.89887640449437
2023-03-20,77.2247191011236
2023-03-21,72.78651685393258
2023-03-22,75.44943820224718
2023-03-23,77.2247191011236
2023-03-24,83.438202247191
2023-03-25,77.2247191011236
2023-03-26,71.89887640449437
2023-03-27,76.33707865168539
2023-03-28,72.78651685393258
2023-03-29,74.56179775280899
2023-03-30,71.01123595505618
2023-03-31,74.56179775280899
2023-04-01,73.67415730337078
2023-04-02,66.57303370786516
2023-04-03,71.01123595505618
2023-04-04,71.01123595505618
2023-04-05,70.12359550561797
2023-04-06,72.78651685393258
2023-04-07,75.44943820224718
2023-04-08,76.33707865168539
2023-04-09,64.79775280898876
2023-04-10,73.67415730337078
2023-04-11,72.78651685393258
2023-04-12,74.56179775280899
2023-04-13,73.67415730337078
2023-04-14,80.7752808988764
2023-04-15,80.7752808988764
2023-04-16,71.01123595505618
2023-04-17,73.67415730337078
2023-04-18,71.01123595505618
2023-04-19,71.89887640449437
2023-04-20,74.56179775280899
2023-04-21,71.89887640449437
2023-04-22,81.6629213483146
2023-04-23,70.12359550561797
2023-04-24,71.89887640449437
2023-04-25,72.78651685393258
2023-04-26,73.63385577165849
2023-04-27,70.4786957307831
2023-04-28,72.73007583293973
2023-04-29,77.24897552653357
2023-04-30,70.01873601678344
2023-05-01,75.44141564909603
2023-05-02,70.9225159555022
2023-05-03,72.28625560822063
2023-05-04,76.3451955878148
2023-05-05,68.67113585334558
2023-05-06,76.3451955878148
2023-05-07,67.30739620062715
2023-05-08,75.44141564909603
2023-05-09,73.63385577165849
2023-05-10,76.3451955878148
2023-05-11,72.73007583293973
2023-05-12,73.63385577165849
2023-05-13,74.99759542437693
2023-05-14,69.11495607806468
2023-05-15,75.44141564909603
2023-05-16,73.63385577165849
2023-05-17,75.9013753630957
2023-05-18,77.24897552653357
2023-05-19,84.47921503628368
2023-05-20,88.9981147298775
2023-05-21,78.15275546525231
2023-05-22,83.5754350975649
2023-05-23,78.15275546525231
2023-05-24,75.44141564909603
2023-05-25,78.15275546525231
2023-05-26,78.19315137994285
2023-05-27,80.95290966394083
2023-05-28,73.59355423994622
2023-05-29,73.59355423994622
2023-05-30,76.3533125239442
2023-05-31,82.7927485199395
2023-06-01,80.95290966394083
2023-06-02,86.47242623193681
2023-06-03,80.03299023594151
2023-06-04,76.3533125239442
2023-06-05,80.95290966394083
2023-06-06,79.11307080794218
2023-06-07,75.43339309594487
2023-06-08,80.03299023594151
2023-06-09,77.27323195194353
2023-06-10,80.03299023594151
2023-06-11,74.51347366794555
2023-06-12,76.3533125239442
2023-06-13,78.19315137994285
2023-06-14,80.95290966394083
2023-06-15,80.95290966394083
2023-06-16,80.95290966394083
2023-06-17,80.03299023594151
2023-06-18,74.51347366794555
2023-06-19,82.7927485199395
2023-06-20,78.19315137994285
2023-06-21,75.43339309594487
2023-06-22,76.3533125239442
2023-06-23,76.3533125239442
2023-06-24,81.87282909194016
2023-06-25,72.67363481194688
2023-06-26,81.87282909194016
2023-06-27,82.7927485199395
2023-06-28,87.39234565993613
2023-06-29,91.99194279993277
2023-06-30,91.99194279993277
2023-07-01,82.7927485199395
2023-07-02,80.95290966394083
2023-07-03,84.63258737593814
2023-07-04,80.95290966394083
2023-07-05,86.47242623193681
2023-07-06,81.87282909194016
2023-07-07,80.95290966394083
2023-07-08,79.11307080794218
2023-07-09,75.43339309594487
2023-07-10,80.03299023594151
2023-07-11,80.95290966394083
2023-07-12,79.11307080794218
2023-07-13,79.11307080794218
2023-07-14,77.27323195194353
2023-07-15,83.71266794793883
2023-07-16,75.43339309594487
2023-07-17,86.47242623193681
2023-07-18,77.27323195194353
2023-07-19,83.71266794793883
2023-07-20,76.3533125239442
2023-07-21,76.3533125239442
2023-07-22,81.87282909194016
2023-07-23,74.51347366794555
2023-07-24,80.95290966394083
2023-07-25,86.47242623193681
2023-07-26,79.11307080794218
2023-07-27,76.3533125239442
2023-07-28,80.95290966394083
2023-07-29,83.71266794793883
2023-07-30,73.59355423994622
2023-07-31,80.95290966394083
2023-08-01,79.11307080794218
2023-08-02,74.51347366794555
2023-08-03,75.43339309594487
2023-08-04,76.3533125239442
2023-08-05,79.11307080794218
2023-08-06,73.59355423994622
2023-08-07,78.19315137994285
2023-08-08,71.75371538394756
2023-08-09,75.43339309594487
2023-08-10,74.51347366794555
2023-08-11,80.95290966394083
2023-08-12,80.95290966394083
2023-08-13,72.67363481194688
2023-08-14,76.3533125239442
2023-08-15,80.03299023594151
2023-08-16,76.3533125239442
2023-08-17,76.3533125239442
2023-08-18,81.87282909194016
2023-08-19,82.7927485199395
2023-08-20,72.67363481194688
2023-08-21,76.3533125239442
2023-08-22,77.27323195194353
2023-08-23,71.75371538394756
2023-08-24,73.59355423994622
2023-08-25,76.3533125239442
2023-08-26,77.27323195194353
2023-08-27,69.9138765279489
2023-08-28,75.43339309594487
2023-08-29,73.59355423994622
2023-08-30,73.59355423994622
2023-08-31,73.59355423994622
2023-09-01,74.51347366794555
2023-09-02,76.3533125239442
2023-09-03,71.75371538394756
2023-09-04,71.75371538394756
2023-09-05,73.59355423994622
2023-09-06,71.75371538394756
2023-09-07,72.67363481194688
2023-09-08,70.83379595594823
2023-09-09,71.75371538394756
2023-09-10,67.15411824395092
2023-09-11,71.75371538394756
2023-09-12,69.9138765279489
2023-09-13,72.67363481194688
2023-09-14,77.27323195194353
2023-09-15,76.3533125239442
2023-09-16,74.51347366794555
2023-09-17,68.99395709994958
2023-09-18,70.83379595594823
2023-09-19,78.19315137994285
2023-09-20,74.51347366794555
2023-09-21,72.67363481194688
2023-09-22,71.75371538394756
2023-09-23,74.51347366794555
2023-09-24,72.67363481194688
2023-09-25,74.51347366794555
2023-09-26,73.59355423994622
2023-09-27,70.83379595594823
2023-09-28,68.99395709994958
2023-09-29,72.67363481194688
2023-09-30,72.67363481194688
2023-10-01,68.07403767195025
2023-10-02,72.67363481194688
2023-10-03,69.9138765279489
2023-10-04,66.2341988159516
2023-10-05,68.99395709994958
2023-10-06,69.9138765279489
2023-10-07,70.83379595594823
2023-10-08,65.31427938795227
2023-10-09,75.43339309594487
2023-10-10,69.9138765279489
2023-10-11,65.31427938795227
2023-10-12,73.59355423994622
2023-10-13,69.9138765279489
2023-10-14,70.83379595594823
2023-10-15,67.15411824395092
2023-10-16,73.59355423994622
2023-10-17,67.15411824395092
2023-10-18,69.9138765279489
2023-10-19,70.83379595594823
2023-10-20,70.83379595594823
2023-10-21,71.75371538394756
2023-10-22,68.07403767195025
2023-10-23,69.9138765279489
2023-10-24,67.15411824395092
2023-10-25,68.07403767195025
2023-10-26,71.75371538394756
2023-10-27,69.9138765279489
2023-10-28,69.9138765279489
2023-10-29,63.47444053195361
2023-10-30,68.07403767195025
2023-10-31,69.9138765279489
2023-11-01,68.07403767195025
2023-11-02,69.9138765279489
2023-11-03,69.9138765279489
2023-11-04,71.75371538394756
2023-11-05,64.39435995995294
2023-11-06,69.9138765279489
2023-11-07,70.83379595594823
2023-11-08,64.39435995995294
2023-11-09,67.15411824395092
2023-11-10,71.75371538394756
2023-11-11,68.99395709994958
2023-11-12,63.47444053195361
2023-11-13,68.07403767195025
2023-11-14,67.15411824395092
2023-11-15,68.07403767195025
2023-11-16,68.99395709994958
2023-11-17,67.15411824395092
2023-11-18,69.9138765279489
2023-11-19,61.634601675954954
2023-11-20,74.51347366794555
2023-11-21,67.15411824395092
2023-11-22,67.15411824395092
2023-11-23,59.7947628199563
2023-11-24,68.99395709994958
2023-11-25,67.15411824395092
2023-11-26,63.47444053195361
2023-11-27,70.83379595594823
2023-11-28,68.07403767195025
2023-11-29,68.07403767195025
2023-11-30,68.99395709994958
2023-12-01,68.07403767195025
2023-12-02,68.07403767195025
2023-12-03,60.71468224795563
2023-12-04,67.15411824395092
2023-12-05,68.99395709994958
2023-12-06,67.15411824395092
2023-12-07,64.39435995995294
2023-12-08,68.99395709994958
2023-12-09,72.67363481194688
2023-12-10,67.15411824395092
2023-12-11,68.99395709994958
2023-12-12,68.07403767195025
2023-12-13,67.15411824395092
2023-12-14,69.9138765279489
2023-12-15,69.9138765279489
2023-12-16,72.67363481194688
2023-12-17,65.31427938795227
2023-12-18,65.31427938795227
2023-12-19,65.31427938795227
2023-12-20,69.9138765279489
2023-12-21,71.75371538394756
2023-12-22,69.2471933469831
2023-12-23,71.47463870354326
2023-12-24,60.44594174089964
2023-12-25,53.37599917065762
2023-12-26,74.12586716738403
2023-12-27,82.92711877346747
2023-12-28,76.31713591722512
2023-12-29,75.43339309594487
2023-12-30,74.54965027466461
2023-12-31,60.869724848180226
2024-01-01,59.985982026899975
2024-01-02,71.89842181082386
2024-01-03,75.43339309594487
2024-01-04,71.0146789895436
2024-01-05,71.89842181082386
2024-01-06,75.43339309594487
2024-01-07,64.86465584730091
2024-01-08,66.17218177586176
2024-01-09,64.40469613330124
2024-01-10,67.055924597142
2024-01-11,67.055924597142
2024-01-12,66.17218177586176
2024-01-13,73.66590745338436
2024-01-14,63.52095331202099
2024-01-15,78.96836438106587
2024-01-16,67.93966741842226
2024-01-17,71.47463870354326
2024-01-18,73.24212434610376
2024-01-19,68.82341023970251
2024-01-20,71.0146789895436
2024-01-21,73.7382606668225
2024-01-22,71.19556202313896
2024-01-23,68.65286337945544
2024-01-24,72.04312823770015
2024-01-25,72.04312823770015
2024-01-26,72.89069445226133
2024-01-27,77.12852552506722
2024-01-28,70.34799580857779
2024-01-29,75.43339309594487
2024-01-30,71.19556202313896
2024-01-31,70.34799580857779
2024-02-01,66.95773095033307
2024-02-02,69.50042959401661
2024-02-03,75.43339309594487
2024-02-04,65.26259852121072
2024-02-05,69.50042959401661
2024-02-06,66.1101647357719
2024-02-07,72.89069445226133
2024-02-08,71.19556202313896
2024-02-09,69.50042959401661
2024-02-10,78.82365795418957
2024-02-11,63.56746609208837
2024-02-12,59.32963501928248
2024-02-13,69.50042959401661
2024-02-14,66.1101647357719
2024-02-15,67.80529716489426
2024-02-16,72.04312823770015
2024-02-17,72.89069445226133
2024-02-18,70.34799580857779
2024-02-19,75.43339309594487
2024-02-20,72.04312823770015
2024-02-21,72.89069445226133
2024-02-22,73.7382606668225
2024-02-23,75.43339309594487
2024-02-24,79.67122416875075
2024-02-25,71.19556202313896
2024-02-26,72.04312823770015
2024-02-27,72.04312823770015
2024-02-28,71.19556202313896
2024-02-29,72.89069445226133
2024-03-01,72.04312823770015
2024-03-02,74.58582688138368
2024-03-03,73.7382606668225
2024-03-04,71.19556202313896
2024-03-05,71.19556202313896
2024-03-06,69.50042959401661
2024-03-07,68.65286337945544
2024-03-08,67.80529716489426
2024-03-09,74.58582688138368
2024-03-10,64.41503230664955
2024-03-11,72.04312823770015
2024-03-12,70.34799580857779
2024-03-13,69.50042959401661
2024-03-14,71.19556202313896
2024-03-15,72.89069445226133
2024-03-16,77.12852552506722
2024-03-17,69.50042959401661
2024-03-18,68.65286337945544
2024-03-19,72.04312823770015
2024-03-20,71.19556202313896
2024-03-21,67.80529716489426
2024-03-22,69.50042959401661
2024-03-23,77.12852552506722
2024-03-24,71.19556202313896
2024-03-25,69.50042959401661
2024-03-26,66.95773095033307
2024-03-27,72.04312823770015
2024-03-28,70.34799580857779
2024-03-29,72.89069445226133
2024-03-30,72.89069445226133
2024-03-31,66.95773095033307
2024-04-01,68.65286337945544
2024-04-02,67.80529716489426
2024-04-03,71.19556202313896
2024-04-04,64.41503230664955
2024-04-05,69.50042959401661
2024-04-06,79.67122416875075
2024-04-07,69.50042959401661
2024-04-08,63.56746609208837
2024-04-09,71.19556202313896
2024-04-10,72.89069445226133
2024-04-11,71.19556202313896
2024-04-12,77.12852552506722
2024-04-13,75.43339309594487
2024-04-14,67.80529716489426
2024-04-15,71.19556202313896
2024-04-16,70.34799580857779
2024-04-17,70.34799580857779
2024-04-18,73.7382606668225
2024-04-19,72.04312823770015
2024-04-20,75.43339309594487
2024-04-21,71.19556202313896
2024-04-22,72.04312823770015
2024-04-23,72.04312823770015
2024-04-24,70.34799580857779
2024-04-25,72.04312823770015
2024-04-26,69.50042959401661
2024-04-27,74.58582688138368
2024-04-28,68.65286337945544
2024-04-29,68.65286337945544
2024-04-30,70.34799580857779
2024-05-01,67.80529716489426
2024-05-02,71.19556202313896
2024-05-03,72.04312823770015
2024-05-04,73.7382606668225
2024-05-05,66.95773095033307
2024-05-06,72.04312823770015
2024-05-07,68.65286337945544
2024-05-08,68.65286337945544
2024-05-09,71.19556202313896
2024-05-10,68.65286337945544
2024-05-11,69.50042959401661
2024-05-12,61.87233366296601
2024-05-13,72.89069445226133
2024-05-14,71.19556202313896
2024-05-15,68.65286337945544
2024-05-16,69.50042959401661
2024-05-17,72.89069445226133
2024-05-18,77.12852552506722
2024-05-19,70.34799580857779
2024-05-20,73.7382606668225
2024-05-21,71.19556202313896
2024-05-22,66.95773095033307
2024-05-23,71.19556202313896
2024-05-24,73.7382606668225
2024-05-25,77.12852552506722
2024-05-26,66.95773095033307
2024-05-27,70.34799580857779
2024-05-28,70.34799580857779
2024-05-29,74.58582688138368
2024-05-30,71.19556202313896
2024-05-31,72.04312823770015
2024-06-01,72.89069445226133
2024-06-02,69.50042959401661
2024-06-03,72.89069445226133
2024-06-04,73.7382606668225
2024-06-05,79.67122416875075
2024-06-06,71.19556202313896
2024-06-07,72.89069445226133
2024-06-08,77.9760917396284
2024-06-09,69.50042959401661
2024-06-10,77.12852552506722
2024-06-11,71.19556202313896
2024-06-12,77.12852552506722
2024-06-13,77.12852552506722
2024-06-14,75.43339309594487
2024-06-15,74.58582688138368
2024-06-16,70.34799580857779
2024-06-17,76.28095931050603
2024-06-18,76.28095931050603
2024-06-19,78.82365795418957
2024-06-20,75.43339309594487
2024-06-21,74.58582688138368
2024-06-22,75.43339309594487
2024-06-23,70.34799580857779
2024-06-24,73.7382606668225
2024-06-25,77.9760917396284
2024-06-26,72.89069445226133
2024-06-27,76.28095931050603
2024-06-28,72.04312823770015
2024-06-29,77.12852552506722
2024-06-30,71.19556202313896
2024-07-01,75.43339309594487
2024-07-02,71.19556202313896
2024-07-03,72.04312823770015
2024-07-04,68.65286337945544
2024-07-05,73.7382606668225
2024-07-06,72.89069445226133
2024-07-07,68.65286337945544
2024-07-08,75.43339309594487
2024-07-09,72.89069445226133
2024-07-10,72.89069445226133
2024-07-11,77.12852552506722
2024-07-12,76.28095931050603
2024-07-13,77.9760917396284
2024-07-14,66.1101647357719
2024-07-15,72.04312823770015
2024-07-16,72.89069445226133
2024-07-17,70.34799580857779
2024-07-18,77.12852552506722
2024-07-19,74.58582688138368
2024-07-20,80.51879038331192
2024-07-21,70.34799580857779
2024-07-22,72.04312823770015
2024-07-23,77.9760917396284
2024-07-24,74.58582688138368
2024-07-25,79.67122416875075
2024-07-26,76.28095931050603
2024-07-27,79.67122416875075
2024-07-28,72.04312823770015
2024-07-29,76.28095931050603
2024-07-30,72.89069445226133
2024-07-31,72.89069445226133
2024-08-01,73.7382606668225
2024-08-02,76.28095931050603
2024-08-03,75.43339309594487
2024-08-04,69.50042959401661
2024-08-05,72.04312823770015
2024-08-06,73.7382606668225
2024-08-07,73.7382606668225
2024-08-08,71.19556202313896
2024-08-09,75.43339309594487
2024-08-10,77.12852552506722
2024-08-11,69.50042959401661
2024-08-12,81.36635659787311
2024-08-13,79.67122416875075
2024-08-14,77.12852552506722
2024-08-15,76.28095931050603
2024-08-16,77.12852552506722
2024-08-17,76.28095931050603
2024-08-18,73.74835074080538
2024-08-19,75.88744642517406
2024-08-20,74.60600702934943
2024-08-21,74.60600702934943
2024-08-22,74.60600702934943
2024-08-23,77.17897589498158
2024-08-24,84.46400931061456
2024-08-25,74.60600702934943
2024-08-26,77.17897589498158
2024-08-27,75.88744642517406
2024-08-28,74.60600702934943
2024-08-29,74.60600702934943
2024-08-30,73.74835074080538
2024-08-31,71.17538187517323
2024-09-01,66.88710043245298
2024-09-02,71.59916498245381
2024-09-03,72.89069445226133
2024-09-04,73.74835074080538
2024-09-05,72.03303816371728
2024-09-06,66.02944414390893
2024-09-07,72.03303816371728
2024-09-08,67.74475672099703
2024-09-09,71.17538187517323
2024-09-10,66.88710043245298
2024-09-11,65.17178785536488
2024-09-12,67.74475672099703
2024-09-13,72.89069445226133
2024-09-14,72.89069445226133
2024-09-15,62.17503588245215
2024-09-16,66.88710043245298
2024-09-17,68.55196263962672
2024-09-18,69.41970900215365
2024-09-19,68.55196263962672
2024-09-20,71.15520172720748
2024-09-21,74.62618717731517
2024-09-22,68.55196263962672
2024-09-23,68.55196263962672
2024-09-24,68.55196263962672
