Time,schoology
2022-07-17,4.0
2022-07-18,8.0
2022-07-19,8.0
2022-07-20,9.0
2022-07-21,8.0
2022-07-22,7.0
2022-07-23,5.0
2022-07-24,4.0
2022-07-25,8.0
2022-07-26,8.0
2022-07-27,9.0
2022-07-28,8.0
2022-07-29,8.0
2022-07-30,6.0
2022-07-31,6.0
2022-08-01,13.0
2022-08-02,17.0
2022-08-03,17.0
2022-08-04,19.0
2022-08-05,18.0
2022-08-06,10.0
2022-08-07,11.0
2022-08-08,47.0
2022-08-09,37.0
2022-08-10,40.0
2022-08-11,39.0
2022-08-12,39.0
2022-08-13,17.0
2022-08-14,19.0
2022-08-15,66.0
2022-08-16,62.0
2022-08-17,70.0
2022-08-18,83.0
2022-08-19,67.0
2022-08-20,20.0
2022-08-21,22.0
2022-08-22,85.0
2022-08-23,90.0
2022-08-24,81.0
2022-08-25,85.0
2022-08-26,75.0
2022-08-27,18.0
2022-08-28,21.0
2022-08-29,100.0
2022-08-30,96.0
2022-08-31,88.0
2022-09-01,88.0
2022-09-02,55.0
2022-09-03,13.0
2022-09-04,13.0
2022-09-05,25.0
2022-09-06,95.0
2022-09-07,85.0
2022-09-08,84.0
2022-09-09,82.0
2022-09-10,18.0
2022-09-11,21.0
2022-09-12,96.0
2022-09-13,83.0
2022-09-14,87.0
2022-09-15,86.0
2022-09-16,75.0
2022-09-17,18.0
2022-09-18,19.0
2022-09-19,83.0
2022-09-20,86.0
2022-09-21,77.0
2022-09-22,82.0
2022-09-23,71.0
2022-09-24,15.0
2022-09-25,16.0
2022-09-26,56.0
2022-09-27,70.0
2022-09-28,73.0
2022-09-29,70.0
2022-09-30,68.0
2022-10-01,16.0
2022-10-02,16.0
2022-10-03,67.0
2022-10-04,68.0
2022-10-05,47.0
2022-10-06,70.0
2022-10-07,64.0
2022-10-08,14.0
2022-10-09,16.0
2022-10-10,56.0
2022-10-11,68.0
2022-10-12,57.0
2022-10-13,66.0
2022-10-14,59.0
2022-10-15,14.0
2022-10-16,16.0
2022-10-17,64.0
2022-10-18,68.0
2022-10-19,67.0
2022-10-20,63.0
2022-10-21,55.0
2022-10-22,13.0
2022-10-23,15.0
2022-10-24,64.0
2022-10-25,68.0
2022-10-26,64.0
2022-10-27,66.0
2022-10-28,60.0
2022-10-29,13.0
2022-10-30,14.0
2022-10-31,57.0
2022-11-01,57.0
2022-11-02,64.0
2022-11-03,65.0
2022-11-04,61.0
2022-11-05,14.0
2022-11-06,14.0
2022-11-07,58.0
2022-11-08,55.0
2022-11-09,63.0
2022-11-10,61.0
2022-11-11,34.0
2022-11-12,11.0
2022-11-13,14.0
2022-11-14,65.0
2022-11-15,62.0
2022-11-16,62.0
2022-11-17,59.0
2022-11-18,58.0
2022-11-19,13.0
2022-11-20,10.0
2022-11-21,30.0
2022-11-22,30.0
2022-11-23,13.0
2022-11-24,7.0
2022-11-25,7.0
2022-11-26,8.0
2022-11-27,12.0
2022-11-28,56.0
2022-11-29,61.0
2022-11-30,57.0
2022-12-01,61.0
2022-12-02,59.0
2022-12-03,14.0
2022-12-04,15.0
2022-12-05,57.0
2022-12-06,58.0
2022-12-07,57.0
2022-12-08,56.0
2022-12-09,58.0
2022-12-10,16.0
2022-12-11,15.0
2022-12-12,69.0
2022-12-13,67.0
2022-12-14,62.0
2022-12-15,50.0
2022-12-16,43.0
2022-12-17,11.0
2022-12-18,9.0
2022-12-19,30.0
2022-12-20,27.0
2022-12-21,20.0
2022-12-22,15.0
2022-12-23,8.0
2022-12-24,5.0
2022-12-25,5.0
2022-12-26,5.0
2022-12-27,5.0
2022-12-28,5.0
2022-12-29,6.0
2022-12-30,5.0
2022-12-31,5.0
2023-01-01,6.0
2023-01-02,12.0
2023-01-03,29.0
2023-01-04,38.0
2023-01-05,39.0
2023-01-06,42.0
2023-01-07,10.0
2023-01-08,14.0
2023-01-09,70.0
2023-01-10,67.0
2023-01-11,62.0
2023-01-12,63.0
2023-01-13,58.0
2023-01-14,12.0
2023-01-15,9.0
2023-01-16,15.0
2023-01-17,62.0
2023-01-18,61.0
2023-01-19,59.0
2023-01-20,58.0
2023-01-21,13.0
2023-01-22,12.0
2023-01-23,59.0
2023-01-24,59.0
2023-01-25,56.0
2023-01-26,57.0
2023-01-27,56.0
2023-01-28,12.0
2023-01-29,11.0
2023-01-30,57.0
2023-01-31,56.0
2023-02-01,57.0
2023-02-02,56.0
2023-02-03,53.0
2023-02-04,12.0
2023-02-05,12.0
2023-02-06,56.0
2023-02-07,58.0
2023-02-08,58.0
2023-02-09,55.0
2023-02-10,54.0
2023-02-11,13.0
2023-02-12,12.0
2023-02-13,53.0
2023-02-14,52.0
2023-02-15,54.0
2023-02-16,60.0
2023-02-17,48.0
2023-02-18,11.0
2023-02-19,8.0
2023-02-20,16.0
2023-02-21,54.0
2023-02-22,53.0
2023-02-23,51.0
2023-02-24,49.0
2023-02-25,11.0
2023-02-26,12.0
2023-02-27,58.0
2023-02-28,52.0
2023-03-01,52.0
2023-03-02,54.0
2023-03-03,48.0
2023-03-04,12.0
2023-03-05,11.0
2023-03-06,52.0
2023-03-07,51.0
2023-03-08,52.0
2023-03-09,53.0
2023-03-10,49.0
2023-03-11,12.0
2023-03-12,10.0
2023-03-13,44.0
2023-03-14,43.0
2023-03-15,51.0
2023-03-16,46.0
2023-03-17,42.0
2023-03-18,12.0
2023-03-19,12.0
2023-03-20,54.0
2023-03-21,42.0
2023-03-22,39.0
2023-03-23,42.0
2023-03-24,46.0
2023-03-25,11.0
2023-03-26,10.0
2023-03-27,51.0
2023-03-28,47.0
2023-03-29,48.0
2023-03-30,45.0
2023-03-31,31.0
2023-04-01,10.0
2023-04-02,9.0
2023-04-03,34.0
2023-04-04,37.0
2023-04-05,31.0
2023-04-06,34.0
2023-04-07,12.0
2023-04-08,7.0
2023-04-09,7.0
2023-04-10,43.0
2023-04-11,47.0
2023-04-12,45.0
2023-04-13,47.0
2023-04-14,46.0
2023-04-15,10.0
2023-04-16,10.0
2023-04-17,50.0
2023-04-18,48.0
2023-04-19,49.0
2023-04-20,44.0
2023-04-21,49.0
2023-04-22,10.0
2023-04-23,10.0
2023-04-24,38.0
2023-04-25,46.0
2023-04-26,48.96958740961293
2023-04-27,47.00999574649086
2023-04-28,44.07060825180774
2023-04-29,10.777754147171416
2023-04-30,12.237345810293492
2023-05-01,47.50999574649086
2023-05-02,47.98979157805189
2023-05-03,44.07060825180774
2023-05-04,47.00999574649086
2023-05-05,43.090812420246706
2023-05-06,10.277754147171416
2023-05-07,9.797958315610378
2023-05-08,47.98979157805189
2023-05-09,44.57060825180774
2023-05-10,46.03019991492982
2023-05-11,43.090812420246706
2023-05-12,44.57060825180774
2023-05-13,10.777754147171416
2023-05-14,10.277754147171416
2023-05-15,49.94938324117397
2023-05-16,47.00999574649086
2023-05-17,45.050404083368775
2023-05-18,45.550404083368775
2023-05-19,49.94938324117397
2023-05-20,11.757549978732454
2023-05-21,11.257549978732454
2023-05-22,44.57060825180774
2023-05-23,45.050404083368775
2023-05-24,44.57060825180774
2023-05-25,46.03019991492982
2023-05-26,36.464483198638874
2023-05-27,8.63632496809868
2023-05-28,7.676733304976605
2023-05-29,10.555508294342832
2023-05-30,45.10080816673756
2023-05-31,38.383666524883026
2023-06-01,37.42407486176095
2023-06-02,32.62611654615057
2023-06-03,9.595916631220756
2023-06-04,9.595916631220756
2023-06-05,33.585708209272646
2023-06-06,29.747341556784345
2023-06-07,25.90897490429604
2023-06-08,22.07060825180774
2023-06-09,15.35346660995321
2023-06-10,6.717141641854529
2023-06-11,5.757549978732454
2023-06-12,12.474691620586984
2023-06-13,11.515099957464908
2023-06-14,9.595916631220756
2023-06-15,8.63632496809868
2023-06-16,5.757549978732454
2023-06-17,3.8383666524883027
2023-06-18,2.878774989366227
2023-06-19,4.797958315610378
2023-06-20,6.717141641854529
2023-06-21,5.757549978732454
2023-06-22,5.757549978732454
2023-06-23,5.757549978732454
2023-06-24,2.878774989366227
2023-06-25,3.8383666524883027
2023-06-26,9.595916631220756
2023-06-27,7.676733304976605
2023-06-28,7.676733304976605
2023-06-29,6.717141641854529
2023-06-30,5.757549978732454
2023-07-01,2.878774989366227
2023-07-02,2.878774989366227
2023-07-03,3.8383666524883027
2023-07-04,2.878774989366227
2023-07-05,6.717141641854529
2023-07-06,6.717141641854529
2023-07-07,6.717141641854529
2023-07-08,3.8383666524883027
2023-07-09,2.878774989366227
2023-07-10,7.676733304976605
2023-07-11,7.676733304976605
2023-07-12,7.676733304976605
2023-07-13,7.676733304976605
2023-07-14,6.717141641854529
2023-07-15,3.8383666524883027
2023-07-16,3.8383666524883027
2023-07-17,7.676733304976605
2023-07-18,24.94938324117397
2023-07-19,18.232241599319437
2023-07-20,10.555508294342832
2023-07-21,7.676733304976605
2023-07-22,5.757549978732454
2023-07-23,4.797958315610378
2023-07-24,10.555508294342832
2023-07-25,9.595916631220756
2023-07-26,9.595916631220756
2023-07-27,8.63632496809868
2023-07-28,8.63632496809868
2023-07-29,7.676733304976605
2023-07-30,6.717141641854529
2023-07-31,11.515099957464908
2023-08-01,17.27264993619736
2023-08-02,16.313058273075285
2023-08-03,18.232241599319437
2023-08-04,18.232241599319437
2023-08-05,12.474691620586984
2023-08-06,13.434283283709059
2023-08-07,28.78774989366227
2023-08-08,27.828158230540193
2023-08-09,34.54529987239472
2023-08-10,38.383666524883026
2023-08-11,40.30284985112718
2023-08-12,18.232241599319437
2023-08-13,20.15142492556359
2023-08-14,66.21182475542322
2023-08-15,58.535091450446615
2023-08-16,59.49468311356869
2023-08-17,73.88855806039983
2023-08-18,64.29264142917907
2023-08-19,19.191833262441513
2023-08-20,21.111016588685665
2023-08-21,69.09059974478944
2023-08-22,84.44406635474266
2023-08-23,76.76733304976605
2023-08-24,78.6865163760102
2023-08-25,70.05019140791153
2023-08-26,17.27264993619736
2023-08-27,19.191833262441513
2023-08-28,82.52488302849851
2023-08-29,79.64610803913229
2023-08-30,81.56529136537644
2023-08-31,75.80774138664398
2023-09-01,50.858358145470014
2023-09-02,13.434283283709059
2023-09-03,11.515099957464908
2023-09-04,18.232241599319437
2023-09-05,95.95916631220757
2023-09-06,87.32284134410888
2023-09-07,88.28243300723096
2023-09-08,81.56529136537644
2023-09-09,18.232241599319437
2023-09-10,20.15142492556359
2023-09-11,89.24202467035303
2023-09-12,82.52488302849851
2023-09-13,89.24202467035303
2023-09-14,80.60569970225436
2023-09-15,70.05019140791153
2023-09-16,15.35346660995321
2023-09-17,17.27264993619736
2023-09-18,74.8481497235219
2023-09-19,75.80774138664398
2023-09-20,73.88855806039983
2023-09-21,71.96937473415568
2023-09-22,67.17141641854529
2023-09-23,16.313058273075285
2023-09-24,16.313058273075285
2023-09-25,47.979583156103786
2023-09-26,71.0097830710336
2023-09-27,72.92896639727775
2023-09-28,69.09059974478944
2023-09-29,67.17141641854529
2023-09-30,15.35346660995321
2023-10-01,17.27264993619736
2023-10-02,69.09059974478944
2023-10-03,65.25223309230114
2023-10-04,86.36324968098681
2023-10-05,64.29264142917907
2023-10-06,61.41386643981284
2023-10-07,15.35346660995321
2023-10-08,13.434283283709059
2023-10-09,54.69672479795831
2023-10-10,60.45427477669077
2023-10-11,57.57549978732454
2023-10-12,60.45427477669077
2023-10-13,64.29264142917907
2023-10-14,14.393874946831135
2023-10-15,13.434283283709059
2023-10-16,65.25223309230114
2023-10-17,57.57549978732454
2023-10-18,61.41386643981284
2023-10-19,56.61590812420246
2023-10-20,54.69672479795831
2023-10-21,14.393874946831135
2023-10-22,14.393874946831135
2023-10-23,60.45427477669077
2023-10-24,57.57549978732454
2023-10-25,57.57549978732454
2023-10-26,63.333049766056995
2023-10-27,56.61590812420246
2023-10-28,12.474691620586984
2023-10-29,14.393874946831135
2023-10-30,51.81794980859208
2023-10-31,54.69672479795831
2023-11-01,55.65631646108039
2023-11-02,58.535091450446615
2023-11-03,58.535091450446615
2023-11-04,14.393874946831135
2023-11-05,13.434283283709059
2023-11-06,59.49468311356869
2023-11-07,53.737133134836235
2023-11-08,60.45427477669077
2023-11-09,60.45427477669077
2023-11-10,31.666524883028497
2023-11-11,11.515099957464908
2023-11-12,12.474691620586984
2023-11-13,61.41386643981284
2023-11-14,60.45427477669077
2023-11-15,62.37345810293492
2023-11-16,54.69672479795831
2023-11-17,56.61590812420246
2023-11-18,12.474691620586984
2023-11-19,10.555508294342832
2023-11-20,25.90897490429604
2023-11-21,22.07060825180774
2023-11-22,10.555508294342832
2023-11-23,6.717141641854529
2023-11-24,6.717141641854529
2023-11-25,7.676733304976605
2023-11-26,11.515099957464908
2023-11-27,50.858358145470014
2023-11-28,51.81794980859208
2023-11-29,59.49468311356869
2023-11-30,52.77754147171416
2023-12-01,54.69672479795831
2023-12-02,13.434283283709059
2023-12-03,12.474691620586984
2023-12-04,54.69672479795831
2023-12-05,51.81794980859208
2023-12-06,53.737133134836235
2023-12-07,56.61590812420246
2023-12-08,51.81794980859208
2023-12-09,14.393874946831135
2023-12-10,14.393874946831135
2023-12-11,57.57549978732454
2023-12-12,53.737133134836235
2023-12-13,55.65631646108039
2023-12-14,56.61590812420246
2023-12-15,44.14121650361548
2023-12-16,11.515099957464908
2023-12-17,11.515099957464908
2023-12-18,32.62611654615057
2023-12-19,30.70693321990642
2023-12-20,26.868566567418117
2023-12-21,20.15142492556359
2023-12-22,12.459321858325477
2023-12-23,5.782363811781153
2023-12-24,4.887769577017982
2023-12-25,3.993175342254813
2023-12-26,4.887769577017982
2023-12-27,4.887769577017982
2023-12-28,4.887769577017982
2023-12-29,4.47297117381585
2023-12-30,3.993175342254813
2023-12-31,4.887769577017982
2024-01-01,7.571552281307493
2024-01-02,18.241685670106627
2024-01-03,24.024049481887783
2024-01-04,31.595601763195276
2024-01-05,27.60242642094046
2024-01-06,9.775539154035965
2024-01-07,12.459321858325477
2024-01-08,67.18437886864535
2024-01-09,53.415664372354584
2024-01-10,61.402015056864215
2024-01-11,64.08579776115371
2024-01-12,55.619651245083055
2024-01-13,12.459321858325477
2024-01-14,8.466146516070662
2024-01-15,13.353916093088646
2024-01-16,52.041274306030374
2024-01-17,56.514245479846224
2024-01-18,56.92904388304836
2024-01-19,52.041274306030374
2024-01-20,13.353916093088646
2024-01-21,12.443952096063969
2024-01-22,57.24217964189425
2024-01-23,58.90137325470278
2024-01-24,57.24217964189425
2024-01-25,61.39016367391558
2024-01-26,58.07177644829852
2024-01-27,11.614355289659704
2024-01-28,12.443952096063969
2024-01-29,52.26459880346867
2024-01-30,60.56056686751131
2024-01-31,56.41258283548999
2024-02-01,54.75338922268146
2024-02-02,55.582986029085724
2024-02-03,12.443952096063969
2024-02-04,13.273548902468233
2024-02-05,54.75338922268146
2024-02-06,51.435001997064404
2024-02-07,58.07177644829852
2024-02-08,55.582986029085724
2024-02-09,52.26459880346867
2024-02-10,13.273548902468233
2024-02-11,11.614355289659704
2024-02-12,51.435001997064404
2024-02-13,54.75338922268146
2024-02-14,53.923792416277195
2024-02-15,53.09419560987293
2024-02-16,48.946211577851614
2024-02-17,9.955161676851175
2024-02-18,9.955161676851175
2024-02-19,17.421532934489555
2024-02-20,53.923792416277195
2024-02-21,52.26459880346867
2024-02-22,49.775808384255875
2024-02-23,49.775808384255875
2024-02-24,12.443952096063969
2024-02-25,10.78475848325544
2024-02-26,52.26459880346867
2024-02-27,56.41258283548999
2024-02-28,55.582986029085724
2024-02-29,53.09419560987293
2024-03-01,52.26459880346867
2024-03-02,12.443952096063969
2024-03-03,12.443952096063969
2024-03-04,57.24217964189425
2024-03-05,53.923792416277195
2024-03-06,50.60540519066014
2024-03-07,54.75338922268146
2024-03-08,52.26459880346867
2024-03-09,12.443952096063969
2024-03-10,10.78475848325544
2024-03-11,47.287017965043084
2024-03-12,44.79822754583029
2024-03-13,48.116614771447345
2024-03-14,47.287017965043084
2024-03-15,42.309437126617496
2024-03-16,10.78475848325544
2024-03-17,11.614355289659704
2024-03-18,56.41258283548999
2024-03-19,53.923792416277195
2024-03-20,56.41258283548999
2024-03-21,55.582986029085724
2024-03-22,47.287017965043084
2024-03-23,9.955161676851175
2024-03-24,9.955161676851175
2024-03-25,26.547097804936467
2024-03-26,25.717500998532202
2024-03-27,25.717500998532202
2024-03-28,24.058307385723673
2024-03-29,10.78475848325544
2024-03-30,6.636774451234117
2024-03-31,8.295968064042645
2024-04-01,24.887904192127937
2024-04-02,49.775808384255875
2024-04-03,45.627824352234555
2024-04-04,47.287017965043084
2024-04-05,48.116614771447345
2024-04-06,10.78475848325544
2024-04-07,10.78475848325544
2024-04-08,48.116614771447345
2024-04-09,48.946211577851614
2024-04-10,44.79822754583029
2024-04-11,47.287017965043084
2024-04-12,51.435001997064404
2024-04-13,9.955161676851175
2024-04-14,10.78475848325544
2024-04-15,53.923792416277195
2024-04-16,48.946211577851614
2024-04-17,49.775808384255875
2024-04-18,49.775808384255875
2024-04-19,48.116614771447345
2024-04-20,10.78475848325544
2024-04-21,11.614355289659704
2024-04-22,59.73097006110705
2024-04-23,51.435001997064404
2024-04-24,35.67266267538338
2024-04-25,53.923792416277195
2024-04-26,46.457421158638816
2024-04-27,10.78475848325544
2024-04-28,10.78475848325544
2024-04-29,54.75338922268146
2024-04-30,49.775808384255875
2024-05-01,50.60540519066014
2024-05-02,48.946211577851614
2024-05-03,48.116614771447345
2024-05-04,10.78475848325544
2024-05-05,10.78475848325544
2024-05-06,52.26459880346867
2024-05-07,48.116614771447345
2024-05-08,45.627824352234555
2024-05-09,50.60540519066014
2024-05-10,43.968630739426025
2024-05-11,9.955161676851175
2024-05-12,9.955161676851175
2024-05-13,51.435001997064404
2024-05-14,44.79822754583029
2024-05-15,48.116614771447345
2024-05-16,48.116614771447345
2024-05-17,45.627824352234555
2024-05-18,10.78475848325544
2024-05-19,10.78475848325544
2024-05-20,48.946211577851614
2024-05-21,47.287017965043084
2024-05-22,47.287017965043084
2024-05-23,47.287017965043084
2024-05-24,38.99104990100044
2024-05-25,10.78475848325544
2024-05-26,6.636774451234117
2024-05-27,9.955161676851175
2024-05-28,48.946211577851614
2024-05-29,44.79822754583029
2024-05-30,43.13903393302176
2024-05-31,37.33185628819191
2024-06-01,10.78475848325544
2024-06-02,9.955161676851175
2024-06-03,38.16145309459617
2024-06-04,34.01346906257485
2024-06-05,34.84306586897911
2024-06-06,29.865485030553526
2024-06-07,23.228710579319408
2024-06-08,8.295968064042645
2024-06-09,7.466371257638381
2024-06-10,20.739920160106614
2024-06-11,15.762339321681027
2024-06-12,12.443952096063969
2024-06-13,9.955161676851175
2024-06-14,7.466371257638381
2024-06-15,4.147984032021323
2024-06-16,4.147984032021323
2024-06-17,7.466371257638381
2024-06-18,5.807177644829852
2024-06-19,4.977580838425587
2024-06-20,9.12556487044691
2024-06-21,8.295968064042645
2024-06-22,4.147984032021323
2024-06-23,3.3183872256170583
2024-06-24,8.295968064042645
2024-06-25,8.295968064042645
2024-06-26,6.636774451234117
2024-06-27,6.636774451234117
2024-06-28,4.977580838425587
2024-06-29,2.4887904192127936
2024-06-30,2.4887904192127936
2024-07-01,6.636774451234117
2024-07-02,5.807177644829852
2024-07-03,5.807177644829852
2024-07-04,4.147984032021323
2024-07-05,3.3183872256170583
2024-07-06,3.3183872256170583
2024-07-07,3.3183872256170583
2024-07-08,7.466371257638381
2024-07-09,6.636774451234117
2024-07-10,6.636774451234117
2024-07-11,6.636774451234117
2024-07-12,6.636774451234117
2024-07-13,3.3183872256170583
2024-07-14,2.4887904192127936
2024-07-15,6.636774451234117
2024-07-16,8.295968064042645
2024-07-17,9.955161676851175
2024-07-18,10.78475848325544
2024-07-19,9.955161676851175
2024-07-20,11.614355289659704
2024-07-21,7.466371257638381
2024-07-22,9.12556487044691
2024-07-23,10.78475848325544
2024-07-24,9.12556487044691
2024-07-25,10.78475848325544
2024-07-26,9.12556487044691
2024-07-27,8.295968064042645
2024-07-28,6.636774451234117
2024-07-29,10.78475848325544
2024-07-30,10.78475848325544
2024-07-31,12.443952096063969
2024-08-01,14.932742515276763
2024-08-02,13.273548902468233
2024-08-03,6.636774451234117
2024-08-04,9.12556487044691
2024-08-05,20.739920160106614
2024-08-06,22.399113772915143
2024-08-07,28.206291417744996
2024-08-08,29.03588822414926
2024-08-09,37.33185628819191
2024-08-10,20.739920160106614
2024-08-11,21.56951696651088
2024-08-12,59.73097006110705
2024-08-13,64.70855089953264
2024-08-14,61.39016367391558
2024-08-15,77.98209980200087
2024-08-16,61.39016367391558
2024-08-17,17.421532934489555
2024-08-18,19.91032335370235
2024-08-19,68.85653493155397
2024-08-20,70.51572854436249
2024-08-21,76.32290618919234
2024-08-22,73.00451896357528
2024-08-23,75.49330938278808
2024-08-24,17.421532934489555
2024-08-25,18.25112974089382
2024-08-26,77.98209980200087
2024-08-27,78.81169660840514
2024-08-28,79.6412934148094
2024-08-29,69.68613173795822
2024-08-30,44.79822754583029
2024-08-31,14.103145708872498
2024-09-01,10.78475848325544
2024-09-02,19.080726547298084
2024-09-03,77.98209980200087
2024-09-04,76.32290618919234
2024-09-05,76.32290618919234
2024-09-06,73.83411576997955
2024-09-07,19.080726547298084
2024-09-08,19.91032335370235
2024-09-09,82.95968064042646
2024-09-10,73.83411576997955
2024-09-11,68.0269381251497
2024-09-12,72.17492215717103
2024-09-13,71.34532535076676
2024-09-14,16.59193612808529
2024-09-15,15.762339321681027
2024-09-16,72.17492215717103
2024-09-17,73.00451896357528
2024-09-18,67.19734131874543
2024-09-19,64.70855089953264
2024-09-20,66.36774451234116
2024-09-21,14.932742515276763
2024-09-22,16.59193612808529
2024-09-23,62.21976048031984
2024-09-24,62.21976048031984
2024-09-25,65.53814770593691
2024-09-26,62.21976048031984
2024-09-27,55.582986029085724
2024-09-28,15.762339321681027
2024-09-29,14.932742515276763
2024-09-30,59.73097006110705
2024-10-01,58.90137325470278
2024-10-02,59.73097006110705
2024-10-03,37.33185628819191
2024-10-04,57.24217964189425
2024-10-05,13.273548902468233
2024-10-06,14.103145708872498
2024-10-07,57.24217964189425
2024-10-08,53.923792416277195
2024-10-09,56.41258283548999
2024-10-10,60.56056686751131
2024-10-11,52.26459880346867
2024-10-12,13.273548902468233
2024-10-13,12.443952096063969
2024-10-14,48.946211577851614
2024-10-15,58.90137325470278
2024-10-16,55.582986029085724
2024-10-17,55.582986029085724
2024-10-18,52.26459880346867
2024-10-19,12.443952096063969
2024-10-20,13.273548902468233
2024-10-21,55.582986029085724
2024-10-22,59.73097006110705
2024-10-23,55.582986029085724
2024-10-24,59.73097006110705
2024-10-25,55.582986029085724
2024-10-26,13.273548902468233
2024-10-27,13.273548902468233
2024-10-28,57.24217964189425
2024-10-29,53.09419560987293
2024-10-30,55.582986029085724
2024-10-31,48.946211577851614
2024-11-01,47.287017965043084
2024-11-02,11.614355289659704
2024-11-03,12.443952096063969
2024-11-04,51.435001997064404
2024-11-05,43.968630739426025
2024-11-06,40.65024351380897
2024-11-07,53.09419560987293
2024-11-08,51.435001997064404
2024-11-09,11.614355289659704
2024-11-10,10.78475848325544
2024-11-11,25.717500998532202
2024-11-12,56.41258283548999
2024-11-13,48.946211577851614
2024-11-14,52.26459880346867
2024-11-15,48.116614771447345
2024-11-16,11.614355289659704
2024-11-17,11.614355289659704
2024-11-18,53.09419560987293
2024-11-19,57.24217964189425
2024-11-20,54.75338922268146
2024-11-21,53.09419560987293
2024-11-22,47.287017965043084
2024-11-23,10.78475848325544
2024-11-24,9.12556487044691
