Time,lightyear
2022-04-27,2.0
2022-04-28,3.0
2022-04-29,3.0
2022-04-30,4.0
2022-05-01,4.0
2022-05-02,3.0
2022-05-03,3.0
2022-05-04,2.0
2022-05-05,3.0
2022-05-06,4.0
2022-05-07,5.0
2022-05-08,5.0
2022-05-09,3.0
2022-05-10,3.0
2022-05-11,3.0
2022-05-12,3.0
2022-05-13,3.0
2022-05-14,4.0
2022-05-15,4.0
2022-05-16,3.0
2022-05-17,3.0
2022-05-18,4.0
2022-05-19,5.0
2022-05-20,4.0
2022-05-21,5.0
2022-05-22,7.0
2022-05-23,6.0
2022-05-24,5.0
2022-05-25,5.0
2022-05-26,6.0
2022-05-27,5.0
2022-05-28,6.0
2022-05-29,7.0
2022-05-30,8.0
2022-05-31,6.0
2022-06-01,6.0
2022-06-02,5.0
2022-06-03,7.0
2022-06-04,8.0
2022-06-05,8.0
2022-06-06,8.0
2022-06-07,11.0
2022-06-08,12.0
2022-06-09,14.0
2022-06-10,18.0
2022-06-11,21.0
2022-06-12,24.0
2022-06-13,25.0
2022-06-14,32.0
2022-06-15,38.0
2022-06-16,51.0
2022-06-17,86.0
2022-06-18,100.0
2022-06-19,92.0
2022-06-20,71.0
2022-06-21,62.0
2022-06-22,45.0
2022-06-23,40.0
2022-06-24,36.0
2022-06-25,46.0
2022-06-26,41.0
2022-06-27,25.0
2022-06-28,19.0
2022-06-29,19.0
2022-06-30,18.0
2022-07-01,19.0
2022-07-02,20.0
2022-07-03,22.0
2022-07-04,21.0
2022-07-05,17.0
2022-07-06,14.0
2022-07-07,12.0
2022-07-08,13.0
2022-07-09,14.0
2022-07-10,18.0
2022-07-11,9.0
2022-07-12,8.0
2022-07-13,8.0
2022-07-14,8.0
2022-07-15,10.0
2022-07-16,13.0
2022-07-17,13.0
2022-07-18,9.0
2022-07-19,8.0
2022-07-20,7.0
2022-07-21,7.0
2022-07-22,7.0
2022-07-23,8.0
2022-07-24,8.0
2022-07-25,6.0
2022-07-26,5.0
2022-07-27,5.0
2022-07-28,5.0
2022-07-29,6.0
2022-07-30,7.0
2022-07-31,7.0
2022-08-01,5.0
2022-08-02,6.0
2022-08-03,17.0
2022-08-04,34.0
2022-08-05,28.0
2022-08-06,35.0
2022-08-07,39.0
2022-08-08,19.0
2022-08-09,13.0
2022-08-10,11.0
2022-08-11,10.0
2022-08-12,9.0
2022-08-13,13.0
2022-08-14,15.0
2022-08-15,9.0
2022-08-16,6.0
2022-08-17,6.0
2022-08-18,5.0
2022-08-19,6.0
2022-08-20,8.0
2022-08-21,9.0
2022-08-22,5.0
2022-08-23,5.0
2022-08-24,4.0
2022-08-25,4.0
2022-08-26,4.0
2022-08-27,6.0
2022-08-28,7.0
2022-08-29,3.9858156028368796
2022-08-30,3.173758865248227
2022-08-31,3.0602836879432624
2022-09-01,3.1453900709219855
2022-09-02,3.2304964539007095
2022-09-03,4.968085106382979
2022-09-04,5.780141843971631
2022-09-05,5.836879432624114
2022-09-06,3.173758865248227
2022-09-07,2.975177304964539
2022-09-08,2.8049645390070923
2022-09-09,2.918439716312057
2022-09-10,3.872340425531915
2022-09-11,4.127659574468085
2022-09-12,2.975177304964539
2022-09-13,2.8900709219858154
2022-09-14,2.9468085106382977
2022-09-15,3.0319148936170213
2022-09-16,3.1453900709219855
2022-09-17,4.7695035460992905
2022-09-18,4.01418439716312
2022-09-19,3.0886524822695036
2022-09-20,3.0319148936170213
2022-09-21,3.0319148936170213
2022-09-22,2.8617021276595747
2022-09-23,2.918439716312057
2022-09-24,3.8156028368794326
2022-09-25,3.9007092198581557
2022-09-26,2.24822695035461
2022-09-27,2.219858156028369
2022-09-28,2.4397163120567376
2022-09-29,2.4397163120567376
2022-09-30,2.8368794326241136
2022-10-01,3.1773049645390072
2022-10-02,3.347517730496454
2022-10-03,2.8368794326241136
2022-10-04,2.723404255319149
2022-10-05,2.4397163120567376
2022-10-06,2.609929078014184
2022-10-07,2.780141843971631
2022-10-08,3.347517730496454
2022-10-09,3.0638297872340425
2022-10-10,2.8936170212765955
2022-10-11,2.723404255319149
2022-10-12,2.49645390070922
2022-10-13,2.609929078014184
2022-10-14,2.6666666666666665
2022-10-15,3.00709219858156
2022-10-16,3.404255319148936
2022-10-17,2.5531914893617023
2022-10-18,2.382978723404255
2022-10-19,2.609929078014184
2022-10-20,2.6666666666666665
2022-10-21,2.8368794326241136
2022-10-22,3.1773049645390072
2022-10-23,3.234042553191489
2022-10-24,2.6666666666666665
2022-10-25,2.49645390070922
2022-10-26,2.49645390070922
2022-10-27,2.609929078014184
2022-10-28,2.780141843971631
2022-10-29,3.2907801418439715
2022-10-30,3.404255319148936
2022-10-31,3.00709219858156
2022-11-01,2.2127659574468086
2022-11-02,1.8156028368794326
2022-11-03,1.702127659574468
2022-11-04,1.872340425531915
2022-11-05,2.1560283687943262
2022-11-06,2.326241134751773
2022-11-07,1.929078014184397
2022-11-08,1.8156028368794326
2022-11-09,1.7588652482269502
2022-11-10,1.702127659574468
2022-11-11,1.929078014184397
2022-11-12,2.326241134751773
2022-11-13,2.5531914893617023
2022-11-14,1.872340425531915
2022-11-15,1.929078014184397
2022-11-16,1.9858156028368794
2022-11-17,1.872340425531915
2022-11-18,1.9858156028368794
2022-11-19,2.0425531914893615
2022-11-20,2.2695035460992905
2022-11-21,2.0425531914893615
2022-11-22,1.929078014184397
2022-11-23,1.929078014184397
2022-11-24,2.2127659574468086
2022-11-25,2.382978723404255
2022-11-26,2.2127659574468086
2022-11-27,2.609929078014184
2022-11-28,1.8156028368794326
2022-11-29,2.099290780141844
2022-11-30,1.872340425531915
2022-12-01,1.702127659574468
2022-12-02,1.9858156028368794
2022-12-03,2.2695035460992905
2022-12-04,2.099290780141844
2022-12-05,1.7588652482269502
2022-12-06,1.7588652482269502
2022-12-07,1.475177304964539
2022-12-08,1.6453900709219857
2022-12-09,1.872340425531915
2022-12-10,1.9858156028368794
2022-12-11,2.0425531914893615
2022-12-12,1.872340425531915
2022-12-13,1.702127659574468
2022-12-14,1.7588652482269502
2022-12-15,1.8156028368794326
2022-12-16,1.7588652482269502
2022-12-17,2.2127659574468086
2022-12-18,1.929078014184397
2022-12-19,1.702127659574468
2022-12-20,1.872340425531915
2022-12-21,1.6453900709219857
2022-12-22,1.5886524822695036
2022-12-23,1.9858156028368794
2022-12-24,1.8156028368794326
2022-12-25,2.609929078014184
2022-12-26,2.326241134751773
2022-12-27,1.872340425531915
2022-12-28,1.872340425531915
2022-12-29,1.872340425531915
2022-12-30,1.929078014184397
2022-12-31,1.929078014184397
2023-01-01,2.382978723404255
2023-01-02,2.099290780141844
2023-01-03,1.7588652482269502
2023-01-04,1.929078014184397
2023-01-05,1.929078014184397
2023-01-06,2.1560283687943262
2023-01-07,2.8368794326241136
2023-01-08,2.5531914893617023
2023-01-09,1.8156028368794326
2023-01-10,1.702127659574468
2023-01-11,1.6453900709219857
2023-01-12,1.5319148936170213
2023-01-13,1.702127659574468
2023-01-14,1.929078014184397
2023-01-15,1.9858156028368794
2023-01-16,1.5886524822695036
2023-01-17,1.475177304964539
2023-01-18,1.5319148936170213
2023-01-19,1.5886524822695036
2023-01-20,1.5319148936170213
2023-01-21,1.7588652482269502
2023-01-22,1.872340425531915
2023-01-23,1.7588652482269502
2023-01-24,1.6453900709219857
2023-01-25,1.5886524822695036
2023-01-26,1.5319148936170213
2023-01-27,1.475177304964539
2023-01-28,1.5886524822695036
2023-01-29,1.702127659574468
2023-01-30,1.24822695035461
2023-01-31,1.304964539007092
2023-02-01,1.3617021276595744
2023-02-02,1.4184397163120568
2023-02-03,1.4184397163120568
2023-02-04,1.872340425531915
2023-02-05,1.8156028368794326
2023-02-06,1.4184397163120568
2023-02-07,1.24822695035461
2023-02-08,1.304964539007092
2023-02-09,1.6453900709219857
2023-02-10,1.5319148936170213
2023-02-11,1.872340425531915
2023-02-12,1.872340425531915
2023-02-13,1.304964539007092
2023-02-14,1.3617021276595744
2023-02-15,1.304964539007092
2023-02-16,1.1914893617021276
2023-02-17,1.5319148936170213
2023-02-18,1.5886524822695036
2023-02-19,1.5319148936170213
2023-02-20,1.4184397163120568
2023-02-21,1.4184397163120568
2023-02-22,1.6453900709219857
2023-02-23,1.4184397163120568
2023-02-24,1.5319148936170213
2023-02-25,1.702127659574468
2023-02-26,1.7588652482269502
2023-02-27,1.24822695035461
2023-02-28,1.3617021276595744
2023-03-01,1.304964539007092
2023-03-02,1.1347517730496453
2023-03-03,1.24822695035461
2023-03-04,1.5319148936170213
2023-03-05,1.6453900709219857
2023-03-06,1.4184397163120568
2023-03-07,1.1347517730496453
2023-03-08,1.3617021276595744
2023-03-09,1.304964539007092
2023-03-10,1.1914893617021276
2023-03-11,1.3617021276595744
2023-03-12,1.702127659574468
2023-03-13,1.304964539007092
2023-03-14,1.3617021276595744
2023-03-15,1.1914893617021276
2023-03-16,1.5319148936170213
2023-03-17,1.24822695035461
2023-03-18,1.6453900709219857
2023-03-19,1.6453900709219857
2023-03-20,1.24822695035461
2023-03-21,1.1347517730496453
2023-03-22,1.304964539007092
2023-03-23,1.3617021276595744
2023-03-24,1.475177304964539
2023-03-25,1.6453900709219857
2023-03-26,1.475177304964539
2023-03-27,1.4184397163120568
2023-03-28,1.1914893617021276
2023-03-29,1.304964539007092
2023-03-30,1.1914893617021276
2023-03-31,1.3617021276595744
2023-04-01,1.475177304964539
2023-04-02,1.475177304964539
2023-04-03,1.3617021276595744
2023-04-04,1.24822695035461
2023-04-05,1.1347517730496453
2023-04-06,1.4184397163120568
2023-04-07,1.4184397163120568
2023-04-08,1.5319148936170213
2023-04-09,1.5886524822695036
2023-04-10,1.4184397163120568
2023-04-11,1.304964539007092
2023-04-12,1.3617021276595744
2023-04-13,1.4184397163120568
2023-04-14,1.304964539007092
2023-04-15,1.6453900709219857
2023-04-16,1.6453900709219857
2023-04-17,1.475177304964539
2023-04-18,1.304964539007092
2023-04-19,1.4184397163120568
2023-04-20,1.304964539007092
2023-04-21,1.475177304964539
2023-04-22,1.5319148936170213
2023-04-23,1.6453900709219857
2023-04-24,1.1914893617021276
2023-04-25,1.1347517730496453
2023-04-26,1.196315769358863
2023-04-27,1.248707407225416
2023-04-28,1.196315769358863
2023-04-29,1.3534906829585225
2023-04-30,1.4178937425952314
2023-05-01,1.2890876233218131
2023-05-02,1.196315769358863
2023-05-03,0.9747377961224947
2023-05-04,1.196315769358863
2023-05-05,1.2890876233218131
2023-05-06,1.2890876233218131
2023-05-07,1.3534906829585225
2023-05-08,1.248707407225416
2023-05-09,1.1439241314923099
2023-05-10,1.2890876233218131
2023-05-11,1.0795210718556008
2023-05-12,1.4822968022319407
2023-05-13,1.510665596558182
2023-05-14,1.651483137601756
2023-05-15,1.3534906829585225
2023-05-16,1.4702853804617846
2023-05-17,1.3010990450919693
2023-05-18,1.248707407225416
2023-05-19,1.3010990450919693
2023-05-20,1.3010990450919693
2023-05-21,1.4299051643653875
2023-05-22,1.3414792611883666
2023-05-23,1.196315769358863
2023-05-24,1.1843043475887072
2023-05-25,1.2607188289955722
2023-05-26,1.0570051157737268
2023-05-27,1.1290736463946627
2023-05-28,1.58550767366059
2023-05-29,1.8497589526040217
2023-05-30,1.3693020817977823
2023-05-31,1.3212563947171585
2023-06-01,1.2011421770155986
2023-06-02,1.2972335511768465
2023-06-03,1.657576204281526
2023-06-04,1.7536675784427738
2023-06-05,1.3212563947171585
2023-06-06,1.2732107076365344
2023-06-07,1.3452792382574703
2023-06-08,1.4173477688784062
2023-06-09,1.4173477688784062
2023-06-10,1.4894162994993423
2023-06-11,1.4173477688784062
2023-06-12,1.2011421770155986
2023-06-13,1.2732107076365344
2023-06-14,1.1771193334752865
2023-06-15,1.3452792382574703
2023-06-16,1.1290736463946627
2023-06-17,1.513439143039654
2023-06-18,1.4653934559590303
2023-06-19,1.6815990478218379
2023-06-20,1.4173477688784062
2023-06-21,1.2491878640962224
2023-06-22,1.4653934559590303
2023-06-23,1.3693020817977823
2023-06-24,1.4653934559590303
2023-06-25,1.513439143039654
2023-06-26,1.0810279593140386
2023-06-27,1.513439143039654
2023-06-28,1.1050508028543506
2023-06-29,1.3933249253380944
2023-06-30,1.2491878640962224
2023-07-01,1.513439143039654
2023-07-02,1.729644734902462
2023-07-03,1.6815990478218379
2023-07-04,1.3933249253380944
2023-07-05,1.1050508028543506
2023-07-06,1.0570051157737268
2023-07-07,1.2732107076365344
2023-07-08,1.5614848301202782
2023-07-09,1.5614848301202782
2023-07-10,1.0570051157737268
2023-07-11,1.2011421770155986
2023-07-12,1.2491878640962224
2023-07-13,1.2491878640962224
2023-07-14,1.3933249253380944
2023-07-15,1.4894162994993423
2023-07-16,1.4413706124187182
2023-07-17,0.9609137416124789
2023-07-18,1.1290736463946627
2023-07-19,1.2251650205559106
2023-07-20,1.3212563947171585
2023-07-21,1.2491878640962224
2023-07-22,1.2972335511768465
2023-07-23,1.70562189136215
2023-07-24,1.3212563947171585
2023-07-25,1.0810279593140386
2023-07-26,1.0089594286931027
2023-07-27,1.2251650205559106
2023-07-28,1.2011421770155986
2023-07-29,1.2732107076365344
2023-07-30,1.4653934559590303
2023-07-31,1.1050508028543506
2023-08-01,1.2011421770155986
2023-08-02,1.1050508028543506
2023-08-03,1.1771193334752865
2023-08-04,1.3933249253380944
2023-08-05,1.4894162994993423
2023-08-06,1.4653934559590303
2023-08-07,1.2491878640962224
2023-08-08,1.2732107076365344
2023-08-09,1.1771193334752865
2023-08-10,1.0089594286931027
2023-08-11,1.2011421770155986
2023-08-12,1.2972335511768465
2023-08-13,1.5614848301202782
2023-08-14,1.2251650205559106
2023-08-15,1.2251650205559106
2023-08-16,1.2251650205559106
2023-08-17,1.3212563947171585
2023-08-18,1.2011421770155986
2023-08-19,1.3693020817977823
2023-08-20,1.4653934559590303
2023-08-21,1.1050508028543506
2023-08-22,1.1050508028543506
2023-08-23,1.1530964899349745
2023-08-24,1.2011421770155986
2023-08-25,1.2011421770155986
2023-08-26,1.3452792382574703
2023-08-27,1.2491878640962224
2023-08-28,0.9609137416124789
2023-08-29,1.0570051157737268
2023-08-30,1.1530964899349745
2023-08-31,1.2011421770155986
2023-09-01,1.2011421770155986
2023-09-02,1.513439143039654
2023-09-03,1.70562189136215
2023-09-04,1.5614848301202782
2023-09-05,1.3452792382574703
2023-09-06,1.3452792382574703
2023-09-07,1.4173477688784062
2023-09-08,1.2972335511768465
2023-09-09,1.3212563947171585
2023-09-10,1.3212563947171585
2023-09-11,1.2972335511768465
2023-09-12,1.2251650205559106
2023-09-13,1.4413706124187182
2023-09-14,1.3212563947171585
2023-09-15,1.4173477688784062
2023-09-16,1.4653934559590303
2023-09-17,1.609530517200902
2023-09-18,1.3452792382574703
2023-09-19,1.4173477688784062
2023-09-20,1.3933249253380944
2023-09-21,1.609530517200902
2023-09-22,1.4894162994993423
2023-09-23,1.70562189136215
2023-09-24,1.657576204281526
2023-09-25,1.2732107076365344
2023-09-26,1.3693020817977823
2023-09-27,1.4413706124187182
2023-09-28,1.3933249253380944
2023-09-29,1.4173477688784062
2023-09-30,1.657576204281526
2023-10-01,2.0899873880071413
2023-10-02,1.513439143039654
2023-10-03,1.5374619865799661
2023-10-04,1.513439143039654
2023-10-05,1.70562189136215
2023-10-06,1.513439143039654
2023-10-07,1.7776904219830858
2023-10-08,1.7776904219830858
2023-10-09,1.5614848301202782
2023-10-10,1.58550767366059
2023-10-11,1.9218274832249578
2023-10-12,1.5614848301202782
2023-10-13,1.4653934559590303
2023-10-14,1.8978046396846457
2023-10-15,2.0419417009265177
2023-10-16,1.8257361090637099
2023-10-17,1.7536675784427738
2023-10-18,1.7536675784427738
2023-10-19,1.8257361090637099
2023-10-20,1.6815990478218379
2023-10-21,1.9458503267652696
2023-10-22,1.9698731703055816
2023-10-23,1.7776904219830858
2023-10-24,1.8257361090637099
2023-10-25,1.8497589526040217
2023-10-26,1.9938960138458937
2023-10-27,1.9458503267652696
2023-10-28,2.402284354031197
2023-10-29,1.9698731703055816
2023-10-30,1.6815990478218379
2023-10-31,2.3302158234102612
2023-11-01,1.6815990478218379
2023-11-02,1.1290736463946627
2023-11-03,1.1771193334752865
2023-11-04,1.3452792382574703
2023-11-05,1.4413706124187182
2023-11-06,1.0810279593140386
2023-11-07,1.2251650205559106
2023-11-08,1.1771193334752865
2023-11-09,1.0570051157737268
2023-11-10,1.3693020817977823
2023-11-11,1.4894162994993423
2023-11-12,1.4894162994993423
2023-11-13,1.1530964899349745
2023-11-14,1.1050508028543506
2023-11-15,1.2011421770155986
2023-11-16,1.1050508028543506
2023-11-17,1.1530964899349745
2023-11-18,1.4173477688784062
2023-11-19,1.3693020817977823
2023-11-20,1.2491878640962224
2023-11-21,1.2011421770155986
2023-11-22,1.1290736463946627
2023-11-23,1.3452792382574703
2023-11-24,1.58550767366059
2023-11-25,1.633553360741214
2023-11-26,1.5614848301202782
2023-11-27,1.3452792382574703
2023-11-28,1.2972335511768465
2023-11-29,1.1050508028543506
2023-11-30,1.2251650205559106
2023-12-01,1.0810279593140386
2023-12-02,1.2972335511768465
2023-12-03,1.2732107076365344
2023-12-04,1.3212563947171585
2023-12-05,1.4173477688784062
2023-12-06,1.5374619865799661
2023-12-07,1.2972335511768465
2023-12-08,1.1771193334752865
2023-12-09,1.4413706124187182
2023-12-10,1.5374619865799661
2023-12-11,1.4413706124187182
2023-12-12,1.2972335511768465
2023-12-13,1.3212563947171585
2023-12-14,1.2732107076365344
2023-12-15,1.1290736463946627
2023-12-16,1.4653934559590303
2023-12-17,1.4413706124187182
2023-12-18,1.1290736463946627
2023-12-19,1.1530964899349745
2023-12-20,1.3212563947171585
2023-12-21,1.2732107076365344
2023-12-22,1.2697788728450612
2023-12-23,1.2972335511768465
2023-12-24,1.3916090079423578
2023-12-25,1.8789295483315436
2023-12-26,1.4310751080442987
2023-12-27,1.3641543296105727
2023-12-28,1.2972335511768465
2023-12-29,1.2028580944113352
2023-12-30,1.163391994309394
2023-12-31,1.3246882295086317
2024-01-01,1.2972335511768465
2024-01-02,1.1084826376458237
2024-01-03,1.0141071808803126
2024-01-04,1.1479487377477648
2024-01-05,1.135937315977609
2024-01-06,1.3366996512787876
2024-01-07,1.2972335511768465
2024-01-08,1.0261186026504685
2024-01-09,1.0141071808803126
2024-01-10,0.9317431458849572
2024-01-11,0.9471864024465863
2024-01-12,1.1084826376458237
2024-01-13,1.2697788728450612
2024-01-14,1.2577674510749053
2024-01-15,0.9197317241148012
2024-01-16,0.9471864024465863
2024-01-17,1.0535732809822536
2024-01-18,1.0261186026504685
2024-01-19,1.0535732809822536
2024-01-20,1.3366996512787876
2024-01-21,1.1736874986838135
2024-01-22,1.1428009855605552
2024-01-23,1.0501414461907805
2024-01-24,1.1428009855605552
2024-01-25,1.0192549330675222
2024-01-26,0.9265953936977475
2024-01-27,1.3590065774233628
2024-01-28,1.3898930905466211
2024-01-29,1.2354605249303299
2024-01-30,1.2663470380535882
2024-01-31,1.1428009855605552
2024-02-01,1.1736874986838135
2024-02-02,1.3898930905466211
2024-02-03,1.482552629916396
2024-02-04,1.5443256561629124
2024-02-05,1.1428009855605552
2024-02-06,1.1428009855605552
2024-02-07,1.111914472437297
2024-02-08,1.2045740118070716
2024-02-09,1.2972335511768465
2024-02-10,1.2972335511768465
2024-02-11,1.9458503267652696
2024-02-12,0.9574819068210056
2024-02-13,1.0810279593140386
2024-02-14,0.9574819068210056
2024-02-15,1.1428009855605552
2024-02-16,1.2663470380535882
2024-02-17,1.2972335511768465
2024-02-18,1.3898930905466211
2024-02-19,1.2354605249303299
2024-02-20,1.1736874986838135
2024-02-21,1.482552629916396
2024-02-22,1.636985195532687
2024-02-23,1.4516661167931377
2024-02-24,1.6987582217792037
2024-02-25,1.6987582217792037
2024-02-26,1.1428009855605552
2024-02-27,1.0501414461907805
2024-02-28,1.1428009855605552
2024-02-29,1.2045740118070716
2024-03-01,1.3281200643001048
2024-03-02,1.513439143039654
2024-03-03,1.4516661167931377
2024-03-04,1.111914472437297
2024-03-05,1.1736874986838135
2024-03-06,1.2045740118070716
2024-03-07,1.1736874986838135
2024-03-08,1.2354605249303299
2024-03-09,1.2354605249303299
2024-03-10,1.4207796036698794
2024-03-11,1.0192549330675222
2024-03-12,1.111914472437297
2024-03-13,1.2354605249303299
2024-03-14,1.0810279593140386
2024-03-15,1.2354605249303299
2024-03-16,1.513439143039654
2024-03-17,1.5443256561629124
2024-03-18,1.7914177611489783
2024-03-19,2.254715457997852
2024-03-20,2.8106726942165006
2024-03-21,2.2856019711211104
2024-03-22,2.347374997367627
2024-03-23,2.841559207339759
2024-03-24,3.088651312325825
2024-03-25,2.254715457997852
2024-03-26,1.9149638136420113
2024-03-27,2.131169405504819
2024-03-28,1.7914177611489783
2024-03-29,1.729644734902462
2024-03-30,1.853190787395495
2024-03-31,1.9149638136420113
2024-04-01,1.5752121692861707
2024-04-02,1.513439143039654
2024-04-03,1.482552629916396
2024-04-04,1.2663470380535882
2024-04-05,1.2663470380535882
2024-04-06,1.513439143039654
2024-04-07,1.853190787395495
2024-04-08,1.1736874986838135
2024-04-09,1.111914472437297
2024-04-10,1.1736874986838135
2024-04-11,1.5752121692861707
2024-04-12,1.3281200643001048
2024-04-13,1.4207796036698794
2024-04-14,1.4207796036698794
2024-04-15,0.9574819068210056
2024-04-16,1.111914472437297
2024-04-17,0.9265953936977475
2024-04-18,1.2045740118070716
2024-04-19,1.1428009855605552
2024-04-20,1.2972335511768465
2024-04-21,1.482552629916396
2024-04-22,1.2972335511768465
2024-04-23,1.2045740118070716
2024-04-24,1.1428009855605552
2024-04-25,1.0501414461907805
2024-04-26,1.2972335511768465
2024-04-27,1.3281200643001048
2024-04-28,1.2663470380535882
2024-04-29,1.2354605249303299
2024-04-30,0.9883684199442639
2024-05-01,1.0810279593140386
2024-05-02,1.111914472437297
2024-05-03,1.3281200643001048
2024-05-04,1.2045740118070716
2024-05-05,1.3898930905466211
2024-05-06,1.111914472437297
2024-05-07,1.111914472437297
2024-05-08,1.0192549330675222
2024-05-09,1.0810279593140386
2024-05-10,1.1428009855605552
2024-05-11,0.9574819068210056
2024-05-12,1.2354605249303299
2024-05-13,1.0501414461907805
2024-05-14,1.2663470380535882
2024-05-15,1.0192549330675222
2024-05-16,0.9883684199442639
2024-05-17,1.2354605249303299
2024-05-18,1.2045740118070716
2024-05-19,1.3281200643001048
2024-05-20,1.0192549330675222
2024-05-21,1.0501414461907805
2024-05-22,1.0810279593140386
2024-05-23,0.9265953936977475
2024-05-24,1.2045740118070716
2024-05-25,1.1428009855605552
2024-05-26,1.3590065774233628
2024-05-27,1.482552629916396
2024-05-28,1.1428009855605552
2024-05-29,1.2972335511768465
2024-05-30,1.111914472437297
2024-05-31,1.2045740118070716
2024-06-01,1.2045740118070716
2024-06-02,1.2972335511768465
2024-06-03,1.111914472437297
2024-06-04,1.2045740118070716
2024-06-05,1.2663470380535882
2024-06-06,1.1736874986838135
2024-06-07,1.0192549330675222
2024-06-08,1.2972335511768465
2024-06-09,1.3281200643001048
2024-06-10,1.0810279593140386
2024-06-11,1.0192549330675222
2024-06-12,1.1428009855605552
2024-06-13,1.0810279593140386
2024-06-14,1.0810279593140386
2024-06-15,1.4516661167931377
2024-06-16,1.2972335511768465
2024-06-17,1.111914472437297
2024-06-18,0.9883684199442639
2024-06-19,1.111914472437297
2024-06-20,1.111914472437297
2024-06-21,1.0810279593140386
2024-06-22,1.3898930905466211
2024-06-23,1.513439143039654
2024-06-24,1.482552629916396
2024-06-25,1.0810279593140386
2024-06-26,1.0192549330675222
2024-06-27,1.1428009855605552
2024-06-28,1.0192549330675222
2024-06-29,1.2972335511768465
2024-06-30,1.7605312480257203
2024-07-01,1.0810279593140386
2024-07-02,1.0192549330675222
2024-07-03,1.0192549330675222
2024-07-04,1.111914472437297
2024-07-05,1.2045740118070716
2024-07-06,1.2663470380535882
2024-07-07,1.3898930905466211
2024-07-08,1.2045740118070716
2024-07-09,1.1428009855605552
2024-07-10,1.111914472437297
2024-07-11,1.0810279593140386
2024-07-12,1.0501414461907805
2024-07-13,1.4207796036698794
2024-07-14,1.5443256561629124
2024-07-15,0.864822367451231
2024-07-16,1.0501414461907805
2024-07-17,1.0501414461907805
2024-07-18,0.9883684199442639
2024-07-19,1.111914472437297
2024-07-20,1.1736874986838135
2024-07-21,1.4516661167931377
2024-07-22,0.8957088805744892
2024-07-23,1.0501414461907805
2024-07-24,0.9574819068210056
2024-07-25,0.9265953936977475
2024-07-26,0.9574819068210056
2024-07-27,1.1428009855605552
2024-07-28,1.4516661167931377
2024-07-29,0.9265953936977475
2024-07-30,1.111914472437297
2024-07-31,1.0192549330675222
2024-08-01,0.9265953936977475
2024-08-02,1.3281200643001048
2024-08-03,1.482552629916396
2024-08-04,1.4516661167931377
2024-08-05,0.9265953936977475
2024-08-06,1.0501414461907805
2024-08-07,0.9883684199442639
2024-08-08,0.9883684199442639
2024-08-09,1.111914472437297
2024-08-10,1.2663470380535882
2024-08-11,1.636985195532687
2024-08-12,1.0810279593140386
2024-08-13,1.1428009855605552
2024-08-14,1.4516661167931377
2024-08-15,1.0810279593140386
2024-08-16,1.2663470380535882
2024-08-17,1.3590065774233628
