Time,texas_shooting
2024-03-21,8.0
2024-03-22,8.0
2024-03-23,8.0
2024-03-24,8.0
2024-03-25,8.0
2024-03-26,6.0
2024-03-27,8.0
2024-03-28,8.0
2024-03-29,6.0
2024-03-30,8.0
2024-03-31,6.0
2024-04-01,8.0
2024-04-02,8.0
2024-04-03,8.0
2024-04-04,8.0
2024-04-05,6.0
2024-04-06,6.0
2024-04-07,9.0
2024-04-08,11.0
2024-04-09,7.0
2024-04-10,9.0
2024-04-11,7.0
2024-04-12,20.0
2024-04-13,10.0
2024-04-14,6.0
2024-04-15,10.0
2024-04-16,6.0
2024-04-17,7.0
2024-04-18,6.0
2024-04-19,7.0
2024-04-20,6.0
2024-04-21,8.0
2024-04-22,5.0
2024-04-23,6.0
2024-04-24,11.0
2024-04-25,16.0
2024-04-26,14.0
2024-04-27,10.0
2024-04-28,9.0
2024-04-29,10.0
2024-04-30,9.0
2024-05-01,7.0
2024-05-02,10.0
2024-05-03,6.0
2024-05-04,6.0
2024-05-05,6.0
2024-05-06,8.0
2024-05-07,9.0
2024-05-08,6.0
2024-05-09,6.0
2024-05-10,8.0
2024-05-11,8.0
2024-05-12,6.0
2024-05-13,7.0
2024-05-14,8.0
2024-05-15,7.0
2024-05-16,7.0
2024-05-17,9.0
2024-05-18,6.0
2024-05-19,10.0
2024-05-20,8.0
2024-05-21,6.0
2024-05-22,7.0
2024-05-23,9.0
2024-05-24,9.0
2024-05-25,9.0
2024-05-26,8.0
2024-05-27,7.0
2024-05-28,7.0
2024-05-29,5.0
2024-05-30,7.0
2024-05-31,5.0
2024-06-01,5.0
2024-06-02,5.0
2024-06-03,7.0
2024-06-04,7.0
2024-06-05,5.0
2024-06-06,7.0
2024-06-07,5.0
2024-06-08,8.0
2024-06-09,11.0
2024-06-10,9.0
2024-06-11,5.0
2024-06-12,6.0
2024-06-13,6.0
2024-06-14,7.0
2024-06-15,5.0
2024-06-16,39.0
2024-06-17,23.0
2024-06-18,12.0
2024-06-19,12.0
2024-06-20,11.0
2024-06-21,9.0
2024-06-22,23.0
2024-06-23,11.0
2024-06-24,9.0
2024-06-25,8.0
2024-06-26,8.0
2024-06-27,13.0
2024-06-28,10.0
2024-06-29,14.0
2024-06-30,9.0
2024-07-01,7.0
2024-07-02,6.0
2024-07-03,7.0
2024-07-04,7.0
2024-07-05,11.0
2024-07-06,7.0
2024-07-07,8.0
2024-07-08,7.0
2024-07-09,6.0
2024-07-10,7.0
2024-07-11,6.0
2024-07-12,7.0
2024-07-13,9.0
2024-07-14,19.0
2024-07-15,13.0
2024-07-16,9.0
2024-07-17,8.0
2024-07-18,8.0
2024-07-19,7.0
2024-07-20,6.0
2024-07-21,7.0
2024-07-22,7.0
2024-07-23,9.0
2024-07-24,8.0
2024-07-25,7.0
2024-07-26,8.0
2024-07-27,7.0
2024-07-28,8.0
2024-07-29,7.0
2024-07-30,6.0
2024-07-31,6.0
2024-08-01,7.0
2024-08-02,6.0
2024-08-03,8.0
2024-08-04,8.0
2024-08-05,6.0
2024-08-06,5.0
2024-08-07,6.0
2024-08-08,5.0
2024-08-09,6.0
2024-08-10,7.0
2024-08-11,9.0
2024-08-12,9.0
2024-08-13,5.0
2024-08-14,7.0
2024-08-15,6.0
2024-08-16,6.0
2024-08-17,12.0
2024-08-18,10.132382892057027
2024-08-19,8.862525458248474
2024-08-20,9.119144602851325
2024-08-21,6.836048879837067
2024-08-22,7.092668024439918
2024-08-23,7.84928716904277
2024-08-24,7.092668024439918
2024-08-25,6.836048879837067
2024-08-26,5.822810590631365
2024-08-27,7.092668024439918
2024-08-28,5.322810590631365
2024-08-29,6.079429735234216
2024-08-30,9.875763747454176
2024-08-31,7.84928716904277
2024-09-01,9.875763747454176
2024-09-02,8.862525458248474
2024-09-03,6.079429735234216
2024-09-04,22.79124236252546
2024-09-05,26.087576374745417
2024-09-06,21.021384928716905
2024-09-07,15.955193482688392
2024-09-08,17.9816700610998
2024-09-09,14.185336048879837
2024-09-10,13.172097759674134
2024-09-11,14.185336048879837
2024-09-12,18.73828920570265
2024-09-13,16.968431771894096
2024-09-14,12.158859470468432
2024-09-15,13.172097759674134
2024-09-16,11.90224032586558
2024-09-17,10.264765784114054
2024-09-18,7.1853360488798375
2024-09-19,8.211812627291243
2024-09-20,7.698574338085541
2024-09-21,10.264765784114054
2024-09-22,9.751527494908352
2024-09-23,7.1853360488798375
2024-09-24,8.211812627291243
2024-09-25,8.211812627291243
2024-09-26,6.158859470468432
2024-09-27,5.6456211812627295
2024-09-28,9.238289205702648
2024-09-29,7.1853360488798375
2024-09-30,6.672097759674135
2024-10-01,6.672097759674135
2024-10-02,6.158859470468432
2024-10-03,6.158859470468432
2024-10-04,9.238289205702648
2024-10-05,6.672097759674135
2024-10-06,9.238289205702648
2024-10-07,9.751527494908352
2024-10-08,5.6456211812627295
2024-10-09,4.619144602851324
2024-10-10,6.158859470468432
2024-10-11,7.698574338085541
2024-10-12,7.1853360488798375
2024-10-13,8.211812627291243
2024-10-14,6.158859470468432
2024-10-15,9.751527494908352
2024-10-16,10.264765784114054
2024-10-17,7.1853360488798375
2024-10-18,7.1853360488798375
2024-10-19,9.238289205702648
2024-10-20,9.751527494908352
2024-10-21,6.672097759674135
2024-10-22,6.158859470468432
2024-10-23,6.672097759674135
2024-10-24,6.158859470468432
2024-10-25,6.672097759674135
2024-10-26,6.672097759674135
2024-10-27,6.672097759674135
2024-10-28,5.6456211812627295
2024-10-29,5.6456211812627295
2024-10-30,6.158859470468432
2024-10-31,6.158859470468432
2024-11-01,6.158859470468432
2024-11-02,9.751527494908352
2024-11-03,7.698574338085541
2024-11-04,7.698574338085541
2024-11-05,5.6456211812627295
2024-11-06,5.132382892057027
2024-11-07,5.6456211812627295
2024-11-08,9.238289205702648
2024-11-09,7.698574338085541
2024-11-10,6.672097759674135
2024-11-11,6.158859470468432
2024-11-12,6.158859470468432
2024-11-13,3.5926680244399187
2024-11-14,5.132382892057027
2024-11-15,3.5926680244399187
2024-11-16,6.672097759674135
2024-11-17,6.672097759674135
2024-11-18,6.158859470468432
2024-11-19,6.672097759674135
2024-11-20,5.6456211812627295
2024-11-21,6.672097759674135
2024-11-22,7.1853360488798375
2024-11-23,7.698574338085541
2024-11-24,6.158859470468432
2024-11-25,6.672097759674135
2024-11-26,6.672097759674135
2024-11-27,5.132382892057027
2024-11-28,5.6456211812627295
2024-11-29,7.1853360488798375
2024-11-30,7.1853360488798375
2024-12-01,6.158859470468432
2024-12-02,6.158859470468432
2024-12-03,4.619144602851324
2024-12-04,6.158859470468432
2024-12-05,6.158859470468432
2024-12-06,5.132382892057027
2024-12-07,6.672097759674135
2024-12-08,7.698574338085541
2024-12-09,6.158859470468432
2024-12-10,7.1853360488798375
2024-12-11,6.672097759674135
2024-12-12,7.698574338085541
2024-12-13,6.672097759674135
2024-12-14,7.698574338085541
2024-12-15,5.132382892057027
2024-12-16,12.317718940936864
2024-12-17,12.317718940936864
2024-12-18,8.725050916496945
2024-12-19,7.698574338085541
2024-12-20,7.698574338085541
2024-12-21,8.725050916496945
2024-12-22,14.883910386965377
2024-12-23,7.698574338085541
2024-12-24,9.751527494908352
2024-12-25,6.672097759674135
2024-12-26,6.158859470468432
2024-12-27,7.1853360488798375
2024-12-28,7.698574338085541
2024-12-29,7.1853360488798375
2024-12-30,6.158859470468432
2024-12-31,6.672097759674135
2025-01-01,16.423625254582486
2025-01-02,14.883910386965377
2025-01-03,12.830957230142568
2025-01-04,9.238289205702648
2025-01-05,7.698574338085541
2025-01-06,4.619144602851324
2025-01-07,5.6456211812627295
2025-01-08,6.158859470468432
2025-01-09,6.158859470468432
2025-01-10,5.132382892057027
2025-01-11,7.698574338085541
2025-01-12,5.6456211812627295
2025-01-13,5.132382892057027
2025-01-14,6.158859470468432
2025-01-15,5.132382892057027
2025-01-16,7.698574338085541
2025-01-17,5.6456211812627295
2025-01-18,5.132382892057027
2025-01-19,4.619144602851324
2025-01-20,5.132382892057027
2025-01-21,5.6456211812627295
2025-01-22,8.211812627291243
2025-01-23,15.910386965376784
2025-01-24,7.698574338085541
2025-01-25,7.698574338085541
2025-01-26,7.1853360488798375
2025-01-27,8.211812627291243
2025-01-28,9.238289205702648
2025-01-29,7.1853360488798375
2025-01-30,7.1853360488798375
2025-01-31,6.158859470468432
2025-02-01,4.619144602851324
2025-02-02,8.725050916496945
2025-02-03,7.698574338085541
2025-02-04,7.1853360488798375
2025-02-05,5.6456211812627295
2025-02-06,6.672097759674135
2025-02-07,6.158859470468432
2025-02-08,6.672097759674135
2025-02-09,5.6456211812627295
2025-02-10,5.132382892057027
2025-02-11,4.1059063136456215
2025-02-12,4.619144602851324
2025-02-13,5.6456211812627295
2025-02-14,4.619144602851324
2025-02-15,5.6456211812627295
2025-02-16,6.158859470468432
2025-02-17,6.672097759674135
2025-02-18,5.132382892057027
2025-02-19,5.132382892057027
2025-02-20,5.132382892057027
2025-02-21,7.1853360488798375
2025-02-22,6.158859470468432
2025-02-23,7.698574338085541
2025-02-24,7.698574338085541
2025-02-25,6.672097759674135
2025-02-26,7.1853360488798375
2025-02-27,6.158859470468432
2025-02-28,5.6456211812627295
2025-03-01,51.32382892057027
2025-03-02,45.67820773930754
2025-03-03,26.175152749490838
2025-03-04,18.989816700610998
2025-03-05,9.751527494908352
2025-03-06,9.238289205702648
2025-03-07,10.264765784114054
2025-03-08,7.1853360488798375
2025-03-09,7.698574338085541
2025-03-10,6.672097759674135
2025-03-11,6.158859470468432
2025-03-12,7.1853360488798375
2025-03-13,5.132382892057027
2025-03-14,5.6456211812627295
2025-03-15,6.672097759674135
2025-03-16,6.158859470468432
2025-03-17,7.1853360488798375
2025-03-18,6.672097759674135
2025-03-19,7.698574338085541
2025-03-20,8.725050916496945
2025-03-21,6.158859470468432
2025-03-22,6.672097759674135
2025-03-23,7.698574338085541
2025-03-24,5.6456211812627295
2025-03-25,5.6456211812627295
2025-03-26,8.725050916496945
2025-03-27,5.132382892057027
2025-03-28,7.698574338085541
2025-03-29,8.211812627291243
2025-03-30,5.132382892057027
