Time,uvalde tx
2024-03-21,32.0
2024-03-22,33.0
2024-03-23,20.0
2024-03-24,27.0
2024-03-25,44.0
2024-03-26,35.0
2024-03-27,35.0
2024-03-28,30.0
2024-03-29,24.0
2024-03-30,31.0
2024-03-31,17.0
2024-04-01,43.0
2024-04-02,44.0
2024-04-03,39.0
2024-04-04,51.0
2024-04-05,41.0
2024-04-06,59.0
2024-04-07,77.0
2024-04-08,100.0
2024-04-09,38.0
2024-04-10,37.0
2024-04-11,34.0
2024-04-12,32.0
2024-04-13,17.0
2024-04-14,25.0
2024-04-15,28.0
2024-04-16,34.0
2024-04-17,26.0
2024-04-18,30.0
2024-04-19,26.0
2024-04-20,22.0
2024-04-21,24.0
2024-04-22,23.0
2024-04-23,27.0
2024-04-24,32.0
2024-04-25,23.0
2024-04-26,22.0
2024-04-27,20.0
2024-04-28,36.0
2024-04-29,40.0
2024-04-30,27.0
2024-05-01,28.0
2024-05-02,35.0
2024-05-03,29.0
2024-05-04,17.0
2024-05-05,22.0
2024-05-06,28.0
2024-05-07,29.0
2024-05-08,41.0
2024-05-09,28.0
2024-05-10,28.0
2024-05-11,38.0
2024-05-12,15.0
2024-05-13,23.0
2024-05-14,36.0
2024-05-15,24.0
2024-05-16,34.0
2024-05-17,27.0
2024-05-18,25.0
2024-05-19,17.0
2024-05-20,34.0
2024-05-21,34.0
2024-05-22,35.0
2024-05-23,43.0
2024-05-24,39.0
2024-05-25,44.0
2024-05-26,22.0
2024-05-27,44.0
2024-05-28,34.0
2024-05-29,22.0
2024-05-30,29.0
2024-05-31,29.0
2024-06-01,32.0
2024-06-02,28.0
2024-06-03,21.0
2024-06-04,28.0
2024-06-05,48.0
2024-06-06,36.0
2024-06-07,32.0
2024-06-08,26.0
2024-06-09,17.0
2024-06-10,33.0
2024-06-11,31.0
2024-06-12,28.0
2024-06-13,21.0
2024-06-14,39.0
2024-06-15,25.0
2024-06-16,34.0
2024-06-17,34.0
2024-06-18,39.0
2024-06-19,41.0
2024-06-20,33.0
2024-06-21,34.0
2024-06-22,24.0
2024-06-23,24.0
2024-06-24,27.0
2024-06-25,33.0
2024-06-26,26.0
2024-06-27,34.0
2024-06-28,32.0
2024-06-29,36.0
2024-06-30,23.0
2024-07-01,25.0
2024-07-02,42.0
2024-07-03,32.0
2024-07-04,25.0
2024-07-05,40.0
2024-07-06,21.0
2024-07-07,24.0
2024-07-08,30.0
2024-07-09,35.0
2024-07-10,40.0
2024-07-11,26.0
2024-07-12,19.0
2024-07-13,24.0
2024-07-14,22.0
2024-07-15,27.0
2024-07-16,38.0
2024-07-17,33.0
2024-07-18,35.0
2024-07-19,25.0
2024-07-20,24.0
2024-07-21,23.0
2024-07-22,32.0
2024-07-23,31.0
2024-07-24,26.0
2024-07-25,28.0
2024-07-26,29.0
2024-07-27,30.0
2024-07-28,14.0
2024-07-29,34.0
2024-07-30,36.0
2024-07-31,34.0
2024-08-01,24.0
2024-08-02,28.0
2024-08-03,29.0
2024-08-04,26.0
2024-08-05,22.0
2024-08-06,21.0
2024-08-07,40.0
2024-08-08,20.0
2024-08-09,40.0
2024-08-10,30.0
2024-08-11,18.0
2024-08-12,36.0
2024-08-13,26.0
2024-08-14,33.0
2024-08-15,28.0
2024-08-16,49.0
2024-08-17,26.0
2024-08-18,21.0
2024-08-19,44.0
2024-08-20,54.5
2024-08-21,57.5
2024-08-22,41.0
2024-08-23,57.0
2024-08-24,44.0
2024-08-25,48.0
2024-08-26,41.0
2024-08-27,47.0
2024-08-28,71.0
2024-08-29,66.5
2024-08-30,49.5
2024-08-31,59.5
2024-09-01,25.5
2024-09-02,34.5
2024-09-03,51.0
2024-09-04,49.0
2024-09-05,52.0
2024-09-06,42.0
2024-09-07,45.5
2024-09-08,33.5
2024-09-09,46.5
2024-09-10,45.0
2024-09-11,33.0
2024-09-12,56.5
2024-09-13,51.0
2024-09-14,33.0
2024-09-15,0.0
2024-09-16,42.0
2024-09-17,53.0
2024-09-18,55.0
2024-09-19,32.0
2024-09-20,46.0
2024-09-21,59.0
2024-09-22,35.0
2024-09-23,68.0
2024-09-24,54.0
2024-09-25,62.0
2024-09-26,36.0
2024-09-27,35.0
2024-09-28,40.0
2024-09-29,46.0
2024-09-30,37.0
2024-10-01,54.0
2024-10-02,60.0
2024-10-03,48.0
2024-10-04,63.0
2024-10-05,52.0
2024-10-06,46.0
2024-10-07,71.0
2024-10-08,64.0
2024-10-09,57.0
2024-10-10,49.0
2024-10-11,65.0
2024-10-12,46.0
2024-10-13,51.0
2024-10-14,57.0
2024-10-15,55.0
2024-10-16,57.0
2024-10-17,46.0
2024-10-18,53.0
2024-10-19,0.0
2024-10-20,43.0
2024-10-21,48.0
2024-10-22,71.0
2024-10-23,71.0
2024-10-24,52.0
2024-10-25,69.0
2024-10-26,36.0
2024-10-27,39.0
2024-10-28,56.0
2024-10-29,31.0
2024-10-30,41.0
2024-10-31,51.0
2024-11-01,57.0
2024-11-02,36.0
2024-11-03,46.0
2024-11-04,52.0
2024-11-05,47.0
2024-11-06,42.0
2024-11-07,53.0
2024-11-08,100.0
2024-11-09,47.0
2024-11-10,41.0
2024-11-11,39.0
2024-11-12,0.0
2024-11-13,61.0
2024-11-14,52.0
2024-11-15,37.0
2024-11-16,31.0
2024-11-17,30.0
2024-11-18,46.0
2024-11-19,44.0
2024-11-20,52.0
2024-11-21,51.0
2024-11-22,38.0
2024-11-23,37.0
2024-11-24,0.0
2024-11-25,59.0
2024-11-26,64.0
2024-11-27,38.0
2024-11-28,43.0
2024-11-29,49.0
2024-11-30,57.0
2024-12-01,41.0
2024-12-02,61.0
2024-12-03,34.0
2024-12-04,50.0
2024-12-05,56.0
2024-12-06,44.0
2024-12-07,74.0
2024-12-08,52.0
2024-12-09,57.0
2024-12-10,45.0
2024-12-11,48.0
2024-12-12,50.0
2024-12-13,50.0
2024-12-14,0.0
2024-12-15,31.0
2024-12-16,38.0
2024-12-17,71.0
2024-12-18,53.0
2024-12-19,57.0
2024-12-20,50.0
2024-12-21,44.0
2024-12-22,62.0
2024-12-23,55.0
2024-12-24,0.0
2024-12-25,32.0
2024-12-26,36.0
2024-12-27,42.0
2024-12-28,51.0
2024-12-29,29.0
2024-12-30,52.0
2024-12-31,41.0
2025-01-01,29.0
2025-01-02,46.0
2025-01-03,43.0
2025-01-04,48.0
2025-01-05,35.0
2025-01-06,51.0
2025-01-07,38.0
2025-01-08,27.0
2025-01-09,50.0
2025-01-10,55.0
2025-01-11,28.0
2025-01-12,55.0
2025-01-13,44.0
2025-01-14,45.0
2025-01-15,68.0
2025-01-16,47.0
2025-01-17,52.0
2025-01-18,38.0
2025-01-19,44.0
2025-01-20,43.0
2025-01-21,51.0
2025-01-22,69.0
2025-01-23,67.0
2025-01-24,52.0
2025-01-25,36.0
2025-01-26,54.0
2025-01-27,59.0
2025-01-28,56.0
2025-01-29,43.0
2025-01-30,32.0
2025-01-31,54.0
2025-02-01,46.0
2025-02-02,34.0
2025-02-03,78.0
2025-02-04,66.0
2025-02-05,23.0
2025-02-06,67.0
2025-02-07,35.0
2025-02-08,30.0
2025-02-09,33.0
2025-02-10,41.0
2025-02-11,82.0
2025-02-12,62.0
2025-02-13,36.0
2025-02-14,48.0
2025-02-15,45.0
2025-02-16,39.0
2025-02-17,32.0
2025-02-18,62.0
2025-02-19,38.0
2025-02-20,49.0
2025-02-21,50.0
2025-02-22,52.0
2025-02-23,37.0
2025-02-24,51.0
2025-02-25,53.0
2025-02-26,47.0
2025-02-27,63.0
2025-02-28,73.0
2025-03-01,61.0
2025-03-02,56.0
2025-03-03,37.0
2025-03-04,77.0
2025-03-05,46.0
2025-03-06,71.0
2025-03-07,28.0
2025-03-08,43.0
2025-03-09,38.0
2025-03-10,39.0
2025-03-11,38.0
2025-03-12,66.0
2025-03-13,44.0
2025-03-14,62.0
2025-03-15,72.0
2025-03-16,39.0
2025-03-17,63.0
2025-03-18,37.0
2025-03-19,47.0
2025-03-20,54.0
2025-03-21,54.0
2025-03-22,66.0
2025-03-23,48.0
2025-03-24,43.0
2025-03-25,63.0
2025-03-26,60.0
2025-03-27,54.0
2025-03-28,60.0
2025-03-29,52.0
2025-03-30,40.0
2025-03-31,68.0
2025-04-01,39.0
2025-04-02,55.0
2025-04-03,48.0
2025-04-04,31.0
2025-04-05,63.0
2025-04-06,0.0
2025-04-07,54.0
2025-04-08,60.0
2025-04-09,64.0
2025-04-10,52.0
2025-04-11,62.0
2025-04-12,49.0
2025-04-13,64.0
2025-04-14,59.0
2025-04-15,57.5
2025-04-16,56.0
2025-04-17,44.0
2025-04-18,49.0
2025-04-19,54.0
2025-04-20,35.0
2025-04-21,79.0
2025-04-22,46.5
2025-04-23,58.5
2025-04-24,54.0
2025-04-25,48.5
2025-04-26,0.0
2025-04-27,42.0
2025-04-28,59.5
2025-04-29,54.5
2025-04-30,79.0
2025-05-01,37.0
2025-05-02,55.5
2025-05-03,54.5
2025-05-04,54.0
2025-05-05,47.0
2025-05-06,68.0
2025-05-07,47.0
2025-05-08,49.0
2025-05-09,67.5
2025-05-10,50.5
2025-05-11,40.5
2025-05-12,27.5
2025-05-13,44.0
2025-05-14,36.5
2025-05-15,63.0
2025-05-16,42.0
2025-05-17,62.0
2025-05-18,44.0
2025-05-19,72.0
2025-05-20,64.0
2025-05-21,44.0
2025-05-22,57.0
2025-05-23,61.0
2025-05-24,57.0
2025-05-25,77.0
2025-05-26,43.0
2025-05-27,53.0
2025-05-28,56.0
2025-05-29,71.0
2025-05-30,60.0
2025-05-31,64.0
2025-06-01,0.0
2025-06-02,55.0
2025-06-03,59.0
2025-06-04,56.0
2025-06-05,48.0
2025-06-06,51.0
2025-06-07,46.0
2025-06-08,52.0
2025-06-09,62.0
2025-06-10,72.0
2025-06-11,59.0
2025-06-12,70.0
2025-06-13,53.0
2025-06-14,39.0
2025-06-15,49.0
2025-06-16,60.0
2025-06-17,57.0
2025-06-18,73.0
2025-06-19,78.0
2025-06-20,56.0
2025-06-21,42.0
2025-06-22,51.0
2025-06-23,67.0
