Time,iready
2022-06-24,5.0
2022-06-25,2.0
2022-06-26,2.0
2022-06-27,7.0
2022-06-28,6.0
2022-06-29,6.0
2022-06-30,4.0
2022-07-01,2.0
2022-07-02,2.0
2022-07-03,1.0
2022-07-04,1.0
2022-07-05,3.0
2022-07-06,5.0
2022-07-07,4.0
2022-07-08,3.0
2022-07-09,1.0
2022-07-10,2.0
2022-07-11,5.0
2022-07-12,6.0
2022-07-13,6.0
2022-07-14,4.0
2022-07-15,3.0
2022-07-16,2.0
2022-07-17,2.0
2022-07-18,4.0
2022-07-19,5.0
2022-07-20,5.0
2022-07-21,5.0
2022-07-22,3.0
2022-07-23,2.0
2022-07-24,2.0
2022-07-25,4.0
2022-07-26,4.0
2022-07-27,6.0
2022-07-28,4.0
2022-07-29,4.0
2022-07-30,1.0
2022-07-31,2.0
2022-08-01,4.0
2022-08-02,6.0
2022-08-03,7.0
2022-08-04,9.0
2022-08-05,7.0
2022-08-06,2.0
2022-08-07,3.0
2022-08-08,10.0
2022-08-09,12.0
2022-08-10,14.0
2022-08-11,15.0
2022-08-12,15.0
2022-08-13,3.0
2022-08-14,3.0
2022-08-15,20.0
2022-08-16,29.0
2022-08-17,28.0
2022-08-18,31.0
2022-08-19,29.0
2022-08-20,4.0
2022-08-21,5.0
2022-08-22,39.0
2022-08-23,45.0
2022-08-24,53.0
2022-08-25,48.0
2022-08-26,44.0
2022-08-27,7.0
2022-08-28,7.0
2022-08-29,50.15882352941176
2022-08-30,56.37058823529412
2022-08-31,55.83529411764706
2022-09-01,57.90588235294118
2022-09-02,50.65882352941176
2022-09-03,5.6764705882352935
2022-09-04,5.1764705882352935
2022-09-05,8.28235294117647
2022-09-06,63.58235294117647
2022-09-07,69.29411764705883
2022-09-08,74.97058823529412
2022-09-09,67.7235294117647
2022-09-10,7.747058823529412
2022-09-11,8.78235294117647
2022-09-12,78.0764705882353
2022-09-13,84.78823529411764
2022-09-14,84.28823529411764
2022-09-15,81.18235294117648
2022-09-16,73.43529411764706
2022-09-17,7.747058823529412
2022-09-18,7.247058823529412
2022-09-19,85.3235294117647
2022-09-20,91.0
2022-09-21,88.92941176470589
2022-09-22,91.0
2022-09-23,76.00588235294117
2022-09-24,7.747058823529412
2022-09-25,7.747058823529412
2022-09-26,66.18823529411765
2022-09-27,72.4
2022-09-28,80.29411764705883
2022-09-29,79.2235294117647
2022-09-30,68.51764705882353
2022-10-01,7.4941176470588236
2022-10-02,8.564705882352941
2022-10-03,71.72941176470589
2022-10-04,71.72941176470589
2022-10-05,57.811764705882354
2022-10-06,78.15294117647059
2022-10-07,66.37647058823529
2022-10-08,6.423529411764706
2022-10-09,7.4941176470588236
2022-10-10,41.752941176470586
2022-10-11,71.72941176470589
2022-10-12,69.58823529411765
2022-10-13,70.65882352941176
2022-10-14,59.95294117647059
2022-10-15,7.4941176470588236
2022-10-16,8.564705882352941
2022-10-17,65.30588235294117
2022-10-18,71.72941176470589
2022-10-19,72.8
2022-10-20,71.72941176470589
2022-10-21,61.023529411764706
2022-10-22,7.4941176470588236
2022-10-23,8.564705882352941
2022-10-24,67.4470588235294
2022-10-25,72.8
2022-10-26,67.4470588235294
2022-10-27,70.65882352941176
2022-10-28,55.67058823529412
2022-10-29,5.352941176470588
2022-10-30,8.564705882352941
2022-10-31,49.24705882352941
2022-11-01,66.37647058823529
2022-11-02,63.16470588235294
2022-11-03,69.58823529411765
2022-11-04,66.37647058823529
2022-11-05,7.4941176470588236
2022-11-06,9.635294117647058
2022-11-07,61.023529411764706
2022-11-08,47.10588235294117
2022-11-09,61.023529411764706
2022-11-10,64.23529411764706
2022-11-11,28.905882352941177
2022-11-12,5.352941176470588
2022-11-13,8.564705882352941
2022-11-14,66.37647058823529
2022-11-15,66.37647058823529
2022-11-16,67.4470588235294
2022-11-17,70.65882352941176
2022-11-18,57.811764705882354
2022-11-19,7.4941176470588236
2022-11-20,7.4941176470588236
2022-11-21,40.68235294117647
2022-11-22,35.32941176470588
2022-11-23,13.91764705882353
2022-11-24,3.211764705882353
2022-11-25,3.211764705882353
2022-11-26,4.2823529411764705
2022-11-27,7.4941176470588236
2022-11-28,62.09411764705882
2022-11-29,68.51764705882353
2022-11-30,66.37647058823529
2022-12-01,72.8
2022-12-02,65.30588235294117
2022-12-03,7.4941176470588236
2022-12-04,9.635294117647058
2022-12-05,77.08235294117647
2022-12-06,83.50588235294117
2022-12-07,86.71764705882353
2022-12-08,88.85882352941177
2022-12-09,68.51764705882353
2022-12-10,7.4941176470588236
2022-12-11,7.4941176470588236
2022-12-12,81.36470588235294
2022-12-13,76.01176470588236
2022-12-14,73.87058823529412
2022-12-15,66.37647058823529
2022-12-16,52.45882352941177
2022-12-17,6.423529411764706
2022-12-18,6.423529411764706
2022-12-19,41.752941176470586
2022-12-20,37.470588235294116
2022-12-21,28.905882352941177
2022-12-22,20.341176470588234
2022-12-23,8.564705882352941
2022-12-24,2.1411764705882352
2022-12-25,2.1411764705882352
2022-12-26,2.1411764705882352
2022-12-27,3.211764705882353
2022-12-28,3.211764705882353
2022-12-29,3.211764705882353
2022-12-30,3.211764705882353
2022-12-31,2.1411764705882352
2023-01-01,2.1411764705882352
2023-01-02,10.705882352941176
2023-01-03,42.8235294117647
2023-01-04,62.09411764705882
2023-01-05,71.72941176470589
2023-01-06,70.65882352941176
2023-01-07,7.4941176470588236
2023-01-08,8.564705882352941
2023-01-09,83.50588235294117
2023-01-10,99.56470588235294
2023-01-11,96.35294117647058
2023-01-12,100.63529411764705
2023-01-13,84.5764705882353
2023-01-14,8.564705882352941
2023-01-15,6.423529411764706
2023-01-16,12.847058823529412
2023-01-17,99.56470588235294
2023-01-18,102.7764705882353
2023-01-19,107.05882352941177
2023-01-20,88.85882352941177
2023-01-21,8.564705882352941
2023-01-22,10.705882352941176
2023-01-23,83.50588235294117
2023-01-24,94.21176470588235
2023-01-25,82.43529411764706
2023-01-26,88.85882352941177
2023-01-27,77.08235294117647
2023-01-28,8.564705882352941
2023-01-29,8.564705882352941
2023-01-30,82.43529411764706
2023-01-31,77.08235294117647
2023-02-01,78.15294117647059
2023-02-02,79.2235294117647
2023-02-03,69.58823529411765
2023-02-04,8.564705882352941
2023-02-05,9.635294117647058
2023-02-06,80.29411764705883
2023-02-07,83.50588235294117
2023-02-08,82.43529411764706
2023-02-09,78.15294117647059
2023-02-10,72.8
2023-02-11,7.4941176470588236
2023-02-12,10.705882352941176
2023-02-13,69.58823529411765
2023-02-14,62.09411764705882
2023-02-15,76.01176470588236
2023-02-16,73.87058823529412
2023-02-17,57.811764705882354
2023-02-18,7.4941176470588236
2023-02-19,7.4941176470588236
2023-02-20,16.058823529411764
2023-02-21,51.38823529411765
2023-02-22,55.67058823529412
2023-02-23,56.741176470588236
2023-02-24,53.529411764705884
2023-02-25,7.4941176470588236
2023-02-26,8.564705882352941
2023-02-27,69.58823529411765
2023-02-28,62.09411764705882
2023-03-01,69.58823529411765
2023-03-02,67.4470588235294
2023-03-03,61.023529411764706
2023-03-04,8.564705882352941
2023-03-05,8.564705882352941
2023-03-06,67.4470588235294
2023-03-07,69.58823529411765
2023-03-08,68.51764705882353
2023-03-09,74.94117647058823
2023-03-10,61.023529411764706
2023-03-11,8.564705882352941
2023-03-12,9.635294117647058
2023-03-13,56.741176470588236
2023-03-14,57.811764705882354
2023-03-15,65.30588235294117
2023-03-16,64.23529411764706
2023-03-17,48.17647058823529
2023-03-18,6.423529411764706
2023-03-19,8.564705882352941
2023-03-20,63.16470588235294
2023-03-21,67.4470588235294
2023-03-22,63.16470588235294
2023-03-23,65.30588235294117
2023-03-24,53.529411764705884
2023-03-25,7.4941176470588236
2023-03-26,7.4941176470588236
2023-03-27,64.23529411764706
2023-03-28,61.023529411764706
2023-03-29,63.16470588235294
2023-03-30,64.23529411764706
2023-03-31,53.529411764705884
2023-04-01,6.423529411764706
2023-04-02,7.4941176470588236
2023-04-03,55.67058823529412
2023-04-04,52.45882352941177
2023-04-05,48.17647058823529
2023-04-06,54.6
2023-04-07,10.705882352941176
2023-04-08,4.2823529411764705
2023-04-09,4.2823529411764705
2023-04-10,31.04705882352941
2023-04-11,40.68235294117647
2023-04-12,41.752941176470586
2023-04-13,42.8235294117647
2023-04-14,37.470588235294116
2023-04-15,5.352941176470588
2023-04-16,8.564705882352941
2023-04-17,61.023529411764706
2023-04-18,55.67058823529412
2023-04-19,56.741176470588236
2023-04-20,56.741176470588236
2023-04-21,43.89411764705882
2023-04-22,7.4941176470588236
2023-04-23,6.423529411764706
2023-04-24,66.37647058823529
2023-04-25,61.023529411764706
2023-04-26,63.16470588235294
2023-04-27,61.0586306653809
2023-04-28,55.27569913211186
2023-04-29,6.318225650916104
2023-04-30,7.371263259402122
2023-05-01,63.16470588235294
2023-05-02,62.62941176470588
2023-05-03,63.16470588235294
2023-05-04,68.42989392478303
2023-05-05,57.89951783992285
2023-05-06,5.265188042430086
2023-05-07,6.318225650916104
2023-05-08,72.10675024108005
2023-05-09,76.85419479267117
2023-05-10,73.69508196721313
2023-05-11,69.48293153326904
2023-05-12,61.0586306653809
2023-05-13,7.371263259402122
2023-05-14,6.318225650916104
2023-05-15,77.90723240115719
2023-05-16,76.31890067502411
2023-05-17,75.26586306653809
2023-05-18,73.15978784956606
2023-05-19,55.79344262295082
2023-05-20,6.318225650916104
2023-05-21,5.265188042430086
2023-05-22,61.0586306653809
2023-05-23,60.00559305689489
2023-05-24,60.00559305689489
2023-05-25,55.79344262295082
2023-05-26,39.34850530376085
2023-05-27,5.177434908389586
2023-05-28,4.141947926711668
2023-05-29,5.177434908389586
2023-05-30,44.52594021215044
2023-05-31,49.70337512054002
2023-06-01,45.56142719382835
2023-06-02,36.2420443587271
2023-06-03,5.177434908389586
2023-06-04,4.141947926711668
2023-06-05,35.20655737704918
2023-06-06,34.17107039537127
2023-06-07,27.95814850530376
2023-06-08,22.780713596914175
2023-06-09,18.638765670202506
2023-06-10,3.106460945033751
2023-06-11,3.106460945033751
2023-06-12,23.816200578592092
2023-06-13,20.709739633558343
2023-06-14,16.567791706846673
2023-06-15,16.567791706846673
2023-06-16,11.390356798457088
2023-06-17,2.070973963355834
2023-06-18,1.035486981677917
2023-06-19,4.141947926711668
2023-06-20,12.425843780135004
2023-06-21,11.390356798457088
2023-06-22,9.319382835101253
2023-06-23,6.212921890067502
2023-06-24,2.070973963355834
2023-06-25,1.035486981677917
2023-06-26,6.212921890067502
2023-06-27,7.248408871745419
2023-06-28,6.212921890067502
2023-06-29,5.177434908389586
2023-06-30,3.106460945033751
2023-07-01,2.070973963355834
2023-07-02,1.035486981677917
2023-07-03,3.106460945033751
2023-07-04,2.070973963355834
2023-07-05,4.141947926711668
2023-07-06,3.106460945033751
2023-07-07,3.106460945033751
2023-07-08,2.070973963355834
2023-07-09,1.035486981677917
2023-07-10,4.141947926711668
2023-07-11,5.177434908389586
2023-07-12,6.212921890067502
2023-07-13,4.141947926711668
2023-07-14,3.106460945033751
2023-07-15,2.070973963355834
2023-07-16,2.070973963355834
2023-07-17,5.177434908389586
2023-07-18,6.212921890067502
2023-07-19,5.177434908389586
2023-07-20,4.141947926711668
2023-07-21,3.106460945033751
2023-07-22,2.070973963355834
2023-07-23,2.070973963355834
2023-07-24,4.141947926711668
2023-07-25,5.177434908389586
2023-07-26,5.177434908389586
2023-07-27,4.141947926711668
2023-07-28,4.141947926711668
2023-07-29,1.035486981677917
2023-07-30,3.106460945033751
2023-07-31,5.177434908389586
2023-08-01,7.248408871745419
2023-08-02,7.248408871745419
2023-08-03,8.283895853423337
2023-08-04,6.212921890067502
2023-08-05,2.070973963355834
2023-08-06,3.106460945033751
2023-08-07,10.354869816779171
2023-08-08,12.425843780135004
2023-08-09,15.532304725168757
2023-08-10,16.567791706846673
2023-08-11,14.496817743490839
2023-08-12,3.106460945033751
2023-08-13,4.141947926711668
2023-08-14,25.887174541947928
2023-08-15,30.029122468659594
2023-08-16,32.10009643201543
2023-08-17,40.383992285438765
2023-08-18,30.029122468659594
2023-08-19,5.177434908389586
2023-08-20,5.177434908389586
2023-08-21,41.419479267116685
2023-08-22,55.91629701060752
2023-08-23,57.987270973963355
2023-08-24,57.987270973963355
2023-08-25,50.73886210221794
2023-08-26,8.283895853423337
2023-08-27,8.283895853423337
2023-08-28,59.022757955641275
2023-08-29,64.20019286403085
2023-08-30,61.09373191899711
2023-08-31,62.12921890067503
2023-09-01,54.8808100289296
2023-09-02,6.212921890067502
2023-09-03,5.177434908389586
2023-09-04,9.319382835101253
2023-09-05,67.30665380906461
2023-09-06,75.59054966248794
2023-09-07,78.6970106075217
2023-09-08,69.37762777242044
2023-09-09,10.354869816779171
2023-09-10,10.354869816779171
2023-09-11,75.59054966248794
2023-09-12,89.05188042430088
2023-09-13,99.40675024108003
2023-09-14,92.15834136933462
2023-09-15,76.62603664416586
2023-09-16,10.354869816779171
2023-09-17,10.354869816779171
2023-09-18,88.01639344262296
2023-09-19,103.54869816779171
2023-09-20,98.37126325940213
2023-09-21,99.40675024108003
2023-09-22,81.80347155255545
2023-09-23,10.354869816779171
2023-09-24,10.354869816779171
2023-09-25,63.16470588235294
2023-09-26,90.08736740597878
2023-09-27,91.1228543876567
2023-09-28,86.98090646094504
2023-09-29,72.4840887174542
2023-09-30,9.319382835101253
2023-10-01,10.354869816779171
2023-10-02,68.34214079074253
2023-10-03,75.59054966248794
2023-10-04,74.55506268081002
2023-10-05,72.4840887174542
2023-10-06,62.12921890067503
2023-10-07,7.248408871745419
2023-10-08,8.283895853423337
2023-10-09,43.49045323047252
2023-10-10,64.20019286403085
2023-10-11,67.30665380906461
2023-10-12,65.23567984570877
2023-10-13,56.95178399228544
2023-10-14,7.248408871745419
2023-10-15,9.319382835101253
2023-10-16,63.16470588235294
2023-10-17,67.30665380906461
2023-10-18,68.34214079074253
2023-10-19,68.34214079074253
2023-10-20,60.05824493731919
2023-10-21,7.248408871745419
2023-10-22,9.319382835101253
2023-10-23,67.30665380906461
2023-10-24,68.34214079074253
2023-10-25,67.30665380906461
2023-10-26,65.23567984570877
2023-10-27,55.91629701060752
2023-10-28,7.248408871745419
2023-10-29,10.354869816779171
2023-10-30,64.20019286403085
2023-10-31,48.667888138862104
2023-11-01,62.12921890067503
2023-11-02,64.20019286403085
2023-11-03,64.20019286403085
2023-11-04,8.283895853423337
2023-11-05,9.319382835101253
2023-11-06,62.12921890067503
2023-11-07,57.987270973963355
2023-11-08,65.23567984570877
2023-11-09,59.022757955641275
2023-11-10,35.20655737704918
2023-11-11,6.212921890067502
2023-11-12,8.283895853423337
2023-11-13,68.34214079074253
2023-11-14,67.30665380906461
2023-11-15,68.34214079074253
2023-11-16,65.23567984570877
2023-11-17,56.95178399228544
2023-11-18,7.248408871745419
2023-11-19,7.248408871745419
2023-11-20,39.34850530376085
2023-11-21,32.10009643201543
2023-11-22,14.496817743490839
2023-11-23,4.141947926711668
2023-11-24,3.106460945033751
2023-11-25,5.177434908389586
2023-11-26,7.248408871745419
2023-11-27,64.20019286403085
2023-11-28,72.4840887174542
2023-11-29,72.4840887174542
2023-11-30,72.4840887174542
2023-12-01,69.37762777242044
2023-12-02,8.283895853423337
2023-12-03,9.319382835101253
2023-12-04,75.59054966248794
2023-12-05,76.62603664416586
2023-12-06,84.9099324975892
2023-12-07,80.76798457087753
2023-12-08,67.30665380906461
2023-12-09,9.319382835101253
2023-12-10,9.319382835101253
2023-12-11,65.23567984570877
2023-12-12,71.44860173577628
2023-12-13,69.37762777242044
2023-12-14,71.44860173577628
2023-12-15,59.022757955641275
2023-12-16,7.248408871745419
2023-12-17,8.283895853423337
2023-12-18,50.73886210221794
2023-12-19,45.56142719382835
2023-12-20,41.419479267116685
2023-12-21,30.029122468659594
2023-12-22,10.354869816779171
2023-12-23,3.106460945033751
2023-12-24,3.106460945033751
2023-12-25,2.070973963355834
2023-12-26,3.106460945033751
2023-12-27,4.141947926711668
2023-12-28,4.141947926711668
2023-12-29,3.106460945033751
2023-12-30,4.141947926711668
2023-12-31,3.106460945033751
2024-01-01,4.141947926711668
2024-01-02,27.95814850530376
2024-01-03,41.93722275795564
2024-01-04,55.91629701060752
2024-01-05,56.43404050144648
2024-01-06,6.212921890067502
2024-01-07,7.248408871745419
2024-01-08,79.21475409836066
2024-01-09,89.05188042430088
2024-01-10,97.85351976856316
2024-01-11,103.03095467695275
2024-01-12,78.17926711668275
2024-01-13,8.283895853423337
2024-01-14,6.212921890067502
2024-01-15,11.390356798457088
2024-01-16,61.09373191899711
2024-01-17,84.9099324975892
2024-01-18,93.19382835101254
2024-01-19,73.00183220829317
2024-01-20,9.319382835101253
2024-01-21,10.354869816779171
2024-01-22,80.76798457087753
2024-01-23,89.05188042430088
2024-01-24,93.19382835101254
2024-01-25,92.15834136933462
2024-01-26,79.73249758919961
2024-01-27,7.248408871745419
2024-01-28,10.354869816779171
2024-01-29,75.59054966248794
2024-01-30,80.76798457087753
2024-01-31,82.83895853423337
2024-02-01,77.66152362584378
2024-02-02,70.41311475409836
2024-02-03,8.283895853423337
2024-02-04,11.390356798457088
2024-02-05,74.55506268081002
2024-02-06,82.83895853423337
2024-02-07,76.62603664416586
2024-02-08,78.6970106075217
2024-02-09,71.44860173577628
2024-02-10,8.283895853423337
2024-02-11,9.319382835101253
2024-02-12,66.2711668273867
2024-02-13,66.2711668273867
2024-02-14,56.95178399228544
2024-02-15,75.59054966248794
2024-02-16,55.91629701060752
2024-02-17,6.212921890067502
2024-02-18,8.283895853423337
2024-02-19,19.674252651880426
2024-02-20,56.95178399228544
2024-02-21,56.95178399228544
2024-02-22,60.05824493731919
2024-02-23,55.91629701060752
2024-02-24,8.283895853423337
2024-02-25,8.283895853423337
2024-02-26,67.30665380906461
2024-02-27,69.37762777242044
2024-02-28,61.09373191899711
2024-02-29,69.37762777242044
2024-03-01,61.09373191899711
2024-03-02,7.248408871745419
2024-03-03,9.319382835101253
2024-03-04,64.20019286403085
2024-03-05,65.23567984570877
2024-03-06,66.2711668273867
2024-03-07,66.2711668273867
2024-03-08,59.022757955641275
2024-03-09,8.283895853423337
2024-03-10,10.354869816779171
2024-03-11,59.022757955641275
2024-03-12,63.16470588235294
2024-03-13,61.09373191899711
2024-03-14,59.022757955641275
2024-03-15,46.59691417550627
2024-03-16,6.212921890067502
2024-03-17,8.283895853423337
2024-03-18,61.09373191899711
2024-03-19,64.20019286403085
2024-03-20,61.09373191899711
2024-03-21,62.12921890067503
2024-03-22,50.73886210221794
2024-03-23,7.248408871745419
2024-03-24,7.248408871745419
2024-03-25,47.632401157184184
2024-03-26,48.667888138862104
2024-03-27,47.632401157184184
2024-03-28,40.383992285438765
2024-03-29,13.461330761812922
2024-03-30,4.141947926711668
2024-03-31,4.141947926711668
2024-04-01,23.816200578592092
2024-04-02,40.383992285438765
2024-04-03,40.383992285438765
2024-04-04,39.34850530376085
2024-04-05,38.31301832208293
2024-04-06,5.177434908389586
2024-04-07,7.248408871745419
2024-04-08,39.34850530376085
2024-04-09,57.987270973963355
2024-04-10,48.667888138862104
2024-04-11,56.95178399228544
2024-04-12,55.91629701060752
2024-04-13,7.248408871745419
2024-04-14,8.283895853423337
2024-04-15,60.05824493731919
2024-04-16,62.12921890067503
2024-04-17,59.022757955641275
2024-04-18,59.022757955641275
2024-04-19,47.632401157184184
2024-04-20,5.177434908389586
2024-04-21,7.248408871745419
2024-04-22,54.8808100289296
2024-04-23,56.95178399228544
2024-04-24,54.8808100289296
2024-04-25,53.84532304725169
2024-04-26,46.59691417550627
2024-04-27,7.248408871745419
2024-04-28,7.248408871745419
2024-04-29,61.09373191899711
2024-04-30,61.09373191899711
2024-05-01,63.16470588235294
2024-05-02,66.2711668273867
2024-05-03,56.95178399228544
2024-05-04,6.212921890067502
2024-05-05,8.283895853423337
2024-05-06,70.41311475409836
2024-05-07,72.4840887174542
2024-05-08,71.44860173577628
2024-05-09,71.44860173577628
2024-05-10,56.95178399228544
2024-05-11,7.248408871745419
2024-05-12,5.177434908389586
2024-05-13,71.44860173577628
2024-05-14,73.51957569913212
2024-05-15,68.34214079074253
2024-05-16,69.37762777242044
2024-05-17,60.05824493731919
2024-05-18,6.212921890067502
2024-05-19,7.248408871745419
2024-05-20,66.2711668273867
2024-05-21,68.34214079074253
2024-05-22,64.20019286403085
2024-05-23,57.987270973963355
2024-05-24,42.4549662487946
2024-05-25,6.212921890067502
2024-05-26,4.141947926711668
2024-05-27,6.212921890067502
2024-05-28,48.667888138862104
2024-05-29,54.8808100289296
2024-05-30,49.70337512054002
2024-05-31,41.419479267116685
2024-06-01,5.177434908389586
2024-06-02,6.212921890067502
2024-06-03,40.383992285438765
2024-06-04,38.31301832208293
2024-06-05,32.10009643201543
2024-06-06,22.780713596914175
2024-06-07,17.60327868852459
2024-06-08,4.141947926711668
2024-06-09,3.106460945033751
2024-06-10,25.887174541947928
2024-06-11,23.816200578592092
2024-06-12,19.674252651880426
2024-06-13,18.638765670202506
2024-06-14,11.390356798457088
2024-06-15,3.106460945033751
2024-06-16,2.070973963355834
2024-06-17,9.319382835101253
2024-06-18,10.354869816779171
2024-06-19,3.106460945033751
2024-06-20,9.319382835101253
2024-06-21,7.248408871745419
2024-06-22,2.070973963355834
2024-06-23,1.035486981677917
2024-06-24,9.319382835101253
2024-06-25,7.248408871745419
2024-06-26,6.212921890067502
2024-06-27,5.177434908389586
2024-06-28,3.106460945033751
2024-06-29,2.070973963355834
2024-06-30,2.070973963355834
2024-07-01,4.141947926711668
2024-07-02,6.212921890067502
2024-07-03,4.141947926711668
2024-07-04,1.035486981677917
2024-07-05,2.070973963355834
2024-07-06,0.0
2024-07-07,2.070973963355834
2024-07-08,4.141947926711668
2024-07-09,5.177434908389586
2024-07-10,5.177434908389586
2024-07-11,4.141947926711668
2024-07-12,3.106460945033751
2024-07-13,1.035486981677917
2024-07-14,2.070973963355834
2024-07-15,4.141947926711668
2024-07-16,5.177434908389586
2024-07-17,4.141947926711668
2024-07-18,4.141947926711668
2024-07-19,3.106460945033751
2024-07-20,2.070973963355834
2024-07-21,2.070973963355834
2024-07-22,4.141947926711668
2024-07-23,5.177434908389586
2024-07-24,5.177434908389586
2024-07-25,4.141947926711668
2024-07-26,3.106460945033751
2024-07-27,2.070973963355834
2024-07-28,3.106460945033751
2024-07-29,5.177434908389586
2024-07-30,7.248408871745419
2024-07-31,6.212921890067502
2024-08-01,7.248408871745419
2024-08-02,7.248408871745419
2024-08-03,2.070973963355834
2024-08-04,3.106460945033751
2024-08-05,8.283895853423337
2024-08-06,11.390356798457088
2024-08-07,11.390356798457088
2024-08-08,13.461330761812922
2024-08-09,13.461330761812922
2024-08-10,4.141947926711668
2024-08-11,4.141947926711668
2024-08-12,20.709739633558343
2024-08-13,31.064609450337514
2024-08-14,33.13558341369335
2024-08-15,40.383992285438765
2024-08-16,34.17107039537127
2024-08-17,6.212921890067502
2024-08-18,7.1997418349249855
2024-08-19,42.68070751871095
2024-08-20,57.08019118856093
2024-08-21,60.165794832100204
2024-08-22,65.30846757133233
2024-08-23,57.08019118856093
2024-08-24,9.256810930617839
2024-08-25,8.228276382771412
2024-08-26,63.76218953264696
2024-08-27,75.07606955895764
2024-08-28,74.56527850195017
2024-08-29,78.16167320249693
2024-08-30,56.0516566407145
2024-08-31,7.1997418349249855
2024-09-01,6.171207287078559
2024-09-02,8.228276382771412
2024-09-03,64.79072408049338
2024-09-04,79.70795124118231
2024-09-05,78.6794166933359
2024-09-06,72.50820940625732
2024-09-07,10.285345478464265
2024-09-08,10.285345478464265
2024-09-09,78.6794166933359
2024-09-10,86.38994958526834
2024-09-11,83.82208943256802
2024-09-12,85.3614150374219
2024-09-13,77.65088214548945
2024-09-14,10.285345478464265
2024-09-15,11.313880026310692
2024-09-16,86.38994958526834
2024-09-17,93.98555448937411
2024-09-18,93.98555448937411
2024-09-19,91.94239026134423
2024-09-20,79.683404893165
2024-09-21,10.215821140149359
2024-09-22,10.215821140149359
