Time,dallas_cowboys
2022-09-01,10.880782918149466
2022-09-02,10.880782918149466
2022-09-03,12.277580071174377
2022-09-04,16.0711743772242
2022-09-05,12.277580071174377
2022-09-06,9.483985765124554
2022-09-07,10.380782918149466
2022-09-08,10.380782918149466
2022-09-09,12.277580071174377
2022-09-10,12.277580071174377
2022-09-11,44.919928825622776
2022-09-12,100.22064056939502
2022-09-13,19.364768683274022
2022-09-14,12.277580071174377
2022-09-15,10.880782918149466
2022-09-16,10.880782918149466
2022-09-17,12.777580071174377
2022-09-18,85.54626334519573
2022-09-19,30.245551601423486
2022-09-20,10.880782918149466
2022-09-21,8.983985765124554
2022-09-22,8.983985765124554
2022-09-23,8.983985765124554
2022-09-24,10.880782918149466
2022-09-25,30.245551601423486
2022-09-26,28.348754448398576
2022-09-27,84.14946619217082
2022-09-28,10.761565836298931
2022-09-29,10.761565836298931
2022-09-30,10.761565836298931
2022-10-01,12.555160142348754
2022-10-02,84.29893238434164
2022-10-03,21.523131672597863
2022-10-04,10.761565836298931
2022-10-05,8.96797153024911
2022-10-06,8.96797153024911
2022-10-07,10.761565836298931
2022-10-08,12.555160142348754
2022-10-09,86.09252669039145
2022-10-10,32.2846975088968
2022-10-11,12.555160142348754
2022-10-12,10.761565836298931
2022-10-13,10.761565836298931
2022-10-14,10.761565836298931
2022-10-15,10.761565836298931
2022-10-16,48.4270462633452
2022-10-17,89.6797153024911
2022-10-18,10.761565836298931
2022-10-19,8.96797153024911
2022-10-20,8.96797153024911
2022-10-21,10.761565836298931
2022-10-22,10.761565836298931
2022-10-23,96.8540925266904
2022-10-24,21.523131672597863
2022-10-25,10.761565836298931
2022-10-26,10.761565836298931
2022-10-27,12.555160142348754
2022-10-28,10.761565836298931
2022-10-29,12.555160142348754
2022-10-30,82.50533807829181
2022-10-31,21.523131672597863
2022-11-01,17.93594306049822
2022-11-02,10.761565836298931
2022-11-03,8.96797153024911
2022-11-04,10.761565836298931
2022-11-05,12.555160142348754
2022-11-06,37.66548042704626
2022-11-07,16.1423487544484
2022-11-08,10.761565836298931
2022-11-09,8.96797153024911
2022-11-10,8.96797153024911
2022-11-11,8.96797153024911
2022-11-12,10.761565836298931
2022-11-13,66.36298932384342
2022-11-14,48.4270462633452
2022-11-15,12.555160142348754
2022-11-16,8.96797153024911
2022-11-17,8.96797153024911
2022-11-18,10.761565836298931
2022-11-19,10.761565836298931
2022-11-20,64.5693950177936
2022-11-21,44.83985765124555
2022-11-22,12.555160142348754
2022-11-23,12.555160142348754
2022-11-24,78.91814946619218
2022-11-25,64.5693950177936
2022-11-26,16.1423487544484
2022-11-27,25.110320284697508
2022-11-28,16.1423487544484
2022-11-29,10.761565836298931
2022-11-30,8.96797153024911
2022-12-01,10.761565836298931
2022-12-02,10.761565836298931
2022-12-03,12.555160142348754
2022-12-04,39.45907473309609
2022-12-05,82.50533807829181
2022-12-06,16.1423487544484
2022-12-07,12.555160142348754
2022-12-08,10.761565836298931
2022-12-09,10.761565836298931
2022-12-10,12.555160142348754
2022-12-11,95.06049822064057
2022-12-12,25.110320284697508
2022-12-13,12.555160142348754
2022-12-14,10.761565836298931
2022-12-15,10.761565836298931
2022-12-16,12.555160142348754
2022-12-17,16.1423487544484
2022-12-18,93.26690391459074
2022-12-19,28.697508896797153
2022-12-20,10.761565836298931
2022-12-21,10.761565836298931
2022-12-22,10.761565836298931
2022-12-23,12.555160142348754
2022-12-24,59.188612099644125
2022-12-25,66.36298932384342
2022-12-26,16.1423487544484
2022-12-27,12.555160142348754
2022-12-28,12.555160142348754
2022-12-29,25.110320284697508
2022-12-30,98.64768683274022
2022-12-31,12.555160142348754
2023-01-01,25.110320284697508
2023-01-02,19.729537366548044
2023-01-03,12.555160142348754
2023-01-04,8.96797153024911
2023-01-05,8.96797153024911
2023-01-06,8.96797153024911
2023-01-07,14.348754448398576
2023-01-08,71.74377224199289
2023-01-09,52.01423487544484
2023-01-10,10.761565836298931
2023-01-11,8.96797153024911
2023-01-12,10.761565836298931
2023-01-13,8.96797153024911
2023-01-14,14.348754448398576
2023-01-15,23.316725978647685
2023-01-16,41.25266903914591
2023-01-17,179.3594306049822
2023-01-18,19.729537366548044
2023-01-19,16.1423487544484
2023-01-20,16.1423487544484
2023-01-21,25.110320284697508
2023-01-22,91.47330960854093
2023-01-23,161.42348754448398
2023-01-24,14.348754448398576
2023-01-25,8.96797153024911
2023-01-26,8.96797153024911
2023-01-27,8.96797153024911
2023-01-28,7.174377224199288
2023-01-29,8.96797153024911
2023-01-30,10.761565836298931
2023-01-31,7.174377224199288
2023-02-01,7.174377224199288
2023-02-02,7.174377224199288
2023-02-03,7.174377224199288
2023-02-04,5.380782918149466
2023-02-05,7.174377224199288
2023-02-06,5.380782918149466
2023-02-07,5.380782918149466
2023-02-08,5.380782918149466
2023-02-09,5.380782918149466
2023-02-10,5.380782918149466
2023-02-11,5.380782918149466
2023-02-12,7.174377224199288
2023-02-13,7.174377224199288
2023-02-14,5.380782918149466
2023-02-15,5.380782918149466
2023-02-16,5.380782918149466
2023-02-17,5.380782918149466
2023-02-18,5.380782918149466
2023-02-19,5.380782918149466
2023-02-20,5.380782918149466
2023-02-21,5.380782918149466
2023-02-22,5.380782918149466
2023-02-23,5.380782918149466
2023-02-24,5.380782918149466
2023-02-25,5.380782918149466
2023-02-26,3.587188612099644
2023-02-27,5.380782918149466
2023-02-28,5.380782918149466
2023-03-01,5.380782918149466
2023-03-02,3.587188612099644
2023-03-03,5.380782918149466
2023-03-04,7.174377224199288
2023-03-05,5.380782918149466
2023-03-06,5.380782918149466
2023-03-07,5.380782918149466
2023-03-08,5.380782918149466
2023-03-09,5.380782918149466
2023-03-10,5.380782918149466
2023-03-11,5.380782918149466
2023-03-12,5.380782918149466
2023-03-13,8.96797153024911
2023-03-14,10.761565836298931
2023-03-15,14.348754448398576
2023-03-16,12.555160142348754
2023-03-17,10.761565836298931
2023-03-18,8.96797153024911
2023-03-19,10.761565836298931
2023-03-20,10.761565836298931
2023-03-21,8.96797153024911
2023-03-22,8.96797153024911
2023-03-23,7.174377224199288
2023-03-24,7.174377224199288
2023-03-25,5.380782918149466
2023-03-26,7.174377224199288
2023-03-27,5.380782918149466
2023-03-28,7.174377224199288
2023-03-29,5.380782918149466
2023-03-30,7.174377224199288
2023-03-31,7.174377224199288
2023-04-01,8.96797153024911
2023-04-02,8.96797153024911
2023-04-03,5.380782918149466
2023-04-04,5.380782918149466
2023-04-05,5.380782918149466
2023-04-06,5.380782918149466
2023-04-07,5.380782918149466
2023-04-08,5.380782918149466
2023-04-09,5.380782918149466
2023-04-10,7.174377224199288
2023-04-11,7.174377224199288
2023-04-12,5.380782918149466
2023-04-13,5.380782918149466
2023-04-14,5.380782918149466
2023-04-15,3.587188612099644
2023-04-16,3.587188612099644
2023-04-17,3.587188612099644
2023-04-18,3.587188612099644
2023-04-19,3.587188612099644
2023-04-20,3.587188612099644
2023-04-21,3.587188612099644
2023-04-22,3.587188612099644
2023-04-23,5.380782918149466
2023-04-24,5.380782918149466
2023-04-25,5.380782918149466
2023-04-26,5.380782918149466
2023-04-27,6.95017793594306
2023-04-28,20.85053380782918
2023-04-29,27.80071174377224
2023-04-30,13.90035587188612
2023-05-01,7.622775800711744
2023-05-02,5.380782918149466
2023-05-03,5.380782918149466
2023-05-04,5.380782918149466
2023-05-05,4.708185053380783
2023-05-06,4.708185053380783
2023-05-07,4.708185053380783
2023-05-08,4.708185053380783
2023-05-09,4.708185053380783
2023-05-10,5.380782918149466
2023-05-11,8.519572953736656
2023-05-12,14.572953736654803
2023-05-13,6.95017793594306
2023-05-14,6.95017793594306
2023-05-15,5.380782918149466
2023-05-16,4.708185053380783
2023-05-17,3.811387900355872
2023-05-18,3.811387900355872
2023-05-19,4.708185053380783
2023-05-20,3.811387900355872
2023-05-21,3.811387900355872
2023-05-22,3.811387900355872
2023-05-23,3.811387900355872
2023-05-24,3.811387900355872
2023-05-25,3.811387900355872
2023-05-26,4.0355871886121
2023-05-27,4.0355871886121
2023-05-28,4.0355871886121
2023-05-29,4.0355871886121
2023-05-30,4.0355871886121
2023-05-31,4.0355871886121
2023-06-01,4.0355871886121
2023-06-02,4.0355871886121
2023-06-03,4.0355871886121
2023-06-04,4.0355871886121
2023-06-05,4.0355871886121
2023-06-06,4.0355871886121
2023-06-07,4.0355871886121
2023-06-08,4.0355871886121
2023-06-09,4.0355871886121
2023-06-10,4.0355871886121
2023-06-11,4.0355871886121
2023-06-12,4.0355871886121
2023-06-13,4.0355871886121
2023-06-14,4.0355871886121
2023-06-15,5.380782918149466
2023-06-16,4.0355871886121
2023-06-17,4.0355871886121
2023-06-18,4.0355871886121
2023-06-19,4.0355871886121
2023-06-20,4.0355871886121
2023-06-21,4.0355871886121
2023-06-22,4.0355871886121
2023-06-23,4.0355871886121
2023-06-24,4.0355871886121
2023-06-25,4.0355871886121
2023-06-26,4.0355871886121
2023-06-27,4.0355871886121
2023-06-28,4.0355871886121
2023-06-29,4.0355871886121
2023-06-30,4.0355871886121
2023-07-01,4.0355871886121
2023-07-02,4.0355871886121
2023-07-03,4.0355871886121
2023-07-04,4.0355871886121
2023-07-05,4.0355871886121
2023-07-06,4.0355871886121
2023-07-07,4.0355871886121
2023-07-08,4.0355871886121
2023-07-09,4.0355871886121
2023-07-10,4.0355871886121
2023-07-11,4.0355871886121
2023-07-12,4.0355871886121
2023-07-13,4.0355871886121
2023-07-14,4.0355871886121
2023-07-15,4.0355871886121
2023-07-16,5.380782918149466
2023-07-17,4.0355871886121
2023-07-18,4.0355871886121
2023-07-19,5.380782918149466
2023-07-20,4.0355871886121
2023-07-21,4.0355871886121
2023-07-22,5.380782918149466
2023-07-23,5.380782918149466
2023-07-24,5.380782918149466
2023-07-25,6.725978647686832
2023-07-26,8.0711743772242
2023-07-27,14.797153024911031
2023-07-28,10.761565836298931
2023-07-29,6.725978647686832
2023-07-30,8.0711743772242
2023-07-31,17.487544483985765
2023-08-01,8.0711743772242
2023-08-02,6.725978647686832
2023-08-03,8.0711743772242
2023-08-04,9.416370106761565
2023-08-05,6.725978647686832
2023-08-06,9.416370106761565
2023-08-07,8.0711743772242
2023-08-08,8.0711743772242
2023-08-09,6.725978647686832
2023-08-10,8.0711743772242
2023-08-11,9.416370106761565
2023-08-12,34.97508896797153
2023-08-13,25.55871886120996
2023-08-14,17.487544483985765
2023-08-15,12.106761565836297
2023-08-16,12.106761565836297
2023-08-17,10.761565836298931
2023-08-18,9.416370106761565
2023-08-19,14.797153024911031
2023-08-20,33.629893238434164
2023-08-21,9.416370106761565
2023-08-22,9.416370106761565
2023-08-23,8.0711743772242
2023-08-24,8.0711743772242
2023-08-25,9.416370106761565
2023-08-26,22.86832740213523
2023-08-27,40.355871886120994
2023-08-28,14.797153024911031
2023-08-29,12.106761565836297
2023-08-30,10.761565836298931
2023-08-31,9.416370106761565
2023-09-01,9.416370106761565
2023-09-02,9.416370106761565
2023-09-03,14.797153024911031
2023-09-04,12.106761565836297
2023-09-05,9.416370106761565
2023-09-06,8.0711743772242
2023-09-07,9.416370106761565
2023-09-08,10.761565836298931
2023-09-09,10.761565836298931
2023-09-10,41.70106761565836
2023-09-11,99.54448398576511
2023-09-12,16.1423487544484
2023-09-13,10.761565836298931
2023-09-14,9.416370106761565
2023-09-15,10.761565836298931
2023-09-16,12.106761565836297
2023-09-17,91.47330960854092
2023-09-18,33.629893238434164
2023-09-19,14.797153024911031
2023-09-20,10.761565836298931
2023-09-21,14.797153024911031
2023-09-22,14.797153024911031
2023-09-23,13.451957295373663
2023-09-24,104.92526690391458
2023-09-25,30.93950177935943
2023-09-26,10.761565836298931
2023-09-27,9.416370106761565
2023-09-28,8.0711743772242
2023-09-29,9.416370106761565
2023-09-30,12.106761565836297
2023-10-01,84.74733096085409
2023-10-02,26.903914590747327
2023-10-03,10.761565836298931
2023-10-04,9.416370106761565
2023-10-05,9.416370106761565
2023-10-06,9.416370106761565
2023-10-07,12.106761565836297
2023-10-08,41.70106761565836
2023-10-09,94.16370106761565
2023-10-10,12.106761565836297
2023-10-11,9.416370106761565
2023-10-12,9.416370106761565
2023-10-13,9.416370106761565
2023-10-14,10.761565836298931
2023-10-15,33.629893238434164
2023-10-16,28.249110320284696
2023-10-17,80.71174377224199
2023-10-18,9.416370106761565
2023-10-19,9.416370106761565
2023-10-20,10.761565836298931
2023-10-21,10.761565836298931
2023-10-22,36.320284697508896
2023-10-23,14.797153024911031
2023-10-24,10.761565836298931
2023-10-25,9.416370106761565
2023-10-26,8.0711743772242
2023-10-27,9.416370106761565
2023-10-28,13.451957295373663
2023-10-29,76.67615658362989
2023-10-30,18.83274021352313
2023-10-31,13.451957295373663
2023-11-01,9.416370106761565
2023-11-02,9.416370106761565
2023-11-03,9.416370106761565
2023-11-04,12.106761565836297
2023-11-05,67.25978647686833
2023-11-06,45.73665480427046
2023-11-07,9.416370106761565
2023-11-08,8.0711743772242
2023-11-09,8.0711743772242
2023-11-10,8.0711743772242
2023-11-11,10.761565836298931
2023-11-12,64.5693950177936
2023-11-13,36.320284697508896
2023-11-14,10.761565836298931
2023-11-15,8.0711743772242
2023-11-16,9.416370106761565
2023-11-17,9.416370106761565
2023-11-18,10.761565836298931
2023-11-19,75.33096085409252
2023-11-20,20.177935943060497
2023-11-21,12.106761565836297
2023-11-22,12.106761565836297
2023-11-23,87.43772241992882
2023-11-24,68.6049822064057
2023-11-25,16.1423487544484
2023-11-26,22.86832740213523
2023-11-27,14.797153024911031
2023-11-28,10.761565836298931
2023-11-29,10.761565836298931
2023-11-30,21.523131672597863
2023-12-01,106.27046263345194
2023-12-02,13.451957295373663
2023-12-03,22.86832740213523
2023-12-04,20.177935943060497
2023-12-05,10.761565836298931
2023-12-06,9.416370106761565
2023-12-07,9.416370106761565
2023-12-08,9.416370106761565
2023-12-09,12.106761565836297
2023-12-10,36.320284697508896
2023-12-11,106.27046263345194
2023-12-12,17.487544483985765
2023-12-13,12.106761565836297
2023-12-14,10.761565836298931
2023-12-15,12.106761565836297
2023-12-16,13.451957295373663
2023-12-17,75.33096085409252
2023-12-18,40.355871886120994
2023-12-19,16.1423487544484
2023-12-20,10.761565836298931
2023-12-21,9.416370106761565
2023-12-22,10.761565836298931
2023-12-23,13.451957295373663
2023-12-24,67.25978647686833
2023-12-25,60.53380782918149
2023-12-26,13.451957295373663
2023-12-27,10.761565836298931
2023-12-28,9.416370106761565
2023-12-29,10.761565836298931
2023-12-30,30.93950177935943
2023-12-31,134.51957295373666
2024-01-01,20.177935943060497
2024-01-02,10.761565836298931
2024-01-03,10.761565836298931
2024-01-04,10.761565836298931
2024-01-05,10.761565836298931
2024-01-06,13.451957295373663
2024-01-07,73.98576512455516
2024-01-08,48.42704626334519
2024-01-09,12.106761565836297
2024-01-10,10.761565836298931
2024-01-11,10.761565836298931
2024-01-12,12.106761565836297
2024-01-13,17.487544483985765
2024-01-14,134.51957295373666
2024-01-15,115.68683274021352
2024-01-16,25.55871886120996
2024-01-17,14.797153024911031
2024-01-18,12.106761565836297
2024-01-19,8.0711743772242
2024-01-20,8.0711743772242
2024-01-21,10.761565836298931
2024-01-22,8.0711743772242
2024-01-23,5.380782918149466
2024-01-24,5.380782918149466
2024-01-25,5.380782918149466
2024-01-26,5.380782918149466
2024-01-27,5.380782918149466
2024-01-28,6.725978647686832
2024-01-29,6.725978647686832
2024-01-30,4.0355871886121
2024-01-31,4.0355871886121
2024-02-01,6.725978647686832
2024-02-02,5.380782918149466
2024-02-03,5.380782918149466
2024-02-04,5.380782918149466
2024-02-05,5.380782918149466
2024-02-06,5.380782918149466
2024-02-07,5.380782918149466
2024-02-08,5.380782918149466
2024-02-09,6.725978647686832
2024-02-10,5.380782918149466
2024-02-11,5.380782918149466
2024-02-12,6.725978647686832
2024-02-13,5.380782918149466
2024-02-14,4.0355871886121
2024-02-15,4.0355871886121
2024-02-16,4.0355871886121
2024-02-17,4.0355871886121
2024-02-18,4.0355871886121
2024-02-19,4.0355871886121
2024-02-20,4.0355871886121
2024-02-21,4.0355871886121
2024-02-22,4.0355871886121
2024-02-23,4.0355871886121
2024-02-24,4.0355871886121
2024-02-25,4.0355871886121
2024-02-26,4.0355871886121
2024-02-27,4.0355871886121
2024-02-28,4.0355871886121
2024-02-29,4.0355871886121
2024-03-01,4.0355871886121
2024-03-02,4.0355871886121
2024-03-03,4.0355871886121
2024-03-04,4.0355871886121
2024-03-05,4.0355871886121
2024-03-06,4.0355871886121
2024-03-07,4.0355871886121
2024-03-08,4.0355871886121
2024-03-09,5.380782918149466
2024-03-10,6.725978647686832
2024-03-11,10.761565836298931
2024-03-12,14.797153024911031
2024-03-13,10.761565836298931
2024-03-14,10.761565836298931
2024-03-15,10.761565836298931
2024-03-16,9.416370106761565
2024-03-17,8.0711743772242
2024-03-18,6.725978647686832
2024-03-19,6.725978647686832
2024-03-20,6.725978647686832
2024-03-21,5.380782918149466
2024-03-22,4.0355871886121
2024-03-23,4.0355871886121
2024-03-24,4.0355871886121
2024-03-25,4.0355871886121
2024-03-26,4.0355871886121
2024-03-27,4.0355871886121
2024-03-28,4.0355871886121
2024-03-29,5.380782918149466
2024-03-30,4.0355871886121
2024-03-31,5.380782918149466
2024-04-01,5.380782918149466
2024-04-02,4.0355871886121
2024-04-03,4.0355871886121
2024-04-04,4.0355871886121
2024-04-05,4.0355871886121
2024-04-06,4.0355871886121
2024-04-07,4.0355871886121
2024-04-08,4.0355871886121
2024-04-09,4.0355871886121
2024-04-10,4.0355871886121
2024-04-11,2.690391459074733
2024-04-12,4.0355871886121
2024-04-13,2.690391459074733
2024-04-14,4.0355871886121
2024-04-15,2.690391459074733
2024-04-16,2.690391459074733
2024-04-17,4.0355871886121
2024-04-18,4.0355871886121
2024-04-19,4.0355871886121
2024-04-20,4.0355871886121
2024-04-21,6.725978647686832
2024-04-22,6.725978647686832
2024-04-23,5.380782918149466
2024-04-24,4.0355871886121
2024-04-25,5.380782918149466
2024-04-26,22.86832740213523
2024-04-27,26.903914590747327
2024-04-28,13.451957295373663
2024-04-29,8.0711743772242
2024-04-30,6.725978647686832
2024-05-01,5.380782918149466
2024-05-02,5.380782918149466
2024-05-03,4.0355871886121
2024-05-04,4.0355871886121
2024-05-05,4.0355871886121
2024-05-06,4.0355871886121
2024-05-07,4.0355871886121
2024-05-08,4.0355871886121
2024-05-09,4.0355871886121
2024-05-10,4.0355871886121
2024-05-11,4.0355871886121
2024-05-12,4.0355871886121
2024-05-13,4.0355871886121
2024-05-14,5.380782918149466
2024-05-15,6.725978647686832
2024-05-16,12.106761565836297
2024-05-17,5.380782918149466
2024-05-18,4.0355871886121
2024-05-19,4.0355871886121
2024-05-20,4.0355871886121
2024-05-21,4.0355871886121
2024-05-22,4.0355871886121
2024-05-23,4.0355871886121
2024-05-24,4.0355871886121
2024-05-25,4.0355871886121
2024-05-26,2.690391459074733
2024-05-27,4.0355871886121
2024-05-28,2.690391459074733
2024-05-29,4.0355871886121
2024-05-30,2.690391459074733
2024-05-31,2.690391459074733
2024-06-01,2.690391459074733
2024-06-02,2.690391459074733
2024-06-03,4.0355871886121
2024-06-04,4.0355871886121
2024-06-05,4.0355871886121
2024-06-06,4.0355871886121
2024-06-07,4.0355871886121
2024-06-08,4.0355871886121
2024-06-09,4.0355871886121
2024-06-10,4.0355871886121
2024-06-11,4.0355871886121
2024-06-12,4.0355871886121
2024-06-13,4.0355871886121
2024-06-14,2.690391459074733
2024-06-15,4.0355871886121
2024-06-16,4.0355871886121
2024-06-17,2.690391459074733
2024-06-18,4.0355871886121
2024-06-19,4.0355871886121
2024-06-20,4.0355871886121
2024-06-21,6.725978647686832
2024-06-22,8.0711743772242
2024-06-23,13.451957295373663
2024-06-24,10.761565836298931
2024-06-25,8.0711743772242
2024-06-26,8.0711743772242
2024-06-27,9.416370106761565
2024-06-28,8.0711743772242
2024-06-29,8.0711743772242
2024-06-30,8.0711743772242
2024-07-01,6.725978647686832
2024-07-02,6.725978647686832
2024-07-03,6.725978647686832
2024-07-04,6.725978647686832
2024-07-05,6.725978647686832
2024-07-06,6.725978647686832
2024-07-07,6.725978647686832
2024-07-08,6.725978647686832
2024-07-09,6.725978647686832
2024-07-10,8.0711743772242
2024-07-11,6.725978647686832
2024-07-12,6.725978647686832
2024-07-13,5.380782918149466
2024-07-14,5.380782918149466
2024-07-15,5.380782918149466
2024-07-16,5.380782918149466
2024-07-17,5.380782918149466
2024-07-18,5.380782918149466
2024-07-19,5.380782918149466
2024-07-20,5.380782918149466
2024-07-21,5.380782918149466
2024-07-22,5.380782918149466
2024-07-23,5.380782918149466
2024-07-24,5.380782918149466
2024-07-25,6.725978647686832
2024-07-26,6.725978647686832
2024-07-27,6.725978647686832
2024-07-28,6.725978647686832
2024-07-29,6.725978647686832
2024-07-30,6.725978647686832
2024-07-31,5.380782918149466
2024-08-01,5.380782918149466
2024-08-02,6.725978647686832
2024-08-03,6.725978647686832
2024-08-04,6.725978647686832
2024-08-05,5.380782918149466
2024-08-06,5.380782918149466
2024-08-07,6.725978647686832
2024-08-08,6.725978647686832
2024-08-09,6.725978647686832
2024-08-10,9.416370106761565
2024-08-11,32.2846975088968
2024-08-12,13.451957295373663
2024-08-13,8.0711743772242
2024-08-14,8.0711743772242
2024-08-15,8.0711743772242
2024-08-16,8.0711743772242
2024-08-17,13.451957295373663
2024-08-18,33.51482227843759
2024-08-19,9.479578098872357
2024-08-20,8.210556103417227
2024-08-21,8.210556103417227
2024-08-22,7.614131972730781
2024-08-23,8.210556103417227
2024-08-24,26.573288170475493
2024-08-25,18.362732067058268
2024-08-26,12.017622089782616
2024-08-27,10.748600094327488
2024-08-28,9.479578098872357
2024-08-29,9.479578098872357
2024-08-30,8.210556103417227
2024-08-31,9.479578098872357
2024-09-01,14.555666080692877
2024-09-02,10.748600094327488
2024-09-03,8.210556103417227
2024-09-04,8.210556103417227
2024-09-05,8.88315396818591
2024-09-06,11.345024225013933
2024-09-07,12.017622089782616
2024-09-08,92.33391073189554
2024-09-09,30.97677828752733
2024-09-10,10.15217596364104
2024-09-11,8.210556103417227
2024-09-12,8.88315396818591
2024-09-13,9.479578098872357
2024-09-14,13.286644085237747
2024-09-15,95.46837885349225
2024-09-16,18.362732067058268
2024-09-17,9.54278609098315
2024-09-18,8.349937829610255
2024-09-19,7.157089568237362
2024-09-20,8.349937829610255
2024-09-21,11.928482613728937
