Time,johnny_depp
2022-07-22,1.0
2022-07-23,1.0
2022-07-24,1.0
2022-07-25,1.0
2022-07-26,1.0
2022-07-27,1.0
2022-07-28,1.0
2022-07-29,1.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,1.0
2022-08-02,1.0
2022-08-03,1.0
2022-08-04,1.0
2022-08-05,1.0
2022-08-06,1.0
2022-08-07,1.0
2022-08-08,1.0
2022-08-09,1.0
2022-08-10,1.0
2022-08-11,1.0
2022-08-12,1.0
2022-08-13,1.0
2022-08-14,1.0
2022-08-15,1.0
2022-08-16,1.0
2022-08-17,1.0
2022-08-18,1.0
2022-08-19,1.0
2022-08-20,1.0
2022-08-21,1.0
2022-08-22,1.0
2022-08-23,1.0
2022-08-24,1.0
2022-08-25,1.0
2022-08-26,1.0
2022-08-27,1.0
2022-08-28,1.0
2022-08-29,1.4736842105263157
2022-08-30,1.1447368421052633
2022-08-31,1.0657894736842106
2022-09-01,1.0
2022-09-02,1.0
2022-09-03,1.0789473684210527
2022-09-04,1.1710526315789473
2022-09-05,1.1052631578947367
2022-09-06,0.9605263157894737
2022-09-07,0.9736842105263157
2022-09-08,0.42105263157894735
2022-09-09,0.40789473684210525
2022-09-10,1.0
2022-09-11,1.0
2022-09-12,0.9342105263157894
2022-09-13,0.39473684210526316
2022-09-14,0.42105263157894735
2022-09-15,0.9473684210526315
2022-09-16,0.9473684210526315
2022-09-17,1.026315789473684
2022-09-18,1.026315789473684
2022-09-19,0.9342105263157894
2022-09-20,0.9342105263157894
2022-09-21,0.40789473684210525
2022-09-22,1.6842105263157894
2022-09-23,2.3157894736842106
2022-09-24,1.4210526315789473
2022-09-25,1.25
2022-09-26,1.0657894736842106
2022-09-27,0.9736842105263157
2022-09-28,0.9473684210526315
2022-09-29,1.0526315789473684
2022-09-30,1.131578947368421
2022-10-01,1.2894736842105263
2022-10-02,1.3421052631578947
2022-10-03,1.1052631578947367
2022-10-04,1.0526315789473684
2022-10-05,1.026315789473684
2022-10-06,1.0526315789473684
2022-10-07,1.0789473684210527
2022-10-08,1.2105263157894737
2022-10-09,1.263157894736842
2022-10-10,1.1842105263157894
2022-10-11,1.3421052631578947
2022-10-12,1.3684210526315788
2022-10-13,1.4473684210526314
2022-10-14,1.4473684210526314
2022-10-15,1.7105263157894737
2022-10-16,1.631578947368421
2022-10-17,1.1578947368421053
2022-10-18,0.9473684210526315
2022-10-19,1.0
2022-10-20,1.0526315789473684
2022-10-21,1.1578947368421053
2022-10-22,1.4210526315789473
2022-10-23,1.9473684210526314
2022-10-24,1.4736842105263157
2022-10-25,1.3684210526315788
2022-10-26,1.2105263157894737
2022-10-27,1.1052631578947367
2022-10-28,1.1052631578947367
2022-10-29,1.5526315789473684
2022-10-30,1.5526315789473684
2022-10-31,1.2894736842105263
2022-11-01,1.0
2022-11-02,0.8421052631578947
2022-11-03,1.026315789473684
2022-11-04,1.2368421052631577
2022-11-05,1.2894736842105263
2022-11-06,1.1052631578947367
2022-11-07,0.894736842105263
2022-11-08,0.9473684210526315
2022-11-09,1.1842105263157894
2022-11-10,1.1578947368421053
2022-11-11,1.0526315789473684
2022-11-12,1.1052631578947367
2022-11-13,1.0526315789473684
2022-11-14,0.7894736842105263
2022-11-15,0.8157894736842105
2022-11-16,0.8421052631578947
2022-11-17,0.894736842105263
2022-11-18,0.8157894736842105
2022-11-19,0.9473684210526315
2022-11-20,0.9210526315789473
2022-11-21,0.6842105263157894
2022-11-22,0.763157894736842
2022-11-23,0.7368421052631579
2022-11-24,0.9736842105263157
2022-11-25,1.131578947368421
2022-11-26,1.131578947368421
2022-11-27,1.3684210526315788
2022-11-28,0.9736842105263157
2022-11-29,0.8157894736842105
2022-11-30,0.7368421052631579
2022-12-01,0.7105263157894737
2022-12-02,0.8157894736842105
2022-12-03,0.8421052631578947
2022-12-04,0.9473684210526315
2022-12-05,0.8421052631578947
2022-12-06,0.763157894736842
2022-12-07,0.763157894736842
2022-12-08,0.9210526315789473
2022-12-09,0.6842105263157894
2022-12-10,0.9736842105263157
2022-12-11,1.1052631578947367
2022-12-12,0.894736842105263
2022-12-13,0.8421052631578947
2022-12-14,0.8157894736842105
2022-12-15,0.8157894736842105
2022-12-16,0.8421052631578947
2022-12-17,1.026315789473684
2022-12-18,0.9736842105263157
2022-12-19,1.131578947368421
2022-12-20,1.1052631578947367
2022-12-21,0.894736842105263
2022-12-22,0.8421052631578947
2022-12-23,1.0
2022-12-24,0.9736842105263157
2022-12-25,1.026315789473684
2022-12-26,0.9473684210526315
2022-12-27,1.0789473684210527
2022-12-28,1.1052631578947367
2022-12-29,0.9736842105263157
2022-12-30,0.9736842105263157
2022-12-31,0.9736842105263157
2023-01-01,0.9736842105263157
2023-01-02,0.8684210526315789
2023-01-03,0.6578947368421052
2023-01-04,0.5789473684210527
2023-01-05,0.6578947368421052
2023-01-06,0.6578947368421052
2023-01-07,0.763157894736842
2023-01-08,0.763157894736842
2023-01-09,0.631578947368421
2023-01-10,0.6578947368421052
2023-01-11,1.0789473684210527
2023-01-12,1.5789473684210527
2023-01-13,0.9736842105263157
2023-01-14,0.9473684210526315
2023-01-15,0.8421052631578947
2023-01-16,0.7894736842105263
2023-01-17,0.631578947368421
2023-01-18,0.5789473684210527
2023-01-19,0.6052631578947368
2023-01-20,0.631578947368421
2023-01-21,0.6842105263157894
2023-01-22,0.7368421052631579
2023-01-23,0.5789473684210527
2023-01-24,0.6052631578947368
2023-01-25,0.6052631578947368
2023-01-26,0.5789473684210527
2023-01-27,0.6052631578947368
2023-01-28,0.6842105263157894
2023-01-29,0.7105263157894737
2023-01-30,0.5789473684210527
2023-01-31,0.6052631578947368
2023-02-01,0.6052631578947368
2023-02-02,0.5526315789473684
2023-02-03,0.6578947368421052
2023-02-04,0.8421052631578947
2023-02-05,0.7894736842105263
2023-02-06,0.5789473684210527
2023-02-07,0.6052631578947368
2023-02-08,0.5526315789473684
2023-02-09,0.5526315789473684
2023-02-10,0.6052631578947368
2023-02-11,0.6842105263157894
2023-02-12,0.7368421052631579
2023-02-13,0.5263157894736842
2023-02-14,0.5526315789473684
2023-02-15,0.5789473684210527
2023-02-16,0.5526315789473684
2023-02-17,0.5789473684210527
2023-02-18,0.6842105263157894
2023-02-19,0.7105263157894737
2023-02-20,0.5789473684210527
2023-02-21,0.5789473684210527
2023-02-22,0.6052631578947368
2023-02-23,0.6052631578947368
2023-02-24,0.6052631578947368
2023-02-25,0.6842105263157894
2023-02-26,0.7368421052631579
2023-02-27,0.5526315789473684
2023-02-28,0.5526315789473684
2023-03-01,0.5526315789473684
2023-03-02,0.6052631578947368
2023-03-03,0.6052631578947368
2023-03-04,0.7368421052631579
2023-03-05,0.6842105263157894
2023-03-06,0.631578947368421
2023-03-07,0.6052631578947368
2023-03-08,0.5526315789473684
2023-03-09,0.5526315789473684
2023-03-10,0.631578947368421
2023-03-11,0.7368421052631579
2023-03-12,0.8421052631578947
2023-03-13,0.6578947368421052
2023-03-14,0.6052631578947368
2023-03-15,0.5789473684210527
2023-03-16,0.5789473684210527
2023-03-17,0.5526315789473684
2023-03-18,0.7105263157894737
2023-03-19,0.7894736842105263
2023-03-20,0.631578947368421
2023-03-21,0.5789473684210527
2023-03-22,0.5526315789473684
2023-03-23,0.5789473684210527
2023-03-24,0.6842105263157894
2023-03-25,0.7894736842105263
2023-03-26,0.9210526315789473
2023-03-27,0.6578947368421052
2023-03-28,0.6052631578947368
2023-03-29,0.5789473684210527
2023-03-30,0.6052631578947368
2023-03-31,0.5789473684210527
2023-04-01,0.6578947368421052
2023-04-02,0.7894736842105263
2023-04-03,0.6842105263157894
2023-04-04,0.5526315789473684
2023-04-05,0.6052631578947368
2023-04-06,0.631578947368421
2023-04-07,0.631578947368421
2023-04-08,0.7368421052631579
2023-04-09,0.763157894736842
2023-04-10,0.6052631578947368
2023-04-11,0.6052631578947368
2023-04-12,0.6052631578947368
2023-04-13,0.6578947368421052
2023-04-14,0.631578947368421
2023-04-15,0.7894736842105263
2023-04-16,0.7368421052631579
2023-04-17,0.6052631578947368
2023-04-18,0.6052631578947368
2023-04-19,0.5526315789473684
2023-04-20,0.5789473684210527
2023-04-21,0.631578947368421
2023-04-22,0.7105263157894737
2023-04-23,0.7368421052631579
2023-04-24,0.6052631578947368
2023-04-25,0.5526315789473684
2023-04-26,0.631578947368421
2023-04-27,0.586687306501548
2023-04-28,0.631578947368421
2023-04-29,0.7530959752321981
2023-04-30,0.7848297213622291
2023-05-01,0.676470588235294
2023-05-02,0.554953560371517
2023-05-03,0.5681114551083591
2023-05-04,0.5998452012383901
2023-05-05,0.5998452012383901
2023-05-06,0.676470588235294
2023-05-07,0.708204334365325
2023-05-08,0.5998452012383901
2023-05-09,0.554953560371517
2023-05-10,0.631578947368421
2023-05-11,0.676470588235294
2023-05-12,0.6633126934984519
2023-05-13,0.7848297213622291
2023-05-14,0.771671826625387
2023-05-15,0.6633126934984519
2023-05-16,0.9249226006191951
2023-05-17,1.7097523219814241
2023-05-18,2.2329721362229105
2023-05-19,1.7097523219814241
2023-05-20,1.2948916408668731
2023-05-21,1.556501547987616
2023-05-22,1.263157894736842
2023-05-23,1.786377708978328
2023-05-24,0.956656346749226
2023-05-25,0.9249226006191951
2023-05-26,0.7058823529411764
2023-05-27,0.8173374613003096
2023-05-28,1.0773993808049536
2023-05-29,1.2260061919504643
2023-05-30,1.0402476780185759
2023-05-31,0.8544891640866873
2023-06-01,0.7801857585139319
2023-06-02,0.7801857585139319
2023-06-03,0.8173374613003096
2023-06-04,1.2260061919504643
2023-06-05,1.0402476780185759
2023-06-06,1.3374613003095974
2023-06-07,1.1145510835913313
2023-06-08,0.8544891640866873
2023-06-09,1.671826625386997
2023-06-10,1.5975232198142415
2023-06-11,1.0402476780185759
2023-06-12,0.891640866873065
2023-06-13,1.0402476780185759
2023-06-14,1.0030959752321982
2023-06-15,0.8544891640866873
2023-06-16,0.8544891640866873
2023-06-17,0.9659442724458204
2023-06-18,0.9287925696594427
2023-06-19,0.7801857585139319
2023-06-20,0.8173374613003096
2023-06-21,0.6687306501547987
2023-06-22,0.7058823529411764
2023-06-23,0.7430340557275541
2023-06-24,0.9659442724458204
2023-06-25,1.0030959752321982
2023-06-26,0.891640866873065
2023-06-27,0.7058823529411764
2023-06-28,0.6687306501547987
2023-06-29,0.6687306501547987
2023-06-30,0.7058823529411764
2023-07-01,0.9287925696594427
2023-07-02,1.0402476780185759
2023-07-03,0.7801857585139319
2023-07-04,0.9287925696594427
2023-07-05,0.6687306501547987
2023-07-06,0.6687306501547987
2023-07-07,0.6687306501547987
2023-07-08,0.7801857585139319
2023-07-09,0.891640866873065
2023-07-10,0.7058823529411764
2023-07-11,0.8544891640866873
2023-07-12,0.7801857585139319
2023-07-13,0.7801857585139319
2023-07-14,0.7801857585139319
2023-07-15,0.9287925696594427
2023-07-16,0.8544891640866873
2023-07-17,0.7058823529411764
2023-07-18,0.7058823529411764
2023-07-19,0.6687306501547987
2023-07-20,0.7058823529411764
2023-07-21,0.9659442724458204
2023-07-22,1.0773993808049536
2023-07-23,1.0773993808049536
2023-07-24,1.5975232198142415
2023-07-25,1.4117647058823528
2023-07-26,1.4489164086687305
2023-07-27,1.894736842105263
2023-07-28,1.3746130030959751
2023-07-29,1.3003095975232197
2023-07-30,1.1145510835913313
2023-07-31,1.5975232198142415
2023-08-01,1.263157894736842
2023-08-02,0.7430340557275541
2023-08-03,0.7058823529411764
2023-08-04,0.7430340557275541
2023-08-05,0.7801857585139319
2023-08-06,0.8544891640866873
2023-08-07,0.631578947368421
2023-08-08,0.631578947368421
2023-08-09,0.5572755417956656
2023-08-10,0.5944272445820433
2023-08-11,0.5944272445820433
2023-08-12,0.7430340557275541
2023-08-13,0.7801857585139319
2023-08-14,0.631578947368421
2023-08-15,0.6687306501547987
2023-08-16,1.5975232198142415
2023-08-17,3.1578947368421053
2023-08-18,3.0464396284829722
2023-08-19,3.7151702786377707
2023-08-20,3.306501547987616
2023-08-21,2.4891640866873064
2023-08-22,2.5634674922600618
2023-08-23,1.671826625386997
2023-08-24,1.2260061919504643
2023-08-25,1.2260061919504643
2023-08-26,1.4117647058823528
2023-08-27,1.4117647058823528
2023-08-28,1.0773993808049536
2023-08-29,1.1145510835913313
2023-08-30,1.0773993808049536
2023-08-31,1.0030959752321982
2023-09-01,1.151702786377709
2023-09-02,1.2260061919504643
2023-09-03,1.3374613003095974
2023-09-04,1.894736842105263
2023-09-05,1.671826625386997
2023-09-06,1.5603715170278638
2023-09-07,0.9287925696594427
2023-09-08,0.8544891640866873
2023-09-09,1.0773993808049536
2023-09-10,1.0402476780185759
2023-09-11,0.891640866873065
2023-09-12,0.7801857585139319
2023-09-13,0.7058823529411764
2023-09-14,0.8173374613003096
2023-09-15,0.7430340557275541
2023-09-16,1.0773993808049536
2023-09-17,0.9659442724458204
2023-09-18,0.7430340557275541
2023-09-19,0.7058823529411764
2023-09-20,0.6687306501547987
2023-09-21,0.631578947368421
2023-09-22,0.7058823529411764
2023-09-23,0.9287925696594427
2023-09-24,1.0030959752321982
2023-09-25,0.7058823529411764
2023-09-26,0.631578947368421
2023-09-27,0.631578947368421
2023-09-28,0.6687306501547987
2023-09-29,0.7058823529411764
2023-09-30,0.8173374613003096
2023-10-01,0.9659442724458204
2023-10-02,0.7801857585139319
2023-10-03,0.7058823529411764
2023-10-04,0.6687306501547987
2023-10-05,0.7058823529411764
2023-10-06,0.8544891640866873
2023-10-07,0.9287925696594427
2023-10-08,0.9659442724458204
2023-10-09,0.7430340557275541
2023-10-10,0.7058823529411764
2023-10-11,0.7801857585139319
2023-10-12,0.7058823529411764
2023-10-13,0.8173374613003096
2023-10-14,1.0030959752321982
2023-10-15,1.1888544891640866
2023-10-16,0.7430340557275541
2023-10-17,0.6687306501547987
2023-10-18,0.631578947368421
2023-10-19,0.7058823529411764
2023-10-20,0.7058823529411764
2023-10-21,0.8173374613003096
2023-10-22,0.9287925696594427
2023-10-23,0.6687306501547987
2023-10-24,0.631578947368421
2023-10-25,0.631578947368421
2023-10-26,0.7801857585139319
2023-10-27,0.7801857585139319
2023-10-28,1.0402476780185759
2023-10-29,1.0773993808049536
2023-10-30,0.8544891640866873
2023-10-31,0.891640866873065
2023-11-01,0.8173374613003096
2023-11-02,0.7430340557275541
2023-11-03,0.6687306501547987
2023-11-04,0.7058823529411764
2023-11-05,0.7058823529411764
2023-11-06,0.5944272445820433
2023-11-07,0.5201238390092879
2023-11-08,0.5572755417956656
2023-11-09,0.5201238390092879
2023-11-10,0.631578947368421
2023-11-11,0.8173374613003096
2023-11-12,0.8173374613003096
2023-11-13,0.5572755417956656
2023-11-14,0.5572755417956656
2023-11-15,0.5944272445820433
2023-11-16,0.5572755417956656
2023-11-17,0.5944272445820433
2023-11-18,0.7058823529411764
2023-11-19,0.7430340557275541
2023-11-20,0.5572755417956656
2023-11-21,0.5944272445820433
2023-11-22,0.6687306501547987
2023-11-23,1.151702786377709
2023-11-24,0.7801857585139319
2023-11-25,0.8173374613003096
2023-11-26,0.7801857585139319
2023-11-27,0.5944272445820433
2023-11-28,0.631578947368421
2023-11-29,0.5944272445820433
2023-11-30,0.5944272445820433
2023-12-01,0.5944272445820433
2023-12-02,0.7058823529411764
2023-12-03,0.7430340557275541
2023-12-04,0.631578947368421
2023-12-05,0.5944272445820433
2023-12-06,0.631578947368421
2023-12-07,0.5944272445820433
2023-12-08,0.5944272445820433
2023-12-09,0.9659442724458204
2023-12-10,1.0402476780185759
2023-12-11,0.631578947368421
2023-12-12,0.631578947368421
2023-12-13,0.5944272445820433
2023-12-14,0.6687306501547987
2023-12-15,0.7801857585139319
2023-12-16,1.5975232198142415
2023-12-17,1.3003095975232197
2023-12-18,1.4860681114551082
2023-12-19,0.891640866873065
2023-12-20,0.7430340557275541
2023-12-21,0.7058823529411764
2023-12-22,0.8099071207430341
2023-12-23,1.055108359133127
2023-12-24,0.9027863777089784
2023-12-25,0.8619195046439629
2023-12-26,0.8099071207430341
2023-12-27,0.7393188854489163
2023-12-28,0.7504643962848296
2023-12-29,1.1256965944272446
2023-12-30,1.7424148606811145
2023-12-31,1.1554179566563467
2024-01-01,0.8916408668730651
2024-01-02,0.7393188854489163
2024-01-03,0.7801857585139319
2024-01-04,0.6687306501547987
2024-01-05,0.6984520123839009
2024-01-06,0.9325077399380806
2024-01-07,0.8099071207430341
2024-01-08,0.6278637770897832
2024-01-09,0.6278637770897832
2024-01-10,0.6278637770897832
2024-01-11,0.6575851393188854
2024-01-12,0.6390092879256966
2024-01-13,0.8210526315789474
2024-01-14,0.7913312693498452
2024-01-15,0.7095975232198142
2024-01-16,0.6278637770897832
2024-01-17,0.6390092879256966
2024-01-18,0.5869969040247678
2024-01-19,0.6278637770897832
2024-01-20,0.7801857585139319
2024-01-21,0.7801857585139319
2024-01-22,0.5795665634674922
2024-01-23,0.601857585139319
2024-01-24,0.6241486068111456
2024-01-25,0.5795665634674922
2024-01-26,0.601857585139319
2024-01-27,1.0030959752321982
2024-01-28,1.6941176470588237
2024-01-29,0.6241486068111456
2024-01-30,0.5795665634674922
2024-01-31,0.5795665634674922
2024-02-01,0.5795665634674922
2024-02-02,0.601857585139319
2024-02-03,0.6910216718266254
2024-02-04,0.7356037151702787
2024-02-05,0.5572755417956656
2024-02-06,0.5572755417956656
2024-02-07,0.601857585139319
2024-02-08,0.5795665634674922
2024-02-09,2.2291021671826625
2024-02-10,0.9362229102167183
