Time,accuweather
2022-04-22,37.0
2022-04-23,37.0
2022-04-24,43.0
2022-04-25,40.0
2022-04-26,34.0
2022-04-27,31.0
2022-04-28,33.0
2022-04-29,34.0
2022-04-30,50.0
2022-05-01,47.0
2022-05-02,40.0
2022-05-03,47.0
2022-05-04,40.0
2022-05-05,46.0
2022-05-06,53.0
2022-05-07,38.0
2022-05-08,38.0
2022-05-09,32.0
2022-05-10,31.0
2022-05-11,35.0
2022-05-12,43.0
2022-05-13,47.0
2022-05-14,54.0
2022-05-15,52.0
2022-05-16,64.0
2022-05-17,36.0
2022-05-18,46.0
2022-05-19,46.0
2022-05-20,67.0
2022-05-21,72.0
2022-05-22,67.0
2022-05-23,44.0
2022-05-24,49.0
2022-05-25,57.0
2022-05-26,56.0
2022-05-27,64.0
2022-05-28,45.0
2022-05-29,39.0
2022-05-30,42.0
2022-05-31,44.0
2022-06-01,55.0
2022-06-02,54.0
2022-06-03,41.0
2022-06-04,43.0
2022-06-05,40.0
2022-06-06,46.0
2022-06-07,47.0
2022-06-08,58.0
2022-06-09,45.0
2022-06-10,45.0
2022-06-11,51.0
2022-06-12,58.0
2022-06-13,57.0
2022-06-14,50.0
2022-06-15,46.0
2022-06-16,57.0
2022-06-17,41.0
2022-06-18,41.0
2022-06-19,36.0
2022-06-20,37.0
2022-06-21,39.0
2022-06-22,49.0
2022-06-23,37.0
2022-06-24,37.0
2022-06-25,49.0
2022-06-26,52.0
2022-06-27,49.0
2022-06-28,37.0
2022-06-29,40.0
2022-06-30,39.0
2022-07-01,52.0
2022-07-02,62.0
2022-07-03,47.0
2022-07-04,49.0
2022-07-05,63.0
2022-07-06,52.0
2022-07-07,44.0
2022-07-08,50.0
2022-07-09,44.0
2022-07-10,40.0
2022-07-11,39.0
2022-07-12,50.0
2022-07-13,41.0
2022-07-14,41.0
2022-07-15,45.0
2022-07-16,50.0
2022-07-17,56.0
2022-07-18,55.0
2022-07-19,40.0
2022-07-20,42.0
2022-07-21,49.0
2022-07-22,40.0
2022-07-23,60.0
2022-07-24,63.0
2022-07-25,60.0
2022-07-26,44.0
2022-07-27,45.0
2022-07-28,50.0
2022-07-29,44.0
2022-07-30,38.0
2022-07-31,44.0
2022-08-01,45.0
2022-08-02,44.0
2022-08-03,50.0
2022-08-04,53.0
2022-08-05,56.0
2022-08-06,52.0
2022-08-07,59.0
2022-08-08,51.0
2022-08-09,47.0
2022-08-10,46.0
2022-08-11,39.0
2022-08-12,36.0
2022-08-13,36.0
2022-08-14,40.0
2022-08-15,39.0
2022-08-16,37.0
2022-08-17,42.0
2022-08-18,43.0
2022-08-19,44.0
2022-08-20,53.0
2022-08-21,58.0
2022-08-22,48.0
2022-08-23,37.0
2022-08-24,32.0
2022-08-25,35.0
2022-08-26,40.0
2022-08-27,37.0
2022-08-28,45.0
2022-08-29,50.90909090909091
2022-08-30,49.31818181818182
2022-08-31,31.954545454545453
2022-09-01,31.954545454545453
2022-09-02,34.63636363636364
2022-09-03,43.36363636363636
2022-09-04,55.27272727272727
2022-09-05,52.0
2022-09-06,41.18181818181819
2022-09-07,34.13636363636364
2022-09-08,30.863636363636367
2022-09-09,36.81818181818182
2022-09-10,46.04545454545455
2022-09-11,46.54545454545455
2022-09-12,39.0
2022-09-13,31.954545454545453
2022-09-14,27.090909090909093
2022-09-15,27.090909090909093
2022-09-16,30.863636363636367
2022-09-17,35.72727272727273
2022-09-18,37.90909090909091
2022-09-19,40.59090909090909
2022-09-20,35.22727272727273
2022-09-21,40.09090909090909
2022-09-22,40.09090909090909
2022-09-23,37.90909090909091
2022-09-24,38.5
2022-09-25,49.31818181818182
2022-09-26,48.227272727272734
2022-09-27,52.0
2022-09-28,74.45454545454545
2022-09-29,52.0
2022-09-30,48.45454545454546
2022-10-01,41.36363636363637
2022-10-02,33.09090909090909
2022-10-03,33.09090909090909
2022-10-04,31.90909090909091
2022-10-05,29.545454545454547
2022-10-06,29.545454545454547
2022-10-07,31.90909090909091
2022-10-08,26.0
2022-10-09,27.181818181818183
2022-10-10,27.181818181818183
2022-10-11,30.72727272727273
2022-10-12,44.909090909090914
2022-10-13,42.54545454545455
2022-10-14,29.545454545454547
2022-10-15,33.09090909090909
2022-10-16,36.63636363636364
2022-10-17,39.0
2022-10-18,33.09090909090909
2022-10-19,30.72727272727273
2022-10-20,27.181818181818183
2022-10-21,26.0
2022-10-22,27.181818181818183
2022-10-23,37.81818181818182
2022-10-24,40.18181818181819
2022-10-25,39.0
2022-10-26,30.72727272727273
2022-10-27,27.181818181818183
2022-10-28,31.90909090909091
2022-10-29,29.545454545454547
2022-10-30,33.09090909090909
2022-10-31,33.09090909090909
2022-11-01,29.545454545454547
2022-11-02,29.545454545454547
2022-11-03,30.72727272727273
2022-11-04,43.72727272727273
2022-11-05,46.09090909090909
2022-11-06,35.45454545454545
2022-11-07,35.45454545454545
2022-11-08,36.63636363636364
2022-11-09,40.18181818181819
2022-11-10,47.27272727272727
2022-11-11,50.81818181818182
2022-11-12,39.0
2022-11-13,34.27272727272727
2022-11-14,39.0
2022-11-15,44.909090909090914
2022-11-16,35.45454545454545
2022-11-17,34.27272727272727
2022-11-18,37.81818181818182
2022-11-19,35.45454545454545
2022-11-20,33.09090909090909
2022-11-21,27.181818181818183
2022-11-22,26.0
2022-11-23,24.81818181818182
2022-11-24,28.363636363636367
2022-11-25,33.09090909090909
2022-11-26,31.90909090909091
2022-11-27,36.63636363636364
2022-11-28,29.545454545454547
2022-11-29,39.0
2022-11-30,40.18181818181819
2022-12-01,31.90909090909091
2022-12-02,29.545454545454547
2022-12-03,35.45454545454545
2022-12-04,28.363636363636367
2022-12-05,29.545454545454547
2022-12-06,30.72727272727273
2022-12-07,30.72727272727273
2022-12-08,35.45454545454545
2022-12-09,35.45454545454545
2022-12-10,35.45454545454545
2022-12-11,42.54545454545455
2022-12-12,43.72727272727273
2022-12-13,52.0
2022-12-14,63.81818181818182
2022-12-15,73.27272727272728
2022-12-16,46.09090909090909
2022-12-17,37.81818181818182
2022-12-18,44.909090909090914
2022-12-19,62.63636363636364
2022-12-20,82.72727272727273
2022-12-21,93.36363636363637
2022-12-22,118.18181818181819
2022-12-23,106.36363636363637
2022-12-24,55.54545454545455
2022-12-25,42.54545454545455
2022-12-26,43.72727272727273
2022-12-27,39.0
2022-12-28,34.27272727272727
2022-12-29,36.63636363636364
2022-12-30,35.45454545454545
2022-12-31,37.81818181818182
2023-01-01,35.45454545454545
2023-01-02,42.54545454545455
2023-01-03,48.45454545454546
2023-01-04,43.72727272727273
2023-01-05,41.36363636363637
2023-01-06,31.90909090909091
2023-01-07,28.363636363636367
2023-01-08,35.45454545454545
2023-01-09,31.90909090909091
2023-01-10,33.09090909090909
2023-01-11,34.27272727272727
2023-01-12,44.909090909090914
2023-01-13,37.81818181818182
2023-01-14,31.90909090909091
2023-01-15,33.09090909090909
2023-01-16,39.0
2023-01-17,37.81818181818182
2023-01-18,41.36363636363637
2023-01-19,46.09090909090909
2023-01-20,36.63636363636364
2023-01-21,34.27272727272727
2023-01-22,47.27272727272727
2023-01-23,46.09090909090909
2023-01-24,67.36363636363637
2023-01-25,75.63636363636364
2023-01-26,39.0
2023-01-27,33.09090909090909
2023-01-28,36.63636363636364
2023-01-29,42.54545454545455
2023-01-30,46.09090909090909
2023-01-31,47.27272727272727
2023-02-01,37.81818181818182
2023-02-02,35.45454545454545
2023-02-03,36.63636363636364
2023-02-04,34.27272727272727
2023-02-05,30.72727272727273
2023-02-06,28.363636363636367
2023-02-07,31.90909090909091
2023-02-08,33.09090909090909
2023-02-09,35.45454545454545
2023-02-10,33.09090909090909
2023-02-11,34.27272727272727
2023-02-12,31.90909090909091
2023-02-13,34.27272727272727
2023-02-14,37.81818181818182
2023-02-15,42.54545454545455
2023-02-16,53.18181818181819
2023-02-17,37.81818181818182
2023-02-18,29.545454545454547
2023-02-19,33.09090909090909
2023-02-20,41.36363636363637
2023-02-21,50.81818181818182
2023-02-22,73.27272727272728
2023-02-23,48.45454545454546
2023-02-24,40.18181818181819
2023-02-25,43.72727272727273
2023-02-26,43.72727272727273
2023-02-27,76.81818181818183
2023-02-28,46.09090909090909
2023-03-01,47.27272727272727
2023-03-02,63.81818181818182
2023-03-03,75.63636363636364
2023-03-04,44.909090909090914
2023-03-05,37.81818181818182
2023-03-06,36.63636363636364
2023-03-07,34.27272727272727
2023-03-08,37.81818181818182
2023-03-09,50.81818181818182
2023-03-10,52.0
2023-03-11,43.72727272727273
2023-03-12,49.63636363636364
2023-03-13,60.27272727272727
2023-03-14,53.18181818181819
2023-03-15,39.0
2023-03-16,41.36363636363637
2023-03-17,41.36363636363637
2023-03-18,34.27272727272727
2023-03-19,35.45454545454545
2023-03-20,33.09090909090909
2023-03-21,39.0
2023-03-22,39.0
2023-03-23,43.72727272727273
2023-03-24,39.0
2023-03-25,42.54545454545455
2023-03-26,41.36363636363637
2023-03-27,40.18181818181819
2023-03-28,35.45454545454545
2023-03-29,36.63636363636364
2023-03-30,43.72727272727273
2023-03-31,72.0909090909091
2023-04-01,72.0909090909091
2023-04-02,41.36363636363637
2023-04-03,41.36363636363637
2023-04-04,54.36363636363637
2023-04-05,79.18181818181819
2023-04-06,47.27272727272727
2023-04-07,39.0
2023-04-08,35.45454545454545
2023-04-09,30.72727272727273
2023-04-10,34.27272727272727
2023-04-11,29.545454545454547
2023-04-12,31.90909090909091
2023-04-13,36.63636363636364
2023-04-14,39.0
2023-04-15,59.09090909090909
2023-04-16,53.18181818181819
2023-04-17,37.81818181818182
2023-04-18,35.45454545454545
2023-04-19,35.45454545454545
2023-04-20,48.45454545454546
2023-04-21,43.72727272727273
2023-04-22,50.81818181818182
2023-04-23,47.27272727272727
2023-04-24,35.45454545454545
2023-04-25,40.18181818181819
2023-04-26,41.36363636363637
2023-04-27,42.98863636363637
2023-04-28,49.63636363636364
2023-04-29,50.74431818181819
2023-04-30,48.52840909090909
2023-05-01,38.039772727272734
2023-05-02,33.60795454545455
2023-05-03,33.09090909090909
2023-05-04,35.82386363636364
2023-05-05,39.14772727272727
2023-05-06,44.6875
2023-05-07,56.801136363636374
2023-05-08,48.01136363636364
2023-05-09,42.47159090909091
2023-05-10,34.71590909090909
2023-05-11,38.63068181818182
2023-05-12,51.26136363636364
2023-05-13,60.64204545454545
2023-05-14,42.98863636363637
2023-05-15,37.52272727272728
2023-05-16,40.25568181818183
2023-05-17,34.71590909090909
2023-05-18,37.52272727272728
2023-05-19,44.6875
2023-05-20,47.42045454545455
2023-05-21,33.09090909090909
2023-05-22,29.25
2023-05-23,31.982954545454547
2023-05-24,36.414772727272734
2023-05-25,35.30681818181819
2023-05-26,28.954545454545457
2023-05-27,33.09090909090909
2023-05-28,35.159090909090914
2023-05-29,36.19318181818182
2023-05-30,32.05681818181819
2023-05-31,35.159090909090914
2023-06-01,40.32954545454546
2023-06-02,42.39772727272727
2023-06-03,48.602272727272734
2023-06-04,42.39772727272727
2023-06-05,37.227272727272734
2023-06-06,41.36363636363637
2023-06-07,38.26136363636364
2023-06-08,39.29545454545455
2023-06-09,39.29545454545455
2023-06-10,50.67045454545455
2023-06-11,58.94318181818182
2023-06-12,49.63636363636364
2023-06-13,43.43181818181819
2023-06-14,50.67045454545455
2023-06-15,51.70454545454546
2023-06-16,63.07954545454546
2023-06-17,46.534090909090914
2023-06-18,49.63636363636364
2023-06-19,46.534090909090914
2023-06-20,46.534090909090914
2023-06-21,47.56818181818182
2023-06-22,49.63636363636364
2023-06-23,62.04545454545455
2023-06-24,61.01136363636364
2023-06-25,79.625
2023-06-26,71.35227272727273
2023-06-27,54.80681818181819
2023-06-28,45.5
2023-06-29,56.87500000000001
2023-06-30,50.67045454545455
2023-07-01,74.45454545454547
2023-07-02,82.72727272727273
2023-07-03,63.07954545454546
2023-07-04,68.25
2023-07-05,54.80681818181819
2023-07-06,49.63636363636364
2023-07-07,48.602272727272734
2023-07-08,62.04545454545455
2023-07-09,58.94318181818182
2023-07-10,40.32954545454546
2023-07-11,41.36363636363637
2023-07-12,48.602272727272734
2023-07-13,50.67045454545455
2023-07-14,71.35227272727273
2023-07-15,73.42045454545455
2023-07-16,62.04545454545455
2023-07-17,43.43181818181819
2023-07-18,45.5
2023-07-19,50.67045454545455
2023-07-20,51.70454545454546
2023-07-21,46.534090909090914
2023-07-22,42.39772727272727
2023-07-23,49.63636363636364
2023-07-24,43.43181818181819
2023-07-25,45.5
2023-07-26,51.70454545454546
2023-07-27,53.77272727272728
2023-07-28,55.84090909090909
2023-07-29,72.38636363636364
2023-07-30,40.32954545454546
2023-07-31,37.227272727272734
2023-08-01,32.05681818181819
2023-08-02,34.125
2023-08-03,38.26136363636364
2023-08-04,45.5
2023-08-05,47.56818181818182
2023-08-06,55.84090909090909
2023-08-07,80.65909090909092
2023-08-08,42.39772727272727
2023-08-09,44.46590909090909
2023-08-10,49.63636363636364
2023-08-11,45.5
2023-08-12,58.94318181818182
2023-08-13,50.67045454545455
2023-08-14,55.84090909090909
2023-08-15,48.602272727272734
2023-08-16,37.227272727272734
2023-08-17,45.5
2023-08-18,40.32954545454546
2023-08-19,43.43181818181819
2023-08-20,48.602272727272734
2023-08-21,39.29545454545455
2023-08-22,38.26136363636364
2023-08-23,42.39772727272727
2023-08-24,47.56818181818182
2023-08-25,51.70454545454546
2023-08-26,44.46590909090909
2023-08-27,43.43181818181819
2023-08-28,45.5
2023-08-29,52.73863636363637
2023-08-30,51.70454545454546
2023-08-31,29.988636363636367
2023-09-01,27.920454545454547
2023-09-02,29.988636363636367
2023-09-03,28.954545454545457
2023-09-04,32.05681818181819
2023-09-05,33.09090909090909
2023-09-06,40.32954545454546
2023-09-07,39.29545454545455
2023-09-08,49.63636363636364
2023-09-09,57.909090909090914
2023-09-10,45.5
2023-09-11,41.36363636363637
2023-09-12,38.26136363636364
2023-09-13,38.26136363636364
2023-09-14,31.022727272727273
2023-09-15,33.09090909090909
2023-09-16,42.39772727272727
2023-09-17,40.32954545454546
2023-09-18,31.022727272727273
2023-09-19,29.988636363636367
2023-09-20,33.09090909090909
2023-09-21,39.29545454545455
2023-09-22,43.43181818181819
2023-09-23,51.70454545454546
2023-09-24,45.5
2023-09-25,41.36363636363637
2023-09-26,38.26136363636364
2023-09-27,36.19318181818182
2023-09-28,33.09090909090909
2023-09-29,37.227272727272734
2023-09-30,35.159090909090914
2023-10-01,25.85227272727273
2023-10-02,26.88636363636364
2023-10-03,31.022727272727273
2023-10-04,38.26136363636364
2023-10-05,42.39772727272727
2023-10-06,41.36363636363637
2023-10-07,40.32954545454546
2023-10-08,29.988636363636367
2023-10-09,28.954545454545457
2023-10-10,29.988636363636367
2023-10-11,37.227272727272734
2023-10-12,38.26136363636364
2023-10-13,39.29545454545455
2023-10-14,41.36363636363637
2023-10-15,31.022727272727273
2023-10-16,29.988636363636367
2023-10-17,25.85227272727273
2023-10-18,26.88636363636364
2023-10-19,33.09090909090909
2023-10-20,36.19318181818182
2023-10-21,32.05681818181819
2023-10-22,27.920454545454547
2023-10-23,34.125
2023-10-24,37.227272727272734
2023-10-25,36.19318181818182
2023-10-26,35.159090909090914
2023-10-27,36.19318181818182
2023-10-28,39.29545454545455
2023-10-29,41.36363636363637
2023-10-30,36.19318181818182
2023-10-31,33.09090909090909
2023-11-01,32.05681818181819
2023-11-02,24.81818181818182
2023-11-03,23.78409090909091
2023-11-04,25.85227272727273
2023-11-05,24.81818181818182
2023-11-06,26.88636363636364
2023-11-07,25.85227272727273
2023-11-08,27.920454545454547
2023-11-09,35.159090909090914
2023-11-10,29.988636363636367
2023-11-11,26.88636363636364
2023-11-12,25.85227272727273
2023-11-13,29.988636363636367
2023-11-14,25.85227272727273
2023-11-15,29.988636363636367
2023-11-16,32.05681818181819
2023-11-17,33.09090909090909
2023-11-18,27.920454545454547
2023-11-19,26.88636363636364
2023-11-20,34.125
2023-11-21,39.29545454545455
2023-11-22,29.988636363636367
2023-11-23,20.681818181818183
2023-11-24,25.85227272727273
2023-11-25,28.954545454545457
2023-11-26,38.26136363636364
2023-11-27,31.022727272727273
2023-11-28,31.022727272727273
2023-11-29,27.920454545454547
2023-11-30,31.022727272727273
2023-12-01,36.19318181818182
2023-12-02,33.09090909090909
2023-12-03,34.125
2023-12-04,26.88636363636364
2023-12-05,26.88636363636364
2023-12-06,25.85227272727273
2023-12-07,26.88636363636364
2023-12-08,28.954545454545457
2023-12-09,37.227272727272734
2023-12-10,47.56818181818182
2023-12-11,33.09090909090909
2023-12-12,21.715909090909093
2023-12-13,23.78409090909091
2023-12-14,23.78409090909091
2023-12-15,28.954545454545457
2023-12-16,38.26136363636364
2023-12-17,42.39772727272727
2023-12-18,44.46590909090909
2023-12-19,29.988636363636367
2023-12-20,25.85227272727273
2023-12-21,26.88636363636364
2023-12-22,29.988636363636367
2023-12-23,27.920454545454547
2023-12-24,33.09090909090909
2023-12-25,34.125
2023-12-26,37.227272727272734
2023-12-27,36.19318181818182
2023-12-28,32.05681818181819
2023-12-29,28.954545454545457
2023-12-30,27.920454545454547
2023-12-31,25.85227272727273
2024-01-01,27.920454545454547
2024-01-02,36.19318181818182
2024-01-03,47.56818181818182
2024-01-04,46.534090909090914
2024-01-05,53.77272727272728
2024-01-06,73.42045454545455
2024-01-07,46.534090909090914
2024-01-08,76.52272727272728
2024-01-09,103.40909090909092
2024-01-10,64.11363636363637
2024-01-11,70.31818181818183
2024-01-12,102.37500000000001
2024-01-13,69.28409090909092
2024-01-14,72.38636363636364
2024-01-15,81.69318181818183
2024-01-16,74.45454545454547
2024-01-17,54.80681818181819
2024-01-18,73.42045454545455
2024-01-19,73.42045454545455
2024-01-20,47.56818181818182
2024-01-21,41.36363636363637
2024-01-22,53.77272727272728
2024-01-23,41.36363636363637
2024-01-24,39.29545454545455
2024-01-25,36.19318181818182
2024-01-26,31.022727272727273
2024-01-27,29.988636363636367
2024-01-28,32.05681818181819
2024-01-29,26.88636363636364
2024-01-30,23.78409090909091
2024-01-31,22.75
2024-02-01,23.78409090909091
2024-02-02,24.81818181818182
2024-02-03,26.88636363636364
2024-02-04,31.022727272727273
2024-02-05,27.920454545454547
2024-02-06,24.81818181818182
2024-02-07,23.78409090909091
2024-02-08,27.920454545454547
2024-02-09,25.85227272727273
2024-02-10,33.09090909090909
2024-02-11,32.05681818181819
2024-02-12,45.5
2024-02-13,40.32954545454546
2024-02-14,23.78409090909091
2024-02-15,33.09090909090909
2024-02-16,38.26136363636364
2024-02-17,34.125
2024-02-18,26.88636363636364
2024-02-19,23.78409090909091
2024-02-20,21.715909090909093
2024-02-21,20.681818181818183
2024-02-22,23.78409090909091
2024-02-23,23.78409090909091
2024-02-24,21.715909090909093
2024-02-25,20.681818181818183
2024-02-26,27.920454545454547
2024-02-27,38.26136363636364
2024-02-28,41.36363636363637
2024-02-29,27.920454545454547
2024-03-01,27.920454545454547
2024-03-02,28.954545454545457
2024-03-03,28.954545454545457
2024-03-04,31.022727272727273
2024-03-05,35.159090909090914
2024-03-06,35.159090909090914
2024-03-07,28.954545454545457
2024-03-08,31.022727272727273
2024-03-09,29.988636363636367
2024-03-10,27.920454545454547
2024-03-11,24.81818181818182
2024-03-12,23.78409090909091
2024-03-13,28.954545454545457
2024-03-14,42.39772727272727
2024-03-15,37.227272727272734
2024-03-16,27.920454545454547
2024-03-17,28.954545454545457
2024-03-18,28.954545454545457
2024-03-19,26.88636363636364
2024-03-20,28.954545454545457
2024-03-21,34.125
2024-03-22,41.36363636363637
2024-03-23,40.32954545454546
2024-03-24,34.125
2024-03-25,36.19318181818182
2024-03-26,34.125
2024-03-27,31.022727272727273
2024-03-28,26.88636363636364
2024-03-29,24.81818181818182
2024-03-30,31.022727272727273
2024-03-31,31.022727272727273
2024-04-01,44.46590909090909
2024-04-02,61.01136363636364
2024-04-03,45.5
2024-04-04,34.125
2024-04-05,27.920454545454547
2024-04-06,24.81818181818182
2024-04-07,31.022727272727273
2024-04-08,29.988636363636367
2024-04-09,32.05681818181819
2024-04-10,38.26136363636364
2024-04-11,37.227272727272734
2024-04-12,33.09090909090909
2024-04-13,23.78409090909091
2024-04-14,29.988636363636367
2024-04-15,29.988636363636367
2024-04-16,39.29545454545455
2024-04-17,39.29545454545455
2024-04-18,34.125
2024-04-19,28.954545454545457
2024-04-20,28.954545454545457
2024-04-21,27.920454545454547
2024-04-22,24.81818181818182
2024-04-23,27.920454545454547
2024-04-24,27.920454545454547
2024-04-25,26.88636363636364
2024-04-26,37.227272727272734
2024-04-27,44.46590909090909
2024-04-28,49.63636363636364
2024-04-29,38.26136363636364
2024-04-30,32.05681818181819
2024-05-01,31.022727272727273
2024-05-02,35.159090909090914
2024-05-03,37.227272727272734
2024-05-04,43.43181818181819
2024-05-05,38.26136363636364
2024-05-06,36.19318181818182
2024-05-07,49.63636363636364
2024-05-08,44.46590909090909
2024-05-09,46.534090909090914
2024-05-10,34.125
2024-05-11,31.022727272727273
2024-05-12,34.125
2024-05-13,38.26136363636364
2024-05-14,41.36363636363637
2024-05-15,37.227272727272734
2024-05-16,37.227272727272734
2024-05-17,38.26136363636364
2024-05-18,36.19318181818182
2024-05-19,32.05681818181819
2024-05-20,38.26136363636364
2024-05-21,42.39772727272727
2024-05-22,43.43181818181819
2024-05-23,42.39772727272727
2024-05-24,41.36363636363637
2024-05-25,44.46590909090909
2024-05-26,56.87500000000001
2024-05-27,56.87500000000001
2024-05-28,46.534090909090914
2024-05-29,37.227272727272734
2024-05-30,32.05681818181819
2024-05-31,32.05681818181819
2024-06-01,36.19318181818182
2024-06-02,38.26136363636364
2024-06-03,36.19318181818182
2024-06-04,37.227272727272734
2024-06-05,47.56818181818182
2024-06-06,39.29545454545455
2024-06-07,29.988636363636367
2024-06-08,33.09090909090909
2024-06-09,34.125
2024-06-10,27.920454545454547
2024-06-11,31.022727272727273
2024-06-12,32.05681818181819
2024-06-13,37.227272727272734
2024-06-14,38.26136363636364
2024-06-15,29.988636363636367
2024-06-16,33.09090909090909
2024-06-17,43.43181818181819
2024-06-18,42.39772727272727
2024-06-19,41.36363636363637
2024-06-20,41.36363636363637
2024-06-21,40.32954545454546
2024-06-22,47.56818181818182
2024-06-23,50.67045454545455
2024-06-24,34.125
2024-06-25,43.43181818181819
2024-06-26,41.36363636363637
2024-06-27,36.19318181818182
2024-06-28,35.159090909090914
2024-06-29,46.534090909090914
2024-06-30,48.602272727272734
2024-07-01,34.125
2024-07-02,34.125
2024-07-03,40.32954545454546
2024-07-04,52.73863636363637
2024-07-05,52.73863636363637
2024-07-06,45.5
2024-07-07,45.5
2024-07-08,44.46590909090909
2024-07-09,43.43181818181819
2024-07-10,46.534090909090914
2024-07-11,34.125
2024-07-12,37.227272727272734
2024-07-13,37.227272727272734
2024-07-14,36.19318181818182
2024-07-15,45.5
2024-07-16,49.63636363636364
2024-07-17,44.46590909090909
2024-07-18,34.125
2024-07-19,24.81818181818182
2024-07-20,33.09090909090909
2024-07-21,35.159090909090914
2024-07-22,37.227272727272734
2024-07-23,41.36363636363637
2024-07-24,36.19318181818182
2024-07-25,34.125
2024-07-26,24.81818181818182
2024-07-27,24.81818181818182
2024-07-28,34.125
2024-07-29,40.32954545454546
2024-07-30,41.36363636363637
2024-07-31,38.26136363636364
2024-08-01,39.29545454545455
2024-08-02,45.5
2024-08-03,48.602272727272734
2024-08-04,48.602272727272734
2024-08-05,46.534090909090914
2024-08-06,52.73863636363637
2024-08-07,44.46590909090909
2024-08-08,42.39772727272727
2024-08-09,43.43181818181819
2024-08-10,23.78409090909091
2024-08-11,25.85227272727273
2024-08-12,27.920454545454547
2024-08-13,23.78409090909091
2024-08-14,26.88636363636364
2024-08-15,35.159090909090914
2024-08-16,37.227272727272734
2024-08-17,45.5
2024-08-18,44.20738636363637
2024-08-19,31.022727272727273
2024-08-20,21.845170454545457
2024-08-21,20.681818181818183
2024-08-22,23.525568181818183
2024-08-23,20.681818181818183
2024-08-24,20.681818181818183
2024-08-25,24.688920454545457
2024-08-26,34.18963068181819
2024-08-27,35.02982954545455
2024-08-28,35.02982954545455
2024-08-29,38.19673295454545
2024-08-30,37.03338068181819
2024-08-31,34.51278409090909
2024-09-01,33.86647727272727
2024-09-02,25.012073863636367
2024-09-03,23.848721590909093
2024-09-04,21.845170454545457
2024-09-05,27.015625000000004
2024-09-06,33.34943181818182
2024-09-07,30.182528409090914
2024-09-08,22.68536931818182
2024-09-09,24.688920454545457
2024-09-10,25.85227272727273
2024-09-11,26.692471590909093
2024-09-12,29.01917613636364
2024-09-13,26.17542613636364
2024-09-14,23.848721590909093
2024-09-15,23.525568181818183
2024-09-16,27.015625000000004
2024-09-17,26.498579545454547
2024-09-18,23.913352272727273
2024-09-19,24.559659090909093
2024-09-20,25.20596590909091
2024-09-21,30.376420454545457
2024-09-22,32.315340909090914
2024-09-23,34.25426136363637
2024-09-24,42.00994318181819
2024-09-25,44.59517045454546
2024-09-26,62.04545454545455
2024-09-27,51.05823863636364
2024-09-28,31.669034090909093
2024-09-29,25.85227272727273
2024-09-30,23.267045454545457
2024-10-01,23.267045454545457
2024-10-02,20.681818181818183
2024-10-03,19.389204545454547
2024-10-04,21.97443181818182
2024-10-05,23.267045454545457
2024-10-06,31.022727272727273
2024-10-07,40.71732954545455
2024-10-08,36.83948863636364
2024-10-09,50.41193181818182
2024-10-10,34.90056818181819
