Time,nhl scores
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,1.0
2022-08-21,1.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,1.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,1.0
2022-09-10,0.0
2022-09-11,3.0
2022-09-12,1.0
2022-09-13,1.0
2022-09-14,0.5
2022-09-15,0.0
2022-09-16,1.0
2022-09-17,0.5
2022-09-18,2.5
2022-09-19,1.0
2022-09-20,1.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,1.0
2022-09-24,1.0
2022-09-25,3.5
2022-09-26,2.5
2022-09-27,3.5
2022-09-28,4.0
2022-09-29,3.0
2022-09-30,3.0
2022-10-01,4.0
2022-10-02,4.0
2022-10-03,2.0
2022-10-04,3.0
2022-10-05,4.0
2022-10-06,5.0
2022-10-07,6.0
2022-10-08,7.0
2022-10-09,6.0
2022-10-10,2.0
2022-10-11,4.0
2022-10-12,15.0
2022-10-13,22.0
2022-10-14,24.0
2022-10-15,23.0
2022-10-16,22.0
2022-10-17,9.0
2022-10-18,21.0
2022-10-19,19.0
2022-10-20,18.0
2022-10-21,22.0
2022-10-22,24.0
2022-10-23,27.0
2022-10-24,11.0
2022-10-25,18.0
2022-10-26,25.0
2022-10-27,17.0
2022-10-28,22.0
2022-10-29,23.0
2022-10-30,25.0
2022-10-31,14.0
2022-11-01,13.0
2022-11-02,22.0
2022-11-03,15.0
2022-11-04,26.0
2022-11-05,19.0
2022-11-06,23.0
2022-11-07,12.0
2022-11-08,14.0
2022-11-09,20.0
2022-11-10,15.0
2022-11-11,22.0
2022-11-12,21.0
2022-11-13,28.0
2022-11-14,14.0
2022-11-15,14.0
2022-11-16,18.0
2022-11-17,13.0
2022-11-18,23.0
2022-11-19,16.0
2022-11-20,26.0
2022-11-21,11.0
2022-11-22,19.0
2022-11-23,15.0
2022-11-24,28.0
2022-11-25,15.0
2022-11-26,23.0
2022-11-27,20.0
2022-11-28,11.0
2022-11-29,15.0
2022-11-30,18.0
2022-12-01,15.0
2022-12-02,19.0
2022-12-03,17.0
2022-12-04,27.0
2022-12-05,11.0
2022-12-06,16.0
2022-12-07,17.0
2022-12-08,21.0
2022-12-09,15.0
2022-12-10,30.0
2022-12-11,23.0
2022-12-12,14.0
2022-12-13,14.0
2022-12-14,20.0
2022-12-15,14.0
2022-12-16,23.0
2022-12-17,21.0
2022-12-18,26.0
2022-12-19,13.0
2022-12-20,19.0
2022-12-21,19.0
2022-12-22,19.0
2022-12-23,23.0
2022-12-24,23.0
2022-12-25,7.0
2022-12-26,6.0
2022-12-27,7.0
2022-12-28,23.0
2022-12-29,19.0
2022-12-30,23.0
2022-12-31,23.0
2023-01-01,23.0
2023-01-02,20.0
2023-01-03,11.0
2023-01-04,19.0
2023-01-05,14.0
2023-01-06,21.0
2023-01-07,22.0
2023-01-08,26.0
2023-01-09,14.0
2023-01-10,15.0
2023-01-11,20.0
2023-01-12,14.0
2023-01-13,21.0
2023-01-14,21.0
2023-01-15,29.0
2023-01-16,19.0
2023-01-17,16.0
2023-01-18,17.0
2023-01-19,18.0
2023-01-20,23.0
2023-01-21,21.0
2023-01-22,27.0
2023-01-23,14.0
2023-01-24,16.0
2023-01-25,22.0
2023-01-26,17.0
2023-01-27,22.0
2023-01-28,25.0
2023-01-29,28.0
2023-01-30,9.0
2023-01-31,10.0
2023-02-01,10.0
2023-02-02,12.0
2023-02-03,4.0
2023-02-04,6.0
2023-02-05,5.0
2023-02-06,4.0
2023-02-07,14.0
2023-02-08,14.0
2023-02-09,13.0
2023-02-10,16.0
2023-02-11,28.0
2023-02-12,27.0
2023-02-13,7.0
2023-02-14,14.0
2023-02-15,21.0
2023-02-16,18.0
2023-02-17,21.0
2023-02-18,30.0
2023-02-19,35.0
2023-02-20,24.0
2023-02-21,15.0
2023-02-22,21.0
2023-02-23,17.0
2023-02-24,24.0
2023-02-25,28.0
2023-02-26,34.0
2023-02-27,15.0
2023-02-28,20.0
2023-03-01,23.0
2023-03-02,22.0
2023-03-03,25.0
2023-03-04,31.0
2023-03-05,28.0
2023-03-06,16.0
2023-03-07,19.0
2023-03-08,23.0
2023-03-09,16.0
2023-03-10,27.0
2023-03-11,25.0
2023-03-12,37.0
2023-03-13,15.0
2023-03-14,18.0
2023-03-15,25.0
2023-03-16,20.0
2023-03-17,24.0
2023-03-18,27.0
2023-03-19,34.0
2023-03-20,16.0
2023-03-21,21.0
2023-03-22,25.0
2023-03-23,19.0
2023-03-24,27.0
2023-03-25,31.0
2023-03-26,33.0
2023-03-27,16.0
2023-03-28,22.0
2023-03-29,25.0
2023-03-30,22.0
2023-03-31,26.0
2023-04-01,31.0
2023-04-02,40.0
2023-04-03,17.0
2023-04-04,18.0
2023-04-05,25.0
2023-04-06,22.0
2023-04-07,32.0
2023-04-08,30.0
2023-04-09,45.0
2023-04-10,22.0
2023-04-11,33.0
2023-04-12,33.0
2023-04-13,26.0
2023-04-14,31.0
2023-04-15,18.0
2023-04-16,8.0
2023-04-17,11.0
2023-04-18,48.0
2023-04-19,59.0
2023-04-20,57.0
2023-04-21,53.0
2023-04-22,80.0
2023-04-23,100.0
2023-04-24,40.0
2023-04-25,58.0
2023-04-26,52.0
2023-04-27,58.5
2023-04-28,58.0
2023-04-29,90.5
2023-04-30,96.5
2023-05-01,70.5
2023-05-02,41.5
2023-05-03,46.5
2023-05-04,42.5
2023-05-05,48.5
2023-05-06,49.5
2023-05-07,57.0
2023-05-08,42.5
2023-05-09,36.5
2023-05-10,43.0
2023-05-11,49.0
2023-05-12,55.0
2023-05-13,77.0
2023-05-14,44.5
2023-05-15,36.0
2023-05-16,35.5
2023-05-17,13.5
2023-05-18,16.5
2023-05-19,50.0
2023-05-20,44.0
2023-05-21,62.5
2023-05-22,19.5
2023-05-23,32.0
2023-05-24,33.0
2023-05-25,38.5
2023-05-26,39.0
2023-05-27,19.0
2023-05-28,43.0
2023-05-29,18.0
2023-05-30,35.0
2023-05-31,7.0
2023-06-01,7.0
2023-06-02,8.0
2023-06-03,13.0
2023-06-04,45.0
2023-06-05,13.0
2023-06-06,34.0
2023-06-07,11.0
2023-06-08,15.0
2023-06-09,42.0
2023-06-10,17.0
2023-06-11,48.0
2023-06-12,12.0
2023-06-13,15.0
2023-06-14,41.0
2023-06-15,2.0
2023-06-16,1.0
2023-06-17,1.0
2023-06-18,1.0
2023-06-19,1.0
2023-06-20,1.0
2023-06-21,1.0
2023-06-22,1.0
2023-06-23,1.0
2023-06-24,1.0
2023-06-25,1.0
2023-06-26,0.0
2023-06-27,1.0
2023-06-28,1.0
2023-06-29,1.0
2023-06-30,1.0
2023-07-01,1.0
2023-07-02,1.0
2023-07-03,1.0
2023-07-04,1.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,1.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,1.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,1.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,1.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,1.0
2023-09-09,0.0
2023-09-10,1.0
2023-09-11,1.0
2023-09-12,1.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,1.0
2023-09-16,1.0
2023-09-17,2.0
2023-09-18,1.0
2023-09-19,1.0
2023-09-20,1.0
2023-09-21,1.0
2023-09-22,1.0
2023-09-23,1.0
2023-09-24,4.0
2023-09-25,4.0
2023-09-26,4.0
2023-09-27,4.0
2023-09-28,4.0
2023-09-29,5.0
2023-09-30,5.0
2023-10-01,6.0
2023-10-02,3.0
2023-10-03,5.0
2023-10-04,5.0
2023-10-05,5.0
2023-10-06,7.0
2023-10-07,6.0
2023-10-08,5.0
2023-10-09,3.0
2023-10-10,8.0
2023-10-11,28.0
2023-10-12,27.0
2023-10-13,27.0
2023-10-14,26.0
2023-10-15,31.0
2023-10-16,13.0
2023-10-17,20.0
2023-10-18,24.0
2023-10-19,18.0
2023-10-20,27.0
2023-10-21,22.0
2023-10-22,34.0
2023-10-23,14.0
2023-10-24,15.0
2023-10-25,32.0
2023-10-26,16.0
2023-10-27,27.0
2023-10-28,26.0
2023-10-29,29.0
2023-10-30,12.0
2023-10-31,23.0
2023-11-01,17.0
2023-11-02,20.0
2023-11-03,27.0
2023-11-04,22.0
2023-11-05,32.0
2023-11-06,14.0
2023-11-07,20.0
2023-11-08,32.0
2023-11-09,19.0
2023-11-10,31.0
2023-11-11,27.0
2023-11-12,34.0
2023-11-13,14.0
2023-11-14,17.0
2023-11-15,22.0
2023-11-16,21.0
2023-11-17,25.0
2023-11-18,24.0
2023-11-19,31.0
2023-11-20,15.0
2023-11-21,21.0
2023-11-22,11.0
2023-11-23,31.0
2023-11-24,20.0
2023-11-25,29.0
2023-11-26,29.0
2023-11-27,13.0
2023-11-28,21.0
2023-11-29,20.0
2023-11-30,18.0
2023-12-01,24.0
2023-12-02,20.0
2023-12-03,30.0
2023-12-04,17.0
2023-12-05,19.0
2023-12-06,22.0
2023-12-07,17.0
2023-12-08,22.0
2023-12-09,25.0
2023-12-10,31.0
2023-12-11,17.0
2023-12-12,16.0
2023-12-13,24.0
2023-12-14,21.0
2023-12-15,22.0
2023-12-16,29.0
2023-12-17,32.0
2023-12-18,14.0
2023-12-19,17.0
2023-12-20,25.0
2023-12-21,17.0
2023-12-22,35.5
2023-12-23,39.5
2023-12-24,42.5
2023-12-25,11.5
2023-12-26,9.5
2023-12-27,11.0
2023-12-28,39.0
2023-12-29,25.0
2023-12-30,38.5
2023-12-31,40.0
2024-01-01,34.0
2024-01-02,13.5
2024-01-03,33.5
2024-01-04,20.0
2024-01-05,36.0
2024-01-06,30.5
2024-01-07,40.5
2024-01-08,15.5
2024-01-09,25.0
2024-01-10,25.5
2024-01-11,22.5
2024-01-12,31.5
2024-01-13,29.5
2024-01-14,44.0
2024-01-15,27.5
2024-01-16,20.0
2024-01-17,26.0
2024-01-18,18.0
2024-01-19,33.0
2024-01-20,33.5
2024-01-21,52.0
2024-01-22,27.0
2024-01-23,31.0
2024-01-24,36.0
2024-01-25,35.0
2024-01-26,32.0
2024-01-27,42.0
2024-01-28,41.0
2024-01-29,13.0
2024-01-30,12.0
2024-01-31,16.0
2024-02-01,14.0
2024-02-02,6.0
2024-02-03,8.0
2024-02-04,8.0
2024-02-05,5.0
2024-02-06,16.0
2024-02-07,28.0
2024-02-08,20.0
2024-02-09,23.0
2024-02-10,38.0
2024-02-11,33.0
2024-02-12,10.0
2024-02-13,21.0
2024-02-14,28.0
2024-02-15,20.0
2024-02-16,32.0
2024-02-17,36.0
2024-02-18,48.0
2024-02-19,39.0
2024-02-20,20.0
2024-02-21,31.0
2024-02-22,30.0
2024-02-23,37.0
2024-02-24,42.0
2024-02-25,50.0
2024-02-26,24.0
2024-02-27,24.0
2024-02-28,31.0
2024-02-29,23.0
2024-03-01,32.0
2024-03-02,36.0
2024-03-03,47.0
2024-03-04,21.0
2024-03-05,26.0
2024-03-06,30.0
2024-03-07,24.0
2024-03-08,34.0
2024-03-09,40.0
2024-03-10,54.0
2024-03-11,19.0
2024-03-12,25.0
2024-03-13,30.0
2024-03-14,26.0
2024-03-15,32.0
2024-03-16,40.0
2024-03-17,54.0
2024-03-18,19.0
2024-03-19,24.0
2024-03-20,36.0
2024-03-21,24.0
2024-03-22,33.0
2024-03-23,42.0
2024-03-24,51.0
2024-03-25,22.0
2024-03-26,23.0
2024-03-27,37.0
2024-03-28,25.0
2024-03-29,38.0
2024-03-30,39.0
2024-03-31,46.0
2024-04-01,15.0
2024-04-02,33.0
2024-04-03,31.0
2024-04-04,32.0
2024-04-05,34.0
2024-04-06,55.0
2024-04-07,52.0
2024-04-08,26.0
2024-04-09,29.0
2024-04-10,40.0
2024-04-11,27.0
2024-04-12,40.0
2024-04-13,58.0
2024-04-14,64.0
2024-04-15,27.0
2024-04-16,53.0
2024-04-17,55.0
2024-04-18,28.0
2024-04-19,28.0
2024-04-20,31.0
2024-04-21,85.0
2024-04-22,51.0
2024-04-23,61.0
2024-04-24,63.0
2024-04-25,61.0
2024-04-26,52.0
2024-04-27,95.0
2024-04-28,100.0
2024-04-29,56.0
2024-04-30,59.0
2024-05-01,68.0
2024-05-02,62.0
2024-05-03,67.0
2024-05-04,68.0
2024-05-05,95.0
2024-05-06,49.0
2024-05-07,47.0
2024-05-08,63.0
2024-05-09,61.0
2024-05-10,69.0
2024-05-11,80.0
2024-05-12,86.0
2024-05-13,59.0
2024-05-14,62.0
2024-05-15,64.0
2024-05-16,63.0
2024-05-17,79.0
2024-05-18,87.0
2024-05-19,64.0
2024-05-20,24.0
2024-05-21,47.0
2024-05-22,22.0
2024-05-23,50.0
2024-05-24,53.0
2024-05-25,67.0
2024-05-26,77.0
2024-05-27,37.0
2024-05-28,47.0
2024-05-29,55.0
2024-05-30,49.0
2024-05-31,59.0
2024-06-01,59.0
2024-06-02,76.0
2024-06-03,44.0
2024-06-04,9.0
2024-06-05,8.0
2024-06-06,7.0
2024-06-07,9.0
2024-06-08,15.0
2024-06-09,53.0
2024-06-10,14.0
2024-06-11,51.0
2024-06-12,13.0
2024-06-13,18.0
2024-06-14,47.0
2024-06-15,17.0
2024-06-16,59.0
2024-06-17,14.0
2024-06-18,17.0
2024-06-19,58.0
2024-06-20,14.0
2024-06-21,20.0
2024-06-22,70.0
2024-06-23,16.0
2024-06-24,15.0
2024-06-25,71.0
2024-06-26,4.0
2024-06-27,2.0
2024-06-28,2.0
2024-06-29,3.0
2024-06-30,1.0
2024-07-01,1.0
2024-07-02,1.0
2024-07-03,1.0
2024-07-04,1.0
2024-07-05,1.0
2024-07-06,1.0
2024-07-07,1.0
2024-07-08,1.0
2024-07-09,1.0
2024-07-10,1.0
2024-07-11,1.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,1.0
2024-07-15,0.0
2024-07-16,1.0
2024-07-17,1.0
2024-07-18,1.0
2024-07-19,0.0
2024-07-20,1.0
2024-07-21,1.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,1.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,1.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,1.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,1.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.5
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,1.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,1.0
2024-08-30,1.0
2024-08-31,0.5
2024-09-01,0.5
2024-09-02,0.5
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,1.0
2024-09-07,1.0
2024-09-08,1.5
2024-09-09,1.0
2024-09-10,0.5
2024-09-11,0.0
2024-09-12,0.5
2024-09-13,0.5
2024-09-14,1.0
2024-09-15,2.0
2024-09-16,1.0
2024-09-17,1.0
2024-09-18,1.0
2024-09-19,0.0
2024-09-20,1.0
2024-09-21,2.0
2024-09-22,5.0
2024-09-23,5.0
2024-09-24,5.0
2024-09-25,6.0
2024-09-26,5.0
2024-09-27,7.0
2024-09-28,6.0
2024-09-29,8.0
2024-09-30,5.0
2024-10-01,7.0
2024-10-02,8.0
2024-10-03,6.0
2024-10-04,15.0
2024-10-05,16.0
2024-10-06,11.0
2024-10-07,5.0
2024-10-08,12.0
2024-10-09,31.0
2024-10-10,36.0
2024-10-11,40.0
2024-10-12,44.0
2024-10-13,45.0
2024-10-14,33.0
2024-10-15,31.0
2024-10-16,37.0
2024-10-17,39.0
2024-10-18,42.0
2024-10-19,44.0
2024-10-20,46.0
2024-10-21,20.0
2024-10-22,27.0
2024-10-23,48.0
2024-10-24,25.0
2024-10-25,39.0
2024-10-26,45.0
2024-10-27,48.0
2024-10-28,25.0
2024-10-29,32.0
2024-10-30,37.0
2024-10-31,32.0
2024-11-01,37.0
2024-11-02,45.0
2024-11-03,48.0
2024-11-04,25.0
2024-11-05,20.0
2024-11-06,26.0
2024-11-07,25.0
2024-11-08,37.0
2024-11-09,41.0
2024-11-10,45.0
2024-11-11,25.0
2024-11-12,25.0
2024-11-13,30.0
2024-11-14,30.0
2024-11-15,36.0
2024-11-16,38.0
2024-11-17,43.0
2024-11-18,25.0
2024-11-19,29.0
2024-11-20,30.0
2024-11-21,27.0
2024-11-22,33.0
2024-11-23,33.0
2024-11-24,41.0
2024-11-25,17.0
2024-11-26,30.0
2024-11-27,22.0
2024-11-28,44.0
2024-11-29,29.0
2024-11-30,36.0
2024-12-01,45.0
2024-12-02,17.0
2024-12-03,22.0
2024-12-04,32.0
2024-12-05,25.0
2024-12-06,28.0
2024-12-07,47.0
2024-12-08,44.0
2024-12-09,19.0
2024-12-10,21.0
2024-12-11,32.0
2024-12-12,21.0
2024-12-13,34.0
2024-12-14,32.0
2024-12-15,45.0
2024-12-16,18.0
2024-12-17,25.0
2024-12-18,34.0
2024-12-19,27.0
2024-12-20,34.0
2024-12-21,40.0
2024-12-22,43.0
2024-12-23,27.0
2024-12-24,36.0
2024-12-25,11.0
2024-12-26,10.0
2024-12-27,13.0
2024-12-28,41.0
2024-12-29,44.0
2024-12-30,28.0
2024-12-31,35.0
2025-01-01,36.0
2025-01-02,18.0
2025-01-03,33.0
2025-01-04,37.0
2025-01-05,44.0
2025-01-06,20.0
2025-01-07,23.0
2025-01-08,30.0
2025-01-09,20.0
2025-01-10,30.0
2025-01-11,35.0
2025-01-12,47.0
2025-01-13,17.0
2025-01-14,20.0
2025-01-15,34.0
2025-01-16,19.0
2025-01-17,36.0
2025-01-18,32.0
2025-01-19,46.0
2025-01-20,28.0
2025-01-21,27.0
2025-01-22,29.0
2025-01-23,23.0
2025-01-24,33.0
2025-01-25,40.0
2025-01-26,47.0
2025-01-27,18.0
2025-01-28,26.0
2025-01-29,29.0
2025-01-30,24.0
2025-01-31,31.0
2025-02-01,35.0
2025-02-02,46.0
2025-02-03,21.0
2025-02-04,16.0
2025-02-05,37.0
2025-02-06,26.0
2025-02-07,28.0
2025-02-08,45.0
2025-02-09,42.0
2025-02-10,8.0
2025-02-11,8.0
2025-02-12,7.0
2025-02-13,12.0
2025-02-14,11.0
2025-02-15,10.0
2025-02-16,19.0
2025-02-17,12.0
2025-02-18,14.0
2025-02-19,5.0
2025-02-20,6.0
2025-02-21,28.0
2025-02-22,19.0
2025-02-23,45.0
2025-02-24,20.0
2025-02-25,17.0
2025-02-26,37.0
2025-02-27,20.0
2025-02-28,32.0
2025-03-01,38.0
2025-03-02,43.0
2025-03-03,21.0
2025-03-04,28.0
2025-03-05,28.0
2025-03-06,30.0
2025-03-07,30.0
2025-03-08,43.0
2025-03-09,50.0
2025-03-10,21.0
2025-03-11,25.0
2025-03-12,31.0
2025-03-13,26.0
2025-03-14,30.0
2025-03-15,41.0
2025-03-16,45.0
2025-03-17,20.0
2025-03-18,24.0
2025-03-19,30.0
2025-03-20,21.0
2025-03-21,33.0
2025-03-22,37.0
2025-03-23,42.0
2025-03-24,20.0
2025-03-25,26.0
2025-03-26,33.0
2025-03-27,27.0
2025-03-28,36.0
2025-03-29,45.0
2025-03-30,54.0
2025-03-31,20.0
2025-04-01,24.0
2025-04-02,32.0
2025-04-03,31.0
2025-04-04,34.0
2025-04-05,48.0
2025-04-06,57.0
2025-04-07,24.0
2025-04-08,25.0
2025-04-09,30.0
2025-04-10,29.0
2025-04-11,32.0
2025-04-12,45.0
2025-04-13,48.0
2025-04-14,25.0
2025-04-15,30.0
2025-04-16,37.0
2025-04-17,28.0
2025-04-18,22.0
2025-04-19,21.0
2025-04-20,78.0
2025-04-21,51.0
2025-04-22,76.0
2025-04-23,73.0
2025-04-24,69.0
2025-04-25,64.0
2025-04-26,100.0
2025-04-27,99.0
2025-04-28,65.0
2025-04-29,65.0
2025-04-30,90.0
2025-05-01,81.0
2025-05-02,85.0
2025-05-03,65.0
2025-05-04,76.0
2025-05-05,63.0
2025-05-06,49.0
2025-05-07,60.0
2025-05-08,65.0
2025-05-09,68.0
2025-05-10,94.0
2025-05-11,98.0
2025-05-12,56.0
2025-05-13,74.0
2025-05-14,58.0
2025-05-15,83.0
2025-05-16,74.0
2025-05-17,80.0
2025-05-18,82.0
2025-05-19,59.0
2025-05-20,20.0
2025-05-21,46.0
2025-05-22,52.0
2025-05-23,54.0
2025-05-24,61.0
2025-05-25,84.0
2025-05-26,37.0
2025-05-27,59.0
2025-05-28,54.0
2025-05-29,66.0
2025-05-30,59.0
2025-05-31,15.0
2025-06-01,12.0
2025-06-02,9.0
2025-06-03,9.0
2025-06-04,14.0
2025-06-05,70.0
2025-06-06,15.0
2025-06-07,90.0
2025-06-08,21.0
2025-06-09,18.0
2025-06-10,61.0
2025-06-11,17.0
2025-06-12,20.0
2025-06-13,85.0
2025-06-14,22.0
2025-06-15,74.0
2025-06-16,17.0
2025-06-17,22.0
2025-06-18,71.0
2025-06-19,5.0
2025-06-20,3.0
2025-06-21,2.0
2025-06-22,2.0
2025-06-23,1.0
2025-06-24,1.0
