Time,nhl_scores
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,1.0
2022-08-21,1.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,1.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,1.0
2022-09-10,0.0
2022-09-11,3.0
2022-09-12,1.0
2022-09-13,1.0
2022-09-14,0.5
2022-09-15,0.0
2022-09-16,1.0
2022-09-17,0.5
2022-09-18,2.5
2022-09-19,1.0
2022-09-20,1.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,1.0
2022-09-24,1.0
2022-09-25,3.5
2022-09-26,2.5
2022-09-27,3.5
2022-09-28,4.0
2022-09-29,3.0
2022-09-30,3.0
2022-10-01,4.0
2022-10-02,4.0
2022-10-03,2.0
2022-10-04,3.0
2022-10-05,4.0
2022-10-06,5.0
2022-10-07,6.0
2022-10-08,7.0
2022-10-09,6.0
2022-10-10,2.0
2022-10-11,4.0
2022-10-12,15.0
2022-10-13,22.0
2022-10-14,24.0
2022-10-15,23.0
2022-10-16,22.0
2022-10-17,9.0
2022-10-18,21.0
2022-10-19,19.0
2022-10-20,18.0
2022-10-21,22.0
2022-10-22,24.0
2022-10-23,27.0
2022-10-24,11.0
2022-10-25,18.0
2022-10-26,25.0
2022-10-27,17.0
2022-10-28,22.0
2022-10-29,23.0
2022-10-30,25.0
2022-10-31,14.0
2022-11-01,13.0
2022-11-02,22.0
2022-11-03,15.0
2022-11-04,26.0
2022-11-05,19.0
2022-11-06,23.0
2022-11-07,12.0
2022-11-08,14.0
2022-11-09,20.0
2022-11-10,15.0
2022-11-11,22.0
2022-11-12,21.0
2022-11-13,28.0
2022-11-14,14.0
2022-11-15,14.0
2022-11-16,18.0
2022-11-17,13.0
2022-11-18,23.0
2022-11-19,16.0
2022-11-20,26.0
2022-11-21,11.0
2022-11-22,19.0
2022-11-23,15.0
2022-11-24,28.0
2022-11-25,15.0
2022-11-26,23.0
2022-11-27,20.0
2022-11-28,11.0
2022-11-29,15.0
2022-11-30,18.0
2022-12-01,15.0
2022-12-02,19.0
2022-12-03,17.0
2022-12-04,27.0
2022-12-05,11.0
2022-12-06,16.0
2022-12-07,17.0
2022-12-08,21.0
2022-12-09,15.0
2022-12-10,30.0
2022-12-11,23.0
2022-12-12,14.0
2022-12-13,14.0
2022-12-14,20.0
2022-12-15,14.0
2022-12-16,23.0
2022-12-17,21.0
2022-12-18,26.0
2022-12-19,13.0
2022-12-20,19.0
2022-12-21,19.0
2022-12-22,19.0
2022-12-23,23.0
2022-12-24,23.0
2022-12-25,7.0
2022-12-26,6.0
2022-12-27,7.0
2022-12-28,23.0
2022-12-29,19.0
2022-12-30,23.0
2022-12-31,23.0
2023-01-01,23.0
2023-01-02,20.0
2023-01-03,11.0
2023-01-04,19.0
2023-01-05,14.0
2023-01-06,21.0
2023-01-07,22.0
2023-01-08,26.0
2023-01-09,14.0
2023-01-10,15.0
2023-01-11,20.0
2023-01-12,14.0
2023-01-13,21.0
2023-01-14,21.0
2023-01-15,29.0
2023-01-16,19.0
2023-01-17,16.0
2023-01-18,17.0
2023-01-19,18.0
2023-01-20,23.0
2023-01-21,21.0
2023-01-22,27.0
2023-01-23,14.0
2023-01-24,16.0
2023-01-25,22.0
2023-01-26,17.0
2023-01-27,22.0
2023-01-28,25.0
2023-01-29,28.0
2023-01-30,9.0
2023-01-31,10.0
2023-02-01,10.0
2023-02-02,12.0
2023-02-03,4.0
2023-02-04,6.0
2023-02-05,5.0
2023-02-06,4.0
2023-02-07,14.0
2023-02-08,14.0
2023-02-09,13.0
2023-02-10,16.0
2023-02-11,28.0
2023-02-12,27.0
2023-02-13,7.0
2023-02-14,14.0
2023-02-15,21.0
2023-02-16,18.0
2023-02-17,21.0
2023-02-18,30.0
2023-02-19,35.0
2023-02-20,24.0
2023-02-21,15.0
2023-02-22,21.0
2023-02-23,17.0
2023-02-24,24.0
2023-02-25,28.0
2023-02-26,34.0
2023-02-27,15.0
2023-02-28,20.0
2023-03-01,23.0
2023-03-02,22.0
2023-03-03,25.0
2023-03-04,31.0
2023-03-05,28.0
2023-03-06,16.0
2023-03-07,19.0
2023-03-08,23.0
2023-03-09,16.0
2023-03-10,27.0
2023-03-11,25.0
2023-03-12,37.0
2023-03-13,15.0
2023-03-14,18.0
2023-03-15,25.0
2023-03-16,20.0
2023-03-17,24.0
2023-03-18,27.0
2023-03-19,34.0
2023-03-20,16.0
2023-03-21,21.0
2023-03-22,25.0
2023-03-23,19.0
2023-03-24,27.0
2023-03-25,31.0
2023-03-26,33.0
2023-03-27,16.0
2023-03-28,22.0
2023-03-29,25.0
2023-03-30,22.0
2023-03-31,26.0
2023-04-01,31.0
2023-04-02,40.0
2023-04-03,17.0
2023-04-04,18.0
2023-04-05,25.0
2023-04-06,22.0
2023-04-07,32.0
2023-04-08,30.0
2023-04-09,45.0
2023-04-10,22.0
2023-04-11,33.0
2023-04-12,33.0
2023-04-13,26.0
2023-04-14,31.0
2023-04-15,18.0
2023-04-16,8.0
2023-04-17,11.0
2023-04-18,48.0
2023-04-19,59.0
2023-04-20,57.0
2023-04-21,53.0
2023-04-22,80.0
2023-04-23,100.0
2023-04-24,40.0
2023-04-25,58.0
2023-04-26,50.1131391423928
2023-04-27,56.36854606825853
2023-04-28,55.903487935992
2023-04-29,87.21546443305414
2023-04-30,93.00581322665333
2023-05-01,67.94924365545694
2023-05-02,39.99749968746093
2023-05-03,44.8227903487936
2023-05-04,40.962557819727465
2023-05-05,46.752906613326665
2023-05-06,47.7179647455932
2023-05-07,54.93842980372547
2023-05-08,40.962557819727465
2023-05-09,35.172209026128264
2023-05-10,41.427615951994
2023-05-11,47.2179647455932
2023-05-12,53.0083135391924
2023-05-13,74.20465058132267
2023-05-14,42.892674084260534
2023-05-15,34.70715089386174
2023-05-16,34.20715089386174
2023-05-17,13.010813851731466
2023-05-18,15.905988248531067
2023-05-19,48.18302287785973
2023-05-20,42.392674084260534
2023-05-21,60.22877859732466
2023-05-22,18.801162645330667
2023-05-23,30.8469183647956
2023-05-24,31.811976497062133
2023-05-25,37.102325290661334
2023-05-26,36.2745343167896
2023-05-27,17.672209026128264
2023-05-28,39.99499937492187
2023-05-29,16.7420927615952
2023-05-30,32.55406925865733
2023-05-31,6.510813851731466
2023-06-01,6.510813851731466
2023-06-02,7.440930116264533
2023-06-03,12.091511438929865
2023-06-04,41.855231903988
2023-06-05,12.091511438929865
2023-06-06,31.623952994124267
2023-06-07,10.231278909863732
2023-06-08,13.951743967995998
2023-06-09,39.0648831103888
2023-06-10,15.811976497062133
2023-06-11,44.6455806975872
2023-06-12,11.1613951743968
2023-06-13,13.951743967995998
2023-06-14,38.13476684585573
2023-06-15,1.8602325290661332
2023-06-16,0.9301162645330666
2023-06-17,0.9301162645330666
2023-06-18,0.9301162645330666
2023-06-19,0.9301162645330666
2023-06-20,0.9301162645330666
2023-06-21,0.9301162645330666
2023-06-22,0.9301162645330666
2023-06-23,0.9301162645330666
2023-06-24,0.9301162645330666
2023-06-25,0.9301162645330666
2023-06-26,0.0
2023-06-27,0.9301162645330666
2023-06-28,0.9301162645330666
2023-06-29,0.9301162645330666
2023-06-30,0.9301162645330666
2023-07-01,0.9301162645330666
2023-07-02,0.9301162645330666
2023-07-03,0.9301162645330666
2023-07-04,0.9301162645330666
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,0.9301162645330666
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.9301162645330666
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.9301162645330666
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.9301162645330666
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.9301162645330666
2023-09-09,0.0
2023-09-10,0.9301162645330666
2023-09-11,0.9301162645330666
2023-09-12,0.9301162645330666
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.9301162645330666
2023-09-16,0.9301162645330666
2023-09-17,1.8602325290661332
2023-09-18,0.9301162645330666
2023-09-19,0.9301162645330666
2023-09-20,0.9301162645330666
2023-09-21,0.9301162645330666
2023-09-22,0.9301162645330666
2023-09-23,0.9301162645330666
2023-09-24,3.7204650581322665
2023-09-25,3.7204650581322665
2023-09-26,3.7204650581322665
2023-09-27,3.7204650581322665
2023-09-28,3.7204650581322665
2023-09-29,4.650581322665333
2023-09-30,4.650581322665333
2023-10-01,5.5806975871984
2023-10-02,2.7903487935992
2023-10-03,4.650581322665333
2023-10-04,4.650581322665333
2023-10-05,4.650581322665333
2023-10-06,6.510813851731466
2023-10-07,5.5806975871984
2023-10-08,4.650581322665333
2023-10-09,2.7903487935992
2023-10-10,7.440930116264533
2023-10-11,26.043255406925866
2023-10-12,25.1131391423928
2023-10-13,25.1131391423928
2023-10-14,24.18302287785973
2023-10-15,28.833604200525066
2023-10-16,12.091511438929865
2023-10-17,18.602325290661334
2023-10-18,22.3227903487936
2023-10-19,16.7420927615952
2023-10-20,25.1131391423928
2023-10-21,20.462557819727465
2023-10-22,31.623952994124267
2023-10-23,13.021627703462933
2023-10-24,13.951743967995998
2023-10-25,29.76372046505813
2023-10-26,14.881860232529066
2023-10-27,25.1131391423928
2023-10-28,24.18302287785973
2023-10-29,26.97337167145893
2023-10-30,11.1613951743968
2023-10-31,21.39267408426053
2023-11-01,15.811976497062133
2023-11-02,18.602325290661334
2023-11-03,25.1131391423928
2023-11-04,20.462557819727465
2023-11-05,29.76372046505813
2023-11-06,13.021627703462933
2023-11-07,18.602325290661334
2023-11-08,29.76372046505813
2023-11-09,17.672209026128264
2023-11-10,28.833604200525066
2023-11-11,25.1131391423928
2023-11-12,31.623952994124267
2023-11-13,13.021627703462933
2023-11-14,15.811976497062133
2023-11-15,20.462557819727465
2023-11-16,19.5324415551944
2023-11-17,23.252906613326665
2023-11-18,22.3227903487936
2023-11-19,28.833604200525066
2023-11-20,13.951743967995998
2023-11-21,19.5324415551944
2023-11-22,10.231278909863732
2023-11-23,28.833604200525066
2023-11-24,18.602325290661334
2023-11-25,26.97337167145893
2023-11-26,26.97337167145893
2023-11-27,12.091511438929865
2023-11-28,19.5324415551944
2023-11-29,18.602325290661334
2023-11-30,16.7420927615952
2023-12-01,22.3227903487936
2023-12-02,18.602325290661334
2023-12-03,27.903487935991997
2023-12-04,15.811976497062133
2023-12-05,17.672209026128264
2023-12-06,20.462557819727465
2023-12-07,15.811976497062133
2023-12-08,20.462557819727465
2023-12-09,23.252906613326665
2023-12-10,28.833604200525066
2023-12-11,15.811976497062133
2023-12-12,14.881860232529066
2023-12-13,22.3227903487936
2023-12-14,19.5324415551944
2023-12-15,20.462557819727465
2023-12-16,26.97337167145893
2023-12-17,29.76372046505813
2023-12-18,13.021627703462933
2023-12-19,15.811976497062133
2023-12-20,23.252906613326665
2023-12-21,15.811976497062133
2023-12-22,24.930573257287257
2023-12-23,27.731884436597184
2023-12-24,29.786910127138512
2023-12-25,8.12270618142771
2023-12-26,6.630135203890513
2023-12-27,7.6576480491611765
2023-12-28,27.26682630433065
2023-12-29,17.554152564628147
2023-12-30,26.985598947828585
2023-12-31,28.01311179309925
2024-01-01,23.903060412016593
2024-01-02,9.431446383200438
2024-01-03,23.438002279750062
2024-01-04,14.006555896549624
2024-01-05,25.211800613789322
2024-01-06,21.382976589208734
2024-01-07,28.478169925365783
2024-01-08,10.924017360737635
2024-01-09,17.554152564628147
2024-01-10,17.83537992113021
2024-01-11,15.780354230588886
2024-01-12,22.129262077977334
2024-01-13,20.63669110044014
2024-01-14,30.814422972409172
2024-01-15,19.32795089866741
2024-01-16,14.006555896549624
2024-01-17,18.300438053396746
2024-01-18,12.697815694776896
2024-01-19,23.156774923247998
2024-01-20,23.438002279750062
2024-01-21,29.24764507621476
2024-01-22,15.186277251111509
2024-01-23,17.43609610312803
2024-01-24,20.24836966814868
2024-01-25,19.68591495514455
2024-01-26,17.99855081613216
2024-01-27,23.62309794617346
2024-01-28,23.06064323316933
2024-01-29,7.31191126905369
2024-01-30,6.74945655604956
2024-01-31,8.99927540806608
2024-02-01,7.874365982057819
2024-02-02,3.37472827802478
2024-02-03,4.49963770403304
2024-02-04,4.49963770403304
2024-02-05,2.81227356502065
2024-02-06,8.99927540806608
2024-02-07,15.748731964115638
2024-02-08,11.2490942600826
2024-02-09,12.93645839909499
2024-02-10,21.37327909415694
2024-02-11,18.56100552913629
2024-02-12,5.6245471300413
2024-02-13,11.81154897308673
2024-02-14,15.748731964115638
2024-02-15,11.2490942600826
2024-02-16,17.99855081613216
2024-02-17,20.24836966814868
2024-02-18,26.99782622419824
2024-02-19,21.935733807161068
2024-02-20,11.2490942600826
2024-02-21,17.43609610312803
2024-02-22,16.8736413901239
2024-02-23,20.81082438115281
2024-02-24,23.62309794617346
2024-02-25,28.122735650206497
2024-02-26,13.49891311209912
2024-02-27,13.49891311209912
2024-02-28,17.43609610312803
2024-02-29,12.93645839909499
2024-03-01,17.99855081613216
2024-03-02,20.24836966814868
2024-03-03,26.43537151119411
2024-03-04,11.81154897308673
2024-03-05,14.62382253810738
2024-03-06,16.8736413901239
2024-03-07,13.49891311209912
2024-03-08,19.123460242140418
2024-03-09,22.4981885201652
2024-03-10,30.372554502223018
2024-03-11,10.68663954707847
2024-03-12,14.061367825103249
2024-03-13,16.8736413901239
2024-03-14,14.62382253810738
2024-03-15,17.99855081613216
2024-03-16,22.4981885201652
2024-03-17,30.372554502223018
2024-03-18,10.68663954707847
2024-03-19,13.49891311209912
2024-03-20,20.24836966814868
2024-03-21,13.49891311209912
2024-03-22,18.56100552913629
2024-03-23,23.62309794617346
2024-03-24,28.68519036321063
2024-03-25,12.374003686090859
2024-03-26,12.93645839909499
2024-03-27,20.81082438115281
2024-03-28,14.061367825103249
2024-03-29,21.37327909415694
2024-03-30,21.935733807161068
2024-03-31,25.87291679818998
2024-04-01,8.43682069506195
2024-04-02,18.56100552913629
2024-04-03,17.43609610312803
2024-04-04,17.99855081613216
2024-04-05,19.123460242140418
2024-04-06,30.935009215227147
2024-04-07,29.24764507621476
2024-04-08,14.62382253810738
2024-04-09,16.311186677119768
2024-04-10,22.4981885201652
2024-04-11,15.186277251111509
2024-04-12,22.4981885201652
2024-04-13,32.622373354239535
2024-04-14,35.99710163226432
2024-04-15,15.186277251111509
2024-04-16,29.81009978921889
2024-04-17,30.935009215227147
2024-04-18,15.748731964115638
2024-04-19,15.748731964115638
2024-04-20,17.43609610312803
2024-04-21,47.80865060535105
2024-04-22,28.68519036321063
2024-04-23,34.30973749325193
2024-04-24,35.43464691926019
2024-04-25,34.30973749325193
2024-04-26,29.24764507621476
2024-04-27,53.43319773539235
2024-04-28,56.245471300412994
2024-04-29,31.497463928231276
2024-04-30,33.18482806724367
2024-05-01,38.246920484280835
2024-05-02,34.87219220625606
2024-05-03,37.684465771276706
2024-05-04,38.246920484280835
2024-05-05,53.43319773539235
2024-05-06,27.560280937202368
2024-05-07,26.43537151119411
2024-05-08,35.43464691926019
2024-05-09,34.30973749325193
2024-05-10,38.809375197284965
2024-05-11,44.9963770403304
2024-05-12,48.37110531835518
2024-05-13,33.18482806724367
2024-05-14,34.87219220625606
2024-05-15,35.99710163226432
2024-05-16,35.43464691926019
2024-05-17,44.433922327326265
2024-05-18,48.933560031359306
2024-05-19,35.99710163226432
2024-05-20,13.49891311209912
2024-05-21,26.43537151119411
2024-05-22,12.374003686090859
2024-05-23,28.122735650206497
2024-05-24,29.81009978921889
2024-05-25,37.684465771276706
2024-05-26,43.309012901318006
2024-05-27,20.81082438115281
2024-05-28,26.43537151119411
2024-05-29,30.935009215227147
2024-05-30,27.560280937202368
2024-05-31,33.18482806724367
2024-06-01,33.18482806724367
2024-06-02,42.74655818831388
2024-06-03,24.748007372181718
2024-06-04,5.06209241703717
2024-06-05,4.49963770403304
2024-06-06,3.9371829910289096
2024-06-07,5.06209241703717
2024-06-08,8.43682069506195
2024-06-09,29.81009978921889
2024-06-10,7.874365982057819
2024-06-11,28.68519036321063
2024-06-12,7.31191126905369
2024-06-13,10.12418483407434
2024-06-14,26.43537151119411
2024-06-15,9.561730121070209
2024-06-16,33.18482806724367
2024-06-17,7.874365982057819
2024-06-18,9.561730121070209
2024-06-19,32.622373354239535
2024-06-20,7.874365982057819
2024-06-21,11.2490942600826
2024-06-22,39.3718299102891
2024-06-23,8.99927540806608
2024-06-24,8.43682069506195
2024-06-25,39.93428462329323
2024-06-26,2.24981885201652
2024-06-27,1.12490942600826
2024-06-28,1.12490942600826
2024-06-29,1.68736413901239
2024-06-30,0.56245471300413
2024-07-01,0.56245471300413
2024-07-02,0.56245471300413
2024-07-03,0.56245471300413
2024-07-04,0.56245471300413
2024-07-05,0.56245471300413
2024-07-06,0.56245471300413
2024-07-07,0.56245471300413
2024-07-08,0.56245471300413
2024-07-09,0.56245471300413
2024-07-10,0.56245471300413
2024-07-11,0.56245471300413
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.56245471300413
2024-07-15,0.0
2024-07-16,0.56245471300413
2024-07-17,0.56245471300413
2024-07-18,0.56245471300413
2024-07-19,0.0
2024-07-20,0.56245471300413
2024-07-21,0.56245471300413
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.56245471300413
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.56245471300413
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.56245471300413
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.56245471300413
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.281227356502065
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,0.56245471300413
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,0.56245471300413
2024-08-30,0.56245471300413
2024-08-31,0.281227356502065
2024-09-01,0.281227356502065
2024-09-02,0.281227356502065
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.56245471300413
2024-09-07,0.56245471300413
2024-09-08,0.843682069506195
2024-09-09,0.56245471300413
2024-09-10,0.281227356502065
2024-09-11,0.0
2024-09-12,0.281227356502065
2024-09-13,0.281227356502065
2024-09-14,0.56245471300413
2024-09-15,1.12490942600826
2024-09-16,0.56245471300413
2024-09-17,0.56245471300413
2024-09-18,0.56245471300413
2024-09-19,0.0
2024-09-20,0.56245471300413
2024-09-21,1.12490942600826
2024-09-22,2.81227356502065
2024-09-23,2.81227356502065
2024-09-24,2.81227356502065
2024-09-25,3.37472827802478
2024-09-26,2.81227356502065
2024-09-27,3.9371829910289096
2024-09-28,3.37472827802478
2024-09-29,4.49963770403304
2024-09-30,2.81227356502065
2024-10-01,3.9371829910289096
2024-10-02,4.49963770403304
2024-10-03,3.37472827802478
2024-10-04,8.43682069506195
2024-10-05,8.99927540806608
2024-10-06,6.187001843045429
2024-10-07,2.81227356502065
2024-10-08,6.74945655604956
2024-10-09,17.43609610312803
2024-10-10,20.24836966814868
2024-10-11,22.4981885201652
2024-10-12,24.748007372181718
2024-10-13,25.310462085185847
2024-10-14,18.56100552913629
2024-10-15,17.43609610312803
2024-10-16,20.81082438115281
2024-10-17,21.935733807161068
2024-10-18,23.62309794617346
2024-10-19,24.748007372181718
2024-10-20,25.87291679818998
2024-10-21,11.2490942600826
2024-10-22,15.186277251111509
2024-10-23,26.99782622419824
2024-10-24,14.061367825103249
2024-10-25,21.935733807161068
2024-10-26,25.310462085185847
2024-10-27,26.99782622419824
2024-10-28,14.061367825103249
2024-10-29,17.99855081613216
2024-10-30,20.81082438115281
2024-10-31,17.99855081613216
2024-11-01,20.81082438115281
2024-11-02,25.310462085185847
2024-11-03,26.99782622419824
2024-11-04,14.061367825103249
2024-11-05,11.2490942600826
2024-11-06,14.62382253810738
2024-11-07,14.061367825103249
2024-11-08,20.81082438115281
2024-11-09,23.06064323316933
2024-11-10,25.310462085185847
2024-11-11,14.061367825103249
2024-11-12,14.061367825103249
2024-11-13,16.8736413901239
2024-11-14,16.8736413901239
2024-11-15,20.24836966814868
2024-11-16,21.37327909415694
2024-11-17,24.18555265917759
2024-11-18,14.061367825103249
2024-11-19,16.311186677119768
2024-11-20,16.8736413901239
2024-11-21,15.186277251111509
2024-11-22,18.56100552913629
2024-11-23,18.56100552913629
2024-11-24,23.06064323316933
2024-11-25,9.561730121070209
2024-11-26,16.8736413901239
2024-11-27,12.374003686090859
2024-11-28,24.748007372181718
2024-11-29,16.311186677119768
2024-11-30,20.24836966814868
2024-12-01,25.310462085185847
2024-12-02,9.561730121070209
2024-12-03,12.374003686090859
2024-12-04,17.99855081613216
2024-12-05,14.061367825103249
2024-12-06,15.748731964115638
2024-12-07,26.43537151119411
2024-12-08,24.748007372181718
2024-12-09,10.68663954707847
2024-12-10,11.81154897308673
2024-12-11,17.99855081613216
2024-12-12,11.81154897308673
2024-12-13,19.123460242140418
2024-12-14,17.99855081613216
2024-12-15,25.310462085185847
2024-12-16,10.12418483407434
2024-12-17,14.061367825103249
2024-12-18,19.123460242140418
2024-12-19,15.186277251111509
2024-12-20,19.123460242140418
