Time,carvana
2022-05-15,45.0
2022-05-16,46.0
2022-05-17,50.0
2022-05-18,47.0
2022-05-19,49.0
2022-05-20,47.0
2022-05-21,46.0
2022-05-22,46.0
2022-05-23,44.0
2022-05-24,45.0
2022-05-25,43.0
2022-05-26,43.0
2022-05-27,42.0
2022-05-28,43.0
2022-05-29,42.0
2022-05-30,43.0
2022-05-31,41.0
2022-06-01,44.0
2022-06-02,43.0
2022-06-03,44.0
2022-06-04,44.0
2022-06-05,41.0
2022-06-06,46.0
2022-06-07,42.0
2022-06-08,45.0
2022-06-09,49.0
2022-06-10,42.0
2022-06-11,44.0
2022-06-12,42.0
2022-06-13,44.0
2022-06-14,43.0
2022-06-15,56.0
2022-06-16,42.0
2022-06-17,42.0
2022-06-18,44.0
2022-06-19,42.0
2022-06-20,42.0
2022-06-21,43.0
2022-06-22,45.0
2022-06-23,43.0
2022-06-24,41.0
2022-06-25,43.0
2022-06-26,44.0
2022-06-27,43.0
2022-06-28,43.0
2022-06-29,45.0
2022-06-30,43.0
2022-07-01,42.0
2022-07-02,43.0
2022-07-03,37.0
2022-07-04,39.0
2022-07-05,42.0
2022-07-06,44.0
2022-07-07,42.0
2022-07-08,42.0
2022-07-09,43.0
2022-07-10,43.0
2022-07-11,44.0
2022-07-12,41.0
2022-07-13,41.0
2022-07-14,42.0
2022-07-15,41.0
2022-07-16,43.0
2022-07-17,44.0
2022-07-18,43.0
2022-07-19,46.0
2022-07-20,43.0
2022-07-21,44.0
2022-07-22,40.0
2022-07-23,43.0
2022-07-24,40.0
2022-07-25,42.0
2022-07-26,42.0
2022-07-27,45.0
2022-07-28,42.0
2022-07-29,41.0
2022-07-30,40.0
2022-07-31,38.0
2022-08-01,40.0
2022-08-02,45.0
2022-08-03,45.0
2022-08-04,44.0
2022-08-05,42.0
2022-08-06,41.0
2022-08-07,42.0
2022-08-08,44.0
2022-08-09,44.0
2022-08-10,45.0
2022-08-11,45.0
2022-08-12,43.0
2022-08-13,45.0
2022-08-14,45.0
2022-08-15,44.0
2022-08-16,53.0
2022-08-17,41.0
2022-08-18,41.0
2022-08-19,38.0
2022-08-20,41.0
2022-08-21,41.0
2022-08-22,40.0
2022-08-23,44.0
2022-08-24,39.0
2022-08-25,41.0
2022-08-26,40.0
2022-08-27,42.0
2022-08-28,41.0
2022-08-29,38.140625
2022-08-30,37.09375
2022-08-31,37.3671875
2022-09-01,36.046875
2022-09-02,36.8203125
2022-09-03,36.046875
2022-09-04,35.0
2022-09-05,39.1875
2022-09-06,35.2734375
2022-09-07,36.8203125
2022-09-08,33.1796875
2022-09-09,33.1796875
2022-09-10,37.09375
2022-09-11,33.953125
2022-09-12,36.3203125
2022-09-13,36.8203125
2022-09-14,38.9140625
2022-09-15,37.8671875
2022-09-16,36.8203125
2022-09-17,41.0078125
2022-09-18,35.0
2022-09-19,37.3671875
2022-09-20,37.8671875
2022-09-21,37.8671875
2022-09-22,35.0
2022-09-23,34.2265625
2022-09-24,37.09375
2022-09-25,34.7265625
2022-09-26,35.7734375
2022-09-27,37.8671875
2022-09-28,35.0
2022-09-29,36.640625
2022-09-30,35.0
2022-10-01,36.09375
2022-10-02,34.453125
2022-10-03,36.09375
2022-10-04,37.1875
2022-10-05,35.0
2022-10-06,38.28125
2022-10-07,36.640625
2022-10-08,37.1875
2022-10-09,36.09375
2022-10-10,38.828125
2022-10-11,37.1875
2022-10-12,37.1875
2022-10-13,36.640625
2022-10-14,37.1875
2022-10-15,35.546875
2022-10-16,34.453125
2022-10-17,37.734375
2022-10-18,37.1875
2022-10-19,37.1875
2022-10-20,36.09375
2022-10-21,37.1875
2022-10-22,37.734375
2022-10-23,33.90625
2022-10-24,36.09375
2022-10-25,37.1875
2022-10-26,36.640625
2022-10-27,35.546875
2022-10-28,34.453125
2022-10-29,34.453125
2022-10-30,33.90625
2022-10-31,32.8125
2022-11-01,33.359375
2022-11-02,33.359375
2022-11-03,37.1875
2022-11-04,48.671875
2022-11-05,50.859375
2022-11-06,42.65625
2022-11-07,45.9375
2022-11-08,45.390625
2022-11-09,36.09375
2022-11-10,39.375
2022-11-11,38.828125
2022-11-12,37.734375
2022-11-13,33.90625
2022-11-14,34.453125
2022-11-15,39.375
2022-11-16,40.46875
2022-11-17,38.28125
2022-11-18,47.578125
2022-11-19,45.9375
2022-11-20,42.109375
2022-11-21,41.015625
2022-11-22,38.28125
2022-11-23,36.09375
2022-11-24,26.25
2022-11-25,31.71875
2022-11-26,26.796875
2022-11-27,29.53125
2022-11-28,28.4375
2022-11-29,31.171875
2022-11-30,32.265625
2022-12-01,32.8125
2022-12-02,32.8125
2022-12-03,31.71875
2022-12-04,29.53125
2022-12-05,32.8125
2022-12-06,30.625
2022-12-07,54.6875
2022-12-08,53.59375
2022-12-09,44.296875
2022-12-10,39.921875
2022-12-11,33.359375
2022-12-12,38.28125
2022-12-13,38.28125
2022-12-14,36.09375
2022-12-15,35.0
2022-12-16,32.8125
2022-12-17,35.0
2022-12-18,33.90625
2022-12-19,35.546875
2022-12-20,36.640625
2022-12-21,36.09375
2022-12-22,35.546875
2022-12-23,33.359375
2022-12-24,27.34375
2022-12-25,23.515625
2022-12-26,35.546875
2022-12-27,47.578125
2022-12-28,45.390625
2022-12-29,42.109375
2022-12-30,48.125
2022-12-31,34.453125
2023-01-01,29.53125
2023-01-02,38.28125
2023-01-03,35.546875
2023-01-04,37.734375
2023-01-05,37.734375
2023-01-06,36.640625
2023-01-07,37.1875
2023-01-08,37.734375
2023-01-09,36.09375
2023-01-10,35.546875
2023-01-11,37.734375
2023-01-12,38.828125
2023-01-13,41.015625
2023-01-14,40.46875
2023-01-15,36.640625
2023-01-16,37.734375
2023-01-17,41.015625
2023-01-18,38.28125
2023-01-19,33.90625
2023-01-20,34.453125
2023-01-21,36.640625
2023-01-22,32.8125
2023-01-23,35.0
2023-01-24,35.0
2023-01-25,33.359375
2023-01-26,33.90625
2023-01-27,33.359375
2023-01-28,37.734375
2023-01-29,33.359375
2023-01-30,37.1875
2023-01-31,38.28125
2023-02-01,37.1875
2023-02-02,43.203125
2023-02-03,37.734375
2023-02-04,33.90625
2023-02-05,31.71875
2023-02-06,37.1875
2023-02-07,35.546875
2023-02-08,35.0
2023-02-09,33.90625
2023-02-10,35.0
2023-02-11,35.546875
2023-02-12,31.171875
2023-02-13,27.34375
2023-02-14,30.078125
2023-02-15,31.71875
2023-02-16,31.71875
2023-02-17,35.546875
2023-02-18,34.453125
2023-02-19,35.0
2023-02-20,36.640625
2023-02-21,36.09375
2023-02-22,37.734375
2023-02-23,38.828125
2023-02-24,43.203125
2023-02-25,39.921875
2023-02-26,37.734375
2023-02-27,35.546875
2023-02-28,37.734375
2023-03-01,34.453125
2023-03-02,31.71875
2023-03-03,32.265625
2023-03-04,32.8125
2023-03-05,31.71875
2023-03-06,34.453125
2023-03-07,33.90625
2023-03-08,33.359375
2023-03-09,32.8125
2023-03-10,33.90625
2023-03-11,33.359375
2023-03-12,33.359375
2023-03-13,32.265625
2023-03-14,31.71875
2023-03-15,29.53125
2023-03-16,33.359375
2023-03-17,31.71875
2023-03-18,32.8125
2023-03-19,31.71875
2023-03-20,34.453125
2023-03-21,34.453125
2023-03-22,36.09375
2023-03-23,35.546875
2023-03-24,34.453125
2023-03-25,36.09375
2023-03-26,32.8125
2023-03-27,32.8125
2023-03-28,32.265625
2023-03-29,31.71875
2023-03-30,31.71875
2023-03-31,29.53125
2023-04-01,30.625
2023-04-02,29.53125
2023-04-03,29.53125
2023-04-04,28.984375
2023-04-05,28.984375
2023-04-06,28.984375
2023-04-07,30.625
2023-04-08,30.078125
2023-04-09,26.25
2023-04-10,31.171875
2023-04-11,33.359375
2023-04-12,33.90625
2023-04-13,30.625
2023-04-14,32.8125
2023-04-15,32.265625
2023-04-16,32.265625
2023-04-17,31.171875
2023-04-18,32.265625
2023-04-19,31.171875
2023-04-20,30.078125
2023-04-21,28.984375
2023-04-22,32.265625
2023-04-23,30.625
2023-04-24,30.078125
2023-04-25,31.71875
2023-04-26,31.661184210526315
2023-04-27,29.396929824561404
2023-04-28,30.25561951754386
2023-04-29,30.82168311403509
2023-04-30,30.82168311403509
2023-05-01,31.387746710526315
2023-05-02,30.52905701754386
2023-05-03,31.09512061403509
2023-05-04,31.953810307017545
2023-05-05,31.953810307017545
2023-05-06,31.661184210526315
2023-05-07,31.387746710526315
2023-05-08,33.925438596491226
2023-05-09,35.057565789473685
2023-05-10,33.359375
2023-05-11,31.953810307017545
2023-05-12,31.09512061403509
2023-05-13,32.22724780701755
2023-05-14,30.82168311403509
2023-05-15,31.661184210526315
2023-05-16,32.22724780701755
2023-05-17,33.359375
2023-05-18,34.49150219298245
2023-05-19,31.661184210526315
2023-05-20,33.359375
2023-05-21,31.387746710526315
2023-05-22,32.22724780701755
2023-05-23,33.0859375
2023-05-24,29.96299342105263
2023-05-25,32.79331140350877
2023-05-26,31.018366228070175
2023-05-27,31.60361842105263
2023-05-28,29.847861842105264
2023-05-29,32.18887061403509
2023-05-30,33.94462719298245
2023-05-31,34.52987938596491
2023-06-01,33.94462719298245
2023-06-02,32.77412280701754
2023-06-03,32.77412280701754
2023-06-04,33.359375
2023-06-05,32.18887061403509
2023-06-06,32.77412280701754
2023-06-07,32.77412280701754
2023-06-08,39.21189692982456
2023-06-09,40.38240131578947
2023-06-10,33.94462719298245
2023-06-11,32.18887061403509
2023-06-12,35.70038377192982
2023-06-13,35.11513157894737
2023-06-14,33.359375
2023-06-15,33.94462719298245
2023-06-16,33.359375
2023-06-17,32.18887061403509
2023-06-18,29.262609649122805
2023-06-19,32.18887061403509
2023-06-20,34.52987938596491
2023-06-21,35.11513157894737
2023-06-22,31.018366228070175
2023-06-23,32.18887061403509
2023-06-24,33.359375
2023-06-25,31.60361842105263
2023-06-26,33.94462719298245
2023-06-27,32.18887061403509
2023-06-28,31.60361842105263
2023-06-29,31.60361842105263
2023-06-30,29.847861842105264
2023-07-01,26.921600877192983
2023-07-02,26.336348684210524
2023-07-03,29.262609649122805
2023-07-04,26.336348684210524
2023-07-05,31.60361842105263
2023-07-06,35.70038377192982
2023-07-07,34.52987938596491
2023-07-08,35.11513157894737
2023-07-09,31.60361842105263
2023-07-10,35.70038377192982
2023-07-11,36.28563596491228
2023-07-12,40.96765350877193
2023-07-13,38.04139254385965
2023-07-14,36.87088815789473
2023-07-15,36.87088815789473
2023-07-16,33.359375
2023-07-17,37.45614035087719
2023-07-18,38.04139254385965
2023-07-19,58.52521929824561
2023-07-20,50.331688596491226
2023-07-21,39.21189692982456
2023-07-22,36.28563596491228
2023-07-23,32.77412280701754
2023-07-24,37.45614035087719
2023-07-25,39.797149122807014
2023-07-26,36.28563596491228
2023-07-27,34.52987938596491
2023-07-28,34.52987938596491
2023-07-29,35.11513157894737
2023-07-30,33.359375
2023-07-31,33.359375
2023-08-01,32.77412280701754
2023-08-02,33.359375
2023-08-03,33.94462719298245
2023-08-04,33.94462719298245
2023-08-05,31.60361842105263
2023-08-06,33.94462719298245
2023-08-07,33.359375
2023-08-08,33.359375
2023-08-09,33.359375
2023-08-10,32.18887061403509
2023-08-11,33.359375
2023-08-12,32.77412280701754
2023-08-13,31.60361842105263
2023-08-14,33.359375
2023-08-15,32.77412280701754
2023-08-16,34.52987938596491
2023-08-17,33.94462719298245
2023-08-18,33.94462719298245
2023-08-19,34.52987938596491
2023-08-20,32.18887061403509
2023-08-21,35.11513157894737
2023-08-22,33.94462719298245
2023-08-23,32.18887061403509
2023-08-24,32.18887061403509
2023-08-25,31.018366228070175
2023-08-26,32.77412280701754
2023-08-27,32.18887061403509
2023-08-28,33.359375
2023-08-29,31.60361842105263
2023-08-30,31.60361842105263
2023-08-31,29.847861842105264
2023-09-01,30.43311403508772
2023-09-02,29.847861842105264
2023-09-03,28.67735745614035
2023-09-04,29.262609649122805
2023-09-05,28.092105263157894
2023-09-06,28.67735745614035
2023-09-07,25.75109649122807
2023-09-08,26.921600877192983
2023-09-09,27.50685307017544
2023-09-10,24.580592105263158
2023-09-11,28.092105263157894
2023-09-12,29.847861842105264
2023-09-13,30.43311403508772
2023-09-14,30.43311403508772
2023-09-15,26.921600877192983
2023-09-16,31.018366228070175
2023-09-17,27.50685307017544
2023-09-18,29.262609649122805
2023-09-19,29.847861842105264
2023-09-20,28.67735745614035
2023-09-21,26.921600877192983
2023-09-22,24.580592105263158
2023-09-23,26.921600877192983
2023-09-24,24.580592105263158
2023-09-25,27.50685307017544
2023-09-26,30.43311403508772
2023-09-27,28.67735745614035
2023-09-28,29.262609649122805
2023-09-29,28.67735745614035
2023-09-30,28.67735745614035
2023-10-01,27.50685307017544
2023-10-02,26.921600877192983
2023-10-03,26.336348684210524
2023-10-04,26.336348684210524
2023-10-05,23.995339912280702
2023-10-06,23.995339912280702
2023-10-07,26.336348684210524
2023-10-08,21.654331140350877
2023-10-09,26.921600877192983
2023-10-10,25.75109649122807
2023-10-11,28.092105263157894
2023-10-12,26.921600877192983
2023-10-13,28.092105263157894
2023-10-14,28.092105263157894
2023-10-15,28.092105263157894
2023-10-16,26.336348684210524
2023-10-17,26.921600877192983
2023-10-18,26.336348684210524
2023-10-19,25.165844298245613
2023-10-20,26.336348684210524
2023-10-21,25.165844298245613
2023-10-22,25.165844298245613
2023-10-23,27.50685307017544
2023-10-24,28.67735745614035
2023-10-25,29.847861842105264
2023-10-26,26.921600877192983
2023-10-27,27.50685307017544
2023-10-28,26.336348684210524
2023-10-29,26.336348684210524
2023-10-30,27.50685307017544
2023-10-31,28.092105263157894
2023-11-01,27.50685307017544
2023-11-02,31.018366228070175
2023-11-03,29.262609649122805
2023-11-04,28.67735745614035
2023-11-05,26.336348684210524
2023-11-06,27.50685307017544
2023-11-07,29.262609649122805
2023-11-08,27.50685307017544
2023-11-09,26.336348684210524
2023-11-10,29.262609649122805
2023-11-11,28.092105263157894
2023-11-12,28.092105263157894
2023-11-13,26.336348684210524
2023-11-14,28.092105263157894
2023-11-15,28.092105263157894
2023-11-16,26.336348684210524
2023-11-17,26.921600877192983
2023-11-18,27.50685307017544
2023-11-19,27.50685307017544
2023-11-20,25.165844298245613
2023-11-21,24.580592105263158
2023-11-22,23.410087719298247
2023-11-23,17.557565789473685
2023-11-24,22.239583333333332
2023-11-25,22.824835526315788
2023-11-26,22.824835526315788
2023-11-27,25.75109649122807
2023-11-28,26.921600877192983
2023-11-29,27.50685307017544
2023-11-30,26.921600877192983
2023-12-01,24.580592105263158
2023-12-02,26.921600877192983
2023-12-03,24.580592105263158
2023-12-04,26.921600877192983
2023-12-05,26.336348684210524
2023-12-06,27.50685307017544
2023-12-07,25.75109649122807
2023-12-08,26.921600877192983
2023-12-09,26.921600877192983
2023-12-10,26.336348684210524
2023-12-11,25.75109649122807
2023-12-12,27.50685307017544
2023-12-13,26.921600877192983
2023-12-14,26.921600877192983
2023-12-15,26.336348684210524
2023-12-16,29.262609649122805
2023-12-17,26.336348684210524
2023-12-18,26.336348684210524
2023-12-19,28.092105263157894
2023-12-20,29.262609649122805
2023-12-21,28.67735745614035
2023-12-22,28.74931773927496
2023-12-23,31.011537201846295
2023-12-24,21.233347224427156
2023-12-25,18.023472619400742
2023-12-26,27.290693485007367
2023-12-27,28.74931773927496
2023-12-28,30.2822250747125
2023-12-29,29.26028685108747
2023-12-30,26.99806738851614
2023-12-31,23.495566686998494
2024-01-01,20.50403509729336
2024-01-02,26.99806738851614
2024-01-03,31.740849328980094
2024-01-04,29.26028685108747
2024-01-05,28.23834862746245
2024-01-06,29.989598978221274
2024-01-07,29.04194383576619
2024-01-08,25.02847402243603
2024-01-09,24.51750491062352
2024-01-10,25.02847402243603
2024-01-11,25.02847402243603
2024-01-12,25.757786149569828
2024-01-13,28.74931773927496
2024-01-14,24.006535798811008
2024-01-15,26.779724373194853
2024-01-16,27.50903650032865
2024-01-17,27.50903650032865
2024-01-18,26.26875526138234
2024-01-19,26.779724373194853
2024-01-20,30.2822250747125
2024-01-21,31.00470817562242
2024-01-22,26.201161838554157
2024-01-23,28.821278022409572
2024-01-24,28.384591991767003
2024-01-25,27.511219930481865
2024-01-26,27.947905961124434
2024-01-27,30.56802214497985
2024-01-28,27.947905961124434
2024-01-29,28.821278022409572
2024-01-30,31.00470817562242
2024-01-31,30.56802214497985
2024-02-01,28.821278022409572
2024-02-02,29.69465008369471
2024-02-03,33.624824359477834
2024-02-04,33.188138328835265
2024-02-05,28.384591991767003
2024-02-06,27.947905961124434
2024-02-07,26.637847869196726
2024-02-08,25.764475807911587
2024-02-09,26.201161838554157
2024-02-10,31.00470817562242
2024-02-11,25.764475807911587
2024-02-12,24.45441771598388
2024-02-13,29.25796405305214
2024-02-14,28.821278022409572
2024-02-15,29.25796405305214
2024-02-16,31.878080236907557
2024-02-17,35.37156848204811
2024-02-18,36.24494054333325
2024-02-19,36.24494054333325
2024-02-20,34.49819642076297
2024-02-21,34.93488245140554
2024-02-22,41.04848688040151
2024-02-23,43.66860306425693
2024-02-24,41.04848688040151
2024-02-25,39.301742757831235
2024-02-26,35.80825451269068
2024-02-27,32.751452298192696
2024-02-28,33.188138328835265
2024-02-29,31.878080236907557
2024-03-01,30.56802214497985
2024-03-02,31.441394206264988
2024-03-03,32.751452298192696
2024-03-04,31.441394206264988
2024-03-05,32.751452298192696
2024-03-06,33.188138328835265
2024-03-07,31.878080236907557
2024-03-08,32.31476626755013
2024-03-09,37.11831260461839
2024-03-10,33.188138328835265
2024-03-11,31.878080236907557
2024-03-12,31.441394206264988
2024-03-13,31.00470817562242
2024-03-14,30.13133611433728
2024-03-15,29.69465008369471
2024-03-16,31.00470817562242
2024-03-17,30.56802214497985
2024-03-18,32.751452298192696
2024-03-19,32.31476626755013
2024-03-20,32.31476626755013
2024-03-21,31.00470817562242
2024-03-22,31.00470817562242
2024-03-23,35.37156848204811
2024-03-24,33.188138328835265
2024-03-25,32.31476626755013
2024-03-26,32.751452298192696
2024-03-27,31.878080236907557
2024-03-28,31.878080236907557
2024-03-29,30.13133611433728
2024-03-30,32.751452298192696
2024-03-31,30.56802214497985
2024-04-01,31.878080236907557
2024-04-02,31.441394206264988
2024-04-03,32.31476626755013
2024-04-04,30.13133611433728
2024-04-05,32.31476626755013
2024-04-06,31.878080236907557
2024-04-07,31.441394206264988
2024-04-08,26.637847869196726
2024-04-09,27.947905961124434
2024-04-10,28.821278022409572
2024-04-11,28.384591991767003
2024-04-12,31.00470817562242
2024-04-13,31.441394206264988
2024-04-14,28.821278022409572
2024-04-15,30.56802214497985
2024-04-16,31.441394206264988
2024-04-17,31.878080236907557
2024-04-18,31.441394206264988
2024-04-19,31.00470817562242
2024-04-20,32.31476626755013
2024-04-21,32.31476626755013
2024-04-22,32.31476626755013
2024-04-23,30.56802214497985
2024-04-24,30.13133611433728
2024-04-25,31.00470817562242
2024-04-26,28.384591991767003
2024-04-27,29.69465008369471
2024-04-28,29.69465008369471
2024-04-29,29.25796405305214
2024-04-30,32.31476626755013
2024-05-01,35.37156848204811
2024-05-02,43.23191703361436
2024-05-03,37.55499863526096
2024-05-04,35.37156848204811
2024-05-05,31.441394206264988
2024-05-06,34.49819642076297
2024-05-07,32.751452298192696
2024-05-08,31.441394206264988
2024-05-09,31.878080236907557
2024-05-10,28.821278022409572
2024-05-11,31.00470817562242
2024-05-12,29.69465008369471
2024-05-13,31.441394206264988
2024-05-14,32.751452298192696
2024-05-15,34.49819642076297
2024-05-16,34.93488245140554
2024-05-17,33.624824359477834
2024-05-18,35.37156848204811
2024-05-19,33.624824359477834
2024-05-20,31.878080236907557
2024-05-21,31.441394206264988
2024-05-22,32.751452298192696
2024-05-23,31.878080236907557
2024-05-24,32.31476626755013
2024-05-25,32.31476626755013
2024-05-26,28.821278022409572
2024-05-27,34.93488245140554
2024-05-28,35.37156848204811
2024-05-29,34.93488245140554
2024-05-30,34.061510390120404
2024-05-31,33.624824359477834
2024-06-01,36.68162657397582
2024-06-02,33.188138328835265
2024-06-03,30.56802214497985
2024-06-04,31.441394206264988
2024-06-05,31.441394206264988
2024-06-06,29.69465008369471
2024-06-07,29.69465008369471
2024-06-08,30.56802214497985
2024-06-09,28.821278022409572
2024-06-10,31.441394206264988
2024-06-11,34.49819642076297
2024-06-12,35.37156848204811
2024-06-13,34.49819642076297
2024-06-14,33.188138328835265
2024-06-15,34.061510390120404
2024-06-16,31.878080236907557
2024-06-17,35.80825451269068
2024-06-18,34.061510390120404
2024-06-19,34.061510390120404
2024-06-20,30.56802214497985
2024-06-21,32.751452298192696
2024-06-22,34.061510390120404
2024-06-23,30.56802214497985
2024-06-24,31.878080236907557
2024-06-25,34.93488245140554
2024-06-26,34.061510390120404
2024-06-27,34.061510390120404
2024-06-28,33.624824359477834
2024-06-29,34.93488245140554
2024-06-30,31.00470817562242
2024-07-01,31.878080236907557
2024-07-02,30.56802214497985
2024-07-03,30.13133611433728
2024-07-04,28.821278022409572
2024-07-05,28.384591991767003
2024-07-06,30.13133611433728
2024-07-07,29.25796405305214
2024-07-08,32.31476626755013
2024-07-09,34.061510390120404
2024-07-10,34.061510390120404
2024-07-11,34.49819642076297
2024-07-12,34.93488245140554
2024-07-13,36.24494054333325
2024-07-14,29.25796405305214
2024-07-15,28.821278022409572
2024-07-16,30.56802214497985
2024-07-17,31.00470817562242
2024-07-18,30.56802214497985
2024-07-19,30.56802214497985
2024-07-20,29.25796405305214
2024-07-21,28.384591991767003
2024-07-22,31.441394206264988
2024-07-23,35.37156848204811
2024-07-24,34.93488245140554
2024-07-25,36.24494054333325
2024-07-26,34.93488245140554
2024-07-27,36.24494054333325
2024-07-28,33.624824359477834
2024-07-29,33.188138328835265
2024-07-30,31.441394206264988
2024-07-31,34.061510390120404
2024-08-01,34.93488245140554
2024-08-02,31.878080236907557
2024-08-03,31.441394206264988
2024-08-04,31.00470817562242
2024-08-05,32.751452298192696
2024-08-06,31.878080236907557
2024-08-07,34.49819642076297
2024-08-08,31.878080236907557
2024-08-09,34.061510390120404
2024-08-10,34.93488245140554
2024-08-11,33.624824359477834
2024-08-12,33.188138328835265
2024-08-13,34.061510390120404
2024-08-14,34.061510390120404
2024-08-15,31.00470817562242
2024-08-16,31.878080236907557
2024-08-17,33.188138328835265
2024-08-18,32.653260759816995
2024-08-19,31.819561689888555
2024-08-20,36.18656355917368
2024-08-21,33.26861681442415
2024-08-22,33.070110294781216
2024-08-23,33.68546634938836
2024-08-24,38.052468218673496
2024-08-25,32.434917744495706
2024-08-26,34.519165419316806
2024-08-27,32.23641122485277
2024-08-28,32.85176727945993
2024-08-29,30.985862619960116
2024-08-30,28.90161494513902
2024-08-31,31.402712154924338
2024-09-01,29.318464480103238
2024-09-02,31.402712154924338
2024-09-03,29.73531401506746
2024-09-04,33.070110294781216
2024-09-05,30.152163550031677
2024-09-06,29.95365703038874
2024-09-07,30.76751960463883
2024-09-08,29.536807495424522
2024-09-09,29.318464480103238
2024-09-10,29.318464480103238
2024-09-11,27.452559820603426
2024-09-12,29.73531401506746
2024-09-13,27.869409355567647
2024-09-14,30.985862619960116
2024-09-15,27.452559820603426
2024-09-16,29.318464480103238
2024-09-17,32.15805618215542
2024-09-18,31.761043142869553
2024-09-19,28.981951867868467
2024-09-20,31.761043142869553
2024-09-21,33.349095300013026
2024-09-22,30.570004025011944
2024-09-23,27.790912750010857
2024-09-24,28.981951867868467
2024-09-25,26.20286059286738
2024-09-26,25.80584755358151
2024-09-27,24.6148084357239
2024-09-28,27.790912750010857
2024-09-29,26.59987363215325
2024-09-30,26.20286059286738
2024-10-01,26.996886671439118
2024-10-02,28.584938828582597
2024-10-03,28.981951867868467
2024-10-04,28.981951867868467
2024-10-05,33.349095300013026
2024-10-06,27.790912750010857
2024-10-07,25.80584755358151
2024-10-08,25.01182147500977
2024-10-09,25.01182147500977
2024-10-10,24.6148084357239
2024-10-11,26.59987363215325
2024-10-12,28.187925789296727
2024-10-13,25.80584755358151
2024-10-14,30.172990985726074
2024-10-15,30.570004025011944
2024-10-16,29.378964907154334
2024-10-17,28.981951867868467
2024-10-18,28.584938828582597
2024-10-19,28.981951867868467
2024-10-20,27.790912750010857
2024-10-21,28.187925789296727
2024-10-22,28.187925789296727
2024-10-23,28.584938828582597
2024-10-24,26.59987363215325
2024-10-25,26.59987363215325
2024-10-26,26.996886671439118
2024-10-27,24.21779539643803
2024-10-28,26.59987363215325
2024-10-29,28.981951867868467
2024-10-30,32.15805618215542
2024-10-31,32.55506922144129
2024-11-01,31.761043142869553
2024-11-02,29.378964907154334
2024-11-03,27.790912750010857
2024-11-04,27.393899710724988
2024-11-05,25.80584755358151
2024-11-06,18.262599807149993
2024-11-07,26.59987363215325
2024-11-08,26.996886671439118
2024-11-09,30.172990985726074
2024-11-10,25.40883451429564
2024-11-11,28.187925789296727
2024-11-12,29.775977946440204
2024-11-13,27.790912750010857
