Time,disney_plus
2022-08-08,45.0
2022-08-09,42.0
2022-08-10,47.0
2022-08-11,58.0
2022-08-12,51.0
2022-08-13,56.0
2022-08-14,60.0
2022-08-15,48.0
2022-08-16,43.0
2022-08-17,48.0
2022-08-18,48.0
2022-08-19,57.0
2022-08-20,58.0
2022-08-21,64.0
2022-08-22,46.0
2022-08-23,45.0
2022-08-24,42.0
2022-08-25,45.0
2022-08-26,49.0
2022-08-27,50.0
2022-08-28,54.0
2022-08-29,38.95587180100454
2022-08-30,41.29765606314278
2022-08-31,40.626763932073665
2022-09-01,47.48122458741928
2022-09-02,53.83568524276488
2022-09-03,63.03193016024874
2022-09-04,60.6901458981105
2022-09-05,59.51925376704138
2022-09-06,49.323008849557525
2022-09-07,52.664793111695765
2022-09-08,88.77888065056206
2022-09-09,83.09531212628556
2022-09-10,85.93709638842381
2022-09-11,81.92441999521645
2022-09-12,56.67746950490313
2022-09-13,50.99390098062664
2022-09-14,42.968548194211905
2022-09-15,46.98122458741928
2022-09-16,55.006577373834006
2022-09-17,68.21549868452523
2022-09-18,63.03193016024874
2022-09-19,56.17746950490313
2022-09-20,60.1901458981105
2022-09-21,52.164793111695765
2022-09-22,55.006577373834006
2022-09-23,57.34836163597225
2022-09-24,60.6901458981105
2022-09-25,62.53193016024874
2022-09-26,49.323008849557525
2022-09-27,55.006577373834006
2022-09-28,55.01315474766802
2022-09-29,59.03850753408275
2022-09-30,115.39344654388901
2022-10-01,134.17842621382442
2022-10-02,100.63381966036832
2022-10-03,65.74742884477398
2022-10-04,61.722076058359235
2022-10-05,50.98780196125328
2022-10-06,57.69672327194451
2022-10-07,61.722076058359235
2022-10-08,64.40564458263573
2022-10-09,63.06386032049748
2022-10-10,56.35493900980626
2022-10-11,56.35493900980626
2022-10-12,45.620664912700306
2022-10-13,52.32958622339153
2022-10-14,60.380291796220995
2022-10-15,56.35493900980626
2022-10-16,65.74742884477398
2022-10-17,46.962449174838554
2022-10-18,48.304233436976794
2022-10-19,45.620664912700306
2022-10-20,45.620664912700306
2022-10-21,48.304233436976794
2022-10-22,48.304233436976794
2022-10-23,55.01315474766802
2022-10-24,41.59531212628557
2022-10-25,48.304233436976794
2022-10-26,45.620664912700306
2022-10-27,50.98780196125328
2022-10-28,63.06386032049748
2022-10-29,50.98780196125328
2022-10-30,59.03850753408275
2022-10-31,63.06386032049748
2022-11-01,48.304233436976794
2022-11-02,42.93709638842382
2022-11-03,42.93709638842382
2022-11-04,55.01315474766802
2022-11-05,50.98780196125328
2022-11-06,48.304233436976794
2022-11-07,40.25352786414733
2022-11-08,46.962449174838554
2022-11-09,37.56995933987084
2022-11-10,46.962449174838554
2022-11-11,60.380291796220995
2022-11-12,67.08921310691221
2022-11-13,68.43099736905046
2022-11-14,50.98780196125328
2022-11-15,56.35493900980626
2022-11-16,53.67137048552977
2022-11-17,53.67137048552977
2022-11-18,68.43099736905046
2022-11-19,69.7727816311887
2022-11-20,72.45635015546519
2022-11-21,72.45635015546519
2022-11-22,68.43099736905046
2022-11-23,64.40564458263573
2022-11-24,71.11456589332695
2022-11-25,69.7727816311887
2022-11-26,71.11456589332695
2022-11-27,71.11456589332695
2022-11-28,55.01315474766802
2022-11-29,48.304233436976794
2022-11-30,46.962449174838554
2022-12-01,52.32958622339153
2022-12-02,53.67137048552977
2022-12-03,57.69672327194451
2022-12-04,63.06386032049748
2022-12-05,49.64601769911504
2022-12-06,44.278880650562066
2022-12-07,53.67137048552977
2022-12-08,60.380291796220995
2022-12-09,63.06386032049748
2022-12-10,65.74742884477398
2022-12-11,63.06386032049748
2022-12-12,53.67137048552977
2022-12-13,48.304233436976794
2022-12-14,56.35493900980626
2022-12-15,65.74742884477398
2022-12-16,76.48170294187993
2022-12-17,63.06386032049748
2022-12-18,61.722076058359235
2022-12-19,65.74742884477398
2022-12-20,67.08921310691221
2022-12-21,71.11456589332695
2022-12-22,72.45635015546519
2022-12-23,73.79813441760344
2022-12-24,72.45635015546519
2022-12-25,80.50705572829466
2022-12-26,77.82348720401816
2022-12-27,63.06386032049748
2022-12-28,63.06386032049748
2022-12-29,59.03850753408275
2022-12-30,53.67137048552977
2022-12-31,63.06386032049748
2023-01-01,73.79813441760344
2023-01-02,73.79813441760344
2023-01-03,53.67137048552977
2023-01-04,53.67137048552977
2023-01-05,45.620664912700306
2023-01-06,48.304233436976794
2023-01-07,56.35493900980626
2023-01-08,57.69672327194451
2023-01-09,44.278880650562066
2023-01-10,41.59531212628557
2023-01-11,41.59531212628557
2023-01-12,40.25352786414733
2023-01-13,48.304233436976794
2023-01-14,55.01315474766802
2023-01-15,63.06386032049748
2023-01-16,53.67137048552977
2023-01-17,45.620664912700306
2023-01-18,38.91174360200908
2023-01-19,38.91174360200908
2023-01-20,46.962449174838554
2023-01-21,57.69672327194451
2023-01-22,59.03850753408275
2023-01-23,38.91174360200908
2023-01-24,40.25352786414733
2023-01-25,40.25352786414733
2023-01-26,42.93709638842382
2023-01-27,48.304233436976794
2023-01-28,49.64601769911504
2023-01-29,55.01315474766802
2023-01-30,42.93709638842382
2023-01-31,41.59531212628557
2023-02-01,57.69672327194451
2023-02-02,57.69672327194451
2023-02-03,56.35493900980626
2023-02-04,61.722076058359235
2023-02-05,61.722076058359235
2023-02-06,38.91174360200908
2023-02-07,36.228175077732594
2023-02-08,37.56995933987084
2023-02-09,38.91174360200908
2023-02-10,41.59531212628557
2023-02-11,48.304233436976794
2023-02-12,56.35493900980626
2023-02-13,34.88639081559435
2023-02-14,37.56995933987084
2023-02-15,37.56995933987084
2023-02-16,37.56995933987084
2023-02-17,49.64601769911504
2023-02-18,52.32958622339153
2023-02-19,49.64601769911504
2023-02-20,42.93709638842382
2023-02-21,33.544606553456106
2023-02-22,36.228175077732594
2023-02-23,37.56995933987084
2023-02-24,42.93709638842382
2023-02-25,46.962449174838554
2023-02-26,48.304233436976794
2023-02-27,37.56995933987084
2023-02-28,36.228175077732594
2023-03-01,45.620664912700306
2023-03-02,49.64601769911504
2023-03-03,46.962449174838554
2023-03-04,50.98780196125328
2023-03-05,49.64601769911504
2023-03-06,37.56995933987084
2023-03-07,34.88639081559435
2023-03-08,38.91174360200908
2023-03-09,42.93709638842382
2023-03-10,49.64601769911504
2023-03-11,45.620664912700306
2023-03-12,53.67137048552977
2023-03-13,41.59531212628557
2023-03-14,36.228175077732594
2023-03-15,41.59531212628557
2023-03-16,41.59531212628557
2023-03-17,42.93709638842382
2023-03-18,44.278880650562066
2023-03-19,49.64601769911504
2023-03-20,37.56995933987084
2023-03-21,36.228175077732594
2023-03-22,41.59531212628557
2023-03-23,46.962449174838554
2023-03-24,49.64601769911504
2023-03-25,45.620664912700306
2023-03-26,49.64601769911504
2023-03-27,37.56995933987084
2023-03-28,46.962449174838554
2023-03-29,53.67137048552977
2023-03-30,55.01315474766802
2023-03-31,60.380291796220995
2023-04-01,57.69672327194451
2023-04-02,56.35493900980626
2023-04-03,42.93709638842382
2023-04-04,38.91174360200908
2023-04-05,45.620664912700306
2023-04-06,48.304233436976794
2023-04-07,46.962449174838554
2023-04-08,48.304233436976794
2023-04-09,48.304233436976794
2023-04-10,38.91174360200908
2023-04-11,34.88639081559435
2023-04-12,34.88639081559435
2023-04-13,37.56995933987084
2023-04-14,37.56995933987084
2023-04-15,40.25352786414733
2023-04-16,46.962449174838554
2023-04-17,36.228175077732594
2023-04-18,36.228175077732594
2023-04-19,50.98780196125328
2023-04-20,45.620664912700306
2023-04-21,50.98780196125328
2023-04-22,56.35493900980626
2023-04-23,57.69672327194451
2023-04-24,41.59531212628557
2023-04-25,36.228175077732594
2023-04-26,36.563407074303825
2023-04-27,38.55253588154514
2023-04-28,48.42753715985357
2023-04-29,43.154590455164794
2023-04-30,50.74033823964642
2023-05-01,41.18900923388953
2023-05-02,37.55797147792448
2023-05-03,36.23973480175229
2023-05-04,44.14915485878545
2023-05-05,49.098429290922695
2023-05-06,42.83091818261326
2023-05-07,45.79106380750918
2023-05-08,40.51811710282041
2023-05-09,39.199880426648214
2023-05-10,39.87077255771734
2023-05-11,44.47282713133699
2023-05-12,52.05857491581862
2023-05-13,51.06401051219795
2023-05-14,49.42210156347423
2023-05-15,46.78562821112985
2023-05-16,48.42753715985357
2023-05-17,47.10930048368138
2023-05-18,47.10930048368138
2023-05-19,56.33695721688673
2023-05-20,47.10930048368138
2023-05-21,44.14915485878545
2023-05-22,46.78562821112985
2023-05-23,48.42753715985357
2023-05-24,48.42753715985357
2023-05-25,54.695048268163006
2023-05-26,58.908353604379485
2023-05-27,55.67163087886413
2023-05-28,53.72959724355491
2023-05-29,53.082252698451846
2023-05-30,47.903496337627274
2023-05-31,44.01942906700884
2023-06-01,42.7247399768027
2023-06-02,46.60880724742113
2023-06-03,49.198185427833415
2023-06-04,53.082252698451846
2023-06-05,46.60880724742113
2023-06-06,43.37208452190578
2023-06-07,46.60880724742113
2023-06-08,46.60880724742113
2023-06-09,44.66677361211192
2023-06-10,45.96146270231806
2023-06-11,51.14021906314263
2023-06-12,43.37208452190578
2023-06-13,41.43005088659656
2023-06-14,40.13536179639042
2023-06-15,42.7247399768027
2023-06-16,42.7247399768027
2023-06-17,45.96146270231806
2023-06-18,49.198185427833415
2023-06-19,46.60880724742113
2023-06-20,40.78270634149349
2023-06-21,45.31411815721499
2023-06-22,42.077395431699635
2023-06-23,45.96146270231806
2023-06-24,47.2561517925242
2023-06-25,51.14021906314263
2023-06-26,40.78270634149349
2023-06-27,38.84067270618428
2023-06-28,38.84067270618428
2023-06-29,36.89863907087506
2023-06-30,38.193328161081205
2023-07-01,44.66677361211192
2023-07-02,46.60880724742113
2023-07-03,42.7247399768027
2023-07-04,45.31411815721499
2023-07-05,38.193328161081205
2023-07-06,40.13536179639042
2023-07-07,47.903496337627274
2023-07-08,61.49773178479177
2023-07-09,57.613664514173344
2023-07-10,44.01942906700884
2023-07-11,38.84067270618428
2023-07-12,38.84067270618428
2023-07-13,40.78270634149349
2023-07-14,41.43005088659656
2023-07-15,48.55084088273035
2023-07-16,47.2561517925242
2023-07-17,43.37208452190578
2023-07-18,34.95660543556585
2023-07-19,35.60394998066892
2023-07-20,44.66677361211192
2023-07-21,39.488017251287346
2023-07-22,40.78270634149349
2023-07-23,42.077395431699635
2023-07-24,35.60394998066892
2023-07-25,36.89863907087506
2023-07-26,40.13536179639042
2023-07-27,40.78270634149349
2023-07-28,41.43005088659656
2023-07-29,47.903496337627274
2023-07-30,44.01942906700884
2023-07-31,36.25129452577199
2023-08-01,34.95660543556585
2023-08-02,36.89863907087506
2023-08-03,38.193328161081205
2023-08-04,36.89863907087506
2023-08-05,44.01942906700884
2023-08-06,44.66677361211192
2023-08-07,37.54598361597813
2023-08-08,33.66191634535971
2023-08-09,34.309260890462774
2023-08-10,37.54598361597813
2023-08-11,39.488017251287346
2023-08-12,38.193328161081205
2023-08-13,44.01942906700884
2023-08-14,36.89863907087506
2023-08-15,40.13536179639042
2023-08-16,40.78270634149349
2023-08-17,34.95660543556585
2023-08-18,38.193328161081205
2023-08-19,42.077395431699635
2023-08-20,47.2561517925242
2023-08-21,36.25129452577199
2023-08-22,36.89863907087506
2023-08-23,43.37208452190578
2023-08-24,34.95660543556585
2023-08-25,40.78270634149349
2023-08-26,46.60880724742113
2023-08-27,48.55084088273035
2023-08-28,34.95660543556585
2023-08-29,35.60394998066892
2023-08-30,37.54598361597813
2023-08-31,34.95660543556585
2023-09-01,48.55084088273035
2023-09-02,56.96631996907027
2023-09-03,50.49287451803956
2023-09-04,50.49287451803956
2023-09-05,36.25129452577199
2023-09-06,41.43005088659656
2023-09-07,42.077395431699635
2023-09-08,53.082252698451846
2023-09-09,62.14507632989484
2023-09-10,53.082252698451846
2023-09-11,38.193328161081205
2023-09-12,42.077395431699635
2023-09-13,42.7247399768027
2023-09-14,39.488017251287346
2023-09-15,41.43005088659656
2023-09-16,47.2561517925242
2023-09-17,47.903496337627274
2023-09-18,33.66191634535971
2023-09-19,36.25129452577199
2023-09-20,38.193328161081205
2023-09-21,35.60394998066892
2023-09-22,40.78270634149349
2023-09-23,48.55084088273035
2023-09-24,43.37208452190578
2023-09-25,36.25129452577199
2023-09-26,35.60394998066892
2023-09-27,39.488017251287346
2023-09-28,35.60394998066892
2023-09-29,40.13536179639042
2023-09-30,44.01942906700884
2023-10-01,61.49773178479177
2023-10-02,35.60394998066892
2023-10-03,34.95660543556585
2023-10-04,42.077395431699635
2023-10-05,41.43005088659656
2023-10-06,49.198185427833415
2023-10-07,47.2561517925242
2023-10-08,55.024286333761054
2023-10-09,45.96146270231806
2023-10-10,38.193328161081205
2023-10-11,42.077395431699635
2023-10-12,36.89863907087506
2023-10-13,44.66677361211192
2023-10-14,45.96146270231806
2023-10-15,46.60880724742113
2023-10-16,37.54598361597813
2023-10-17,34.95660543556585
2023-10-18,36.25129452577199
2023-10-19,34.95660543556585
2023-10-20,41.43005088659656
2023-10-21,41.43005088659656
2023-10-22,40.78270634149349
2023-10-23,33.01457180025663
2023-10-24,32.367227255153566
2023-10-25,35.60394998066892
2023-10-26,35.60394998066892
2023-10-27,43.37208452190578
2023-10-28,41.43005088659656
2023-10-29,38.84067270618428
2023-10-30,36.89863907087506
2023-10-31,51.14021906314263
2023-11-01,40.13536179639042
2023-11-02,36.25129452577199
2023-11-03,40.13536179639042
2023-11-04,42.7247399768027
2023-11-05,37.54598361597813
2023-11-06,34.95660543556585
2023-11-07,31.07253816494742
2023-11-08,32.367227255153566
2023-11-09,35.60394998066892
2023-11-10,38.84067270618428
2023-11-11,46.60880724742113
2023-11-12,44.66677361211192
2023-11-13,45.31411815721499
2023-11-14,33.01457180025663
2023-11-15,36.25129452577199
2023-11-16,34.309260890462774
2023-11-17,44.01942906700884
2023-11-18,38.84067270618428
2023-11-19,43.37208452190578
2023-11-20,39.488017251287346
2023-11-21,50.49287451803956
2023-11-22,53.72959724355491
2023-11-23,51.787563608245705
2023-11-24,51.14021906314263
2023-11-25,58.908353604379485
2023-11-26,59.55569814948256
2023-11-27,41.43005088659656
2023-11-28,39.488017251287346
2023-11-29,35.60394998066892
2023-11-30,34.309260890462774
2023-12-01,37.54598361597813
2023-12-02,40.78270634149349
2023-12-03,40.13536179639042
2023-12-04,33.01457180025663
2023-12-05,31.71988271005049
2023-12-06,36.89863907087506
2023-12-07,34.309260890462774
2023-12-08,36.89863907087506
2023-12-09,41.43005088659656
2023-12-10,43.37208452190578
2023-12-11,33.01457180025663
2023-12-12,33.01457180025663
2023-12-13,33.01457180025663
2023-12-14,36.25129452577199
2023-12-15,44.01942906700884
2023-12-16,36.89863907087506
2023-12-17,42.7247399768027
2023-12-18,39.488017251287346
2023-12-19,43.37208452190578
2023-12-20,62.14507632989484
2023-12-21,64.73445451030713
2023-12-22,60.68108174327713
2023-12-23,45.50334194732204
2023-12-24,45.19460839504212
2023-12-25,53.724617670131046
2023-12-26,44.870936122490576
2023-12-27,43.60612447282766
2023-12-28,40.76776762122188
2023-12-29,40.13536179639042
2023-12-30,40.13536179639042
2023-12-31,40.76776762122188
2024-01-01,48.665371071479356
2024-01-02,40.13536179639042
2024-01-03,39.50295597155896
2024-01-04,35.07611519773872
2024-01-05,36.97333267223311
2024-01-06,39.50295597155896
2024-01-07,40.13536179639042
2024-01-08,32.23775834613295
2024-01-09,33.17889772324433
2024-01-10,44.56220257021066
2024-01-11,36.34092684740165
2024-01-12,40.13536179639042
2024-01-13,42.03257927088481
2024-01-14,43.29739092054773
2024-01-15,38.23814432189603
2024-01-16,36.97333267223311
2024-01-17,39.50295597155896
2024-01-18,33.502569995795874
2024-01-19,36.97333267223311
2024-01-20,42.66498509571627
2024-01-21,40.75282890095028
2024-01-22,33.34322364623204
2024-01-23,32.72575654167219
2024-01-24,35.1956249599116
2024-01-25,33.34322364623204
2024-01-26,35.813092064471455
2024-01-27,40.75282890095028
2024-01-28,38.28296048271086
2024-01-29,32.72575654167219
2024-01-30,31.490822332552487
2024-01-31,31.490822332552487
2024-02-01,32.10828943711234
2024-02-02,36.430559169031305
2024-02-03,39.51789469183057
2024-02-04,42.605230214629835
2024-02-05,30.873355227992633
2024-02-06,30.25588812343278
2024-02-07,33.9606907507919
2024-02-08,36.430559169031305
2024-02-09,40.13536179639042
2024-02-10,45.07509863286924
2024-02-11,35.1956249599116
2024-02-12,31.490822332552487
2024-02-13,30.25588812343278
2024-02-14,32.72575654167219
2024-02-15,30.873355227992633
2024-02-16,38.90042758727072
2024-02-17,37.04802627359116
2024-02-18,40.13536179639042
2024-02-19,33.34322364623204
2024-02-20,29.020953914313075
2024-02-21,29.638421018872926
2024-02-22,29.638421018872926
2024-02-23,32.10828943711234
2024-02-24,39.51789469183057
2024-02-25,37.04802627359116
2024-02-26,29.638421018872926
2024-02-27,28.403486809753222
2024-02-28,32.72575654167219
2024-02-29,32.72575654167219
2024-03-01,32.10828943711234
2024-03-02,37.66549337815101
2024-03-03,37.04802627359116
2024-03-04,30.873355227992633
2024-03-05,29.638421018872926
2024-03-06,30.25588812343278
2024-03-07,29.638421018872926
2024-03-08,33.9606907507919
2024-03-09,37.04802627359116
2024-03-10,35.1956249599116
2024-03-11,29.638421018872926
2024-03-12,32.72575654167219
2024-03-13,32.10828943711234
2024-03-14,45.6925657374291
2024-03-15,61.746710455985266
2024-03-16,43.222697319189685
2024-03-17,42.605230214629835
2024-03-18,32.10828943711234
2024-03-19,29.638421018872926
2024-03-20,29.638421018872926
2024-03-21,33.34322364623204
2024-03-22,38.28296048271086
2024-03-23,40.13536179639042
2024-03-24,39.51789469183057
2024-03-25,31.490822332552487
2024-03-26,29.638421018872926
2024-03-27,35.813092064471455
2024-03-28,36.430559169031305
2024-03-29,36.430559169031305
2024-03-30,38.28296048271086
2024-03-31,40.13536179639042
2024-04-01,32.72575654167219
2024-04-02,30.25588812343278
2024-04-03,29.638421018872926
2024-04-04,29.638421018872926
2024-04-05,34.57815785535175
2024-04-06,43.84016442374954
2024-04-07,37.04802627359116
2024-04-08,29.638421018872926
2024-04-09,29.020953914313075
2024-04-10,30.25588812343278
2024-04-11,30.25588812343278
2024-04-12,33.34322364623204
2024-04-13,32.10828943711234
2024-04-14,36.430559169031305
2024-04-15,29.638421018872926
2024-04-16,28.403486809753222
2024-04-17,29.638421018872926
2024-04-18,28.403486809753222
2024-04-19,32.10828943711234
2024-04-20,32.72575654167219
2024-04-21,37.66549337815101
2024-04-22,29.638421018872926
2024-04-23,31.490822332552487
2024-04-24,29.638421018872926
2024-04-25,30.873355227992633
2024-04-26,32.10828943711234
2024-04-27,32.72575654167219
2024-04-28,33.34322364623204
2024-04-29,28.403486809753222
2024-04-30,27.786019705193368
2024-05-01,29.638421018872926
2024-05-02,35.1956249599116
2024-05-03,32.72575654167219
2024-05-04,35.813092064471455
2024-05-05,35.813092064471455
2024-05-06,35.813092064471455
2024-05-07,29.638421018872926
2024-05-08,32.10828943711234
2024-05-09,35.813092064471455
2024-05-10,37.66549337815101
2024-05-11,38.90042758727072
2024-05-12,34.57815785535175
2024-05-13,33.34322364623204
2024-05-14,35.1956249599116
2024-05-15,34.57815785535175
2024-05-16,35.813092064471455
2024-05-17,38.90042758727072
2024-05-18,30.873355227992633
2024-05-19,32.72575654167219
2024-05-20,36.430559169031305
2024-05-21,37.04802627359116
2024-05-22,37.04802627359116
2024-05-23,35.1956249599116
2024-05-24,36.430559169031305
2024-05-25,32.10828943711234
2024-05-26,31.490822332552487
2024-05-27,36.430559169031305
2024-05-28,34.57815785535175
2024-05-29,31.490822332552487
2024-05-30,32.72575654167219
2024-05-31,33.9606907507919
2024-06-01,34.57815785535175
2024-06-02,34.57815785535175
2024-06-03,31.490822332552487
2024-06-04,33.34322364623204
2024-06-05,37.66549337815101
2024-06-06,35.813092064471455
2024-06-07,36.430559169031305
2024-06-08,33.34322364623204
2024-06-09,36.430559169031305
2024-06-10,34.57815785535175
2024-06-11,33.9606907507919
2024-06-12,34.57815785535175
2024-06-13,35.813092064471455
2024-06-14,45.07509863286924
2024-06-15,41.98776311006998
2024-06-16,43.222697319189685
2024-06-17,37.04802627359116
2024-06-18,33.9606907507919
2024-06-19,35.1956249599116
2024-06-20,33.9606907507919
2024-06-21,36.430559169031305
2024-06-22,41.98776311006998
2024-06-23,42.605230214629835
2024-06-24,36.430559169031305
2024-06-25,35.1956249599116
2024-06-26,36.430559169031305
2024-06-27,37.04802627359116
2024-06-28,36.430559169031305
2024-06-29,37.04802627359116
2024-06-30,42.605230214629835
2024-07-01,36.430559169031305
2024-07-02,32.10828943711234
2024-07-03,34.57815785535175
2024-07-04,35.813092064471455
2024-07-05,35.813092064471455
2024-07-06,38.28296048271086
2024-07-07,40.13536179639042
2024-07-08,37.04802627359116
2024-07-09,37.66549337815101
2024-07-10,31.490822332552487
2024-07-11,34.57815785535175
2024-07-12,39.51789469183057
2024-07-13,38.28296048271086
2024-07-14,36.430559169031305
2024-07-15,30.873355227992633
2024-07-16,32.10828943711234
2024-07-17,33.9606907507919
2024-07-18,34.57815785535175
2024-07-19,36.430559169031305
2024-07-20,38.28296048271086
2024-07-21,36.430559169031305
2024-07-22,30.873355227992633
2024-07-23,31.490822332552487
2024-07-24,30.25588812343278
2024-07-25,35.1956249599116
2024-07-26,37.04802627359116
2024-07-27,41.98776311006998
2024-07-28,45.6925657374291
2024-07-29,36.430559169031305
2024-07-30,33.34322364623204
2024-07-31,32.10828943711234
2024-08-01,40.75282890095028
2024-08-02,33.9606907507919
2024-08-03,43.222697319189685
2024-08-04,45.6925657374291
2024-08-05,35.1956249599116
2024-08-06,32.10828943711234
2024-08-07,34.57815785535175
2024-08-08,33.9606907507919
2024-08-09,35.813092064471455
2024-08-10,42.605230214629835
2024-08-11,47.54496705110866
2024-08-12,37.04802627359116
2024-08-13,32.10828943711234
2024-08-14,35.1956249599116
2024-08-15,38.28296048271086
2024-08-16,38.28296048271086
2024-08-17,44.45763152830939
2024-08-18,45.81337451875602
2024-08-19,36.51109835658259
2024-08-20,36.51109835658259
2024-08-21,37.51783820097366
2024-08-22,35.813092064471455
2024-08-23,37.90711094080487
2024-08-24,49.222866791760424
2024-08-25,44.41736193453375
2024-08-26,35.813092064471455
2024-08-27,33.41033963585811
2024-08-28,30.618314467413562
2024-08-29,33.41033963585811
2024-08-30,38.91385078519593
2024-08-31,44.41736193453375
2024-09-01,47.51812065525823
2024-09-02,49.61213953159164
2024-09-03,35.11508577236032
2024-09-04,31.3163207595247
2024-09-05,34.10834592796925
2024-09-06,35.813092064471455
2024-09-07,45.81337451875602
2024-09-08,45.424101778924815
2024-09-09,33.41033963585811
2024-09-10,35.11508577236032
2024-09-11,34.41707948024918
2024-09-12,35.11508577236032
2024-09-13,38.91385078519593
2024-09-14,49.92087308387157
2024-09-15,46.820114363147084
2024-09-16,35.813092064471455
2024-09-17,43.598546861095684
2024-09-18,40.48436494244599
2024-09-19,39.705819462783566
2024-09-20,42.04145590177084
2024-09-21,56.05527453569445
2024-09-22,50.605456178057494
