Time,indian wells
2022-07-11,1.0
2022-07-12,1.0
2022-07-13,1.0
2022-07-14,1.0
2022-07-15,1.0
2022-07-16,1.0
2022-07-17,1.0
2022-07-18,1.0
2022-07-19,1.0
2022-07-20,1.0
2022-07-21,1.0
2022-07-22,1.0
2022-07-23,1.0
2022-07-24,1.0
2022-07-25,1.0
2022-07-26,1.0
2022-07-27,1.0
2022-07-28,1.0
2022-07-29,1.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,1.0
2022-08-02,1.0
2022-08-03,1.0
2022-08-04,1.0
2022-08-05,1.0
2022-08-06,1.0
2022-08-07,1.0
2022-08-08,1.0
2022-08-09,1.0
2022-08-10,1.0
2022-08-11,1.0
2022-08-12,1.0
2022-08-13,1.0
2022-08-14,1.0
2022-08-15,1.0
2022-08-16,1.0
2022-08-17,1.0
2022-08-18,1.0
2022-08-19,1.0
2022-08-20,1.0
2022-08-21,1.0
2022-08-22,1.0
2022-08-23,1.0
2022-08-24,1.0
2022-08-25,1.0
2022-08-26,1.0
2022-08-27,1.0
2022-08-28,1.0
2022-08-29,1.5
2022-08-30,1.5
2022-08-31,1.5
2022-09-01,2.0
2022-09-02,1.5
2022-09-03,1.5
2022-09-04,2.0
2022-09-05,2.0
2022-09-06,1.0
2022-09-07,1.0
2022-09-08,1.0
2022-09-09,1.0
2022-09-10,1.5
2022-09-11,1.0
2022-09-12,1.5
2022-09-13,1.0
2022-09-14,1.0
2022-09-15,1.0
2022-09-16,1.0
2022-09-17,1.0
2022-09-18,1.0
2022-09-19,1.0
2022-09-20,1.0
2022-09-21,1.0
2022-09-22,1.0
2022-09-23,1.0
2022-09-24,1.0
2022-09-25,1.0
2022-09-26,1.0
2022-09-27,1.0
2022-09-28,1.0
2022-09-29,1.0
2022-09-30,1.0
2022-10-01,1.0
2022-10-02,1.0
2022-10-03,1.0
2022-10-04,1.0
2022-10-05,1.0
2022-10-06,1.0
2022-10-07,1.0
2022-10-08,1.0
2022-10-09,1.0
2022-10-10,1.0
2022-10-11,1.0
2022-10-12,1.0
2022-10-13,1.0
2022-10-14,1.0
2022-10-15,1.0
2022-10-16,1.0
2022-10-17,2.0
2022-10-18,1.0
2022-10-19,1.0
2022-10-20,1.0
2022-10-21,1.0
2022-10-22,1.0
2022-10-23,1.0
2022-10-24,1.0
2022-10-25,1.0
2022-10-26,1.0
2022-10-27,1.0
2022-10-28,1.0
2022-10-29,1.0
2022-10-30,1.0
2022-10-31,1.0
2022-11-01,1.0
2022-11-02,1.0
2022-11-03,1.0
2022-11-04,1.0
2022-11-05,1.0
2022-11-06,1.0
2022-11-07,1.0
2022-11-08,2.0
2022-11-09,1.0
2022-11-10,1.0
2022-11-11,2.0
2022-11-12,2.0
2022-11-13,2.0
2022-11-14,2.0
2022-11-15,1.0
2022-11-16,1.0
2022-11-17,2.0
2022-11-18,2.0
2022-11-19,2.0
2022-11-20,1.0
2022-11-21,1.0
2022-11-22,2.0
2022-11-23,2.0
2022-11-24,1.0
2022-11-25,1.0
2022-11-26,1.0
2022-11-27,1.0
2022-11-28,1.0
2022-11-29,2.0
2022-11-30,2.0
2022-12-01,1.0
2022-12-02,1.0
2022-12-03,2.0
2022-12-04,3.0
2022-12-05,2.0
2022-12-06,1.0
2022-12-07,1.0
2022-12-08,1.0
2022-12-09,1.0
2022-12-10,1.0
2022-12-11,1.0
2022-12-12,1.0
2022-12-13,1.0
2022-12-14,1.0
2022-12-15,1.0
2022-12-16,1.0
2022-12-17,1.0
2022-12-18,1.0
2022-12-19,2.0
2022-12-20,1.0
2022-12-21,1.0
2022-12-22,1.0
2022-12-23,1.0
2022-12-24,1.0
2022-12-25,1.0
2022-12-26,1.0
2022-12-27,2.0
2022-12-28,2.0
2022-12-29,1.0
2022-12-30,2.0
2022-12-31,2.0
2023-01-01,2.0
2023-01-02,2.0
2023-01-03,1.0
2023-01-04,1.0
2023-01-05,1.0
2023-01-06,2.0
2023-01-07,2.0
2023-01-08,2.0
2023-01-09,2.0
2023-01-10,2.0
2023-01-11,2.0
2023-01-12,2.0
2023-01-13,2.0
2023-01-14,4.0
2023-01-15,3.0
2023-01-16,4.0
2023-01-17,4.0
2023-01-18,3.0
2023-01-19,3.0
2023-01-20,3.0
2023-01-21,3.0
2023-01-22,3.0
2023-01-23,3.0
2023-01-24,3.0
2023-01-25,2.0
2023-01-26,3.0
2023-01-27,2.0
2023-01-28,2.0
2023-01-29,3.0
2023-01-30,2.0
2023-01-31,3.0
2023-02-01,2.0
2023-02-02,2.0
2023-02-03,3.0
2023-02-04,3.0
2023-02-05,3.0
2023-02-06,2.0
2023-02-07,2.0
2023-02-08,2.0
2023-02-09,2.0
2023-02-10,3.0
2023-02-11,3.0
2023-02-12,2.0
2023-02-13,2.0
2023-02-14,2.0
2023-02-15,3.0
2023-02-16,2.0
2023-02-17,3.0
2023-02-18,3.0
2023-02-19,3.0
2023-02-20,3.0
2023-02-21,3.0
2023-02-22,3.0
2023-02-23,3.0
2023-02-24,3.0
2023-02-25,4.0
2023-02-26,3.0
2023-02-27,4.0
2023-02-28,4.0
2023-03-01,4.0
2023-03-02,4.0
2023-03-03,5.0
2023-03-04,6.0
2023-03-05,9.0
2023-03-06,16.0
2023-03-07,21.0
2023-03-08,25.0
2023-03-09,36.0
2023-03-10,46.0
2023-03-11,73.0
2023-03-12,84.0
2023-03-13,71.0
2023-03-14,86.0
2023-03-15,90.0
2023-03-16,75.0
2023-03-17,75.0
2023-03-18,84.0
2023-03-19,100.0
2023-03-20,27.0
2023-03-21,5.0
2023-03-22,4.0
2023-03-23,4.0
2023-03-24,4.0
2023-03-25,3.0
2023-03-26,4.0
2023-03-27,3.0
2023-03-28,3.0
2023-03-29,3.0
2023-03-30,2.0
2023-03-31,3.0
2023-04-01,3.0
2023-04-02,3.0
2023-04-03,2.0
2023-04-04,2.0
2023-04-05,2.0
2023-04-06,2.0
2023-04-07,2.0
2023-04-08,2.0
2023-04-09,2.0
2023-04-10,2.0
2023-04-11,1.0
2023-04-12,2.0
2023-04-13,1.0
2023-04-14,2.0
2023-04-15,2.0
2023-04-16,2.0
2023-04-17,2.0
2023-04-18,1.0
2023-04-19,1.0
2023-04-20,1.0
2023-04-21,1.0
2023-04-22,1.0
2023-04-23,1.0
2023-04-24,2.0
2023-04-25,2.0
2023-04-26,26.5
2023-04-27,23.0
2023-04-28,25.0
2023-04-29,30.0
2023-04-30,28.0
2023-05-01,25.5
2023-05-02,25.5
2023-05-03,28.0
2023-05-04,26.0
2023-05-05,25.5
2023-05-06,29.0
2023-05-07,33.0
2023-05-08,24.0
2023-05-09,23.0
2023-05-10,23.5
2023-05-11,28.0
2023-05-12,23.0
2023-05-13,31.5
2023-05-14,22.5
2023-05-15,25.5
2023-05-16,25.5
2023-05-17,25.0
2023-05-18,24.5
2023-05-19,26.0
2023-05-20,26.5
2023-05-21,32.5
2023-05-22,26.0
2023-05-23,25.0
2023-05-24,23.5
2023-05-25,31.0
2023-05-26,59.0
2023-05-27,48.0
2023-05-28,61.0
2023-05-29,55.0
2023-05-30,47.0
2023-05-31,54.0
2023-06-01,56.0
2023-06-02,63.0
2023-06-03,56.0
2023-06-04,56.0
2023-06-05,52.0
2023-06-06,46.0
2023-06-07,64.0
2023-06-08,46.0
2023-06-09,56.0
2023-06-10,55.0
2023-06-11,58.0
2023-06-12,59.0
2023-06-13,48.0
2023-06-14,63.0
2023-06-15,63.0
2023-06-16,60.0
2023-06-17,61.0
2023-06-18,60.0
2023-06-19,53.0
2023-06-20,55.0
2023-06-21,55.0
2023-06-22,56.0
2023-06-23,68.0
2023-06-24,68.0
2023-06-25,54.0
2023-06-26,72.0
2023-06-27,56.0
2023-06-28,65.0
2023-06-29,61.0
2023-06-30,56.0
2023-07-01,51.0
2023-07-02,63.0
2023-07-03,59.0
2023-07-04,71.0
2023-07-05,60.0
2023-07-06,61.0
2023-07-07,55.0
2023-07-08,69.0
2023-07-09,71.0
2023-07-10,63.0
2023-07-11,62.0
2023-07-12,62.0
2023-07-13,72.0
2023-07-14,76.0
2023-07-15,66.0
2023-07-16,76.0
2023-07-17,62.0
2023-07-18,67.0
2023-07-19,71.0
2023-07-20,54.0
2023-07-21,54.0
2023-07-22,69.0
2023-07-23,68.0
2023-07-24,53.0
2023-07-25,56.0
2023-07-26,62.0
2023-07-27,54.0
2023-07-28,53.0
2023-07-29,55.0
2023-07-30,55.0
2023-07-31,49.0
2023-08-01,64.0
2023-08-02,52.0
2023-08-03,53.0
2023-08-04,53.0
2023-08-05,57.0
2023-08-06,51.0
2023-08-07,64.0
2023-08-08,55.0
2023-08-09,52.0
2023-08-10,46.0
2023-08-11,50.0
2023-08-12,54.0
2023-08-13,46.0
2023-08-14,56.0
2023-08-15,51.0
2023-08-16,45.0
2023-08-17,47.0
2023-08-18,43.0
2023-08-19,55.0
2023-08-20,71.0
2023-08-21,82.0
2023-08-22,60.0
2023-08-23,46.0
2023-08-24,49.0
2023-08-25,44.0
2023-08-26,45.0
2023-08-27,50.0
2023-08-28,50.0
2023-08-29,58.0
2023-08-30,72.0
2023-08-31,56.0
2023-09-01,64.0
2023-09-02,65.0
2023-09-03,81.0
2023-09-04,74.0
2023-09-05,66.0
2023-09-06,69.0
2023-09-07,65.0
2023-09-08,76.0
2023-09-09,96.0
2023-09-10,72.0
2023-09-11,71.0
2023-09-12,51.0
2023-09-13,51.0
2023-09-14,52.0
2023-09-15,50.0
2023-09-16,50.0
2023-09-17,40.0
2023-09-18,35.0
2023-09-19,46.0
2023-09-20,53.0
2023-09-21,47.0
2023-09-22,40.0
2023-09-23,47.0
2023-09-24,37.0
2023-09-25,49.0
2023-09-26,46.0
2023-09-27,50.0
2023-09-28,54.0
2023-09-29,52.0
2023-09-30,44.0
2023-10-01,45.0
2023-10-02,47.0
2023-10-03,51.0
2023-10-04,44.0
2023-10-05,47.0
2023-10-06,49.0
2023-10-07,51.0
2023-10-08,40.0
2023-10-09,47.0
2023-10-10,57.0
2023-10-11,43.0
2023-10-12,39.0
2023-10-13,44.0
2023-10-14,55.0
2023-10-15,51.0
2023-10-16,42.0
2023-10-17,50.0
2023-10-18,39.0
2023-10-19,47.0
2023-10-20,40.0
2023-10-21,39.0
2023-10-22,41.0
2023-10-23,43.0
2023-10-24,57.0
2023-10-25,51.0
2023-10-26,55.0
2023-10-27,42.0
2023-10-28,45.0
2023-10-29,46.0
2023-10-30,50.0
2023-10-31,55.0
2023-11-01,36.0
2023-11-02,49.0
2023-11-03,49.0
2023-11-04,48.0
2023-11-05,47.0
2023-11-06,41.0
2023-11-07,47.0
2023-11-08,57.0
2023-11-09,46.0
2023-11-10,52.0
2023-11-11,46.0
2023-11-12,62.0
2023-11-13,62.0
2023-11-14,55.0
2023-11-15,47.0
2023-11-16,51.0
2023-11-17,49.0
2023-11-18,55.0
2023-11-19,56.0
2023-11-20,48.0
2023-11-21,57.0
2023-11-22,62.0
2023-11-23,46.0
2023-11-24,45.0
2023-11-25,59.0
2023-11-26,46.0
2023-11-27,54.0
2023-11-28,60.0
2023-11-29,60.0
2023-11-30,50.0
2023-12-01,65.0
2023-12-02,73.0
2023-12-03,87.0
2023-12-04,83.0
2023-12-05,62.0
2023-12-06,57.0
2023-12-07,44.0
2023-12-08,45.0
2023-12-09,43.0
2023-12-10,58.0
2023-12-11,57.0
2023-12-12,56.0
2023-12-13,54.0
2023-12-14,47.0
2023-12-15,49.0
2023-12-16,50.0
2023-12-17,56.0
2023-12-18,46.0
2023-12-19,43.0
2023-12-20,47.0
2023-12-21,58.0
2023-12-22,29.5
2023-12-23,26.5
2023-12-24,28.0
2023-12-25,22.0
2023-12-26,29.5
2023-12-27,37.0
2023-12-28,32.0
2023-12-29,29.0
2023-12-30,27.5
2023-12-31,31.5
2024-01-01,23.0
2024-01-02,32.0
2024-01-03,43.0
2024-01-04,36.5
2024-01-05,34.0
2024-01-06,36.5
2024-01-07,32.5
2024-01-08,31.0
2024-01-09,39.0
2024-01-10,31.0
2024-01-11,38.5
2024-01-12,36.0
2024-01-13,50.5
2024-01-14,44.5
2024-01-15,49.5
2024-01-16,44.0
2024-01-17,49.5
2024-01-18,47.5
2024-01-19,46.5
2024-01-20,49.0
2024-01-21,1.0
2024-01-22,1.0
2024-01-23,1.0
2024-01-24,1.0
2024-01-25,1.0
2024-01-26,1.0
2024-01-27,1.0
2024-01-28,2.0
2024-01-29,1.0
2024-01-30,1.0
2024-01-31,1.0
2024-02-01,1.0
2024-02-02,1.0
2024-02-03,1.0
2024-02-04,1.0
2024-02-05,1.0
2024-02-06,1.0
2024-02-07,1.0
2024-02-08,1.0
2024-02-09,1.0
2024-02-10,1.0
2024-02-11,1.0
2024-02-12,1.0
2024-02-13,1.0
2024-02-14,1.0
2024-02-15,1.0
2024-02-16,2.0
2024-02-17,1.0
2024-02-18,2.0
2024-02-19,2.0
2024-02-20,2.0
2024-02-21,2.0
2024-02-22,1.0
2024-02-23,2.0
2024-02-24,2.0
2024-02-25,2.0
2024-02-26,2.0
2024-02-27,2.0
2024-02-28,3.0
2024-02-29,3.0
2024-03-01,3.0
2024-03-02,4.0
2024-03-03,6.0
2024-03-04,9.0
2024-03-05,14.0
2024-03-06,18.0
2024-03-07,30.0
2024-03-08,34.0
2024-03-09,49.0
2024-03-10,59.0
2024-03-11,47.0
2024-03-12,53.0
2024-03-13,59.0
2024-03-14,62.0
2024-03-15,62.0
2024-03-16,97.0
2024-03-17,100.0
2024-03-18,15.0
2024-03-19,4.0
2024-03-20,3.0
2024-03-21,3.0
2024-03-22,3.0
2024-03-23,3.0
2024-03-24,2.0
2024-03-25,2.0
2024-03-26,2.0
2024-03-27,1.0
2024-03-28,1.0
2024-03-29,2.0
2024-03-30,2.0
2024-03-31,2.0
2024-04-01,1.0
2024-04-02,1.0
2024-04-03,1.0
2024-04-04,1.0
2024-04-05,1.0
2024-04-06,1.0
2024-04-07,1.0
2024-04-08,1.0
2024-04-09,1.0
2024-04-10,1.0
2024-04-11,1.0
2024-04-12,1.0
2024-04-13,1.0
2024-04-14,1.0
2024-04-15,1.0
2024-04-16,1.0
2024-04-17,1.0
2024-04-18,1.0
2024-04-19,1.0
2024-04-20,1.0
2024-04-21,1.0
2024-04-22,1.0
2024-04-23,1.0
2024-04-24,1.0
2024-04-25,1.0
2024-04-26,1.0
2024-04-27,1.0
2024-04-28,1.0
2024-04-29,1.0
2024-04-30,1.0
2024-05-01,1.0
2024-05-02,1.0
2024-05-03,1.0
2024-05-04,1.0
2024-05-05,1.0
2024-05-06,1.0
2024-05-07,1.0
2024-05-08,1.0
2024-05-09,1.0
2024-05-10,1.0
2024-05-11,1.0
2024-05-12,1.0
2024-05-13,1.0
2024-05-14,1.0
2024-05-15,1.0
2024-05-16,1.0
2024-05-17,1.0
2024-05-18,1.0
2024-05-19,1.0
2024-05-20,1.0
2024-05-21,1.0
2024-05-22,1.0
2024-05-23,1.0
2024-05-24,1.0
2024-05-25,1.0
2024-05-26,1.0
2024-05-27,1.0
2024-05-28,1.0
2024-05-29,1.0
2024-05-30,1.0
2024-05-31,1.0
2024-06-01,1.0
2024-06-02,1.0
2024-06-03,1.0
2024-06-04,1.0
2024-06-05,1.0
2024-06-06,1.0
2024-06-07,1.0
2024-06-08,1.0
2024-06-09,1.0
2024-06-10,1.0
2024-06-11,1.0
2024-06-12,1.0
2024-06-13,1.0
2024-06-14,1.0
2024-06-15,1.0
2024-06-16,1.0
2024-06-17,1.0
2024-06-18,1.0
2024-06-19,1.0
2024-06-20,1.0
2024-06-21,1.0
2024-06-22,1.0
2024-06-23,1.0
2024-06-24,0.0
2024-06-25,1.0
2024-06-26,1.0
2024-06-27,1.0
2024-06-28,1.0
2024-06-29,1.0
2024-06-30,1.0
2024-07-01,1.0
2024-07-02,1.0
2024-07-03,1.0
2024-07-04,1.0
2024-07-05,1.0
2024-07-06,1.0
2024-07-07,1.0
2024-07-08,1.0
2024-07-09,1.0
2024-07-10,1.0
2024-07-11,1.0
2024-07-12,1.0
2024-07-13,1.0
2024-07-14,1.0
2024-07-15,1.0
2024-07-16,1.0
2024-07-17,1.0
2024-07-18,1.0
2024-07-19,1.0
2024-07-20,1.0
2024-07-21,1.0
2024-07-22,1.0
2024-07-23,1.0
2024-07-24,1.0
2024-07-25,1.0
2024-07-26,1.0
2024-07-27,1.0
2024-07-28,1.0
2024-07-29,1.0
2024-07-30,1.0
2024-07-31,1.0
2024-08-01,1.0
2024-08-02,1.0
2024-08-03,1.0
2024-08-04,1.0
2024-08-05,1.0
2024-08-06,1.0
2024-08-07,1.0
2024-08-08,1.0
2024-08-09,1.0
2024-08-10,1.0
2024-08-11,1.0
2024-08-12,1.0
2024-08-13,1.0
2024-08-14,1.0
2024-08-15,1.0
2024-08-16,1.0
2024-08-17,1.0
2024-08-18,1.0
2024-08-19,1.0
2024-08-20,1.5
2024-08-21,1.5
2024-08-22,1.0
2024-08-23,1.0
2024-08-24,1.0
2024-08-25,1.0
2024-08-26,1.0
2024-08-27,1.0
2024-08-28,1.5
2024-08-29,1.5
2024-08-30,1.0
2024-08-31,1.5
2024-09-01,1.5
2024-09-02,1.5
2024-09-03,1.5
2024-09-04,1.5
2024-09-05,1.0
2024-09-06,1.0
2024-09-07,1.5
2024-09-08,1.5
2024-09-09,1.0
2024-09-10,1.0
2024-09-11,1.0
2024-09-12,1.0
2024-09-13,1.0
2024-09-14,1.0
2024-09-15,1.0
2024-09-16,1.0
2024-09-17,1.0
2024-09-18,1.0
2024-09-19,1.0
2024-09-20,1.0
2024-09-21,1.0
2024-09-22,1.0
2024-09-23,1.0
2024-09-24,1.0
2024-09-25,1.0
2024-09-26,1.0
2024-09-27,1.0
2024-09-28,1.0
2024-09-29,1.0
2024-09-30,1.0
2024-10-01,1.0
2024-10-02,1.0
2024-10-03,1.0
2024-10-04,1.0
2024-10-05,1.0
2024-10-06,1.0
2024-10-07,1.0
2024-10-08,1.0
2024-10-09,1.0
2024-10-10,1.0
2024-10-11,1.0
2024-10-12,1.0
2024-10-13,1.0
2024-10-14,1.0
2024-10-15,1.0
2024-10-16,1.0
2024-10-17,1.0
2024-10-18,1.0
2024-10-19,1.0
2024-10-20,1.0
2024-10-21,1.0
2024-10-22,1.0
2024-10-23,1.0
2024-10-24,1.0
2024-10-25,1.0
2024-10-26,1.0
2024-10-27,1.0
2024-10-28,1.0
2024-10-29,1.0
2024-10-30,1.0
2024-10-31,1.0
2024-11-01,1.0
2024-11-02,1.0
2024-11-03,1.0
2024-11-04,1.0
2024-11-05,1.0
2024-11-06,1.0
2024-11-07,1.0
2024-11-08,1.0
2024-11-09,1.0
2024-11-10,1.0
2024-11-11,1.0
2024-11-12,1.0
2024-11-13,1.0
2024-11-14,1.0
2024-11-15,1.0
2024-11-16,1.0
2024-11-17,1.0
2024-11-18,1.0
2024-11-19,1.0
2024-11-20,1.0
2024-11-21,1.0
2024-11-22,1.0
2024-11-23,1.0
2024-11-24,1.0
2024-11-25,1.0
2024-11-26,1.0
2024-11-27,1.0
2024-11-28,1.0
2024-11-29,1.0
2024-11-30,1.0
2024-12-01,1.0
2024-12-02,1.0
2024-12-03,1.0
2024-12-04,1.0
2024-12-05,1.0
2024-12-06,1.0
2024-12-07,2.0
2024-12-08,2.0
2024-12-09,2.0
2024-12-10,1.0
2024-12-11,1.0
2024-12-12,1.0
2024-12-13,1.0
2024-12-14,1.0
2024-12-15,1.0
2024-12-16,1.0
2024-12-17,1.0
2024-12-18,1.0
2024-12-19,1.0
2024-12-20,1.0
2024-12-21,1.0
2024-12-22,1.0
2024-12-23,1.0
2024-12-24,1.0
2024-12-25,1.0
2024-12-26,2.0
2024-12-27,1.0
2024-12-28,1.0
2024-12-29,1.0
2024-12-30,1.0
2024-12-31,2.0
2025-01-01,1.0
2025-01-02,2.0
2025-01-03,2.0
2025-01-04,2.0
2025-01-05,1.0
2025-01-06,2.0
2025-01-07,2.0
2025-01-08,2.0
2025-01-09,2.0
2025-01-10,1.0
2025-01-11,2.0
2025-01-12,2.0
2025-01-13,2.0
2025-01-14,2.0
2025-01-15,2.0
2025-01-16,2.0
2025-01-17,2.0
2025-01-18,2.0
2025-01-19,2.0
2025-01-20,2.0
2025-01-21,2.0
2025-01-22,2.0
2025-01-23,2.0
2025-01-24,2.0
2025-01-25,2.0
2025-01-26,2.0
2025-01-27,2.0
2025-01-28,2.0
2025-01-29,2.0
2025-01-30,2.0
2025-01-31,2.0
2025-02-01,2.0
2025-02-02,2.0
2025-02-03,2.0
2025-02-04,2.0
2025-02-05,2.0
2025-02-06,2.0
2025-02-07,2.0
2025-02-08,2.0
2025-02-09,2.0
2025-02-10,2.0
2025-02-11,2.0
2025-02-12,2.0
2025-02-13,2.0
2025-02-14,2.0
2025-02-15,3.0
2025-02-16,2.0
2025-02-17,2.0
2025-02-18,2.0
2025-02-19,3.0
2025-02-20,3.0
2025-02-21,3.0
2025-02-22,3.0
2025-02-23,3.0
2025-02-24,4.0
2025-02-25,3.0
2025-02-26,3.0
2025-02-27,4.0
2025-02-28,4.0
2025-03-01,5.0
2025-03-02,9.0
2025-03-03,15.0
2025-03-04,22.0
2025-03-05,26.0
2025-03-06,37.0
2025-03-07,54.0
2025-03-08,76.0
2025-03-09,84.0
2025-03-10,70.0
2025-03-11,77.0
2025-03-12,88.0
2025-03-13,79.0
2025-03-14,70.0
2025-03-15,94.0
2025-03-16,100.0
2025-03-17,17.0
2025-03-18,6.0
2025-03-19,4.0
2025-03-20,3.0
2025-03-21,4.0
2025-03-22,4.0
2025-03-23,3.0
2025-03-24,3.0
2025-03-25,2.0
2025-03-26,3.0
2025-03-27,2.0
2025-03-28,2.0
2025-03-29,3.0
2025-03-30,2.0
2025-03-31,2.0
2025-04-01,1.0
2025-04-02,1.0
2025-04-03,1.0
2025-04-04,1.0
2025-04-05,1.0
2025-04-06,1.0
2025-04-07,1.0
2025-04-08,1.0
2025-04-09,1.0
2025-04-10,1.0
2025-04-11,1.0
2025-04-12,1.0
2025-04-13,1.0
2025-04-14,1.0
2025-04-15,31.5
2025-04-16,33.5
2025-04-17,32.5
2025-04-18,33.5
2025-04-19,26.5
2025-04-20,33.0
2025-04-21,33.0
2025-04-22,30.5
2025-04-23,39.5
2025-04-24,30.0
2025-04-25,26.0
2025-04-26,26.5
2025-04-27,31.0
2025-04-28,31.5
2025-04-29,26.0
2025-04-30,23.5
2025-05-01,27.5
2025-05-02,26.0
2025-05-03,46.5
2025-05-04,36.5
2025-05-05,27.0
2025-05-06,29.5
2025-05-07,27.0
2025-05-08,28.5
2025-05-09,30.0
2025-05-10,31.0
2025-05-11,32.5
2025-05-12,27.5
2025-05-13,26.0
2025-05-14,24.5
2025-05-15,48.0
2025-05-16,50.0
2025-05-17,65.0
2025-05-18,49.0
2025-05-19,52.0
2025-05-20,52.0
2025-05-21,52.0
2025-05-22,57.0
2025-05-23,55.0
2025-05-24,73.0
2025-05-25,62.0
2025-05-26,63.0
2025-05-27,59.0
2025-05-28,48.0
2025-05-29,55.0
2025-05-30,57.0
2025-05-31,65.0
2025-06-01,68.0
2025-06-02,64.0
2025-06-03,63.0
2025-06-04,58.0
2025-06-05,61.0
2025-06-06,54.0
2025-06-07,75.0
2025-06-08,82.0
2025-06-09,48.0
2025-06-10,62.0
2025-06-11,58.0
2025-06-12,55.0
2025-06-13,66.0
2025-06-14,64.0
2025-06-15,48.0
2025-06-16,59.0
2025-06-17,62.0
2025-06-18,67.0
2025-06-19,67.0
2025-06-20,58.0
2025-06-21,58.0
2025-06-22,61.0
2025-06-23,72.0
2025-06-24,57.0
