Time,quizizz
2022-06-19,2.0
2022-06-20,7.0
2022-06-21,9.0
2022-06-22,11.0
2022-06-23,11.0
2022-06-24,4.0
2022-06-25,1.0
2022-06-26,1.0
2022-06-27,7.0
2022-06-28,6.0
2022-06-29,7.0
2022-06-30,5.0
2022-07-01,2.0
2022-07-02,1.0
2022-07-03,1.0
2022-07-04,1.0
2022-07-05,3.0
2022-07-06,4.0
2022-07-07,3.0
2022-07-08,2.0
2022-07-09,1.0
2022-07-10,1.0
2022-07-11,3.0
2022-07-12,4.0
2022-07-13,4.0
2022-07-14,4.0
2022-07-15,2.0
2022-07-16,1.0
2022-07-17,1.0
2022-07-18,3.0
2022-07-19,3.0
2022-07-20,3.0
2022-07-21,4.0
2022-07-22,2.0
2022-07-23,1.0
2022-07-24,0.0
2022-07-25,3.0
2022-07-26,3.0
2022-07-27,3.0
2022-07-28,3.0
2022-07-29,3.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,3.0
2022-08-02,6.0
2022-08-03,6.0
2022-08-04,9.0
2022-08-05,11.0
2022-08-06,2.0
2022-08-07,1.0
2022-08-08,13.0
2022-08-09,16.0
2022-08-10,20.0
2022-08-11,26.0
2022-08-12,36.0
2022-08-13,2.0
2022-08-14,3.0
2022-08-15,32.0
2022-08-16,37.0
2022-08-17,49.0
2022-08-18,58.0
2022-08-19,68.0
2022-08-20,3.0
2022-08-21,4.0
2022-08-22,46.0
2022-08-23,54.0
2022-08-24,64.0
2022-08-25,71.0
2022-08-26,78.0
2022-08-27,3.0
2022-08-28,4.0
2022-08-29,61.21090047393365
2022-08-30,66.03748384317105
2022-08-31,77.1212839293408
2022-09-01,78.08660060318829
2022-09-02,80.98255062473072
2022-09-03,2.8959500215424385
2022-09-04,2.8959500215424385
2022-09-05,6.257216716932357
2022-09-06,65.07216716932356
2022-09-07,80.01723395088324
2022-09-08,86.7744506678156
2022-09-09,90.13571736320552
2022-09-10,4.826583369237397
2022-09-11,5.791900043084877
2022-09-12,71.82938388625593
2022-09-13,78.08660060318829
2022-09-14,83.87850064627315
2022-09-15,88.20508401551055
2022-09-16,89.17040068935803
2022-09-17,3.861266695389918
2022-09-18,6.257216716932357
2022-09-19,75.19065058164584
2022-09-20,80.98255062473072
2022-09-21,84.84381732012064
2022-09-22,81.4478672985782
2022-09-23,85.30913399396812
2022-09-24,3.861266695389918
2022-09-25,4.826583369237397
2022-09-26,61.21090047393365
2022-09-27,72.79470056010341
2022-09-28,73.52003446790177
2022-09-29,87.47953468332615
2022-09-30,79.10383455407153
2022-10-01,3.7225333907798364
2022-10-02,4.653166738474796
2022-10-03,67.00560103403706
2022-10-04,79.10383455407153
2022-10-05,72.58940112020682
2022-10-06,76.31193451098665
2022-10-07,73.52003446790177
2022-10-08,4.653166738474796
2022-10-09,4.653166738474796
2022-10-10,49.323567427832835
2022-10-11,67.936234381732
2022-10-12,63.28306764325722
2022-10-13,75.38130116329168
2022-10-14,77.24256785868161
2022-10-15,4.653166738474796
2022-10-16,5.583800086169754
2022-10-17,67.936234381732
2022-10-18,71.65876777251185
2022-10-19,77.24256785868161
2022-10-20,75.38130116329168
2022-10-21,79.10383455407153
2022-10-22,3.7225333907798364
2022-10-23,5.583800086169754
2022-10-24,69.79750107712194
2022-10-25,71.65876777251185
2022-10-26,70.72813442481689
2022-10-27,80.96510124946144
2022-10-28,72.58940112020682
2022-10-29,3.7225333907798364
2022-10-30,5.583800086169754
2022-10-31,72.58940112020682
2022-11-01,76.31193451098665
2022-11-02,82.82636794485136
2022-11-03,79.10383455407153
2022-11-04,81.8957345971564
2022-11-05,4.653166738474796
2022-11-06,5.583800086169754
2022-11-07,67.00560103403706
2022-11-08,50.25420077552779
2022-11-09,73.52003446790177
2022-11-10,73.52003446790177
2022-11-11,56.7686342093925
2022-11-12,4.653166738474796
2022-11-13,5.583800086169754
2022-11-14,81.8957345971564
2022-11-15,74.45066781559673
2022-11-16,83.75700129254632
2022-11-17,85.61826798793624
2022-11-18,73.52003446790177
2022-11-19,4.653166738474796
2022-11-20,3.7225333907798364
2022-11-21,33.50280051701853
2022-11-22,28.849633778543733
2022-11-23,8.375700129254632
2022-11-24,1.8612666953899182
2022-11-25,0.9306333476949591
2022-11-26,2.791900043084877
2022-11-27,3.7225333907798364
2022-11-28,59.56053425247738
2022-11-29,63.28306764325722
2022-11-30,76.31193451098665
2022-12-01,85.61826798793624
2022-12-02,79.10383455407153
2022-12-03,5.583800086169754
2022-12-04,4.653166738474796
2022-12-05,75.38130116329168
2022-12-06,78.17320120637656
2022-12-07,77.24256785868161
2022-12-08,89.34080137871607
2022-12-09,81.8957345971564
2022-12-10,5.583800086169754
2022-12-11,5.583800086169754
2022-12-12,93.06333476949591
2022-12-13,85.61826798793624
2022-12-14,81.8957345971564
2022-12-15,73.52003446790177
2022-12-16,58.629900904782424
2022-12-17,3.7225333907798364
2022-12-18,3.7225333907798364
2022-12-19,38.15596725549332
2022-12-20,31.64153382162861
2022-12-21,22.335200344679016
2022-12-22,13.028866867729427
2022-12-23,4.653166738474796
2022-12-24,2.791900043084877
2022-12-25,1.8612666953899182
2022-12-26,0.9306333476949591
2022-12-27,1.8612666953899182
2022-12-28,1.8612666953899182
2022-12-29,2.791900043084877
2022-12-30,1.8612666953899182
2022-12-31,0.9306333476949591
2023-01-01,1.8612666953899182
2023-01-02,5.583800086169754
2023-01-03,24.196467040068935
2023-01-04,42.80913399396812
2023-01-05,53.046100818612665
2023-01-06,61.4218009478673
2023-01-07,2.791900043084877
2023-01-08,4.653166738474796
2023-01-09,68.86686772942697
2023-01-10,71.65876777251185
2023-01-11,79.10383455407153
2023-01-12,77.24256785868161
2023-01-13,87.47953468332615
2023-01-14,3.7225333907798364
2023-01-15,2.791900043084877
2023-01-16,7.445066781559673
2023-01-17,71.65876777251185
2023-01-18,72.58940112020682
2023-01-19,80.03446790176648
2023-01-20,80.03446790176648
2023-01-21,4.653166738474796
2023-01-22,5.583800086169754
2023-01-23,74.45066781559673
2023-01-24,75.38130116329168
2023-01-25,68.86686772942697
2023-01-26,78.17320120637656
2023-01-27,81.8957345971564
2023-01-28,4.653166738474796
2023-01-29,4.653166738474796
2023-01-30,68.86686772942697
2023-01-31,61.4218009478673
2023-02-01,60.49116760017234
2023-02-02,69.79750107712194
2023-02-03,69.79750107712194
2023-02-04,4.653166738474796
2023-02-05,4.653166738474796
2023-02-06,67.00560103403706
2023-02-07,81.8957345971564
2023-02-08,69.79750107712194
2023-02-09,73.52003446790177
2023-02-10,74.45066781559673
2023-02-11,5.583800086169754
2023-02-12,4.653166738474796
2023-02-13,59.56053425247738
2023-02-14,64.21370099095218
2023-02-15,74.45066781559673
2023-02-16,70.72813442481689
2023-02-17,52.11546747091771
2023-02-18,3.7225333907798364
2023-02-19,2.791900043084877
2023-02-20,13.028866867729427
2023-02-21,52.11546747091771
2023-02-22,57.69926755708747
2023-02-23,60.49116760017234
2023-02-24,64.21370099095218
2023-02-25,3.7225333907798364
2023-02-26,3.7225333907798364
2023-02-27,67.00560103403706
2023-02-28,64.21370099095218
2023-03-01,67.936234381732
2023-03-02,71.65876777251185
2023-03-03,62.35243429556226
2023-03-04,4.653166738474796
2023-03-05,3.7225333907798364
2023-03-06,67.00560103403706
2023-03-07,66.07496768634209
2023-03-08,64.21370099095218
2023-03-09,71.65876777251185
2023-03-10,56.7686342093925
2023-03-11,3.7225333907798364
2023-03-12,3.7225333907798364
2023-03-13,39.08660060318828
2023-03-14,47.46230073244291
2023-03-15,49.323567427832835
2023-03-16,50.25420077552779
2023-03-17,40.01723395088324
2023-03-18,3.7225333907798364
2023-03-19,3.7225333907798364
2023-03-20,59.56053425247738
2023-03-21,62.35243429556226
2023-03-22,62.35243429556226
2023-03-23,67.00560103403706
2023-03-24,71.65876777251185
2023-03-25,3.7225333907798364
2023-03-26,4.653166738474796
2023-03-27,70.72813442481689
2023-03-28,65.14433433864714
2023-03-29,65.14433433864714
2023-03-30,68.86686772942697
2023-03-31,58.629900904782424
2023-04-01,3.7225333907798364
2023-04-02,2.791900043084877
2023-04-03,50.25420077552779
2023-04-04,53.046100818612665
2023-04-05,53.97673416630763
2023-04-06,54.90736751400259
2023-04-07,11.167600172339508
2023-04-08,1.8612666953899182
2023-04-09,1.8612666953899182
2023-04-10,37.225333907798365
2023-04-11,55.838000861697545
2023-04-12,59.56053425247738
2023-04-13,62.35243429556226
2023-04-14,62.35243429556226
2023-04-15,3.7225333907798364
2023-04-16,3.7225333907798364
2023-04-17,64.21370099095218
2023-04-18,63.28306764325722
2023-04-19,69.79750107712194
2023-04-20,65.14433433864714
2023-04-21,64.21370099095218
2023-04-22,5.583800086169754
2023-04-23,3.7225333907798364
2023-04-24,76.31193451098665
2023-04-25,63.28306764325722
2023-04-26,70.61864814861747
2023-04-27,67.68989026028333
2023-04-28,61.36705780976759
2023-04-29,4.370327191626327
2023-04-30,5.346579821071039
2023-05-01,73.54740603695161
2023-05-02,63.31956306865702
2023-05-03,56.996730618141264
2023-05-04,59.9254885064754
2023-05-05,56.996730618141264
2023-05-06,4.370327191626327
2023-05-07,4.370327191626327
2023-05-08,63.31956306865702
2023-05-09,52.11546747091771
2023-05-10,52.11546747091771
2023-05-11,53.091720100362416
2023-05-12,48.21045695313886
2023-05-13,2.9287578883341356
2023-05-14,3.9050105177788477
2023-05-15,53.091720100362416
2023-05-16,49.186709582583575
2023-05-17,46.257951694249435
2023-05-18,42.86387713206782
2023-05-19,36.03010872595483
2023-05-20,2.9287578883341356
2023-05-21,3.3940745621816153
2023-05-22,41.88762450262311
2023-05-23,37.982613984844264
2023-05-24,30.683528904883794
2023-05-25,28.265706972146894
2023-05-26,17.371822490305902
2023-05-27,2.0437438223889295
2023-05-28,1.0218719111944647
2023-05-29,3.0656157335833942
2023-05-30,20.437438223889295
2023-05-31,19.41556631269483
2023-06-01,16.349950579111436
2023-06-02,13.284334845528042
2023-06-03,1.0218719111944647
2023-06-04,2.0437438223889295
2023-06-05,14.306206756722506
2023-06-06,15.328078667916971
2023-06-07,14.306206756722506
2023-06-08,12.262462934333577
2023-06-09,8.174975289555718
2023-06-10,1.0218719111944647
2023-06-11,1.0218719111944647
2023-06-12,11.240591023139112
2023-06-13,13.284334845528042
2023-06-14,11.240591023139112
2023-06-15,9.196847200750183
2023-06-16,5.109359555972324
2023-06-17,0.0
2023-06-18,1.0218719111944647
2023-06-19,3.0656157335833942
2023-06-20,6.1312314671667885
2023-06-21,6.1312314671667885
2023-06-22,6.1312314671667885
2023-06-23,3.0656157335833942
2023-06-24,1.0218719111944647
2023-06-25,1.0218719111944647
2023-06-26,4.087487644777859
2023-06-27,5.109359555972324
2023-06-28,5.109359555972324
2023-06-29,4.087487644777859
2023-06-30,2.0437438223889295
2023-07-01,0.0
2023-07-02,1.0218719111944647
2023-07-03,2.0437438223889295
2023-07-04,1.0218719111944647
2023-07-05,2.0437438223889295
2023-07-06,2.0437438223889295
2023-07-07,2.0437438223889295
2023-07-08,1.0218719111944647
2023-07-09,1.0218719111944647
2023-07-10,2.0437438223889295
2023-07-11,3.0656157335833942
2023-07-12,3.0656157335833942
2023-07-13,3.0656157335833942
2023-07-14,2.0437438223889295
2023-07-15,1.0218719111944647
2023-07-16,1.0218719111944647
2023-07-17,3.0656157335833942
2023-07-18,3.0656157335833942
2023-07-19,2.0437438223889295
2023-07-20,3.0656157335833942
2023-07-21,2.0437438223889295
2023-07-22,1.0218719111944647
2023-07-23,1.0218719111944647
2023-07-24,3.0656157335833942
2023-07-25,3.0656157335833942
2023-07-26,3.0656157335833942
2023-07-27,3.0656157335833942
2023-07-28,3.0656157335833942
2023-07-29,0.0
2023-07-30,1.0218719111944647
2023-07-31,3.0656157335833942
2023-08-01,4.087487644777859
2023-08-02,6.1312314671667885
2023-08-03,7.153103378361253
2023-08-04,11.240591023139112
2023-08-05,1.0218719111944647
2023-08-06,1.0218719111944647
2023-08-07,11.240591023139112
2023-08-08,14.306206756722506
2023-08-09,18.393694401500365
2023-08-10,23.503053957472687
2023-08-11,32.69990115822287
2023-08-12,1.0218719111944647
2023-08-13,2.0437438223889295
2023-08-14,27.590541602250546
2023-08-15,34.743644980611805
2023-08-16,43.94049218136198
2023-08-17,55.18108320450109
2023-08-18,66.42167422764021
2023-08-19,2.0437438223889295
2023-08-20,3.0656157335833942
2023-08-21,50.071723648528774
2023-08-22,56.20295511569556
2023-08-23,64.37793040525128
2023-08-24,76.64039333958486
2023-08-25,90.94660009630736
2023-08-26,3.0656157335833942
2023-08-27,4.087487644777859
2023-08-28,65.39980231644574
2023-08-29,79.70600907316825
2023-08-30,78.68413716197378
2023-08-31,85.83724054033505
2023-09-01,95.03408774108522
2023-09-02,3.0656157335833942
2023-09-03,3.0656157335833942
2023-09-04,4.087487644777859
2023-09-05,77.66226525077931
2023-09-06,90.94660009630736
2023-09-07,88.90285627391843
2023-09-08,91.96847200750183
2023-09-09,3.0656157335833942
2023-09-10,5.109359555972324
2023-09-11,76.64039333958486
2023-09-12,87.88098436272396
2023-09-13,89.9247281851129
2023-09-14,95.03408774108522
2023-09-15,102.18719111944648
2023-09-16,3.0656157335833942
2023-09-17,5.109359555972324
2023-09-18,78.68413716197378
2023-09-19,85.83724054033505
2023-09-20,83.79349671794611
2023-09-21,101.16531920825201
2023-09-22,89.9247281851129
2023-09-23,4.087487644777859
2023-09-24,5.109359555972324
2023-09-25,65.39980231644574
2023-09-26,80.72788098436271
2023-09-27,86.8591124515295
2023-09-28,97.07783156347415
2023-09-29,101.16531920825201
2023-09-30,4.087487644777859
2023-10-01,5.109359555972324
2023-10-02,76.64039333958486
2023-10-03,82.77162480675165
2023-10-04,84.81536862914058
2023-10-05,100.14344729705755
2023-10-06,75.6185214283904
2023-10-07,3.0656157335833942
2023-10-08,4.087487644777859
2023-10-09,43.94049218136198
2023-10-10,67.44354613883468
2023-10-11,65.39980231644574
2023-10-12,65.39980231644574
2023-10-13,58.24669893808449
2023-10-14,3.0656157335833942
2023-10-15,4.087487644777859
2023-10-16,63.35605849405681
2023-10-17,66.42167422764021
2023-10-18,67.44354613883468
2023-10-19,75.6185214283904
2023-10-20,69.48728996122361
2023-10-21,4.087487644777859
2023-10-22,5.109359555972324
2023-10-23,66.42167422764021
2023-10-24,70.50916187241806
2023-10-25,70.50916187241806
2023-10-26,73.57477760600146
2023-10-27,70.50916187241806
2023-10-28,3.0656157335833942
2023-10-29,4.087487644777859
2023-10-30,64.37793040525128
2023-10-31,73.57477760600146
2023-11-01,81.74975289555718
2023-11-02,78.68413716197378
2023-11-03,77.66226525077931
2023-11-04,4.087487644777859
2023-11-05,4.087487644777859
2023-11-06,65.39980231644574
2023-11-07,62.33418658286235
2023-11-08,76.64039333958486
2023-11-09,82.77162480675165
2023-11-10,51.09359555972324
2023-11-11,3.0656157335833942
2023-11-12,4.087487644777859
2023-11-13,73.57477760600146
2023-11-14,83.79349671794611
2023-11-15,90.94660009630736
2023-11-16,80.72788098436271
2023-11-17,70.50916187241806
2023-11-18,3.0656157335833942
2023-11-19,3.0656157335833942
2023-11-20,28.612413513445013
2023-11-21,26.568669691056083
2023-11-22,7.153103378361253
2023-11-23,2.0437438223889295
2023-11-24,2.0437438223889295
2023-11-25,2.0437438223889295
2023-11-26,2.0437438223889295
2023-11-27,59.26857084927896
2023-11-28,66.42167422764021
2023-11-29,69.48728996122361
2023-11-30,73.57477760600146
2023-12-01,73.57477760600146
2023-12-02,4.087487644777859
2023-12-03,4.087487644777859
2023-12-04,65.39980231644574
2023-12-05,71.53103378361253
2023-12-06,70.50916187241806
2023-12-07,71.53103378361253
2023-12-08,67.44354613883468
2023-12-09,3.0656157335833942
2023-12-10,5.109359555972324
2023-12-11,65.39980231644574
2023-12-12,70.50916187241806
2023-12-13,67.44354613883468
2023-12-14,74.59664951719593
2023-12-15,60.29044276047342
2023-12-16,3.0656157335833942
2023-12-17,4.087487644777859
2023-12-18,48.02797982613984
2023-12-19,40.87487644777859
2023-12-20,30.656157335833942
2023-12-21,19.41556631269483
2023-12-22,8.282120810640246
2023-12-23,0.9303992721834711
2023-12-24,1.3498625887697098
2023-12-25,1.3498625887697098
2023-12-26,1.3498625887697098
2023-12-27,0.9303992721834711
2023-12-28,1.8607985443669421
2023-12-29,0.9303992721834711
2023-12-30,0.9303992721834711
2023-12-31,0.9303992721834711
2024-01-01,1.3498625887697098
2024-01-02,10.142919355007187
2024-01-03,21.635701298784085
2024-01-04,32.709019925974744
2024-01-05,37.78047960347834
2024-01-06,2.280261860953181
2024-01-07,2.7911978165504134
2024-01-08,46.062600414118585
2024-01-09,46.992999686302056
2024-01-10,60.34658017444589
2024-01-11,66.34843912413297
2024-01-12,63.13777799099631
2024-01-13,2.280261860953181
2024-01-14,1.8607985443669421
2024-01-15,5.071459677503594
2024-01-16,33.639419198158215
2024-01-17,48.853798230669
2024-01-18,60.34658017444589
2024-01-19,59.416180902262425
2024-01-20,3.210661133136652
2024-01-21,3.3557065326899096
2024-01-22,58.724864322073415
2024-01-23,60.40271758841837
2024-01-24,66.27520402062571
2024-01-25,67.11413065379818
2024-01-26,69.63091055331563
2024-01-27,2.516779899517432
2024-01-28,3.3557065326899096
2024-01-29,62.08057085476333
2024-01-30,64.59735075428075
2024-01-31,68.79198392014315
2024-02-01,73.82554371917801
2024-02-02,65.43627738745323
2024-02-03,3.3557065326899096
2024-02-04,4.1946331658623865
2024-02-05,58.724864322073415
2024-02-06,63.758424121108284
2024-02-07,67.95305728697068
2024-02-08,70.4698371864881
2024-02-09,83.89266331724774
2024-02-10,3.3557065326899096
2024-02-11,3.3557065326899096
2024-02-12,56.208084422555984
2024-02-13,67.11413065379818
2024-02-14,66.27520402062571
2024-02-15,71.30876381966058
2024-02-16,50.335597990348646
2024-02-17,3.3557065326899096
2024-02-18,2.516779899517432
2024-02-19,15.939606030277071
2024-02-20,54.53023115621103
2024-02-21,61.24164422159085
2024-02-22,70.4698371864881
2024-02-23,65.43627738745323
2024-02-24,3.3557065326899096
2024-02-25,3.3557065326899096
2024-02-26,62.08057085476333
2024-02-27,66.27520402062571
2024-02-28,70.4698371864881
2024-02-29,69.63091055331563
2024-03-01,67.11413065379818
2024-03-02,3.3557065326899096
2024-03-03,3.3557065326899096
2024-03-04,67.95305728697068
2024-03-05,62.91949748793581
2024-03-06,66.27520402062571
2024-03-07,78.0201768850404
2024-03-08,61.24164422159085
2024-03-09,3.3557065326899096
2024-03-10,2.516779899517432
2024-03-11,43.62418492496882
2024-03-12,49.49667135717617
2024-03-13,50.335597990348646
2024-03-14,46.97989145765874
2024-03-15,41.10740502545139
2024-03-16,1.6778532663449548
2024-03-17,3.3557065326899096
2024-03-18,55.36915778938351
2024-03-19,58.724864322073415
2024-03-20,65.43627738745323
2024-03-21,66.27520402062571
2024-03-22,63.758424121108284
2024-03-23,3.3557065326899096
2024-03-24,2.516779899517432
2024-03-25,55.36915778938351
2024-03-26,58.724864322073415
2024-03-27,57.04701105572846
2024-03-28,52.85237788986608
2024-03-29,14.261752763932115
2024-03-30,2.516779899517432
2024-03-31,1.6778532663449548
2024-04-01,26.845652261519277
2024-04-02,45.30203819131378
2024-04-03,48.65774472400369
2024-04-04,48.65774472400369
2024-04-05,46.140964824486254
2024-04-06,3.3557065326899096
2024-04-07,2.516779899517432
2024-04-08,46.97989145765874
2024-04-09,69.63091055331563
2024-04-10,63.758424121108284
2024-04-11,72.98661708600554
2024-04-12,77.18125025186792
2024-04-13,4.1946331658623865
2024-04-14,3.3557065326899096
2024-04-15,75.50339698552297
2024-04-16,70.4698371864881
2024-04-17,76.34232361869545
2024-04-18,77.18125025186792
2024-04-19,76.34232361869545
2024-04-20,3.3557065326899096
2024-04-21,3.3557065326899096
2024-04-22,70.4698371864881
2024-04-23,66.27520402062571
2024-04-24,64.59735075428075
2024-04-25,67.11413065379818
2024-04-26,58.724864322073415
2024-04-27,3.3557065326899096
2024-04-28,3.3557065326899096
2024-04-29,63.758424121108284
2024-04-30,63.758424121108284
2024-05-01,57.04701105572846
2024-05-02,62.08057085476333
2024-05-03,58.724864322073415
2024-05-04,3.3557065326899096
2024-05-05,3.3557065326899096
2024-05-06,59.56379095524589
2024-05-07,57.88593768890094
2024-05-08,62.08057085476333
2024-05-09,57.88593768890094
2024-05-10,52.85237788986608
2024-05-11,2.516779899517432
2024-05-12,3.3557065326899096
2024-05-13,59.56379095524589
2024-05-14,55.36915778938351
2024-05-15,57.88593768890094
2024-05-16,51.17452462352112
2024-05-17,45.30203819131378
2024-05-18,2.516779899517432
2024-05-19,3.3557065326899096
2024-05-20,45.30203819131378
2024-05-21,36.91277185958901
2024-05-22,35.23491859324405
2024-05-23,31.879212060554142
2024-05-24,18.456385929794504
2024-05-25,1.6778532663449548
2024-05-26,1.6778532663449548
2024-05-27,2.516779899517432
2024-05-28,21.81209246248441
2024-05-29,20.973165829311935
2024-05-30,18.456385929794504
2024-05-31,16.778532663449546
2024-06-01,1.6778532663449548
2024-06-02,1.6778532663449548
2024-06-03,15.100679397104592
2024-06-04,14.261752763932115
2024-06-05,14.261752763932115
2024-06-06,11.744972864414684
2024-06-07,6.711413065379819
2024-06-08,1.6778532663449548
2024-06-09,0.8389266331724774
2024-06-10,10.067119598069729
2024-06-11,10.906046231242206
2024-06-12,10.067119598069729
2024-06-13,8.389266331724773
2024-06-14,5.033559799034864
2024-06-15,0.8389266331724774
2024-06-16,0.8389266331724774
2024-06-17,5.872486432207342
2024-06-18,5.872486432207342
2024-06-19,2.516779899517432
2024-06-20,5.033559799034864
2024-06-21,2.516779899517432
2024-06-22,0.8389266331724774
2024-06-23,0.8389266331724774
2024-06-24,3.3557065326899096
2024-06-25,5.872486432207342
2024-06-26,5.033559799034864
2024-06-27,4.1946331658623865
2024-06-28,2.516779899517432
2024-06-29,0.8389266331724774
2024-06-30,0.8389266331724774
2024-07-01,2.516779899517432
2024-07-02,2.516779899517432
2024-07-03,2.516779899517432
2024-07-04,0.0
2024-07-05,0.8389266331724774
2024-07-06,0.8389266331724774
2024-07-07,0.0
2024-07-08,2.516779899517432
2024-07-09,2.516779899517432
2024-07-10,3.3557065326899096
2024-07-11,2.516779899517432
2024-07-12,1.6778532663449548
2024-07-13,0.8389266331724774
2024-07-14,0.8389266331724774
2024-07-15,3.3557065326899096
2024-07-16,2.516779899517432
2024-07-17,3.3557065326899096
2024-07-18,2.516779899517432
2024-07-19,1.6778532663449548
2024-07-20,0.8389266331724774
2024-07-21,0.8389266331724774
2024-07-22,2.516779899517432
2024-07-23,2.516779899517432
2024-07-24,2.516779899517432
2024-07-25,3.3557065326899096
2024-07-26,2.516779899517432
2024-07-27,0.8389266331724774
2024-07-28,0.8389266331724774
2024-07-29,2.516779899517432
2024-07-30,3.3557065326899096
2024-07-31,3.3557065326899096
2024-08-01,4.1946331658623865
2024-08-02,6.711413065379819
2024-08-03,1.6778532663449548
2024-08-04,0.8389266331724774
2024-08-05,8.389266331724773
2024-08-06,10.067119598069729
2024-08-07,12.583899497587161
2024-08-08,17.617459296622027
2024-08-09,19.29531256296698
2024-08-10,1.6778532663449548
2024-08-11,1.6778532663449548
2024-08-12,20.973165829311935
2024-08-13,26.0067256283468
2024-08-14,31.879212060554142
2024-08-15,42.785258291796346
2024-08-16,52.0134512566936
2024-08-17,1.6778532663449548
2024-08-18,2.6395496507134046
2024-08-19,40.81071146006113
2024-08-20,50.48906017934361
2024-08-21,53.54807314664325
2024-08-22,65.40558494965424
2024-08-23,72.86384733480956
2024-08-24,2.6395496507134046
2024-08-25,4.399249417855674
2024-08-26,57.947322564498926
2024-08-27,63.645885182511975
2024-08-28,68.92498448393879
2024-08-29,74.62354710195183
2024-08-30,75.50339698552295
2024-08-31,2.1791630837285085
2024-09-01,2.6395496507134046
2024-09-02,4.818712734441913
2024-09-03,58.82717244807006
2024-09-04,68.46459791695389
2024-09-05,78.14294663623636
2024-09-06,75.50339698552295
2024-09-07,2.6395496507134046
2024-09-08,3.9388628508707777
2024-09-09,63.645885182511975
2024-09-10,68.04513460036765
2024-09-11,68.04513460036765
