Time,gunna
2025-05-25,3.576555023923445
2025-05-26,3.4210526315789473
2025-05-27,3.110047846889952
2025-05-28,2.799043062200957
2025-05-29,2.3325358851674642
2025-05-30,2.488038277511962
2025-05-31,3.576555023923445
2025-06-01,3.110047846889952
2025-06-02,2.799043062200957
2025-06-03,2.799043062200957
2025-06-04,2.799043062200957
2025-06-05,2.488038277511962
2025-06-06,2.3325358851674642
2025-06-07,2.9545454545454546
2025-06-08,2.488038277511962
2025-06-09,2.799043062200957
2025-06-10,2.799043062200957
2025-06-11,2.6435406698564594
2025-06-12,3.2655502392344498
2025-06-13,4.976076555023924
2025-06-14,4.509569377990431
2025-06-15,4.354066985645933
2025-06-16,3.4210526315789473
2025-06-17,3.4210526315789473
2025-06-18,2.799043062200957
2025-06-19,2.799043062200957
2025-06-20,3.110047846889952
2025-06-21,3.4210526315789473
2025-06-22,2.9545454545454546
2025-06-23,2.9545454545454546
2025-06-24,3.732057416267943
2025-06-25,2.9545454545454546
2025-06-26,4.354066985645933
2025-06-27,5.131578947368421
2025-06-28,3.576555023923445
2025-06-29,3.110047846889952
2025-06-30,2.9545454545454546
2025-07-01,3.110047846889952
2025-07-02,3.4210526315789473
2025-07-03,3.576555023923445
2025-07-04,3.576555023923445
2025-07-05,3.732057416267943
2025-07-06,3.110047846889952
2025-07-07,2.9545454545454546
2025-07-08,2.6435406698564594
2025-07-09,2.799043062200957
2025-07-10,3.4210526315789473
2025-07-11,3.8875598086124405
2025-07-12,3.2655502392344498
2025-07-13,3.2655502392344498
2025-07-14,2.9545454545454546
2025-07-15,2.799043062200957
2025-07-16,2.799043062200957
2025-07-17,2.9545454545454546
2025-07-18,2.799043062200957
2025-07-19,2.6435406698564594
2025-07-20,3.732057416267943
2025-07-21,3.110047846889952
2025-07-22,2.3325358851674642
2025-07-23,2.6435406698564594
2025-07-24,2.799043062200957
2025-07-25,2.9545454545454546
2025-07-26,3.732057416267943
2025-07-27,2.9545454545454546
2025-07-28,2.488038277511962
2025-07-29,2.9545454545454546
2025-07-30,3.110047846889952
2025-07-31,3.2655502392344498
2025-08-01,2.799043062200957
2025-08-02,3.2655502392344498
2025-08-03,2.3325358851674642
2025-08-04,2.799043062200957
2025-08-05,4.354066985645933
2025-08-06,4.6650717703349285
2025-08-07,6.375598086124402
2025-08-08,15.550239234449762
2025-08-09,12.595693779904307
2025-08-10,8.708133971291867
2025-08-11,7.464114832535886
2025-08-12,7.930622009569379
2025-08-13,6.997607655502392
2025-08-14,6.997607655502392
2025-08-15,6.375598086124402
2025-08-16,6.5311004784688995
2025-08-17,7.3086124401913874
2025-08-18,5.442583732057416
2025-08-19,5.287081339712919
2025-08-20,5.442583732057416
2025-08-21,5.909090909090909
2025-08-22,6.220095693779904
2025-08-23,5.442583732057416
2025-08-24,6.064593301435407
2025-08-25,4.976076555023924
2025-08-26,4.509569377990431
2025-08-27,4.354066985645933
2025-08-28,5.598086124401914
2025-08-29,6.842105263157895
2025-08-30,8.397129186602871
2025-08-31,9.796650717703349
2025-09-01,11.196172248803828
2025-09-02,7.6196172248803835
2025-09-03,6.997607655502392
2025-09-04,7.930622009569379
2025-09-05,8.086124401913876
2025-09-06,7.930622009569379
2025-09-07,14.30622009569378
2025-09-08,11.040669856459331
2025-09-09,9.796650717703349
2025-09-10,8.397129186602871
2025-09-11,6.997607655502392
2025-09-12,6.375598086124402
2025-09-13,6.686602870813397
2025-09-14,5.442583732057416
2025-09-15,5.131578947368421
2025-09-16,4.509569377990431
2025-09-17,4.820574162679426
2025-09-18,4.509569377990431
2025-09-19,4.354066985645933
2025-09-20,4.509569377990431
2025-09-21,4.6650717703349285
2025-09-22,4.043062200956938
2025-09-23,4.354066985645933
2025-09-24,4.354066985645933
2025-09-25,4.043062200956938
2025-09-26,4.976076555023924
2025-09-27,5.131578947368421
2025-09-28,4.354066985645933
2025-09-29,4.198564593301436
2025-09-30,3.8875598086124405
2025-10-01,3.8875598086124405
2025-10-02,4.043062200956938
2025-10-03,3.2655502392344498
2025-10-04,4.6650717703349285
2025-10-05,5.287081339712919
2025-10-06,10.263157894736842
2025-10-07,8.397129186602871
2025-10-08,9.019138755980862
2025-10-09,12.129186602870814
2025-10-10,9.952153110047847
2025-10-11,8.708133971291867
2025-10-12,9.330143540669857
2025-10-13,8.708133971291867
2025-10-14,7.464114832535886
2025-10-15,7.15311004784689
2025-10-16,6.997607655502392
2025-10-17,5.909090909090909
2025-10-18,6.997607655502392
2025-10-19,5.753588516746412
2025-10-20,5.442583732057416
2025-10-21,4.820574162679426
2025-10-22,5.442583732057416
2025-10-23,4.820574162679426
2025-10-24,6.375598086124402
2025-10-25,5.131578947368421
2025-10-26,5.287081339712919
2025-10-27,5.131578947368421
2025-10-28,5.287081339712919
2025-10-29,5.131578947368421
2025-10-30,5.131578947368421
2025-10-31,5.598086124401914
2025-11-01,6.064593301435407
2025-11-02,5.753588516746412
2025-11-03,4.509569377990431
2025-11-04,5.131578947368421
2025-11-05,5.598086124401914
2025-11-06,6.5311004784688995
2025-11-07,6.686602870813397
2025-11-08,7.3086124401913874
2025-11-09,6.5311004784688995
2025-11-10,6.064593301435407
2025-11-11,5.909090909090909
2025-11-12,6.375598086124402
2025-11-13,6.220095693779904
2025-11-14,6.220095693779904
2025-11-15,7.15311004784689
2025-11-16,7.775119617224881
2025-11-17,8.241626794258373
2025-11-18,12.595693779904307
2025-11-19,12.595693779904307
2025-11-20,10.885167464114833
2025-11-21,10.729665071770336
2025-11-22,11.196172248803828
2025-11-23,12.284688995215312
2025-11-24,8.397129186602871
2025-11-25,7.775119617224881
2025-11-26,7.930622009569379
2025-11-27,6.997607655502392
2025-11-28,6.220095693779904
2025-11-29,7.3086124401913874
2025-11-30,9.330143540669857
2025-12-01,8.708133971291867
2025-12-02,9.330143540669857
2025-12-03,9.641148325358852
2025-12-04,9.174641148325358
2025-12-05,9.485645933014354
2025-12-06,10.574162679425838
2025-12-07,12.440191387559809
2025-12-08,9.019138755980862
2025-12-09,7.930622009569379
2025-12-10,9.174641148325358
2025-12-11,9.809307889173251
2025-12-12,8.83651385334372
2025-12-13,7.299571603427173
2025-12-14,8.400745521308558
2025-12-15,8.579754089240014
2025-12-16,8.272365639256705
2025-12-17,10.116696339156562
2025-12-18,9.451290753310339
2025-12-19,7.171191721375321
2025-12-20,9.06615110715478
2025-12-21,5.147852453544008
2025-12-22,4.661455435629243
2025-12-23,4.661455435629243
2025-12-24,5.0972237676644045
2025-12-25,3.867669967731168
2025-12-26,4.354066985645934
2025-12-27,5.147852453544008
2025-12-28,4.175058417714477
2025-12-29,3.918298653610772
2025-12-30,4.53307555357739
2025-12-31,4.7120841215088465
2026-01-01,4.354066985645934
2026-01-02,3.867669967731168
2026-01-03,4.789835317681096
2026-01-04,4.0466785356626245
2026-01-05,3.867669967731168
2026-01-06,4.0466785356626245
2026-01-07,4.0466785356626245
2026-01-08,4.175058417714477
2026-01-09,4.61082674974964
2026-01-10,4.860353844441972
2026-01-11,4.860353844441972
2026-01-12,3.6452653833314796
2026-01-13,4.050294870368311
2026-01-14,4.252809613886726
2026-01-15,3.8477801268498952
2026-01-16,4.252809613886726
2026-01-17,4.354066985645934
2026-01-18,4.151552242127519
2026-01-19,3.6452653833314796
2026-01-20,3.544008011572272
2026-01-21,5.771670190274842
2026-01-22,4.759096472682765
2026-01-23,4.050294870368311
2026-01-24,4.455324357405142
2026-01-25,4.151552242127519
2026-01-26,3.037721152776233
2026-01-27,3.544008011572272
2026-01-28,3.442750639813064
2026-01-29,3.949037498609103
2026-01-30,4.151552242127519
2026-01-31,3.949037498609103
2026-02-01,3.8477801268498952
2026-02-02,3.6452653833314796
2026-02-03,3.7465227550906874
2026-02-04,2.936463781017025
2026-02-05,3.544008011572272
2026-02-06,3.6452653833314796
2026-02-07,4.151552242127519
2026-02-08,4.354066985645934
2026-02-09,2.936463781017025
2026-02-10,3.1389785245354407
2026-02-11,2.936463781017025
2026-02-12,3.037721152776233
2026-02-13,2.8352064092578173
2026-02-14,4.050294870368311
2026-02-15,3.6452653833314796
2026-02-16,3.2402358962946485
2026-02-17,2.8352064092578173
2026-02-18,3.2402358962946485
2026-02-19,2.8352064092578173
2026-02-20,2.936463781017025
2026-02-21,3.2402358962946485
2026-02-22,3.544008011572272
2026-02-23,2.6326916657394017
2026-02-24,2.7339490374986095
2026-02-25,2.936463781017025
2026-02-26,3.2402358962946485
2026-02-27,3.3414932680538563
2026-02-28,3.1389785245354407
2026-03-01,3.544008011572272
2026-03-02,2.7339490374986095
2026-03-03,2.8352064092578173
2026-03-04,2.936463781017025
2026-03-05,3.544008011572272
2026-03-06,3.037721152776233
2026-03-07,3.037721152776233
2026-03-08,3.7465227550906874
2026-03-09,2.8352064092578173
2026-03-10,2.227662178702571
2026-03-11,3.1389785245354407
2026-03-12,3.442750639813064
2026-03-13,2.936463781017025
2026-03-14,2.936463781017025
2026-03-15,3.2402358962946485
2026-03-16,2.6326916657394017
2026-03-17,2.6326916657394017
2026-03-18,2.8352064092578173
2026-03-19,3.037721152776233
2026-03-20,3.2402358962946485
2026-03-21,3.8477801268498952
2026-03-22,3.442750639813064
2026-03-23,2.8352064092578173
2026-03-24,3.2402358962946485
2026-03-25,3.6452653833314796
2026-03-26,4.151552242127519
2026-03-27,3.7465227550906874
2026-03-28,3.442750639813064
2026-03-29,3.7465227550906874
2026-03-30,3.1389785245354407
2026-03-31,3.544008011572272
2026-04-01,2.7339490374986095
2026-04-02,2.7339490374986095
2026-04-03,3.037721152776233
2026-04-04,3.442750639813064
2026-04-05,3.442750639813064
2026-04-06,2.328919550461779
2026-04-07,2.7339490374986095
2026-04-08,3.2402358962946485
2026-04-09,3.2402358962946485
2026-04-10,3.1389785245354407
2026-04-11,3.2402358962946485
2026-04-12,3.8477801268498952
2026-04-13,3.1389785245354407
2026-04-14,2.7339490374986095
2026-04-15,3.1389785245354407
2026-04-16,3.1389785245354407
2026-04-17,2.936463781017025
2026-04-18,2.7339490374986095
2026-04-19,3.2402358962946485
2026-04-20,2.936463781017025
2026-04-21,2.7339490374986095
2026-04-22,2.6326916657394017
2026-04-23,2.8352064092578173
2026-04-24,2.531434293980194
2026-04-25,3.544008011572272
2026-04-26,3.1389785245354407
2026-04-27,3.2402358962946485
2026-04-28,2.126404806943363
2026-04-29,2.531434293980194
2026-04-30,2.8352064092578173
2026-05-01,3.3414932680538563
2026-05-02,2.8352064092578173
2026-05-03,2.6326916657394017
2026-05-04,2.8352064092578173
2026-05-05,2.328919550461779
2026-05-06,2.7339490374986095
2026-05-07,2.531434293980194
2026-05-08,2.227662178702571
2026-05-09,2.936463781017025
2026-05-10,2.6326916657394017
2026-05-11,2.7339490374986095
2026-05-12,2.430176922220986
2026-05-13,2.531434293980194
2026-05-14,2.7339490374986095
2026-05-15,2.6326916657394017
2026-05-16,2.936463781017025
2026-05-17,2.936463781017025
2026-05-18,2.227662178702571
2026-05-19,2.531434293980194
2026-05-20,2.430176922220986
2026-05-21,3.037721152776233
2026-05-22,3.3414932680538563
2026-05-23,3.3414932680538563
2026-05-24,3.442750639813064
2026-05-25,2.936463781017025
2026-05-26,2.936463781017025
2026-05-27,2.6326916657394017
2026-05-28,2.7339490374986095
2026-05-29,3.1389785245354407
2026-05-30,3.2402358962946485
2026-05-31,3.037721152776233
