Time,tiempo
2022-05-17,41.0
2022-05-18,44.0
2022-05-19,52.0
2022-05-20,61.0
2022-05-21,70.0
2022-05-22,69.0
2022-05-23,65.0
2022-05-24,80.0
2022-05-25,67.0
2022-05-26,63.0
2022-05-27,70.0
2022-05-28,59.0
2022-05-29,50.0
2022-05-30,52.0
2022-05-31,49.0
2022-06-01,57.0
2022-06-02,69.0
2022-06-03,62.0
2022-06-04,59.0
2022-06-05,50.0
2022-06-06,55.0
2022-06-07,56.0
2022-06-08,62.0
2022-06-09,60.0
2022-06-10,53.0
2022-06-11,61.0
2022-06-12,62.0
2022-06-13,52.0
2022-06-14,56.0
2022-06-15,47.0
2022-06-16,61.0
2022-06-17,57.0
2022-06-18,51.0
2022-06-19,49.0
2022-06-20,45.0
2022-06-21,51.0
2022-06-22,64.0
2022-06-23,57.0
2022-06-24,51.0
2022-06-25,52.0
2022-06-26,57.0
2022-06-27,80.0
2022-06-28,56.0
2022-06-29,57.0
2022-06-30,54.0
2022-07-01,63.0
2022-07-02,64.0
2022-07-03,56.0
2022-07-04,51.0
2022-07-05,60.0
2022-07-06,58.0
2022-07-07,55.0
2022-07-08,57.0
2022-07-09,58.0
2022-07-10,46.0
2022-07-11,50.0
2022-07-12,55.0
2022-07-13,54.0
2022-07-14,53.0
2022-07-15,53.0
2022-07-16,58.0
2022-07-17,54.0
2022-07-18,61.0
2022-07-19,52.0
2022-07-20,48.0
2022-07-21,61.0
2022-07-22,48.0
2022-07-23,53.0
2022-07-24,51.0
2022-07-25,64.0
2022-07-26,57.0
2022-07-27,53.0
2022-07-28,59.0
2022-07-29,58.0
2022-07-30,48.0
2022-07-31,55.0
2022-08-01,60.0
2022-08-02,52.0
2022-08-03,46.0
2022-08-04,54.0
2022-08-05,60.0
2022-08-06,58.0
2022-08-07,55.0
2022-08-08,58.0
2022-08-09,63.0
2022-08-10,57.0
2022-08-11,62.0
2022-08-12,54.0
2022-08-13,50.0
2022-08-14,51.0
2022-08-15,56.0
2022-08-16,51.0
2022-08-17,60.0
2022-08-18,58.0
2022-08-19,67.0
2022-08-20,67.0
2022-08-21,68.0
2022-08-22,77.0
2022-08-23,66.0
2022-08-24,55.0
2022-08-25,54.0
2022-08-26,56.0
2022-08-27,50.0
2022-08-28,52.0
2022-08-29,55.5
2022-08-30,59.5
2022-08-31,45.5
2022-09-01,44.5
2022-09-02,47.5
2022-09-03,56.0
2022-09-04,55.0
2022-09-05,61.5
2022-09-06,62.0
2022-09-07,55.0
2022-09-08,43.0
2022-09-09,52.5
2022-09-10,58.0
2022-09-11,58.5
2022-09-12,54.5
2022-09-13,46.5
2022-09-14,38.0
2022-09-15,38.5
2022-09-16,38.5
2022-09-17,40.0
2022-09-18,47.0
2022-09-19,48.0
2022-09-20,39.5
2022-09-21,39.5
2022-09-22,54.0
2022-09-23,38.5
2022-09-24,40.5
2022-09-25,51.0
2022-09-26,45.5
2022-09-27,46.5
2022-09-28,43.0
2022-09-29,39.0
2022-09-30,42.0
2022-10-01,42.0
2022-10-02,37.0
2022-10-03,40.0
2022-10-04,39.0
2022-10-05,38.0
2022-10-06,31.0
2022-10-07,31.0
2022-10-08,34.0
2022-10-09,33.0
2022-10-10,32.0
2022-10-11,34.0
2022-10-12,46.0
2022-10-13,53.0
2022-10-14,35.0
2022-10-15,38.0
2022-10-16,41.0
2022-10-17,55.0
2022-10-18,42.0
2022-10-19,40.0
2022-10-20,36.0
2022-10-21,34.0
2022-10-22,38.0
2022-10-23,45.0
2022-10-24,58.0
2022-10-25,52.0
2022-10-26,44.0
2022-10-27,38.0
2022-10-28,47.0
2022-10-29,39.0
2022-10-30,36.0
2022-10-31,51.0
2022-11-01,51.0
2022-11-02,42.0
2022-11-03,44.0
2022-11-04,53.0
2022-11-05,50.0
2022-11-06,46.0
2022-11-07,55.0
2022-11-08,55.0
2022-11-09,48.0
2022-11-10,53.0
2022-11-11,70.0
2022-11-12,58.0
2022-11-13,52.0
2022-11-14,59.0
2022-11-15,66.0
2022-11-16,53.0
2022-11-17,52.0
2022-11-18,49.0
2022-11-19,59.0
2022-11-20,53.0
2022-11-21,58.0
2022-11-22,49.0
2022-11-23,49.0
2022-11-24,56.0
2022-11-25,60.0
2022-11-26,49.0
2022-11-27,56.0
2022-11-28,47.0
2022-11-29,54.0
2022-11-30,67.0
2022-12-01,56.0
2022-12-02,56.0
2022-12-03,64.0
2022-12-04,52.0
2022-12-05,55.0
2022-12-06,63.0
2022-12-07,60.0
2022-12-08,54.0
2022-12-09,52.0
2022-12-10,59.0
2022-12-11,71.0
2022-12-12,63.0
2022-12-13,60.0
2022-12-14,64.0
2022-12-15,68.0
2022-12-16,56.0
2022-12-17,55.0
2022-12-18,49.0
2022-12-19,61.0
2022-12-20,61.0
2022-12-21,63.0
2022-12-22,93.0
2022-12-23,100.0
2022-12-24,80.0
2022-12-25,64.0
2022-12-26,68.0
2022-12-27,70.0
2022-12-28,58.0
2022-12-29,65.0
2022-12-30,58.0
2022-12-31,66.0
2023-01-01,50.0
2023-01-02,69.0
2023-01-03,71.0
2023-01-04,70.0
2023-01-05,65.0
2023-01-06,54.0
2023-01-07,53.0
2023-01-08,57.0
2023-01-09,57.0
2023-01-10,59.0
2023-01-11,54.0
2023-01-12,67.0
2023-01-13,66.0
2023-01-14,71.0
2023-01-15,63.0
2023-01-16,70.0
2023-01-17,62.0
2023-01-18,61.0
2023-01-19,66.0
2023-01-20,50.0
2023-01-21,58.0
2023-01-22,60.0
2023-01-23,63.0
2023-01-24,68.0
2023-01-25,77.0
2023-01-26,52.0
2023-01-27,49.0
2023-01-28,57.0
2023-01-29,71.0
2023-01-30,78.0
2023-01-31,80.0
2023-02-01,70.0
2023-02-02,66.0
2023-02-03,65.0
2023-02-04,59.0
2023-02-05,59.0
2023-02-06,50.0
2023-02-07,54.0
2023-02-08,59.0
2023-02-09,55.0
2023-02-10,52.0
2023-02-11,56.0
2023-02-12,53.0
2023-02-13,50.0
2023-02-14,57.0
2023-02-15,57.0
2023-02-16,68.0
2023-02-17,63.0
2023-02-18,46.0
2023-02-19,45.0
2023-02-20,50.0
2023-02-21,62.0
2023-02-22,77.0
2023-02-23,64.0
2023-02-24,65.0
2023-02-25,76.0
2023-02-26,62.0
2023-02-27,79.0
2023-02-28,72.0
2023-03-01,70.0
2023-03-02,72.0
2023-03-03,68.0
2023-03-04,57.0
2023-03-05,58.0
2023-03-06,50.0
2023-03-07,49.0
2023-03-08,55.0
2023-03-09,62.0
2023-03-10,78.0
2023-03-11,68.0
2023-03-12,66.0
2023-03-13,72.0
2023-03-14,78.0
2023-03-15,70.0
2023-03-16,70.0
2023-03-17,66.0
2023-03-18,58.0
2023-03-19,65.0
2023-03-20,66.0
2023-03-21,73.0
2023-03-22,75.0
2023-03-23,72.0
2023-03-24,65.0
2023-03-25,62.0
2023-03-26,58.0
2023-03-27,69.0
2023-03-28,62.0
2023-03-29,70.0
2023-03-30,70.0
2023-03-31,61.0
2023-04-01,66.0
2023-04-02,52.0
2023-04-03,58.0
2023-04-04,55.0
2023-04-05,68.0
2023-04-06,75.0
2023-04-07,67.0
2023-04-08,57.0
2023-04-09,54.0
2023-04-10,54.0
2023-04-11,46.0
2023-04-12,53.0
2023-04-13,58.0
2023-04-14,63.0
2023-04-15,66.0
2023-04-16,59.0
2023-04-17,57.0
2023-04-18,51.0
2023-04-19,47.0
2023-04-20,55.0
2023-04-21,58.0
2023-04-22,67.0
2023-04-23,65.0
2023-04-24,55.0
2023-04-25,60.0
2023-04-26,59.5
2023-04-27,66.0
2023-04-28,65.5
2023-04-29,62.0
2023-04-30,58.0
2023-05-01,50.0
2023-05-02,52.0
2023-05-03,48.5
2023-05-04,59.0
2023-05-05,53.5
2023-05-06,50.0
2023-05-07,52.0
2023-05-08,54.5
2023-05-09,53.5
2023-05-10,47.5
2023-05-11,46.5
2023-05-12,51.5
2023-05-13,61.5
2023-05-14,52.5
2023-05-15,54.5
2023-05-16,51.5
2023-05-17,43.0
2023-05-18,44.5
2023-05-19,51.0
2023-05-20,60.0
2023-05-21,43.0
2023-05-22,38.5
2023-05-23,40.5
2023-05-24,47.5
2023-05-25,38.5
2023-05-26,33.0
2023-05-27,35.0
2023-05-28,35.0
2023-05-29,38.0
2023-05-30,35.0
2023-05-31,33.0
2023-06-01,33.0
2023-06-02,36.0
2023-06-03,41.0
2023-06-04,42.0
2023-06-05,40.0
2023-06-06,42.0
2023-06-07,36.0
2023-06-08,39.0
2023-06-09,36.0
2023-06-10,39.0
2023-06-11,45.0
2023-06-12,55.0
2023-06-13,41.0
2023-06-14,48.0
2023-06-15,41.0
2023-06-16,50.0
2023-06-17,39.0
2023-06-18,36.0
2023-06-19,44.0
2023-06-20,49.0
2023-06-21,51.0
2023-06-22,57.0
2023-06-23,50.0
2023-06-24,45.0
2023-06-25,45.0
2023-06-26,47.0
2023-06-27,42.0
2023-06-28,36.0
2023-06-29,36.0
2023-06-30,38.0
2023-07-01,42.0
2023-07-02,48.0
2023-07-03,47.0
2023-07-04,47.0
2023-07-05,44.0
2023-07-06,44.0
2023-07-07,43.0
2023-07-08,47.0
2023-07-09,47.0
2023-07-10,43.0
2023-07-11,34.0
2023-07-12,38.0
2023-07-13,41.0
2023-07-14,53.0
2023-07-15,50.0
2023-07-16,50.0
2023-07-17,38.0
2023-07-18,44.0
2023-07-19,46.0
2023-07-20,40.0
2023-07-21,45.0
2023-07-22,36.0
2023-07-23,37.0
2023-07-24,41.0
2023-07-25,40.0
2023-07-26,35.0
2023-07-27,39.0
2023-07-28,43.0
2023-07-29,48.0
2023-07-30,36.0
2023-07-31,37.0
2023-08-01,34.0
2023-08-02,33.0
2023-08-03,40.0
2023-08-04,44.0
2023-08-05,37.0
2023-08-06,42.0
2023-08-07,55.0
2023-08-08,41.0
2023-08-09,39.0
2023-08-10,55.0
2023-08-11,40.0
2023-08-12,41.0
2023-08-13,38.0
2023-08-14,47.0
2023-08-15,52.0
2023-08-16,39.0
2023-08-17,43.0
2023-08-18,40.0
2023-08-19,39.0
2023-08-20,49.0
2023-08-21,47.0
2023-08-22,41.0
2023-08-23,38.0
2023-08-24,45.0
2023-08-25,48.0
2023-08-26,39.0
2023-08-27,41.0
2023-08-28,52.0
2023-08-29,51.0
2023-08-30,53.0
2023-08-31,36.0
2023-09-01,36.0
2023-09-02,36.0
2023-09-03,35.0
2023-09-04,33.0
2023-09-05,32.0
2023-09-06,35.0
2023-09-07,35.0
2023-09-08,43.0
2023-09-09,50.0
2023-09-10,46.0
2023-09-11,50.0
2023-09-12,46.0
2023-09-13,49.0
2023-09-14,41.0
2023-09-15,42.0
2023-09-16,45.0
2023-09-17,45.0
2023-09-18,42.0
2023-09-19,34.0
2023-09-20,34.0
2023-09-21,37.0
2023-09-22,39.0
2023-09-23,46.0
2023-09-24,50.0
2023-09-25,53.0
2023-09-26,53.0
2023-09-27,42.0
2023-09-28,42.0
2023-09-29,44.0
2023-09-30,35.0
2023-10-01,23.0
2023-10-02,23.0
2023-10-03,36.0
2023-10-04,43.0
2023-10-05,49.0
2023-10-06,49.0
2023-10-07,50.0
2023-10-08,38.0
2023-10-09,39.0
2023-10-10,41.0
2023-10-11,52.0
2023-10-12,47.0
2023-10-13,45.0
2023-10-14,51.0
2023-10-15,37.0
2023-10-16,39.0
2023-10-17,32.0
2023-10-18,34.0
2023-10-19,37.0
2023-10-20,51.0
2023-10-21,40.0
2023-10-22,36.0
2023-10-23,42.0
2023-10-24,41.0
2023-10-25,46.0
2023-10-26,51.0
2023-10-27,43.0
2023-10-28,48.0
2023-10-29,53.0
2023-10-30,58.0
2023-10-31,53.0
2023-11-01,48.0
2023-11-02,40.0
2023-11-03,35.0
2023-11-04,37.0
2023-11-05,35.0
2023-11-06,37.0
2023-11-07,35.0
2023-11-08,38.0
2023-11-09,52.0
2023-11-10,56.0
2023-11-11,43.0
2023-11-12,40.0
2023-11-13,46.0
2023-11-14,41.0
2023-11-15,56.0
2023-11-16,48.0
2023-11-17,45.0
2023-11-18,52.0
2023-11-19,43.0
2023-11-20,54.0
2023-11-21,64.0
2023-11-22,52.0
2023-11-23,48.0
2023-11-24,43.0
2023-11-25,45.0
2023-11-26,64.0
2023-11-27,46.0
2023-11-28,44.0
2023-11-29,51.0
2023-11-30,63.0
2023-12-01,71.0
2023-12-02,51.0
2023-12-03,54.0
2023-12-04,41.0
2023-12-05,41.0
2023-12-06,44.0
2023-12-07,45.0
2023-12-08,37.0
2023-12-09,48.0
2023-12-10,55.0
2023-12-11,45.0
2023-12-12,36.0
2023-12-13,45.0
2023-12-14,43.0
2023-12-15,50.0
2023-12-16,55.0
2023-12-17,63.0
2023-12-18,58.0
2023-12-19,54.0
2023-12-20,56.0
2023-12-21,58.0
2023-12-22,59.0
2023-12-23,59.0
2023-12-24,54.0
2023-12-25,54.0
2023-12-26,58.0
2023-12-27,60.0
2023-12-28,57.0
2023-12-29,54.0
2023-12-30,54.0
2023-12-31,42.0
2024-01-01,41.0
2024-01-02,49.0
2024-01-03,59.0
2024-01-04,54.0
2024-01-05,57.0
2024-01-06,85.0
2024-01-07,63.0
2024-01-08,69.0
2024-01-09,85.0
2024-01-10,61.0
2024-01-11,60.0
2024-01-12,82.0
2024-01-13,75.0
2024-01-14,83.0
2024-01-15,99.0
2024-01-16,100.0
2024-01-17,78.0
2024-01-18,71.0
2024-01-19,83.0
2024-01-20,75.0
2024-01-21,77.0
2024-01-22,89.0
2024-01-23,84.0
2024-01-24,83.0
2024-01-25,71.0
2024-01-26,49.0
2024-01-27,46.0
2024-01-28,42.0
2024-01-29,40.0
2024-01-30,39.0
2024-01-31,44.0
2024-02-01,49.0
2024-02-02,45.0
2024-02-03,50.0
2024-02-04,58.0
2024-02-05,53.0
2024-02-06,45.0
2024-02-07,47.0
2024-02-08,45.0
2024-02-09,42.0
2024-02-10,54.0
2024-02-11,50.0
2024-02-12,47.0
2024-02-13,48.0
2024-02-14,38.0
2024-02-15,39.0
2024-02-16,50.0
2024-02-17,56.0
2024-02-18,54.0
2024-02-19,48.0
2024-02-20,45.0
2024-02-21,40.0
2024-02-22,43.0
2024-02-23,46.0
2024-02-24,40.0
2024-02-25,36.0
2024-02-26,43.0
2024-02-27,53.0
2024-02-28,53.0
2024-02-29,49.0
2024-03-01,54.0
2024-03-02,61.0
2024-03-03,53.0
2024-03-04,48.0
2024-03-05,54.0
2024-03-06,66.0
2024-03-07,52.0
2024-03-08,53.0
2024-03-09,51.0
2024-03-10,43.0
2024-03-11,39.0
2024-03-12,37.0
2024-03-13,36.0
2024-03-14,47.0
2024-03-15,56.0
2024-03-16,47.0
2024-03-17,42.0
2024-03-18,42.0
2024-03-19,36.0
2024-03-20,42.0
2024-03-21,46.0
2024-03-22,57.0
2024-03-23,65.0
2024-03-24,51.0
2024-03-25,51.0
2024-03-26,47.0
2024-03-27,52.0
2024-03-28,49.0
2024-03-29,42.0
2024-03-30,50.0
2024-03-31,50.0
2024-04-01,55.0
2024-04-02,53.0
2024-04-03,54.0
2024-04-04,51.0
2024-04-05,47.0
2024-04-06,40.0
2024-04-07,40.0
2024-04-08,43.0
2024-04-09,49.0
2024-04-10,50.0
2024-04-11,55.0
2024-04-12,44.0
2024-04-13,45.0
2024-04-14,43.0
2024-04-15,35.0
2024-04-16,36.0
2024-04-17,41.0
2024-04-18,39.0
2024-04-19,38.0
2024-04-20,52.0
2024-04-21,41.0
2024-04-22,34.0
2024-04-23,32.0
2024-04-24,34.0
2024-04-25,34.0
2024-04-26,41.0
2024-04-27,41.0
2024-04-28,42.0
2024-04-29,38.0
2024-04-30,39.0
2024-05-01,37.0
2024-05-02,40.0
2024-05-03,41.0
2024-05-04,52.0
2024-05-05,51.0
2024-05-06,45.0
2024-05-07,38.0
2024-05-08,41.0
2024-05-09,50.0
2024-05-10,42.0
2024-05-11,36.0
2024-05-12,44.0
2024-05-13,47.0
2024-05-14,44.0
2024-05-15,47.0
2024-05-16,49.0
2024-05-17,46.0
2024-05-18,45.0
2024-05-19,36.0
2024-05-20,33.0
2024-05-21,33.0
2024-05-22,36.0
2024-05-23,44.0
2024-05-24,40.0
2024-05-25,38.0
2024-05-26,41.0
2024-05-27,47.0
2024-05-28,42.0
2024-05-29,44.0
2024-05-30,40.0
2024-05-31,38.0
2024-06-01,41.0
2024-06-02,40.0
2024-06-03,38.0
2024-06-04,38.0
2024-06-05,47.0
2024-06-06,43.0
2024-06-07,28.0
2024-06-08,31.0
2024-06-09,36.0
2024-06-10,36.0
2024-06-11,36.0
2024-06-12,34.0
2024-06-13,33.0
2024-06-14,36.0
2024-06-15,31.0
2024-06-16,30.0
2024-06-17,36.0
2024-06-18,27.0
2024-06-19,33.0
2024-06-20,29.0
2024-06-21,28.0
2024-06-22,31.0
2024-06-23,31.0
2024-06-24,27.0
2024-06-25,28.0
2024-06-26,28.0
2024-06-27,23.0
2024-06-28,20.0
2024-06-29,21.0
2024-06-30,26.0
2024-07-01,20.0
2024-07-02,19.0
2024-07-03,18.0
2024-07-04,22.0
2024-07-05,28.0
2024-07-06,25.0
2024-07-07,24.0
2024-07-08,28.0
2024-07-09,23.0
2024-07-10,22.0
2024-07-11,22.0
2024-07-12,26.0
2024-07-13,23.0
2024-07-14,17.0
2024-07-15,21.0
2024-07-16,20.0
2024-07-17,26.0
2024-07-18,24.0
2024-07-19,19.0
2024-07-20,24.0
2024-07-21,25.0
2024-07-22,30.0
2024-07-23,29.0
2024-07-24,31.0
2024-07-25,26.0
2024-07-26,20.0
2024-07-27,18.0
2024-07-28,20.0
2024-07-29,24.0
2024-07-30,19.0
2024-07-31,20.0
2024-08-01,17.0
2024-08-02,23.0
2024-08-03,23.0
2024-08-04,24.0
2024-08-05,20.0
2024-08-06,22.0
2024-08-07,22.0
2024-08-08,22.0
2024-08-09,21.0
2024-08-10,16.0
2024-08-11,14.0
2024-08-12,17.0
2024-08-13,16.0
2024-08-14,15.0
2024-08-15,16.0
2024-08-16,15.0
2024-08-17,21.0
2024-08-18,43.0
2024-08-19,34.0
2024-08-20,29.0
2024-08-21,26.0
2024-08-22,29.0
2024-08-23,31.5
2024-08-24,27.0
2024-08-25,26.0
2024-08-26,35.5
2024-08-27,37.0
2024-08-28,36.5
2024-08-29,39.0
2024-08-30,45.0
2024-08-31,38.0
2024-09-01,43.0
2024-09-02,36.0
2024-09-03,35.5
2024-09-04,36.5
2024-09-05,36.5
2024-09-06,37.5
2024-09-07,41.5
2024-09-08,30.0
2024-09-09,33.0
2024-09-10,33.5
2024-09-11,36.0
2024-09-12,35.5
2024-09-13,34.0
2024-09-14,30.0
2024-09-15,30.5
2024-09-16,34.0
2024-09-17,56.0
2024-09-18,54.0
2024-09-19,45.0
2024-09-20,44.0
2024-09-21,43.0
2024-09-22,43.0
2024-09-23,55.0
2024-09-24,65.0
2024-09-25,74.0
2024-09-26,71.0
2024-09-27,69.0
2024-09-28,61.0
2024-09-29,49.0
2024-09-30,48.0
2024-10-01,43.0
2024-10-02,37.0
2024-10-03,38.0
2024-10-04,46.0
2024-10-05,38.0
2024-10-06,42.0
2024-10-07,50.0
2024-10-08,45.0
2024-10-09,50.0
2024-10-10,43.0
2024-10-11,38.0
2024-10-12,42.0
2024-10-13,40.0
2024-10-14,42.0
2024-10-15,44.0
2024-10-16,49.0
2024-10-17,51.0
2024-10-18,46.0
2024-10-19,44.0
2024-10-20,38.0
2024-10-21,39.0
2024-10-22,35.0
2024-10-23,35.0
2024-10-24,36.0
2024-10-25,36.0
2024-10-26,38.0
2024-10-27,36.0
2024-10-28,40.0
2024-10-29,52.0
2024-10-30,59.0
2024-10-31,62.0
2024-11-01,54.0
2024-11-02,66.0
2024-11-03,61.0
2024-11-04,72.0
2024-11-05,62.0
2024-11-06,48.0
2024-11-07,56.0
2024-11-08,56.0
2024-11-09,49.0
2024-11-10,56.0
2024-11-11,58.0
2024-11-12,44.0
2024-11-13,59.0
2024-11-14,62.0
2024-11-15,48.0
2024-11-16,44.0
2024-11-17,52.0
2024-11-18,66.0
2024-11-19,57.0
2024-11-20,71.0
2024-11-21,72.0
2024-11-22,75.0
2024-11-23,59.0
2024-11-24,53.0
2024-11-25,65.0
2024-11-26,74.0
2024-11-27,61.0
2024-11-28,88.0
2024-11-29,53.0
2024-11-30,49.0
2024-12-01,48.0
2024-12-02,49.0
2024-12-03,52.0
2024-12-04,68.0
2024-12-05,62.0
2024-12-06,53.0
2024-12-07,66.0
2024-12-08,61.0
2024-12-09,76.0
2024-12-10,68.0
2024-12-11,73.0
2024-12-12,64.0
2024-12-13,60.0
2024-12-14,73.0
2024-12-15,70.0
2024-12-16,76.0
2024-12-17,58.0
2024-12-18,73.0
2024-12-19,57.0
2024-12-20,68.0
2024-12-21,58.0
2024-12-22,59.0
2024-12-23,58.0
2024-12-24,88.0
2024-12-25,52.0
2024-12-26,71.0
2024-12-27,71.0
2024-12-28,90.0
2024-12-29,78.0
2024-12-30,60.0
2024-12-31,64.0
2025-01-01,49.0
2025-01-02,53.0
2025-01-03,65.0
2025-01-04,67.0
2025-01-05,82.0
2025-01-06,97.0
2025-01-07,71.0
2025-01-08,69.0
2025-01-09,90.0
2025-01-10,100.0
2025-01-11,78.0
2025-01-12,63.0
2025-01-13,55.0
2025-01-14,57.0
2025-01-15,56.0
2025-01-16,56.0
2025-01-17,59.0
2025-01-18,90.0
2025-01-19,85.0
2025-01-20,86.0
2025-01-21,95.0
2025-01-22,77.0
2025-01-23,63.0
2025-01-24,56.0
2025-01-25,72.0
2025-01-26,79.0
2025-01-27,67.0
2025-01-28,50.0
2025-01-29,63.0
2025-01-30,66.0
2025-01-31,75.0
2025-02-01,50.0
2025-02-02,53.0
2025-02-03,53.0
2025-02-04,56.0
2025-02-05,67.0
2025-02-06,78.0
2025-02-07,58.0
2025-02-08,67.0
2025-02-09,62.0
2025-02-10,59.0
2025-02-11,82.0
2025-02-12,85.0
2025-02-13,85.0
2025-02-14,70.0
2025-02-15,92.0
2025-02-16,74.0
2025-02-17,63.0
2025-02-18,75.0
2025-02-19,90.0
2025-02-20,70.0
2025-02-21,62.0
2025-02-22,59.0
2025-02-23,53.0
2025-02-24,58.0
2025-02-25,52.0
2025-02-26,46.0
2025-02-27,61.0
2025-02-28,45.0
2025-03-01,47.0
2025-03-02,58.0
2025-03-03,60.0
2025-03-04,76.0
2025-03-05,90.0
2025-03-06,63.0
2025-03-07,59.0
2025-03-08,59.0
2025-03-09,51.0
2025-03-10,62.0
2025-03-11,56.0
2025-03-12,62.0
2025-03-13,67.0
2025-03-14,76.0
2025-03-15,78.0
2025-03-16,75.0
2025-03-17,65.0
2025-03-18,50.0
2025-03-19,59.0
2025-03-20,58.0
2025-03-21,47.0
2025-03-22,46.0
2025-03-23,64.0
2025-03-24,64.0
2025-03-25,58.0
2025-03-26,62.0
2025-03-27,61.0
2025-03-28,68.0
2025-03-29,77.0
2025-03-30,79.0
2025-03-31,87.0
2025-04-01,65.0
2025-04-02,70.0
2025-04-03,75.0
2025-04-04,69.0
2025-04-05,70.0
2025-04-06,69.0
2025-04-07,69.0
2025-04-08,51.0
2025-04-09,46.0
2025-04-10,63.0
2025-04-11,56.0
2025-04-12,51.0
2025-04-13,45.0
2025-04-14,42.0
2025-04-15,45.5
2025-04-16,42.0
2025-04-17,56.0
2025-04-18,54.0
2025-04-19,62.0
2025-04-20,60.0
2025-04-21,55.0
2025-04-22,58.0
2025-04-23,64.0
2025-04-24,62.0
2025-04-25,62.5
2025-04-26,71.5
2025-04-27,49.5
2025-04-28,52.5
2025-04-29,56.5
2025-04-30,57.5
2025-05-01,61.0
2025-05-02,68.0
2025-05-03,74.5
2025-05-04,74.0
2025-05-05,74.5
2025-05-06,70.5
2025-05-07,64.0
2025-05-08,66.5
2025-05-09,68.0
2025-05-10,61.0
2025-05-11,63.0
2025-05-12,71.5
2025-05-13,69.5
2025-05-14,60.0
2025-05-15,52.0
2025-05-16,56.0
2025-05-17,69.0
2025-05-18,60.0
2025-05-19,61.0
2025-05-20,56.0
2025-05-21,60.0
2025-05-22,61.0
2025-05-23,53.0
2025-05-24,55.0
2025-05-25,58.0
2025-05-26,63.0
2025-05-27,62.0
2025-05-28,73.0
2025-05-29,70.0
2025-05-30,72.0
2025-05-31,62.0
2025-06-01,60.0
2025-06-02,55.0
2025-06-03,63.0
2025-06-04,64.0
2025-06-05,63.0
2025-06-06,56.0
2025-06-07,60.0
2025-06-08,57.0
2025-06-09,68.0
2025-06-10,63.0
2025-06-11,57.0
2025-06-12,55.0
2025-06-13,68.0
2025-06-14,64.0
2025-06-15,63.0
2025-06-16,58.0
2025-06-17,57.0
2025-06-18,58.0
2025-06-19,60.0
2025-06-20,51.0
2025-06-21,49.0
2025-06-22,52.0
2025-06-23,49.0
2025-06-24,55.0
