Time,ned_fulmer
2024-03-09,17.81190019193858
2024-03-10,0.0
2024-03-11,20.038387715930902
2024-03-12,0.0
2024-03-13,15.585412667946258
2024-03-14,0.0
2024-03-15,0.0
2024-03-16,0.0
2024-03-17,0.0
2024-03-18,0.0
2024-03-19,0.0
2024-03-20,17.81190019193858
2024-03-21,15.585412667946258
2024-03-22,0.0
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,20.038387715930902
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,24.491362763915546
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,15.585412667946258
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,24.491362763915546
2024-04-21,26.717850287907872
2024-04-22,26.717850287907872
2024-04-23,31.170825335892516
2024-04-24,26.717850287907872
2024-04-25,0.0
2024-04-26,15.585412667946258
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,15.585412667946258
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,20.038387715930902
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,20.038387715930902
2024-05-12,28.944337811900194
2024-05-13,22.264875239923224
2024-05-14,0.0
2024-05-15,17.81190019193858
2024-05-16,20.038387715930902
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,77.92706333973129
2024-05-23,144.72168905950096
2024-05-24,222.64875239923225
2024-05-25,80.15355086372361
2024-05-26,60.11516314779271
2024-05-27,62.34165067178503
2024-05-28,31.170825335892516
2024-05-29,0.0
2024-05-30,35.62380038387716
2024-05-31,24.491362763915546
2024-06-01,26.717850287907872
2024-06-02,26.717850287907872
2024-06-03,17.81190019193858
2024-06-04,0.0
2024-06-05,17.81190019193858
2024-06-06,24.491362763915546
2024-06-07,31.170825335892516
2024-06-08,0.0
2024-06-09,28.944337811900194
2024-06-10,28.944337811900194
2024-06-11,26.717850287907872
2024-06-12,20.038387715930902
2024-06-13,15.585412667946258
2024-06-14,0.0
2024-06-15,17.81190019193858
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,17.81190019193858
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,0.0
2024-06-25,0.0
2024-06-26,17.81190019193858
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,17.81190019193858
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,20.038387715930902
2024-07-10,20.038387715930902
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,17.81190019193858
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,17.81190019193858
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,17.81190019193858
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,22.264875239923224
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,17.81190019193858
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,17.81190019193858
2024-08-18,0.0
2024-08-19,17.29270633397313
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,0.0
2024-08-30,0.0
2024-08-31,0.0
2024-09-01,20.40595009596929
2024-09-02,0.0
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.0
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,0.0
2024-09-10,25.132437619961614
2024-09-11,0.0
2024-09-12,0.0
2024-09-13,19.40595009596929
2024-09-14,0.0
2024-09-15,19.90595009596929
2024-09-16,0.0
2024-09-17,21.0
2024-09-18,0.0
2024-09-19,25.0
2024-09-20,0.0
2024-09-21,0.0
2024-09-22,0.0
2024-09-23,0.0
2024-09-24,21.0
2024-09-25,0.0
2024-09-26,0.0
2024-09-27,20.0
2024-09-28,100.0
2024-09-29,51.0
2024-09-30,51.0
2024-10-01,42.0
2024-10-02,27.0
2024-10-03,0.0
2024-10-04,21.0
2024-10-05,34.0
2024-10-06,26.0
2024-10-07,0.0
2024-10-08,0.0
2024-10-09,0.0
2024-10-10,23.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,23.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,30.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,22.0
2024-10-24,0.0
2024-10-25,0.0
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,0.0
2024-10-29,23.0
2024-10-30,0.0
2024-10-31,0.0
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,18.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,22.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,0.0
2024-11-14,0.0
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,25.0
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,0.0
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,33.0
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,0.0
2024-12-03,0.0
2024-12-04,0.0
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,0.0
2024-12-12,0.0
2024-12-13,0.0
2024-12-14,27.0
2024-12-15,0.0
2024-12-16,0.0
2024-12-17,0.0
2024-12-18,22.0
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,0.0
2025-01-07,0.0
2025-01-08,0.0
2025-01-09,0.0
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,0.0
2025-01-14,0.0
2025-01-15,0.0
2025-01-16,0.0
2025-01-17,0.0
2025-01-18,29.0
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,0.0
2025-01-22,0.0
2025-01-23,0.0
2025-01-24,22.0
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,0.0
2025-01-28,0.0
2025-01-29,24.0
2025-01-30,0.0
2025-01-31,0.0
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,0.0
2025-02-04,0.0
2025-02-05,0.0
2025-02-06,0.0
2025-02-07,0.0
2025-02-08,24.0
2025-02-09,0.0
2025-02-10,31.0
2025-02-11,0.0
2025-02-12,0.0
2025-02-13,0.0
2025-02-14,0.0
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,0.0
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,0.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,0.0
2025-02-25,0.0
2025-02-26,0.0
2025-02-27,0.0
2025-02-28,0.0
2025-03-01,0.0
2025-03-02,32.0
2025-03-03,0.0
2025-03-04,0.0
2025-03-05,0.0
2025-03-06,0.0
2025-03-07,0.0
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,0.0
2025-03-11,0.0
2025-03-12,0.0
2025-03-13,0.0
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,26.0
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,22.0
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.0
2025-03-25,0.0
2025-03-26,0.0
2025-03-27,0.0
2025-03-28,0.0
2025-03-29,0.0
2025-03-30,30.0
2025-03-31,0.0
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,0.0
2025-04-08,41.0
2025-04-09,45.0
2025-04-10,19.0
2025-04-11,23.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,30.0
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,0.0
2025-04-18,11.5
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,0.0
2025-04-29,0.0
2025-04-30,0.0
2025-05-01,0.0
2025-05-02,0.0
2025-05-03,0.0
2025-05-04,16.0
2025-05-05,13.0
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.0
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,0.0
