Time,twitter
2022-07-29,36.0
2022-07-30,33.0
2022-07-31,36.0
2022-08-01,37.0
2022-08-02,38.0
2022-08-03,36.0
2022-08-04,36.0
2022-08-05,36.0
2022-08-06,36.0
2022-08-07,36.0
2022-08-08,36.0
2022-08-09,46.0
2022-08-10,40.0
2022-08-11,42.0
2022-08-12,46.0
2022-08-13,40.0
2022-08-14,39.0
2022-08-15,37.0
2022-08-16,37.0
2022-08-17,35.0
2022-08-18,35.0
2022-08-19,35.0
2022-08-20,36.0
2022-08-21,37.0
2022-08-22,36.0
2022-08-23,37.0
2022-08-24,38.0
2022-08-25,37.0
2022-08-26,37.0
2022-08-27,40.0
2022-08-28,39.0
2022-08-29,37.0
2022-08-30,39.0
2022-08-31,38.0
2022-09-01,37.5
2022-09-02,39.5
2022-09-03,41.5
2022-09-04,38.5
2022-09-05,38.0
2022-09-06,37.0
2022-09-07,36.5
2022-09-08,40.5
2022-09-09,40.5
2022-09-10,39.5
2022-09-11,40.5
2022-09-12,40.0
2022-09-13,43.5
2022-09-14,39.5
2022-09-15,36.0
2022-09-16,35.0
2022-09-17,39.0
2022-09-18,41.5
2022-09-19,38.0
2022-09-20,38.0
2022-09-21,38.0
2022-09-22,36.5
2022-09-23,36.0
2022-09-24,39.0
2022-09-25,37.5
2022-09-26,38.0
2022-09-27,37.0
2022-09-28,42.0
2022-09-29,42.0
2022-09-30,41.0
2022-10-01,40.0
2022-10-02,43.0
2022-10-03,47.0
2022-10-04,55.0
2022-10-05,48.0
2022-10-06,44.0
2022-10-07,44.0
2022-10-08,43.0
2022-10-09,44.0
2022-10-10,46.0
2022-10-11,42.0
2022-10-12,40.0
2022-10-13,41.0
2022-10-14,42.0
2022-10-15,41.0
2022-10-16,43.0
2022-10-17,44.0
2022-10-18,41.0
2022-10-19,41.0
2022-10-20,40.0
2022-10-21,43.0
2022-10-22,43.0
2022-10-23,49.0
2022-10-24,45.0
2022-10-25,46.0
2022-10-26,46.0
2022-10-27,50.0
2022-10-28,81.0
2022-10-29,63.0
2022-10-30,56.0
2022-10-31,57.0
2022-11-01,67.0
2022-11-02,56.0
2022-11-03,53.0
2022-11-04,66.0
2022-11-05,60.0
2022-11-06,52.0
2022-11-07,55.0
2022-11-08,52.0
2022-11-09,52.0
2022-11-10,52.0
2022-11-11,57.0
2022-11-12,56.0
2022-11-13,52.0
2022-11-14,48.0
2022-11-15,56.0
2022-11-16,50.0
2022-11-17,46.0
2022-11-18,100.0
2022-11-19,66.0
2022-11-20,72.0
2022-11-21,54.0
2022-11-22,50.0
2022-11-23,45.0
2022-11-24,44.0
2022-11-25,45.0
2022-11-26,42.0
2022-11-27,43.0
2022-11-28,44.0
2022-11-29,43.0
2022-11-30,42.0
2022-12-01,41.0
2022-12-02,48.0
2022-12-03,57.0
2022-12-04,51.0
2022-12-05,46.0
2022-12-06,44.0
2022-12-07,46.0
2022-12-08,43.0
2022-12-09,47.0
2022-12-10,46.0
2022-12-11,46.0
2022-12-12,45.0
2022-12-13,49.0
2022-12-14,47.0
2022-12-15,44.0
2022-12-16,47.0
2022-12-17,43.0
2022-12-18,47.0
2022-12-19,57.0
2022-12-20,46.0
2022-12-21,46.0
2022-12-22,44.0
2022-12-23,43.0
2022-12-24,40.0
2022-12-25,39.0
2022-12-26,42.0
2022-12-27,42.0
2022-12-28,42.0
2022-12-29,45.0
2022-12-30,44.0
2022-12-31,39.0
2023-01-01,41.0
2023-01-02,41.0
2023-01-03,65.0
2023-01-04,44.0
2023-01-05,44.0
2023-01-06,42.0
2023-01-07,41.0
2023-01-08,42.0
2023-01-09,41.0
2023-01-10,40.0
2023-01-11,40.0
2023-01-12,37.0
2023-01-13,39.0
2023-01-14,41.0
2023-01-15,40.0
2023-01-16,39.0
2023-01-17,42.0
2023-01-18,39.0
2023-01-19,37.0
2023-01-20,36.0
2023-01-21,40.0
2023-01-22,41.0
2023-01-23,42.0
2023-01-24,39.0
2023-01-25,40.0
2023-01-26,38.0
2023-01-27,37.0
2023-01-28,39.0
2023-01-29,41.0
2023-01-30,40.0
2023-01-31,40.0
2023-02-01,40.0
2023-02-02,39.0
2023-02-03,40.0
2023-02-04,40.0
2023-02-05,40.0
2023-02-06,39.0
2023-02-07,39.0
2023-02-08,43.0
2023-02-09,44.0
2023-02-10,37.0
2023-02-11,38.0
2023-02-12,39.0
2023-02-13,46.0
2023-02-14,40.0
2023-02-15,39.0
2023-02-16,38.0
2023-02-17,37.0
2023-02-18,38.0
2023-02-19,38.0
2023-02-20,36.0
2023-02-21,36.0
2023-02-22,34.0
2023-02-23,36.0
2023-02-24,35.0
2023-02-25,38.0
2023-02-26,39.0
2023-02-27,38.0
2023-02-28,37.0
2023-03-01,37.0
2023-03-02,35.0
2023-03-03,36.0
2023-03-04,37.0
2023-03-05,39.0
2023-03-06,38.0
2023-03-07,37.0
2023-03-08,38.0
2023-03-09,37.0
2023-03-10,39.0
2023-03-11,36.0
2023-03-12,38.0
2023-03-13,40.0
2023-03-14,40.0
2023-03-15,39.0
2023-03-16,39.0
2023-03-17,39.0
2023-03-18,38.0
2023-03-19,39.0
2023-03-20,36.0
2023-03-21,37.0
2023-03-22,38.0
2023-03-23,38.0
2023-03-24,38.0
2023-03-25,38.0
2023-03-26,39.0
2023-03-27,38.0
2023-03-28,39.0
2023-03-29,42.0
2023-03-30,38.0
2023-03-31,40.0
2023-04-01,43.0
2023-04-02,41.0
2023-04-03,42.0
2023-04-04,46.0
2023-04-05,41.0
2023-04-06,39.0
2023-04-07,39.0
2023-04-08,38.0
2023-04-09,40.0
2023-04-10,39.0
2023-04-11,39.0
2023-04-12,40.0
2023-04-13,38.0
2023-04-14,36.0
2023-04-15,37.0
2023-04-16,40.0
2023-04-17,45.0
2023-04-18,37.0
2023-04-19,37.0
2023-04-20,38.0
2023-04-21,41.0
2023-04-22,40.0
2023-04-23,42.0
2023-04-24,42.0
2023-04-25,43.0
2023-04-26,45.5
2023-04-27,47.5
2023-04-28,53.5
2023-04-29,51.5
2023-04-30,46.5
2023-05-01,49.0
2023-05-02,46.5
2023-05-03,45.0
2023-05-04,45.5
2023-05-05,43.0
2023-05-06,46.5
2023-05-07,55.0
2023-05-08,46.5
2023-05-09,45.0
2023-05-10,47.5
2023-05-11,48.0
2023-05-12,50.5
2023-05-13,49.0
2023-05-14,48.0
2023-05-15,43.0
2023-05-16,44.0
2023-05-17,44.5
2023-05-18,43.0
2023-05-19,43.0
2023-05-20,45.0
2023-05-21,46.5
2023-05-22,42.5
2023-05-23,45.5
2023-05-24,48.5
2023-05-25,48.0
2023-05-26,51.0
2023-05-27,51.0
2023-05-28,56.0
2023-05-29,52.0
2023-05-30,51.0
2023-05-31,50.0
2023-06-01,51.0
2023-06-02,55.0
2023-06-03,53.0
2023-06-04,56.0
2023-06-05,56.0
2023-06-06,55.0
2023-06-07,61.0
2023-06-08,61.0
2023-06-09,59.0
2023-06-10,55.0
2023-06-11,56.0
2023-06-12,56.0
2023-06-13,60.0
2023-06-14,57.0
2023-06-15,56.0
2023-06-16,54.0
2023-06-17,54.0
2023-06-18,52.0
2023-06-19,55.0
2023-06-20,59.0
2023-06-21,57.0
2023-06-22,58.0
2023-06-23,58.0
2023-06-24,58.0
2023-06-25,59.0
2023-06-26,55.0
2023-06-27,57.0
2023-06-28,52.0
2023-06-29,55.0
2023-06-30,63.0
2023-07-01,100.0
2023-07-02,82.0
2023-07-03,61.0
2023-07-04,57.0
2023-07-05,57.0
2023-07-06,66.0
2023-07-07,58.0
2023-07-08,52.0
2023-07-09,54.0
2023-07-10,54.0
2023-07-11,54.0
2023-07-12,52.0
2023-07-13,54.0
2023-07-14,55.0
2023-07-15,50.0
2023-07-16,51.0
2023-07-17,49.0
2023-07-18,50.0
2023-07-19,50.0
2023-07-20,50.0
2023-07-21,48.0
2023-07-22,47.0
2023-07-23,55.0
2023-07-24,79.0
2023-07-25,70.0
2023-07-26,60.0
2023-07-27,60.0
2023-07-28,60.0
2023-07-29,59.0
2023-07-30,70.0
2023-07-31,74.0
2023-08-01,66.0
2023-08-02,57.0
2023-08-03,57.0
2023-08-04,53.0
2023-08-05,53.0
2023-08-06,58.0
2023-08-07,57.0
2023-08-08,56.0
2023-08-09,55.0
2023-08-10,55.0
2023-08-11,51.0
2023-08-12,49.0
2023-08-13,50.0
2023-08-14,50.0
2023-08-15,53.0
2023-08-16,55.0
2023-08-17,55.0
2023-08-18,53.0
2023-08-19,51.0
2023-08-20,53.0
2023-08-21,49.0
2023-08-22,51.0
2023-08-23,51.0
2023-08-24,60.0
2023-08-25,55.0
2023-08-26,52.0
2023-08-27,50.0
2023-08-28,48.0
2023-08-29,49.0
2023-08-30,48.0
2023-08-31,46.0
2023-09-01,45.0
2023-09-02,46.0
2023-09-03,47.0
2023-09-04,49.0
2023-09-05,44.0
2023-09-06,44.0
2023-09-07,46.0
2023-09-08,47.0
2023-09-09,47.0
2023-09-10,50.0
2023-09-11,48.0
2023-09-12,48.0
2023-09-13,48.0
2023-09-14,44.0
2023-09-15,44.0
2023-09-16,45.0
2023-09-17,51.0
2023-09-18,47.0
2023-09-19,50.0
2023-09-20,45.0
2023-09-21,46.0
2023-09-22,47.0
2023-09-23,50.0
2023-09-24,52.0
2023-09-25,50.0
2023-09-26,45.0
2023-09-27,46.0
2023-09-28,45.0
2023-09-29,46.0
2023-09-30,49.0
2023-10-01,51.0
2023-10-02,43.0
2023-10-03,45.0
2023-10-04,46.0
2023-10-05,54.0
2023-10-06,48.0
2023-10-07,50.0
2023-10-08,53.0
2023-10-09,55.0
2023-10-10,50.0
2023-10-11,50.0
2023-10-12,49.0
2023-10-13,50.0
2023-10-14,49.0
2023-10-15,53.0
2023-10-16,46.0
2023-10-17,48.0
2023-10-18,46.0
2023-10-19,44.0
2023-10-20,46.0
2023-10-21,46.0
2023-10-22,51.0
2023-10-23,47.0
2023-10-24,47.0
2023-10-25,45.0
2023-10-26,47.0
2023-10-27,46.0
2023-10-28,47.0
2023-10-29,48.0
2023-10-30,46.0
2023-10-31,49.0
2023-11-01,46.0
2023-11-02,47.0
2023-11-03,44.0
2023-11-04,46.0
2023-11-05,49.0
2023-11-06,45.0
2023-11-07,45.0
2023-11-08,45.0
2023-11-09,44.0
2023-11-10,43.0
2023-11-11,48.0
2023-11-12,48.0
2023-11-13,42.0
2023-11-14,42.0
2023-11-15,45.0
2023-11-16,44.0
2023-11-17,44.0
2023-11-18,47.0
2023-11-19,47.0
2023-11-20,44.0
2023-11-21,47.0
2023-11-22,45.0
2023-11-23,43.0
2023-11-24,43.0
2023-11-25,43.0
2023-11-26,47.0
2023-11-27,42.0
2023-11-28,41.0
2023-11-29,42.0
2023-11-30,44.0
2023-12-01,44.0
2023-12-02,51.0
2023-12-03,49.0
2023-12-04,46.0
2023-12-05,44.0
2023-12-06,44.0
2023-12-07,42.0
2023-12-08,44.0
2023-12-09,45.0
2023-12-10,46.0
2023-12-11,43.0
2023-12-12,42.0
2023-12-13,40.0
2023-12-14,40.0
2023-12-15,43.0
2023-12-16,45.0
2023-12-17,47.0
2023-12-18,44.0
2023-12-19,41.0
2023-12-20,47.0
2023-12-21,58.0
2023-12-22,54.5
2023-12-23,54.5
2023-12-24,55.0
2023-12-25,56.5
2023-12-26,54.0
2023-12-27,53.0
2023-12-28,52.0
2023-12-29,52.0
2023-12-30,51.5
2023-12-31,58.0
2024-01-01,55.0
2024-01-02,58.0
2024-01-03,53.0
2024-01-04,59.5
2024-01-05,53.0
2024-01-06,54.0
2024-01-07,57.0
2024-01-08,56.5
2024-01-09,55.5
2024-01-10,55.0
2024-01-11,54.5
2024-01-12,55.0
2024-01-13,54.0
2024-01-14,60.5
2024-01-15,68.0
2024-01-16,58.0
2024-01-17,55.5
2024-01-18,53.0
2024-01-19,51.5
2024-01-20,56.5
2024-01-21,68.0
2024-01-22,65.0
2024-01-23,63.0
2024-01-24,67.0
2024-01-25,63.0
2024-01-26,64.0
2024-01-27,67.0
2024-01-28,72.0
2024-01-29,65.0
2024-01-30,60.0
2024-01-31,58.0
2024-02-01,59.0
2024-02-02,57.0
2024-02-03,61.0
2024-02-04,60.0
2024-02-05,58.0
2024-02-06,80.0
2024-02-07,100.0
2024-02-08,87.0
2024-02-09,75.0
2024-02-10,71.0
2024-02-11,65.0
2024-02-12,76.0
2024-02-13,60.0
2024-02-14,62.0
2024-02-15,61.0
2024-02-16,63.0
2024-02-17,65.0
2024-02-18,63.0
2024-02-19,59.0
2024-02-20,61.0
2024-02-21,56.0
2024-02-22,62.0
2024-02-23,59.0
2024-02-24,59.0
2024-02-25,61.0
2024-02-26,57.0
2024-02-27,57.0
2024-02-28,59.0
2024-02-29,56.0
2024-03-01,55.0
2024-03-02,59.0
2024-03-03,63.0
2024-03-04,58.0
2024-03-05,59.0
2024-03-06,61.0
2024-03-07,57.0
2024-03-08,71.0
2024-03-09,68.0
2024-03-10,63.0
2024-03-11,63.0
2024-03-12,62.0
2024-03-13,60.0
2024-03-14,60.0
2024-03-15,60.0
2024-03-16,60.0
2024-03-17,63.0
2024-03-18,59.0
2024-03-19,61.0
2024-03-20,61.0
2024-03-21,56.0
2024-03-22,60.0
2024-03-23,61.0
2024-03-24,64.0
2024-03-25,59.0
2024-03-26,61.0
2024-03-27,61.0
2024-03-28,59.0
2024-03-29,58.0
2024-03-30,57.0
2024-03-31,61.0
2024-04-01,59.0
2024-04-02,64.0
2024-04-03,61.0
2024-04-04,57.0
2024-04-05,63.0
2024-04-06,60.0
2024-04-07,61.0
2024-04-08,56.0
2024-04-09,61.0
2024-04-10,61.0
2024-04-11,60.0
2024-04-12,58.0
2024-04-13,60.0
2024-04-14,67.0
2024-04-15,58.0
2024-04-16,59.0
2024-04-17,60.0
2024-04-18,59.0
2024-04-19,57.0
2024-04-20,60.0
2024-04-21,63.0
2024-04-22,57.0
2024-04-23,60.0
2024-04-24,58.0
2024-04-25,61.0
2024-04-26,60.0
2024-04-27,61.0
2024-04-28,66.0
2024-04-29,57.0
2024-04-30,59.0
2024-05-01,58.0
2024-05-02,56.0
2024-05-03,58.0
2024-05-04,61.0
2024-05-05,68.0
2024-05-06,60.0
2024-05-07,60.0
2024-05-08,57.0
2024-05-09,59.0
2024-05-10,57.0
2024-05-11,61.0
2024-05-12,60.0
2024-05-13,59.0
2024-05-14,61.0
2024-05-15,59.0
2024-05-16,58.0
2024-05-17,65.0
2024-05-18,61.0
2024-05-19,64.0
2024-05-20,62.0
2024-05-21,62.0
2024-05-22,59.0
2024-05-23,60.0
2024-05-24,57.0
2024-05-25,64.0
2024-05-26,62.0
2024-05-27,65.0
2024-05-28,61.0
2024-05-29,64.0
2024-05-30,63.0
2024-05-31,65.0
2024-06-01,62.0
2024-06-02,63.0
2024-06-03,60.0
2024-06-04,61.0
2024-06-05,63.0
2024-06-06,61.0
2024-06-07,62.0
2024-06-08,61.0
2024-06-09,64.0
2024-06-10,65.0
2024-06-11,68.0
2024-06-12,67.0
2024-06-13,66.0
2024-06-14,63.0
2024-06-15,68.0
2024-06-16,63.0
2024-06-17,63.0
2024-06-18,63.0
2024-06-19,61.0
2024-06-20,65.0
2024-06-21,62.0
2024-06-22,59.0
2024-06-23,61.0
2024-06-24,65.0
2024-06-25,68.0
2024-06-26,62.0
2024-06-27,65.0
2024-06-28,83.0
2024-06-29,63.0
2024-06-30,65.0
2024-07-01,68.0
2024-07-02,65.0
2024-07-03,64.0
2024-07-04,63.0
2024-07-05,64.0
2024-07-06,65.0
2024-07-07,64.0
2024-07-08,68.0
2024-07-09,70.0
2024-07-10,63.0
2024-07-11,65.0
2024-07-12,65.0
2024-07-13,73.0
2024-07-14,96.0
2024-07-15,76.0
2024-07-16,70.0
2024-07-17,67.0
2024-07-18,65.0
2024-07-19,64.0
2024-07-20,63.0
2024-07-21,77.0
2024-07-22,81.0
2024-07-23,75.0
2024-07-24,67.0
2024-07-25,68.0
2024-07-26,66.0
2024-07-27,62.0
2024-07-28,65.0
2024-07-29,68.0
2024-07-30,68.0
2024-07-31,64.0
2024-08-01,64.0
2024-08-02,66.0
2024-08-03,62.0
2024-08-04,62.0
2024-08-05,65.0
2024-08-06,64.0
2024-08-07,66.0
2024-08-08,66.0
2024-08-09,66.0
2024-08-10,66.0
2024-08-11,65.0
2024-08-12,64.0
2024-08-13,70.0
2024-08-14,63.0
2024-08-15,63.0
2024-08-16,61.0
2024-08-17,61.0
2024-08-18,69.5
2024-08-19,65.0
2024-08-20,69.5
2024-08-21,66.5
2024-08-22,65.5
2024-08-23,66.5
2024-08-24,66.0
2024-08-25,68.5
2024-08-26,63.0
2024-08-27,61.0
2024-08-28,63.0
2024-08-29,62.5
2024-08-30,63.0
2024-08-31,69.5
2024-09-01,67.0
2024-09-02,64.0
2024-09-03,60.5
2024-09-04,63.0
2024-09-05,60.5
2024-09-06,58.5
2024-09-07,68.5
2024-09-08,65.0
2024-09-09,59.5
2024-09-10,60.0
2024-09-11,79.0
2024-09-12,67.5
2024-09-13,63.0
2024-09-14,70.5
2024-09-15,72.0
2024-09-16,63.0
2024-09-17,69.0
2024-09-18,67.0
2024-09-19,65.0
2024-09-20,67.0
2024-09-21,69.0
2024-09-22,77.0
2024-09-23,66.0
2024-09-24,69.0
2024-09-25,67.0
2024-09-26,66.0
2024-09-27,69.0
2024-09-28,71.0
2024-09-29,74.0
2024-09-30,66.0
2024-10-01,71.0
2024-10-02,71.0
2024-10-03,66.0
2024-10-04,66.0
2024-10-05,68.0
2024-10-06,75.0
2024-10-07,75.0
2024-10-08,66.0
2024-10-09,66.0
2024-10-10,66.0
2024-10-11,66.0
2024-10-12,69.0
2024-10-13,74.0
2024-10-14,68.0
2024-10-15,65.0
2024-10-16,67.0
2024-10-17,71.0
2024-10-18,66.0
2024-10-19,68.0
2024-10-20,77.0
2024-10-21,69.0
2024-10-22,65.0
2024-10-23,65.0
2024-10-24,64.0
2024-10-25,66.0
2024-10-26,70.0
2024-10-27,69.0
2024-10-28,67.0
2024-10-29,65.0
2024-10-30,64.0
2024-10-31,71.0
2024-11-01,69.0
2024-11-02,71.0
2024-11-03,80.0
2024-11-04,70.0
2024-11-05,75.0
2024-11-06,90.0
2024-11-07,74.0
2024-11-08,69.0
2024-11-09,70.0
2024-11-10,78.0
2024-11-11,70.0
2024-11-12,64.0
2024-11-13,72.0
2024-11-14,67.0
2024-11-15,63.0
2024-11-16,73.0
2024-11-17,72.0
2024-11-18,65.0
2024-11-19,63.0
2024-11-20,62.0
2024-11-21,60.0
2024-11-22,60.0
2024-11-23,62.0
2024-11-24,66.0
2024-11-25,59.0
2024-11-26,57.0
2024-11-27,64.0
2024-11-28,62.0
2024-11-29,59.0
2024-11-30,61.0
2024-12-01,68.0
2024-12-02,57.0
2024-12-03,59.0
2024-12-04,60.0
2024-12-05,61.0
2024-12-06,65.0
2024-12-07,61.0
2024-12-08,68.0
2024-12-09,58.0
2024-12-10,63.0
2024-12-11,61.0
2024-12-12,57.0
2024-12-13,57.0
2024-12-14,59.0
2024-12-15,65.0
2024-12-16,57.0
2024-12-17,58.0
2024-12-18,59.0
2024-12-19,59.0
2024-12-20,63.0
2024-12-21,60.0
2024-12-22,62.0
2024-12-23,59.0
2024-12-24,63.0
2024-12-25,61.0
2024-12-26,61.0
2024-12-27,61.0
2024-12-28,60.0
2024-12-29,64.0
2024-12-30,63.0
2024-12-31,62.0
2025-01-01,64.0
2025-01-02,63.0
2025-01-03,62.0
2025-01-04,63.0
2025-01-05,67.0
2025-01-06,67.0
2025-01-07,61.0
2025-01-08,63.0
2025-01-09,62.0
2025-01-10,62.0
2025-01-11,62.0
2025-01-12,68.0
2025-01-13,58.0
2025-01-14,59.0
2025-01-15,58.0
2025-01-16,61.0
2025-01-17,58.0
2025-01-18,60.0
2025-01-19,71.0
2025-01-20,68.0
2025-01-21,68.0
2025-01-22,63.0
2025-01-23,59.0
2025-01-24,57.0
2025-01-25,61.0
2025-01-26,61.0
2025-01-27,60.0
2025-01-28,59.0
2025-01-29,60.0
2025-01-30,59.0
2025-01-31,58.0
2025-02-01,60.0
2025-02-02,68.0
2025-02-03,63.0
2025-02-04,59.0
2025-02-05,59.0
2025-02-06,62.0
2025-02-07,61.0
2025-02-08,74.0
2025-02-09,73.0
2025-02-10,81.0
2025-02-11,61.0
2025-02-12,60.0
2025-02-13,58.0
2025-02-14,60.0
2025-02-15,62.0
2025-02-16,61.0
2025-02-17,60.0
2025-02-18,62.0
2025-02-19,61.0
2025-02-20,61.0
2025-02-21,61.0
2025-02-22,59.0
2025-02-23,66.0
2025-02-24,55.0
2025-02-25,53.0
2025-02-26,58.0
2025-02-27,56.0
2025-02-28,56.0
2025-03-01,61.0
2025-03-02,61.0
2025-03-03,55.0
2025-03-04,56.0
2025-03-05,57.0
2025-03-06,53.0
2025-03-07,54.0
2025-03-08,55.0
2025-03-09,58.0
2025-03-10,100.0
2025-03-11,68.0
2025-03-12,55.0
2025-03-13,55.0
2025-03-14,58.0
2025-03-15,60.0
2025-03-16,62.0
2025-03-17,54.0
2025-03-18,58.0
2025-03-19,59.0
2025-03-20,56.0
2025-03-21,54.0
2025-03-22,56.0
2025-03-23,56.0
2025-03-24,53.0
2025-03-25,55.0
2025-03-26,54.0
2025-03-27,54.0
2025-03-28,57.0
2025-03-29,61.0
2025-03-30,61.0
2025-03-31,54.0
2025-04-01,51.0
2025-04-02,54.0
2025-04-03,55.0
2025-04-04,54.0
2025-04-05,55.0
2025-04-06,57.0
2025-04-07,53.0
2025-04-08,52.0
2025-04-09,55.0
2025-04-10,52.0
2025-04-11,55.0
2025-04-12,58.0
2025-04-13,55.0
2025-04-14,52.0
2025-04-15,54.0
2025-04-16,56.5
2025-04-17,55.5
2025-04-18,54.0
2025-04-19,55.0
2025-04-20,59.5
2025-04-21,61.5
2025-04-22,57.5
2025-04-23,52.5
2025-04-24,56.5
2025-04-25,56.0
2025-04-26,65.5
2025-04-27,56.0
2025-04-28,52.0
2025-04-29,50.5
2025-04-30,52.5
2025-05-01,52.0
2025-05-02,52.0
2025-05-03,55.0
2025-05-04,56.5
2025-05-05,51.0
2025-05-06,49.5
2025-05-07,52.5
2025-05-08,55.5
2025-05-09,53.5
2025-05-10,53.5
2025-05-11,54.0
2025-05-12,55.5
2025-05-13,54.5
2025-05-14,52.5
2025-05-15,53.0
2025-05-16,54.0
2025-05-17,59.0
2025-05-18,56.0
2025-05-19,53.0
2025-05-20,52.0
2025-05-21,53.0
2025-05-22,57.0
2025-05-23,65.0
2025-05-24,68.0
2025-05-25,57.0
2025-05-26,57.0
2025-05-27,52.0
2025-05-28,52.0
2025-05-29,52.0
2025-05-30,57.0
2025-05-31,51.0
2025-06-01,54.0
2025-06-02,54.0
2025-06-03,55.0
2025-06-04,53.0
2025-06-05,67.0
2025-06-06,70.0
2025-06-07,55.0
2025-06-08,61.0
2025-06-09,57.0
2025-06-10,56.0
2025-06-11,55.0
2025-06-12,57.0
2025-06-13,58.0
2025-06-14,60.0
2025-06-15,57.0
2025-06-16,58.0
2025-06-17,61.0
2025-06-18,61.0
2025-06-19,55.0
2025-06-20,54.0
2025-06-21,51.0
2025-06-22,71.0
2025-06-23,60.0
2025-06-24,59.0
