Time,svb
2022-07-23,24.0
2022-07-24,0.0
2022-07-25,88.0
2022-07-26,72.0
2022-07-27,70.0
2022-07-28,71.0
2022-07-29,53.0
2022-07-30,27.0
2022-07-31,0.0
2022-08-01,68.0
2022-08-02,79.0
2022-08-03,69.0
2022-08-04,55.0
2022-08-05,64.0
2022-08-06,0.0
2022-08-07,20.0
2022-08-08,78.0
2022-08-09,52.0
2022-08-10,74.0
2022-08-11,85.0
2022-08-12,73.0
2022-08-13,20.0
2022-08-14,25.0
2022-08-15,65.0
2022-08-16,60.0
2022-08-17,76.0
2022-08-18,67.0
2022-08-19,46.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,79.0
2022-08-23,69.0
2022-08-24,71.0
2022-08-25,65.0
2022-08-26,48.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,39.0
2022-08-30,32.5
2022-08-31,23.5
2022-09-01,33.5
2022-09-02,30.0
2022-09-03,10.5
2022-09-04,0.0
2022-09-05,11.0
2022-09-06,35.0
2022-09-07,34.5
2022-09-08,30.0
2022-09-09,28.0
2022-09-10,20.5
2022-09-11,0.0
2022-09-12,26.5
2022-09-13,27.0
2022-09-14,38.0
2022-09-15,29.0
2022-09-16,34.0
2022-09-17,10.5
2022-09-18,13.0
2022-09-19,24.5
2022-09-20,39.5
2022-09-21,27.0
2022-09-22,30.0
2022-09-23,30.0
2022-09-24,12.0
2022-09-25,0.0
2022-09-26,37.5
2022-09-27,37.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,0.0
2022-11-29,0.0
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,0.0
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,0.0
2022-12-06,0.0
2022-12-07,0.0
2022-12-08,0.0
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0
2023-02-09,0.0
2023-02-10,0.0
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,0.0
2023-02-14,0.0
2023-02-15,0.0
2023-02-16,0.0
2023-02-17,0.0
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,0.0
2023-02-21,0.0
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,0.0
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,0.0
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,0.0
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,12.0
2023-03-10,100.0
2023-03-11,88.0
2023-03-12,83.0
2023-03-13,93.0
2023-03-14,43.0
2023-03-15,26.0
2023-03-16,16.0
2023-03-17,12.0
2023-03-18,8.0
2023-03-19,8.0
2023-03-20,9.0
2023-03-21,7.0
2023-03-22,5.0
2023-03-23,4.0
2023-03-24,3.0
2023-03-25,2.0
2023-03-26,2.0
2023-03-27,7.0
2023-03-28,5.0
2023-03-29,4.0
2023-03-30,3.0
2023-03-31,2.0
2023-04-01,1.0
2023-04-02,1.0
2023-04-03,2.0
2023-04-04,2.0
2023-04-05,1.0
2023-04-06,1.0
2023-04-07,1.0
2023-04-08,1.0
2023-04-09,1.0
2023-04-10,1.0
2023-04-11,1.0
2023-04-12,1.0
2023-04-13,1.0
2023-04-14,1.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,1.0
2023-04-18,1.0
2023-04-19,1.0
2023-04-20,1.0
2023-04-21,1.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,1.0
2023-04-25,1.0
2023-04-26,33.0
2023-04-27,27.5
2023-04-28,49.5
2023-04-29,32.0
2023-04-30,21.5
2023-05-01,51.0
2023-05-02,33.5
2023-05-03,27.5
2023-05-04,33.0
2023-05-05,23.5
2023-05-06,10.0
2023-05-07,9.5
2023-05-08,22.5
2023-05-09,19.0
2023-05-10,18.0
2023-05-11,25.0
2023-05-12,16.0
2023-05-13,8.0
2023-05-14,7.5
2023-05-15,18.5
2023-05-16,29.5
2023-05-17,21.5
2023-05-18,18.0
2023-05-19,16.5
2023-05-20,8.5
2023-05-21,7.5
2023-05-22,17.0
2023-05-23,16.5
2023-05-24,24.0
2023-05-25,20.5
2023-05-26,26.0
2023-05-27,14.0
2023-05-28,12.0
2023-05-29,13.0
2023-05-30,26.0
2023-05-31,31.0
2023-06-01,31.0
2023-06-02,26.0
2023-06-03,12.0
2023-06-04,16.0
2023-06-05,27.0
2023-06-06,28.0
2023-06-07,26.0
2023-06-08,23.0
2023-06-09,21.0
2023-06-10,10.0
2023-06-11,12.0
2023-06-12,25.0
2023-06-13,23.0
2023-06-14,21.0
2023-06-15,26.0
2023-06-16,20.0
2023-06-17,9.0
2023-06-18,12.0
2023-06-19,22.0
2023-06-20,28.0
2023-06-21,18.0
2023-06-22,24.0
2023-06-23,27.0
2023-06-24,13.0
2023-06-25,11.0
2023-06-26,26.0
2023-06-27,29.0
2023-06-28,23.0
2023-06-29,21.0
2023-06-30,23.0
2023-07-01,12.0
2023-07-02,9.0
2023-07-03,18.0
2023-07-04,10.0
2023-07-05,22.0
2023-07-06,23.0
2023-07-07,20.0
2023-07-08,10.0
2023-07-09,7.0
2023-07-10,29.0
2023-07-11,25.0
2023-07-12,18.0
2023-07-13,21.0
2023-07-14,24.0
2023-07-15,10.0
2023-07-16,7.0
2023-07-17,27.0
2023-07-18,28.0
2023-07-19,21.0
2023-07-20,23.0
2023-07-21,21.0
2023-07-22,9.0
2023-07-23,7.0
2023-07-24,21.0
2023-07-25,19.0
2023-07-26,22.0
2023-07-27,19.0
2023-07-28,18.0
2023-07-29,11.0
2023-07-30,7.0
2023-07-31,18.0
2023-08-01,20.0
2023-08-02,19.0
2023-08-03,18.0
2023-08-04,17.0
2023-08-05,9.0
2023-08-06,6.0
2023-08-07,25.0
2023-08-08,16.0
2023-08-09,19.0
2023-08-10,20.0
2023-08-11,16.0
2023-08-12,11.0
2023-08-13,5.0
2023-08-14,16.0
2023-08-15,19.0
2023-08-16,16.0
2023-08-17,14.0
2023-08-18,13.0
2023-08-19,9.0
2023-08-20,6.0
2023-08-21,18.0
2023-08-22,21.0
2023-08-23,16.0
2023-08-24,17.0
2023-08-25,14.0
2023-08-26,6.0
2023-08-27,7.0
2023-08-28,14.0
2023-08-29,17.0
2023-08-30,17.0
2023-08-31,21.0
2023-09-01,11.0
2023-09-02,6.0
2023-09-03,9.0
2023-09-04,5.0
2023-09-05,15.0
2023-09-06,17.0
2023-09-07,16.0
2023-09-08,13.0
2023-09-09,6.0
2023-09-10,6.0
2023-09-11,15.0
2023-09-12,15.0
2023-09-13,14.0
2023-09-14,21.0
2023-09-15,17.0
2023-09-16,10.0
2023-09-17,6.0
2023-09-18,17.0
2023-09-19,23.0
2023-09-20,16.0
2023-09-21,17.0
2023-09-22,16.0
2023-09-23,5.0
2023-09-24,5.0
2023-09-25,16.0
2023-09-26,18.0
2023-09-27,15.0
2023-09-28,21.0
2023-09-29,17.0
2023-09-30,10.0
2023-10-01,10.0
2023-10-02,17.0
2023-10-03,15.0
2023-10-04,18.0
2023-10-05,17.0
2023-10-06,18.0
2023-10-07,8.0
2023-10-08,8.0
2023-10-09,16.0
2023-10-10,15.0
2023-10-11,19.0
2023-10-12,18.0
2023-10-13,14.0
2023-10-14,9.0
2023-10-15,10.0
2023-10-16,18.0
2023-10-17,20.0
2023-10-18,17.0
2023-10-19,15.0
2023-10-20,14.0
2023-10-21,6.0
2023-10-22,6.0
2023-10-23,15.0
2023-10-24,20.0
2023-10-25,20.0
2023-10-26,17.0
2023-10-27,11.0
2023-10-28,7.0
2023-10-29,6.0
2023-10-30,15.0
2023-10-31,17.0
2023-11-01,17.0
2023-11-02,16.0
2023-11-03,15.0
2023-11-04,8.0
2023-11-05,7.0
2023-11-06,20.0
2023-11-07,17.0
2023-11-08,17.0
2023-11-09,18.0
2023-11-10,16.0
2023-11-11,7.0
2023-11-12,10.0
2023-11-13,14.0
2023-11-14,20.0
2023-11-15,18.0
2023-11-16,13.0
2023-11-17,16.0
2023-11-18,6.0
2023-11-19,0.0
2023-11-20,14.0
2023-11-21,14.0
2023-11-22,12.0
2023-11-23,6.0
2023-11-24,0.0
2023-11-25,5.0
2023-11-26,0.0
2023-11-27,13.0
2023-11-28,14.0
2023-11-29,18.0
2023-11-30,11.0
2023-12-01,13.0
2023-12-02,5.0
2023-12-03,5.0
2023-12-04,17.0
2023-12-05,15.0
2023-12-06,15.0
2023-12-07,14.0
2023-12-08,14.0
2023-12-09,8.0
2023-12-10,6.0
2023-12-11,18.0
2023-12-12,17.0
2023-12-13,14.0
2023-12-14,17.0
2023-12-15,14.0
2023-12-16,5.0
2023-12-17,0.0
2023-12-18,12.0
2023-12-19,13.0
2023-12-20,15.0
2023-12-21,14.0
2023-12-22,26.0
2023-12-23,18.5
2023-12-24,13.0
2023-12-25,0.0
2023-12-26,20.5
2023-12-27,27.0
2023-12-28,31.0
2023-12-29,24.0
2023-12-30,13.0
2023-12-31,16.5
2024-01-01,20.5
2024-01-02,32.5
2024-01-03,33.5
2024-01-04,35.0
2024-01-05,35.5
2024-01-06,18.5
2024-01-07,17.0
2024-01-08,30.0
2024-01-09,38.0
2024-01-10,40.0
2024-01-11,48.0
2024-01-12,44.0
2024-01-13,16.0
2024-01-14,13.5
2024-01-15,19.0
2024-01-16,35.5
2024-01-17,38.0
2024-01-18,48.5
2024-01-19,40.0
2024-01-20,17.5
2024-01-21,38.0
2024-01-22,84.0
2024-01-23,67.0
2024-01-24,73.0
2024-01-25,79.0
2024-01-26,47.0
2024-01-27,33.0
2024-01-28,44.0
2024-01-29,69.0
2024-01-30,70.0
2024-01-31,66.0
2024-02-01,61.0
2024-02-02,65.0
2024-02-03,25.0
2024-02-04,33.0
2024-02-05,76.0
2024-02-06,72.0
2024-02-07,87.0
2024-02-08,60.0
2024-02-09,85.0
2024-02-10,31.0
2024-02-11,38.0
2024-02-12,57.0
2024-02-13,69.0
2024-02-14,54.0
2024-02-15,66.0
2024-02-16,59.0
2024-02-17,39.0
2024-02-18,26.0
2024-02-19,48.0
2024-02-20,71.0
2024-02-21,57.0
2024-02-22,80.0
2024-02-23,58.0
2024-02-24,21.0
2024-02-25,40.0
2024-02-26,76.0
2024-02-27,70.0
2024-02-28,67.0
2024-02-29,59.0
2024-03-01,62.0
2024-03-02,33.0
2024-03-03,46.0
2024-03-04,67.0
2024-03-05,87.0
2024-03-06,81.0
2024-03-07,80.0
2024-03-08,65.0
2024-03-09,43.0
2024-03-10,42.0
2024-03-11,89.0
2024-03-12,100.0
2024-03-13,71.0
2024-03-14,45.0
2024-03-15,68.0
2024-03-16,0.0
2024-03-17,20.0
2024-03-18,49.0
2024-03-19,66.0
2024-03-20,69.0
2024-03-21,77.0
2024-03-22,50.0
2024-03-23,37.0
2024-03-24,23.0
2024-03-25,79.0
2024-03-26,66.0
2024-03-27,70.0
2024-03-28,63.0
2024-03-29,41.0
2024-03-30,22.0
2024-03-31,39.0
2024-04-01,71.0
2024-04-02,72.0
2024-04-03,33.0
2024-04-04,84.0
2024-04-05,52.0
2024-04-06,34.0
2024-04-07,31.0
2024-04-08,38.0
2024-04-09,57.0
2024-04-10,48.0
2024-04-11,54.0
2024-04-12,57.0
2024-04-13,26.0
2024-04-14,0.0
2024-04-15,57.0
2024-04-16,53.0
2024-04-17,73.0
2024-04-18,70.0
2024-04-19,57.0
2024-04-20,30.0
2024-04-21,36.0
2024-04-22,59.0
2024-04-23,68.0
2024-04-24,50.0
2024-04-25,75.0
2024-04-26,43.0
2024-04-27,27.0
2024-04-28,0.0
2024-04-29,65.0
2024-04-30,65.0
2024-05-01,69.0
2024-05-02,50.0
2024-05-03,65.0
2024-05-04,30.0
2024-05-05,35.0
2024-05-06,59.0
2024-05-07,71.0
2024-05-08,45.0
2024-05-09,73.0
2024-05-10,42.0
2024-05-11,21.0
2024-05-12,0.0
2024-05-13,65.0
2024-05-14,70.0
2024-05-15,54.0
2024-05-16,42.0
2024-05-17,48.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,59.0
2024-05-21,61.0
2024-05-22,66.0
2024-05-23,51.0
2024-05-24,53.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,55.0
2024-05-29,74.0
2024-05-30,57.0
2024-05-31,44.0
2024-06-01,22.0
2024-06-02,0.0
2024-06-03,61.0
2024-06-04,69.0
2024-06-05,52.0
2024-06-06,49.0
2024-06-07,43.0
2024-06-08,28.0
2024-06-09,24.0
2024-06-10,57.0
2024-06-11,67.0
2024-06-12,66.0
2024-06-13,50.0
2024-06-14,44.0
2024-06-15,24.0
2024-06-16,26.0
2024-06-17,58.0
2024-06-18,41.0
2024-06-19,52.0
2024-06-20,54.0
2024-06-21,42.0
2024-06-22,29.0
2024-06-23,30.0
2024-06-24,56.0
2024-06-25,48.0
2024-06-26,74.0
2024-06-27,43.0
2024-06-28,47.0
2024-06-29,0.0
2024-06-30,22.0
2024-07-01,62.0
2024-07-02,67.0
2024-07-03,50.0
2024-07-04,27.0
2024-07-05,28.0
2024-07-06,0.0
2024-07-07,25.0
2024-07-08,39.0
2024-07-09,57.0
2024-07-10,42.0
2024-07-11,51.0
2024-07-12,52.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,49.0
2024-07-16,48.0
2024-07-17,56.0
2024-07-18,59.0
2024-07-19,60.0
2024-07-20,23.0
2024-07-21,26.0
2024-07-22,55.0
2024-07-23,42.0
2024-07-24,53.0
2024-07-25,55.0
2024-07-26,53.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,66.0
2024-07-30,70.0
2024-07-31,61.0
2024-08-01,41.0
2024-08-02,44.0
2024-08-03,29.0
2024-08-04,26.0
2024-08-05,57.0
2024-08-06,49.0
2024-08-07,53.0
2024-08-08,40.0
2024-08-09,56.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,53.0
2024-08-13,39.0
2024-08-14,64.0
2024-08-15,59.0
2024-08-16,64.0
2024-08-17,68.0
2024-08-18,77.5
2024-08-19,38.5
2024-08-20,57.5
2024-08-21,34.5
2024-08-22,36.0
2024-08-23,36.0
2024-08-24,47.5
2024-08-25,29.5
2024-08-26,38.5
2024-08-27,40.0
2024-08-28,47.5
2024-08-29,42.5
2024-08-30,53.5
2024-08-31,21.0
2024-09-01,0.0
2024-09-02,19.5
2024-09-03,46.5
2024-09-04,59.5
2024-09-05,51.5
2024-09-06,54.5
2024-09-07,27.5
2024-09-08,0.0
2024-09-09,55.5
2024-09-10,51.5
2024-09-11,45.5
2024-09-12,58.5
2024-09-13,68.5
2024-09-14,20.0
2024-09-15,0.0
2024-09-16,65.5
2024-09-17,45.0
2024-09-18,46.0
2024-09-19,64.0
2024-09-20,55.0
2024-09-21,0.0
2024-09-22,0.0
2024-09-23,56.0
2024-09-24,52.0
2024-09-25,60.0
2024-09-26,73.0
2024-09-27,49.0
2024-09-28,31.0
2024-09-29,23.0
2024-09-30,47.0
2024-10-01,57.0
2024-10-02,64.0
2024-10-03,60.0
2024-10-04,64.0
2024-10-05,0.0
2024-10-06,0.0
2024-10-07,56.0
2024-10-08,44.0
2024-10-09,35.0
2024-10-10,32.0
2024-10-11,50.0
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,38.0
2024-10-15,54.0
2024-10-16,65.0
2024-10-17,51.0
2024-10-18,59.0
2024-10-19,0.0
2024-10-20,23.0
2024-10-21,47.0
2024-10-22,48.0
2024-10-23,53.0
2024-10-24,67.0
2024-10-25,44.0
2024-10-26,0.0
2024-10-27,26.0
2024-10-28,55.0
2024-10-29,63.0
2024-10-30,65.0
2024-10-31,54.0
2024-11-01,54.0
2024-11-02,22.0
2024-11-03,0.0
2024-11-04,54.0
2024-11-05,44.0
2024-11-06,34.0
2024-11-07,52.0
2024-11-08,49.0
2024-11-09,22.0
2024-11-10,21.0
2024-11-11,46.0
2024-11-12,66.0
2024-11-13,60.0
2024-11-14,47.0
2024-11-15,41.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,55.0
2024-11-19,52.0
2024-11-20,57.0
2024-11-21,74.0
2024-11-22,53.0
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,42.0
2024-11-26,55.0
2024-11-27,42.0
2024-11-28,0.0
2024-11-29,25.0
2024-11-30,24.0
2024-12-01,0.0
2024-12-02,44.0
2024-12-03,50.0
2024-12-04,51.0
2024-12-05,32.0
2024-12-06,62.0
2024-12-07,24.0
2024-12-08,0.0
2024-12-09,42.0
2024-12-10,42.0
2024-12-11,51.0
2024-12-12,42.0
2024-12-13,44.0
2024-12-14,24.0
2024-12-15,0.0
2024-12-16,45.0
2024-12-17,40.0
2024-12-18,53.0
2024-12-19,47.0
2024-12-20,48.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,45.0
2024-12-24,21.0
2024-12-25,0.0
2024-12-26,24.0
2024-12-27,29.0
2024-12-28,34.0
2024-12-29,0.0
2024-12-30,34.0
2024-12-31,31.0
2025-01-01,0.0
2025-01-02,30.0
2025-01-03,40.0
2025-01-04,24.0
2025-01-05,0.0
2025-01-06,56.0
2025-01-07,35.0
2025-01-08,42.0
2025-01-09,63.0
2025-01-10,39.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,55.0
2025-01-14,70.0
2025-01-15,55.0
2025-01-16,65.0
2025-01-17,49.0
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,41.0
2025-01-21,41.0
2025-01-22,74.0
2025-01-23,55.0
2025-01-24,49.0
2025-01-25,23.0
2025-01-26,0.0
2025-01-27,50.0
2025-01-28,44.0
2025-01-29,49.0
2025-01-30,45.0
2025-01-31,45.0
2025-02-01,27.0
2025-02-02,28.0
2025-02-03,61.0
2025-02-04,60.0
2025-02-05,51.0
2025-02-06,58.0
2025-02-07,42.0
2025-02-08,36.0
2025-02-09,0.0
2025-02-10,40.0
2025-02-11,61.0
2025-02-12,50.0
2025-02-13,47.0
2025-02-14,41.0
2025-02-15,50.0
2025-02-16,23.0
2025-02-17,52.0
2025-02-18,55.0
2025-02-19,51.0
2025-02-20,66.0
2025-02-21,47.0
2025-02-22,36.0
2025-02-23,23.0
2025-02-24,62.0
2025-02-25,45.0
2025-02-26,45.0
2025-02-27,48.0
2025-02-28,49.0
2025-03-01,42.0
2025-03-02,0.0
2025-03-03,65.0
2025-03-04,63.0
2025-03-05,57.0
2025-03-06,52.0
2025-03-07,49.0
2025-03-08,28.0
2025-03-09,21.0
2025-03-10,54.0
2025-03-11,52.0
2025-03-12,49.0
2025-03-13,61.0
2025-03-14,59.0
2025-03-15,27.0
2025-03-16,0.0
2025-03-17,46.0
2025-03-18,72.0
2025-03-19,63.0
2025-03-20,57.0
2025-03-21,62.0
2025-03-22,31.0
2025-03-23,35.0
2025-03-24,60.0
2025-03-25,52.0
2025-03-26,73.0
2025-03-27,50.0
2025-03-28,43.0
2025-03-29,35.0
2025-03-30,23.0
2025-03-31,64.0
2025-04-01,100.0
2025-04-02,99.0
2025-04-03,45.0
2025-04-04,63.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,50.0
2025-04-08,61.0
2025-04-09,40.0
2025-04-10,41.0
2025-04-11,59.0
2025-04-12,33.0
2025-04-13,33.0
2025-04-14,41.0
2025-04-15,86.0
2025-04-16,60.0
2025-04-17,46.5
2025-04-18,40.5
2025-04-19,0.0
2025-04-20,27.0
2025-04-21,47.5
2025-04-22,61.0
2025-04-23,68.0
2025-04-24,73.5
2025-04-25,52.0
2025-04-26,24.0
2025-04-27,23.0
2025-04-28,59.0
2025-04-29,89.0
2025-04-30,80.5
2025-05-01,65.5
2025-05-02,39.5
2025-05-03,27.0
2025-05-04,31.5
2025-05-05,62.5
2025-05-06,59.0
2025-05-07,44.0
2025-05-08,51.0
2025-05-09,49.5
2025-05-10,26.0
2025-05-11,34.0
2025-05-12,66.5
2025-05-13,57.5
2025-05-14,68.0
2025-05-15,59.0
2025-05-16,41.0
2025-05-17,31.0
2025-05-18,0.0
2025-05-19,48.0
2025-05-20,72.0
2025-05-21,62.0
2025-05-22,64.0
2025-05-23,48.0
2025-05-24,28.0
2025-05-25,27.0
2025-05-26,0.0
2025-05-27,64.0
2025-05-28,66.0
2025-05-29,42.0
2025-05-30,49.0
2025-05-31,0.0
2025-06-01,27.0
2025-06-02,54.0
2025-06-03,64.0
2025-06-04,75.0
2025-06-05,67.0
2025-06-06,63.0
2025-06-07,27.0
2025-06-08,0.0
2025-06-09,50.0
2025-06-10,88.0
2025-06-11,54.0
2025-06-12,65.0
2025-06-13,71.0
2025-06-14,64.0
2025-06-15,50.0
2025-06-16,100.0
2025-06-17,51.0
2025-06-18,56.0
2025-06-19,53.0
2025-06-20,57.0
2025-06-21,0.0
2025-06-22,29.0
2025-06-23,50.0
2025-06-24,46.0
