Time,giants
2024-11-21,6.419753086419753
2024-11-22,11.555555555555555
2024-11-23,7.703703703703703
2024-11-24,34.666666666666664
2024-11-25,14.123456790123456
2024-11-26,7.703703703703703
2024-11-27,8.987654320987653
2024-11-28,73.18518518518518
2024-11-29,48.79012345679012
2024-11-30,6.419753086419753
2024-12-01,7.703703703703703
2024-12-02,6.419753086419753
2024-12-03,5.135802469135802
2024-12-04,5.135802469135802
2024-12-05,5.135802469135802
2024-12-06,6.419753086419753
2024-12-07,6.419753086419753
2024-12-08,29.530864197530864
2024-12-09,10.271604938271604
2024-12-10,6.419753086419753
2024-12-11,6.419753086419753
2024-12-12,6.419753086419753
2024-12-13,6.419753086419753
2024-12-14,6.419753086419753
2024-12-15,25.679012345679013
2024-12-16,8.987654320987653
2024-12-17,6.419753086419753
2024-12-18,6.419753086419753
2024-12-19,6.419753086419753
2024-12-20,5.135802469135802
2024-12-21,6.419753086419753
2024-12-22,23.11111111111111
2024-12-23,10.271604938271604
2024-12-24,7.703703703703703
2024-12-25,7.703703703703703
2024-12-26,5.135802469135802
2024-12-27,6.419753086419753
2024-12-28,7.703703703703703
2024-12-29,42.37037037037037
2024-12-30,12.839506172839506
2024-12-31,7.703703703703703
2025-01-01,6.419753086419753
2025-01-02,7.703703703703703
2025-01-03,5.135802469135802
2025-01-04,6.419753086419753
2025-01-05,33.382716049382715
2025-01-06,11.555555555555555
2025-01-07,6.419753086419753
2025-01-08,6.419753086419753
2025-01-09,5.135802469135802
2025-01-10,5.135802469135802
2025-01-11,5.135802469135802
2025-01-12,6.419753086419753
2025-01-13,5.135802469135802
2025-01-14,5.135802469135802
2025-01-15,5.135802469135802
2025-01-16,5.135802469135802
2025-01-17,5.135802469135802
2025-01-18,5.135802469135802
2025-01-19,6.419753086419753
2025-01-20,5.135802469135802
2025-01-21,5.135802469135802
2025-01-22,5.135802469135802
2025-01-23,5.135802469135802
2025-01-24,5.135802469135802
2025-01-25,5.135802469135802
2025-01-26,7.703703703703703
2025-01-27,6.419753086419753
2025-01-28,5.135802469135802
2025-01-29,3.8518518518518516
2025-01-30,5.135802469135802
2025-01-31,3.8518518518518516
2025-02-01,3.8518518518518516
2025-02-02,5.135802469135802
2025-02-03,3.8518518518518516
2025-02-04,3.8518518518518516
2025-02-05,3.8518518518518516
2025-02-06,3.8518518518518516
2025-02-07,5.135802469135802
2025-02-08,5.135802469135802
2025-02-09,6.419753086419753
2025-02-10,7.703703703703703
2025-02-11,5.135802469135802
2025-02-12,5.135802469135802
2025-02-13,5.135802469135802
2025-02-14,5.135802469135802
2025-02-15,5.135802469135802
2025-02-16,5.135802469135802
2025-02-17,3.8518518518518516
2025-02-18,5.135802469135802
2025-02-19,5.135802469135802
2025-02-20,3.8518518518518516
2025-02-21,3.8518518518518516
2025-02-22,5.135802469135802
2025-02-23,5.135802469135802
2025-02-24,5.135802469135802
2025-02-25,5.135802469135802
2025-02-26,5.135802469135802
2025-02-27,5.135802469135802
2025-02-28,5.135802469135802
2025-03-01,6.419753086419753
2025-03-02,6.419753086419753
2025-03-03,5.135802469135802
2025-03-04,5.135802469135802
2025-03-05,5.135802469135802
2025-03-06,6.419753086419753
2025-03-07,5.135802469135802
2025-03-08,7.703703703703703
2025-03-09,6.419753086419753
2025-03-10,8.987654320987653
2025-03-11,10.271604938271604
2025-03-12,8.987654320987653
2025-03-13,7.703703703703703
2025-03-14,6.419753086419753
2025-03-15,7.703703703703703
2025-03-16,7.703703703703703
2025-03-17,6.419753086419753
2025-03-18,6.419753086419753
2025-03-19,7.703703703703703
2025-03-20,6.419753086419753
2025-03-21,6.419753086419753
2025-03-22,8.987654320987653
2025-03-23,7.703703703703703
2025-03-24,7.703703703703703
2025-03-25,8.987654320987653
2025-03-26,11.555555555555555
2025-03-27,14.123456790123456
2025-03-28,8.987654320987653
2025-03-29,11.555555555555555
2025-03-30,11.555555555555555
2025-03-31,7.703703703703703
2025-04-01,11.555555555555555
2025-04-02,12.839506172839506
2025-04-03,8.987654320987653
2025-04-04,12.839506172839506
2025-04-05,16.691358024691358
2025-04-06,21.827160493827158
2025-04-07,10.271604938271604
2025-04-08,14.123456790123456
2025-04-09,16.691358024691358
2025-04-10,8.987654320987653
2025-04-11,8.987654320987653
2025-04-12,21.827160493827158
2025-04-13,16.691358024691358
2025-04-14,11.555555555555555
2025-04-15,13.675285348241323
2025-04-16,13.033310039599348
2025-04-17,15.262054507337526
2025-04-18,9.217796412764965
2025-04-19,13.033310039599348
2025-04-20,18.43559282552993
2025-04-21,7.631027253668763
2025-04-22,13.675285348241323
2025-04-23,13.033310039599348
2025-04-24,19.07756813417191
2025-04-25,32.110878173771255
2025-04-26,32.75285348241323
2025-04-27,22.25110645236431
2025-04-28,13.033310039599348
2025-04-29,9.217796412764965
2025-04-30,14.62007919869555
2025-05-01,7.631027253668763
2025-05-02,11.446540880503145
2025-05-03,16.84882366643373
2025-05-04,13.675285348241323
2025-05-05,9.217796412764965
2025-05-06,11.446540880503145
2025-05-07,16.84882366643373
2025-05-08,7.631027253668763
2025-05-09,9.217796412764965
2025-05-10,13.675285348241323
2025-05-11,14.62007919869555
2025-05-12,7.631027253668763
2025-05-13,11.446540880503145
2025-05-14,17.490798975075705
2025-05-15,11.337526205450734
2025-05-16,7.5583508036338225
2025-05-17,15.116701607267645
2025-05-18,18.895877009084558
2025-05-19,9.447938504542279
2025-05-20,11.337526205450734
2025-05-21,15.116701607267645
2025-05-22,7.5583508036338225
2025-05-23,7.5583508036338225
2025-05-24,11.337526205450734
2025-05-25,9.447938504542279
2025-05-26,11.337526205450734
2025-05-27,9.447938504542279
2025-05-28,11.337526205450734
2025-05-29,7.5583508036338225
2025-05-30,7.5583508036338225
2025-05-31,11.337526205450734
2025-06-01,11.337526205450734
2025-06-02,7.5583508036338225
2025-06-03,11.337526205450734
2025-06-04,13.22711390635919
2025-06-05,15.116701607267645
2025-06-06,7.5583508036338225
2025-06-07,17.0062893081761
2025-06-08,15.116701607267645
2025-06-09,7.5583508036338225
2025-06-10,7.5583508036338225
2025-06-11,11.337526205450734
2025-06-12,17.0062893081761
2025-06-13,7.5583508036338225
2025-06-14,17.0062893081761
2025-06-15,24.564640111809922
2025-06-16,18.895877009084558
2025-06-17,11.337526205450734
2025-06-18,17.0062893081761
2025-06-19,15.116701607267645
2025-06-20,9.447938504542279
2025-06-21,22.67505241090147
2025-06-22,15.116701607267645
2025-06-23,7.5583508036338225
2025-06-24,7.5583508036338225
2025-06-25,11.337526205450734
2025-06-26,15.116701607267645
2025-06-27,7.5583508036338225
2025-06-28,13.22711390635919
2025-06-29,9.447938504542279
2025-06-30,7.5583508036338225
2025-07-01,9.447938504542279
2025-07-02,9.447938504542279
2025-07-03,11.337526205450734
2025-07-04,11.337526205450734
2025-07-05,13.22711390635919
2025-07-06,13.22711390635919
2025-07-07,11.337526205450734
2025-07-08,13.22711390635919
2025-07-09,20.78546470999301
2025-07-10,9.447938504542279
2025-07-11,9.447938504542279
2025-07-12,26.45422781271838
2025-07-13,22.67505241090147
2025-07-14,9.447938504542279
2025-07-15,5.668763102725367
2025-07-16,5.668763102725367
2025-07-17,5.668763102725367
2025-07-18,7.5583508036338225
2025-07-19,11.337526205450734
2025-07-20,13.22711390635919
2025-07-21,7.5583508036338225
2025-07-22,9.447938504542279
2025-07-23,15.116701607267645
2025-07-24,7.5583508036338225
2025-07-25,7.5583508036338225
2025-07-26,15.116701607267645
2025-07-27,18.895877009084558
2025-07-28,15.116701607267645
2025-07-29,13.22711390635919
2025-07-30,17.0062893081761
2025-07-31,13.22711390635919
2025-08-01,11.337526205450734
2025-08-02,17.0062893081761
2025-08-03,13.22711390635919
2025-08-04,9.447938504542279
2025-08-05,11.337526205450734
2025-08-06,13.22711390635919
2025-08-07,7.5583508036338225
2025-08-08,9.447938504542279
2025-08-09,34.0125786163522
2025-08-10,18.895877009084558
2025-08-11,9.447938504542279
2025-08-12,13.22711390635919
2025-08-13,15.116701607267645
2025-08-14,9.447938504542279
2025-08-15,9.447938504542279
2025-08-16,20.78546470999301
2025-08-17,28.343815513626833
2025-08-18,9.447938504542279
2025-08-19,13.22711390635919
2025-08-20,11.337526205450734
2025-08-21,17.0062893081761
2025-08-22,26.45422781271838
2025-08-23,17.0062893081761
2025-08-24,18.895877009084558
2025-08-25,9.447938504542279
2025-08-26,11.337526205450734
2025-08-27,15.116701607267645
2025-08-28,18.895877009084558
2025-08-29,11.337526205450734
2025-08-30,20.78546470999301
2025-08-31,18.895877009084558
2025-09-01,15.116701607267645
2025-09-02,11.337526205450734
2025-09-03,17.0062893081761
2025-09-04,17.0062893081761
2025-09-05,11.337526205450734
2025-09-06,18.895877009084558
2025-09-07,79.36268343815513
2025-09-08,20.78546470999301
2025-09-09,17.0062893081761
2025-09-10,18.895877009084558
2025-09-11,11.337526205450734
2025-09-12,11.337526205450734
2025-09-13,26.45422781271838
2025-09-14,149.277428371768
2025-09-15,22.67505241090147
2025-09-16,15.116701607267645
2025-09-17,18.895877009084558
2025-09-18,11.337526205450734
2025-09-19,18.895877009084558
2025-09-20,22.67505241090147
2025-09-21,49.129280223619844
2025-09-22,119.04402515723271
2025-09-23,20.78546470999301
2025-09-24,17.0062893081761
2025-09-25,13.22711390635919
2025-09-26,9.447938504542279
2025-09-27,18.895877009084558
2025-09-28,94.47938504542279
2025-09-29,24.564640111809922
2025-09-30,13.22711390635919
2025-10-01,9.447938504542279
2025-10-02,7.5583508036338225
2025-10-03,7.5583508036338225
2025-10-04,7.5583508036338225
2025-10-05,66.13556953179595
2025-10-06,13.22711390635919
2025-10-07,9.447938504542279
2025-10-08,11.337526205450734
2025-10-09,39.681341719077565
2025-10-10,188.95877009084558
2025-10-11,17.0062893081761
2025-10-12,18.895877009084558
2025-10-13,11.337526205450734
2025-10-14,9.447938504542279
2025-10-15,9.447938504542279
2025-10-16,7.5583508036338225
2025-10-17,9.447938504542279
2025-10-18,9.447938504542279
2025-10-19,109.59608665269043
2025-10-20,39.681341719077565
2025-10-21,13.22711390635919
2025-10-22,11.337526205450734
2025-10-23,9.447938504542279
2025-10-24,9.447938504542279
2025-10-25,9.447938504542279
2025-10-26,103.92732354996505
2025-10-27,17.0062893081761
2025-10-28,7.5583508036338225
2025-10-29,7.5583508036338225
2025-10-30,7.5583508036338225
2025-10-31,5.668763102725367
2025-11-01,7.5583508036338225
2025-11-02,60.46680642907058
2025-11-03,15.116701607267645
2025-11-04,7.5583508036338225
2025-11-05,7.5583508036338225
2025-11-06,7.5583508036338225
2025-11-07,7.5583508036338225
2025-11-08,7.5583508036338225
2025-11-09,64.24598183088749
2025-11-10,26.45422781271838
2025-11-11,13.22711390635919
2025-11-12,9.447938504542279
2025-11-13,7.5583508036338225
2025-11-14,9.447938504542279
2025-11-15,7.5583508036338225
2025-11-16,71.80433263452132
2025-11-17,15.116701607267645
2025-11-18,7.5583508036338225
2025-11-19,5.668763102725367
2025-11-20,5.668763102725367
2025-11-21,7.5583508036338225
2025-11-22,5.668763102725367
2025-11-23,81.2522711390636
2025-11-24,20.78546470999301
2025-11-25,9.447938504542279
2025-11-26,7.5583508036338225
2025-11-27,9.447938504542279
2025-11-28,7.5583508036338225
2025-11-29,7.5583508036338225
2025-11-30,11.337526205450734
2025-12-01,18.895877009084558
2025-12-02,98.25856044723969
2025-12-03,9.447938504542279
2025-12-04,5.668763102725367
2025-12-05,5.668763102725367
2025-12-06,5.668763102725367
2025-12-07,11.337526205450734
2025-12-08,7.5583508036338225
2025-12-09,7.5583508036338225
2025-12-10,7.5583508036338225
2025-12-11,7.16431355794675
2025-12-12,5.843393245700319
2025-12-13,6.219519707492523
2025-12-14,39.77537333452561
2025-12-15,9.613613255569796
2025-12-16,7.16431355794675
2025-12-17,5.843393245700319
2025-12-18,5.843393245700319
2025-12-19,5.843393245700319
2025-12-20,6.219519707492523
2025-12-21,36.005153324656135
2025-12-22,9.613613255569796
2025-12-23,7.16431355794675
2025-12-24,7.16431355794675
2025-12-25,7.540440019738956
2025-12-26,5.843393245700319
2025-12-27,7.16431355794675
2025-12-28,47.31581335426458
2025-12-29,22.24519359742466
2025-12-30,7.16431355794675
2025-12-31,5.843393245700319
2026-01-01,5.843393245700319
2026-01-02,5.843393245700319
2026-01-03,7.540440019738956
2026-01-04,75.40440019738955
2026-01-05,15.080880039477911
2026-01-06,7.540440019738956
2026-01-07,7.540440019738956
2026-01-08,7.16431355794675
2026-01-09,7.16431355794675
2026-01-10,6.7702763122596785
2026-01-11,7.522529235844088
2026-01-12,7.522529235844088
2026-01-13,7.522529235844088
2026-01-14,6.7702763122596785
2026-01-15,18.05407016602581
2026-01-16,11.28379385376613
2026-01-17,11.28379385376613
2026-01-18,9.779288006597314
2026-01-19,7.522529235844088
2026-01-20,7.522529235844088
2026-01-21,6.01802338867527
2026-01-22,6.7702763122596785
2026-01-23,6.01802338867527
2026-01-24,6.01802338867527
2026-01-25,6.7702763122596785
2026-01-26,6.7702763122596785
2026-01-27,6.01802338867527
2026-01-28,6.01802338867527
2026-01-29,6.01802338867527
2026-01-30,6.01802338867527
2026-01-31,7.522529235844088
2026-02-01,7.522529235844088
2026-02-02,6.01802338867527
2026-02-03,6.7702763122596785
2026-02-04,5.265770465090862
2026-02-05,5.265770465090862
2026-02-06,6.01802338867527
2026-02-07,6.01802338867527
2026-02-08,6.7702763122596785
2026-02-09,7.522529235844088
2026-02-10,5.265770465090862
2026-02-11,5.265770465090862
2026-02-12,5.265770465090862
2026-02-13,5.265770465090862
2026-02-14,5.265770465090862
2026-02-15,5.265770465090862
2026-02-16,6.01802338867527
2026-02-17,5.265770465090862
2026-02-18,5.265770465090862
2026-02-19,5.265770465090862
2026-02-20,5.265770465090862
2026-02-21,6.01802338867527
2026-02-22,6.01802338867527
2026-02-23,5.265770465090862
2026-02-24,5.265770465090862
2026-02-25,5.265770465090862
2026-02-26,6.01802338867527
2026-02-27,6.01802338867527
2026-02-28,6.01802338867527
2026-03-01,6.01802338867527
2026-03-02,6.01802338867527
2026-03-03,9.027035083012905
2026-03-04,6.7702763122596785
2026-03-05,6.7702763122596785
2026-03-06,6.01802338867527
2026-03-07,6.7702763122596785
2026-03-08,6.7702763122596785
2026-03-09,10.531540930181723
2026-03-10,9.779288006597314
2026-03-11,8.274782159428497
2026-03-12,7.522529235844088
2026-03-13,7.522529235844088
2026-03-14,8.274782159428497
2026-03-15,7.522529235844088
2026-03-16,6.7702763122596785
2026-03-17,6.01802338867527
2026-03-18,6.7702763122596785
2026-03-19,6.01802338867527
2026-03-20,6.01802338867527
2026-03-21,7.522529235844088
2026-03-22,6.7702763122596785
2026-03-23,6.7702763122596785
2026-03-24,8.274782159428497
2026-03-25,19.558576013194628
2026-03-26,36.10814033205162
2026-03-27,25.5765994018699
2026-03-28,20.310828936779036
2026-03-29,22.56758770753226
2026-03-30,7.522529235844088
2026-03-31,14.292805548103766
2026-04-01,18.05407016602581
2026-04-02,9.779288006597314
2026-04-03,17.301817242441402
2026-04-04,17.301817242441402
2026-04-05,23.319840631116673
2026-04-06,9.779288006597314
2026-04-07,16.549564318856994
2026-04-08,21.063081860363447
2026-04-09,7.522529235844088
2026-04-10,8.274782159428497
2026-04-11,13.540552624519357
2026-04-12,15.797311395272583
2026-04-13,6.7702763122596785
2026-04-14,8.274782159428497
2026-04-15,11.28379385376613
2026-04-16,15.045058471688176
2026-04-17,9.027035083012905
2026-04-18,15.045058471688176
2026-04-19,19.558576013194628
2026-04-20,8.274782159428497
2026-04-21,9.027035083012905
2026-04-22,22.56758770753226
2026-04-23,33.09912863771399
2026-04-24,26.328852325454307
2026-04-25,27.833358172623125
2026-04-26,18.05407016602581
2026-04-27,9.779288006597314
2026-04-28,11.28379385376613
2026-04-29,15.797311395272583
2026-04-30,20.310828936779036
2026-05-01,12.03604677735054
2026-05-02,12.03604677735054
2026-05-03,13.540552624519357
2026-05-04,8.274782159428497
2026-05-05,13.540552624519357
2026-05-06,15.797311395272583
2026-05-07,7.522529235844088
2026-05-08,7.522529235844088
2026-05-09,15.045058471688176
2026-05-10,21.063081860363447
2026-05-11,10.531540930181723
2026-05-12,19.558576013194628
2026-05-13,18.80632308961022
2026-05-14,18.80632308961022
2026-05-15,27.081105249038714
2026-05-16,12.78829970093495
2026-05-17,16.549564318856994
2026-05-18,7.522529235844088
2026-05-19,11.28379385376613
2026-05-20,14.292805548103766
2026-05-21,7.522529235844088
2026-05-22,8.274782159428497
2026-05-23,21.063081860363447
2026-05-24,15.797311395272583
2026-05-25,12.78829970093495
2026-05-26,8.274782159428497
2026-05-27,15.797311395272583
2026-05-28,7.522529235844088
2026-05-29,7.522529235844088
2026-05-30,12.78829970093495
2026-05-31,15.797311395272583
