Time,quizizz
2022-06-19,2.0
2022-06-20,7.0
2022-06-21,9.0
2022-06-22,11.0
2022-06-23,11.0
2022-06-24,4.0
2022-06-25,1.0
2022-06-26,1.0
2022-06-27,7.0
2022-06-28,6.0
2022-06-29,7.0
2022-06-30,5.0
2022-07-01,2.0
2022-07-02,1.0
2022-07-03,1.0
2022-07-04,1.0
2022-07-05,3.0
2022-07-06,4.0
2022-07-07,3.0
2022-07-08,2.0
2022-07-09,1.0
2022-07-10,1.0
2022-07-11,3.0
2022-07-12,4.0
2022-07-13,4.0
2022-07-14,4.0
2022-07-15,2.0
2022-07-16,1.0
2022-07-17,1.0
2022-07-18,3.0
2022-07-19,3.0
2022-07-20,3.0
2022-07-21,4.0
2022-07-22,2.0
2022-07-23,1.0
2022-07-24,0.0
2022-07-25,3.0
2022-07-26,3.0
2022-07-27,3.0
2022-07-28,3.0
2022-07-29,3.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,3.0
2022-08-02,6.0
2022-08-03,6.0
2022-08-04,9.0
2022-08-05,11.0
2022-08-06,2.0
2022-08-07,1.0
2022-08-08,13.0
2022-08-09,16.0
2022-08-10,20.0
2022-08-11,26.0
2022-08-12,36.0
2022-08-13,2.0
2022-08-14,3.0
2022-08-15,32.0
2022-08-16,37.0
2022-08-17,49.0
2022-08-18,58.0
2022-08-19,68.0
2022-08-20,3.0
2022-08-21,4.0
2022-08-22,46.0
2022-08-23,54.0
2022-08-24,64.0
2022-08-25,71.0
2022-08-26,78.0
2022-08-27,3.0
2022-08-28,4.0
2022-08-29,63.5
2022-08-30,68.5
2022-08-31,80.0
2022-09-01,81.0
2022-09-02,84.0
2022-09-03,3.0
2022-09-04,3.0
2022-09-05,6.5
2022-09-06,67.5
2022-09-07,83.0
2022-09-08,90.0
2022-09-09,93.5
2022-09-10,5.0
2022-09-11,6.0
2022-09-12,74.5
2022-09-13,81.0
2022-09-14,87.0
2022-09-15,91.5
2022-09-16,92.5
2022-09-17,4.0
2022-09-18,6.5
2022-09-19,78.0
2022-09-20,84.0
2022-09-21,88.0
2022-09-22,84.5
2022-09-23,88.5
2022-09-24,4.0
2022-09-25,5.0
2022-09-26,63.5
2022-09-27,75.5
2022-09-28,79.0
2022-09-29,94.0
2022-09-30,85.0
2022-10-01,4.0
2022-10-02,5.0
2022-10-03,72.0
2022-10-04,85.0
2022-10-05,78.0
2022-10-06,82.0
2022-10-07,79.0
2022-10-08,5.0
2022-10-09,5.0
2022-10-10,53.0
2022-10-11,73.0
2022-10-12,68.0
2022-10-13,81.0
2022-10-14,83.0
2022-10-15,5.0
2022-10-16,6.0
2022-10-17,73.0
2022-10-18,77.0
2022-10-19,83.0
2022-10-20,81.0
2022-10-21,85.0
2022-10-22,4.0
2022-10-23,6.0
2022-10-24,75.0
2022-10-25,77.0
2022-10-26,76.0
2022-10-27,87.0
2022-10-28,78.0
2022-10-29,4.0
2022-10-30,6.0
2022-10-31,78.0
2022-11-01,82.0
2022-11-02,89.0
2022-11-03,85.0
2022-11-04,88.0
2022-11-05,5.0
2022-11-06,6.0
2022-11-07,72.0
2022-11-08,54.0
2022-11-09,79.0
2022-11-10,79.0
2022-11-11,61.0
2022-11-12,5.0
2022-11-13,6.0
2022-11-14,88.0
2022-11-15,80.0
2022-11-16,90.0
2022-11-17,92.0
2022-11-18,79.0
2022-11-19,5.0
2022-11-20,4.0
2022-11-21,36.0
2022-11-22,31.0
2022-11-23,9.0
2022-11-24,2.0
2022-11-25,1.0
2022-11-26,3.0
2022-11-27,4.0
2022-11-28,64.0
2022-11-29,68.0
2022-11-30,82.0
2022-12-01,92.0
2022-12-02,85.0
2022-12-03,6.0
2022-12-04,5.0
2022-12-05,81.0
2022-12-06,84.0
2022-12-07,83.0
2022-12-08,96.0
2022-12-09,88.0
2022-12-10,6.0
2022-12-11,6.0
2022-12-12,100.0
2022-12-13,92.0
2022-12-14,88.0
2022-12-15,79.0
2022-12-16,63.0
2022-12-17,4.0
2022-12-18,4.0
2022-12-19,41.0
2022-12-20,34.0
2022-12-21,24.0
2022-12-22,14.0
2022-12-23,5.0
2022-12-24,3.0
2022-12-25,2.0
2022-12-26,1.0
2022-12-27,2.0
2022-12-28,2.0
2022-12-29,3.0
2022-12-30,2.0
2022-12-31,1.0
2023-01-01,2.0
2023-01-02,6.0
2023-01-03,26.0
2023-01-04,46.0
2023-01-05,57.0
2023-01-06,66.0
2023-01-07,3.0
2023-01-08,5.0
2023-01-09,74.0
2023-01-10,77.0
2023-01-11,85.0
2023-01-12,83.0
2023-01-13,94.0
2023-01-14,4.0
2023-01-15,3.0
2023-01-16,8.0
2023-01-17,77.0
2023-01-18,78.0
2023-01-19,86.0
2023-01-20,86.0
2023-01-21,5.0
2023-01-22,6.0
2023-01-23,80.0
2023-01-24,81.0
2023-01-25,74.0
2023-01-26,84.0
2023-01-27,88.0
2023-01-28,5.0
2023-01-29,5.0
2023-01-30,74.0
2023-01-31,66.0
2023-02-01,65.0
2023-02-02,75.0
2023-02-03,75.0
2023-02-04,5.0
2023-02-05,5.0
2023-02-06,72.0
2023-02-07,88.0
2023-02-08,75.0
2023-02-09,79.0
2023-02-10,80.0
2023-02-11,6.0
2023-02-12,5.0
2023-02-13,64.0
2023-02-14,69.0
2023-02-15,80.0
2023-02-16,76.0
2023-02-17,56.0
2023-02-18,4.0
2023-02-19,3.0
2023-02-20,14.0
2023-02-21,56.0
2023-02-22,62.0
2023-02-23,65.0
2023-02-24,69.0
2023-02-25,4.0
2023-02-26,4.0
2023-02-27,72.0
2023-02-28,69.0
2023-03-01,73.0
2023-03-02,77.0
2023-03-03,67.0
2023-03-04,5.0
2023-03-05,4.0
2023-03-06,72.0
2023-03-07,71.0
2023-03-08,69.0
2023-03-09,77.0
2023-03-10,61.0
2023-03-11,4.0
2023-03-12,4.0
2023-03-13,42.0
2023-03-14,51.0
2023-03-15,53.0
2023-03-16,54.0
2023-03-17,43.0
2023-03-18,4.0
2023-03-19,4.0
2023-03-20,64.0
2023-03-21,67.0
2023-03-22,67.0
2023-03-23,72.0
2023-03-24,77.0
2023-03-25,4.0
2023-03-26,5.0
2023-03-27,76.0
2023-03-28,70.0
2023-03-29,70.0
2023-03-30,74.0
2023-03-31,63.0
2023-04-01,4.0
2023-04-02,3.0
2023-04-03,54.0
2023-04-04,57.0
2023-04-05,58.0
2023-04-06,59.0
2023-04-07,12.0
2023-04-08,2.0
2023-04-09,2.0
2023-04-10,40.0
2023-04-11,60.0
2023-04-12,64.0
2023-04-13,67.0
2023-04-14,67.0
2023-04-15,4.0
2023-04-16,4.0
2023-04-17,69.0
2023-04-18,68.0
2023-04-19,75.0
2023-04-20,70.0
2023-04-21,69.0
2023-04-22,6.0
2023-04-23,4.0
2023-04-24,82.0
2023-04-25,68.0
2023-04-26,72.5
2023-04-27,69.5
2023-04-28,63.0
2023-04-29,4.5
2023-04-30,5.5
2023-05-01,75.5
2023-05-02,65.0
2023-05-03,58.5
2023-05-04,61.5
2023-05-05,58.5
2023-05-06,4.5
2023-05-07,4.5
2023-05-08,65.0
2023-05-09,53.5
2023-05-10,53.5
2023-05-11,54.5
2023-05-12,49.5
2023-05-13,3.0
2023-05-14,4.0
2023-05-15,54.5
2023-05-16,50.5
2023-05-17,47.5
2023-05-18,44.0
2023-05-19,37.0
2023-05-20,3.0
2023-05-21,3.5
2023-05-22,43.0
2023-05-23,39.0
2023-05-24,31.5
2023-05-25,29.0
2023-05-26,17.0
2023-05-27,2.0
2023-05-28,1.0
2023-05-29,3.0
2023-05-30,20.0
2023-05-31,19.0
2023-06-01,16.0
2023-06-02,13.0
2023-06-03,1.0
2023-06-04,2.0
2023-06-05,14.0
2023-06-06,15.0
2023-06-07,14.0
2023-06-08,12.0
2023-06-09,8.0
2023-06-10,1.0
2023-06-11,1.0
2023-06-12,11.0
2023-06-13,13.0
2023-06-14,11.0
2023-06-15,9.0
2023-06-16,5.0
2023-06-17,0.0
2023-06-18,1.0
2023-06-19,3.0
2023-06-20,6.0
2023-06-21,6.0
2023-06-22,6.0
2023-06-23,3.0
2023-06-24,1.0
2023-06-25,1.0
2023-06-26,4.0
2023-06-27,5.0
2023-06-28,5.0
2023-06-29,4.0
2023-06-30,2.0
2023-07-01,0.0
2023-07-02,1.0
2023-07-03,2.0
2023-07-04,1.0
2023-07-05,2.0
2023-07-06,2.0
2023-07-07,2.0
2023-07-08,1.0
2023-07-09,1.0
2023-07-10,2.0
2023-07-11,3.0
2023-07-12,3.0
2023-07-13,3.0
2023-07-14,2.0
2023-07-15,1.0
2023-07-16,1.0
2023-07-17,3.0
2023-07-18,3.0
2023-07-19,2.0
2023-07-20,3.0
2023-07-21,2.0
2023-07-22,1.0
2023-07-23,1.0
2023-07-24,3.0
2023-07-25,3.0
2023-07-26,3.0
2023-07-27,3.0
2023-07-28,3.0
2023-07-29,0.0
2023-07-30,1.0
2023-07-31,3.0
2023-08-01,4.0
2023-08-02,6.0
2023-08-03,7.0
2023-08-04,11.0
2023-08-05,1.0
2023-08-06,1.0
2023-08-07,11.0
2023-08-08,14.0
2023-08-09,18.0
2023-08-10,23.0
2023-08-11,32.0
2023-08-12,1.0
2023-08-13,2.0
2023-08-14,27.0
2023-08-15,34.0
2023-08-16,43.0
2023-08-17,54.0
2023-08-18,65.0
2023-08-19,2.0
2023-08-20,3.0
2023-08-21,49.0
2023-08-22,55.0
2023-08-23,63.0
2023-08-24,75.0
2023-08-25,89.0
2023-08-26,3.0
2023-08-27,4.0
2023-08-28,64.0
2023-08-29,78.0
2023-08-30,77.0
2023-08-31,84.0
2023-09-01,93.0
2023-09-02,3.0
2023-09-03,3.0
2023-09-04,4.0
2023-09-05,76.0
2023-09-06,89.0
2023-09-07,87.0
2023-09-08,90.0
2023-09-09,3.0
2023-09-10,5.0
2023-09-11,75.0
2023-09-12,86.0
2023-09-13,88.0
2023-09-14,93.0
2023-09-15,100.0
2023-09-16,3.0
2023-09-17,5.0
2023-09-18,77.0
2023-09-19,84.0
2023-09-20,82.0
2023-09-21,99.0
2023-09-22,88.0
2023-09-23,4.0
2023-09-24,5.0
2023-09-25,64.0
2023-09-26,79.0
2023-09-27,85.0
2023-09-28,95.0
2023-09-29,99.0
2023-09-30,4.0
2023-10-01,5.0
2023-10-02,75.0
2023-10-03,81.0
2023-10-04,83.0
2023-10-05,98.0
2023-10-06,74.0
2023-10-07,3.0
2023-10-08,4.0
2023-10-09,43.0
2023-10-10,66.0
2023-10-11,64.0
2023-10-12,64.0
2023-10-13,57.0
2023-10-14,3.0
2023-10-15,4.0
2023-10-16,62.0
2023-10-17,65.0
2023-10-18,66.0
2023-10-19,74.0
2023-10-20,68.0
2023-10-21,4.0
2023-10-22,5.0
2023-10-23,65.0
2023-10-24,69.0
2023-10-25,69.0
2023-10-26,72.0
2023-10-27,69.0
2023-10-28,3.0
2023-10-29,4.0
2023-10-30,63.0
2023-10-31,72.0
2023-11-01,80.0
2023-11-02,77.0
2023-11-03,76.0
2023-11-04,4.0
2023-11-05,4.0
2023-11-06,64.0
2023-11-07,61.0
2023-11-08,75.0
2023-11-09,81.0
2023-11-10,50.0
2023-11-11,3.0
2023-11-12,4.0
2023-11-13,72.0
2023-11-14,82.0
2023-11-15,89.0
2023-11-16,79.0
2023-11-17,69.0
2023-11-18,3.0
2023-11-19,3.0
2023-11-20,28.0
2023-11-21,26.0
2023-11-22,7.0
2023-11-23,2.0
2023-11-24,2.0
2023-11-25,2.0
2023-11-26,2.0
2023-11-27,58.0
2023-11-28,65.0
2023-11-29,68.0
2023-11-30,72.0
2023-12-01,72.0
2023-12-02,4.0
2023-12-03,4.0
2023-12-04,64.0
2023-12-05,70.0
2023-12-06,69.0
2023-12-07,70.0
2023-12-08,66.0
2023-12-09,3.0
2023-12-10,5.0
2023-12-11,64.0
2023-12-12,69.0
2023-12-13,66.0
2023-12-14,73.0
2023-12-15,59.0
2023-12-16,3.0
2023-12-17,4.0
2023-12-18,47.0
2023-12-19,40.0
2023-12-20,30.0
2023-12-21,19.0
2023-12-22,9.0
2023-12-23,1.0
2023-12-24,1.5
2023-12-25,1.5
2023-12-26,1.5
2023-12-27,1.0
2023-12-28,2.0
2023-12-29,1.0
2023-12-30,1.0
2023-12-31,1.0
2024-01-01,1.5
2024-01-02,11.0
2024-01-03,23.5
2024-01-04,35.5
2024-01-05,41.0
2024-01-06,2.5
2024-01-07,3.0
2024-01-08,50.0
2024-01-09,51.0
2024-01-10,65.5
2024-01-11,72.0
2024-01-12,68.5
2024-01-13,2.5
2024-01-14,2.0
2024-01-15,5.5
2024-01-16,36.5
2024-01-17,53.0
2024-01-18,65.5
2024-01-19,64.5
2024-01-20,3.5
2024-01-21,4.0
2024-01-22,70.0
2024-01-23,72.0
2024-01-24,79.0
2024-01-25,80.0
2024-01-26,83.0
2024-01-27,3.0
2024-01-28,4.0
2024-01-29,74.0
2024-01-30,77.0
2024-01-31,82.0
2024-02-01,88.0
2024-02-02,78.0
2024-02-03,4.0
2024-02-04,5.0
2024-02-05,70.0
2024-02-06,76.0
2024-02-07,81.0
2024-02-08,84.0
2024-02-09,100.0
2024-02-10,4.0
2024-02-11,4.0
2024-02-12,67.0
2024-02-13,80.0
2024-02-14,79.0
2024-02-15,85.0
2024-02-16,60.0
2024-02-17,4.0
2024-02-18,3.0
2024-02-19,19.0
2024-02-20,65.0
2024-02-21,73.0
2024-02-22,84.0
2024-02-23,78.0
2024-02-24,4.0
2024-02-25,4.0
2024-02-26,74.0
2024-02-27,79.0
2024-02-28,84.0
2024-02-29,83.0
2024-03-01,80.0
2024-03-02,4.0
2024-03-03,4.0
2024-03-04,81.0
2024-03-05,75.0
2024-03-06,79.0
2024-03-07,93.0
2024-03-08,73.0
2024-03-09,4.0
2024-03-10,3.0
2024-03-11,52.0
2024-03-12,59.0
2024-03-13,60.0
2024-03-14,56.0
2024-03-15,49.0
2024-03-16,2.0
2024-03-17,4.0
2024-03-18,66.0
2024-03-19,70.0
2024-03-20,78.0
2024-03-21,79.0
2024-03-22,76.0
2024-03-23,4.0
2024-03-24,3.0
2024-03-25,66.0
2024-03-26,70.0
2024-03-27,68.0
2024-03-28,63.0
2024-03-29,17.0
2024-03-30,3.0
2024-03-31,2.0
2024-04-01,32.0
2024-04-02,54.0
2024-04-03,58.0
2024-04-04,58.0
2024-04-05,55.0
2024-04-06,4.0
2024-04-07,3.0
2024-04-08,56.0
2024-04-09,83.0
2024-04-10,76.0
2024-04-11,87.0
2024-04-12,92.0
2024-04-13,5.0
2024-04-14,4.0
2024-04-15,90.0
2024-04-16,84.0
2024-04-17,91.0
2024-04-18,92.0
2024-04-19,91.0
2024-04-20,4.0
2024-04-21,4.0
2024-04-22,84.0
2024-04-23,79.0
2024-04-24,77.0
2024-04-25,80.0
2024-04-26,70.0
2024-04-27,4.0
2024-04-28,4.0
2024-04-29,76.0
2024-04-30,76.0
2024-05-01,68.0
2024-05-02,74.0
2024-05-03,70.0
2024-05-04,4.0
2024-05-05,4.0
2024-05-06,71.0
2024-05-07,69.0
2024-05-08,74.0
2024-05-09,69.0
2024-05-10,63.0
2024-05-11,3.0
2024-05-12,4.0
2024-05-13,71.0
2024-05-14,66.0
2024-05-15,69.0
2024-05-16,61.0
2024-05-17,54.0
2024-05-18,3.0
2024-05-19,4.0
2024-05-20,54.0
2024-05-21,44.0
2024-05-22,42.0
2024-05-23,38.0
2024-05-24,22.0
2024-05-25,2.0
2024-05-26,2.0
2024-05-27,3.0
2024-05-28,26.0
2024-05-29,25.0
2024-05-30,22.0
2024-05-31,20.0
2024-06-01,2.0
2024-06-02,2.0
2024-06-03,18.0
2024-06-04,17.0
2024-06-05,17.0
2024-06-06,14.0
2024-06-07,8.0
2024-06-08,2.0
2024-06-09,1.0
2024-06-10,12.0
2024-06-11,13.0
2024-06-12,12.0
2024-06-13,10.0
2024-06-14,6.0
2024-06-15,1.0
2024-06-16,1.0
2024-06-17,7.0
2024-06-18,7.0
2024-06-19,3.0
2024-06-20,6.0
2024-06-21,3.0
2024-06-22,1.0
2024-06-23,1.0
2024-06-24,4.0
2024-06-25,7.0
2024-06-26,6.0
2024-06-27,5.0
2024-06-28,3.0
2024-06-29,1.0
2024-06-30,1.0
2024-07-01,3.0
2024-07-02,3.0
2024-07-03,3.0
2024-07-04,0.0
2024-07-05,1.0
2024-07-06,1.0
2024-07-07,0.0
2024-07-08,3.0
2024-07-09,3.0
2024-07-10,4.0
2024-07-11,3.0
2024-07-12,2.0
2024-07-13,1.0
2024-07-14,1.0
2024-07-15,4.0
2024-07-16,3.0
2024-07-17,4.0
2024-07-18,3.0
2024-07-19,2.0
2024-07-20,1.0
2024-07-21,1.0
2024-07-22,3.0
2024-07-23,3.0
2024-07-24,3.0
2024-07-25,4.0
2024-07-26,3.0
2024-07-27,1.0
2024-07-28,1.0
2024-07-29,3.0
2024-07-30,4.0
2024-07-31,4.0
2024-08-01,5.0
2024-08-02,8.0
2024-08-03,2.0
2024-08-04,1.0
2024-08-05,10.0
2024-08-06,12.0
2024-08-07,15.0
2024-08-08,21.0
2024-08-09,23.0
2024-08-10,2.0
2024-08-11,2.0
2024-08-12,25.0
2024-08-13,31.0
2024-08-14,38.0
2024-08-15,51.0
2024-08-16,62.0
2024-08-17,2.0
2024-08-18,3.0
2024-08-19,46.5
2024-08-20,57.5
2024-08-21,61.0
2024-08-22,74.5
2024-08-23,83.0
2024-08-24,3.0
2024-08-25,5.0
2024-08-26,66.0
2024-08-27,72.5
2024-08-28,78.5
2024-08-29,85.0
2024-08-30,86.0
2024-08-31,2.5
2024-09-01,3.0
2024-09-02,5.5
2024-09-03,67.0
2024-09-04,78.0
2024-09-05,89.0
2024-09-06,86.0
2024-09-07,3.0
2024-09-08,4.5
2024-09-09,72.5
2024-09-10,77.5
2024-09-11,77.5
2024-09-12,85.0
2024-09-13,91.0
2024-09-14,3.0
2024-09-15,5.0
2024-09-16,71.5
2024-09-17,81.0
2024-09-18,80.0
2024-09-19,82.0
2024-09-20,78.0
2024-09-21,4.0
2024-09-22,5.0
2024-09-23,68.0
2024-09-24,75.0
2024-09-25,74.0
2024-09-26,70.0
2024-09-27,56.0
2024-09-28,3.0
2024-09-29,5.0
2024-09-30,65.0
2024-10-01,71.0
2024-10-02,73.0
2024-10-03,71.0
2024-10-04,71.0
2024-10-05,3.0
2024-10-06,4.0
2024-10-07,62.0
2024-10-08,63.0
2024-10-09,60.0
2024-10-10,60.0
2024-10-11,49.0
2024-10-12,3.0
2024-10-13,3.0
2024-10-14,30.0
2024-10-15,59.0
2024-10-16,64.0
2024-10-17,68.0
2024-10-18,69.0
2024-10-19,3.0
2024-10-20,4.0
2024-10-21,71.0
2024-10-22,76.0
2024-10-23,79.0
2024-10-24,79.0
2024-10-25,78.0
2024-10-26,3.0
2024-10-27,5.0
2024-10-28,74.0
2024-10-29,80.0
2024-10-30,75.0
2024-10-31,77.0
2024-11-01,68.0
2024-11-02,3.0
2024-11-03,4.0
2024-11-04,63.0
2024-11-05,36.0
2024-11-06,60.0
2024-11-07,74.0
2024-11-08,77.0
2024-11-09,3.0
2024-11-10,4.0
2024-11-11,48.0
2024-11-12,73.0
2024-11-13,76.0
2024-11-14,89.0
2024-11-15,91.0
2024-11-16,5.0
2024-11-17,6.0
2024-11-18,84.0
2024-11-19,87.0
2024-11-20,81.0
2024-11-21,80.0
2024-11-22,72.0
2024-11-23,3.0
2024-11-24,3.0
2024-11-25,29.0
2024-11-26,24.0
2024-11-27,6.0
2024-11-28,2.0
2024-11-29,2.0
2024-11-30,2.0
2024-12-01,4.0
2024-12-02,63.0
2024-12-03,73.0
2024-12-04,73.0
2024-12-05,74.0
2024-12-06,88.0
2024-12-07,4.0
2024-12-08,5.0
2024-12-09,79.0
2024-12-10,80.0
2024-12-11,77.0
2024-12-12,88.0
2024-12-13,82.0
2024-12-14,4.0
2024-12-15,4.0
2024-12-16,95.0
2024-12-17,89.0
2024-12-18,75.0
2024-12-19,54.0
2024-12-20,28.0
2024-12-21,1.0
2024-12-22,1.0
2024-12-23,2.0
2024-12-24,1.0
2024-12-25,1.0
2024-12-26,1.0
2024-12-27,1.0
2024-12-28,1.0
2024-12-29,2.0
2024-12-30,2.0
2024-12-31,1.0
2025-01-01,1.0
2025-01-02,9.0
2025-01-03,9.0
2025-01-04,2.0
2025-01-05,2.0
2025-01-06,31.0
2025-01-07,53.0
2025-01-08,69.0
2025-01-09,71.0
2025-01-10,61.0
2025-01-11,3.0
2025-01-12,4.0
2025-01-13,78.0
2025-01-14,83.0
2025-01-15,86.0
2025-01-16,94.0
2025-01-17,97.0
2025-01-18,4.0
2025-01-19,3.0
2025-01-20,9.0
2025-01-21,51.0
2025-01-22,54.0
2025-01-23,77.0
2025-01-24,92.0
2025-01-25,4.0
2025-01-26,4.0
2025-01-27,80.0
2025-01-28,91.0
2025-01-29,95.0
2025-01-30,100.0
2025-01-31,90.0
2025-02-01,4.0
2025-02-02,4.0
2025-02-03,79.0
2025-02-04,82.0
2025-02-05,82.0
2025-02-06,89.0
2025-02-07,94.0
2025-02-08,3.0
2025-02-09,4.0
2025-02-10,73.0
2025-02-11,85.0
2025-02-12,85.0
2025-02-13,86.0
2025-02-14,60.0
2025-02-15,3.0
2025-02-16,3.0
2025-02-17,21.0
2025-02-18,72.0
2025-02-19,63.0
2025-02-20,71.0
2025-02-21,81.0
2025-02-22,4.0
2025-02-23,4.0
2025-02-24,81.0
2025-02-25,88.0
2025-02-26,88.0
2025-02-27,94.0
2025-02-28,90.0
2025-03-01,4.0
2025-03-02,5.0
2025-03-03,78.0
2025-03-04,85.0
2025-03-05,80.0
2025-03-06,87.0
2025-03-07,87.0
2025-03-08,4.0
2025-03-09,5.0
2025-03-10,72.0
2025-03-11,77.0
2025-03-12,72.0
2025-03-13,80.0
2025-03-14,55.0
2025-03-15,3.0
2025-03-16,4.0
2025-03-17,57.0
2025-03-18,68.0
2025-03-19,70.0
2025-03-20,68.0
2025-03-21,68.0
2025-03-22,4.0
2025-03-23,4.0
2025-03-24,87.0
2025-03-25,79.0
2025-03-26,84.0
2025-03-27,81.0
2025-03-28,78.0
2025-03-29,4.0
2025-03-30,4.0
2025-03-31,71.0
2025-04-01,80.0
2025-04-02,82.0
2025-04-03,88.0
2025-04-04,86.0
2025-04-05,4.0
2025-04-06,4.0
2025-04-07,82.0
2025-04-08,77.0
2025-04-09,84.0
2025-04-10,80.0
2025-04-11,96.0
2025-04-12,4.0
2025-04-13,4.0
2025-04-14,81.0
2025-04-15,85.0
2025-04-16,89.5
2025-04-17,73.5
2025-04-18,23.5
2025-04-19,2.5
2025-04-20,2.5
2025-04-21,56.5
2025-04-22,81.5
2025-04-23,77.0
2025-04-24,76.0
2025-04-25,75.5
2025-04-26,3.5
2025-04-27,4.5
2025-04-28,85.0
2025-04-29,76.0
2025-04-30,80.0
2025-05-01,83.5
2025-05-02,75.5
2025-05-03,4.5
2025-05-04,4.5
2025-05-05,81.5
2025-05-06,80.0
2025-05-07,71.0
2025-05-08,72.0
2025-05-09,66.5
2025-05-10,3.0
2025-05-11,3.5
2025-05-12,77.5
2025-05-13,66.5
2025-05-14,63.5
2025-05-15,65.0
2025-05-16,62.0
2025-05-17,4.0
2025-05-18,4.0
2025-05-19,68.0
2025-05-20,57.0
2025-05-21,47.0
2025-05-22,40.0
2025-05-23,27.0
2025-05-24,2.0
2025-05-25,1.0
2025-05-26,3.0
2025-05-27,33.0
2025-05-28,28.0
2025-05-29,26.0
2025-05-30,23.0
2025-05-31,2.0
2025-06-01,2.0
2025-06-02,24.0
2025-06-03,23.0
2025-06-04,18.0
2025-06-05,18.0
2025-06-06,14.0
2025-06-07,2.0
2025-06-08,3.0
2025-06-09,16.0
2025-06-10,15.0
2025-06-11,13.0
2025-06-12,11.0
2025-06-13,8.0
2025-06-14,1.0
2025-06-15,1.0
2025-06-16,9.0
2025-06-17,8.0
2025-06-18,7.0
2025-06-19,3.0
2025-06-20,4.0
2025-06-21,1.0
2025-06-22,2.0
2025-06-23,7.0
2025-06-24,6.0
