Time,airbnb
2022-12-19,65.0
2022-12-20,64.0
2022-12-21,61.0
2022-12-22,60.0
2022-12-23,56.0
2022-12-24,54.0
2022-12-25,54.0
2022-12-26,81.0
2022-12-27,91.0
2022-12-28,89.0
2022-12-29,86.0
2022-12-30,83.0
2022-12-31,73.0
2023-01-01,75.0
2023-01-02,87.0
2023-01-03,78.0
2023-01-04,87.0
2023-01-05,88.0
2023-01-06,81.0
2023-01-07,83.0
2023-01-08,94.0
2023-01-09,94.0
2023-01-10,91.0
2023-01-11,83.0
2023-01-12,81.0
2023-01-13,80.0
2023-01-14,86.0
2023-01-15,87.0
2023-01-16,94.0
2023-01-17,85.0
2023-01-18,81.0
2023-01-19,82.0
2023-01-20,78.0
2023-01-21,79.0
2023-01-22,89.0
2023-01-23,90.0
2023-01-24,85.0
2023-01-25,85.0
2023-01-26,79.0
2023-01-27,76.0
2023-01-28,76.0
2023-01-29,85.0
2023-01-30,82.0
2023-01-31,83.0
2023-02-01,85.0
2023-02-02,82.0
2023-02-03,80.0
2023-02-04,80.0
2023-02-05,95.0
2023-02-06,87.0
2023-02-07,83.0
2023-02-08,82.0
2023-02-09,82.0
2023-02-10,79.0
2023-02-11,80.0
2023-02-12,81.0
2023-02-13,71.0
2023-02-14,77.0
2023-02-15,86.0
2023-02-16,83.0
2023-02-17,85.0
2023-02-18,86.0
2023-02-19,90.0
2023-02-20,95.0
2023-02-21,86.0
2023-02-22,87.0
2023-02-23,85.0
2023-02-24,86.0
2023-02-25,88.0
2023-02-26,97.0
2023-02-27,93.0
2023-02-28,89.0
2023-03-01,83.0
2023-03-02,86.0
2023-03-03,82.0
2023-03-04,88.0
2023-03-05,96.0
2023-03-06,94.0
2023-03-07,93.0
2023-03-08,87.0
2023-03-09,87.0
2023-03-10,83.0
2023-03-11,83.0
2023-03-12,95.0
2023-03-13,89.0
2023-03-14,87.0
2023-03-15,84.0
2023-03-16,82.0
2023-03-17,78.0
2023-03-18,79.0
2023-03-19,95.0
2023-03-20,88.0
2023-03-21,87.0
2023-03-22,85.0
2023-03-23,83.0
2023-03-24,79.0
2023-03-25,78.0
2023-03-26,91.0
2023-03-27,86.0
2023-03-28,84.0
2023-03-29,81.0
2023-03-30,77.0
2023-03-31,77.0
2023-04-01,76.0
2023-04-02,87.0
2023-04-03,81.0
2023-04-04,83.0
2023-04-05,83.0
2023-04-06,80.0
2023-04-07,75.0
2023-04-08,75.0
2023-04-09,79.0
2023-04-10,87.0
2023-04-11,85.0
2023-04-12,81.0
2023-04-13,79.0
2023-04-14,79.0
2023-04-15,77.0
2023-04-16,88.0
2023-04-17,86.0
2023-04-18,79.0
2023-04-19,82.0
2023-04-20,78.0
2023-04-21,76.0
2023-04-22,78.0
2023-04-23,89.0
2023-04-24,84.0
2023-04-25,84.0
2023-04-26,76.0
2023-04-27,71.5
2023-04-28,72.0
2023-04-29,74.0
2023-04-30,85.0
2023-05-01,83.5
2023-05-02,78.5
2023-05-03,79.5
2023-05-04,82.5
2023-05-05,70.5
2023-05-06,72.5
2023-05-07,82.5
2023-05-08,82.0
2023-05-09,83.5
2023-05-10,80.5
2023-05-11,77.0
2023-05-12,74.0
2023-05-13,69.5
2023-05-14,83.5
2023-05-15,89.0
2023-05-16,86.5
2023-05-17,82.5
2023-05-18,78.0
2023-05-19,78.0
2023-05-20,80.5
2023-05-21,89.0
2023-05-22,92.5
2023-05-23,86.5
2023-05-24,84.5
2023-05-25,87.0
2023-05-26,74.0
2023-05-27,75.0
2023-05-28,79.0
2023-05-29,92.0
2023-05-30,84.0
2023-05-31,84.0
2023-06-01,81.0
2023-06-02,77.0
2023-06-03,75.0
2023-06-04,93.0
2023-06-05,88.0
2023-06-06,86.0
2023-06-07,82.0
2023-06-08,80.0
2023-06-09,76.0
2023-06-10,78.0
2023-06-11,89.0
2023-06-12,93.0
2023-06-13,84.0
2023-06-14,88.0
2023-06-15,88.0
2023-06-16,79.0
2023-06-17,79.0
2023-06-18,82.0
2023-06-19,96.0
2023-06-20,87.0
2023-06-21,82.0
2023-06-22,79.0
2023-06-23,79.0
2023-06-24,83.0
2023-06-25,91.0
2023-06-26,97.0
2023-06-27,98.0
2023-06-28,97.0
2023-06-29,100.0
2023-06-30,87.0
2023-07-01,91.0
2023-07-02,95.0
2023-07-03,89.0
2023-07-04,89.0
2023-07-05,84.0
2023-07-06,91.0
2023-07-07,87.0
2023-07-08,84.0
2023-07-09,96.0
2023-07-10,91.0
2023-07-11,87.0
2023-07-12,88.0
2023-07-13,87.0
2023-07-14,82.0
2023-07-15,80.0
2023-07-16,92.0
2023-07-17,93.0
2023-07-18,87.0
2023-07-19,86.0
2023-07-20,82.0
2023-07-21,78.0
2023-07-22,77.0
2023-07-23,90.0
2023-07-24,90.0
2023-07-25,86.0
2023-07-26,84.0
2023-07-27,78.0
2023-07-28,75.0
2023-07-29,77.0
2023-07-30,89.0
2023-07-31,86.0
2023-08-01,81.0
2023-08-02,77.0
2023-08-03,81.0
2023-08-04,80.0
2023-08-05,74.0
2023-08-06,83.0
2023-08-07,83.0
2023-08-08,80.0
2023-08-09,75.0
2023-08-10,76.0
2023-08-11,74.0
2023-08-12,68.0
2023-08-13,78.0
2023-08-14,77.0
2023-08-15,76.0
2023-08-16,73.0
2023-08-17,76.0
2023-08-18,70.0
2023-08-19,68.0
2023-08-20,76.0
2023-08-21,73.0
2023-08-22,72.0
2023-08-23,67.0
2023-08-24,66.0
2023-08-25,65.0
2023-08-26,64.0
2023-08-27,76.0
2023-08-28,71.0
2023-08-29,68.0
2023-08-30,66.0
2023-08-31,65.0
2023-09-01,63.0
2023-09-02,60.0
2023-09-03,67.0
2023-09-04,74.0
2023-09-05,71.0
2023-09-06,70.0
2023-09-07,65.0
2023-09-08,60.0
2023-09-09,61.0
2023-09-10,62.0
2023-09-11,68.0
2023-09-12,65.0
2023-09-13,63.0
2023-09-14,63.0
2023-09-15,54.0
2023-09-16,57.0
2023-09-17,65.0
2023-09-18,64.0
2023-09-19,66.0
2023-09-20,64.0
2023-09-21,63.0
2023-09-22,59.0
2023-09-23,59.0
2023-09-24,67.0
2023-09-25,66.0
2023-09-26,66.0
2023-09-27,65.0
2023-09-28,66.0
2023-09-29,57.0
2023-09-30,56.0
2023-10-01,66.0
2023-10-02,65.0
2023-10-03,65.0
2023-10-04,65.0
2023-10-05,64.0
2023-10-06,63.0
2023-10-07,68.0
2023-10-08,67.0
2023-10-09,68.0
2023-10-10,65.0
2023-10-11,61.0
2023-10-12,58.0
2023-10-13,54.0
2023-10-14,53.0
2023-10-15,58.0
2023-10-16,61.0
2023-10-17,59.0
2023-10-18,57.0
2023-10-19,58.0
2023-10-20,55.0
2023-10-21,53.0
2023-10-22,62.0
2023-10-23,59.0
2023-10-24,59.0
2023-10-25,56.0
2023-10-26,53.0
2023-10-27,51.0
2023-10-28,45.0
2023-10-29,50.0
2023-10-30,58.0
2023-10-31,51.0
2023-11-01,53.0
2023-11-02,55.0
2023-11-03,53.0
2023-11-04,53.0
2023-11-05,59.0
2023-11-06,59.0
2023-11-07,61.0
2023-11-08,61.0
2023-11-09,55.0
2023-11-10,55.0
2023-11-11,54.0
2023-11-12,58.0
2023-11-13,58.0
2023-11-14,55.0
2023-11-15,54.0
2023-11-16,51.0
2023-11-17,52.0
2023-11-18,50.0
2023-11-19,52.0
2023-11-20,54.0
2023-11-21,54.0
2023-11-22,47.0
2023-11-23,42.0
2023-11-24,50.0
2023-11-25,54.0
2023-11-26,61.0
2023-11-27,57.0
2023-11-28,57.0
2023-11-29,55.0
2023-11-30,52.0
2023-12-01,50.0
2023-12-02,51.0
2023-12-03,54.0
2023-12-04,58.0
2023-12-05,52.0
2023-12-06,53.0
2023-12-07,49.0
2023-12-08,50.0
2023-12-09,49.0
2023-12-10,56.0
2023-12-11,55.0
2023-12-12,51.0
2023-12-13,52.0
2023-12-14,50.0
2023-12-15,47.0
2023-12-16,45.0
2023-12-17,57.0
2023-12-18,55.0
2023-12-19,54.0
2023-12-20,57.0
2023-12-21,52.0
2023-12-22,51.5
2023-12-23,50.5
2023-12-24,47.0
2023-12-25,51.0
2023-12-26,72.0
2023-12-27,74.5
2023-12-28,70.5
2023-12-29,73.0
2023-12-30,67.5
2023-12-31,63.5
2024-01-01,66.5
2024-01-02,76.0
2024-01-03,78.0
2024-01-04,76.0
2024-01-05,72.5
2024-01-06,78.5
2024-01-07,80.0
2024-01-08,70.5
2024-01-09,71.5
2024-01-10,67.5
2024-01-11,67.5
2024-01-12,65.0
2024-01-13,68.5
2024-01-14,70.5
2024-01-15,72.5
2024-01-16,68.5
2024-01-17,73.5
2024-01-18,68.5
2024-01-19,65.5
2024-01-20,68.5
2024-01-21,86.0
2024-01-22,76.0
2024-01-23,76.0
2024-01-24,75.0
2024-01-25,72.0
2024-01-26,66.0
2024-01-27,74.0
2024-01-28,78.0
2024-01-29,74.0
2024-01-30,76.0
2024-01-31,74.0
2024-02-01,68.0
2024-02-02,62.0
2024-02-03,72.0
2024-02-04,78.0
2024-02-05,75.0
2024-02-06,73.0
2024-02-07,70.0
2024-02-08,67.0
2024-02-09,65.0
2024-02-10,69.0
2024-02-11,70.0
2024-02-12,65.0
2024-02-13,72.0
2024-02-14,63.0
2024-02-15,69.0
2024-02-16,72.0
2024-02-17,76.0
2024-02-18,88.0
2024-02-19,87.0
2024-02-20,82.0
2024-02-21,75.0
2024-02-22,74.0
2024-02-23,73.0
2024-02-24,76.0
2024-02-25,83.0
2024-02-26,81.0
2024-02-27,77.0
2024-02-28,74.0
2024-02-29,74.0
2024-03-01,74.0
2024-03-02,78.0
2024-03-03,87.0
2024-03-04,85.0
2024-03-05,80.0
2024-03-06,83.0
2024-03-07,77.0
2024-03-08,72.0
2024-03-09,74.0
2024-03-10,86.0
2024-03-11,85.0
2024-03-12,80.0
2024-03-13,79.0
2024-03-14,73.0
2024-03-15,70.0
2024-03-16,74.0
2024-03-17,83.0
2024-03-18,80.0
2024-03-19,77.0
2024-03-20,79.0
2024-03-21,71.0
2024-03-22,68.0
2024-03-23,74.0
2024-03-24,77.0
2024-03-25,79.0
2024-03-26,76.0
2024-03-27,73.0
2024-03-28,71.0
2024-03-29,67.0
2024-03-30,68.0
2024-03-31,73.0
2024-04-01,81.0
2024-04-02,80.0
2024-04-03,76.0
2024-04-04,79.0
2024-04-05,74.0
2024-04-06,70.0
2024-04-07,81.0
2024-04-08,74.0
2024-04-09,73.0
2024-04-10,73.0
2024-04-11,72.0
2024-04-12,69.0
2024-04-13,67.0
2024-04-14,76.0
2024-04-15,76.0
2024-04-16,74.0
2024-04-17,74.0
2024-04-18,74.0
2024-04-19,70.0
2024-04-20,68.0
2024-04-21,81.0
2024-04-22,78.0
2024-04-23,81.0
2024-04-24,73.0
2024-04-25,70.0
2024-04-26,65.0
2024-04-27,71.0
2024-04-28,83.0
2024-04-29,78.0
2024-04-30,73.0
2024-05-01,69.0
2024-05-02,83.0
2024-05-03,76.0
2024-05-04,73.0
2024-05-05,85.0
2024-05-06,81.0
2024-05-07,78.0
2024-05-08,76.0
2024-05-09,76.0
2024-05-10,72.0
2024-05-11,69.0
2024-05-12,74.0
2024-05-13,82.0
2024-05-14,83.0
2024-05-15,78.0
2024-05-16,73.0
2024-05-17,71.0
2024-05-18,77.0
2024-05-19,90.0
2024-05-20,89.0
2024-05-21,84.0
2024-05-22,76.0
2024-05-23,83.0
2024-05-24,83.0
2024-05-25,84.0
2024-05-26,83.0
2024-05-27,92.0
2024-05-28,90.0
2024-05-29,87.0
2024-05-30,85.0
2024-05-31,80.0
2024-06-01,79.0
2024-06-02,100.0
2024-06-03,89.0
2024-06-04,87.0
2024-06-05,85.0
2024-06-06,88.0
2024-06-07,83.0
2024-06-08,82.0
2024-06-09,90.0
2024-06-10,96.0
2024-06-11,96.0
2024-06-12,92.0
2024-06-13,87.0
2024-06-14,79.0
2024-06-15,80.0
2024-06-16,86.0
2024-06-17,93.0
2024-06-18,97.0
2024-06-19,92.0
2024-06-20,86.0
2024-06-21,88.0
2024-06-22,85.0
2024-06-23,98.0
2024-06-24,100.0
2024-06-25,95.0
2024-06-26,86.0
2024-06-27,84.0
2024-06-28,81.0
2024-06-29,82.0
2024-06-30,93.0
2024-07-01,94.0
2024-07-02,91.0
2024-07-03,88.0
2024-07-04,85.0
2024-07-05,81.0
2024-07-06,84.0
2024-07-07,96.0
2024-07-08,94.0
2024-07-09,93.0
2024-07-10,92.0
2024-07-11,83.0
2024-07-12,80.0
2024-07-13,77.0
2024-07-14,78.0
2024-07-15,81.0
2024-07-16,83.0
2024-07-17,84.0
2024-07-18,81.0
2024-07-19,76.0
2024-07-20,78.0
2024-07-21,87.0
2024-07-22,84.0
2024-07-23,82.0
2024-07-24,80.0
2024-07-25,78.0
2024-07-26,72.0
2024-07-27,72.0
2024-07-28,88.0
2024-07-29,80.0
2024-07-30,87.0
2024-07-31,76.0
2024-08-01,73.0
2024-08-02,73.0
2024-08-03,72.0
2024-08-04,81.0
2024-08-05,76.0
2024-08-06,77.0
2024-08-07,79.0
2024-08-08,79.0
2024-08-09,71.0
2024-08-10,66.0
2024-08-11,74.0
2024-08-12,79.0
2024-08-13,76.0
2024-08-14,76.0
2024-08-15,71.0
2024-08-16,70.0
2024-08-17,67.0
2024-08-18,84.0
2024-08-19,82.0
2024-08-20,79.0
2024-08-21,72.0
2024-08-22,67.0
2024-08-23,69.5
2024-08-24,69.5
2024-08-25,85.5
2024-08-26,79.0
2024-08-27,75.0
2024-08-28,80.0
2024-08-29,69.5
2024-08-30,67.5
2024-08-31,70.0
2024-09-01,72.0
2024-09-02,84.5
2024-09-03,70.5
2024-09-04,66.5
2024-09-05,65.5
2024-09-06,59.5
2024-09-07,63.0
2024-09-08,68.5
2024-09-09,68.5
2024-09-10,66.0
2024-09-11,56.5
2024-09-12,63.0
2024-09-13,59.0
2024-09-14,60.0
2024-09-15,67.0
2024-09-16,72.0
2024-09-17,72.0
2024-09-18,72.0
2024-09-19,69.0
2024-09-20,66.0
2024-09-21,66.0
2024-09-22,73.0
2024-09-23,77.0
2024-09-24,68.0
2024-09-25,70.0
2024-09-26,65.0
2024-09-27,62.0
2024-09-28,65.0
2024-09-29,69.0
2024-09-30,71.0
2024-10-01,69.0
2024-10-02,68.0
2024-10-03,71.0
2024-10-04,68.0
2024-10-05,60.0
2024-10-06,73.0
2024-10-07,79.0
2024-10-08,70.0
2024-10-09,64.0
2024-10-10,62.0
2024-10-11,64.0
2024-10-12,59.0
2024-10-13,73.0
2024-10-14,72.0
2024-10-15,67.0
2024-10-16,64.0
2024-10-17,65.0
2024-10-18,60.0
2024-10-19,58.0
2024-10-20,62.0
2024-10-21,71.0
2024-10-22,63.0
2024-10-23,62.0
2024-10-24,62.0
2024-10-25,60.0
2024-10-26,51.0
2024-10-27,65.0
2024-10-28,64.0
2024-10-29,64.0
2024-10-30,58.0
2024-10-31,54.0
2024-11-01,57.0
2024-11-02,55.0
2024-11-03,64.0
2024-11-04,67.0
2024-11-05,58.0
2024-11-06,40.0
2024-11-07,56.0
2024-11-08,61.0
2024-11-09,58.0
2024-11-10,67.0
2024-11-11,73.0
2024-11-12,66.0
2024-11-13,64.0
2024-11-14,60.0
2024-11-15,56.0
2024-11-16,44.0
2024-11-17,63.0
2024-11-18,63.0
2024-11-19,64.0
2024-11-20,60.0
2024-11-21,58.0
2024-11-22,54.0
2024-11-23,52.0
2024-11-24,54.0
2024-11-25,62.0
2024-11-26,56.0
2024-11-27,51.0
2024-11-28,45.0
2024-11-29,53.0
2024-11-30,56.0
2024-12-01,65.0
2024-12-02,63.0
2024-12-03,66.0
2024-12-04,63.0
2024-12-05,57.0
2024-12-06,55.0
2024-12-07,51.0
2024-12-08,57.0
2024-12-09,56.0
2024-12-10,58.0
2024-12-11,59.0
2024-12-12,54.0
2024-12-13,51.0
2024-12-14,52.0
2024-12-15,56.0
2024-12-16,66.0
2024-12-17,57.0
2024-12-18,57.0
2024-12-19,59.0
2024-12-20,51.0
2024-12-21,53.0
2024-12-22,56.0
2024-12-23,60.0
2024-12-24,53.0
2024-12-25,53.0
2024-12-26,73.0
2024-12-27,89.0
2024-12-28,79.0
2024-12-29,84.0
2024-12-30,82.0
2024-12-31,75.0
2025-01-01,80.0
2025-01-02,88.0
2025-01-03,80.0
2025-01-04,78.0
2025-01-05,89.0
2025-01-06,81.0
2025-01-07,80.0
2025-01-08,80.0
2025-01-09,81.0
2025-01-10,79.0
2025-01-11,78.0
2025-01-12,88.0
2025-01-13,84.0
2025-01-14,83.0
2025-01-15,78.0
2025-01-16,76.0
2025-01-17,70.0
2025-01-18,74.0
2025-01-19,74.0
2025-01-20,77.0
2025-01-21,76.0
2025-01-22,74.0
2025-01-23,68.0
2025-01-24,66.0
2025-01-25,69.0
2025-01-26,79.0
2025-01-27,77.0
2025-01-28,75.0
2025-01-29,69.0
2025-01-30,69.0
2025-01-31,65.0
2025-02-01,64.0
2025-02-02,79.0
2025-02-03,77.0
2025-02-04,75.0
2025-02-05,71.0
2025-02-06,71.0
2025-02-07,67.0
2025-02-08,69.0
2025-02-09,71.0
2025-02-10,65.0
2025-02-11,77.0
2025-02-12,74.0
2025-02-13,71.0
2025-02-14,71.0
2025-02-15,73.0
2025-02-16,86.0
2025-02-17,86.0
2025-02-18,84.0
2025-02-19,80.0
2025-02-20,82.0
2025-02-21,73.0
2025-02-22,69.0
2025-02-23,83.0
2025-02-24,87.0
2025-02-25,76.0
2025-02-26,73.0
2025-02-27,70.0
2025-02-28,70.0
2025-03-01,75.0
2025-03-02,81.0
2025-03-03,81.0
2025-03-04,76.0
2025-03-05,76.0
2025-03-06,75.0
2025-03-07,71.0
2025-03-08,77.0
2025-03-09,88.0
2025-03-10,82.0
2025-03-11,79.0
2025-03-12,77.0
2025-03-13,77.0
2025-03-14,70.0
2025-03-15,75.0
2025-03-16,82.0
2025-03-17,82.0
2025-03-18,81.0
2025-03-19,84.0
2025-03-20,76.0
2025-03-21,73.0
2025-03-22,72.0
2025-03-23,86.0
2025-03-24,80.0
2025-03-25,80.0
2025-03-26,76.0
2025-03-27,70.0
2025-03-28,72.0
2025-03-29,71.0
2025-03-30,80.0
2025-03-31,79.0
2025-04-01,72.0
2025-04-02,72.0
2025-04-03,72.0
2025-04-04,67.0
2025-04-05,69.0
2025-04-06,83.0
2025-04-07,77.0
2025-04-08,72.0
2025-04-09,72.0
2025-04-10,70.0
2025-04-11,70.0
2025-04-12,69.0
2025-04-13,78.0
2025-04-14,76.0
2025-04-15,77.0
2025-04-16,77.0
2025-04-17,70.5
2025-04-18,65.5
2025-04-19,64.5
2025-04-20,71.0
2025-04-21,78.5
2025-04-22,76.0
2025-04-23,74.5
2025-04-24,71.5
2025-04-25,66.5
2025-04-26,63.5
2025-04-27,79.0
2025-04-28,80.0
2025-04-29,76.0
2025-04-30,75.5
2025-05-01,75.0
2025-05-02,68.5
2025-05-03,69.5
2025-05-04,80.0
2025-05-05,78.0
2025-05-06,76.0
2025-05-07,76.5
2025-05-08,69.5
2025-05-09,69.0
2025-05-10,65.5
2025-05-11,68.0
2025-05-12,85.0
2025-05-13,87.0
2025-05-14,98.0
2025-05-15,82.0
2025-05-16,74.0
2025-05-17,74.0
2025-05-18,85.0
2025-05-19,93.0
2025-05-20,83.0
2025-05-21,84.0
2025-05-22,75.0
2025-05-23,76.0
2025-05-24,81.0
2025-05-25,79.0
2025-05-26,87.0
2025-05-27,89.0
2025-05-28,83.0
2025-05-29,83.0
2025-05-30,79.0
2025-05-31,75.0
2025-06-01,87.0
2025-06-02,87.0
2025-06-03,88.0
2025-06-04,84.0
2025-06-05,83.0
2025-06-06,79.0
2025-06-07,79.0
2025-06-08,89.0
2025-06-09,90.0
2025-06-10,88.0
2025-06-11,87.0
2025-06-12,84.0
2025-06-13,76.0
2025-06-14,74.0
2025-06-15,86.0
2025-06-16,91.0
2025-06-17,90.0
2025-06-18,82.0
2025-06-19,88.0
2025-06-20,87.0
2025-06-21,82.0
2025-06-22,83.0
2025-06-23,91.0
2025-06-24,93.0
