Time,saute
2022-04-27,1.0
2022-04-28,1.0
2022-04-29,1.0
2022-04-30,2.0
2022-05-01,2.0
2022-05-02,2.0
2022-05-03,2.0
2022-05-04,2.0
2022-05-05,1.0
2022-05-06,2.0
2022-05-07,1.0
2022-05-08,2.0
2022-05-09,2.0
2022-05-10,2.0
2022-05-11,2.0
2022-05-12,1.0
2022-05-13,1.0
2022-05-14,2.0
2022-05-15,2.0
2022-05-16,1.0
2022-05-17,2.0
2022-05-18,1.0
2022-05-19,2.0
2022-05-20,2.0
2022-05-21,1.0
2022-05-22,2.0
2022-05-23,2.0
2022-05-24,2.0
2022-05-25,2.0
2022-05-26,1.0
2022-05-27,1.0
2022-05-28,2.0
2022-05-29,2.0
2022-05-30,2.0
2022-05-31,2.0
2022-06-01,2.0
2022-06-02,1.0
2022-06-03,1.0
2022-06-04,2.0
2022-06-05,2.0
2022-06-06,2.0
2022-06-07,2.0
2022-06-08,2.0
2022-06-09,2.0
2022-06-10,1.0
2022-06-11,2.0
2022-06-12,2.0
2022-06-13,2.0
2022-06-14,2.0
2022-06-15,2.0
2022-06-16,1.0
2022-06-17,1.0
2022-06-18,2.0
2022-06-19,2.0
2022-06-20,2.0
2022-06-21,2.0
2022-06-22,2.0
2022-06-23,2.0
2022-06-24,1.0
2022-06-25,2.0
2022-06-26,2.0
2022-06-27,2.0
2022-06-28,2.0
2022-06-29,1.0
2022-06-30,1.0
2022-07-01,1.0
2022-07-02,2.0
2022-07-03,2.0
2022-07-04,2.0
2022-07-05,2.0
2022-07-06,2.0
2022-07-07,2.0
2022-07-08,1.0
2022-07-09,2.0
2022-07-10,2.0
2022-07-11,2.0
2022-07-12,2.0
2022-07-13,2.0
2022-07-14,2.0
2022-07-15,1.0
2022-07-16,2.0
2022-07-17,2.0
2022-07-18,2.0
2022-07-19,2.0
2022-07-20,2.0
2022-07-21,2.0
2022-07-22,2.0
2022-07-23,2.0
2022-07-24,2.0
2022-07-25,2.0
2022-07-26,2.0
2022-07-27,2.0
2022-07-28,2.0
2022-07-29,1.0
2022-07-30,2.0
2022-07-31,2.0
2022-08-01,2.0
2022-08-02,2.0
2022-08-03,2.0
2022-08-04,2.0
2022-08-05,1.0
2022-08-06,2.0
2022-08-07,2.0
2022-08-08,2.0
2022-08-09,2.0
2022-08-10,2.0
2022-08-11,2.0
2022-08-12,1.0
2022-08-13,1.0
2022-08-14,2.0
2022-08-15,2.0
2022-08-16,2.0
2022-08-17,2.0
2022-08-18,1.0
2022-08-19,1.0
2022-08-20,2.0
2022-08-21,2.0
2022-08-22,2.0
2022-08-23,2.0
2022-08-24,2.0
2022-08-25,2.0
2022-08-26,1.0
2022-08-27,2.0
2022-08-28,3.0
2022-08-29,2.0736842105263156
2022-08-30,1.9263157894736842
2022-08-31,1.9684210526315788
2022-09-01,1.3421052631578947
2022-09-02,1.1526315789473685
2022-09-03,1.3631578947368421
2022-09-04,2.0105263157894737
2022-09-05,2.136842105263158
2022-09-06,1.9473684210526314
2022-09-07,1.9473684210526314
2022-09-08,1.3631578947368421
2022-09-09,1.131578947368421
2022-09-10,1.3631578947368421
2022-09-11,2.052631578947368
2022-09-12,2.052631578947368
2022-09-13,1.3421052631578947
2022-09-14,1.9684210526315788
2022-09-15,1.9894736842105263
2022-09-16,1.236842105263158
2022-09-17,1.8631578947368421
2022-09-18,2.0105263157894737
2022-09-19,1.9894736842105263
2022-09-20,1.9894736842105263
2022-09-21,1.9473684210526314
2022-09-22,1.9684210526315788
2022-09-23,1.2999999999999998
2022-09-24,1.9052631578947368
2022-09-25,2.0315789473684207
2022-09-26,1.8631578947368421
2022-09-27,1.9052631578947368
2022-09-28,1.6842105263157894
2022-09-29,1.768421052631579
2022-09-30,1.936842105263158
2022-10-01,1.894736842105263
2022-10-02,2.0210526315789474
2022-10-03,1.8105263157894735
2022-10-04,1.8526315789473684
2022-10-05,2.0210526315789474
2022-10-06,1.6842105263157894
2022-10-07,1.6421052631578947
2022-10-08,2.063157894736842
2022-10-09,1.936842105263158
2022-10-10,2.0210526315789474
2022-10-11,2.1473684210526316
2022-10-12,1.768421052631579
2022-10-13,2.3157894736842106
2022-10-14,2.568421052631579
2022-10-15,1.8105263157894735
2022-10-16,2.357894736842105
2022-10-17,2.1894736842105265
2022-10-18,1.7263157894736842
2022-10-19,2.063157894736842
2022-10-20,1.8105263157894735
2022-10-21,1.8105263157894735
2022-10-22,2.063157894736842
2022-10-23,2.1052631578947367
2022-10-24,1.9789473684210526
2022-10-25,1.7263157894736842
2022-10-26,1.8105263157894735
2022-10-27,1.5157894736842106
2022-10-28,1.6421052631578947
2022-10-29,1.6842105263157894
2022-10-30,2.2736842105263158
2022-10-31,1.5157894736842106
2022-11-01,1.5578947368421052
2022-11-02,1.894736842105263
2022-11-03,1.8526315789473684
2022-11-04,1.7263157894736842
2022-11-05,2.1052631578947367
2022-11-06,2.231578947368421
2022-11-07,1.8105263157894735
2022-11-08,2.1473684210526316
2022-11-09,2.0210526315789474
2022-11-10,1.9789473684210526
2022-11-11,1.6421052631578947
2022-11-12,1.9789473684210526
2022-11-13,2.484210526315789
2022-11-14,1.936842105263158
2022-11-15,2.063157894736842
2022-11-16,1.936842105263158
2022-11-17,2.1894736842105265
2022-11-18,1.6842105263157894
2022-11-19,1.936842105263158
2022-11-20,2.3157894736842106
2022-11-21,1.8105263157894735
2022-11-22,2.1473684210526316
2022-11-23,2.610526315789474
2022-11-24,4.2105263157894735
2022-11-25,1.894736842105263
2022-11-26,2.0210526315789474
2022-11-27,2.231578947368421
2022-11-28,1.9789473684210526
2022-11-29,1.9789473684210526
2022-11-30,2.1052631578947367
2022-12-01,2.1052631578947367
2022-12-02,1.9789473684210526
2022-12-03,2.063157894736842
2022-12-04,2.2736842105263158
2022-12-05,1.8105263157894735
2022-12-06,2.1473684210526316
2022-12-07,1.894736842105263
2022-12-08,2.1473684210526316
2022-12-09,1.768421052631579
2022-12-10,2.0210526315789474
2022-12-11,2.3157894736842106
2022-12-12,2.1473684210526316
2022-12-13,1.768421052631579
2022-12-14,1.8526315789473684
2022-12-15,1.8526315789473684
2022-12-16,1.894736842105263
2022-12-17,1.9789473684210526
2022-12-18,2.231578947368421
2022-12-19,2.231578947368421
2022-12-20,1.894736842105263
2022-12-21,1.768421052631579
2022-12-22,1.6842105263157894
2022-12-23,2.0210526315789474
2022-12-24,2.9894736842105263
2022-12-25,3.2421052631578946
2022-12-26,2.1052631578947367
2022-12-27,1.894736842105263
2022-12-28,1.768421052631579
2022-12-29,1.936842105263158
2022-12-30,1.936842105263158
2022-12-31,2.526315789473684
2023-01-01,2.526315789473684
2023-01-02,2.231578947368421
2023-01-03,2.231578947368421
2023-01-04,2.1894736842105265
2023-01-05,2.357894736842105
2023-01-06,1.936842105263158
2023-01-07,2.231578947368421
2023-01-08,2.863157894736842
2023-01-09,2.063157894736842
2023-01-10,2.2736842105263158
2023-01-11,2.4
2023-01-12,1.9789473684210526
2023-01-13,1.936842105263158
2023-01-14,2.0210526315789474
2023-01-15,2.7789473684210524
2023-01-16,2.6526315789473682
2023-01-17,2.1473684210526316
2023-01-18,2.063157894736842
2023-01-19,2.2736842105263158
2023-01-20,1.5999999999999999
2023-01-21,2.4
2023-01-22,2.694736842105263
2023-01-23,2.3157894736842106
2023-01-24,2.231578947368421
2023-01-25,2.063157894736842
2023-01-26,1.8105263157894735
2023-01-27,1.6421052631578947
2023-01-28,2.063157894736842
2023-01-29,2.526315789473684
2023-01-30,2.0210526315789474
2023-01-31,2.3157894736842106
2023-02-01,2.2736842105263158
2023-02-02,1.9789473684210526
2023-02-03,1.768421052631579
2023-02-04,2.2736842105263158
2023-02-05,2.442105263157895
2023-02-06,2.063157894736842
2023-02-07,2.063157894736842
2023-02-08,2.357894736842105
2023-02-09,1.7263157894736842
2023-02-10,1.768421052631579
2023-02-11,1.8526315789473684
2023-02-12,2.2736842105263158
2023-02-13,1.4736842105263157
2023-02-14,2.442105263157895
2023-02-15,2.357894736842105
2023-02-16,1.894736842105263
2023-02-17,1.894736842105263
2023-02-18,2.231578947368421
2023-02-19,2.1894736842105265
2023-02-20,2.3157894736842106
2023-02-21,1.8105263157894735
2023-02-22,1.8526315789473684
2023-02-23,2.1052631578947367
2023-02-24,1.7263157894736842
2023-02-25,2.0210526315789474
2023-02-26,2.6526315789473682
2023-02-27,2.1052631578947367
2023-02-28,2.063157894736842
2023-03-01,1.768421052631579
2023-03-02,1.5157894736842106
2023-03-03,1.8105263157894735
2023-03-04,1.8526315789473684
2023-03-05,2.231578947368421
2023-03-06,1.936842105263158
2023-03-07,2.2736842105263158
2023-03-08,2.0210526315789474
2023-03-09,1.8105263157894735
2023-03-10,1.894736842105263
2023-03-11,1.9789473684210526
2023-03-12,2.231578947368421
2023-03-13,1.6842105263157894
2023-03-14,1.936842105263158
2023-03-15,1.936842105263158
2023-03-16,1.936842105263158
2023-03-17,1.6842105263157894
2023-03-18,2.063157894736842
2023-03-19,2.063157894736842
2023-03-20,2.0210526315789474
2023-03-21,1.9789473684210526
2023-03-22,1.936842105263158
2023-03-23,1.8105263157894735
2023-03-24,2.1052631578947367
2023-03-25,2.1052631578947367
2023-03-26,2.063157894736842
2023-03-27,1.8526315789473684
2023-03-28,1.8526315789473684
2023-03-29,1.8105263157894735
2023-03-30,1.8526315789473684
2023-03-31,1.6842105263157894
2023-04-01,1.936842105263158
2023-04-02,2.2736842105263158
2023-04-03,1.8105263157894735
2023-04-04,1.6842105263157894
2023-04-05,1.5157894736842106
2023-04-06,1.8105263157894735
2023-04-07,1.5578947368421052
2023-04-08,1.9789473684210526
2023-04-09,2.484210526315789
2023-04-10,1.7263157894736842
2023-04-11,1.6421052631578947
2023-04-12,1.768421052631579
2023-04-13,1.5999999999999999
2023-04-14,1.431578947368421
2023-04-15,1.936842105263158
2023-04-16,2.2736842105263158
2023-04-17,1.9789473684210526
2023-04-18,1.768421052631579
2023-04-19,1.768421052631579
2023-04-20,1.768421052631579
2023-04-21,1.6842105263157894
2023-04-22,1.8105263157894735
2023-04-23,2.063157894736842
2023-04-24,1.768421052631579
2023-04-25,1.8105263157894735
2023-04-26,1.831578947368421
2023-04-27,1.7473684210526317
2023-04-28,1.5368421052631578
2023-04-29,1.789473684210526
2023-04-30,2.610526315789474
2023-05-01,1.936842105263158
2023-05-02,2.8
2023-05-03,1.768421052631579
2023-05-04,1.9789473684210526
2023-05-05,1.4526315789473685
2023-05-06,1.7473684210526317
2023-05-07,2.2526315789473683
2023-05-08,1.7473684210526317
2023-05-09,1.6842105263157894
2023-05-10,1.789473684210526
2023-05-11,1.431578947368421
2023-05-12,1.431578947368421
2023-05-13,1.8526315789473684
2023-05-14,2.5052631578947366
2023-05-15,2.042105263157895
2023-05-16,1.9578947368421051
2023-05-17,1.768421052631579
2023-05-18,1.831578947368421
2023-05-19,1.5157894736842106
2023-05-20,1.6842105263157894
2023-05-21,2.0210526315789474
2023-05-22,1.936842105263158
2023-05-23,1.936842105263158
2023-05-24,1.8526315789473684
2023-05-25,1.5578947368421052
2023-05-26,1.768421052631579
2023-05-27,1.894736842105263
2023-05-28,1.9789473684210526
2023-05-29,2.2736842105263158
2023-05-30,2.063157894736842
2023-05-31,1.7263157894736842
2023-06-01,1.5999999999999999
2023-06-02,1.6421052631578947
2023-06-03,1.5999999999999999
2023-06-04,2.231578947368421
2023-06-05,1.894736842105263
2023-06-06,1.936842105263158
2023-06-07,1.8105263157894735
2023-06-08,1.8105263157894735
2023-06-09,1.6842105263157894
2023-06-10,1.6421052631578947
2023-06-11,2.484210526315789
2023-06-12,2.0210526315789474
2023-06-13,1.9789473684210526
2023-06-14,2.1894736842105265
2023-06-15,1.768421052631579
2023-06-16,1.4736842105263157
2023-06-17,1.9789473684210526
2023-06-18,2.357894736842105
2023-06-19,2.1894736842105265
2023-06-20,1.8105263157894735
2023-06-21,1.7263157894736842
2023-06-22,1.8526315789473684
2023-06-23,1.8526315789473684
2023-06-24,1.7263157894736842
2023-06-25,2.442105263157895
2023-06-26,1.894736842105263
2023-06-27,1.894736842105263
2023-06-28,1.894736842105263
2023-06-29,1.6421052631578947
2023-06-30,1.3473684210526315
2023-07-01,1.8526315789473684
2023-07-02,1.9789473684210526
2023-07-03,1.9789473684210526
2023-07-04,2.4
2023-07-05,1.8526315789473684
2023-07-06,1.8105263157894735
2023-07-07,1.5578947368421052
2023-07-08,1.768421052631579
2023-07-09,2.231578947368421
2023-07-10,1.936842105263158
2023-07-11,2.1052631578947367
2023-07-12,1.936842105263158
2023-07-13,1.768421052631579
2023-07-14,1.4736842105263157
2023-07-15,1.9789473684210526
2023-07-16,2.3157894736842106
2023-07-17,2.063157894736842
2023-07-18,1.9789473684210526
2023-07-19,1.5578947368421052
2023-07-20,1.7263157894736842
2023-07-21,1.6421052631578947
2023-07-22,1.9789473684210526
2023-07-23,2.1894736842105265
2023-07-24,2.1052631578947367
2023-07-25,1.768421052631579
2023-07-26,1.894736842105263
2023-07-27,1.5999999999999999
2023-07-28,1.4736842105263157
2023-07-29,2.0210526315789474
2023-07-30,2.1052631578947367
2023-07-31,1.8105263157894735
2023-08-01,1.7263157894736842
2023-08-02,1.8105263157894735
2023-08-03,1.5999999999999999
2023-08-04,1.7263157894736842
2023-08-05,1.894736842105263
2023-08-06,2.1894736842105265
2023-08-07,2.0210526315789474
2023-08-08,1.8526315789473684
2023-08-09,1.936842105263158
2023-08-10,1.431578947368421
2023-08-11,1.431578947368421
2023-08-12,1.8105263157894735
2023-08-13,2.1052631578947367
2023-08-14,1.936842105263158
2023-08-15,2.1473684210526316
2023-08-16,1.6842105263157894
2023-08-17,1.6421052631578947
2023-08-18,1.768421052631579
2023-08-19,1.5157894736842106
2023-08-20,2.0210526315789474
2023-08-21,1.8526315789473684
2023-08-22,1.8526315789473684
2023-08-23,1.7263157894736842
2023-08-24,2.063157894736842
2023-08-25,1.5157894736842106
2023-08-26,2.1052631578947367
2023-08-27,2.484210526315789
2023-08-28,1.894736842105263
2023-08-29,2.0210526315789474
2023-08-30,1.6842105263157894
2023-08-31,1.8105263157894735
2023-09-01,1.5578947368421052
2023-09-02,1.8526315789473684
2023-09-03,2.1473684210526316
2023-09-04,2.736842105263158
2023-09-05,1.9789473684210526
2023-09-06,1.5999999999999999
2023-09-07,1.6421052631578947
2023-09-08,1.4736842105263157
2023-09-09,1.8105263157894735
2023-09-10,2.357894736842105
2023-09-11,2.231578947368421
2023-09-12,1.8526315789473684
2023-09-13,1.7263157894736842
2023-09-14,1.8526315789473684
2023-09-15,1.6842105263157894
2023-09-16,1.7263157894736842
2023-09-17,2.2736842105263158
2023-09-18,2.0210526315789474
2023-09-19,1.7263157894736842
2023-09-20,1.5578947368421052
2023-09-21,1.8105263157894735
2023-09-22,1.936842105263158
2023-09-23,1.8105263157894735
2023-09-24,2.1052631578947367
2023-09-25,1.936842105263158
2023-09-26,1.8526315789473684
2023-09-27,1.768421052631579
2023-09-28,1.6842105263157894
2023-09-29,1.3894736842105262
2023-09-30,1.894736842105263
2023-10-01,1.936842105263158
2023-10-02,1.7263157894736842
2023-10-03,2.0210526315789474
2023-10-04,1.768421052631579
2023-10-05,1.6842105263157894
2023-10-06,1.5999999999999999
2023-10-07,1.5999999999999999
2023-10-08,2.1052631578947367
2023-10-09,1.894736842105263
2023-10-10,1.8105263157894735
2023-10-11,2.1052631578947367
2023-10-12,1.7263157894736842
2023-10-13,1.5999999999999999
2023-10-14,1.8105263157894735
2023-10-15,2.442105263157895
2023-10-16,2.1052631578947367
2023-10-17,2.1894736842105265
2023-10-18,1.8105263157894735
2023-10-19,1.8526315789473684
2023-10-20,1.431578947368421
2023-10-21,1.5999999999999999
2023-10-22,2.063157894736842
2023-10-23,2.3157894736842106
2023-10-24,1.894736842105263
2023-10-25,1.8526315789473684
2023-10-26,1.8526315789473684
2023-10-27,1.3473684210526315
2023-10-28,1.6421052631578947
2023-10-29,1.9789473684210526
2023-10-30,1.8526315789473684
2023-10-31,1.894736842105263
2023-11-01,1.8526315789473684
2023-11-02,1.894736842105263
2023-11-03,1.431578947368421
2023-11-04,1.7263157894736842
2023-11-05,2.1052631578947367
2023-11-06,2.1052631578947367
2023-11-07,1.6421052631578947
2023-11-08,2.0210526315789474
2023-11-09,1.894736842105263
2023-11-10,1.768421052631579
2023-11-11,1.936842105263158
2023-11-12,2.484210526315789
2023-11-13,1.6421052631578947
2023-11-14,2.1473684210526316
2023-11-15,1.894736842105263
2023-11-16,2.0210526315789474
2023-11-17,1.768421052631579
2023-11-18,2.0210526315789474
2023-11-19,2.484210526315789
2023-11-20,2.1052631578947367
2023-11-21,2.3157894736842106
2023-11-22,2.905263157894737
2023-11-23,4.2105263157894735
2023-11-24,2.442105263157895
2023-11-25,2.231578947368421
2023-11-26,2.484210526315789
2023-11-27,2.568421052631579
2023-11-28,2.231578947368421
2023-11-29,2.1052631578947367
2023-11-30,1.894736842105263
2023-12-01,1.894736842105263
2023-12-02,1.936842105263158
2023-12-03,2.6526315789473682
2023-12-04,2.357894736842105
2023-12-05,1.9789473684210526
2023-12-06,2.1473684210526316
2023-12-07,1.8526315789473684
2023-12-08,1.8526315789473684
2023-12-09,2.1894736842105265
2023-12-10,2.2736842105263158
2023-12-11,2.0210526315789474
2023-12-12,2.1894736842105265
2023-12-13,1.936842105263158
2023-12-14,1.8526315789473684
2023-12-15,1.6421052631578947
2023-12-16,2.1052631578947367
2023-12-17,2.3157894736842106
2023-12-18,2.0210526315789474
2023-12-19,1.8105263157894735
2023-12-20,1.9789473684210526
2023-12-21,1.5578947368421052
2023-12-22,1.8484964445840593
2023-12-23,2.014678584687438
2023-12-24,2.9076277236770713
2023-12-25,3.1984464688579832
2023-12-26,2.035171488134335
2023-12-27,1.7654053745323701
2023-12-28,1.890041979609904
2023-12-29,2.1598080932118684
2023-12-30,2.325990233315247
2023-12-31,2.6583545135220037
2024-01-01,4.091395607847618
2024-01-02,2.076717023160179
2024-01-03,2.6168089784961595
2024-01-04,2.118262558186024
2024-01-05,2.0977696547391265
2024-01-06,2.53371790844447
2024-01-07,2.741445583573693
2024-01-08,2.3675357683410914
2024-01-09,2.263951794842505
2024-01-10,2.180860724790816
2024-01-11,1.8484964445840593
2024-01-12,1.8689893480309565
2024-01-13,2.180860724790816
2024-01-14,2.325990233315247
2024-01-15,2.471679469971728
2024-01-16,2.263951794842505
2024-01-17,2.5132250049975724
2024-01-18,1.9520804180826459
2024-01-19,1.6407687694548363
2024-01-20,2.180860724790816
2024-01-21,2.664077448096639
2024-01-22,2.2542193791586946
2024-01-23,2.295205186052489
2024-01-24,2.131261958477311
2024-01-25,1.9673187309021336
2024-01-26,1.7214038895393668
2024-01-27,1.8853471171145446
2024-01-28,2.664077448096639
2024-01-29,1.8853471171145446
2024-01-30,2.2132335722649
2024-01-31,2.1722477653711056
2024-02-01,1.8853471171145446
2024-02-02,1.7623896964331613
2024-02-03,2.2132335722649
2024-02-04,2.869006482565611
2024-02-05,2.0492903446897226
2024-02-06,2.1722477653711056
2024-02-07,1.8033755033269556
2024-02-08,1.7623896964331613
2024-02-09,1.7623896964331613
2024-02-10,2.3361909929462836
2024-02-11,2.4591484136276667
2024-02-12,1.7623896964331613
2024-02-13,2.008304537795928
2024-02-14,2.2132335722649
2024-02-15,2.2132335722649
2024-02-16,1.557460661964189
2024-02-17,2.0902761515835167
2024-02-18,2.377176799840078
2024-02-19,2.0902761515835167
2024-02-20,2.0492903446897226
2024-02-21,1.8033755033269556
2024-02-22,1.4754890481766
2024-02-23,1.926332924008339
2024-02-24,1.7623896964331613
2024-02-25,2.58210583430905
2024-02-26,2.131261958477311
2024-02-27,1.8853471171145446
2024-02-28,1.926332924008339
2024-02-29,1.6394322757517779
2024-03-01,1.7214038895393668
2024-03-02,2.008304537795928
2024-03-03,2.2132335722649
2024-03-04,1.8853471171145446
2024-03-05,2.2542193791586946
2024-03-06,1.8033755033269556
2024-03-07,1.6804180826455724
2024-03-08,1.4345032412828056
2024-03-09,2.295205186052489
2024-03-10,2.58210583430905
2024-03-11,1.8443613102207501
2024-03-12,1.7623896964331613
2024-03-13,2.008304537795928
2024-03-14,1.7623896964331613
2024-03-15,1.7623896964331613
2024-03-16,1.8443613102207501
2024-03-17,2.4591484136276667
2024-03-18,2.1722477653711056
2024-03-19,1.7623896964331613
2024-03-20,1.6804180826455724
2024-03-21,1.6394322757517779
2024-03-22,1.4754890481766
2024-03-23,1.7623896964331613
2024-03-24,2.377176799840078
2024-03-25,2.2132335722649
2024-03-26,1.8443613102207501
2024-03-27,1.6394322757517779
2024-03-28,1.557460661964189
2024-03-29,1.8033755033269556
2024-03-30,1.8443613102207501
2024-03-31,2.7870348687780226
2024-04-01,1.926332924008339
2024-04-02,1.6804180826455724
2024-04-03,1.8033755033269556
2024-04-04,1.8033755033269556
2024-04-05,1.4345032412828056
2024-04-06,1.7214038895393668
2024-04-07,2.4181626067338726
2024-04-08,1.926332924008339
2024-04-09,1.8033755033269556
2024-04-10,1.8853471171145446
2024-04-11,1.6804180826455724
2024-04-12,1.4754890481766
2024-04-13,1.926332924008339
2024-04-14,2.2542193791586946
2024-04-15,2.0492903446897226
2024-04-16,2.0492903446897226
2024-04-17,1.8033755033269556
2024-04-18,1.557460661964189
2024-04-19,1.557460661964189
2024-04-20,2.131261958477311
2024-04-21,2.5411200274152557
2024-04-22,1.8033755033269556
2024-04-23,1.8853471171145446
2024-04-24,1.8033755033269556
2024-04-25,1.4345032412828056
2024-04-26,1.5984464688579834
2024-04-27,1.926332924008339
2024-04-28,1.6804180826455724
2024-04-29,2.131261958477311
2024-04-30,1.8033755033269556
2024-05-01,1.7214038895393668
2024-05-02,1.8853471171145446
2024-05-03,1.557460661964189
2024-05-04,1.7214038895393668
2024-05-05,2.131261958477311
2024-05-06,1.9673187309021336
2024-05-07,1.7623896964331613
2024-05-08,1.8443613102207501
2024-05-09,1.6804180826455724
2024-05-10,1.4754890481766
2024-05-11,1.8033755033269556
2024-05-12,1.9673187309021336
2024-05-13,1.8443613102207501
2024-05-14,1.8443613102207501
2024-05-15,1.7214038895393668
2024-05-16,1.7214038895393668
2024-05-17,1.5984464688579834
2024-05-18,1.8033755033269556
2024-05-19,2.377176799840078
2024-05-20,1.8853471171145446
2024-05-21,1.6394322757517779
2024-05-22,1.3935174343890113
2024-05-23,1.557460661964189
2024-05-24,1.3525316274952168
2024-05-25,1.6394322757517779
2024-05-26,1.926332924008339
2024-05-27,2.2132335722649
2024-05-28,1.4345032412828056
2024-05-29,1.7214038895393668
2024-05-30,1.6804180826455724
2024-05-31,1.2295742068138333
2024-06-01,1.4754890481766
2024-06-02,2.295205186052489
2024-06-03,1.8443613102207501
2024-06-04,2.0492903446897226
2024-06-05,1.8033755033269556
2024-06-06,1.3525316274952168
2024-06-07,1.557460661964189
2024-06-08,1.5984464688579834
2024-06-09,2.3361909929462836
2024-06-10,2.0492903446897226
2024-06-11,3.237878744609761
2024-06-12,2.008304537795928
2024-06-13,1.7623896964331613
2024-06-14,1.4345032412828056
2024-06-15,1.6804180826455724
2024-06-16,2.2132335722649
2024-06-17,1.9673187309021336
2024-06-18,1.926332924008339
2024-06-19,1.7623896964331613
2024-06-20,1.5984464688579834
2024-06-21,1.4754890481766
2024-06-22,1.8033755033269556
2024-06-23,2.2132335722649
2024-06-24,1.9673187309021336
2024-06-25,1.8033755033269556
2024-06-26,1.4754890481766
2024-06-27,1.4754890481766
2024-06-28,1.2705600137076278
2024-06-29,1.7623896964331613
2024-06-30,2.008304537795928
2024-07-01,1.7214038895393668
2024-07-02,1.926332924008339
2024-07-03,1.7623896964331613
2024-07-04,1.8443613102207501
2024-07-05,1.5984464688579834
2024-07-06,1.8443613102207501
2024-07-07,2.2542193791586946
2024-07-08,1.7623896964331613
2024-07-09,1.9673187309021336
2024-07-10,1.7214038895393668
2024-07-11,1.7214038895393668
2024-07-12,1.4345032412828056
2024-07-13,1.5984464688579834
2024-07-14,2.2132335722649
2024-07-15,1.3525316274952168
2024-07-16,1.8033755033269556
2024-07-17,2.2542193791586946
2024-07-18,1.7214038895393668
2024-07-19,1.3525316274952168
2024-07-20,1.8853471171145446
2024-07-21,2.0492903446897226
2024-07-22,2.0902761515835167
2024-07-23,1.6804180826455724
2024-07-24,1.7623896964331613
2024-07-25,1.6804180826455724
2024-07-26,1.3115458206014223
2024-07-27,1.9673187309021336
2024-07-28,2.377176799840078
2024-07-29,1.6804180826455724
2024-07-30,1.8853471171145446
2024-07-31,1.7214038895393668
2024-08-01,1.6394322757517779
2024-08-02,1.6394322757517779
2024-08-03,1.3525316274952168
2024-08-04,2.377176799840078
2024-08-05,1.8033755033269556
2024-08-06,1.7214038895393668
2024-08-07,1.926332924008339
2024-08-08,1.7623896964331613
2024-08-09,1.3115458206014223
2024-08-10,1.6394322757517779
2024-08-11,2.2132335722649
2024-08-12,1.8033755033269556
2024-08-13,1.8853471171145446
2024-08-14,1.6804180826455724
2024-08-15,1.6394322757517779
2024-08-16,1.557460661964189
2024-08-17,1.7623896964331613
2024-08-18,2.3203821817158197
2024-08-19,1.9679042424291877
2024-08-20,1.8789064903169483
2024-08-21,1.8789064903169483
2024-08-22,1.591420330533333
