Time,black_panther
2022-05-27,5.0
2022-05-28,6.0
2022-05-29,5.0
2022-05-30,5.0
2022-05-31,5.0
2022-06-01,5.0
2022-06-02,5.0
2022-06-03,5.0
2022-06-04,5.0
2022-06-05,5.0
2022-06-06,5.0
2022-06-07,5.0
2022-06-08,5.0
2022-06-09,4.0
2022-06-10,6.0
2022-06-11,6.0
2022-06-12,6.0
2022-06-13,5.0
2022-06-14,4.0
2022-06-15,4.0
2022-06-16,4.0
2022-06-17,4.0
2022-06-18,5.0
2022-06-19,6.0
2022-06-20,5.0
2022-06-21,4.0
2022-06-22,4.0
2022-06-23,4.0
2022-06-24,4.0
2022-06-25,5.0
2022-06-26,5.0
2022-06-27,5.0
2022-06-28,4.0
2022-06-29,4.0
2022-06-30,4.0
2022-07-01,4.0
2022-07-02,5.0
2022-07-03,9.0
2022-07-04,7.0
2022-07-05,7.0
2022-07-06,6.0
2022-07-07,5.0
2022-07-08,6.0
2022-07-09,9.0
2022-07-10,9.0
2022-07-11,6.0
2022-07-12,5.0
2022-07-13,6.0
2022-07-14,7.0
2022-07-15,7.0
2022-07-16,8.0
2022-07-17,10.0
2022-07-18,6.0
2022-07-19,6.0
2022-07-20,7.0
2022-07-21,6.0
2022-07-22,6.0
2022-07-23,8.0
2022-07-24,100.0
2022-07-25,51.0
2022-07-26,37.0
2022-07-27,24.0
2022-07-28,19.0
2022-07-29,17.0
2022-07-30,16.0
2022-07-31,15.0
2022-08-01,11.0
2022-08-02,10.0
2022-08-03,9.0
2022-08-04,8.0
2022-08-05,8.0
2022-08-06,9.0
2022-08-07,9.0
2022-08-08,7.0
2022-08-09,7.0
2022-08-10,6.0
2022-08-11,6.0
2022-08-12,6.0
2022-08-13,8.0
2022-08-14,8.0
2022-08-15,7.0
2022-08-16,7.0
2022-08-17,7.0
2022-08-18,9.0
2022-08-19,7.0
2022-08-20,8.0
2022-08-21,9.0
2022-08-22,6.0
2022-08-23,6.0
2022-08-24,6.0
2022-08-25,6.0
2022-08-26,5.0
2022-08-27,7.0
2022-08-28,8.0
2022-08-29,5.666666666666666
2022-08-30,5.666666666666666
2022-08-31,5.666666666666666
2022-09-01,5.666666666666666
2022-09-02,5.666666666666666
2022-09-03,7.5
2022-09-04,8.0
2022-09-05,8.0
2022-09-06,5.666666666666666
2022-09-07,5.666666666666666
2022-09-08,5.666666666666666
2022-09-09,7.5
2022-09-10,8.5
2022-09-11,8.0
2022-09-12,7.5
2022-09-13,5.666666666666666
2022-09-14,5.666666666666666
2022-09-15,7.5
2022-09-16,8.5
2022-09-17,8.0
2022-09-18,8.0
2022-09-19,7.5
2022-09-20,7.5
2022-09-21,7.0
2022-09-22,5.666666666666666
2022-09-23,7.5
2022-09-24,7.5
2022-09-25,7.5
2022-09-26,7.5
2022-09-27,10.333333333333332
2022-09-28,10.666666666666666
2022-09-29,8.0
2022-09-30,8.0
2022-10-01,8.0
2022-10-02,8.0
2022-10-03,34.666666666666664
2022-10-04,32.0
2022-10-05,16.0
2022-10-06,13.333333333333332
2022-10-07,13.333333333333332
2022-10-08,13.333333333333332
2022-10-09,13.333333333333332
2022-10-10,10.666666666666666
2022-10-11,10.666666666666666
2022-10-12,10.666666666666666
2022-10-13,10.666666666666666
2022-10-14,10.666666666666666
2022-10-15,13.333333333333332
2022-10-16,13.333333333333332
2022-10-17,13.333333333333332
2022-10-18,13.333333333333332
2022-10-19,13.333333333333332
2022-10-20,13.333333333333332
2022-10-21,13.333333333333332
2022-10-22,13.333333333333332
2022-10-23,16.0
2022-10-24,13.333333333333332
2022-10-25,13.333333333333332
2022-10-26,16.0
2022-10-27,34.666666666666664
2022-10-28,34.666666666666664
2022-10-29,29.333333333333332
2022-10-30,24.0
2022-10-31,24.0
2022-11-01,24.0
2022-11-02,24.0
2022-11-03,26.666666666666664
2022-11-04,26.666666666666664
2022-11-05,37.33333333333333
2022-11-06,37.33333333333333
2022-11-07,40.0
2022-11-08,48.0
2022-11-09,50.666666666666664
2022-11-10,98.66666666666666
2022-11-11,232.0
2022-11-12,266.66666666666663
2022-11-13,237.33333333333331
2022-11-14,138.66666666666666
2022-11-15,93.33333333333333
2022-11-16,80.0
2022-11-17,64.0
2022-11-18,72.0
2022-11-19,109.33333333333333
2022-11-20,114.66666666666666
2022-11-21,72.0
2022-11-22,61.33333333333333
2022-11-23,64.0
2022-11-24,61.33333333333333
2022-11-25,64.0
2022-11-26,66.66666666666666
2022-11-27,64.0
2022-11-28,32.0
2022-11-29,26.666666666666664
2022-11-30,21.333333333333332
2022-12-01,21.333333333333332
2022-12-02,24.0
2022-12-03,34.666666666666664
2022-12-04,32.0
2022-12-05,21.333333333333332
2022-12-06,18.666666666666664
2022-12-07,18.666666666666664
2022-12-08,16.0
2022-12-09,18.666666666666664
2022-12-10,24.0
2022-12-11,26.666666666666664
2022-12-12,18.666666666666664
2022-12-13,16.0
2022-12-14,16.0
2022-12-15,16.0
2022-12-16,18.666666666666664
2022-12-17,24.0
2022-12-18,24.0
2022-12-19,21.333333333333332
2022-12-20,18.666666666666664
2022-12-21,18.666666666666664
2022-12-22,18.666666666666664
2022-12-23,18.666666666666664
2022-12-24,18.666666666666664
2022-12-25,24.0
2022-12-26,24.0
2022-12-27,21.333333333333332
2022-12-28,21.333333333333332
2022-12-29,18.666666666666664
2022-12-30,18.666666666666664
2022-12-31,21.333333333333332
2023-01-01,26.666666666666664
2023-01-02,24.0
2023-01-03,16.0
2023-01-04,13.333333333333332
2023-01-05,13.333333333333332
2023-01-06,13.333333333333332
2023-01-07,18.666666666666664
2023-01-08,18.666666666666664
2023-01-09,13.333333333333332
2023-01-10,13.333333333333332
2023-01-11,13.333333333333332
2023-01-12,13.333333333333332
2023-01-13,13.333333333333332
2023-01-14,16.0
2023-01-15,16.0
2023-01-16,16.0
2023-01-17,10.666666666666666
2023-01-18,10.666666666666666
2023-01-19,10.666666666666666
2023-01-20,10.666666666666666
2023-01-21,16.0
2023-01-22,16.0
2023-01-23,10.666666666666666
2023-01-24,10.666666666666666
2023-01-25,10.666666666666666
2023-01-26,10.666666666666666
2023-01-27,10.666666666666666
2023-01-28,13.333333333333332
2023-01-29,21.333333333333332
2023-01-30,10.666666666666666
2023-01-31,13.333333333333332
2023-02-01,24.0
2023-02-02,40.0
2023-02-03,34.666666666666664
2023-02-04,50.666666666666664
2023-02-05,50.666666666666664
2023-02-06,21.333333333333332
2023-02-07,18.666666666666664
2023-02-08,16.0
2023-02-09,16.0
2023-02-10,16.0
2023-02-11,21.333333333333332
2023-02-12,21.333333333333332
2023-02-13,13.333333333333332
2023-02-14,13.333333333333332
2023-02-15,13.333333333333332
2023-02-16,13.333333333333332
2023-02-17,13.333333333333332
2023-02-18,18.666666666666664
2023-02-19,21.333333333333332
2023-02-20,16.0
2023-02-21,13.333333333333332
2023-02-22,10.666666666666666
2023-02-23,10.666666666666666
2023-02-24,10.666666666666666
2023-02-25,13.333333333333332
2023-02-26,16.0
2023-02-27,10.666666666666666
2023-02-28,10.666666666666666
2023-03-01,8.0
2023-03-02,8.0
2023-03-03,8.0
2023-03-04,10.666666666666666
2023-03-05,10.666666666666666
2023-03-06,10.666666666666666
2023-03-07,8.0
2023-03-08,8.0
2023-03-09,8.0
2023-03-10,8.0
2023-03-11,8.0
2023-03-12,10.666666666666666
2023-03-13,16.0
2023-03-14,8.0
2023-03-15,8.0
2023-03-16,8.0
2023-03-17,8.0
2023-03-18,8.0
2023-03-19,8.0
2023-03-20,8.0
2023-03-21,5.333333333333333
2023-03-22,5.333333333333333
2023-03-23,8.0
2023-03-24,8.0
2023-03-25,8.0
2023-03-26,8.0
2023-03-27,5.333333333333333
2023-03-28,5.333333333333333
2023-03-29,5.333333333333333
2023-03-30,5.333333333333333
2023-03-31,5.333333333333333
2023-04-01,8.0
2023-04-02,5.333333333333333
2023-04-03,5.333333333333333
2023-04-04,5.333333333333333
2023-04-05,5.333333333333333
2023-04-06,5.333333333333333
2023-04-07,5.333333333333333
2023-04-08,5.333333333333333
2023-04-09,5.333333333333333
2023-04-10,5.333333333333333
2023-04-11,5.333333333333333
2023-04-12,5.333333333333333
2023-04-13,5.333333333333333
2023-04-14,5.333333333333333
2023-04-15,5.333333333333333
2023-04-16,5.333333333333333
2023-04-17,5.333333333333333
2023-04-18,5.333333333333333
2023-04-19,5.333333333333333
2023-04-20,5.333333333333333
2023-04-21,5.333333333333333
2023-04-22,5.333333333333333
2023-04-23,8.0
2023-04-24,5.333333333333333
2023-04-25,5.333333333333333
2023-04-26,5.446464646464646
2023-04-27,5.608080808080808
2023-04-28,5.1232323232323225
2023-04-29,5.511111111111111
2023-04-30,5.802020202020202
2023-05-01,5.672727272727272
2023-05-02,5.64040404040404
2023-05-03,5.608080808080808
2023-05-04,5.155555555555555
2023-05-05,5.446464646464646
2023-05-06,5.1878787878787875
2023-05-07,5.349494949494949
2023-05-08,5.64040404040404
2023-05-09,5.252525252525253
2023-05-10,5.446464646464646
2023-05-11,5.446464646464646
2023-05-12,5.317171717171718
2023-05-13,5.026262626262627
2023-05-14,5.4787878787878785
2023-05-15,5.575757575757576
2023-05-16,5.252525252525253
2023-05-17,5.252525252525253
2023-05-18,5.317171717171718
2023-05-19,5.866666666666667
2023-05-20,5.252525252525253
2023-05-21,5.446464646464646
2023-05-22,5.090909090909091
2023-05-23,5.252525252525253
2023-05-24,5.090909090909091
2023-05-25,5.058585858585858
2023-05-26,4.460606060606061
2023-05-27,5.042424242424242
2023-05-28,5.236363636363636
2023-05-29,5.365656565656566
2023-05-30,4.848484848484849
2023-05-31,4.202020202020202
2023-06-01,4.719191919191919
2023-06-02,4.525252525252525
2023-06-03,5.042424242424242
2023-06-04,5.753535353535353
2023-06-05,4.977777777777778
2023-06-06,4.913131313131313
2023-06-07,4.783838383838384
2023-06-08,4.719191919191919
2023-06-09,4.913131313131313
2023-06-10,5.042424242424242
2023-06-11,5.55959595959596
2023-06-12,5.236363636363636
2023-06-13,4.719191919191919
2023-06-14,4.460606060606061
2023-06-15,4.395959595959596
2023-06-16,4.460606060606061
2023-06-17,5.301010101010101
2023-06-18,5.430303030303031
2023-06-19,6.012121212121212
2023-06-20,5.171717171717171
2023-06-21,4.460606060606061
2023-06-22,4.848484848484849
2023-06-23,4.58989898989899
2023-06-24,4.977777777777778
2023-06-25,5.430303030303031
2023-06-26,4.331313131313132
2023-06-27,4.202020202020202
2023-06-28,4.331313131313132
2023-06-29,4.072727272727272
2023-06-30,4.266666666666667
2023-07-01,4.460606060606061
2023-07-02,5.107070707070707
2023-07-03,4.460606060606061
2023-07-04,4.913131313131313
2023-07-05,3.9434343434343435
2023-07-06,4.072727272727272
2023-07-07,5.171717171717171
2023-07-08,4.848484848484849
2023-07-09,5.236363636363636
2023-07-10,4.848484848484849
2023-07-11,4.266666666666667
2023-07-12,3.684848484848485
2023-07-13,3.8141414141414143
2023-07-14,3.9434343434343435
2023-07-15,4.719191919191919
2023-07-16,4.719191919191919
2023-07-17,3.878787878787879
2023-07-18,3.5555555555555554
2023-07-19,3.5555555555555554
2023-07-20,3.878787878787879
2023-07-21,3.5555555555555554
2023-07-22,4.395959595959596
2023-07-23,4.58989898989899
2023-07-24,3.7494949494949497
2023-07-25,3.8141414141414143
2023-07-26,3.878787878787879
2023-07-27,3.6202020202020204
2023-07-28,3.7494949494949497
2023-07-29,3.9434343434343435
2023-07-30,4.654545454545454
2023-07-31,3.684848484848485
2023-08-01,3.684848484848485
2023-08-02,3.6202020202020204
2023-08-03,4.137373737373737
2023-08-04,3.6202020202020204
2023-08-05,4.460606060606061
2023-08-06,4.266666666666667
2023-08-07,3.9434343434343435
2023-08-08,3.878787878787879
2023-08-09,3.7494949494949497
2023-08-10,3.426262626262626
2023-08-11,3.7494949494949497
2023-08-12,4.266666666666667
2023-08-13,4.460606060606061
2023-08-14,3.426262626262626
2023-08-15,3.878787878787879
2023-08-16,3.6202020202020204
2023-08-17,3.684848484848485
2023-08-18,3.878787878787879
2023-08-19,4.395959595959596
2023-08-20,5.753535353535353
2023-08-21,3.4909090909090907
2023-08-22,3.6202020202020204
2023-08-23,3.6202020202020204
2023-08-24,3.878787878787879
2023-08-25,3.6202020202020204
2023-08-26,3.878787878787879
2023-08-27,4.395959595959596
2023-08-28,3.684848484848485
2023-08-29,3.6202020202020204
2023-08-30,3.5555555555555554
2023-08-31,3.878787878787879
2023-09-01,3.684848484848485
2023-09-02,4.072727272727272
2023-09-03,4.008080808080808
2023-09-04,4.654545454545454
2023-09-05,3.426262626262626
2023-09-06,3.426262626262626
2023-09-07,3.426262626262626
2023-09-08,3.6202020202020204
2023-09-09,3.878787878787879
2023-09-10,4.072727272727272
2023-09-11,3.5555555555555554
2023-09-12,3.684848484848485
2023-09-13,3.426262626262626
2023-09-14,3.684848484848485
2023-09-15,3.684848484848485
2023-09-16,4.266666666666667
2023-09-17,4.137373737373737
2023-09-18,4.202020202020202
2023-09-19,3.426262626262626
2023-09-20,3.4909090909090907
2023-09-21,4.072727272727272
2023-09-22,3.9434343434343435
2023-09-23,4.395959595959596
2023-09-24,5.236363636363636
2023-09-25,4.137373737373737
2023-09-26,3.9434343434343435
2023-09-27,3.9434343434343435
2023-09-28,3.9434343434343435
2023-09-29,3.7494949494949497
2023-09-30,5.171717171717171
2023-10-01,4.525252525252525
2023-10-02,3.878787878787879
2023-10-03,3.878787878787879
2023-10-04,3.5555555555555554
2023-10-05,4.137373737373737
2023-10-06,3.9434343434343435
2023-10-07,3.7494949494949497
2023-10-08,4.266666666666667
2023-10-09,4.072727272727272
2023-10-10,4.137373737373737
2023-10-11,4.008080808080808
2023-10-12,3.7494949494949497
2023-10-13,3.878787878787879
2023-10-14,4.137373737373737
2023-10-15,4.331313131313132
2023-10-16,4.202020202020202
2023-10-17,4.331313131313132
2023-10-18,3.878787878787879
2023-10-19,3.8141414141414143
2023-10-20,4.072727272727272
2023-10-21,4.331313131313132
2023-10-22,4.460606060606061
2023-10-23,4.008080808080808
2023-10-24,3.878787878787879
2023-10-25,4.137373737373737
2023-10-26,4.395959595959596
2023-10-27,4.331313131313132
2023-10-28,4.460606060606061
2023-10-29,4.266666666666667
2023-10-30,4.202020202020202
2023-10-31,4.525252525252525
2023-11-01,4.072727272727272
2023-11-02,4.266666666666667
2023-11-03,4.58989898989899
2023-11-04,4.719191919191919
2023-11-05,4.395959595959596
2023-11-06,6.270707070707071
2023-11-07,6.4646464646464645
2023-11-08,4.977777777777778
2023-11-09,4.395959595959596
2023-11-10,4.460606060606061
2023-11-11,5.301010101010101
2023-11-12,5.171717171717171
2023-11-13,4.654545454545454
2023-11-14,4.395959595959596
2023-11-15,4.137373737373737
2023-11-16,4.395959595959596
2023-11-17,4.137373737373737
2023-11-18,4.525252525252525
2023-11-19,5.236363636363636
2023-11-20,4.137373737373737
2023-11-21,4.137373737373737
2023-11-22,3.8141414141414143
2023-11-23,4.719191919191919
2023-11-24,4.202020202020202
2023-11-25,4.525252525252525
2023-11-26,4.331313131313132
2023-11-27,3.878787878787879
2023-11-28,4.202020202020202
2023-11-29,4.266666666666667
2023-11-30,4.008080808080808
2023-12-01,4.072727272727272
2023-12-02,3.9434343434343435
2023-12-03,3.9434343434343435
2023-12-04,4.072727272727272
2023-12-05,4.331313131313132
2023-12-06,3.7494949494949497
2023-12-07,3.878787878787879
2023-12-08,4.266666666666667
2023-12-09,4.395959595959596
2023-12-10,4.395959595959596
2023-12-11,4.008080808080808
2023-12-12,3.878787878787879
2023-12-13,4.395959595959596
2023-12-14,3.8141414141414143
2023-12-15,3.878787878787879
2023-12-16,4.395959595959596
2023-12-17,4.137373737373737
2023-12-18,3.878787878787879
2023-12-19,5.236363636363636
2023-12-20,4.008080808080808
2023-12-21,4.848484848484849
2023-12-22,4.653178882186516
2023-12-23,5.004274097403869
2023-12-24,4.6217477179309245
2023-12-25,4.780687675344164
2023-12-26,4.270652502713572
2023-12-27,3.7291861658273877
2023-12-28,3.8881261232406272
2023-12-29,4.0479581487215075
2023-12-30,4.0479581487215075
2023-12-31,5.992021210341822
2024-01-01,4.749256511088572
2024-01-02,4.143143709555924
2024-01-03,3.8881261232406272
2024-01-04,4.3344068992923965
2024-01-05,4.23922133845798
2024-01-06,5.992021210341822
2024-01-07,5.099459658238285
2024-01-08,4.015634916398275
2024-01-09,3.4741685795120913
2024-01-10,3.9518805198194515
2024-01-11,4.3344068992923965
2024-01-12,4.015634916398275
2024-01-13,4.23922133845798
2024-01-14,4.143143709555924
2024-01-15,4.3344068992923965
2024-01-16,4.461915692450043
2024-01-17,4.206898106134748
2024-01-18,3.9842037521426836
2024-01-19,4.015634916398275
2024-01-20,4.175466941879156
2024-01-21,4.400362995782843
2024-01-22,3.8346020391821924
2024-01-23,3.8974643676933756
2024-01-24,3.8346020391821924
2024-01-25,3.6460150536486418
2024-01-26,3.6460150536486418
2024-01-27,4.14891368173811
2024-01-28,3.8974643676933756
2024-01-29,3.7088773821598253
2024-01-30,4.086051353226926
2024-01-31,3.771739710671009
2024-02-01,4.714674638338761
2024-02-02,4.463225324294027
2024-02-03,4.463225324294027
2024-02-04,4.463225324294027
2024-02-05,4.52608765280521
2024-02-06,4.903261623872312
2024-02-07,4.840399295361128
2024-02-08,4.840399295361128
2024-02-09,4.651812309827577
2024-02-10,4.3375006672716605
2024-02-11,4.274638338760477
2024-02-12,4.211776010249293
2024-02-13,4.211776010249293
2024-02-14,4.3375006672716605
2024-02-15,4.651812309827577
2024-02-16,5.280435594939412
2024-02-17,5.280435594939412
2024-02-18,6.286232851118348
2024-02-19,4.840399295361128
2024-02-20,5.0918486094058615
2024-02-21,4.7775369668499446
2024-02-22,4.966123952383495
2024-02-23,4.714674638338761
2024-02-24,4.52608765280521
2024-02-25,5.846196551540063
2024-02-26,6.286232851118348
2024-02-27,4.52608765280521
2024-02-28,4.840399295361128
2024-02-29,4.7775369668499446
2024-03-01,4.714674638338761
2024-03-02,4.14891368173811
2024-03-03,4.651812309827577
2024-03-04,4.400362995782843
2024-03-05,4.52608765280521
2024-03-06,4.274638338760477
2024-03-07,4.211776010249293
2024-03-08,3.960326696204559
2024-03-09,4.14891368173811
2024-03-10,4.400362995782843
2024-03-11,4.400362995782843
2024-03-12,4.400362995782843
2024-03-13,4.840399295361128
2024-03-14,4.7775369668499446
2024-03-15,4.086051353226926
2024-03-16,4.086051353226926
2024-03-17,4.400362995782843
2024-03-18,4.211776010249293
2024-03-19,4.023189024715743
2024-03-20,4.52608765280521
2024-03-21,4.966123952383495
2024-03-22,4.3375006672716605
2024-03-23,4.274638338760477
2024-03-24,4.714674638338761
2024-03-25,4.14891368173811
2024-03-26,3.8346020391821924
2024-03-27,3.8974643676933756
2024-03-28,4.211776010249293
2024-03-29,4.274638338760477
2024-03-30,4.588949981316394
2024-03-31,4.14891368173811
2024-04-01,3.583152725137458
2024-04-02,3.7088773821598253
2024-04-03,3.960326696204559
2024-04-04,3.8974643676933756
2024-04-05,4.211776010249293
2024-04-06,4.086051353226926
2024-04-07,3.8346020391821924
2024-04-08,3.6460150536486418
2024-04-09,3.960326696204559
2024-04-10,3.8974643676933756
2024-04-11,4.274638338760477
2024-04-12,3.6460150536486418
2024-04-13,3.6460150536486418
2024-04-14,3.583152725137458
2024-04-15,4.023189024715743
2024-04-16,4.211776010249293
2024-04-17,4.023189024715743
2024-04-18,3.8974643676933756
2024-04-19,3.960326696204559
2024-04-20,3.6460150536486418
2024-04-21,3.520290396626275
2024-04-22,4.211776010249293
2024-04-23,3.8974643676933756
2024-04-24,4.14891368173811
2024-04-25,4.211776010249293
2024-04-26,3.8974643676933756
2024-04-27,3.771739710671009
2024-04-28,4.086051353226926
2024-04-29,4.023189024715743
2024-04-30,4.14891368173811
2024-05-01,3.8974643676933756
2024-05-02,4.274638338760477
2024-05-03,4.400362995782843
2024-05-04,3.8346020391821924
2024-05-05,4.463225324294027
2024-05-06,4.274638338760477
2024-05-07,4.086051353226926
2024-05-08,4.086051353226926
2024-05-09,4.52608765280521
2024-05-10,4.211776010249293
2024-05-11,3.583152725137458
2024-05-12,4.400362995782843
2024-05-13,4.023189024715743
2024-05-14,4.400362995782843
2024-05-15,4.52608765280521
2024-05-16,4.588949981316394
2024-05-17,4.3375006672716605
2024-05-18,4.400362995782843
2024-05-19,4.086051353226926
2024-05-20,4.086051353226926
2024-05-21,4.840399295361128
2024-05-22,4.651812309827577
2024-05-23,4.651812309827577
2024-05-24,4.3375006672716605
2024-05-25,3.8346020391821924
2024-05-26,4.023189024715743
2024-05-27,3.7088773821598253
2024-05-28,3.520290396626275
2024-05-29,3.7088773821598253
2024-05-30,3.7088773821598253
2024-05-31,3.583152725137458
2024-06-01,3.394565739603908
2024-06-02,4.463225324294027
2024-06-03,3.583152725137458
2024-06-04,3.4574280681150915
2024-06-05,4.086051353226926
2024-06-06,3.6460150536486418
2024-06-07,3.771739710671009
2024-06-08,3.8974643676933756
2024-06-09,5.343297923450596
2024-06-10,3.7088773821598253
2024-06-11,3.268841082581541
2024-06-12,3.143116425559174
2024-06-13,3.0802540970479906
2024-06-14,2.8288047830032568
2024-06-15,3.6460150536486418
2024-06-16,3.8974643676933756
2024-06-17,3.268841082581541
2024-06-18,2.9545294400256235
2024-06-19,3.960326696204559
2024-06-20,3.4574280681150915
2024-06-21,3.268841082581541
2024-06-22,3.4574280681150915
2024-06-23,4.14891368173811
2024-06-24,3.3317034110927244
2024-06-25,3.2059787540703573
2024-06-26,3.3317034110927244
2024-06-27,3.4574280681150915
2024-06-28,3.268841082581541
2024-06-29,4.463225324294027
2024-06-30,4.3375006672716605
2024-07-01,3.7088773821598253
2024-07-02,3.6460150536486418
2024-07-03,3.2059787540703573
2024-07-04,4.086051353226926
2024-07-05,3.583152725137458
2024-07-06,3.960326696204559
2024-07-07,3.8346020391821924
2024-07-08,3.017391768536807
2024-07-09,2.640217797469706
2024-07-10,3.268841082581541
2024-07-11,3.3317034110927244
2024-07-12,3.2059787540703573
2024-07-13,3.771739710671009
2024-07-14,4.400362995782843
2024-07-15,3.3317034110927244
2024-07-16,3.143116425559174
2024-07-17,3.583152725137458
2024-07-18,3.2059787540703573
2024-07-19,3.0802540970479906
2024-07-20,3.4574280681150915
2024-07-21,4.211776010249293
2024-07-22,3.3317034110927244
2024-07-23,3.268841082581541
2024-07-24,3.017391768536807
2024-07-25,3.4574280681150915
2024-07-26,3.583152725137458
2024-07-27,3.583152725137458
2024-07-28,4.840399295361128
2024-07-29,3.771739710671009
2024-07-30,3.771739710671009
2024-07-31,3.520290396626275
2024-08-01,3.3317034110927244
2024-08-02,3.583152725137458
2024-08-03,4.14891368173811
2024-08-04,4.400362995782843
2024-08-05,3.8346020391821924
2024-08-06,3.520290396626275
2024-08-07,3.960326696204559
2024-08-08,4.086051353226926
2024-08-09,4.086051353226926
2024-08-10,4.463225324294027
2024-08-11,5.343297923450596
2024-08-12,4.14891368173811
2024-08-13,3.8346020391821924
2024-08-14,3.583152725137458
2024-08-15,3.960326696204559
2024-08-16,4.274638338760477
2024-08-17,4.903261623872312
2024-08-18,4.947718315657248
2024-08-19,4.09690595950138
2024-08-20,3.847948485505738
2024-08-21,3.775439715592388
2024-08-22,4.345863433497023
2024-08-23,3.9518884196746797
2024-08-24,5.165244625397298
2024-08-25,5.590650803475231
2024-08-26,4.09690595950138
2024-08-27,3.422542307427804
2024-08-28,3.8793796497613293
2024-08-29,4.024397189588029
2024-08-30,3.7029309456790376
2024-08-31,4.273354663583672
2024-09-01,5.020227085570598
2024-09-02,5.382770935137348
2024-09-03,3.775439715592388
2024-09-04,4.273354663583672
2024-09-05,4.273354663583672
2024-09-06,3.8793796497613293
2024-09-07,4.024397189588029
2024-09-08,4.6673296774060145
2024-09-09,3.7029309456790376
2024-09-10,3.526482241596746
2024-09-11,3.5579134058523376
2024-09-12,3.453973471683396
2024-09-13,3.7029309456790376
2024-09-14,4.09690595950138
2024-09-15,4.128337123756972
2024-09-16,3.847948485505738
2024-09-17,4.18991577709135
2024-09-18,4.18991577709135
2024-09-19,3.779139720513767
2024-09-20,3.4505188752517
2024-09-21,4.18991577709135
2024-09-22,4.4363814110379005
2024-09-23,3.9434501431448004
2024-09-24,3.532674086567217
2024-09-25,3.8612949318292835
2024-09-26,4.4363814110379005
2024-09-27,3.4505188752517
2024-09-28,5.422243946824101
2024-09-29,4.4363814110379005
2024-09-30,3.532674086567217
2024-10-01,3.614829297882734
2024-10-02,3.532674086567217
2024-10-03,3.6969845091982503
2024-10-04,3.779139720513767
2024-10-05,4.18991577709135
2024-10-06,4.107760565775834
