Time,kenobi
2022-04-27,2.0
2022-04-28,3.0
2022-04-29,2.0
2022-04-30,3.0
2022-05-01,4.0
2022-05-02,4.0
2022-05-03,6.0
2022-05-04,22.0
2022-05-05,13.0
2022-05-06,7.0
2022-05-07,6.0
2022-05-08,6.0
2022-05-09,4.0
2022-05-10,5.0
2022-05-11,4.0
2022-05-12,5.0
2022-05-13,5.0
2022-05-14,5.0
2022-05-15,6.0
2022-05-16,6.0
2022-05-17,7.0
2022-05-18,7.0
2022-05-19,7.0
2022-05-20,9.0
2022-05-21,11.0
2022-05-22,12.0
2022-05-23,12.0
2022-05-24,13.0
2022-05-25,15.0
2022-05-26,22.0
2022-05-27,100.0
2022-05-28,99.0
2022-05-29,61.0
2022-05-30,48.0
2022-05-31,40.0
2022-06-01,66.0
2022-06-02,53.0
2022-06-03,35.0
2022-06-04,35.0
2022-06-05,31.0
2022-06-06,20.0
2022-06-07,18.0
2022-06-08,35.0
2022-06-09,34.0
2022-06-10,18.0
2022-06-11,19.0
2022-06-12,18.0
2022-06-13,14.0
2022-06-14,13.0
2022-06-15,32.0
2022-06-16,32.0
2022-06-17,18.0
2022-06-18,18.0
2022-06-19,17.0
2022-06-20,15.0
2022-06-21,15.0
2022-06-22,46.0
2022-06-23,48.0
2022-06-24,25.0
2022-06-25,22.0
2022-06-26,21.0
2022-06-27,14.0
2022-06-28,13.0
2022-06-29,11.0
2022-06-30,10.0
2022-07-01,8.0
2022-07-02,9.0
2022-07-03,8.0
2022-07-04,8.0
2022-07-05,6.0
2022-07-06,6.0
2022-07-07,5.0
2022-07-08,5.0
2022-07-09,6.0
2022-07-10,7.0
2022-07-11,5.0
2022-07-12,5.0
2022-07-13,5.0
2022-07-14,4.0
2022-07-15,4.0
2022-07-16,5.0
2022-07-17,5.0
2022-07-18,3.0
2022-07-19,3.0
2022-07-20,3.0
2022-07-21,3.0
2022-07-22,3.0
2022-07-23,4.0
2022-07-24,4.0
2022-07-25,3.0
2022-07-26,3.0
2022-07-27,3.0
2022-07-28,3.0
2022-07-29,3.0
2022-07-30,3.0
2022-07-31,3.0
2022-08-01,3.0
2022-08-02,3.0
2022-08-03,2.0
2022-08-04,2.0
2022-08-05,2.0
2022-08-06,3.0
2022-08-07,3.0
2022-08-08,2.0
2022-08-09,2.0
2022-08-10,2.0
2022-08-11,2.0
2022-08-12,2.0
2022-08-13,2.0
2022-08-14,3.0
2022-08-15,2.0
2022-08-16,2.0
2022-08-17,2.0
2022-08-18,2.0
2022-08-19,2.0
2022-08-20,2.0
2022-08-21,2.0
2022-08-22,3.0
2022-08-23,2.0
2022-08-24,2.0
2022-08-25,2.0
2022-08-26,2.0
2022-08-27,2.0
2022-08-28,2.0
2022-08-29,2.0275229357798166
2022-08-30,1.9357798165137616
2022-08-31,2.0458715596330275
2022-09-01,2.1559633027522938
2022-09-02,1.9541284403669725
2022-09-03,1.8256880733944953
2022-09-04,2.0825688073394497
2022-09-05,2.137614678899083
2022-09-06,1.8256880733944953
2022-09-07,2.0091743119266057
2022-09-08,2.8577981651376145
2022-09-09,2.94954128440367
2022-09-10,3.041284403669725
2022-09-11,2.302752293577982
2022-09-12,1.8623853211009176
2022-09-13,1.1972477064220184
2022-09-14,2.0642201834862384
2022-09-15,1.9541284403669725
2022-09-16,1.9174311926605505
2022-09-17,2.1559633027522938
2022-09-18,1.9541284403669725
2022-09-19,1.8623853211009176
2022-09-20,1.8807339449541285
2022-09-21,2.1926605504587156
2022-09-22,2.1009174311926606
2022-09-23,1.9541284403669725
2022-09-24,2.284403669724771
2022-09-25,2.8394495412844036
2022-09-26,2.0091743119266057
2022-09-27,1.9908256880733946
2022-09-28,2.091743119266055
2022-09-29,2.055045871559633
2022-09-30,1.651376146788991
2022-10-01,2.128440366972477
2022-10-02,1.981651376146789
2022-10-03,1.5779816513761469
2022-10-04,1.761467889908257
2022-10-05,1.944954128440367
2022-10-06,1.944954128440367
2022-10-07,1.908256880733945
2022-10-08,2.055045871559633
2022-10-09,1.724770642201835
2022-10-10,1.4311926605504588
2022-10-11,1.3577981651376148
2022-10-12,2.091743119266055
2022-10-13,2.128440366972477
2022-10-14,1.834862385321101
2022-10-15,2.1651376146788994
2022-10-16,2.238532110091743
2022-10-17,1.688073394495413
2022-10-18,1.651376146788991
2022-10-19,1.688073394495413
2022-10-20,1.688073394495413
2022-10-21,1.651376146788991
2022-10-22,1.981651376146789
2022-10-23,1.908256880733945
2022-10-24,1.5412844036697249
2022-10-25,1.834862385321101
2022-10-26,2.055045871559633
2022-10-27,2.055045871559633
2022-10-28,1.798165137614679
2022-10-29,1.688073394495413
2022-10-30,1.3577981651376148
2022-10-31,1.724770642201835
2022-11-01,1.5045871559633028
2022-11-02,1.651376146788991
2022-11-03,1.3944954128440368
2022-11-04,1.651376146788991
2022-11-05,2.055045871559633
2022-11-06,1.761467889908257
2022-11-07,1.4678899082568808
2022-11-08,1.3577981651376148
2022-11-09,1.4678899082568808
2022-11-10,1.4311926605504588
2022-11-11,1.4311926605504588
2022-11-12,1.5779816513761469
2022-11-13,1.614678899082569
2022-11-14,1.3211009174311927
2022-11-15,1.2477064220183487
2022-11-16,1.2110091743119267
2022-11-17,1.5045871559633028
2022-11-18,1.1743119266055047
2022-11-19,1.1376146788990826
2022-11-20,1.3577981651376148
2022-11-21,1.2477064220183487
2022-11-22,1.3211009174311927
2022-11-23,1.4311926605504588
2022-11-24,1.834862385321101
2022-11-25,1.614678899082569
2022-11-26,1.761467889908257
2022-11-27,1.4678899082568808
2022-11-28,1.1743119266055047
2022-11-29,1.2844036697247707
2022-11-30,1.4678899082568808
2022-12-01,1.5045871559633028
2022-12-02,1.1743119266055047
2022-12-03,1.4678899082568808
2022-12-04,1.5412844036697249
2022-12-05,1.3944954128440368
2022-12-06,1.2844036697247707
2022-12-07,1.3944954128440368
2022-12-08,1.5412844036697249
2022-12-09,1.4678899082568808
2022-12-10,1.688073394495413
2022-12-11,1.614678899082569
2022-12-12,1.4311926605504588
2022-12-13,1.2844036697247707
2022-12-14,1.3577981651376148
2022-12-15,1.2477064220183487
2022-12-16,1.2477064220183487
2022-12-17,1.4311926605504588
2022-12-18,1.614678899082569
2022-12-19,1.2844036697247707
2022-12-20,1.3944954128440368
2022-12-21,1.3211009174311927
2022-12-22,1.614678899082569
2022-12-23,1.2477064220183487
2022-12-24,1.5779816513761469
2022-12-25,1.834862385321101
2022-12-26,1.5045871559633028
2022-12-27,1.4311926605504588
2022-12-28,1.3944954128440368
2022-12-29,1.5412844036697249
2022-12-30,1.3944954128440368
2022-12-31,1.3211009174311927
2023-01-01,1.5779816513761469
2023-01-02,1.5779816513761469
2023-01-03,1.0642201834862386
2023-01-04,1.3944954128440368
2023-01-05,1.4311926605504588
2023-01-06,1.4678899082568808
2023-01-07,1.4678899082568808
2023-01-08,1.5412844036697249
2023-01-09,1.3577981651376148
2023-01-10,1.2477064220183487
2023-01-11,1.1743119266055047
2023-01-12,1.3577981651376148
2023-01-13,1.4311926605504588
2023-01-14,1.3211009174311927
2023-01-15,1.3944954128440368
2023-01-16,1.5412844036697249
2023-01-17,1.5412844036697249
2023-01-18,1.3211009174311927
2023-01-19,1.3577981651376148
2023-01-20,2.1651376146788994
2023-01-21,1.724770642201835
2023-01-22,1.3944954128440368
2023-01-23,1.688073394495413
2023-01-24,1.3577981651376148
2023-01-25,1.2110091743119267
2023-01-26,1.1743119266055047
2023-01-27,1.5412844036697249
2023-01-28,1.3577981651376148
2023-01-29,1.2110091743119267
2023-01-30,0.9541284403669725
2023-01-31,0.9541284403669725
2023-02-01,0.9541284403669725
2023-02-02,0.9174311926605505
2023-02-03,0.9908256880733946
2023-02-04,1.3211009174311927
2023-02-05,1.3944954128440368
2023-02-06,0.9908256880733946
2023-02-07,0.9541284403669725
2023-02-08,0.9174311926605505
2023-02-09,0.9541284403669725
2023-02-10,1.0275229357798166
2023-02-11,0.9908256880733946
2023-02-12,1.1376146788990826
2023-02-13,0.8807339449541285
2023-02-14,0.8440366972477065
2023-02-15,0.8073394495412844
2023-02-16,0.8440366972477065
2023-02-17,0.8440366972477065
2023-02-18,1.0642201834862386
2023-02-19,1.1009174311926606
2023-02-20,0.9908256880733946
2023-02-21,0.9174311926605505
2023-02-22,0.8440366972477065
2023-02-23,0.9174311926605505
2023-02-24,0.8807339449541285
2023-02-25,1.0275229357798166
2023-02-26,1.1009174311926606
2023-02-27,0.9908256880733946
2023-02-28,0.9174311926605505
2023-03-01,0.8807339449541285
2023-03-02,0.9908256880733946
2023-03-03,0.8073394495412844
2023-03-04,1.3577981651376148
2023-03-05,1.2477064220183487
2023-03-06,0.9908256880733946
2023-03-07,0.9541284403669725
2023-03-08,0.9174311926605505
2023-03-09,1.1743119266055047
2023-03-10,0.9908256880733946
2023-03-11,1.1009174311926606
2023-03-12,1.2477064220183487
2023-03-13,0.9908256880733946
2023-03-14,0.8807339449541285
2023-03-15,0.8440366972477065
2023-03-16,0.9174311926605505
2023-03-17,0.9174311926605505
2023-03-18,0.9541284403669725
2023-03-19,1.2477064220183487
2023-03-20,0.9908256880733946
2023-03-21,1.0275229357798166
2023-03-22,0.9174311926605505
2023-03-23,1.0275229357798166
2023-03-24,1.1009174311926606
2023-03-25,1.2110091743119267
2023-03-26,1.1743119266055047
2023-03-27,1.1009174311926606
2023-03-28,0.9908256880733946
2023-03-29,1.0642201834862386
2023-03-30,1.2110091743119267
2023-03-31,1.1743119266055047
2023-04-01,1.1743119266055047
2023-04-02,1.3211009174311927
2023-04-03,1.2110091743119267
2023-04-04,1.1009174311926606
2023-04-05,1.0642201834862386
2023-04-06,1.1376146788990826
2023-04-07,1.3944954128440368
2023-04-08,1.4311926605504588
2023-04-09,1.944954128440367
2023-04-10,1.5779816513761469
2023-04-11,1.3944954128440368
2023-04-12,1.2110091743119267
2023-04-13,1.1743119266055047
2023-04-14,1.1009174311926606
2023-04-15,1.3211009174311927
2023-04-16,1.4311926605504588
2023-04-17,1.0275229357798166
2023-04-18,1.1376146788990826
2023-04-19,1.1009174311926606
2023-04-20,1.2477064220183487
2023-04-21,1.0275229357798166
2023-04-22,1.4311926605504588
2023-04-23,1.3577981651376148
2023-04-24,1.2110091743119267
2023-04-25,1.0642201834862386
2023-04-26,1.1335660348328198
2023-04-27,1.022044293734859
2023-04-28,1.2079138622314605
2023-04-29,1.2639130657768902
2023-04-30,1.5424790855253434
2023-05-01,1.393783430728062
2023-05-02,1.505305171826023
2023-05-03,1.6168269129239838
2023-05-04,3.679740790239811
2023-05-05,2.638871206658843
2023-05-06,2.1744356184137885
2023-05-07,2.0629138773158275
2023-05-08,1.8398703951199056
2023-05-09,1.6540008266233042
2023-05-10,1.4309573444273824
2023-05-11,1.4681312581267028
2023-05-12,1.393783430728062
2023-05-13,1.6911747403226245
2023-05-14,1.6911747403226245
2023-05-15,1.6168269129239838
2023-05-16,1.4309573444273824
2023-05-17,1.2450877759307808
2023-05-18,1.2822616896301011
2023-05-19,1.3754348068748512
2023-05-20,1.4309573444273824
2023-05-21,1.2822616896301011
2023-05-22,1.2079138622314605
2023-05-23,1.0963921211334997
2023-05-24,1.1523913246789292
2023-05-25,1.2079138622314605
2023-05-26,1.3554208689198688
2023-05-27,1.3554208689198688
2023-05-28,1.7319266658420545
2023-05-29,1.5436737673809617
2023-05-30,1.3930714486120874
2023-05-31,1.3177702892276502
2023-06-01,1.2424691298432131
2023-06-02,1.1295173907665572
2023-06-03,1.0165656516899015
2023-06-04,1.3554208689198688
2023-06-05,1.0918668110743388
2023-06-06,1.0165656516899015
2023-06-07,1.0542162313821202
2023-06-08,0.978915071997683
2023-06-09,1.2048185501509945
2023-06-10,1.2424691298432131
2023-06-11,0.978915071997683
2023-06-12,0.8659633329210272
2023-06-13,0.9412644923054645
2023-06-14,0.7906621735365902
2023-06-15,0.9036139126132459
2023-06-16,0.9036139126132459
2023-06-17,0.9036139126132459
2023-06-18,1.0542162313821202
2023-06-19,0.9412644923054645
2023-06-20,0.7153610141521529
2023-06-21,0.7153610141521529
2023-06-22,0.7530115938443716
2023-06-23,0.7906621735365902
2023-06-24,1.0165656516899015
2023-06-25,0.978915071997683
2023-06-26,0.7906621735365902
2023-06-27,0.8283127532288087
2023-06-28,0.7530115938443716
2023-06-29,0.8283127532288087
2023-06-30,0.7530115938443716
2023-07-01,0.9412644923054645
2023-07-02,1.1295173907665572
2023-07-03,0.9036139126132459
2023-07-04,0.978915071997683
2023-07-05,0.9412644923054645
2023-07-06,0.9036139126132459
2023-07-07,0.9036139126132459
2023-07-08,1.0165656516899015
2023-07-09,0.978915071997683
2023-07-10,0.7530115938443716
2023-07-11,0.9412644923054645
2023-07-12,0.9412644923054645
2023-07-13,0.9036139126132459
2023-07-14,0.9412644923054645
2023-07-15,0.9036139126132459
2023-07-16,1.0165656516899015
2023-07-17,0.8283127532288087
2023-07-18,0.9036139126132459
2023-07-19,0.7906621735365902
2023-07-20,0.7153610141521529
2023-07-21,0.7153610141521529
2023-07-22,0.8659633329210272
2023-07-23,0.978915071997683
2023-07-24,0.6024092750754972
2023-07-25,0.7530115938443716
2023-07-26,0.5647586953832786
2023-07-27,0.7153610141521529
2023-07-28,0.7530115938443716
2023-07-29,0.6777104344599344
2023-07-30,0.9412644923054645
2023-07-31,0.7530115938443716
2023-08-01,0.7530115938443716
2023-08-02,0.7153610141521529
2023-08-03,0.8283127532288087
2023-08-04,0.7153610141521529
2023-08-05,1.0542162313821202
2023-08-06,1.0165656516899015
2023-08-07,0.8283127532288087
2023-08-08,0.7530115938443716
2023-08-09,0.7906621735365902
2023-08-10,0.8283127532288087
2023-08-11,0.7906621735365902
2023-08-12,0.7153610141521529
2023-08-13,0.8283127532288087
2023-08-14,0.7153610141521529
2023-08-15,0.8659633329210272
2023-08-16,0.7906621735365902
2023-08-17,0.7153610141521529
2023-08-18,0.7906621735365902
2023-08-19,0.8283127532288087
2023-08-20,1.0542162313821202
2023-08-21,0.8659633329210272
2023-08-22,1.0165656516899015
2023-08-23,1.1295173907665572
2023-08-24,0.9412644923054645
2023-08-25,1.0918668110743388
2023-08-26,1.1295173907665572
2023-08-27,1.1671679704587758
2023-08-28,0.9036139126132459
2023-08-29,0.8659633329210272
2023-08-30,1.2801197095354317
2023-08-31,1.1295173907665572
2023-09-01,0.7530115938443716
2023-09-02,1.1295173907665572
2023-09-03,0.978915071997683
2023-09-04,1.4307220283043058
2023-09-05,0.9036139126132459
2023-09-06,1.0542162313821202
2023-09-07,1.0542162313821202
2023-09-08,0.9412644923054645
2023-09-09,1.2424691298432131
2023-09-10,1.0542162313821202
2023-09-11,0.8283127532288087
2023-09-12,0.8283127532288087
2023-09-13,1.0542162313821202
2023-09-14,1.1671679704587758
2023-09-15,1.0542162313821202
2023-09-16,1.3930714486120874
2023-09-17,1.1295173907665572
2023-09-18,1.0542162313821202
2023-09-19,1.0542162313821202
2023-09-20,0.9412644923054645
2023-09-21,1.0542162313821202
2023-09-22,0.9412644923054645
2023-09-23,1.2048185501509945
2023-09-24,1.3554208689198688
2023-09-25,1.0165656516899015
2023-09-26,1.0165656516899015
2023-09-27,1.0918668110743388
2023-09-28,0.9036139126132459
2023-09-29,0.978915071997683
2023-09-30,0.9036139126132459
2023-10-01,1.1671679704587758
2023-10-02,1.0542162313821202
2023-10-03,0.9036139126132459
2023-10-04,0.9036139126132459
2023-10-05,0.9036139126132459
2023-10-06,0.8659633329210272
2023-10-07,0.978915071997683
2023-10-08,1.0918668110743388
2023-10-09,1.0918668110743388
2023-10-10,0.8659633329210272
2023-10-11,0.9036139126132459
2023-10-12,0.9036139126132459
2023-10-13,0.9036139126132459
2023-10-14,1.0918668110743388
2023-10-15,1.0165656516899015
2023-10-16,0.978915071997683
2023-10-17,0.9036139126132459
2023-10-18,0.8659633329210272
2023-10-19,0.9412644923054645
2023-10-20,1.0165656516899015
2023-10-21,3.765057969221858
2023-10-22,1.5813243470731804
2023-10-23,1.1295173907665572
2023-10-24,0.7906621735365902
2023-10-25,0.9036139126132459
2023-10-26,0.9412644923054645
2023-10-27,0.9036139126132459
2023-10-28,1.2801197095354317
2023-10-29,1.0542162313821202
2023-10-30,0.8659633329210272
2023-10-31,1.3930714486120874
2023-11-01,0.978915071997683
2023-11-02,0.8283127532288087
2023-11-03,0.8283127532288087
2023-11-04,0.7906621735365902
2023-11-05,0.7906621735365902
2023-11-06,0.6024092750754972
2023-11-07,0.7153610141521529
2023-11-08,0.6777104344599344
2023-11-09,0.7530115938443716
2023-11-10,0.7153610141521529
2023-11-11,0.7530115938443716
2023-11-12,1.4683726079965245
2023-11-13,1.3177702892276502
2023-11-14,0.9412644923054645
2023-11-15,0.7906621735365902
2023-11-16,0.7153610141521529
2023-11-17,0.7906621735365902
2023-11-18,0.8283127532288087
2023-11-19,0.7530115938443716
2023-11-20,0.6024092750754972
2023-11-21,0.7906621735365902
2023-11-22,0.6400598547677159
2023-11-23,0.8283127532288087
2023-11-24,0.7530115938443716
2023-11-25,0.7153610141521529
2023-11-26,0.9412644923054645
2023-11-27,0.8283127532288087
2023-11-28,0.5271081156910601
2023-11-29,0.7530115938443716
2023-11-30,0.7153610141521529
2023-12-01,0.7530115938443716
2023-12-02,0.7153610141521529
2023-12-03,0.6777104344599344
2023-12-04,0.6024092750754972
2023-12-05,0.6024092750754972
2023-12-06,0.6400598547677159
2023-12-07,0.7906621735365902
2023-12-08,0.6777104344599344
2023-12-09,0.6777104344599344
2023-12-10,0.8283127532288087
2023-12-11,0.6777104344599344
2023-12-12,0.6024092750754972
2023-12-13,0.7530115938443716
2023-12-14,0.6400598547677159
2023-12-15,0.7530115938443716
2023-12-16,0.7530115938443716
2023-12-17,0.9412644923054645
2023-12-18,0.6777104344599344
2023-12-19,0.7530115938443716
2023-12-20,0.7906621735365902
2023-12-21,0.8659633329210272
2023-12-22,0.6842990009334743
2023-12-23,0.861808432437281
2023-12-24,0.9897554296384035
2023-12-25,2.071722292646532
2023-12-26,0.9351945759608971
2023-12-27,0.8310712879807061
2023-12-28,0.9044574315043219
2023-12-29,0.8737202870477468
2023-12-30,0.8310712879807061
2023-12-31,0.8429831425911718
2024-01-01,1.0512297185515536
2024-01-02,0.8925455768938562
2024-01-03,1.0204925740949786
2024-01-04,0.7576851444570902
2024-01-05,0.800334143524131
2024-01-06,0.861808432437281
2024-01-07,0.9044574315043219
2024-01-08,0.800334143524131
2024-01-09,0.7457732898466244
2024-01-10,0.7576851444570902
2024-01-11,0.8310712879807061
2024-01-12,0.5256148592757768
2024-01-13,0.9351945759608971
2024-01-14,0.861808432437281
2024-01-15,0.7884222889136653
2024-01-16,0.7150361453900493
2024-01-17,0.7150361453900493
2024-01-18,0.7884222889136653
2024-01-19,0.7765104343031994
2024-01-20,0.861808432437281
2024-01-21,0.9291246596163295
2024-01-22,0.6908875674070142
2024-01-23,0.7385349858488772
2024-01-24,0.8338298227326034
2024-01-25,0.5955927305232881
2024-01-26,0.7385349858488772
2024-01-27,0.8576535319535349
2024-01-28,0.8100061135116718
2024-01-29,0.7147112766279458
2024-01-30,0.6432401489651511
2024-01-31,0.5717690213023566
2024-02-01,0.6194164397442197
2024-02-02,0.6670638581860827
2024-02-03,0.8338298227326034
2024-02-04,0.9767720780581925
2024-02-05,0.7147112766279458
2024-02-06,0.7147112766279458
2024-02-07,0.6908875674070142
2024-02-08,0.7861824042907404
2024-02-09,1.1435380426047133
2024-02-10,1.357951425593097
2024-02-11,1.1673617518256447
2024-02-12,0.6670638581860827
2024-02-13,0.8338298227326034
2024-02-14,0.6432401489651511
2024-02-15,0.7147112766279458
2024-02-16,0.6908875674070142
2024-02-17,0.9291246596163295
2024-02-18,1.0244194965000555
2024-02-19,0.8100061135116718
2024-02-20,0.547945312081425
2024-02-21,0.7385349858488772
2024-02-22,0.7385349858488772
2024-02-23,0.6908875674070142
2024-02-24,0.9291246596163295
2024-02-25,0.7861824042907404
2024-02-26,0.6908875674070142
2024-02-27,0.5955927305232881
2024-02-28,0.6670638581860827
2024-02-29,0.7147112766279458
2024-03-01,0.7147112766279458
2024-03-02,0.9053009503953979
2024-03-03,0.9053009503953979
2024-03-04,0.6670638581860827
2024-03-05,0.7623586950698088
2024-03-06,0.8576535319535349
2024-03-07,0.8100061135116718
2024-03-08,0.7385349858488772
2024-03-09,0.952948368837261
2024-03-10,0.6908875674070142
2024-03-11,0.7147112766279458
2024-03-12,0.7623586950698088
2024-03-13,0.7861824042907404
2024-03-14,0.7147112766279458
2024-03-15,0.6908875674070142
2024-03-16,0.8100061135116718
2024-03-17,0.7385349858488772
2024-03-18,0.6432401489651511
2024-03-19,0.7623586950698088
2024-03-20,0.7147112766279458
2024-03-21,0.6432401489651511
2024-03-22,0.7385349858488772
2024-03-23,0.7623586950698088
2024-03-24,0.7385349858488772
2024-03-25,0.8100061135116718
2024-03-26,0.7861824042907404
2024-03-27,0.6670638581860827
2024-03-28,0.5955927305232881
2024-03-29,0.7147112766279458
2024-03-30,0.7385349858488772
2024-03-31,1.0244194965000555
2024-04-01,0.7147112766279458
2024-04-02,0.6670638581860827
2024-04-03,0.7623586950698088
2024-04-04,0.547945312081425
2024-04-05,0.6908875674070142
2024-04-06,0.8814772411744665
2024-04-07,0.6670638581860827
2024-04-08,0.7385349858488772
2024-04-09,0.7147112766279458
2024-04-10,0.6432401489651511
2024-04-11,0.6432401489651511
2024-04-12,0.6670638581860827
2024-04-13,0.7147112766279458
2024-04-14,0.8338298227326034
2024-04-15,0.6194164397442197
2024-04-16,0.6432401489651511
2024-04-17,0.6908875674070142
2024-04-18,0.547945312081425
2024-04-19,0.6194164397442197
2024-04-20,0.7385349858488772
2024-04-21,0.8338298227326034
2024-04-22,0.6432401489651511
2024-04-23,0.6432401489651511
2024-04-24,0.5717690213023566
2024-04-25,0.6670638581860827
2024-04-26,0.6908875674070142
2024-04-27,0.8338298227326034
2024-04-28,0.8576535319535349
2024-04-29,0.5717690213023566
2024-04-30,0.8100061135116718
2024-05-01,0.8814772411744665
2024-05-02,0.9291246596163295
2024-05-03,1.1911854610465762
2024-05-04,2.310899794430358
2024-05-05,2.3823709220931524
2024-05-06,1.40559884403496
2024-05-07,1.1673617518256447
2024-05-08,0.9767720780581925
2024-05-09,1.0244194965000555
2024-05-10,1.000595787279124
2024-05-11,0.952948368837261
2024-05-12,1.0482432057209872
2024-05-13,0.9291246596163295
2024-05-14,0.9053009503953979
2024-05-15,0.8100061135116718
2024-05-16,0.8338298227326034
2024-05-17,0.9767720780581925
2024-05-18,0.8576535319535349
2024-05-19,0.9053009503953979
2024-05-20,0.8814772411744665
2024-05-21,0.8100061135116718
2024-05-22,0.8814772411744665
2024-05-23,0.8576535319535349
2024-05-24,0.8100061135116718
2024-05-25,0.8814772411744665
2024-05-26,1.0720669149419186
2024-05-27,0.8814772411744665
2024-05-28,0.9053009503953979
2024-05-29,0.7861824042907404
2024-05-30,0.7385349858488772
2024-05-31,0.7385349858488772
2024-06-01,1.000595787279124
2024-06-02,0.952948368837261
2024-06-03,0.8338298227326034
2024-06-04,0.8814772411744665
2024-06-05,0.9053009503953979
2024-06-06,0.8814772411744665
2024-06-07,0.8814772411744665
2024-06-08,0.9767720780581925
2024-06-09,0.8814772411744665
2024-06-10,0.9291246596163295
2024-06-11,0.9291246596163295
2024-06-12,0.9053009503953979
2024-06-13,0.9291246596163295
2024-06-14,0.9053009503953979
2024-06-15,0.8338298227326034
2024-06-16,1.0720669149419186
2024-06-17,0.7861824042907404
2024-06-18,0.6670638581860827
2024-06-19,0.7147112766279458
2024-06-20,0.8100061135116718
2024-06-21,0.8338298227326034
2024-06-22,0.7385349858488772
2024-06-23,0.952948368837261
2024-06-24,0.7147112766279458
2024-06-25,0.7861824042907404
2024-06-26,0.8100061135116718
2024-06-27,0.7623586950698088
2024-06-28,0.7861824042907404
2024-06-29,0.6432401489651511
2024-06-30,0.8814772411744665
2024-07-01,0.6670638581860827
2024-07-02,0.6432401489651511
2024-07-03,0.8100061135116718
2024-07-04,0.7385349858488772
2024-07-05,0.5717690213023566
2024-07-06,0.7623586950698088
2024-07-07,0.8576535319535349
2024-07-08,0.7861824042907404
2024-07-09,0.8100061135116718
2024-07-10,0.6908875674070142
2024-07-11,0.6908875674070142
2024-07-12,0.6432401489651511
2024-07-13,0.6670638581860827
2024-07-14,0.547945312081425
2024-07-15,0.6908875674070142
2024-07-16,0.6194164397442197
2024-07-17,0.5717690213023566
2024-07-18,0.6432401489651511
2024-07-19,0.6432401489651511
2024-07-20,0.7385349858488772
2024-07-21,0.6670638581860827
2024-07-22,0.547945312081425
2024-07-23,0.5955927305232881
2024-07-24,0.7147112766279458
2024-07-25,0.6670638581860827
2024-07-26,0.45265047519769896
2024-07-27,0.8100061135116718
2024-07-28,0.5955927305232881
2024-07-29,0.5955927305232881
2024-07-30,0.500297893639562
2024-07-31,0.5717690213023566
2024-08-01,0.7623586950698088
2024-08-02,0.6432401489651511
2024-08-03,0.7147112766279458
2024-08-04,0.6908875674070142
2024-08-05,0.547945312081425
2024-08-06,0.500297893639562
2024-08-07,0.5955927305232881
2024-08-08,0.6670638581860827
2024-08-09,0.6670638581860827
2024-08-10,0.8338298227326034
2024-08-11,0.6670638581860827
