Time,shirk
2022-11-02,1.0
2022-11-03,1.0
2022-11-04,1.0
2022-11-05,1.0
2022-11-06,1.0
2022-11-07,1.0
2022-11-08,1.0
2022-11-09,1.0
2022-11-10,1.0
2022-11-11,1.0
2022-11-12,1.0
2022-11-13,1.0
2022-11-14,1.0
2022-11-15,1.0
2022-11-16,1.0
2022-11-17,1.0
2022-11-18,1.0
2022-11-19,1.0
2022-11-20,1.0
2022-11-21,1.0
2022-11-22,1.0
2022-11-23,1.0
2022-11-24,0.0
2022-11-25,1.0
2022-11-26,0.0
2022-11-27,1.0
2022-11-28,1.0
2022-11-29,1.0
2022-11-30,1.0
2022-12-01,1.0
2022-12-02,1.0
2022-12-03,1.0
2022-12-04,0.0
2022-12-05,1.0
2022-12-06,1.0
2022-12-07,1.0
2022-12-08,1.0
2022-12-09,1.0
2022-12-10,1.0
2022-12-11,1.0
2022-12-12,1.0
2022-12-13,1.0
2022-12-14,1.0
2022-12-15,1.0
2022-12-16,1.0
2022-12-17,1.0
2022-12-18,1.0
2022-12-19,1.0
2022-12-20,1.0
2022-12-21,1.0
2022-12-22,0.0
2022-12-23,1.0
2022-12-24,1.0
2022-12-25,1.0
2022-12-26,1.0
2022-12-27,1.0
2022-12-28,1.0
2022-12-29,1.0
2022-12-30,1.0
2022-12-31,1.0
2023-01-01,1.0
2023-01-02,1.0
2023-01-03,1.0
2023-01-04,1.0
2023-01-05,1.0
2023-01-06,1.0
2023-01-07,1.0
2023-01-08,1.0
2023-01-09,1.0
2023-01-10,1.0
2023-01-11,1.0
2023-01-12,1.0
2023-01-13,1.0
2023-01-14,1.0
2023-01-15,1.0
2023-01-16,1.0
2023-01-17,1.0
2023-01-18,1.0
2023-01-19,1.0
2023-01-20,1.0
2023-01-21,1.0
2023-01-22,1.0
2023-01-23,1.0
2023-01-24,1.0
2023-01-25,1.0
2023-01-26,1.0
2023-01-27,1.0
2023-01-28,0.0
2023-01-29,1.0
2023-01-30,1.0
2023-01-31,1.0
2023-02-01,1.0
2023-02-02,100.0
2023-02-03,27.0
2023-02-04,2.0
2023-02-05,1.0
2023-02-06,1.0
2023-02-07,2.0
2023-02-08,1.0
2023-02-09,1.0
2023-02-10,1.0
2023-02-11,1.0
2023-02-12,1.0
2023-02-13,1.0
2023-02-14,1.0
2023-02-15,1.0
2023-02-16,1.0
2023-02-17,1.0
2023-02-18,1.0
2023-02-19,1.0
2023-02-20,1.0
2023-02-21,1.0
2023-02-22,1.0
2023-02-23,1.0
2023-02-24,1.0
2023-02-25,1.0
2023-02-26,1.0
2023-02-27,1.0
2023-02-28,1.0
2023-03-01,1.0
2023-03-02,1.0
2023-03-03,1.0
2023-03-04,1.0
2023-03-05,1.0
2023-03-06,1.0
2023-03-07,1.0
2023-03-08,1.0
2023-03-09,1.0
2023-03-10,1.0
2023-03-11,1.0
2023-03-12,1.0
2023-03-13,1.0
2023-03-14,1.0
2023-03-15,1.0
2023-03-16,1.0
2023-03-17,1.0
2023-03-18,1.0
2023-03-19,1.0
2023-03-20,1.0
2023-03-21,1.0
2023-03-22,1.0
2023-03-23,1.0
2023-03-24,1.0
2023-03-25,1.0
2023-03-26,1.0
2023-03-27,1.0
2023-03-28,1.0
2023-03-29,1.0
2023-03-30,1.0
2023-03-31,1.0
2023-04-01,1.0
2023-04-02,1.0
2023-04-03,1.0
2023-04-04,1.0
2023-04-05,1.0
2023-04-06,1.0
2023-04-07,1.0
2023-04-08,1.0
2023-04-09,1.0
2023-04-10,1.0
2023-04-11,1.0
2023-04-12,1.0
2023-04-13,1.0
2023-04-14,1.0
2023-04-15,1.0
2023-04-16,1.0
2023-04-17,1.0
2023-04-18,1.0
2023-04-19,1.0
2023-04-20,1.0
2023-04-21,1.0
2023-04-22,1.0
2023-04-23,1.0
2023-04-24,1.0
2023-04-25,1.0
2023-04-26,10.0
2023-04-27,8.0
2023-04-28,10.5
2023-04-29,6.0
2023-04-30,9.0
2023-05-01,11.5
2023-05-02,10.5
2023-05-03,8.5
2023-05-04,10.5
2023-05-05,9.5
2023-05-06,7.5
2023-05-07,7.0
2023-05-08,8.0
2023-05-09,7.5
2023-05-10,10.5
2023-05-11,10.0
2023-05-12,6.5
2023-05-13,11.5
2023-05-14,7.5
2023-05-15,11.0
2023-05-16,10.0
2023-05-17,9.0
2023-05-18,10.0
2023-05-19,8.0
2023-05-20,6.0
2023-05-21,8.0
2023-05-22,10.0
2023-05-23,8.5
2023-05-24,11.5
2023-05-25,8.0
2023-05-26,18.0
2023-05-27,14.0
2023-05-28,18.0
2023-05-29,11.0
2023-05-30,15.0
2023-05-31,18.0
2023-06-01,20.0
2023-06-02,13.0
2023-06-03,13.0
2023-06-04,10.0
2023-06-05,16.0
2023-06-06,15.0
2023-06-07,14.0
2023-06-08,14.0
2023-06-09,13.0
2023-06-10,10.0
2023-06-11,10.0
2023-06-12,15.0
2023-06-13,15.0
2023-06-14,16.0
2023-06-15,17.0
2023-06-16,12.0
2023-06-17,13.0
2023-06-18,20.0
2023-06-19,16.0
2023-06-20,17.0
2023-06-21,18.0
2023-06-22,14.0
2023-06-23,16.0
2023-06-24,13.0
2023-06-25,15.0
2023-06-26,21.0
2023-06-27,17.0
2023-06-28,13.0
2023-06-29,12.0
2023-06-30,16.0
2023-07-01,12.0
2023-07-02,15.0
2023-07-03,14.0
2023-07-04,9.0
2023-07-05,15.0
2023-07-06,13.0
2023-07-07,14.0
2023-07-08,17.0
2023-07-09,13.0
2023-07-10,15.0
2023-07-11,20.0
2023-07-12,32.0
2023-07-13,13.0
2023-07-14,17.0
2023-07-15,13.0
2023-07-16,8.0
2023-07-17,12.0
2023-07-18,15.0
2023-07-19,18.0
2023-07-20,16.0
2023-07-21,14.0
2023-07-22,14.0
2023-07-23,22.0
2023-07-24,20.0
2023-07-25,23.0
2023-07-26,16.0
2023-07-27,13.0
2023-07-28,9.0
2023-07-29,17.0
2023-07-30,14.0
2023-07-31,11.0
2023-08-01,16.0
2023-08-02,11.0
2023-08-03,14.0
2023-08-04,15.0
2023-08-05,16.0
2023-08-06,13.0
2023-08-07,14.0
2023-08-08,15.0
2023-08-09,16.0
2023-08-10,14.0
2023-08-11,12.0
2023-08-12,8.0
2023-08-13,15.0
2023-08-14,16.0
2023-08-15,13.0
2023-08-16,21.0
2023-08-17,21.0
2023-08-18,8.0
2023-08-19,16.0
2023-08-20,16.0
2023-08-21,22.0
2023-08-22,20.0
2023-08-23,17.0
2023-08-24,16.0
2023-08-25,16.0
2023-08-26,14.0
2023-08-27,14.0
2023-08-28,21.0
2023-08-29,16.0
2023-08-30,14.0
2023-08-31,21.0
2023-09-01,20.0
2023-09-02,14.0
2023-09-03,19.0
2023-09-04,18.0
2023-09-05,17.0
2023-09-06,22.0
2023-09-07,17.0
2023-09-08,16.0
2023-09-09,16.0
2023-09-10,16.0
2023-09-11,17.0
2023-09-12,25.0
2023-09-13,16.0
2023-09-14,20.0
2023-09-15,15.0
2023-09-16,18.0
2023-09-17,16.0
2023-09-18,14.0
2023-09-19,10.0
2023-09-20,18.0
2023-09-21,14.0
2023-09-22,15.0
2023-09-23,15.0
2023-09-24,10.0
2023-09-25,18.0
2023-09-26,15.0
2023-09-27,15.0
2023-09-28,15.0
2023-09-29,14.0
2023-09-30,14.0
2023-10-01,14.0
2023-10-02,16.0
2023-10-03,11.0
2023-10-04,21.0
2023-10-05,12.0
2023-10-06,12.0
2023-10-07,8.0
2023-10-08,12.0
2023-10-09,18.0
2023-10-10,14.0
2023-10-11,15.0
2023-10-12,15.0
2023-10-13,15.0
2023-10-14,10.0
2023-10-15,12.0
2023-10-16,13.0
2023-10-17,18.0
2023-10-18,15.0
2023-10-19,18.0
2023-10-20,10.0
2023-10-21,100.0
2023-10-22,20.0
2023-10-23,18.0
2023-10-24,17.0
2023-10-25,13.0
2023-10-26,21.0
2023-10-27,18.0
2023-10-28,10.0
2023-10-29,13.0
2023-10-30,17.0
2023-10-31,14.0
2023-11-01,16.0
2023-11-02,19.0
2023-11-03,15.0
2023-11-04,13.0
2023-11-05,14.0
2023-11-06,13.0
2023-11-07,17.0
2023-11-08,15.0
2023-11-09,21.0
2023-11-10,15.0
2023-11-11,11.0
2023-11-12,11.0
2023-11-13,15.0
2023-11-14,16.0
2023-11-15,19.0
2023-11-16,19.0
2023-11-17,15.0
2023-11-18,15.0
2023-11-19,12.0
2023-11-20,23.0
2023-11-21,21.0
2023-11-22,13.0
2023-11-23,12.0
2023-11-24,10.0
2023-11-25,15.0
2023-11-26,11.0
2023-11-27,15.0
2023-11-28,19.0
2023-11-29,19.0
2023-11-30,13.0
2023-12-01,11.0
2023-12-02,11.0
2023-12-03,10.0
2023-12-04,13.0
2023-12-05,16.0
2023-12-06,15.0
2023-12-07,20.0
2023-12-08,15.0
2023-12-09,17.0
2023-12-10,12.0
2023-12-11,13.0
2023-12-12,15.0
2023-12-13,12.0
2023-12-14,13.0
2023-12-15,19.0
2023-12-16,11.0
2023-12-17,19.0
2023-12-18,13.0
2023-12-19,15.0
2023-12-20,14.0
2023-12-21,15.0
2023-12-22,31.5
2023-12-23,30.0
2023-12-24,25.0
2023-12-25,20.5
2023-12-26,27.0
2023-12-27,32.5
2023-12-28,35.5
2023-12-29,41.5
2023-12-30,40.0
2023-12-31,34.0
2024-01-01,44.5
2024-01-02,39.0
2024-01-03,29.0
2024-01-04,32.0
2024-01-05,35.0
2024-01-06,33.0
2024-01-07,29.0
2024-01-08,42.5
2024-01-09,46.5
2024-01-10,35.5
2024-01-11,39.0
2024-01-12,46.5
2024-01-13,31.5
2024-01-14,34.5
2024-01-15,36.5
2024-01-16,42.0
2024-01-17,47.0
2024-01-18,35.0
2024-01-19,42.0
2024-01-20,41.5
2024-01-21,71.0
2024-01-22,76.0
2024-01-23,73.0
2024-01-24,78.0
2024-01-25,64.0
2024-01-26,58.0
2024-01-27,59.0
2024-01-28,59.0
2024-01-29,59.0
2024-01-30,65.0
2024-01-31,64.0
2024-02-01,46.0
2024-02-02,65.0
2024-02-03,53.0
2024-02-04,26.0
2024-02-05,75.0
2024-02-06,70.0
2024-02-07,52.0
2024-02-08,39.0
2024-02-09,54.0
2024-02-10,59.0
2024-02-11,66.0
2024-02-12,64.0
2024-02-13,66.0
2024-02-14,40.0
2024-02-15,69.0
2024-02-16,53.0
2024-02-17,41.0
2024-02-18,73.0
2024-02-19,63.0
2024-02-20,71.0
2024-02-21,60.0
2024-02-22,73.0
2024-02-23,55.0
2024-02-24,69.0
2024-02-25,57.0
2024-02-26,63.0
2024-02-27,80.0
2024-02-28,72.0
2024-02-29,73.0
2024-03-01,71.0
2024-03-02,52.0
2024-03-03,62.0
2024-03-04,78.0
2024-03-05,69.0
2024-03-06,54.0
2024-03-07,62.0
2024-03-08,60.0
2024-03-09,45.0
2024-03-10,82.0
2024-03-11,73.0
2024-03-12,65.0
2024-03-13,58.0
2024-03-14,92.0
2024-03-15,79.0
2024-03-16,60.0
2024-03-17,52.0
2024-03-18,64.0
2024-03-19,78.0
2024-03-20,57.0
2024-03-21,61.0
2024-03-22,49.0
2024-03-23,48.0
2024-03-24,70.0
2024-03-25,57.0
2024-03-26,78.0
2024-03-27,54.0
2024-03-28,51.0
2024-03-29,69.0
2024-03-30,66.0
2024-03-31,51.0
2024-04-01,72.0
2024-04-02,64.0
2024-04-03,51.0
2024-04-04,56.0
2024-04-05,62.0
2024-04-06,53.0
2024-04-07,64.0
2024-04-08,85.0
2024-04-09,72.0
2024-04-10,64.0
2024-04-11,51.0
2024-04-12,59.0
2024-04-13,36.0
2024-04-14,62.0
2024-04-15,100.0
2024-04-16,62.0
2024-04-17,70.0
2024-04-18,72.0
2024-04-19,75.0
2024-04-20,77.0
2024-04-21,59.0
2024-04-22,70.0
2024-04-23,64.0
2024-04-24,67.0
2024-04-25,66.0
2024-04-26,50.0
2024-04-27,63.0
2024-04-28,50.0
2024-04-29,52.0
2024-04-30,48.0
2024-05-01,56.0
2024-05-02,60.0
2024-05-03,70.0
2024-05-04,48.0
2024-05-05,58.0
2024-05-06,49.0
2024-05-07,59.0
2024-05-08,58.0
2024-05-09,63.0
2024-05-10,46.0
2024-05-11,35.0
2024-05-12,91.0
2024-05-13,58.0
2024-05-14,50.0
2024-05-15,54.0
2024-05-16,54.0
2024-05-17,75.0
2024-05-18,38.0
2024-05-19,47.0
2024-05-20,48.0
2024-05-21,60.0
2024-05-22,66.0
2024-05-23,55.0
2024-05-24,65.0
2024-05-25,0.0
2024-05-26,44.0
2024-05-27,44.0
2024-05-28,73.0
2024-05-29,57.0
2024-05-30,59.0
2024-05-31,50.0
2024-06-01,51.0
2024-06-02,37.0
2024-06-03,39.0
2024-06-04,62.0
2024-06-05,43.0
2024-06-06,57.0
2024-06-07,38.0
2024-06-08,34.0
2024-06-09,53.0
2024-06-10,53.0
2024-06-11,53.0
2024-06-12,60.0
2024-06-13,48.0
2024-06-14,49.0
2024-06-15,36.0
2024-06-16,47.0
2024-06-17,58.0
2024-06-18,68.0
2024-06-19,54.0
2024-06-20,52.0
2024-06-21,44.0
2024-06-22,59.0
2024-06-23,65.0
2024-06-24,61.0
2024-06-25,69.0
2024-06-26,41.0
2024-06-27,54.0
2024-06-28,38.0
2024-06-29,37.0
2024-06-30,64.0
2024-07-01,55.0
2024-07-02,50.0
2024-07-03,53.0
2024-07-04,45.0
2024-07-05,60.0
2024-07-06,32.0
2024-07-07,48.0
2024-07-08,40.0
2024-07-09,64.0
2024-07-10,48.0
2024-07-11,53.0
2024-07-12,41.0
2024-07-13,50.0
2024-07-14,46.0
2024-07-15,50.0
2024-07-16,51.0
2024-07-17,49.0
2024-07-18,51.0
2024-07-19,36.0
2024-07-20,60.0
2024-07-21,54.0
2024-07-22,52.0
2024-07-23,56.0
2024-07-24,56.0
2024-07-25,53.0
2024-07-26,47.0
2024-07-27,54.0
2024-07-28,45.0
2024-07-29,53.0
2024-07-30,47.0
2024-07-31,61.0
2024-08-01,49.0
2024-08-02,64.0
2024-08-03,45.0
2024-08-04,37.0
2024-08-05,54.0
2024-08-06,53.0
2024-08-07,62.0
2024-08-08,59.0
2024-08-09,63.0
2024-08-10,76.0
2024-08-11,66.0
2024-08-12,96.0
2024-08-13,53.0
2024-08-14,54.0
2024-08-15,59.0
2024-08-16,44.0
2024-08-17,45.0
2024-08-18,36.5
2024-08-19,39.0
2024-08-20,59.5
2024-08-21,52.5
2024-08-22,47.0
2024-08-23,37.0
2024-08-24,32.5
2024-08-25,45.5
2024-08-26,47.5
2024-08-27,44.5
2024-08-28,38.0
2024-08-29,42.5
2024-08-30,46.0
2024-08-31,48.5
2024-09-01,36.0
2024-09-02,40.5
2024-09-03,34.5
2024-09-04,58.0
2024-09-05,47.5
2024-09-06,47.0
2024-09-07,16.5
2024-09-08,36.5
2024-09-09,30.0
2024-09-10,41.5
2024-09-11,43.0
2024-09-12,43.5
2024-09-13,51.5
2024-09-14,40.0
2024-09-15,40.0
2024-09-16,53.0
2024-09-17,35.0
2024-09-18,42.0
2024-09-19,36.0
2024-09-20,31.0
2024-09-21,28.0
2024-09-22,36.0
2024-09-23,41.0
2024-09-24,36.0
2024-09-25,29.0
2024-09-26,30.0
2024-09-27,26.0
2024-09-28,36.0
2024-09-29,18.0
2024-09-30,34.0
2024-10-01,35.0
2024-10-02,24.0
2024-10-03,33.0
2024-10-04,33.0
2024-10-05,34.0
2024-10-06,40.0
2024-10-07,37.0
2024-10-08,38.0
2024-10-09,37.0
2024-10-10,31.0
2024-10-11,31.0
2024-10-12,28.0
2024-10-13,28.0
2024-10-14,32.0
2024-10-15,34.0
2024-10-16,30.0
2024-10-17,36.0
2024-10-18,29.0
2024-10-19,30.0
2024-10-20,26.0
2024-10-21,32.0
2024-10-22,36.0
2024-10-23,32.0
2024-10-24,39.0
2024-10-25,41.0
2024-10-26,19.0
2024-10-27,31.0
2024-10-28,40.0
2024-10-29,43.0
2024-10-30,34.0
2024-10-31,37.0
2024-11-01,32.0
2024-11-02,19.0
2024-11-03,31.0
2024-11-04,38.0
2024-11-05,43.0
2024-11-06,27.0
2024-11-07,37.0
2024-11-08,28.0
2024-11-09,33.0
2024-11-10,23.0
2024-11-11,33.0
2024-11-12,36.0
2024-11-13,39.0
2024-11-14,39.0
2024-11-15,35.0
2024-11-16,28.0
2024-11-17,25.0
2024-11-18,45.0
2024-11-19,35.0
2024-11-20,34.0
2024-11-21,37.0
2024-11-22,29.0
2024-11-23,30.0
2024-11-24,42.0
2024-11-25,29.0
2024-11-26,33.0
2024-11-27,23.0
2024-11-28,19.0
2024-11-29,19.0
2024-11-30,26.0
2024-12-01,25.0
2024-12-02,26.0
2024-12-03,34.0
2024-12-04,25.0
2024-12-05,35.0
2024-12-06,29.0
2024-12-07,42.0
2024-12-08,20.0
2024-12-09,80.0
2024-12-10,100.0
2024-12-11,82.0
2024-12-12,56.0
2024-12-13,51.0
2024-12-14,34.0
2024-12-15,41.0
2024-12-16,34.0
2024-12-17,29.0
2024-12-18,28.0
2024-12-19,34.0
2024-12-20,32.0
2024-12-21,34.0
2024-12-22,23.0
2024-12-23,26.0
2024-12-24,31.0
2024-12-25,36.0
2024-12-26,39.0
2024-12-27,27.0
2024-12-28,37.0
2024-12-29,36.0
2024-12-30,40.0
2024-12-31,43.0
2025-01-01,54.0
2025-01-02,40.0
2025-01-03,41.0
2025-01-04,51.0
2025-01-05,54.0
2025-01-06,50.0
2025-01-07,45.0
2025-01-08,41.0
2025-01-09,35.0
2025-01-10,36.0
2025-01-11,50.0
2025-01-12,55.0
2025-01-13,41.0
2025-01-14,37.0
2025-01-15,38.0
2025-01-16,44.0
2025-01-17,42.0
2025-01-18,44.0
2025-01-19,40.0
2025-01-20,35.0
2025-01-21,34.0
2025-01-22,34.0
2025-01-23,37.0
2025-01-24,44.0
2025-01-25,35.0
2025-01-26,48.0
2025-01-27,42.0
2025-01-28,43.0
2025-01-29,34.0
2025-01-30,39.0
2025-01-31,32.0
2025-02-01,33.0
2025-02-02,43.0
2025-02-03,43.0
2025-02-04,38.0
2025-02-05,33.0
2025-02-06,36.0
2025-02-07,41.0
2025-02-08,33.0
2025-02-09,26.0
2025-02-10,36.0
2025-02-11,34.0
2025-02-12,44.0
2025-02-13,21.0
2025-02-14,34.0
2025-02-15,34.0
2025-02-16,32.0
2025-02-17,40.0
2025-02-18,49.0
2025-02-19,38.0
2025-02-20,29.0
2025-02-21,47.0
2025-02-22,44.0
2025-02-23,42.0
2025-02-24,47.0
2025-02-25,38.0
2025-02-26,42.0
2025-02-27,41.0
2025-02-28,29.0
2025-03-01,31.0
2025-03-02,47.0
2025-03-03,52.0
2025-03-04,48.0
2025-03-05,45.0
2025-03-06,38.0
2025-03-07,39.0
2025-03-08,40.0
2025-03-09,38.0
2025-03-10,37.0
2025-03-11,34.0
2025-03-12,51.0
2025-03-13,35.0
2025-03-14,39.0
2025-03-15,30.0
2025-03-16,47.0
2025-03-17,36.0
2025-03-18,52.0
2025-03-19,50.0
2025-03-20,36.0
2025-03-21,27.0
2025-03-22,54.0
2025-03-23,51.0
2025-03-24,43.0
2025-03-25,45.0
2025-03-26,42.0
2025-03-27,32.0
2025-03-28,54.0
2025-03-29,37.0
2025-03-30,38.0
2025-03-31,23.0
2025-04-01,39.0
2025-04-02,38.0
2025-04-03,46.0
2025-04-04,43.0
2025-04-05,34.0
2025-04-06,41.0
2025-04-07,62.0
2025-04-08,42.0
2025-04-09,36.0
2025-04-10,51.0
2025-04-11,40.0
2025-04-12,33.0
2025-04-13,52.0
2025-04-14,42.0
2025-04-15,72.0
2025-04-16,55.0
2025-04-17,59.0
2025-04-18,48.5
2025-04-19,64.0
2025-04-20,53.5
2025-04-21,55.0
2025-04-22,47.0
2025-04-23,65.5
2025-04-24,52.0
2025-04-25,51.0
2025-04-26,50.0
2025-04-27,44.5
2025-04-28,51.0
2025-04-29,50.0
2025-04-30,47.5
2025-05-01,41.5
2025-05-02,48.5
2025-05-03,59.0
2025-05-04,43.5
2025-05-05,50.0
2025-05-06,45.0
2025-05-07,55.0
2025-05-08,47.0
2025-05-09,72.0
2025-05-10,65.5
2025-05-11,45.5
2025-05-12,45.5
2025-05-13,47.5
2025-05-14,41.0
2025-05-15,62.0
2025-05-16,63.0
2025-05-17,51.0
2025-05-18,54.0
2025-05-19,66.0
2025-05-20,64.0
2025-05-21,53.0
2025-05-22,64.0
2025-05-23,67.0
2025-05-24,55.0
2025-05-25,44.0
2025-05-26,46.0
2025-05-27,62.0
2025-05-28,65.0
2025-05-29,66.0
2025-05-30,78.0
2025-05-31,59.0
2025-06-01,69.0
2025-06-02,51.0
2025-06-03,44.0
2025-06-04,59.0
2025-06-05,50.0
2025-06-06,54.0
2025-06-07,61.0
2025-06-08,68.0
2025-06-09,52.0
2025-06-10,74.0
2025-06-11,60.0
2025-06-12,49.0
2025-06-13,59.0
2025-06-14,56.0
2025-06-15,56.0
2025-06-16,70.0
2025-06-17,63.0
2025-06-18,59.0
2025-06-19,64.0
2025-06-20,62.0
2025-06-21,59.0
2025-06-22,51.0
2025-06-23,59.0
2025-06-24,52.0
