Time,shirk
2022-10-16,22.488888888888887
2022-10-17,22.488888888888887
2022-10-18,22.488888888888887
2022-10-19,22.488888888888887
2022-10-20,22.488888888888887
2022-10-21,22.488888888888887
2022-10-22,0.0
2022-10-23,22.488888888888887
2022-10-24,22.488888888888887
2022-10-25,22.488888888888887
2022-10-26,22.488888888888887
2022-10-27,22.488888888888887
2022-10-28,22.488888888888887
2022-10-29,22.488888888888887
2022-10-30,22.488888888888887
2022-10-31,22.488888888888887
2022-11-01,22.488888888888887
2022-11-02,22.488888888888887
2022-11-03,22.488888888888887
2022-11-04,22.488888888888887
2022-11-05,22.488888888888887
2022-11-06,22.488888888888887
2022-11-07,22.488888888888887
2022-11-08,22.488888888888887
2022-11-09,22.488888888888887
2022-11-10,22.488888888888887
2022-11-11,22.488888888888887
2022-11-12,22.488888888888887
2022-11-13,22.488888888888887
2022-11-14,22.488888888888887
2022-11-15,22.488888888888887
2022-11-16,22.488888888888887
2022-11-17,22.488888888888887
2022-11-18,22.488888888888887
2022-11-19,22.488888888888887
2022-11-20,22.488888888888887
2022-11-21,22.488888888888887
2022-11-22,22.488888888888887
2022-11-23,22.488888888888887
2022-11-24,0.0
2022-11-25,22.488888888888887
2022-11-26,0.0
2022-11-27,22.488888888888887
2022-11-28,22.488888888888887
2022-11-29,22.488888888888887
2022-11-30,22.488888888888887
2022-12-01,22.488888888888887
2022-12-02,22.488888888888887
2022-12-03,22.488888888888887
2022-12-04,0.0
2022-12-05,22.488888888888887
2022-12-06,22.488888888888887
2022-12-07,22.488888888888887
2022-12-08,22.488888888888887
2022-12-09,22.488888888888887
2022-12-10,22.488888888888887
2022-12-11,22.488888888888887
2022-12-12,22.488888888888887
2022-12-13,22.488888888888887
2022-12-14,22.488888888888887
2022-12-15,22.488888888888887
2022-12-16,22.488888888888887
2022-12-17,22.488888888888887
2022-12-18,22.488888888888887
2022-12-19,22.488888888888887
2022-12-20,22.488888888888887
2022-12-21,22.488888888888887
2022-12-22,0.0
2022-12-23,22.488888888888887
2022-12-24,22.488888888888887
2022-12-25,22.488888888888887
2022-12-26,22.488888888888887
2022-12-27,22.488888888888887
2022-12-28,22.488888888888887
2022-12-29,22.488888888888887
2022-12-30,22.488888888888887
2022-12-31,22.488888888888887
2023-01-01,22.488888888888887
2023-01-02,22.488888888888887
2023-01-03,22.488888888888887
2023-01-04,22.488888888888887
2023-01-05,22.488888888888887
2023-01-06,22.488888888888887
2023-01-07,22.488888888888887
2023-01-08,22.488888888888887
2023-01-09,22.488888888888887
2023-01-10,22.488888888888887
2023-01-11,22.488888888888887
2023-01-12,22.488888888888887
2023-01-13,22.488888888888887
2023-01-14,22.488888888888887
2023-01-15,22.488888888888887
2023-01-16,22.488888888888887
2023-01-17,22.488888888888887
2023-01-18,22.488888888888887
2023-01-19,22.488888888888887
2023-01-20,22.488888888888887
2023-01-21,22.488888888888887
2023-01-22,22.488888888888887
2023-01-23,22.488888888888887
2023-01-24,22.488888888888887
2023-01-25,22.488888888888887
2023-01-26,22.488888888888887
2023-01-27,22.488888888888887
2023-01-28,0.0
2023-01-29,22.488888888888887
2023-01-30,22.488888888888887
2023-01-31,22.488888888888887
2023-02-01,22.488888888888887
2023-02-02,2248.8888888888887
2023-02-03,607.1999999999999
2023-02-04,44.977777777777774
2023-02-05,22.488888888888887
2023-02-06,22.488888888888887
2023-02-07,44.977777777777774
2023-02-08,22.488888888888887
2023-02-09,22.488888888888887
2023-02-10,22.488888888888887
2023-02-11,22.488888888888887
2023-02-12,22.488888888888887
2023-02-13,22.488888888888887
2023-02-14,22.488888888888887
2023-02-15,22.488888888888887
2023-02-16,22.488888888888887
2023-02-17,22.488888888888887
2023-02-18,22.488888888888887
2023-02-19,22.488888888888887
2023-02-20,22.488888888888887
2023-02-21,22.488888888888887
2023-02-22,22.488888888888887
2023-02-23,22.488888888888887
2023-02-24,22.488888888888887
2023-02-25,22.488888888888887
2023-02-26,22.488888888888887
2023-02-27,22.488888888888887
2023-02-28,22.488888888888887
2023-03-01,22.488888888888887
2023-03-02,22.488888888888887
2023-03-03,22.488888888888887
2023-03-04,22.488888888888887
2023-03-05,22.488888888888887
2023-03-06,22.488888888888887
2023-03-07,22.488888888888887
2023-03-08,22.488888888888887
2023-03-09,22.488888888888887
2023-03-10,22.488888888888887
2023-03-11,22.488888888888887
2023-03-12,22.488888888888887
2023-03-13,22.488888888888887
2023-03-14,22.488888888888887
2023-03-15,22.488888888888887
2023-03-16,22.488888888888887
2023-03-17,22.488888888888887
2023-03-18,22.488888888888887
2023-03-19,22.488888888888887
2023-03-20,22.488888888888887
2023-03-21,22.488888888888887
2023-03-22,22.488888888888887
2023-03-23,22.488888888888887
2023-03-24,22.488888888888887
2023-03-25,22.488888888888887
2023-03-26,22.488888888888887
2023-03-27,22.488888888888887
2023-03-28,22.488888888888887
2023-03-29,22.488888888888887
2023-03-30,22.488888888888887
2023-03-31,22.488888888888887
2023-04-01,22.488888888888887
2023-04-02,22.488888888888887
2023-04-03,22.488888888888887
2023-04-04,22.488888888888887
2023-04-05,22.488888888888887
2023-04-06,22.488888888888887
2023-04-07,22.488888888888887
2023-04-08,22.488888888888887
2023-04-09,22.488888888888887
2023-04-10,22.488888888888887
2023-04-11,22.488888888888887
2023-04-12,22.488888888888887
2023-04-13,22.488888888888887
2023-04-14,22.488888888888887
2023-04-15,22.488888888888887
2023-04-16,22.488888888888887
2023-04-17,22.488888888888887
2023-04-18,22.488888888888887
2023-04-19,22.488888888888887
2023-04-20,22.488888888888887
2023-04-21,22.488888888888887
2023-04-22,22.488888888888887
2023-04-23,22.488888888888887
2023-04-24,22.488888888888887
2023-04-25,22.488888888888887
2023-04-26,23.811764705882354
2023-04-27,21.166013071895424
2023-04-28,24.473202614379083
2023-04-29,18.520261437908495
2023-04-30,22.488888888888887
2023-05-01,25.79607843137255
2023-05-02,24.473202614379083
2023-05-03,21.827450980392157
2023-05-04,24.473202614379083
2023-05-05,23.15032679738562
2023-05-06,20.50457516339869
2023-05-07,19.84313725490196
2023-05-08,21.166013071895424
2023-05-09,20.50457516339869
2023-05-10,24.473202614379083
2023-05-11,23.811764705882354
2023-05-12,19.181699346405228
2023-05-13,25.79607843137255
2023-05-14,20.50457516339869
2023-05-15,25.134640522875817
2023-05-16,23.811764705882354
2023-05-17,22.488888888888887
2023-05-18,23.811764705882354
2023-05-19,21.166013071895424
2023-05-20,18.520261437908495
2023-05-21,21.166013071895424
2023-05-22,23.811764705882354
2023-05-23,21.827450980392157
2023-05-24,25.79607843137255
2023-05-25,21.166013071895424
2023-05-26,23.811764705882354
2023-05-27,18.520261437908495
2023-05-28,23.811764705882354
2023-05-29,14.551633986928104
2023-05-30,19.84313725490196
2023-05-31,23.811764705882354
2023-06-01,26.45751633986928
2023-06-02,17.197385620915032
2023-06-03,17.197385620915032
2023-06-04,13.22875816993464
2023-06-05,21.166013071895424
2023-06-06,19.84313725490196
2023-06-07,18.520261437908495
2023-06-08,18.520261437908495
2023-06-09,17.197385620915032
2023-06-10,13.22875816993464
2023-06-11,13.22875816993464
2023-06-12,19.84313725490196
2023-06-13,19.84313725490196
2023-06-14,21.166013071895424
2023-06-15,22.488888888888887
2023-06-16,15.874509803921569
2023-06-17,17.197385620915032
2023-06-18,26.45751633986928
2023-06-19,21.166013071895424
2023-06-20,22.488888888888887
2023-06-21,23.811764705882354
2023-06-22,18.520261437908495
2023-06-23,21.166013071895424
2023-06-24,17.197385620915032
2023-06-25,19.84313725490196
2023-06-26,27.780392156862746
2023-06-27,22.488888888888887
2023-06-28,17.197385620915032
2023-06-29,15.874509803921569
2023-06-30,21.166013071895424
2023-07-01,15.874509803921569
2023-07-02,19.84313725490196
2023-07-03,18.520261437908495
2023-07-04,11.905882352941177
2023-07-05,19.84313725490196
2023-07-06,17.197385620915032
2023-07-07,18.520261437908495
2023-07-08,22.488888888888887
2023-07-09,17.197385620915032
2023-07-10,19.84313725490196
2023-07-11,26.45751633986928
2023-07-12,42.33202614379085
2023-07-13,17.197385620915032
2023-07-14,22.488888888888887
2023-07-15,17.197385620915032
2023-07-16,10.583006535947712
2023-07-17,15.874509803921569
2023-07-18,19.84313725490196
2023-07-19,23.811764705882354
2023-07-20,21.166013071895424
2023-07-21,18.520261437908495
2023-07-22,18.520261437908495
2023-07-23,29.10326797385621
2023-07-24,26.45751633986928
2023-07-25,30.42614379084967
2023-07-26,21.166013071895424
2023-07-27,17.197385620915032
2023-07-28,11.905882352941177
2023-07-29,22.488888888888887
2023-07-30,18.520261437908495
2023-07-31,14.551633986928104
2023-08-01,21.166013071895424
2023-08-02,14.551633986928104
2023-08-03,18.520261437908495
2023-08-04,19.84313725490196
2023-08-05,21.166013071895424
2023-08-06,17.197385620915032
2023-08-07,18.520261437908495
2023-08-08,19.84313725490196
2023-08-09,21.166013071895424
2023-08-10,18.520261437908495
2023-08-11,15.874509803921569
2023-08-12,10.583006535947712
2023-08-13,19.84313725490196
2023-08-14,21.166013071895424
2023-08-15,17.197385620915032
2023-08-16,27.780392156862746
2023-08-17,27.780392156862746
2023-08-18,10.583006535947712
2023-08-19,21.166013071895424
2023-08-20,21.166013071895424
2023-08-21,29.10326797385621
2023-08-22,26.45751633986928
2023-08-23,22.488888888888887
2023-08-24,21.166013071895424
2023-08-25,21.166013071895424
2023-08-26,18.520261437908495
2023-08-27,18.520261437908495
2023-08-28,27.780392156862746
2023-08-29,21.166013071895424
2023-08-30,18.520261437908495
2023-08-31,27.780392156862746
2023-09-01,26.45751633986928
2023-09-02,18.520261437908495
2023-09-03,25.134640522875817
2023-09-04,23.811764705882354
2023-09-05,22.488888888888887
2023-09-06,29.10326797385621
2023-09-07,22.488888888888887
2023-09-08,21.166013071895424
2023-09-09,21.166013071895424
2023-09-10,21.166013071895424
2023-09-11,22.488888888888887
2023-09-12,33.0718954248366
2023-09-13,21.166013071895424
2023-09-14,26.45751633986928
2023-09-15,19.84313725490196
2023-09-16,23.811764705882354
2023-09-17,21.166013071895424
2023-09-18,18.520261437908495
2023-09-19,13.22875816993464
2023-09-20,23.811764705882354
2023-09-21,18.520261437908495
2023-09-22,19.84313725490196
2023-09-23,19.84313725490196
2023-09-24,13.22875816993464
2023-09-25,23.811764705882354
2023-09-26,19.84313725490196
2023-09-27,19.84313725490196
2023-09-28,19.84313725490196
2023-09-29,18.520261437908495
2023-09-30,18.520261437908495
2023-10-01,18.520261437908495
2023-10-02,21.166013071895424
2023-10-03,14.551633986928104
2023-10-04,27.780392156862746
2023-10-05,15.874509803921569
2023-10-06,15.874509803921569
2023-10-07,10.583006535947712
2023-10-08,15.874509803921569
2023-10-09,23.811764705882354
2023-10-10,18.520261437908495
2023-10-11,19.84313725490196
2023-10-12,19.84313725490196
2023-10-13,19.84313725490196
2023-10-14,13.22875816993464
2023-10-15,15.874509803921569
2023-10-16,17.197385620915032
2023-10-17,23.811764705882354
2023-10-18,19.84313725490196
2023-10-19,23.811764705882354
2023-10-20,13.22875816993464
2023-10-21,132.2875816993464
2023-10-22,26.45751633986928
2023-10-23,23.811764705882354
2023-10-24,22.488888888888887
2023-10-25,17.197385620915032
2023-10-26,27.780392156862746
2023-10-27,23.811764705882354
2023-10-28,13.22875816993464
2023-10-29,17.197385620915032
2023-10-30,22.488888888888887
2023-10-31,18.520261437908495
2023-11-01,21.166013071895424
2023-11-02,25.134640522875817
2023-11-03,19.84313725490196
2023-11-04,17.197385620915032
2023-11-05,18.520261437908495
2023-11-06,17.197385620915032
2023-11-07,22.488888888888887
2023-11-08,19.84313725490196
2023-11-09,27.780392156862746
2023-11-10,19.84313725490196
2023-11-11,14.551633986928104
2023-11-12,14.551633986928104
2023-11-13,19.84313725490196
2023-11-14,21.166013071895424
2023-11-15,25.134640522875817
2023-11-16,25.134640522875817
2023-11-17,19.84313725490196
2023-11-18,19.84313725490196
2023-11-19,15.874509803921569
2023-11-20,30.42614379084967
2023-11-21,27.780392156862746
2023-11-22,17.197385620915032
2023-11-23,15.874509803921569
2023-11-24,13.22875816993464
2023-11-25,19.84313725490196
2023-11-26,14.551633986928104
2023-11-27,19.84313725490196
2023-11-28,25.134640522875817
2023-11-29,25.134640522875817
2023-11-30,17.197385620915032
2023-12-01,14.551633986928104
2023-12-02,14.551633986928104
2023-12-03,13.22875816993464
2023-12-04,17.197385620915032
2023-12-05,21.166013071895424
2023-12-06,19.84313725490196
2023-12-07,26.45751633986928
2023-12-08,19.84313725490196
2023-12-09,22.488888888888887
2023-12-10,15.874509803921569
2023-12-11,17.197385620915032
2023-12-12,19.84313725490196
2023-12-13,15.874509803921569
2023-12-14,17.197385620915032
2023-12-15,25.134640522875817
2023-12-16,14.551633986928104
2023-12-17,25.134640522875817
2023-12-18,17.197385620915032
2023-12-19,19.84313725490196
2023-12-20,18.520261437908495
2023-12-21,19.84313725490196
2023-12-22,17.016993464052288
2023-12-23,16.018823529411765
2023-12-24,13.349019607843136
2023-12-25,10.847581699346405
2023-12-26,14.515555555555554
2023-12-27,17.353725490196076
2023-12-28,18.856993464052287
2023-12-29,22.356601307189543
2023-12-30,21.35843137254902
2023-12-31,18.3518954248366
2024-01-01,23.859869281045754
2024-01-02,21.021699346405228
2024-01-03,15.682091503267973
2024-01-04,17.18535947712418
2024-01-05,18.68862745098039
2024-01-06,17.522091503267973
2024-01-07,15.682091503267973
2024-01-08,22.69333333333333
2024-01-09,25.02640522875817
2024-01-10,18.856993464052287
2024-01-11,21.021699346405228
2024-01-12,25.02640522875817
2024-01-13,17.016993464052288
2024-01-14,18.520261437908495
2024-01-15,19.686797385620913
2024-01-16,22.52496732026144
2024-01-17,25.194771241830065
2024-01-18,18.68862745098039
2024-01-19,22.52496732026144
2024-01-20,22.356601307189543
2024-01-21,23.90797385620915
2024-01-22,25.5916339869281
2024-01-23,24.58143790849673
2024-01-24,26.265098039215683
2024-01-25,21.550849673202613
2024-01-26,19.53045751633987
2024-01-27,19.867189542483658
2024-01-28,19.867189542483658
2024-01-29,19.867189542483658
2024-01-30,21.887581699346406
2024-01-31,21.550849673202613
2024-02-01,15.489673202614378
2024-02-02,21.887581699346406
2024-02-03,17.846797385620913
2024-02-04,8.755032679738562
2024-02-05,25.254901960784313
2024-02-06,23.571241830065357
2024-02-07,17.510065359477125
2024-02-08,13.132549019607842
2024-02-09,18.183529411764706
2024-02-10,19.867189542483658
2024-02-11,22.224313725490195
2024-02-12,21.550849673202613
2024-02-13,22.224313725490195
2024-02-14,13.469281045751632
2024-02-15,23.23450980392157
2024-02-16,17.846797385620913
2024-02-17,13.806013071895425
2024-02-18,24.58143790849673
2024-02-19,21.21411764705882
2024-02-20,23.90797385620915
2024-02-21,20.20392156862745
2024-02-22,24.58143790849673
2024-02-23,18.520261437908495
2024-02-24,23.23450980392157
2024-02-25,19.193725490196076
2024-02-26,21.21411764705882
2024-02-27,26.938562091503265
2024-02-28,24.24470588235294
2024-02-29,24.58143790849673
2024-03-01,23.90797385620915
2024-03-02,17.510065359477125
2024-03-03,20.87738562091503
2024-03-04,26.265098039215683
2024-03-05,23.23450980392157
2024-03-06,18.183529411764706
2024-03-07,20.87738562091503
2024-03-08,20.20392156862745
2024-03-09,15.152941176470588
2024-03-10,27.61202614379085
2024-03-11,24.58143790849673
2024-03-12,21.887581699346406
2024-03-13,19.53045751633987
2024-03-14,30.979346405228757
2024-03-15,26.601830065359476
2024-03-16,20.20392156862745
2024-03-17,17.510065359477125
2024-03-18,21.550849673202613
2024-03-19,26.265098039215683
2024-03-20,19.193725490196076
2024-03-21,20.54065359477124
2024-03-22,16.49986928104575
2024-03-23,16.16313725490196
2024-03-24,23.571241830065357
2024-03-25,19.193725490196076
2024-03-26,26.265098039215683
2024-03-27,18.183529411764706
2024-03-28,17.173333333333332
2024-03-29,23.23450980392157
2024-03-30,22.224313725490195
2024-03-31,17.173333333333332
2024-04-01,24.24470588235294
2024-04-02,21.550849673202613
2024-04-03,17.173333333333332
2024-04-04,18.856993464052287
2024-04-05,20.87738562091503
2024-04-06,17.846797385620913
2024-04-07,21.550849673202613
2024-04-08,28.62222222222222
2024-04-09,24.24470588235294
2024-04-10,21.550849673202613
2024-04-11,17.173333333333332
2024-04-12,19.867189542483658
2024-04-13,12.12235294117647
2024-04-14,20.87738562091503
2024-04-15,33.673202614379086
2024-04-16,20.87738562091503
2024-04-17,23.571241830065357
2024-04-18,24.24470588235294
2024-04-19,25.254901960784313
2024-04-20,25.928366013071894
2024-04-21,19.867189542483658
2024-04-22,23.571241830065357
2024-04-23,21.550849673202613
2024-04-24,22.561045751633987
2024-04-25,22.224313725490195
2024-04-26,16.836601307189543
2024-04-27,21.21411764705882
2024-04-28,16.836601307189543
2024-04-29,17.510065359477125
2024-04-30,16.16313725490196
2024-05-01,18.856993464052287
2024-05-02,20.20392156862745
2024-05-03,23.571241830065357
2024-05-04,16.16313725490196
2024-05-05,19.53045751633987
2024-05-06,16.49986928104575
2024-05-07,19.867189542483658
2024-05-08,19.53045751633987
2024-05-09,21.21411764705882
2024-05-10,15.489673202614378
2024-05-11,11.785620915032679
2024-05-12,30.642614379084964
2024-05-13,19.53045751633987
2024-05-14,16.836601307189543
2024-05-15,18.183529411764706
2024-05-16,18.183529411764706
2024-05-17,25.254901960784313
2024-05-18,12.79581699346405
2024-05-19,15.82640522875817
2024-05-20,16.16313725490196
2024-05-21,20.20392156862745
2024-05-22,22.224313725490195
2024-05-23,18.520261437908495
2024-05-24,21.887581699346406
2024-05-25,0.0
2024-05-26,14.816209150326797
2024-05-27,14.816209150326797
2024-05-28,24.58143790849673
2024-05-29,19.193725490196076
2024-05-30,19.867189542483658
2024-05-31,16.836601307189543
2024-06-01,17.173333333333332
2024-06-02,12.45908496732026
2024-06-03,13.132549019607842
2024-06-04,20.87738562091503
2024-06-05,14.479477124183006
2024-06-06,19.193725490196076
2024-06-07,12.79581699346405
2024-06-08,11.448888888888888
2024-06-09,17.846797385620913
2024-06-10,17.846797385620913
2024-06-11,17.846797385620913
2024-06-12,20.20392156862745
2024-06-13,16.16313725490196
2024-06-14,16.49986928104575
2024-06-15,12.12235294117647
2024-06-16,15.82640522875817
2024-06-17,19.53045751633987
2024-06-18,22.897777777777776
2024-06-19,18.183529411764706
2024-06-20,17.510065359477125
2024-06-21,14.816209150326797
2024-06-22,19.867189542483658
2024-06-23,21.887581699346406
2024-06-24,20.54065359477124
2024-06-25,23.23450980392157
2024-06-26,13.806013071895425
2024-06-27,18.183529411764706
2024-06-28,12.79581699346405
2024-06-29,12.45908496732026
2024-06-30,21.550849673202613
2024-07-01,18.520261437908495
2024-07-02,16.836601307189543
2024-07-03,17.846797385620913
2024-07-04,15.152941176470588
2024-07-05,20.20392156862745
2024-07-06,10.775424836601307
2024-07-07,16.16313725490196
2024-07-08,13.469281045751632
2024-07-09,21.550849673202613
2024-07-10,16.16313725490196
2024-07-11,17.846797385620913
2024-07-12,13.806013071895425
2024-07-13,16.836601307189543
2024-07-14,15.489673202614378
2024-07-15,16.836601307189543
2024-07-16,17.173333333333332
2024-07-17,16.49986928104575
2024-07-18,17.173333333333332
2024-07-19,12.12235294117647
2024-07-20,20.20392156862745
2024-07-21,18.183529411764706
2024-07-22,17.510065359477125
2024-07-23,18.856993464052287
2024-07-24,18.856993464052287
2024-07-25,17.846797385620913
2024-07-26,15.82640522875817
2024-07-27,18.183529411764706
2024-07-28,15.152941176470588
2024-07-29,17.846797385620913
2024-07-30,15.82640522875817
2024-07-31,20.54065359477124
2024-08-01,16.49986928104575
2024-08-02,21.550849673202613
2024-08-03,15.152941176470588
2024-08-04,12.45908496732026
2024-08-05,18.183529411764706
2024-08-06,17.846797385620913
2024-08-07,20.87738562091503
2024-08-08,19.867189542483658
2024-08-09,21.21411764705882
2024-08-10,25.5916339869281
2024-08-11,22.224313725490195
2024-08-12,32.32627450980392
2024-08-13,17.846797385620913
2024-08-14,18.183529411764706
2024-08-15,19.867189542483658
2024-08-16,14.816209150326797
2024-08-17,15.152941176470588
2024-08-18,15.67370727720947
2024-08-19,16.775767213565956
2024-08-20,25.630497781991227
2024-08-21,22.622798921492173
2024-08-22,20.250313035707308
2024-08-23,15.97218822577987
2024-08-24,13.936434366138796
2024-08-25,19.615100060993115
2024-08-26,20.418679048779204
2024-08-27,19.14825309935082
2024-08-28,16.30892025192366
2024-08-29,18.344674111564736
2024-08-30,19.78346607406501
2024-08-31,20.885526010421497
2024-09-01,15.505341264137575
2024-09-02,17.41098018828015
2024-09-03,14.870128289423384
2024-09-04,24.995284807277038
2024-09-05,20.418679048779204
2024-09-06,20.250313035707308
2024-09-07,7.117457657354597
2024-09-08,15.67370727720947
2024-09-09,12.964489365280814
2024-09-10,17.87782714992244
2024-09-11,18.513040124636632
2024-09-12,18.681406137708528
2024-09-13,22.15595195984988
2024-09-14,17.242614175208253
2024-09-15,17.242614175208253
2024-09-16,22.791164934564065
2024-09-17,20.893666399927962
2024-09-18,25.072399679913556
2024-09-19,21.490628297068763
2024-09-20,18.50581881136477
2024-09-21,16.71493311994237
2024-09-22,21.490628297068763
2024-09-23,24.475437782772758
2024-09-24,21.490628297068763
2024-09-25,17.31189501708317
