Time,paypal
2023-01-12,62.12405446293494
2023-01-13,64.1948562783661
2023-01-14,55.91164901664145
2023-01-15,49.69924357034795
2023-01-16,57.982450832072615
2023-01-17,64.1948562783661
2023-01-18,65.23025718608169
2023-01-19,66.26565809379727
2023-01-20,66.26565809379727
2023-01-21,56.94704992435703
2023-01-22,51.77004538577912
2023-01-23,68.33645990922844
2023-01-24,64.1948562783661
2023-01-25,64.1948562783661
2023-01-26,57.982450832072615
2023-01-27,64.1948562783661
2023-01-28,60.053252647503776
2023-01-29,49.69924357034795
2023-01-30,59.01785173978819
2023-01-31,70.4072617246596
2023-02-01,74.54886535552193
2023-02-02,70.4072617246596
2023-02-03,69.37186081694402
2023-02-04,59.01785173978819
2023-02-05,53.84084720121028
2023-02-06,62.12405446293494
2023-02-07,66.26565809379727
2023-02-08,63.15945537065053
2023-02-09,67.30105900151285
2023-02-10,67.30105900151285
2023-02-11,59.01785173978819
2023-02-12,51.77004538577912
2023-02-13,59.01785173978819
2023-02-14,60.053252647503776
2023-02-15,61.08865355521936
2023-02-16,59.01785173978819
2023-02-17,63.15945537065053
2023-02-18,53.84084720121028
2023-02-19,47.628441754916786
2023-02-20,53.84084720121028
2023-02-21,57.982450832072615
2023-02-22,59.01785173978819
2023-02-23,62.12405446293494
2023-02-24,56.94704992435703
2023-02-25,52.8054462934947
2023-02-26,49.69924357034795
2023-02-27,61.08865355521936
2023-02-28,63.15945537065053
2023-03-01,64.1948562783661
2023-03-02,62.12405446293494
2023-03-03,60.053252647503776
2023-03-04,52.8054462934947
2023-03-05,50.73464447806354
2023-03-06,57.982450832072615
2023-03-07,55.91164901664145
2023-03-08,54.876248108925864
2023-03-09,54.876248108925864
2023-03-10,60.053252647503776
2023-03-11,53.84084720121028
2023-03-12,49.69924357034795
2023-03-13,55.91164901664145
2023-03-14,55.91164901664145
2023-03-15,62.12405446293494
2023-03-16,61.08865355521936
2023-03-17,60.053252647503776
2023-03-18,51.77004538577912
2023-03-19,46.59304084720121
2023-03-20,59.01785173978819
2023-03-21,61.08865355521936
2023-03-22,56.94704992435703
2023-03-23,55.91164901664145
2023-03-24,60.053252647503776
2023-03-25,50.73464447806354
2023-03-26,47.628441754916786
2023-03-27,54.876248108925864
2023-03-28,57.982450832072615
2023-03-29,59.01785173978819
2023-03-30,56.94704992435703
2023-03-31,60.053252647503776
2023-04-01,53.84084720121028
2023-04-02,50.73464447806354
2023-04-03,56.94704992435703
2023-04-04,59.01785173978819
2023-04-05,57.982450832072615
2023-04-06,55.91164901664145
2023-04-07,56.94704992435703
2023-04-08,49.69924357034795
2023-04-09,39.34523449319213
2023-04-10,56.94704992435703
2023-04-11,57.982450832072615
2023-04-12,59.01785173978819
2023-04-13,57.982450832072615
2023-04-14,62.12405446293494
2023-04-15,52.8054462934947
2023-04-16,47.628441754916786
2023-04-17,59.01785173978819
2023-04-18,55.91164901664145
2023-04-19,56.94704992435703
2023-04-20,53.84084720121028
2023-04-21,56.94704992435703
2023-04-22,50.73464447806354
2023-04-23,48.66384266263237
2023-04-24,52.8054462934947
2023-04-25,53.84084720121028
2023-04-26,53.97890065557236
2023-04-27,54.83483207261724
2023-04-28,58.07908825012606
2023-04-29,50.73464447806354
2023-04-30,46.63445688350983
2023-05-01,60.12918204740292
2023-05-02,60.9851134644478
2023-05-03,57.740857286938976
2023-05-04,56.02899445284921
2023-05-05,54.83483207261724
2023-05-06,47.49038830055471
2023-05-07,42.19603832576903
2023-05-08,58.07908825012606
2023-05-09,56.02899445284921
2023-05-10,58.07908825012606
2023-05-11,57.223156833081184
2023-05-12,60.9851134644478
2023-05-13,49.87871306101866
2023-05-14,40.14594452849218
2023-05-15,58.93501966717095
2023-05-16,63.373438224911744
2023-05-17,60.9851134644478
2023-05-18,56.02899445284921
2023-05-19,56.88492586989409
2023-05-20,50.73464447806354
2023-05-21,44.92259404942007
2023-05-22,54.31713161875945
2023-05-23,56.88492586989409
2023-05-24,54.83483207261724
2023-05-25,56.88492586989409
2023-05-26,61.55803530005042
2023-05-27,50.058182551689356
2023-05-28,46.67587291981845
2023-05-29,45.32294906707009
2023-05-30,58.8521875945537
2023-05-31,61.55803530005042
2023-06-01,66.29326878466968
2023-06-02,64.94034493192132
2023-06-03,56.146339889056975
2023-06-04,48.028796772566814
2023-06-05,64.26388300554714
2023-06-06,62.91095915279878
2023-06-07,60.20511144730206
2023-06-08,61.55803530005042
2023-06-09,60.20511144730206
2023-06-10,51.41110640443772
2023-06-11,46.67587291981845
2023-06-12,58.17572566817952
2023-06-13,59.52864952092788
2023-06-14,60.88157337367624
2023-06-15,67.64619263741804
2023-06-16,62.91095915279878
2023-06-17,56.146339889056975
2023-06-18,45.99941099344427
2023-06-19,56.822801815431156
2023-06-20,62.91095915279878
2023-06-21,63.58742107917296
2023-06-22,58.8521875945537
2023-06-23,60.88157337367624
2023-06-24,52.76403025718608
2023-06-25,47.35233484619263
2023-06-26,58.8521875945537
2023-06-27,62.91095915279878
2023-06-28,58.17572566817952
2023-06-29,57.499263741805336
2023-06-30,59.52864952092788
2023-07-01,54.793416036308614
2023-07-02,47.35233484619263
2023-07-03,60.20511144730206
2023-07-04,50.73464447806354
2023-07-05,58.8521875945537
2023-07-06,62.91095915279878
2023-07-07,64.94034493192132
2023-07-08,52.0875683308119
2023-07-09,45.99941099344427
2023-07-10,56.822801815431156
2023-07-11,58.8521875945537
2023-07-12,59.52864952092788
2023-07-13,57.499263741805336
2023-07-14,62.91095915279878
2023-07-15,56.146339889056975
2023-07-16,48.028796772566814
2023-07-17,59.52864952092788
2023-07-18,60.20511144730206
2023-07-19,60.20511144730206
2023-07-20,55.469877962682794
2023-07-21,59.52864952092788
2023-07-22,45.99941099344427
2023-07-23,44.64648714069591
2023-07-24,61.55803530005042
2023-07-25,66.96973071104387
2023-07-26,66.29326878466968
2023-07-27,60.88157337367624
2023-07-28,59.52864952092788
2023-07-29,50.058182551689356
2023-07-30,44.64648714069591
2023-07-31,57.499263741805336
2023-08-01,62.91095915279878
2023-08-02,64.26388300554714
2023-08-03,66.29326878466968
2023-08-04,63.58742107917296
2023-08-05,51.41110640443772
2023-08-06,43.97002521432173
2023-08-07,60.20511144730206
2023-08-08,59.52864952092788
2023-08-09,58.8521875945537
2023-08-10,57.499263741805336
2023-08-11,62.2344972264246
2023-08-12,49.381720625315175
2023-08-13,43.29356328794755
2023-08-14,60.20511144730206
2023-08-15,62.91095915279878
2023-08-16,64.26388300554714
2023-08-17,60.88157337367624
2023-08-18,59.52864952092788
2023-08-19,50.73464447806354
2023-08-20,45.99941099344427
2023-08-21,59.52864952092788
2023-08-22,58.8521875945537
2023-08-23,60.88157337367624
2023-08-24,57.499263741805336
2023-08-25,53.44049218356026
2023-08-26,49.381720625315175
2023-08-27,43.97002521432173
2023-08-28,55.469877962682794
2023-08-29,56.822801815431156
2023-08-30,55.469877962682794
2023-08-31,54.793416036308614
2023-09-01,60.20511144730206
2023-09-02,49.381720625315175
2023-09-03,43.29356328794755
2023-09-04,48.705258698940995
2023-09-05,58.8521875945537
2023-09-06,54.793416036308614
2023-09-07,57.499263741805336
2023-09-08,59.52864952092788
2023-09-09,49.381720625315175
2023-09-10,41.26417750882501
2023-09-11,54.793416036308614
2023-09-12,56.146339889056975
2023-09-13,57.499263741805336
2023-09-14,55.469877962682794
2023-09-15,59.52864952092788
2023-09-16,47.35233484619263
2023-09-17,41.94063943519919
2023-09-18,54.793416036308614
2023-09-19,54.11695410993444
2023-09-20,53.44049218356026
2023-09-21,55.469877962682794
2023-09-22,54.11695410993444
2023-09-23,44.64648714069591
2023-09-24,40.587715582450826
2023-09-25,50.058182551689356
2023-09-26,54.793416036308614
2023-09-27,54.793416036308614
2023-09-28,56.146339889056975
2023-09-29,55.469877962682794
2023-09-30,47.35233484619263
2023-10-01,48.705258698940995
2023-10-02,59.52864952092788
2023-10-03,56.146339889056975
2023-10-04,56.146339889056975
2023-10-05,56.146339889056975
2023-10-06,56.822801815431156
2023-10-07,45.32294906707009
2023-10-08,38.558329803328284
2023-10-09,49.381720625315175
2023-10-10,56.146339889056975
2023-10-11,55.469877962682794
2023-10-12,54.11695410993444
2023-10-13,55.469877962682794
2023-10-14,48.028796772566814
2023-10-15,42.61710136157337
2023-10-16,52.0875683308119
2023-10-17,56.146339889056975
2023-10-18,51.41110640443772
2023-10-19,52.0875683308119
2023-10-20,54.11695410993444
2023-10-21,45.32294906707009
2023-10-22,38.558329803328284
2023-10-23,50.058182551689356
2023-10-24,52.76403025718608
2023-10-25,52.0875683308119
2023-10-26,52.0875683308119
2023-10-27,53.44049218356026
2023-10-28,43.29356328794755
2023-10-29,36.52894402420574
2023-10-30,51.41110640443772
2023-10-31,56.146339889056975
2023-11-01,60.88157337367624
2023-11-02,58.8521875945537
2023-11-03,60.20511144730206
2023-11-04,46.67587291981845
2023-11-05,41.26417750882501
2023-11-06,53.44049218356026
2023-11-07,53.44049218356026
2023-11-08,52.0875683308119
2023-11-09,52.76403025718608
2023-11-10,53.44049218356026
2023-11-11,45.99941099344427
2023-11-12,40.587715582450826
2023-11-13,52.0875683308119
2023-11-14,54.793416036308614
2023-11-15,60.20511144730206
2023-11-16,56.146339889056975
2023-11-17,56.822801815431156
2023-11-18,48.705258698940995
2023-11-19,40.587715582450826
2023-11-20,55.469877962682794
2023-11-21,57.499263741805336
2023-11-22,56.146339889056975
2023-11-23,39.911253656076646
2023-11-24,54.11695410993444
2023-11-25,54.11695410993444
2023-11-26,55.469877962682794
2023-11-27,60.20511144730206
2023-11-28,59.52864952092788
2023-11-29,59.52864952092788
2023-11-30,58.8521875945537
2023-12-01,62.91095915279878
2023-12-02,55.469877962682794
2023-12-03,50.73464447806354
2023-12-04,58.8521875945537
2023-12-05,62.91095915279878
2023-12-06,61.55803530005042
2023-12-07,57.499263741805336
2023-12-08,58.8521875945537
2023-12-09,53.44049218356026
2023-12-10,48.705258698940995
2023-12-11,56.822801815431156
2023-12-12,56.822801815431156
2023-12-13,58.8521875945537
2023-12-14,58.8521875945537
2023-12-15,67.64619263741804
2023-12-16,58.17572566817952
2023-12-17,47.35233484619263
2023-12-18,56.822801815431156
2023-12-19,59.52864952092788
2023-12-20,64.26388300554714
2023-12-21,60.20511144730206
2023-12-22,58.872538124707376
2023-12-23,48.01965191408003
2023-12-24,39.7999697443502
2023-12-25,39.14166873412582
2023-12-26,55.2609630265482
2023-12-27,57.55593610425862
2023-12-28,57.23586605722133
2023-12-29,58.214237114483
2023-12-30,50.652855954977554
2023-12-31,46.703049893631274
2024-01-01,42.09494282206063
2024-01-02,61.50574216560489
2024-01-03,60.847441155380515
2024-01-04,58.214237114483
2024-01-05,58.214237114483
2024-01-06,49.33625393452879
2024-01-07,43.74977580569647
2024-01-08,50.97292600201484
2024-01-09,54.92273206336111
2024-01-10,57.55593610425862
2024-01-11,55.919264036772574
2024-01-12,57.23586605722133
2024-01-13,47.36135090385565
2024-01-14,42.09494282206063
2024-01-15,48.677952924304414
2024-01-16,55.919264036772574
2024-01-17,57.55593610425862
2024-01-18,56.89763509403424
2024-01-19,60.18914014515613
2024-01-20,52.627758985650686
2024-01-21,44.80980658522037
2024-01-22,59.533028748935635
2024-01-23,60.17316884301021
2024-01-24,58.25274856078648
2024-01-25,64.01400940745768
2024-01-26,60.17316884301021
2024-01-27,48.65064714966783
2024-01-28,42.24924620892207
2024-01-29,56.97246837263733
2024-01-30,58.89288865486106
2024-01-31,61.453449031159366
2024-02-01,60.81330893708479
2024-02-02,59.533028748935635
2024-02-03,49.93092733781698
2024-02-04,42.24924620892207
2024-02-05,51.21120752596614
2024-02-06,54.411907996339025
2024-02-07,56.97246837263733
2024-02-08,57.612608466711904
2024-02-09,54.411907996339025
2024-02-10,48.01050705559325
2024-02-11,40.328825926698336
2024-02-12,48.65064714966783
2024-02-13,55.692188184488174
2024-02-14,51.85134762004071
2024-02-15,54.411907996339025
2024-02-16,58.25274856078648
2024-02-17,47.37036696151868
2024-02-18,42.88938630299664
2024-02-19,50.571067431891564
2024-02-20,52.491487714115294
2024-02-21,51.21120752596614
2024-02-22,54.411907996339025
2024-02-23,53.77176790226444
2024-02-24,44.1696664911458
2024-02-25,42.88938630299664
2024-02-26,51.85134762004071
2024-02-27,51.21120752596614
2024-02-28,52.491487714115294
2024-02-29,53.13162780818987
2024-03-01,59.533028748935635
2024-03-02,55.692188184488174
2024-03-03,41.609106114847485
2024-03-04,55.692188184488174
2024-03-05,55.0520480904136
2024-03-06,53.13162780818987
2024-03-07,54.411907996339025
2024-03-08,50.571067431891564
2024-03-09,46.7302268674441
2024-03-10,39.688685832623754
2024-03-11,50.571067431891564
2024-03-12,49.29078724374241
2024-03-13,55.0520480904136
2024-03-14,53.13162780818987
2024-03-15,51.85134762004071
2024-03-16,46.09008677336952
2024-03-17,40.96896602077291
2024-03-18,56.97246837263733
2024-03-19,55.0520480904136
2024-03-20,54.411907996339025
2024-03-21,53.77176790226444
2024-03-22,51.85134762004071
2024-03-23,44.1696664911458
2024-03-24,41.609106114847485
2024-03-25,48.65064714966783
2024-03-26,51.21120752596614
2024-03-27,51.85134762004071
2024-03-28,55.0520480904136
2024-03-29,55.692188184488174
2024-03-30,47.37036696151868
2024-03-31,38.408405644474605
2024-04-01,56.97246837263733
2024-04-02,56.332328278562755
2024-04-03,57.612608466711904
2024-04-04,52.491487714115294
2024-04-05,53.77176790226444
2024-04-06,44.1696664911458
2024-04-07,39.04854573854918
2024-04-08,45.449946679294946
2024-04-09,53.13162780818987
2024-04-10,51.21120752596614
2024-04-11,47.37036696151868
2024-04-12,51.85134762004071
2024-04-13,43.529526397071216
2024-04-14,41.609106114847485
2024-04-15,54.411907996339025
2024-04-16,55.692188184488174
2024-04-17,51.21120752596614
2024-04-18,54.411907996339025
2024-04-19,53.13162780818987
2024-04-20,45.449946679294946
2024-04-21,39.688685832623754
2024-04-22,49.93092733781698
2024-04-23,47.37036696151868
2024-04-24,51.85134762004071
2024-04-25,51.21120752596614
2024-04-26,52.491487714115294
2024-04-27,40.96896602077291
2024-04-28,38.408405644474605
2024-04-29,51.21120752596614
2024-04-30,56.97246837263733
2024-05-01,58.25274856078648
2024-05-02,53.77176790226444
2024-05-03,52.491487714115294
2024-05-04,41.609106114847485
2024-05-05,39.04854573854918
2024-05-06,51.85134762004071
2024-05-07,53.77176790226444
2024-05-08,51.21120752596614
2024-05-09,51.85134762004071
2024-05-10,54.411907996339025
2024-05-11,44.1696664911458
2024-05-12,39.04854573854918
2024-05-13,50.571067431891564
2024-05-14,49.93092733781698
2024-05-15,54.411907996339025
2024-05-16,53.77176790226444
2024-05-17,57.612608466711904
2024-05-18,41.609106114847485
2024-05-19,38.408405644474605
2024-05-20,49.93092733781698
2024-05-21,53.13162780818987
2024-05-22,49.93092733781698
2024-05-23,47.37036696151868
2024-05-24,50.571067431891564
2024-05-25,38.408405644474605
2024-05-26,37.12812545632545
2024-05-27,41.609106114847485
2024-05-28,50.571067431891564
2024-05-29,53.13162780818987
2024-05-30,56.97246837263733
2024-05-31,57.612608466711904
2024-06-01,42.88938630299664
2024-06-02,37.768265550400024
2024-06-03,53.77176790226444
2024-06-04,55.0520480904136
2024-06-05,56.97246837263733
2024-06-06,55.692188184488174
2024-06-07,56.332328278562755
2024-06-08,42.24924620892207
2024-06-09,38.408405644474605
2024-06-10,53.77176790226444
2024-06-11,57.612608466711904
2024-06-12,55.0520480904136
2024-06-13,56.332328278562755
2024-06-14,55.692188184488174
2024-06-15,44.80980658522037
2024-06-16,44.1696664911458
2024-06-17,58.25274856078648
2024-06-18,54.411907996339025
2024-06-19,49.29078724374241
2024-06-20,51.21120752596614
2024-06-21,53.77176790226444
2024-06-22,41.609106114847485
2024-06-23,38.408405644474605
2024-06-24,54.411907996339025
2024-06-25,56.97246837263733
2024-06-26,53.13162780818987
2024-06-27,55.0520480904136
2024-06-28,55.0520480904136
2024-06-29,44.1696664911458
2024-06-30,37.768265550400024
2024-07-01,58.25274856078648
2024-07-02,59.533028748935635
2024-07-03,56.97246837263733
2024-07-04,39.688685832623754
2024-07-05,51.85134762004071
2024-07-06,42.24924620892207
2024-07-07,39.688685832623754
2024-07-08,54.411907996339025
2024-07-09,56.97246837263733
2024-07-10,54.411907996339025
2024-07-11,50.571067431891564
2024-07-12,51.21120752596614
2024-07-13,40.96896602077291
2024-07-14,36.487985362250875
2024-07-15,49.93092733781698
2024-07-16,55.0520480904136
2024-07-17,51.21120752596614
2024-07-18,53.77176790226444
2024-07-19,56.97246837263733
2024-07-20,38.408405644474605
2024-07-21,38.408405644474605
2024-07-22,47.37036696151868
2024-07-23,49.93092733781698
2024-07-24,48.65064714966783
2024-07-25,51.85134762004071
2024-07-26,51.21120752596614
2024-07-27,39.688685832623754
2024-07-28,36.487985362250875
2024-07-29,52.491487714115294
2024-07-30,55.692188184488174
2024-07-31,51.21120752596614
2024-08-01,56.332328278562755
2024-08-02,56.97246837263733
2024-08-03,42.24924620892207
2024-08-04,39.04854573854918
2024-08-05,47.37036696151868
2024-08-06,50.571067431891564
2024-08-07,49.93092733781698
2024-08-08,51.21120752596614
2024-08-09,49.93092733781698
2024-08-10,40.96896602077291
2024-08-11,35.8478452681763
2024-08-12,48.65064714966783
2024-08-13,49.93092733781698
2024-08-14,56.332328278562755
2024-08-15,56.332328278562755
2024-08-16,51.21120752596614
2024-08-17,39.688685832623754
2024-08-18,36.42871313131804
2024-08-19,48.04607039415295
2024-08-20,54.008856825995764
2024-08-21,49.302641689928976
2024-08-22,49.302641689928976
2024-08-23,49.93092733781698
2024-08-24,45.53292780260091
2024-08-25,38.31357007498207
2024-08-26,50.55921298570499
2024-08-27,49.302641689928976
2024-08-28,52.44406992936902
2024-08-29,51.815784281481015
2024-08-30,54.63714247388378
2024-08-31,40.826712666534114
2024-09-01,38.94185572287008
2024-09-02,46.161213450488916
2024-09-03,50.55921298570499
2024-09-04,53.70064122514504
2024-09-05,54.328926873033055
2024-09-06,54.328926873033055
2024-09-07,46.161213450488916
2024-09-08,35.17214183554202
2024-09-09,49.93092733781698
2024-09-10,52.44406992936902
2024-09-11,49.302641689928976
2024-09-12,49.302641689928976
2024-09-13,52.12399988233173
2024-09-14,45.53292780260091
2024-09-15,37.993500027944776
2024-09-16,48.67435604204096
2024-09-17,49.31449613611554
2024-09-18,51.163789741219865
2024-09-19,50.54735853951842
2024-09-20,50.54735853951842
2024-09-21,40.06802811059387
2024-09-22,37.60230330378809
