Time,andor
2024-04-02,1.3970023974737824
2024-04-03,1.5522248860819805
2024-04-04,1.4746136417778815
2024-04-05,1.4358080196258318
2024-04-06,1.8626698632983765
2024-04-07,1.979086729754525
2024-04-08,1.4358080196258318
2024-04-09,1.2417799088655843
2024-04-10,1.1253630424094359
2024-04-11,1.4358080196258318
2024-04-12,1.3581967753217328
2024-04-13,1.5134192639299309
2024-04-14,1.3970023974737824
2024-04-15,1.3581967753217328
2024-04-16,1.4358080196258318
2024-04-17,1.202974286713535
2024-04-18,1.2417799088655843
2024-04-19,0.9701405538012378
2024-04-20,1.3193911531696834
2024-04-21,1.3581967753217328
2024-04-22,1.2417799088655843
2024-04-23,1.0477517981053368
2024-04-24,1.1253630424094359
2024-04-25,1.2417799088655843
2024-04-26,1.0089461759532872
2024-04-27,1.3193911531696834
2024-04-28,1.59103050823403
2024-04-29,1.4358080196258318
2024-04-30,1.5522248860819805
2024-05-01,1.5522248860819805
2024-05-02,1.746252996842228
2024-05-03,1.59103050823403
2024-05-04,2.5999766841873173
2024-05-05,3.880562215204951
2024-05-06,2.211920462666822
2024-05-07,1.7074473746901784
2024-05-08,1.4358080196258318
2024-05-09,1.5522248860819805
2024-05-10,1.6298361303860793
2024-05-11,1.4746136417778815
2024-05-12,1.823864241146327
2024-05-13,1.7850586189942774
2024-05-14,1.4746136417778815
2024-05-15,1.4358080196258318
2024-05-16,1.3581967753217328
2024-05-17,1.5522248860819805
2024-05-18,1.9402811076024755
2024-05-19,1.979086729754525
2024-05-20,1.746252996842228
2024-05-21,1.8626698632983765
2024-05-22,1.4358080196258318
2024-05-23,1.59103050823403
2024-05-24,1.4746136417778815
2024-05-25,1.6298361303860793
2024-05-26,1.9402811076024755
2024-05-27,2.134309218362723
2024-05-28,1.7074473746901784
2024-05-29,1.5522248860819805
2024-05-30,1.5522248860819805
2024-05-31,1.4746136417778815
2024-06-01,1.823864241146327
2024-06-02,2.056697974058624
2024-06-03,1.746252996842228
2024-06-04,2.0178923519065743
2024-06-05,2.40594857342707
2024-06-06,2.444754195579119
2024-06-07,2.1731148405147724
2024-06-08,3.104449772163961
2024-06-09,2.8328104170996142
2024-06-10,2.6387823063393667
2024-06-11,2.211920462666822
2024-06-12,2.6387823063393667
2024-06-13,2.677587928491416
2024-06-14,2.36714295127502
2024-06-15,2.40594857342707
2024-06-16,2.7163935506434655
2024-06-17,2.4835598177311686
2024-06-18,2.0178923519065743
2024-06-19,2.0955035962106736
2024-06-20,1.8626698632983765
2024-06-21,1.9014754854504259
2024-06-22,1.8626698632983765
2024-06-23,2.40594857342707
2024-06-24,2.0178923519065743
2024-06-25,2.211920462666822
2024-06-26,2.3283373291229705
2024-06-27,1.8626698632983765
2024-06-28,1.7074473746901784
2024-06-29,1.9402811076024755
2024-06-30,1.8626698632983765
2024-07-01,1.5522248860819805
2024-07-02,1.4358080196258318
2024-07-03,1.668641752538129
2024-07-04,2.134309218362723
2024-07-05,1.7850586189942774
2024-07-06,1.9402811076024755
2024-07-07,2.289531706970921
2024-07-08,1.746252996842228
2024-07-09,1.7850586189942774
2024-07-10,1.7850586189942774
2024-07-11,1.668641752538129
2024-07-12,1.668641752538129
2024-07-13,2.0178923519065743
2024-07-14,1.7850586189942774
2024-07-15,1.1253630424094359
2024-07-16,1.5134192639299309
2024-07-17,2.0955035962106736
2024-07-18,2.211920462666822
2024-07-19,1.979086729754525
2024-07-20,1.7074473746901784
2024-07-21,1.746252996842228
2024-07-22,1.6298361303860793
2024-07-23,1.823864241146327
2024-07-24,1.668641752538129
2024-07-25,1.3193911531696834
2024-07-26,1.4358080196258318
2024-07-27,1.6298361303860793
2024-07-28,1.746252996842228
2024-07-29,1.3581967753217328
2024-07-30,1.4746136417778815
2024-07-31,1.4358080196258318
2024-08-01,1.1641686645614853
2024-08-02,1.0865574202573862
2024-08-03,1.59103050823403
2024-08-04,1.6298361303860793
2024-08-05,1.202974286713535
2024-08-06,1.0089461759532872
2024-08-07,1.5134192639299309
2024-08-08,1.0865574202573862
2024-08-09,1.0089461759532872
2024-08-10,3.2208666386201092
2024-08-11,3.570117237988555
2024-08-12,3.104449772163961
2024-08-13,2.5611710620352675
2024-08-14,1.823864241146327
2024-08-15,1.6298361303860793
2024-08-16,1.746252996842228
2024-08-17,2.0178923519065743
2024-08-18,2.614378770759212
2024-08-19,1.8722712543463063
2024-08-20,2.847212503671509
2024-08-21,1.949882498650405
2024-08-22,1.7170487657381082
2024-08-23,1.6588403325100338
2024-08-24,2.6531843929112613
2024-08-25,1.988688120802455
2024-08-26,1.7170487657381082
2024-08-27,1.814062821118232
2024-08-28,1.7946600100422072
2024-08-29,1.814062821118232
2024-08-30,1.6782431435860587
2024-08-31,1.6976459546620835
2024-09-01,1.891674065422331
2024-09-02,1.891674065422331
2024-09-03,1.1301637379334006
2024-09-04,1.1495665490094253
2024-09-05,1.0331496825532769
2024-09-06,1.7170487657381082
2024-09-07,1.7752571989661825
2024-09-08,1.7752571989661825
2024-09-09,1.1495665490094253
2024-09-10,1.110760926857376
2024-09-11,1.0137468714772522
2024-09-12,1.0719553047053265
2024-09-13,0.9749412493252025
2024-09-14,1.0525524936293016
2024-09-15,1.1495665490094253
2024-09-16,1.6588403325100338
2024-09-17,0.940936322697118
2024-09-18,1.881872645394236
2024-09-19,0.940936322697118
2024-09-20,0.940936322697118
2024-09-21,0.940936322697118
2024-09-22,1.881872645394236
2024-09-23,0.940936322697118
2024-09-24,0.940936322697118
2024-09-25,0.940936322697118
2024-09-26,1.881872645394236
2024-09-27,0.940936322697118
2024-09-28,0.940936322697118
2024-09-29,0.940936322697118
2024-09-30,0.940936322697118
2024-10-01,0.940936322697118
2024-10-02,0.940936322697118
2024-10-03,0.940936322697118
2024-10-04,0.940936322697118
2024-10-05,0.940936322697118
2024-10-06,0.940936322697118
2024-10-07,0.940936322697118
2024-10-08,0.940936322697118
2024-10-09,0.940936322697118
2024-10-10,0.940936322697118
2024-10-11,0.940936322697118
2024-10-12,0.940936322697118
2024-10-13,0.940936322697118
2024-10-14,0.940936322697118
2024-10-15,0.940936322697118
2024-10-16,0.940936322697118
2024-10-17,0.940936322697118
2024-10-18,0.940936322697118
2024-10-19,1.881872645394236
2024-10-20,0.940936322697118
2024-10-21,0.940936322697118
2024-10-22,0.940936322697118
2024-10-23,0.940936322697118
2024-10-24,0.940936322697118
2024-10-25,0.940936322697118
2024-10-26,0.940936322697118
2024-10-27,0.940936322697118
2024-10-28,0.940936322697118
2024-10-29,0.940936322697118
2024-10-30,0.940936322697118
2024-10-31,0.940936322697118
2024-11-01,0.940936322697118
2024-11-02,1.881872645394236
