Time,gallagher
2024-09-23,67.78216871731945
2024-09-24,67.78216871731945
2024-09-25,62.24893045468113
2024-09-26,60.86562088902155
2024-09-27,51.18245392940448
2024-09-28,55.33238262638322
2024-09-29,49.7991443637449
2024-09-30,58.09900175770239
2024-10-01,58.09900175770239
2024-10-02,53.94907306072364
2024-10-03,60.86562088902155
2024-10-04,52.56576349506406
2024-10-05,48.41583479808532
2024-10-06,52.56576349506406
2024-10-07,63.63224002034071
2024-10-08,59.48231132336197
2024-10-09,52.56576349506406
2024-10-10,51.18245392940448
2024-10-11,55.33238262638322
2024-10-12,49.7991443637449
2024-10-13,60.86562088902155
2024-10-14,62.24893045468113
2024-10-15,59.48231132336197
2024-10-16,62.24893045468113
2024-10-17,60.86562088902155
2024-10-18,67.78216871731945
2024-10-19,58.09900175770239
2024-10-20,52.56576349506406
2024-10-21,52.56576349506406
2024-10-22,51.18245392940448
2024-10-23,55.33238262638322
2024-10-24,53.94907306072364
2024-10-25,53.94907306072364
2024-10-26,51.18245392940448
2024-10-27,51.18245392940448
2024-10-28,74.69871654561736
2024-10-29,113.43138438408562
2024-10-30,55.33238262638322
2024-10-31,62.24893045468113
2024-11-01,51.18245392940448
2024-11-02,47.03252523242574
2024-11-03,47.03252523242574
2024-11-04,52.56576349506406
2024-11-05,45.64921566676616
2024-11-06,37.34935827280868
2024-11-07,44.26590610110658
2024-11-08,51.18245392940448
2024-11-09,47.03252523242574
2024-11-10,47.03252523242574
2024-11-11,49.7991443637449
2024-11-12,47.03252523242574
2024-11-13,58.09900175770239
2024-11-14,58.09900175770239
2024-11-15,51.18245392940448
2024-11-16,41.49928696978742
2024-11-17,48.41583479808532
2024-11-18,59.48231132336197
2024-11-19,52.56576349506406
2024-11-20,51.18245392940448
2024-11-21,47.03252523242574
2024-11-22,48.41583479808532
2024-11-23,42.882596535447
2024-11-24,42.882596535447
2024-11-25,47.03252523242574
2024-11-26,49.7991443637449
2024-11-27,52.56576349506406
2024-11-28,49.7991443637449
2024-11-29,38.73266783846826
2024-11-30,40.11597740412784
2024-12-01,48.41583479808532
2024-12-02,47.03252523242574
2024-12-03,48.41583479808532
2024-12-04,53.94907306072364
2024-12-05,45.64921566676616
2024-12-06,51.18245392940448
2024-12-07,49.7991443637449
2024-12-08,49.7991443637449
2024-12-09,73.31540697995777
2024-12-10,55.33238262638322
2024-12-11,52.56576349506406
2024-12-12,55.33238262638322
2024-12-13,49.7991443637449
2024-12-14,47.03252523242574
2024-12-15,44.26590610110658
2024-12-16,49.7991443637449
2024-12-17,51.18245392940448
2024-12-18,48.41583479808532
2024-12-19,55.33238262638322
2024-12-20,45.64921566676616
2024-12-21,48.41583479808532
2024-12-22,42.882596535447
2024-12-23,49.7991443637449
2024-12-24,47.03252523242574
2024-12-25,42.882596535447
2024-12-26,45.64921566676616
2024-12-27,44.26590610110658
2024-12-28,42.882596535447
2024-12-29,41.49928696978742
2024-12-30,49.7991443637449
2024-12-31,49.7991443637449
2025-01-01,44.26590610110658
2025-01-02,51.18245392940448
2025-01-03,47.03252523242574
2025-01-04,42.882596535447
2025-01-05,44.26590610110658
2025-01-06,48.41583479808532
2025-01-07,60.86562088902155
2025-01-08,60.86562088902155
2025-01-09,55.33238262638322
2025-01-10,53.94907306072364
2025-01-11,47.03252523242574
2025-01-12,42.882596535447
2025-01-13,55.33238262638322
2025-01-14,53.94907306072364
2025-01-15,52.56576349506406
2025-01-16,58.09900175770239
2025-01-17,56.71569219204281
2025-01-18,47.03252523242574
2025-01-19,48.41583479808532
2025-01-20,47.03252523242574
2025-01-21,52.56576349506406
2025-01-22,51.18245392940448
2025-01-23,69.16547828297904
2025-01-24,52.56576349506406
2025-01-25,48.41583479808532
2025-01-26,42.882596535447
2025-01-27,49.7991443637449
2025-01-28,53.94907306072364
2025-01-29,55.33238262638322
2025-01-30,49.7991443637449
2025-01-31,49.7991443637449
2025-02-01,45.64921566676616
2025-02-02,45.64921566676616
2025-02-03,44.26590610110658
2025-02-04,51.18245392940448
2025-02-05,56.71569219204281
2025-02-06,53.94907306072364
2025-02-07,49.7991443637449
2025-02-08,45.64921566676616
2025-02-09,42.882596535447
2025-02-10,42.882596535447
2025-02-11,47.03252523242574
2025-02-12,51.18245392940448
2025-02-13,45.64921566676616
2025-02-14,47.03252523242574
2025-02-15,44.26590610110658
2025-02-16,40.11597740412784
2025-02-17,53.94907306072364
2025-02-18,53.94907306072364
2025-02-19,51.18245392940448
2025-02-20,51.18245392940448
2025-02-21,48.41583479808532
2025-02-22,42.882596535447
2025-02-23,42.882596535447
2025-02-24,47.03252523242574
2025-02-25,51.18245392940448
2025-02-26,48.41583479808532
2025-02-27,47.03252523242574
2025-02-28,48.41583479808532
2025-03-01,45.64921566676616
2025-03-02,40.11597740412784
2025-03-03,47.03252523242574
2025-03-04,51.18245392940448
2025-03-05,51.18245392940448
2025-03-06,49.7991443637449
2025-03-07,45.64921566676616
2025-03-08,58.09900175770239
2025-03-09,51.18245392940448
2025-03-10,48.41583479808532
2025-03-11,48.41583479808532
2025-03-12,70.54878784863861
2025-03-13,51.18245392940448
2025-03-14,44.26590610110658
2025-03-15,42.882596535447
2025-03-16,41.49928696978742
2025-03-17,51.18245392940448
2025-03-18,49.7991443637449
2025-03-19,52.56576349506406
2025-03-20,58.09900175770239
2025-03-21,53.94907306072364
2025-03-22,44.26590610110658
2025-03-23,47.03252523242574
2025-03-24,47.03252523242574
2025-03-25,51.18245392940448
2025-03-26,48.41583479808532
2025-03-27,48.41583479808532
2025-03-28,49.7991443637449
2025-03-29,45.64921566676616
2025-03-30,44.26590610110658
2025-03-31,48.41583479808532
2025-04-01,49.7991443637449
2025-04-02,56.71569219204281
2025-04-03,59.48231132336197
2025-04-04,55.33238262638322
2025-04-05,47.03252523242574
2025-04-06,44.26590610110658
2025-04-07,49.7991443637449
2025-04-08,49.7991443637449
2025-04-09,52.56576349506406
2025-04-10,52.56576349506406
2025-04-11,52.56576349506406
2025-04-12,48.41583479808532
2025-04-13,48.41583479808532
2025-04-14,47.03252523242574
2025-04-15,47.12537268840459
2025-04-16,49.82029948029704
2025-04-17,52.07802053011187
2025-04-18,44.43044589651214
2025-04-19,43.99324015443451
2025-04-20,42.86437962952709
2025-04-21,49.82029948029704
2025-04-22,49.82029948029704
2025-04-23,54.081292539174534
2025-04-24,61.037212389944486
2025-04-25,51.386365747282085
2025-04-26,45.55930642141955
2025-04-27,42.86437962952709
2025-04-28,56.33901358898937
2025-04-29,57.90507985597441
2025-04-30,48.69143895538963
2025-05-01,52.07802053011187
2025-05-02,48.69143895538963
2025-05-03,44.43044589651214
2025-05-04,46.688166946326966
2025-05-05,49.82029948029704
2025-05-06,49.82029948029704
2025-05-07,52.515226272189494
2025-05-08,52.07802053011187
2025-05-09,50.94916000520446
2025-05-10,45.99651216349717
2025-05-11,41.29831336254206
2025-05-12,51.386365747282085
2025-05-13,50.94916000520446
2025-05-14,48.254233213312006
2025-05-15,51.59027756515968
2025-05-16,50.715866081004435
2025-05-17,51.59027756515968
2025-05-18,50.715866081004435
2025-05-19,52.46468904931493
2025-05-20,55.08792350178068
2025-05-21,54.213512017625426
2025-05-22,61.208803890867415
2025-05-23,51.59027756515968
2025-05-24,48.09263162853868
2025-05-25,46.34380866022819
2025-05-26,40.22292827114145
2025-05-27,50.715866081004435
2025-05-28,53.33910053347018
2025-05-29,56.83674647009117
2025-05-30,55.962334985935925
2025-05-31,43.72057420776244
2025-06-01,48.967043112693936
2025-06-02,53.33910053347018
2025-06-03,58.58556943840167
2025-06-04,69.9529187324199
2025-06-05,68.20409576410941
2025-06-06,56.83674647009117
2025-06-07,44.59498569191769
2025-06-08,41.97175123945195
2025-06-09,55.962334985935925
2025-06-10,52.46468904931493
2025-06-11,52.46468904931493
2025-06-12,52.46468904931493
2025-06-13,52.46468904931493
2025-06-14,44.59498569191769
2025-06-15,47.21822014438344
2025-06-16,54.213512017625426
2025-06-17,50.715866081004435
2025-06-18,47.21822014438344
2025-06-19,48.09263162853868
2025-06-20,48.09263162853868
2025-06-21,39.348516786986195
2025-06-22,43.72057420776244
2025-06-23,49.84145459684918
2025-06-24,51.59027756515968
2025-06-25,50.715866081004435
2025-06-26,51.59027756515968
2025-06-27,51.59027756515968
2025-06-28,42.84616272360719
2025-06-29,41.097339755296694
2025-06-30,45.46939717607294
2025-07-01,50.715866081004435
2025-07-02,55.962334985935925
2025-07-03,50.715866081004435
2025-07-04,62.957626859177914
2025-07-05,71.70174170073041
2025-07-06,83.9435024789039
2025-07-07,74.32497615319615
2025-07-08,66.4552727957989
2025-07-09,69.9529187324199
2025-07-10,64.70644982748841
2025-07-11,67.32968427995417
2025-07-12,56.83674647009117
2025-07-13,49.84145459684918
2025-07-14,63.83203834333317
2025-07-15,55.962334985935925
2025-07-16,59.45998092255692
2025-07-17,64.70644982748841
2025-07-18,55.08792350178068
2025-07-19,48.967043112693936
2025-07-20,53.33910053347018
2025-07-21,65.58086131164366
2025-07-22,62.957626859177914
2025-07-23,57.711157954246424
2025-07-24,58.58556943840167
2025-07-25,63.83203834333317
2025-07-26,59.45998092255692
2025-07-27,62.08321537502267
2025-07-28,76.07379912150665
2025-07-29,76.9482106056619
2025-07-30,87.44114841552488
2025-07-31,73.4505646690409
2025-08-01,65.58086131164366
2025-08-02,54.213512017625426
2025-08-03,48.09263162853868
2025-08-04,61.208803890867415
2025-08-05,56.83674647009117
2025-08-06,55.962334985935925
2025-08-07,57.711157954246424
2025-08-08,55.08792350178068
2025-08-09,48.09263162853868
2025-08-10,49.84145459684918
2025-08-11,55.08792350178068
2025-08-12,62.957626859177914
2025-08-13,69.07850724826466
2025-08-14,56.83674647009117
2025-08-15,63.83203834333317
2025-08-16,54.213512017625426
2025-08-17,51.59027756515968
2025-08-18,62.957626859177914
2025-08-19,62.957626859177914
2025-08-20,62.08321537502267
2025-08-21,54.213512017625426
2025-08-22,51.59027756515968
2025-08-23,48.09263162853868
2025-08-24,48.967043112693936
2025-08-25,53.33910053347018
2025-08-26,55.962334985935925
2025-08-27,56.83674647009117
2025-08-28,65.58086131164366
2025-08-29,66.4552727957989
2025-08-30,52.46468904931493
2025-08-31,59.45998092255692
2025-09-01,73.4505646690409
2025-09-02,73.4505646690409
2025-09-03,66.4552727957989
2025-09-04,62.08321537502267
2025-09-05,53.33910053347018
2025-09-06,48.09263162853868
2025-09-07,59.45998092255692
2025-09-08,71.70174170073041
2025-09-09,69.07850724826466
2025-09-10,58.58556943840167
2025-09-11,48.967043112693936
2025-09-12,49.84145459684918
2025-09-13,48.967043112693936
2025-09-14,44.59498569191769
2025-09-15,48.09263162853868
2025-09-16,50.715866081004435
2025-09-17,52.46468904931493
2025-09-18,57.711157954246424
2025-09-19,48.967043112693936
2025-09-20,42.84616272360719
2025-09-21,39.348516786986195
2025-09-22,47.21822014438344
2025-09-23,48.967043112693936
2025-09-24,51.59027756515968
2025-09-25,50.715866081004435
2025-09-26,51.59027756515968
2025-09-27,44.59498569191769
2025-09-28,41.97175123945195
2025-09-29,50.715866081004435
2025-09-30,54.213512017625426
2025-10-01,48.09263162853868
2025-10-02,45.46939717607294
2025-10-03,47.21822014438344
2025-10-04,41.97175123945195
2025-10-05,40.22292827114145
2025-10-06,49.84145459684918
2025-10-07,51.59027756515968
2025-10-08,59.45998092255692
2025-10-09,51.59027756515968
2025-10-10,48.967043112693936
2025-10-11,45.46939717607294
2025-10-12,42.84616272360719
2025-10-13,51.59027756515968
2025-10-14,53.33910053347018
2025-10-15,48.09263162853868
2025-10-16,49.84145459684918
2025-10-17,49.84145459684918
2025-10-18,41.97175123945195
2025-10-19,40.22292827114145
2025-10-20,51.59027756515968
2025-10-21,49.84145459684918
2025-10-22,48.967043112693936
2025-10-23,53.33910053347018
2025-10-24,51.59027756515968
2025-10-25,53.33910053347018
2025-10-26,43.72057420776244
2025-10-27,51.59027756515968
2025-10-28,52.46468904931493
2025-10-29,52.46468904931493
2025-10-30,60.33439240671217
2025-10-31,61.208803890867415
2025-11-01,62.08321537502267
2025-11-02,47.21822014438344
2025-11-03,52.46468904931493
2025-11-04,48.09263162853868
2025-11-05,53.33910053347018
2025-11-06,51.59027756515968
2025-11-07,51.59027756515968
2025-11-08,47.21822014438344
2025-11-09,49.84145459684918
2025-11-10,53.33910053347018
2025-11-11,54.213512017625426
2025-11-12,56.83674647009117
2025-11-13,60.33439240671217
2025-11-14,52.46468904931493
2025-11-15,48.09263162853868
2025-11-16,45.46939717607294
2025-11-17,52.46468904931493
2025-11-18,51.59027756515968
2025-11-19,53.33910053347018
2025-11-20,55.08792350178068
2025-11-21,53.33910053347018
2025-11-22,48.967043112693936
2025-11-23,43.72057420776244
2025-11-24,48.967043112693936
2025-11-25,50.715866081004435
2025-11-26,45.46939717607294
2025-11-27,45.46939717607294
2025-11-28,44.59498569191769
2025-11-29,44.59498569191769
2025-11-30,41.97175123945195
2025-12-01,45.46939717607294
2025-12-02,51.59027756515968
2025-12-03,50.715866081004435
2025-12-04,53.33910053347018
2025-12-05,49.84145459684918
2025-12-06,46.34380866022819
2025-12-07,48.967043112693936
2025-12-08,51.59027756515968
2025-12-09,48.09263162853868
2025-12-10,49.84145459684918
2025-12-11,53.487776214571824
2025-12-12,49.56450249373402
2025-12-13,47.96527409206967
2025-12-14,40.84354356790317
2025-12-15,49.127296751656395
2025-12-16,53.487776214571824
2025-12-17,51.52613935415292
2025-12-18,54.28739041540399
2025-12-19,47.165659891237496
2025-12-20,42.00556622748989
2025-12-21,43.9672030879088
2025-12-22,49.127296751656395
2025-12-23,50.72652515332075
2025-12-24,45.56643148957315
2025-12-25,40.84354356790317
2025-12-26,47.165659891237496
2025-12-27,46.36604569040532
2025-12-28,43.60479462915424
2025-12-29,45.56643148957315
2025-12-30,52.32575355498509
2025-12-31,43.60479462915424
2026-01-01,43.60479462915424
2026-01-02,47.96527409206967
2026-01-03,49.92691095248857
2026-01-04,43.60479462915424
2026-01-05,49.127296751656395
2026-01-06,59.44748407915159
2026-01-07,49.92691095248857
2026-01-08,60.24709827998377
2026-01-09,50.72652515332075
2026-01-10,50.73718422563706
2026-01-11,42.76419813303695
2026-01-12,61.60943798827357
2026-01-13,68.13279024585547
2026-01-14,68.85760716336458
2026-01-15,60.88462107076447
2026-01-16,51.46200114314616
2026-01-17,47.83791655560066
2026-01-18,41.314564298018745
2026-01-19,48.56273347310975
2026-01-20,52.186818060655256
2026-01-21,50.012367308127956
2026-01-22,52.186818060655256
2026-01-23,52.186818060655256
2026-01-24,51.46200114314616
2026-01-25,50.73718422563706
2026-01-26,50.73718422563706
2026-01-27,54.36126881318256
2026-01-28,48.56273347310975
2026-01-29,57.985353400728066
2026-01-30,51.46200114314616
2026-01-31,48.56273347310975
2026-02-01,54.36126881318256
2026-02-02,55.810902648200766
2026-02-03,49.287550390618854
2026-02-04,50.73718422563706
2026-02-05,55.086085730691664
2026-02-06,47.113099638091555
2026-02-07,44.93864888556425
2026-02-08,45.66346580307335
2026-02-09,45.66346580307335
2026-02-10,52.91163497816436
2026-02-11,57.985353400728066
2026-02-12,46.38828272058245
2026-02-13,51.46200114314616
2026-02-14,43.48901505054605
2026-02-15,50.012367308127956
2026-02-16,55.086085730691664
2026-02-17,60.88462107076447
2026-02-18,52.186818060655256
2026-02-19,50.012367308127956
2026-02-20,50.012367308127956
2026-02-21,48.56273347310975
2026-02-22,46.38828272058245
2026-02-23,49.287550390618854
2026-02-24,57.985353400728066
2026-02-25,51.46200114314616
2026-02-26,60.159804153255365
2026-02-27,57.260536483218964
2026-02-28,45.66346580307335
2026-03-01,47.113099638091555
2026-03-02,55.086085730691664
2026-03-03,53.63645189567346
2026-03-04,57.985353400728066
2026-03-05,52.91163497816436
2026-03-06,53.63645189567346
2026-03-07,44.21383196805515
2026-03-08,45.66346580307335
2026-03-09,44.93864888556425
2026-03-10,49.287550390618854
2026-03-11,50.73718422563706
2026-03-12,52.91163497816436
2026-03-13,46.38828272058245
2026-03-14,43.48901505054605
2026-03-15,44.93864888556425
2026-03-16,50.012367308127956
2026-03-17,52.186818060655256
2026-03-18,69.58242408087368
2026-03-19,72.48169175091009
2026-03-20,70.30724099838278
2026-03-21,56.53571956570986
2026-03-22,55.086085730691664
2026-03-23,62.33425490578267
2026-03-24,60.159804153255365
2026-03-25,54.36126881318256
2026-03-26,52.186818060655256
2026-03-27,51.46200114314616
2026-03-28,43.48901505054605
2026-03-29,47.83791655560066
2026-03-30,53.63645189567346
2026-03-31,51.46200114314616
2026-04-01,60.159804153255365
2026-04-02,60.159804153255365
2026-04-03,65.23352257581908
2026-04-04,51.46200114314616
2026-04-05,47.83791655560066
2026-04-06,52.186818060655256
2026-04-07,61.60943798827357
2026-04-08,52.91163497816436
2026-04-09,51.46200114314616
2026-04-10,53.63645189567346
2026-04-11,46.38828272058245
2026-04-12,47.83791655560066
2026-04-13,48.56273347310975
2026-04-14,62.33425490578267
2026-04-15,57.985353400728066
2026-04-16,53.63645189567346
2026-04-17,53.63645189567346
2026-04-18,48.56273347310975
2026-04-19,44.93864888556425
2026-04-20,51.46200114314616
2026-04-21,52.91163497816436
2026-04-22,51.46200114314616
2026-04-23,52.186818060655256
2026-04-24,49.287550390618854
2026-04-25,43.48901505054605
2026-04-26,49.287550390618854
2026-04-27,47.83791655560066
2026-04-28,51.46200114314616
2026-04-29,53.63645189567346
2026-04-30,55.810902648200766
2026-05-01,51.46200114314616
2026-05-02,47.83791655560066
2026-05-03,49.287550390618854
2026-05-04,51.46200114314616
2026-05-05,65.95833949332817
2026-05-06,52.91163497816436
2026-05-07,51.46200114314616
2026-05-08,50.73718422563706
2026-05-09,44.93864888556425
2026-05-10,44.93864888556425
2026-05-11,48.56273347310975
2026-05-12,48.56273347310975
2026-05-13,50.012367308127956
2026-05-14,52.186818060655256
2026-05-15,51.46200114314616
2026-05-16,48.56273347310975
2026-05-17,47.83791655560066
2026-05-18,52.91163497816436
2026-05-19,53.63645189567346
2026-05-20,52.91163497816436
2026-05-21,51.46200114314616
2026-05-22,57.985353400728066
2026-05-23,70.30724099838278
2026-05-24,60.159804153255365
2026-05-25,52.186818060655256
2026-05-26,55.810902648200766
2026-05-27,55.810902648200766
2026-05-28,57.985353400728066
2026-05-29,51.46200114314616
2026-05-30,55.086085730691664
2026-05-31,49.287550390618854
