Time,subway
2022-07-10,25.0
2022-07-11,25.0
2022-07-12,49.0
2022-07-13,28.0
2022-07-14,25.0
2022-07-15,25.0
2022-07-16,24.0
2022-07-17,25.0
2022-07-18,23.0
2022-07-19,24.0
2022-07-20,24.0
2022-07-21,24.0
2022-07-22,23.0
2022-07-23,24.0
2022-07-24,24.0
2022-07-25,22.0
2022-07-26,25.0
2022-07-27,25.0
2022-07-28,26.0
2022-07-29,24.0
2022-07-30,24.0
2022-07-31,23.0
2022-08-01,22.0
2022-08-02,21.0
2022-08-03,21.0
2022-08-04,21.0
2022-08-05,22.0
2022-08-06,22.0
2022-08-07,22.0
2022-08-08,20.0
2022-08-09,21.0
2022-08-10,20.0
2022-08-11,22.0
2022-08-12,22.0
2022-08-13,22.0
2022-08-14,22.0
2022-08-15,22.0
2022-08-16,21.0
2022-08-17,20.0
2022-08-18,22.0
2022-08-19,22.0
2022-08-20,21.0
2022-08-21,21.0
2022-08-22,20.0
2022-08-23,21.0
2022-08-24,21.0
2022-08-25,20.0
2022-08-26,22.0
2022-08-27,23.0
2022-08-28,21.0
2022-08-29,19.878524945770067
2022-08-30,22.88774403470716
2022-08-31,22.25054229934924
2022-09-01,23.93655097613883
2022-09-02,24.9853579175705
2022-09-03,24.073752711496745
2022-09-04,21.976138828633406
2022-09-05,23.024945770065077
2022-09-06,19.241323210412148
2022-09-07,20.1529284164859
2022-09-08,20.1529284164859
2022-09-09,22.113340563991322
2022-09-10,21.06453362255965
2022-09-11,19.878524945770067
2022-09-12,19.241323210412148
2022-09-13,20.29013015184382
2022-09-14,20.927331887201735
2022-09-15,21.976138828633406
2022-09-16,20.79013015184382
2022-09-17,22.75054229934924
2022-09-18,19.241323210412148
2022-09-19,19.741323210412148
2022-09-20,20.927331887201735
2022-09-21,20.927331887201735
2022-09-22,20.1529284164859
2022-09-23,21.83893709327549
2022-09-24,21.06453362255965
2022-09-25,18.966919739696312
2022-09-26,18.329718004338396
2022-09-27,20.29013015184382
2022-09-28,20.580260303687638
2022-09-29,21.40347071583514
2022-09-30,22.77548806941432
2022-10-01,21.40347071583514
2022-10-02,18.659436008676792
2022-10-03,18.933839479392624
2022-10-04,20.580260303687638
2022-10-05,21.129067245119305
2022-10-06,21.40347071583514
2022-10-07,23.324295010845987
2022-10-08,21.677874186550977
2022-10-09,20.305856832971802
2022-10-10,18.933839479392624
2022-10-11,19.20824295010846
2022-10-12,19.482646420824295
2022-10-13,20.85466377440347
2022-10-14,20.031453362255967
2022-10-15,19.75704989154013
2022-10-16,19.75704989154013
2022-10-17,18.933839479392624
2022-10-18,19.482646420824295
2022-10-19,18.933839479392624
2022-10-20,20.031453362255967
2022-10-21,20.85466377440347
2022-10-22,22.501084598698483
2022-10-23,19.20824295010846
2022-10-24,18.11062906724512
2022-10-25,18.933839479392624
2022-10-26,18.385032537960956
2022-10-27,19.20824295010846
2022-10-28,20.305856832971802
2022-10-29,18.933839479392624
2022-10-30,18.11062906724512
2022-10-31,17.287418655097614
2022-11-01,18.933839479392624
2022-11-02,18.933839479392624
2022-11-03,21.952277657266812
2022-11-04,21.677874186550977
2022-11-05,20.580260303687638
2022-11-06,18.11062906724512
2022-11-07,18.11062906724512
2022-11-08,17.01301518438178
2022-11-09,17.836225596529285
2022-11-10,18.933839479392624
2022-11-11,19.482646420824295
2022-11-12,17.287418655097614
2022-11-13,16.189804772234275
2022-11-14,17.01301518438178
2022-11-15,17.287418655097614
2022-11-16,18.11062906724512
2022-11-17,17.836225596529285
2022-11-18,18.11062906724512
2022-11-19,18.659436008676792
2022-11-20,17.01301518438178
2022-11-21,16.189804772234275
2022-11-22,17.287418655097614
2022-11-23,17.836225596529285
2022-11-24,13.445770065075923
2022-11-25,11.524945770065077
2022-11-26,13.994577006507592
2022-11-27,15.91540130151844
2022-11-28,15.91540130151844
2022-11-29,16.738611713665943
2022-11-30,17.287418655097614
2022-12-01,19.20824295010846
2022-12-02,18.933839479392624
2022-12-03,18.659436008676792
2022-12-04,17.56182212581345
2022-12-05,17.287418655097614
2022-12-06,18.933839479392624
2022-12-07,18.933839479392624
2022-12-08,18.659436008676792
2022-12-09,18.11062906724512
2022-12-10,18.11062906724512
2022-12-11,16.464208242950107
2022-12-12,17.287418655097614
2022-12-13,17.56182212581345
2022-12-14,17.287418655097614
2022-12-15,18.11062906724512
2022-12-16,18.385032537960956
2022-12-17,17.836225596529285
2022-12-18,16.464208242950107
2022-12-19,18.11062906724512
2022-12-20,18.659436008676792
2022-12-21,18.385032537960956
2022-12-22,17.287418655097614
2022-12-23,15.366594360086768
2022-12-24,15.91540130151844
2022-12-25,14.543383947939263
2022-12-26,15.640997830802604
2022-12-27,18.385032537960956
2022-12-28,19.482646420824295
2022-12-29,20.305856832971802
2022-12-30,18.933839479392624
2022-12-31,19.75704989154013
2023-01-01,19.75704989154013
2023-01-02,19.20824295010846
2023-01-03,17.287418655097614
2023-01-04,18.385032537960956
2023-01-05,18.659436008676792
2023-01-06,18.11062906724512
2023-01-07,19.20824295010846
2023-01-08,19.482646420824295
2023-01-09,17.01301518438178
2023-01-10,18.659436008676792
2023-01-11,19.20824295010846
2023-01-12,19.75704989154013
2023-01-13,19.482646420824295
2023-01-14,18.659436008676792
2023-01-15,17.56182212581345
2023-01-16,17.836225596529285
2023-01-17,17.836225596529285
2023-01-18,17.287418655097614
2023-01-19,18.659436008676792
2023-01-20,17.836225596529285
2023-01-21,17.836225596529285
2023-01-22,17.287418655097614
2023-01-23,17.836225596529285
2023-01-24,18.11062906724512
2023-01-25,17.836225596529285
2023-01-26,19.20824295010846
2023-01-27,18.659436008676792
2023-01-28,18.659436008676792
2023-01-29,16.189804772234275
2023-01-30,17.01301518438178
2023-01-31,17.836225596529285
2023-02-01,19.20824295010846
2023-02-02,19.482646420824295
2023-02-03,19.75704989154013
2023-02-04,19.75704989154013
2023-02-05,19.482646420824295
2023-02-06,19.75704989154013
2023-02-07,19.75704989154013
2023-02-08,19.75704989154013
2023-02-09,19.482646420824295
2023-02-10,20.580260303687638
2023-02-11,20.580260303687638
2023-02-12,19.20824295010846
2023-02-13,15.91540130151844
2023-02-14,22.501084598698483
2023-02-15,24.42190889370933
2023-02-16,19.482646420824295
2023-02-17,21.952277657266812
2023-02-18,21.952277657266812
2023-02-19,20.305856832971802
2023-02-20,19.20824295010846
2023-02-21,19.20824295010846
2023-02-22,18.933839479392624
2023-02-23,18.933839479392624
2023-02-24,19.482646420824295
2023-02-25,20.031453362255967
2023-02-26,21.40347071583514
2023-02-27,20.031453362255967
2023-02-28,18.385032537960956
2023-03-01,20.305856832971802
2023-03-02,20.85466377440347
2023-03-03,21.129067245119305
2023-03-04,21.40347071583514
2023-03-05,22.226681127982648
2023-03-06,21.40347071583514
2023-03-07,25.793926247288503
2023-03-08,22.501084598698483
2023-03-09,21.952277657266812
2023-03-10,21.129067245119305
2023-03-11,22.77548806941432
2023-03-12,21.40347071583514
2023-03-13,19.20824295010846
2023-03-14,19.75704989154013
2023-03-15,20.031453362255967
2023-03-16,20.580260303687638
2023-03-17,20.305856832971802
2023-03-18,20.580260303687638
2023-03-19,20.580260303687638
2023-03-20,19.20824295010846
2023-03-21,20.031453362255967
2023-03-22,19.20824295010846
2023-03-23,20.580260303687638
2023-03-24,21.129067245119305
2023-03-25,19.75704989154013
2023-03-26,20.580260303687638
2023-03-27,19.20824295010846
2023-03-28,19.20824295010846
2023-03-29,20.031453362255967
2023-03-30,20.580260303687638
2023-03-31,20.031453362255967
2023-04-01,20.85466377440347
2023-04-02,19.20824295010846
2023-04-03,19.20824295010846
2023-04-04,19.482646420824295
2023-04-05,20.305856832971802
2023-04-06,20.031453362255967
2023-04-07,20.031453362255967
2023-04-08,19.75704989154013
2023-04-09,20.580260303687638
2023-04-10,19.20824295010846
2023-04-11,19.75704989154013
2023-04-12,20.305856832971802
2023-04-13,20.305856832971802
2023-04-14,20.85466377440347
2023-04-15,20.031453362255967
2023-04-16,20.580260303687638
2023-04-17,18.11062906724512
2023-04-18,18.11062906724512
2023-04-19,19.75704989154013
2023-04-20,19.20824295010846
2023-04-21,21.677874186550977
2023-04-22,19.75704989154013
2023-04-23,19.75704989154013
2023-04-24,18.659436008676792
2023-04-25,18.385032537960956
2023-04-26,18.990069698801605
2023-04-27,20.031453362255967
2023-04-28,19.42866541019167
2023-04-29,20.63424131432026
2023-04-30,20.031453362255967
2023-05-01,19.291463674833754
2023-05-02,19.127271434159525
2023-05-03,22.57980690587106
2023-05-04,27.512321752427013
2023-05-05,26.306745848298426
2023-05-06,23.922584545357562
2023-05-07,23.31979659329327
2023-05-08,23.018402617261124
2023-05-09,20.771443049678176
2023-05-10,20.771443049678176
2023-05-11,22.27841292983891
2023-05-12,24.662574232779775
2023-05-13,22.57980690587106
2023-05-14,20.47004907364603
2023-05-15,20.33284733828811
2023-05-16,20.771443049678176
2023-05-17,20.935635290352405
2023-05-18,22.114220689164682
2023-05-19,22.27841292983891
2023-05-20,21.07283702571032
2023-05-21,21.07283702571032
2023-05-22,20.33284733828811
2023-05-23,20.771443049678176
2023-05-24,20.935635290352405
2023-05-25,22.27841292983891
2023-05-26,22.330144731695174
2023-05-27,22.330144731695174
2023-05-28,22.001760250346717
2023-05-29,21.673375768998255
2023-05-30,19.703068880907505
2023-05-31,21.01660680630134
2023-06-01,22.001760250346717
2023-06-02,22.658529213043632
2023-06-03,22.658529213043632
2023-06-04,22.330144731695174
2023-06-05,20.688222324952882
2023-06-06,21.01660680630134
2023-06-07,22.330144731695174
2023-06-08,22.001760250346717
2023-06-09,20.688222324952882
2023-06-10,21.344991287649798
2023-06-11,21.344991287649798
2023-06-12,19.703068880907505
2023-06-13,21.344991287649798
2023-06-14,21.673375768998255
2023-06-15,22.98691369439209
2023-06-16,21.344991287649798
2023-06-17,21.673375768998255
2023-06-18,20.688222324952882
2023-06-19,20.359837843604424
2023-06-20,19.703068880907505
2023-06-21,21.673375768998255
2023-06-22,21.673375768998255
2023-06-23,21.673375768998255
2023-06-24,22.001760250346717
2023-06-25,22.330144731695174
2023-06-26,21.344991287649798
2023-06-27,20.688222324952882
2023-06-28,19.703068880907505
2023-06-29,22.001760250346717
2023-06-30,20.688222324952882
2023-07-01,22.658529213043632
2023-07-02,23.972067138437467
2023-07-03,23.972067138437467
2023-07-04,24.95722058248284
2023-07-05,21.344991287649798
2023-07-06,22.98691369439209
2023-07-07,22.658529213043632
2023-07-08,22.98691369439209
2023-07-09,21.01660680630134
2023-07-10,21.01660680630134
2023-07-11,32.83844813484584
2023-07-12,22.98691369439209
2023-07-13,25.61398954517976
2023-07-14,25.61398954517976
2023-07-15,20.359837843604424
2023-07-16,20.359837843604424
2023-07-17,19.703068880907505
2023-07-18,20.031453362255963
2023-07-19,19.703068880907505
2023-07-20,20.031453362255963
2023-07-21,19.703068880907505
2023-07-22,20.031453362255963
2023-07-23,21.01660680630134
2023-07-24,19.703068880907505
2023-07-25,20.031453362255963
2023-07-26,20.688222324952882
2023-07-27,20.688222324952882
2023-07-28,22.658529213043632
2023-07-29,31.52491020945201
2023-07-30,32.51006365349738
2023-07-31,20.359837843604424
2023-08-01,19.703068880907505
2023-08-02,18.717915436862132
2023-08-03,20.359837843604424
2023-08-04,20.688222324952882
2023-08-05,20.688222324952882
2023-08-06,20.688222324952882
2023-08-07,18.717915436862132
2023-08-08,18.38953095551367
2023-08-09,18.717915436862132
2023-08-10,19.04629991821059
2023-08-11,18.717915436862132
2023-08-12,20.031453362255963
2023-08-13,19.374684399559047
2023-08-14,18.061146474165213
2023-08-15,18.38953095551367
2023-08-16,17.732761992816755
2023-08-17,19.703068880907505
2023-08-18,19.703068880907505
2023-08-19,17.732761992816755
2023-08-20,18.061146474165213
2023-08-21,18.717915436862132
2023-08-22,18.717915436862132
2023-08-23,18.061146474165213
2023-08-24,21.673375768998255
2023-08-25,22.658529213043632
2023-08-26,21.344991287649798
2023-08-27,21.01660680630134
2023-08-28,19.374684399559047
2023-08-29,20.688222324952882
2023-08-30,20.359837843604424
2023-08-31,21.344991287649798
2023-09-01,21.673375768998255
2023-09-02,20.688222324952882
2023-09-03,20.688222324952882
2023-09-04,22.001760250346717
2023-09-05,19.04629991821059
2023-09-06,19.374684399559047
2023-09-07,21.01660680630134
2023-09-08,20.031453362255963
2023-09-09,19.04629991821059
2023-09-10,19.04629991821059
2023-09-11,19.374684399559047
2023-09-12,18.38953095551367
2023-09-13,19.04629991821059
2023-09-14,19.04629991821059
2023-09-15,19.703068880907505
2023-09-16,18.717915436862132
2023-09-17,18.38953095551367
2023-09-18,17.404377511468297
2023-09-19,17.732761992816755
2023-09-20,18.717915436862132
2023-09-21,19.374684399559047
2023-09-22,19.374684399559047
2023-09-23,17.732761992816755
2023-09-24,19.04629991821059
2023-09-25,17.732761992816755
2023-09-26,18.38953095551367
2023-09-27,18.717915436862132
2023-09-28,19.04629991821059
2023-09-29,28.89783435866434
2023-09-30,21.673375768998255
2023-10-01,18.717915436862132
2023-10-02,18.38953095551367
2023-10-03,18.38953095551367
2023-10-04,19.04629991821059
2023-10-05,19.04629991821059
2023-10-06,19.04629991821059
2023-10-07,17.732761992816755
2023-10-08,16.74760854877138
2023-10-09,16.41922406742292
2023-10-10,16.74760854877138
2023-10-11,16.41922406742292
2023-10-12,18.717915436862132
2023-10-13,18.38953095551367
2023-10-14,15.105686142029088
2023-10-15,17.07599303011984
2023-10-16,16.090839586074463
2023-10-17,17.732761992816755
2023-10-18,18.061146474165213
2023-10-19,19.374684399559047
2023-10-20,18.38953095551367
2023-10-21,17.732761992816755
2023-10-22,18.061146474165213
2023-10-23,16.74760854877138
2023-10-24,17.404377511468297
2023-10-25,18.717915436862132
2023-10-26,18.061146474165213
2023-10-27,19.04629991821059
2023-10-28,17.404377511468297
2023-10-29,17.07599303011984
2023-10-30,16.41922406742292
2023-10-31,17.732761992816755
2023-11-01,18.38953095551367
2023-11-02,18.38953095551367
2023-11-03,19.374684399559047
2023-11-04,19.703068880907505
2023-11-05,18.061146474165213
2023-11-06,17.404377511468297
2023-11-07,17.732761992816755
2023-11-08,17.732761992816755
2023-11-09,18.061146474165213
2023-11-10,18.061146474165213
2023-11-11,19.04629991821059
2023-11-12,16.41922406742292
2023-11-13,15.762455104726005
2023-11-14,17.404377511468297
2023-11-15,16.74760854877138
2023-11-16,17.732761992816755
2023-11-17,19.04629991821059
2023-11-18,18.061146474165213
2023-11-19,15.762455104726005
2023-11-20,15.434070623377547
2023-11-21,16.41922406742292
2023-11-22,16.41922406742292
2023-11-23,12.80699477258988
2023-11-24,11.493456847196045
2023-11-25,13.463763735286795
2023-11-26,14.120532697983712
2023-11-27,15.105686142029088
2023-11-28,16.41922406742292
2023-11-29,18.717915436862132
2023-11-30,21.344991287649798
2023-12-01,21.673375768998255
2023-12-02,20.688222324952882
2023-12-03,17.732761992816755
2023-12-04,20.688222324952882
2023-12-05,22.658529213043632
2023-12-06,20.031453362255963
2023-12-07,19.04629991821059
2023-12-08,19.04629991821059
2023-12-09,18.061146474165213
2023-12-10,16.090839586074463
2023-12-11,15.762455104726005
2023-12-12,17.404377511468297
2023-12-13,18.061146474165213
2023-12-14,18.061146474165213
2023-12-15,18.061146474165213
2023-12-16,17.732761992816755
2023-12-17,16.090839586074463
2023-12-18,18.38953095551367
2023-12-19,17.732761992816755
2023-12-20,18.061146474165213
2023-12-21,17.404377511468297
2023-12-22,16.33447968513945
2023-12-23,16.975359076158213
2023-12-24,18.092925617521516
2023-12-25,17.2957987716676
2023-12-26,17.131606530993366
2023-12-27,18.25711785819574
2023-12-28,19.054244704049665
2023-12-29,20.65644318159658
2023-12-30,19.054244704049665
2023-12-31,21.297322572615343
2024-01-01,20.97688287710596
2024-01-02,19.054244704049665
2024-01-03,19.374684399559044
2024-01-04,22.899521050162257
2024-01-05,23.540400441181024
2024-01-06,19.69512409506843
2024-01-07,17.452046226502752
2024-01-08,16.811166835483984
2024-01-09,17.2957987716676
2024-01-10,19.374684399559044
2024-01-11,19.054244704049665
2024-01-12,18.73380500854028
2024-01-13,17.936678162686363
2024-01-14,15.849847748955835
2024-01-15,16.490727139974602
2024-01-16,16.975359076158213
2024-01-17,18.73380500854028
2024-01-18,19.374684399559044
2024-01-19,19.374684399559044
2024-01-20,19.85931633574266
2024-01-21,18.74969458021843
2024-01-22,18.74969458021843
2024-01-23,19.687179309229354
2024-01-24,20.624664038240276
2024-01-25,22.499633496262117
2024-01-26,22.18713858659181
2024-01-27,21.874643676921504
2024-01-28,20.624664038240276
2024-01-29,19.687179309229354
2024-01-30,20.624664038240276
2024-01-31,20.312169128569966
2024-02-01,21.562148767251195
2024-02-02,21.874643676921504
2024-02-03,20.937158947910582
2024-02-04,20.312169128569966
2024-02-05,18.124704760877815
2024-02-06,17.81220985120751
2024-02-07,19.062189489888738
2024-02-08,19.374684399559044
2024-02-09,20.312169128569966
2024-02-10,19.374684399559044
2024-02-11,17.81220985120751
2024-02-12,15.62474548351536
2024-02-13,20.312169128569966
2024-02-14,16.874725122196587
2024-02-15,17.81220985120751
2024-02-16,19.687179309229354
2024-02-17,17.499714941537203
2024-02-18,17.81220985120751
2024-02-19,18.124704760877815
2024-02-20,17.81220985120751
2024-02-21,18.74969458021843
2024-02-22,18.74969458021843
2024-02-23,19.687179309229354
2024-02-24,18.437199670548125
2024-02-25,17.81220985120751
2024-02-26,18.124704760877815
2024-02-27,18.124704760877815
2024-02-28,17.499714941537203
2024-02-29,19.99967421889966
2024-03-01,20.937158947910582
2024-03-02,20.937158947910582
2024-03-03,19.687179309229354
2024-03-04,19.374684399559044
2024-03-05,19.062189489888738
2024-03-06,21.24965385758089
2024-03-07,25.62458259296519
2024-03-08,23.124623315602733
2024-03-09,21.874643676921504
2024-03-10,21.562148767251195
2024-03-11,19.374684399559044
2024-03-12,19.374684399559044
2024-03-13,19.062189489888738
2024-03-14,19.687179309229354
2024-03-15,31.24949096703072
2024-03-16,23.43711822527304
2024-03-17,20.624664038240276
2024-03-18,17.499714941537203
2024-03-19,21.562148767251195
2024-03-20,19.687179309229354
2024-03-21,19.374684399559044
2024-03-22,18.74969458021843
2024-03-23,17.499714941537203
2024-03-24,18.437199670548125
2024-03-25,17.187220031866897
2024-03-26,19.687179309229354
2024-03-27,19.99967421889966
2024-03-28,20.624664038240276
2024-03-29,20.312169128569966
2024-03-30,19.374684399559044
2024-03-31,19.99967421889966
2024-04-01,17.81220985120751
2024-04-02,17.81220985120751
2024-04-03,19.687179309229354
2024-04-04,19.374684399559044
2024-04-05,20.312169128569966
2024-04-06,18.74969458021843
2024-04-07,19.374684399559044
2024-04-08,17.187220031866897
2024-04-09,18.437199670548125
2024-04-10,18.124704760877815
2024-04-11,18.74969458021843
2024-04-12,19.99967421889966
2024-04-13,18.74969458021843
2024-04-14,17.499714941537203
2024-04-15,17.81220985120751
2024-04-16,18.124704760877815
2024-04-17,19.062189489888738
2024-04-18,19.374684399559044
2024-04-19,19.062189489888738
2024-04-20,18.74969458021843
2024-04-21,18.124704760877815
2024-04-22,18.124704760877815
2024-04-23,18.124704760877815
2024-04-24,18.437199670548125
2024-04-25,19.062189489888738
2024-04-26,18.437199670548125
2024-04-27,16.249735302855974
2024-04-28,17.499714941537203
2024-04-29,18.124704760877815
2024-04-30,18.74969458021843
2024-05-01,19.687179309229354
2024-05-02,20.624664038240276
2024-05-03,21.24965385758089
2024-05-04,19.062189489888738
2024-05-05,18.74969458021843
2024-05-06,19.062189489888738
2024-05-07,19.374684399559044
2024-05-08,19.687179309229354
2024-05-09,20.312169128569966
2024-05-10,20.624664038240276
2024-05-11,19.687179309229354
2024-05-12,17.499714941537203
2024-05-13,19.062189489888738
2024-05-14,19.374684399559044
2024-05-15,19.374684399559044
2024-05-16,19.687179309229354
2024-05-17,20.624664038240276
2024-05-18,18.74969458021843
2024-05-19,18.124704760877815
2024-05-20,17.81220985120751
2024-05-21,19.99967421889966
2024-05-22,19.062189489888738
2024-05-23,19.374684399559044
2024-05-24,20.624664038240276
2024-05-25,19.374684399559044
2024-05-26,17.187220031866897
2024-05-27,19.062189489888738
2024-05-28,17.81220985120751
2024-05-29,19.062189489888738
2024-05-30,19.062189489888738
2024-05-31,19.99967421889966
2024-06-01,18.74969458021843
2024-06-02,18.437199670548125
2024-06-03,18.437199670548125
2024-06-04,18.437199670548125
2024-06-05,19.374684399559044
2024-06-06,19.687179309229354
2024-06-07,19.687179309229354
2024-06-08,20.624664038240276
2024-06-09,19.687179309229354
2024-06-10,18.74969458021843
2024-06-11,17.81220985120751
2024-06-12,20.624664038240276
2024-06-13,20.624664038240276
2024-06-14,20.312169128569966
2024-06-15,19.062189489888738
2024-06-16,17.499714941537203
2024-06-17,19.062189489888738
2024-06-18,18.74969458021843
2024-06-19,18.74969458021843
2024-06-20,19.99967421889966
2024-06-21,20.312169128569966
2024-06-22,19.374684399559044
2024-06-23,19.687179309229354
2024-06-24,19.374684399559044
2024-06-25,19.99967421889966
2024-06-26,19.687179309229354
2024-06-27,20.624664038240276
2024-06-28,20.312169128569966
2024-06-29,19.99967421889966
2024-06-30,19.99967421889966
2024-07-01,19.99967421889966
2024-07-02,19.687179309229354
2024-07-03,19.99967421889966
2024-07-04,23.124623315602733
2024-07-05,18.124704760877815
2024-07-06,18.124704760877815
2024-07-07,19.99967421889966
2024-07-08,16.874725122196587
2024-07-09,18.437199670548125
2024-07-10,18.74969458021843
2024-07-11,19.374684399559044
2024-07-12,18.74969458021843
2024-07-13,18.124704760877815
2024-07-14,17.499714941537203
2024-07-15,16.874725122196587
2024-07-16,17.81220985120751
2024-07-17,18.437199670548125
2024-07-18,18.124704760877815
2024-07-19,18.74969458021843
2024-07-20,16.874725122196587
2024-07-21,17.187220031866897
2024-07-22,16.249735302855974
2024-07-23,18.437199670548125
2024-07-24,17.81220985120751
2024-07-25,18.124704760877815
2024-07-26,18.124704760877815
2024-07-27,16.249735302855974
2024-07-28,16.56223021252628
2024-07-29,16.249735302855974
2024-07-30,15.62474548351536
2024-07-31,17.499714941537203
2024-08-01,17.81220985120751
2024-08-02,18.124704760877815
2024-08-03,17.499714941537203
2024-08-04,18.124704760877815
2024-08-05,16.249735302855974
2024-08-06,15.937240393185666
2024-08-07,17.187220031866897
2024-08-08,16.874725122196587
2024-08-09,17.499714941537203
2024-08-10,15.312250573845052
2024-08-11,16.874725122196587
2024-08-12,16.56223021252628
2024-08-13,16.56223021252628
2024-08-14,17.187220031866897
2024-08-15,19.687179309229354
2024-08-16,18.437199670548125
2024-08-17,18.124704760877815
2024-08-18,17.4997149415372
2024-08-19,18.077357047291407
2024-08-20,19.07639380396466
2024-08-21,18.077357047291407
2024-08-22,18.65499915304561
2024-08-23,20.809320121227273
2024-08-24,19.810283364554017
2024-08-25,19.810283364554017
2024-08-26,19.07639380396466
2024-08-27,20.075430560637916
2024-08-28,19.232641258799813
2024-08-29,21.074467317311168
2024-08-30,21.23071477214632
2024-08-31,20.075430560637916
2024-09-01,19.07639380396466
2024-09-02,20.496825211556967
2024-09-03,17.4997149415372
2024-09-04,17.921109592456254
2024-09-05,18.65499915304561
2024-09-06,18.077357047291407
2024-09-07,17.4997149415372
2024-09-08,18.65499915304561
2024-09-09,18.077357047291407
2024-09-10,17.4997149415372
2024-09-11,17.4997149415372
2024-09-12,18.65499915304561
2024-09-13,19.07639380396466
2024-09-14,18.077357047291407
2024-09-15,15.345393973355538
2024-09-16,19.49778845488371
2024-09-17,19.09059811804058
2024-09-18,18.030009333704996
2024-09-19,17.4997149415372
2024-09-20,19.09059811804058
2024-09-21,17.4997149415372
2024-09-22,15.908831765033819
