Time,telfar
2022-04-05,4.0
2022-04-06,4.0
2022-04-07,3.0
2022-04-08,4.0
2022-04-09,4.0
2022-04-10,4.0
2022-04-11,4.0
2022-04-12,5.0
2022-04-13,5.0
2022-04-14,9.0
2022-04-15,8.0
2022-04-16,6.0
2022-04-17,6.0
2022-04-18,5.0
2022-04-19,5.0
2022-04-20,3.0
2022-04-21,3.0
2022-04-22,3.0
2022-04-23,3.0
2022-04-24,4.0
2022-04-25,3.0
2022-04-26,2.0
2022-04-27,3.0
2022-04-28,3.0
2022-04-29,3.0
2022-04-30,4.0
2022-05-01,4.0
2022-05-02,3.0
2022-05-03,3.0
2022-05-04,3.0
2022-05-05,5.0
2022-05-06,4.0
2022-05-07,3.0
2022-05-08,4.0
2022-05-09,4.0
2022-05-10,3.0
2022-05-11,3.0
2022-05-12,2.0
2022-05-13,3.0
2022-05-14,3.0
2022-05-15,3.0
2022-05-16,3.0
2022-05-17,3.0
2022-05-18,3.0
2022-05-19,3.0
2022-05-20,4.0
2022-05-21,3.0
2022-05-22,3.0
2022-05-23,4.0
2022-05-24,3.0
2022-05-25,3.0
2022-05-26,3.0
2022-05-27,4.0
2022-05-28,4.0
2022-05-29,4.0
2022-05-30,3.0
2022-05-31,4.0
2022-06-01,3.0
2022-06-02,3.0
2022-06-03,4.0
2022-06-04,4.0
2022-06-05,3.0
2022-06-06,4.0
2022-06-07,3.0
2022-06-08,4.0
2022-06-09,4.0
2022-06-10,4.0
2022-06-11,4.0
2022-06-12,4.0
2022-06-13,3.0
2022-06-14,3.0
2022-06-15,4.0
2022-06-16,3.0
2022-06-17,3.0
2022-06-18,3.0
2022-06-19,4.0
2022-06-20,3.0
2022-06-21,3.0
2022-06-22,4.0
2022-06-23,3.0
2022-06-24,3.0
2022-06-25,3.0
2022-06-26,3.0
2022-06-27,4.0
2022-06-28,3.0
2022-06-29,3.0
2022-06-30,3.0
2022-07-01,3.0
2022-07-02,3.0
2022-07-03,3.0
2022-07-04,4.0
2022-07-05,3.0
2022-07-06,4.0
2022-07-07,4.0
2022-07-08,4.0
2022-07-09,4.0
2022-07-10,4.0
2022-07-11,6.0
2022-07-12,4.0
2022-07-13,3.0
2022-07-14,4.0
2022-07-15,3.0
2022-07-16,3.0
2022-07-17,4.0
2022-07-18,4.0
2022-07-19,4.0
2022-07-20,3.0
2022-07-21,3.0
2022-07-22,3.0
2022-07-23,3.0
2022-07-24,3.0
2022-07-25,3.0
2022-07-26,3.0
2022-07-27,3.0
2022-07-28,3.0
2022-07-29,4.0
2022-07-30,6.0
2022-07-31,5.0
2022-08-01,3.0
2022-08-02,4.0
2022-08-03,6.0
2022-08-04,6.0
2022-08-05,5.0
2022-08-06,6.0
2022-08-07,5.0
2022-08-08,4.0
2022-08-09,4.0
2022-08-10,4.0
2022-08-11,5.0
2022-08-12,4.0
2022-08-13,4.0
2022-08-14,4.0
2022-08-15,5.0
2022-08-16,4.0
2022-08-17,3.0
2022-08-18,4.0
2022-08-19,5.0
2022-08-20,5.0
2022-08-21,5.0
2022-08-22,5.0
2022-08-23,5.0
2022-08-24,3.0
2022-08-25,4.0
2022-08-26,3.0
2022-08-27,4.0
2022-08-28,4.0
2022-08-29,3.0
2022-08-30,4.0
2022-08-31,4.0
2022-09-01,4.0
2022-09-02,3.0
2022-09-03,3.0
2022-09-04,3.0
2022-09-05,3.0
2022-09-06,3.0
2022-09-07,4.0
2022-09-08,4.0
2022-09-09,4.0
2022-09-10,3.0
2022-09-11,5.0
2022-09-12,15.0
2022-09-13,6.0
2022-09-14,12.0
2022-09-15,19.0
2022-09-16,26.0
2022-09-17,23.0
2022-09-18,12.0
2022-09-19,9.0
2022-09-20,9.0
2022-09-21,9.0
2022-09-22,12.0
2022-09-23,100.0
2022-09-24,28.0
2022-09-25,11.0
2022-09-26,7.0
2022-09-27,6.0
2022-09-28,6.0
2022-09-29,5.0
2022-09-30,6.0
2022-10-01,6.0
2022-10-02,6.0
2022-10-03,5.0
2022-10-04,4.0
2022-10-05,4.0
2022-10-06,4.0
2022-10-07,4.0
2022-10-08,5.0
2022-10-09,5.0
2022-10-10,5.0
2022-10-11,5.0
2022-10-12,4.0
2022-10-13,4.0
2022-10-14,4.0
2022-10-15,4.0
2022-10-16,4.0
2022-10-17,4.0
2022-10-18,5.0
2022-10-19,5.0
2022-10-20,5.0
2022-10-21,5.0
2022-10-22,5.0
2022-10-23,5.0
2022-10-24,4.0
2022-10-25,6.0
2022-10-26,6.0
2022-10-27,5.0
2022-10-28,5.0
2022-10-29,5.0
2022-10-30,4.0
2022-10-31,4.0
2022-11-01,4.0
2022-11-02,4.0
2022-11-03,5.0
2022-11-04,5.0
2022-11-05,5.0
2022-11-06,5.0
2022-11-07,4.0
2022-11-08,4.0
2022-11-09,4.0
2022-11-10,4.0
2022-11-11,4.0
2022-11-12,5.0
2022-11-13,4.0
2022-11-14,4.0
2022-11-15,4.0
2022-11-16,4.0
2022-11-17,5.0
2022-11-18,5.0
2022-11-19,6.0
2022-11-20,5.0
2022-11-21,5.0
2022-11-22,5.0
2022-11-23,5.0
2022-11-24,5.0
2022-11-25,11.0
2022-11-26,8.0
2022-11-27,6.0
2022-11-28,6.0
2022-11-29,5.0
2022-11-30,5.0
2022-12-01,5.0
2022-12-02,5.0
2022-12-03,6.0
2022-12-04,6.0
2022-12-05,5.0
2022-12-06,6.0
2022-12-07,6.0
2022-12-08,6.0
2022-12-09,9.0
2022-12-10,7.0
2022-12-11,7.0
2022-12-12,6.0
2022-12-13,6.0
2022-12-14,5.0
2022-12-15,5.0
2022-12-16,5.0
2022-12-17,6.0
2022-12-18,5.0
2022-12-19,6.0
2022-12-20,6.0
2022-12-21,5.0
2022-12-22,5.0
2022-12-23,5.0
2022-12-24,5.0
2022-12-25,9.0
2022-12-26,8.0
2022-12-27,7.0
2022-12-28,6.0
2022-12-29,5.0
2022-12-30,5.0
2022-12-31,5.0
2023-01-01,4.0
2023-01-02,4.0
2023-01-03,4.0
2023-01-04,3.0
2023-01-05,4.0
2023-01-06,4.0
2023-01-07,4.0
2023-01-08,4.0
2023-01-09,3.0
2023-01-10,5.0
2023-01-11,3.0
2023-01-12,3.0
2023-01-13,4.0
2023-01-14,5.0
2023-01-15,4.0
2023-01-16,3.0
2023-01-17,3.0
2023-01-18,3.0
2023-01-19,3.0
2023-01-20,3.0
2023-01-21,3.0
2023-01-22,3.0
2023-01-23,5.0
2023-01-24,3.0
2023-01-25,2.0
2023-01-26,3.0
2023-01-27,3.0
2023-01-28,3.0
2023-01-29,3.0
2023-01-30,4.0
2023-01-31,3.0
2023-02-01,3.0
2023-02-02,3.0
2023-02-03,3.0
2023-02-04,4.0
2023-02-05,3.0
2023-02-06,3.0
2023-02-07,4.0
2023-02-08,3.0
2023-02-09,7.0
2023-02-10,8.0
2023-02-11,6.0
2023-02-12,5.0
2023-02-13,3.0
2023-02-14,4.0
2023-02-15,4.0
2023-02-16,4.0
2023-02-17,4.0
2023-02-18,4.0
2023-02-19,4.0
2023-02-20,3.0
2023-02-21,3.0
2023-02-22,3.0
2023-02-23,4.0
2023-02-24,3.0
2023-02-25,3.0
2023-02-26,3.0
2023-02-27,3.0
2023-02-28,3.0
2023-03-01,3.0
2023-03-02,2.0
2023-03-03,3.0
2023-03-04,3.0
2023-03-05,3.0
2023-03-06,4.0
2023-03-07,3.0
2023-03-08,3.0
2023-03-09,3.0
2023-03-10,3.0
2023-03-11,3.0
2023-03-12,3.0
2023-03-13,3.0
2023-03-14,3.0
2023-03-15,2.0
2023-03-16,4.0
2023-03-17,3.0
2023-03-18,3.0
2023-03-19,3.0
2023-03-20,5.0
2023-03-21,4.0
2023-03-22,3.0
2023-03-23,3.0
2023-03-24,4.0
2023-03-25,3.0
2023-03-26,3.0
2023-03-27,4.0
2023-03-28,3.0
2023-03-29,3.0
2023-03-30,3.0
2023-03-31,2.0
2023-04-01,3.0
2023-04-02,3.0
2023-04-03,2.0
2023-04-04,3.0
2023-04-05,2.0
2023-04-06,2.0
2023-04-07,2.0
2023-04-08,2.0
2023-04-09,2.0
2023-04-10,2.0
2023-04-11,2.0
2023-04-12,2.0
2023-04-13,2.0
2023-04-14,2.0
2023-04-15,2.0
2023-04-16,3.0
2023-04-17,2.0
2023-04-18,2.0
2023-04-19,3.0
2023-04-20,4.0
2023-04-21,3.0
2023-04-22,3.0
2023-04-23,3.0
2023-04-24,2.0
2023-04-25,2.0
2023-04-26,2.7452830188679247
2023-04-27,2.7452830188679247
2023-04-28,2.915094339622642
2023-04-29,2.80188679245283
2023-04-30,2.7452830188679247
2023-05-01,2.0754716981132075
2023-05-02,2.0754716981132075
2023-05-03,2.1320754716981134
2023-05-04,2.9716981132075473
2023-05-05,2.1320754716981134
2023-05-06,2.858490566037736
2023-05-07,2.915094339622642
2023-05-08,2.915094339622642
2023-05-09,2.1886792452830193
2023-05-10,2.80188679245283
2023-05-11,2.1320754716981134
2023-05-12,2.0754716981132075
2023-05-13,2.1886792452830193
2023-05-14,2.858490566037736
2023-05-15,2.9716981132075473
2023-05-16,1.9622641509433962
2023-05-17,2.0754716981132075
2023-05-18,2.1320754716981134
2023-05-19,3.028301886792453
2023-05-20,2.1886792452830193
2023-05-21,2.80188679245283
2023-05-22,2.80188679245283
2023-05-23,2.0754716981132075
2023-05-24,2.0754716981132075
2023-05-25,2.1320754716981134
2023-05-26,2.037735849056604
2023-05-27,2.037735849056604
2023-05-28,2.4905660377358494
2023-05-29,2.1509433962264155
2023-05-30,2.4905660377358494
2023-05-31,6.113207547169813
2023-06-01,2.716981132075472
2023-06-02,2.377358490566038
2023-06-03,2.377358490566038
2023-06-04,2.377358490566038
2023-06-05,2.1509433962264155
2023-06-06,1.9245283018867927
2023-06-07,2.8301886792452833
2023-06-08,3.1698113207547176
2023-06-09,2.377358490566038
2023-06-10,2.6037735849056607
2023-06-11,2.4905660377358494
2023-06-12,2.716981132075472
2023-06-13,2.716981132075472
2023-06-14,3.0566037735849063
2023-06-15,2.6037735849056607
2023-06-16,11.320754716981133
2023-06-17,6.113207547169813
2023-06-18,5.0943396226415105
2023-06-19,4.415094339622642
2023-06-20,2.716981132075472
2023-06-21,2.1509433962264155
2023-06-22,2.1509433962264155
2023-06-23,2.1509433962264155
2023-06-24,2.037735849056604
2023-06-25,2.1509433962264155
2023-06-26,2.037735849056604
2023-06-27,2.037735849056604
2023-06-28,2.037735849056604
2023-06-29,2.264150943396227
2023-06-30,2.4905660377358494
2023-07-01,2.264150943396227
2023-07-02,2.264150943396227
2023-07-03,1.9245283018867927
2023-07-04,3.735849056603774
2023-07-05,4.301886792452831
2023-07-06,3.9622641509433967
2023-07-07,5.320754716981133
2023-07-08,4.415094339622642
2023-07-09,3.39622641509434
2023-07-10,2.8301886792452833
2023-07-11,3.0566037735849063
2023-07-12,2.8301886792452833
2023-07-13,2.716981132075472
2023-07-14,4.415094339622642
2023-07-15,3.39622641509434
2023-07-16,3.283018867924529
2023-07-17,2.716981132075472
2023-07-18,2.8301886792452833
2023-07-19,2.4905660377358494
2023-07-20,3.1698113207547176
2023-07-21,2.4905660377358494
2023-07-22,2.4905660377358494
2023-07-23,2.4905660377358494
2023-07-24,2.264150943396227
2023-07-25,2.8301886792452833
2023-07-26,3.0566037735849063
2023-07-27,2.716981132075472
2023-07-28,3.8490566037735854
2023-07-29,2.716981132075472
2023-07-30,2.716981132075472
2023-07-31,2.377358490566038
2023-08-01,2.377358490566038
2023-08-02,2.4905660377358494
2023-08-03,3.1698113207547176
2023-08-04,2.9433962264150946
2023-08-05,3.1698113207547176
2023-08-06,3.1698113207547176
2023-08-07,2.9433962264150946
2023-08-08,2.716981132075472
2023-08-09,2.8301886792452833
2023-08-10,2.716981132075472
2023-08-11,2.377358490566038
2023-08-12,2.8301886792452833
2023-08-13,2.716981132075472
2023-08-14,3.1698113207547176
2023-08-15,2.9433962264150946
2023-08-16,3.1698113207547176
2023-08-17,3.622641509433963
2023-08-18,2.716981132075472
2023-08-19,2.6037735849056607
2023-08-20,2.4905660377358494
2023-08-21,2.6037735849056607
2023-08-22,2.6037735849056607
2023-08-23,2.1509433962264155
2023-08-24,2.6037735849056607
2023-08-25,3.0566037735849063
2023-08-26,2.9433962264150946
2023-08-27,2.6037735849056607
2023-08-28,2.377358490566038
2023-08-29,2.377358490566038
2023-08-30,2.1509433962264155
2023-08-31,2.377358490566038
2023-09-01,2.4905660377358494
2023-09-02,2.264150943396227
2023-09-03,2.377358490566038
2023-09-04,2.264150943396227
2023-09-05,2.037735849056604
2023-09-06,1.9245283018867927
2023-09-07,3.622641509433963
2023-09-08,2.9433962264150946
2023-09-09,2.1509433962264155
2023-09-10,2.377358490566038
2023-09-11,2.377358490566038
2023-09-12,1.9245283018867927
2023-09-13,1.9245283018867927
2023-09-14,2.6037735849056607
2023-09-15,2.6037735849056607
2023-09-16,2.9433962264150946
2023-09-17,3.0566037735849063
2023-09-18,2.264150943396227
2023-09-19,1.9245283018867927
2023-09-20,2.1509433962264155
2023-09-21,2.037735849056604
2023-09-22,2.1509433962264155
2023-09-23,2.377358490566038
2023-09-24,2.377358490566038
2023-09-25,3.283018867924529
2023-09-26,4.528301886792454
2023-09-27,3.0566037735849063
2023-09-28,3.39622641509434
2023-09-29,2.4905660377358494
2023-09-30,2.8301886792452833
2023-10-01,2.716981132075472
2023-10-02,2.6037735849056607
2023-10-03,2.4905660377358494
2023-10-04,2.377358490566038
2023-10-05,2.377358490566038
2023-10-06,3.622641509433963
2023-10-07,2.716981132075472
2023-10-08,2.8301886792452833
2023-10-09,2.6037735849056607
2023-10-10,2.1509433962264155
2023-10-11,2.037735849056604
2023-10-12,2.1509433962264155
2023-10-13,1.9245283018867927
2023-10-14,2.1509433962264155
2023-10-15,2.6037735849056607
2023-10-16,2.037735849056604
2023-10-17,1.69811320754717
2023-10-18,2.1509433962264155
2023-10-19,2.1509433962264155
2023-10-20,2.4905660377358494
2023-10-21,2.716981132075472
2023-10-22,2.4905660377358494
2023-10-23,2.037735849056604
2023-10-24,2.377358490566038
2023-10-25,2.377358490566038
2023-10-26,2.1509433962264155
2023-10-27,2.037735849056604
2023-10-28,1.8113207547169814
2023-10-29,2.037735849056604
2023-10-30,1.8113207547169814
2023-10-31,1.9245283018867927
2023-11-01,2.037735849056604
2023-11-02,2.264150943396227
2023-11-03,2.377358490566038
2023-11-04,2.8301886792452833
2023-11-05,3.39622641509434
2023-11-06,2.9433962264150946
2023-11-07,3.1698113207547176
2023-11-08,2.377358490566038
2023-11-09,6.113207547169813
2023-11-10,6.000000000000001
2023-11-11,4.6415094339622645
2023-11-12,4.075471698113208
2023-11-13,4.415094339622642
2023-11-14,3.0566037735849063
2023-11-15,3.8490566037735854
2023-11-16,3.735849056603774
2023-11-17,10.075471698113208
2023-11-18,6.452830188679246
2023-11-19,5.433962264150944
2023-11-20,4.754716981132076
2023-11-21,4.754716981132076
2023-11-22,5.207547169811321
2023-11-23,4.188679245283019
2023-11-24,5.207547169811321
2023-11-25,3.9622641509433967
2023-11-26,3.9622641509433967
2023-11-27,3.735849056603774
2023-11-28,3.39622641509434
2023-11-29,2.6037735849056607
2023-11-30,3.1698113207547176
2023-12-01,3.622641509433963
2023-12-02,4.415094339622642
2023-12-03,4.075471698113208
2023-12-04,4.301886792452831
2023-12-05,5.433962264150944
2023-12-06,5.320754716981133
2023-12-07,4.188679245283019
2023-12-08,3.5094339622641515
2023-12-09,4.981132075471699
2023-12-10,5.433962264150944
2023-12-11,3.622641509433963
2023-12-12,3.622641509433963
2023-12-13,3.622641509433963
2023-12-14,4.075471698113208
2023-12-15,3.8490566037735854
2023-12-16,3.8490566037735854
2023-12-17,3.8490566037735854
2023-12-18,3.1698113207547176
2023-12-19,3.622641509433963
2023-12-20,3.1698113207547176
2023-12-21,3.8490566037735854
2023-12-22,3.8751814223512344
2023-12-23,3.7576197387518144
2023-12-24,3.6966618287373008
2023-12-25,5.429608127721336
2023-12-26,6.017416545718433
2023-12-27,4.197387518142236
2023-12-28,3.082728592162555
2023-12-29,4.284470246734399
2023-12-30,3.7271407837445576
2023-12-31,3.1698113207547176
2024-01-01,2.2902757619738754
2024-01-02,2.0551523947750368
2024-01-03,2.2597968069666186
2024-01-04,2.1422351233671995
2024-01-05,2.2597968069666186
2024-01-06,2.2902757619738754
2024-01-07,3.0217706821480412
2024-01-08,2.377358490566038
2024-01-09,2.1422351233671995
2024-01-10,2.377358490566038
2024-01-11,2.2902757619738754
2024-01-12,2.3468795355587813
2024-01-13,2.58200290275762
2024-01-14,2.6124818577648767
2024-01-15,2.377358490566038
2024-01-16,2.7300435413642967
2024-01-17,2.464441219158201
2024-01-18,2.377358490566038
2024-01-19,2.0551523947750368
2024-01-20,2.2902757619738754
2024-01-21,2.3164005805515244
2024-01-22,1.8896952104499276
2024-01-23,2.133526850507983
2024-01-24,1.7677793904209
2024-01-25,2.0725689404934693
2024-01-26,2.133526850507983
2024-01-27,2.4383164005805518
2024-01-28,2.9259796806966625
2024-01-29,2.011611030478955
2024-01-30,2.133526850507983
2024-01-31,1.9506531204644415
2024-02-01,2.011611030478955
2024-02-02,2.3164005805515244
2024-02-03,2.3164005805515244
2024-02-04,2.6211901306240932
2024-02-05,2.377358490566038
2024-02-06,1.7068214804063864
2024-02-07,1.9506531204644415
2024-02-08,2.1944847605224966
2024-02-09,2.011611030478955
2024-02-10,2.133526850507983
2024-02-11,2.4383164005805518
2024-02-12,1.6458635703918725
2024-02-13,1.8896952104499276
2024-02-14,2.1944847605224966
2024-02-15,1.8896952104499276
2024-02-16,2.377358490566038
2024-02-17,2.1944847605224966
2024-02-18,2.682148040638607
2024-02-19,2.1944847605224966
2024-02-20,1.8896952104499276
2024-02-21,1.828737300435414
2024-02-22,2.3164005805515244
2024-02-23,3.2307692307692313
2024-02-24,2.1944847605224966
2024-02-25,1.8896952104499276
2024-02-26,2.011611030478955
2024-02-27,1.9506531204644415
2024-02-28,1.7068214804063864
2024-02-29,1.4629898403483312
2024-03-01,1.828737300435414
2024-03-02,2.011611030478955
2024-03-03,2.377358490566038
2024-03-04,1.4629898403483312
2024-03-05,1.4629898403483312
2024-03-06,1.523947750362845
2024-03-07,1.7068214804063864
2024-03-08,1.828737300435414
2024-03-09,1.7677793904209
2024-03-10,1.7677793904209
2024-03-11,1.7068214804063864
2024-03-12,1.5849056603773588
2024-03-13,1.7068214804063864
2024-03-14,1.4629898403483312
2024-03-15,1.828737300435414
2024-03-16,1.9506531204644415
2024-03-17,1.9506531204644415
2024-03-18,1.6458635703918725
2024-03-19,1.7677793904209
2024-03-20,1.6458635703918725
2024-03-21,1.4020319303338173
2024-03-22,1.7677793904209
2024-03-23,1.5849056603773588
2024-03-24,1.7068214804063864
2024-03-25,1.7068214804063864
2024-03-26,1.4020319303338173
2024-03-27,1.523947750362845
2024-03-28,1.7068214804063864
2024-03-29,1.9506531204644415
2024-03-30,1.7677793904209
2024-03-31,1.8896952104499276
2024-04-01,1.828737300435414
2024-04-02,1.5849056603773588
2024-04-03,1.4629898403483312
2024-04-04,1.523947750362845
2024-04-05,1.523947750362845
2024-04-06,1.5849056603773588
2024-04-07,1.523947750362845
2024-04-08,1.2801161103047898
2024-04-09,1.2801161103047898
2024-04-10,1.3410740203193035
2024-04-11,1.4629898403483312
2024-04-12,1.3410740203193035
2024-04-13,1.7677793904209
2024-04-14,1.4629898403483312
2024-04-15,1.1582002902757622
2024-04-16,1.523947750362845
2024-04-17,1.2801161103047898
2024-04-18,1.0362844702467346
2024-04-19,1.6458635703918725
2024-04-20,1.9506531204644415
2024-04-21,2.1944847605224966
2024-04-22,1.5849056603773588
2024-04-23,1.4629898403483312
2024-04-24,1.5849056603773588
2024-04-25,1.8896952104499276
2024-04-26,1.8896952104499276
2024-04-27,1.2191582002902759
2024-04-28,1.8896952104499276
2024-04-29,1.3410740203193035
2024-04-30,2.1944847605224966
2024-05-01,1.3410740203193035
2024-05-02,1.7068214804063864
2024-05-03,1.4020319303338173
2024-05-04,1.2191582002902759
2024-05-05,1.2801161103047898
2024-05-06,1.523947750362845
2024-05-07,1.3410740203193035
2024-05-08,1.4020319303338173
2024-05-09,1.7677793904209
2024-05-10,1.4020319303338173
2024-05-11,1.828737300435414
2024-05-12,1.523947750362845
2024-05-13,1.2191582002902759
2024-05-14,1.3410740203193035
2024-05-15,1.2191582002902759
2024-05-16,1.4020319303338173
2024-05-17,1.4020319303338173
2024-05-18,1.6458635703918725
2024-05-19,1.3410740203193035
2024-05-20,1.4629898403483312
2024-05-21,1.2191582002902759
2024-05-22,1.523947750362845
2024-05-23,1.3410740203193035
2024-05-24,1.3410740203193035
2024-05-25,1.523947750362845
2024-05-26,1.6458635703918725
2024-05-27,1.5849056603773588
2024-05-28,1.2191582002902759
2024-05-29,1.2801161103047898
2024-05-30,1.2801161103047898
2024-05-31,1.3410740203193035
2024-06-01,1.6458635703918725
2024-06-02,1.7068214804063864
2024-06-03,1.2801161103047898
2024-06-04,2.2554426705370103
2024-06-05,4.388969521044993
2024-06-06,6.09579100145138
2024-06-07,3.5355587808418
2024-06-08,2.133526850507983
2024-06-09,1.7677793904209
2024-06-10,1.4020319303338173
2024-06-11,1.7677793904209
2024-06-12,1.4629898403483312
2024-06-13,1.7068214804063864
2024-06-14,1.6458635703918725
2024-06-15,1.4020319303338173
2024-06-16,1.523947750362845
2024-06-17,1.2191582002902759
2024-06-18,1.4020319303338173
2024-06-19,1.4629898403483312
2024-06-20,1.828737300435414
2024-06-21,1.828737300435414
2024-06-22,1.6458635703918725
2024-06-23,1.7677793904209
2024-06-24,1.4629898403483312
2024-06-25,1.5849056603773588
2024-06-26,1.6458635703918725
2024-06-27,1.4629898403483312
2024-06-28,1.6458635703918725
2024-06-29,1.4629898403483312
2024-06-30,1.4629898403483312
2024-07-01,1.6458635703918725
2024-07-02,1.523947750362845
2024-07-03,1.6458635703918725
2024-07-04,1.4020319303338173
2024-07-05,1.828737300435414
2024-07-06,1.7677793904209
2024-07-07,1.7677793904209
2024-07-08,1.828737300435414
2024-07-09,2.133526850507983
2024-07-10,1.828737300435414
2024-07-11,1.7677793904209
2024-07-12,1.7677793904209
2024-07-13,1.9506531204644415
2024-07-14,1.7068214804063864
2024-07-15,1.7677793904209
2024-07-16,1.4629898403483312
2024-07-17,1.9506531204644415
2024-07-18,1.4629898403483312
2024-07-19,1.8896952104499276
2024-07-20,1.7068214804063864
2024-07-21,1.8896952104499276
2024-07-22,1.4629898403483312
2024-07-23,1.4629898403483312
2024-07-24,1.523947750362845
2024-07-25,1.4629898403483312
2024-07-26,1.9506531204644415
2024-07-27,2.5602322206095796
2024-07-28,2.4383164005805518
2024-07-29,1.8896952104499276
2024-07-30,2.011611030478955
2024-07-31,1.7068214804063864
2024-08-01,1.4629898403483312
2024-08-02,1.9506531204644415
2024-08-03,1.7677793904209
2024-08-04,2.2554426705370103
2024-08-05,1.7068214804063864
2024-08-06,1.7677793904209
2024-08-07,1.8896952104499276
2024-08-08,1.8896952104499276
2024-08-09,1.7677793904209
2024-08-10,1.7068214804063864
2024-08-11,1.8896952104499276
2024-08-12,1.6458635703918725
2024-08-13,1.6458635703918725
2024-08-14,1.5849056603773588
2024-08-15,1.828737300435414
2024-08-16,1.8896952104499276
2024-08-17,1.7068214804063864
2024-08-18,1.6637305440168162
2024-08-19,1.6069766277964068
2024-08-20,1.523947750362845
2024-08-21,1.523947750362845
2024-08-22,1.777238376457635
2024-08-23,1.6637305440168162
2024-08-24,1.7509634152444826
2024-08-25,1.3841649567088736
2024-08-26,1.4104399179220262
2024-08-27,1.523947750362845
2024-08-28,1.4104399179220262
2024-08-29,1.3841649567088736
2024-08-30,1.3536860017016168
2024-08-31,1.523947750362845
2024-09-01,1.807717331464892
2024-09-02,1.4104399179220262
2024-09-03,1.1003953756068268
2024-09-04,1.4671938341424355
2024-09-05,1.523947750362845
2024-09-06,1.6374555828036637
2024-09-07,1.523947750362845
2024-09-08,1.3841649567088736
2024-09-09,1.1571492918272361
2024-09-10,1.1003953756068268
2024-09-11,1.2969320854812074
2024-09-12,1.1003953756068268
2024-09-13,1.2706571242680549
2024-09-14,1.5807016665832545
2024-09-15,1.5807016665832545
2024-09-16,1.0436414593864174
2024-09-17,1.103548370952405
2024-09-18,1.313748060657625
2024-09-19,1.2086482158050151
2024-09-20,1.26119813823132
2024-09-21,1.47139782793654
2024-09-22,1.3662979830839301
2024-09-23,1.26119813823132
2024-09-24,1.9968970521995901
2024-09-25,1.5764976727891502
2024-09-26,1.313748060657625
2024-09-27,1.313748060657625
2024-09-28,1.313748060657625
2024-09-29,1.47139782793654
2024-09-30,1.3662979830839301
2024-10-01,1.2086482158050151
2024-10-02,1.26119813823132
2024-10-03,1.2086482158050151
2024-10-04,1.3662979830839301
2024-10-05,1.2086482158050151
2024-10-06,1.47139782793654
2024-10-07,1.2086482158050151
2024-10-08,1.47139782793654
2024-10-09,1.6815975176417601
2024-10-10,1.629047595215455
2024-10-11,1.78669736249437
2024-10-12,1.26119813823132
2024-10-13,1.3662979830839301
2024-10-14,1.26119813823132
2024-10-15,1.4188479055102352
2024-10-16,1.5764976727891502
2024-10-17,1.5764976727891502
2024-10-18,1.6815975176417601
2024-10-19,1.5239477503628451
2024-10-20,1.5239477503628451
2024-10-21,0.9458986036734901
2024-10-22,1.26119813823132
2024-10-23,1.26119813823132
2024-10-24,1.5239477503628451
2024-10-25,1.2086482158050151
2024-10-26,1.4188479055102352
2024-10-27,1.3662979830839301
2024-10-28,1.4188479055102352
2024-10-29,1.2086482158050151
2024-10-30,1.26119813823132
2024-10-31,1.0509984485261001
2024-11-01,1.3662979830839301
2024-11-02,1.5764976727891502
