Time,spy
2022-06-22,73.0
2022-06-23,59.0
2022-06-24,69.0
2022-06-25,67.0
2022-06-26,70.0
2022-06-27,79.0
2022-06-28,68.0
2022-06-29,68.0
2022-06-30,70.0
2022-07-01,70.0
2022-07-02,65.0
2022-07-03,71.0
2022-07-04,67.0
2022-07-05,76.0
2022-07-06,72.0
2022-07-07,76.0
2022-07-08,67.0
2022-07-09,62.0
2022-07-10,63.0
2022-07-11,69.0
2022-07-12,64.0
2022-07-13,67.0
2022-07-14,67.0
2022-07-15,63.0
2022-07-16,56.0
2022-07-17,57.0
2022-07-18,63.0
2022-07-19,64.0
2022-07-20,71.0
2022-07-21,61.0
2022-07-22,60.0
2022-07-23,53.0
2022-07-24,54.0
2022-07-25,63.0
2022-07-26,62.0
2022-07-27,63.0
2022-07-28,66.0
2022-07-29,60.0
2022-07-30,56.0
2022-07-31,55.0
2022-08-01,62.0
2022-08-02,59.0
2022-08-03,57.0
2022-08-04,58.0
2022-08-05,56.0
2022-08-06,51.0
2022-08-07,55.0
2022-08-08,63.0
2022-08-09,60.0
2022-08-10,58.0
2022-08-11,64.0
2022-08-12,58.0
2022-08-13,53.0
2022-08-14,53.0
2022-08-15,58.0
2022-08-16,55.0
2022-08-17,57.0
2022-08-18,55.0
2022-08-19,54.0
2022-08-20,44.0
2022-08-21,50.0
2022-08-22,55.0
2022-08-23,59.0
2022-08-24,49.0
2022-08-25,52.0
2022-08-26,59.0
2022-08-27,53.0
2022-08-28,48.0
2022-08-29,57.46423927178154
2022-08-30,53.96423927178154
2022-08-31,57.46423927178154
2022-09-01,55.96423927178154
2022-09-02,56.46423927178154
2022-09-03,46.38686605981795
2022-09-04,44.88686605981795
2022-09-05,46.88686605981795
2022-09-06,54.96423927178154
2022-09-07,53.96423927178154
2022-09-08,54.46423927178154
2022-09-09,47.38686605981795
2022-09-10,44.38686605981795
2022-09-11,45.38686605981795
2022-09-12,53.96423927178154
2022-09-13,63.541612483745126
2022-09-14,54.96423927178154
2022-09-15,48.38686605981795
2022-09-16,64.04161248374513
2022-09-17,46.38686605981795
2022-09-18,44.88686605981795
2022-09-19,56.46423927178154
2022-09-20,67.04161248374513
2022-09-21,63.541612483745126
2022-09-22,57.96423927178154
2022-09-23,65.04161248374513
2022-09-24,46.88686605981795
2022-09-25,53.46423927178154
2022-09-26,64.04161248374513
2022-09-27,63.041612483745126
2022-09-28,64.08322496749025
2022-09-29,64.08322496749025
2022-09-30,64.08322496749025
2022-10-01,64.08322496749025
2022-10-02,54.928478543563074
2022-10-03,64.08322496749025
2022-10-04,64.08322496749025
2022-10-05,64.08322496749025
2022-10-06,64.08322496749025
2022-10-07,64.08322496749025
2022-10-08,54.928478543563074
2022-10-09,54.928478543563074
2022-10-10,54.928478543563074
2022-10-11,54.928478543563074
2022-10-12,54.928478543563074
2022-10-13,73.23797139141743
2022-10-14,64.08322496749025
2022-10-15,54.928478543563074
2022-10-16,54.928478543563074
2022-10-17,64.08322496749025
2022-10-18,64.08322496749025
2022-10-19,64.08322496749025
2022-10-20,54.928478543563074
2022-10-21,54.928478543563074
2022-10-22,54.928478543563074
2022-10-23,45.773732119635895
2022-10-24,54.928478543563074
2022-10-25,64.08322496749025
2022-10-26,54.928478543563074
2022-10-27,54.928478543563074
2022-10-28,54.928478543563074
2022-10-29,54.928478543563074
2022-10-30,45.773732119635895
2022-10-31,54.928478543563074
2022-11-01,54.928478543563074
2022-11-02,54.928478543563074
2022-11-03,54.928478543563074
2022-11-04,54.928478543563074
2022-11-05,45.773732119635895
2022-11-06,45.773732119635895
2022-11-07,54.928478543563074
2022-11-08,54.928478543563074
2022-11-09,54.928478543563074
2022-11-10,64.08322496749025
2022-11-11,54.928478543563074
2022-11-12,45.773732119635895
2022-11-13,54.928478543563074
2022-11-14,64.08322496749025
2022-11-15,64.08322496749025
2022-11-16,54.928478543563074
2022-11-17,54.928478543563074
2022-11-18,54.928478543563074
2022-11-19,45.773732119635895
2022-11-20,45.773732119635895
2022-11-21,54.928478543563074
2022-11-22,54.928478543563074
2022-11-23,54.928478543563074
2022-11-24,45.773732119635895
2022-11-25,54.928478543563074
2022-11-26,45.773732119635895
2022-11-27,45.773732119635895
2022-11-28,45.773732119635895
2022-11-29,45.773732119635895
2022-11-30,45.773732119635895
2022-12-01,54.928478543563074
2022-12-02,45.773732119635895
2022-12-03,45.773732119635895
2022-12-04,45.773732119635895
2022-12-05,54.928478543563074
2022-12-06,54.928478543563074
2022-12-07,54.928478543563074
2022-12-08,54.928478543563074
2022-12-09,54.928478543563074
2022-12-10,45.773732119635895
2022-12-11,45.773732119635895
2022-12-12,54.928478543563074
2022-12-13,54.928478543563074
2022-12-14,54.928478543563074
2022-12-15,54.928478543563074
2022-12-16,54.928478543563074
2022-12-17,45.773732119635895
2022-12-18,45.773732119635895
2022-12-19,64.08322496749025
2022-12-20,64.08322496749025
2022-12-21,54.928478543563074
2022-12-22,54.928478543563074
2022-12-23,54.928478543563074
2022-12-24,45.773732119635895
2022-12-25,45.773732119635895
2022-12-26,54.928478543563074
2022-12-27,64.08322496749025
2022-12-28,64.08322496749025
2022-12-29,64.08322496749025
2022-12-30,54.928478543563074
2022-12-31,45.773732119635895
2023-01-01,54.928478543563074
2023-01-02,54.928478543563074
2023-01-03,54.928478543563074
2023-01-04,54.928478543563074
2023-01-05,54.928478543563074
2023-01-06,54.928478543563074
2023-01-07,45.773732119635895
2023-01-08,54.928478543563074
2023-01-09,54.928478543563074
2023-01-10,54.928478543563074
2023-01-11,54.928478543563074
2023-01-12,54.928478543563074
2023-01-13,54.928478543563074
2023-01-14,45.773732119635895
2023-01-15,45.773732119635895
2023-01-16,45.773732119635895
2023-01-17,54.928478543563074
2023-01-18,54.928478543563074
2023-01-19,64.08322496749025
2023-01-20,64.08322496749025
2023-01-21,45.773732119635895
2023-01-22,36.618985695708716
2023-01-23,54.928478543563074
2023-01-24,54.928478543563074
2023-01-25,54.928478543563074
2023-01-26,45.773732119635895
2023-01-27,54.928478543563074
2023-01-28,54.928478543563074
2023-01-29,45.773732119635895
2023-01-30,54.928478543563074
2023-01-31,54.928478543563074
2023-02-01,54.928478543563074
2023-02-02,73.23797139141743
2023-02-03,411.96358907672305
2023-02-04,915.4746423927179
2023-02-05,494.35630689206766
2023-02-06,228.86866059817947
2023-02-07,155.63068920676204
2023-02-08,119.01170351105333
2023-02-09,109.85695708712615
2023-02-10,109.85695708712615
2023-02-11,82.39271781534461
2023-02-12,100.70221066319897
2023-02-13,100.70221066319897
2023-02-14,82.39271781534461
2023-02-15,73.23797139141743
2023-02-16,73.23797139141743
2023-02-17,73.23797139141743
2023-02-18,54.928478543563074
2023-02-19,54.928478543563074
2023-02-20,45.773732119635895
2023-02-21,54.928478543563074
2023-02-22,64.08322496749025
2023-02-23,73.23797139141743
2023-02-24,64.08322496749025
2023-02-25,54.928478543563074
2023-02-26,45.773732119635895
2023-02-27,54.928478543563074
2023-02-28,54.928478543563074
2023-03-01,45.773732119635895
2023-03-02,54.928478543563074
2023-03-03,54.928478543563074
2023-03-04,45.773732119635895
2023-03-05,45.773732119635895
2023-03-06,54.928478543563074
2023-03-07,54.928478543563074
2023-03-08,54.928478543563074
2023-03-09,54.928478543563074
2023-03-10,64.08322496749025
2023-03-11,45.773732119635895
2023-03-12,45.773732119635895
2023-03-13,73.23797139141743
2023-03-14,64.08322496749025
2023-03-15,64.08322496749025
2023-03-16,64.08322496749025
2023-03-17,54.928478543563074
2023-03-18,45.773732119635895
2023-03-19,45.773732119635895
2023-03-20,64.08322496749025
2023-03-21,54.928478543563074
2023-03-22,64.08322496749025
2023-03-23,54.928478543563074
2023-03-24,54.928478543563074
2023-03-25,45.773732119635895
2023-03-26,45.773732119635895
2023-03-27,54.928478543563074
2023-03-28,54.928478543563074
2023-03-29,54.928478543563074
2023-03-30,54.928478543563074
2023-03-31,54.928478543563074
2023-04-01,45.773732119635895
2023-04-02,45.773732119635895
2023-04-03,64.08322496749025
2023-04-04,64.08322496749025
2023-04-05,54.928478543563074
2023-04-06,54.928478543563074
2023-04-07,45.773732119635895
2023-04-08,45.773732119635895
2023-04-09,45.773732119635895
2023-04-10,54.928478543563074
2023-04-11,54.928478543563074
2023-04-12,54.928478543563074
2023-04-13,54.928478543563074
2023-04-14,64.08322496749025
2023-04-15,45.773732119635895
2023-04-16,45.773732119635895
2023-04-17,45.773732119635895
2023-04-18,45.773732119635895
2023-04-19,54.928478543563074
2023-04-20,54.928478543563074
2023-04-21,45.773732119635895
2023-04-22,45.773732119635895
2023-04-23,45.773732119635895
2023-04-24,45.773732119635895
2023-04-25,54.928478543563074
2023-04-26,52.4612419186749
2023-04-27,47.559232308699706
2023-04-28,52.7858783166865
2023-04-29,47.2345959106881
2023-04-30,44.31286832858369
2023-05-01,46.90995951267651
2023-05-02,53.1105147146981
2023-05-03,53.435151112709704
2023-05-04,53.435151112709704
2023-05-05,46.90995951267651
2023-05-06,38.112313126562086
2023-05-07,37.78767672855048
2023-05-08,47.559232308699706
2023-05-09,45.6114139206301
2023-05-10,52.7858783166865
2023-05-11,46.90995951267651
2023-05-12,52.4612419186749
2023-05-13,37.46304033053888
2023-05-14,38.43694952457369
2023-05-15,45.9360503186417
2023-05-16,44.31286832858369
2023-05-17,52.4612419186749
2023-05-18,46.5853231146649
2023-05-19,52.4612419186749
2023-05-20,43.33895913454888
2023-05-21,43.33895913454888
2023-05-22,47.2345959106881
2023-05-23,45.28677752261849
2023-05-24,47.559232308699706
2023-05-25,53.1105147146981
2023-05-26,51.29255088583313
2023-05-27,41.55345894548507
2023-05-28,42.20273174150827
2023-05-29,41.55345894548507
2023-05-30,51.29255088583313
2023-05-31,53.88964206992595
2023-06-01,59.083824438111584
2023-06-02,55.83746045799556
2023-06-03,45.449095721624296
2023-06-04,42.85200453753148
2023-06-05,57.785278846065175
2023-06-06,52.59109647787954
2023-06-07,48.046186905717114
2023-06-08,48.046186905717114
2023-06-09,54.53891486594915
2023-06-10,46.0983685176475
2023-06-11,44.79982292560109
2023-06-12,53.88964206992595
2023-06-13,53.24036927390274
2023-06-14,53.24036927390274
2023-06-15,55.18818766197236
2023-06-16,53.24036927390274
2023-06-17,46.0983685176475
2023-06-18,41.55345894548507
2023-06-19,43.50127733355468
2023-06-20,51.29255088583313
2023-06-21,49.344732497763516
2023-06-22,48.046186905717114
2023-06-23,48.69545970174031
2023-06-24,41.55345894548507
2023-06-25,43.50127733355468
2023-06-26,51.29255088583313
2023-06-27,50.643278089809925
2023-06-28,50.643278089809925
2023-06-29,58.43455164208838
2023-06-30,50.643278089809925
2023-07-01,43.50127733355468
2023-07-02,46.0983685176475
2023-07-03,48.69545970174031
2023-07-04,40.904186149461864
2023-07-05,47.39691410969391
2023-07-06,51.29255088583313
2023-07-07,46.747641313670705
2023-07-08,40.25491335343866
2023-07-09,43.50127733355468
2023-07-10,50.643278089809925
2023-07-11,53.88964206992595
2023-07-12,51.941823681856334
2023-07-13,53.88964206992595
2023-07-14,48.69545970174031
2023-07-15,40.904186149461864
2023-07-16,42.20273174150827
2023-07-17,50.643278089809925
2023-07-18,49.344732497763516
2023-07-19,53.24036927390274
2023-07-20,47.39691410969391
2023-07-21,48.046186905717114
2023-07-22,41.55345894548507
2023-07-23,44.79982292560109
2023-07-24,51.941823681856334
2023-07-25,47.39691410969391
2023-07-26,49.344732497763516
2023-07-27,56.486733254018766
2023-07-28,49.99400529378672
2023-07-29,42.85200453753148
2023-07-30,43.50127733355468
2023-07-31,48.69545970174031
2023-08-01,51.941823681856334
2023-08-02,54.53891486594915
2023-08-03,55.18818766197236
2023-08-04,51.941823681856334
2023-08-05,42.85200453753148
2023-08-06,44.15055012957789
2023-08-07,51.941823681856334
2023-08-08,49.99400529378672
2023-08-09,50.643278089809925
2023-08-10,50.643278089809925
2023-08-11,49.344732497763516
2023-08-12,40.25491335343866
2023-08-13,42.85200453753148
2023-08-14,50.643278089809925
2023-08-15,51.29255088583313
2023-08-16,51.941823681856334
2023-08-17,49.99400529378672
2023-08-18,51.29255088583313
2023-08-19,42.85200453753148
2023-08-20,41.55345894548507
2023-08-21,48.046186905717114
2023-08-22,48.046186905717114
2023-08-23,50.643278089809925
2023-08-24,48.69545970174031
2023-08-25,46.0983685176475
2023-08-26,38.307094965369046
2023-08-27,41.55345894548507
2023-08-28,45.449095721624296
2023-08-29,44.79982292560109
2023-08-30,45.449095721624296
2023-08-31,44.15055012957789
2023-09-01,45.449095721624296
2023-09-02,40.25491335343866
2023-09-03,40.904186149461864
2023-09-04,42.85200453753148
2023-09-05,46.747641313670705
2023-09-06,47.39691410969391
2023-09-07,42.85200453753148
2023-09-08,46.747641313670705
2023-09-09,40.25491335343866
2023-09-10,40.904186149461864
2023-09-11,44.79982292560109
2023-09-12,44.79982292560109
2023-09-13,46.0983685176475
2023-09-14,49.344732497763516
2023-09-15,47.39691410969391
2023-09-16,45.449095721624296
2023-09-17,43.50127733355468
2023-09-18,49.99400529378672
2023-09-19,48.046186905717114
2023-09-20,49.344732497763516
2023-09-21,51.29255088583313
2023-09-22,58.43455164208838
2023-09-23,64.92727960232043
2023-09-24,60.38237003015799
2023-09-25,63.62873401027401
2023-09-26,60.38237003015799
2023-09-27,61.0316428261812
2023-09-28,61.6809156222044
2023-09-29,55.83746045799556
2023-09-30,49.99400529378672
2023-10-01,53.24036927390274
2023-10-02,51.941823681856334
2023-10-03,56.486733254018766
2023-10-04,56.486733254018766
2023-10-05,51.29255088583313
2023-10-06,53.24036927390274
2023-10-07,57.785278846065175
2023-10-08,54.53891486594915
2023-10-09,55.83746045799556
2023-10-10,53.24036927390274
2023-10-11,51.941823681856334
2023-10-12,52.59109647787954
2023-10-13,51.941823681856334
2023-10-14,49.344732497763516
2023-10-15,54.53891486594915
2023-10-16,56.486733254018766
2023-10-17,55.83746045799556
2023-10-18,54.53891486594915
2023-10-19,57.785278846065175
2023-10-20,57.785278846065175
2023-10-21,53.24036927390274
2023-10-22,51.941823681856334
2023-10-23,55.83746045799556
2023-10-24,53.88964206992595
2023-10-25,53.24036927390274
2023-10-26,58.43455164208838
2023-10-27,61.6809156222044
2023-10-28,45.449095721624296
2023-10-29,45.449095721624296
2023-10-30,49.344732497763516
2023-10-31,53.24036927390274
2023-11-01,50.643278089809925
2023-11-02,46.0983685176475
2023-11-03,45.449095721624296
2023-11-04,46.0983685176475
2023-11-05,42.85200453753148
2023-11-06,53.88964206992595
2023-11-07,47.39691410969391
2023-11-08,46.747641313670705
2023-11-09,49.99400529378672
2023-11-10,48.69545970174031
2023-11-11,42.85200453753148
2023-11-12,45.449095721624296
2023-11-13,49.99400529378672
2023-11-14,53.24036927390274
2023-11-15,51.941823681856334
2023-11-16,49.99400529378672
2023-11-17,48.046186905717114
2023-11-18,40.904186149461864
2023-11-19,44.15055012957789
2023-11-20,46.747641313670705
2023-11-21,49.344732497763516
2023-11-22,52.59109647787954
2023-11-23,52.59109647787954
2023-11-24,52.59109647787954
2023-11-25,49.99400529378672
2023-11-26,45.449095721624296
2023-11-27,46.0983685176475
2023-11-28,46.747641313670705
2023-11-29,51.29255088583313
2023-11-30,48.69545970174031
2023-12-01,50.643278089809925
2023-12-02,42.20273174150827
2023-12-03,42.20273174150827
2023-12-04,52.59109647787954
2023-12-05,51.29255088583313
2023-12-06,46.0983685176475
2023-12-07,46.0983685176475
2023-12-08,45.449095721624296
2023-12-09,43.50127733355468
2023-12-10,44.79982292560109
2023-12-11,46.747641313670705
2023-12-12,43.50127733355468
2023-12-13,53.88964206992595
2023-12-14,54.53891486594915
2023-12-15,49.99400529378672
2023-12-16,42.20273174150827
2023-12-17,42.20273174150827
2023-12-18,49.344732497763516
2023-12-19,48.046186905717114
2023-12-20,55.18818766197236
2023-12-21,57.13600605004197
2023-12-22,52.45196659301743
2023-12-23,47.95343364914237
2023-12-24,54.53891486594915
2023-12-25,46.747641313670705
2023-12-26,52.127330195005825
2023-12-27,53.33312253047749
2023-12-28,52.127330195005825
2023-12-29,57.831655474352544
2023-12-30,49.15922598461403
2023-12-31,47.95343364914237
2024-01-01,47.95343364914237
2024-01-02,56.62586313888089
2024-01-03,54.53891486594915
2024-01-04,54.86355126396076
2024-01-05,50.04038192207409
2024-01-06,47.95343364914237
2024-01-07,46.42300491565911
2024-01-08,54.53891486594915
2024-01-09,51.570810655557366
2024-01-10,50.04038192207409
2024-01-11,56.06934359943242
2024-01-12,50.04038192207409
2024-01-13,44.66069304073898
2024-01-14,45.54184897819904
2024-01-15,42.57374476780725
2024-01-16,48.83458958660243
2024-01-17,50.365018320085696
2024-01-18,47.62879725113077
2024-01-19,47.62879725113077
2024-01-20,45.54184897819904
2024-01-21,44.52156315587686
2024-01-22,53.425875787052235
2024-01-23,45.63460223477378
2024-01-24,51.19979762925839
2024-01-25,52.31283670815532
2024-01-26,45.63460223477378
2024-01-27,41.182445919186094
2024-01-28,43.408524076979944
2024-01-29,43.408524076979944
2024-01-30,48.97371947146455
2024-01-31,47.86068039256763
2024-02-01,54.53891486594915
2024-02-02,51.19979762925839
2024-02-03,44.52156315587686
2024-02-04,45.63460223477378
2024-02-05,51.19979762925839
2024-02-06,45.63460223477378
2024-02-07,47.86068039256763
2024-02-08,48.97371947146455
2024-02-09,48.97371947146455
2024-02-10,43.408524076979944
2024-02-11,41.182445919186094
2024-02-12,42.29548499808302
2024-02-13,53.425875787052235
2024-02-14,53.425875787052235
2024-02-15,50.086758550361466
2024-02-16,54.53891486594915
2024-02-17,50.086758550361466
2024-02-18,52.31283670815532
2024-02-19,46.747641313670705
2024-02-20,50.086758550361466
2024-02-21,51.19979762925839
2024-02-22,56.764993023743
2024-02-23,54.53891486594915
2024-02-24,61.21714933933069
2024-02-25,60.104110260433764
2024-02-26,51.19979762925839
2024-02-27,48.97371947146455
2024-02-28,50.086758550361466
2024-02-29,47.86068039256763
2024-03-01,51.19979762925839
2024-03-02,47.86068039256763
2024-03-03,47.86068039256763
2024-03-04,50.086758550361466
2024-03-05,48.97371947146455
2024-03-06,51.19979762925839
2024-03-07,47.86068039256763
2024-03-08,48.97371947146455
2024-03-09,43.408524076979944
2024-03-10,45.63460223477378
2024-03-11,51.19979762925839
2024-03-12,51.19979762925839
2024-03-13,46.747641313670705
2024-03-14,50.086758550361466
2024-03-15,48.97371947146455
2024-03-16,42.29548499808302
2024-03-17,44.52156315587686
2024-03-18,52.31283670815532
2024-03-19,52.31283670815532
2024-03-20,51.19979762925839
2024-03-21,46.747641313670705
2024-03-22,45.63460223477378
2024-03-23,42.29548499808302
2024-03-24,44.52156315587686
2024-03-25,54.53891486594915
2024-03-26,44.52156315587686
2024-03-27,52.31283670815532
2024-03-28,50.086758550361466
2024-03-29,43.408524076979944
2024-03-30,43.408524076979944
2024-03-31,42.29548499808302
2024-04-01,52.31283670815532
2024-04-02,51.19979762925839
2024-04-03,51.19979762925839
2024-04-04,55.65195394484608
2024-04-05,57.87803210263992
2024-04-06,43.408524076979944
2024-04-07,42.29548499808302
2024-04-08,47.86068039256763
2024-04-09,47.86068039256763
2024-04-10,55.65195394484608
2024-04-11,47.86068039256763
2024-04-12,53.425875787052235
2024-04-13,44.52156315587686
2024-04-14,46.747641313670705
2024-04-15,61.21714933933069
2024-04-16,63.443227497124525
2024-04-17,58.99107118153684
2024-04-18,64.55626657602144
2024-04-19,83.47793091726912
2024-04-20,61.21714933933069
2024-04-21,62.33018841822761
2024-04-22,61.21714933933069
2024-04-23,57.87803210263992
2024-04-24,56.764993023743
2024-04-25,58.99107118153684
2024-04-26,53.425875787052235
2024-04-27,50.086758550361466
2024-04-28,53.425875787052235
2024-04-29,55.65195394484608
2024-04-30,55.65195394484608
2024-05-01,54.53891486594915
2024-05-02,53.425875787052235
2024-05-03,53.425875787052235
2024-05-04,42.29548499808302
2024-05-05,44.52156315587686
2024-05-06,51.19979762925839
2024-05-07,50.086758550361466
2024-05-08,48.97371947146455
2024-05-09,48.97371947146455
2024-05-10,51.19979762925839
2024-05-11,41.182445919186094
2024-05-12,42.29548499808302
2024-05-13,50.086758550361466
2024-05-14,51.19979762925839
2024-05-15,51.19979762925839
2024-05-16,54.53891486594915
2024-05-17,47.86068039256763
2024-05-18,41.182445919186094
2024-05-19,41.182445919186094
2024-05-20,50.086758550361466
2024-05-21,46.747641313670705
2024-05-22,47.86068039256763
2024-05-23,52.31283670815532
2024-05-24,53.425875787052235
2024-05-25,42.29548499808302
2024-05-26,42.29548499808302
2024-05-27,44.52156315587686
2024-05-28,52.31283670815532
2024-05-29,51.19979762925839
2024-05-30,54.53891486594915
2024-05-31,52.31283670815532
2024-06-01,41.182445919186094
2024-06-02,42.29548499808302
2024-06-03,51.19979762925839
2024-06-04,46.747641313670705
2024-06-05,46.747641313670705
2024-06-06,50.086758550361466
2024-06-07,47.86068039256763
2024-06-08,40.069406840289176
2024-06-09,43.408524076979944
2024-06-10,50.086758550361466
2024-06-11,52.31283670815532
2024-06-12,55.65195394484608
2024-06-13,53.425875787052235
2024-06-14,50.086758550361466
2024-06-15,41.182445919186094
2024-06-16,41.182445919186094
2024-06-17,52.31283670815532
2024-06-18,51.19979762925839
2024-06-19,41.182445919186094
2024-06-20,51.19979762925839
2024-06-21,50.086758550361466
2024-06-22,41.182445919186094
2024-06-23,42.29548499808302
2024-06-24,51.19979762925839
2024-06-25,46.747641313670705
2024-06-26,44.52156315587686
2024-06-27,43.408524076979944
2024-06-28,46.747641313670705
2024-06-29,40.069406840289176
2024-06-30,40.069406840289176
2024-07-01,45.63460223477378
2024-07-02,46.747641313670705
2024-07-03,50.086758550361466
2024-07-04,41.182445919186094
2024-07-05,53.425875787052235
2024-07-06,45.63460223477378
2024-07-07,44.52156315587686
2024-07-08,48.97371947146455
2024-07-09,47.86068039256763
2024-07-10,50.086758550361466
2024-07-11,53.425875787052235
2024-07-12,47.86068039256763
2024-07-13,43.408524076979944
2024-07-14,41.182445919186094
2024-07-15,52.31283670815532
2024-07-16,54.53891486594915
2024-07-17,55.65195394484608
2024-07-18,72.3475401282999
2024-07-19,79.02577460168143
2024-07-20,74.57361828609375
2024-07-21,75.68665736499067
2024-07-22,71.23450104940298
2024-07-23,63.443227497124525
2024-07-24,63.443227497124525
2024-07-25,63.443227497124525
2024-07-26,55.65195394484608
2024-07-27,53.425875787052235
2024-07-28,53.425875787052235
2024-07-29,54.53891486594915
2024-07-30,56.764993023743
2024-07-31,52.31283670815532
2024-08-01,57.87803210263992
2024-08-02,66.7823447338153
2024-08-03,55.65195394484608
2024-08-04,53.425875787052235
2024-08-05,111.30390788969216
2024-08-06,79.02577460168143
2024-08-07,65.66930565491838
2024-08-08,62.33018841822761
2024-08-09,58.99107118153684
2024-08-10,44.52156315587686
2024-08-11,46.747641313670705
2024-08-12,57.87803210263992
2024-08-13,58.99107118153684
2024-08-14,54.53891486594915
2024-08-15,55.65195394484608
2024-08-16,51.19979762925839
2024-08-17,43.408524076979944
2024-08-18,47.93024533499869
2024-08-19,53.112833546112476
2024-08-20,52.55631400666402
2024-08-21,52.55631400666402
2024-08-22,53.112833546112476
2024-08-23,54.469349923518095
2024-08-24,44.66069304073898
2024-08-25,47.93024533499869
2024-08-26,46.57372895759306
2024-08-27,47.93024533499869
2024-08-28,49.28676171240431
2024-08-29,47.37372579555023
2024-08-30,48.48676487444715
2024-08-31,41.94766028592773
2024-09-01,43.30417666333335
2024-09-02,54.469349923518095
2024-09-03,60.45193497258905
2024-09-04,55.82586630092372
2024-09-05,51.19979762925839
2024-09-06,54.469349923518095
2024-09-07,41.94766028592773
2024-09-08,41.94766028592773
2024-09-09,51.19979762925839
2024-09-10,46.0172094181446
2024-09-11,46.57372895759306
2024-09-12,49.28676171240431
2024-09-13,47.93024533499869
2024-09-14,40.03462436907365
2024-09-15,36.76507207481394
2024-09-16,44.66069304073898
2024-09-17,47.999810277429745
2024-09-18,57.59977233291569
2024-09-19,57.59977233291569
2024-09-20,52.79979130517272
2024-09-21,41.599835573772445
2024-09-22,39.99984189785812
