Time,ap_classroom
2022-06-19,1.0
2022-06-20,2.0
2022-06-21,2.0
2022-06-22,2.0
2022-06-23,2.0
2022-06-24,2.0
2022-06-25,1.0
2022-06-26,1.0
2022-06-27,2.0
2022-06-28,2.0
2022-06-29,2.0
2022-06-30,2.0
2022-07-01,4.0
2022-07-02,3.0
2022-07-03,3.0
2022-07-04,7.0
2022-07-05,100.0
2022-07-06,15.0
2022-07-07,6.0
2022-07-08,4.0
2022-07-09,3.0
2022-07-10,2.0
2022-07-11,3.0
2022-07-12,3.0
2022-07-13,3.0
2022-07-14,2.0
2022-07-15,4.0
2022-07-16,2.0
2022-07-17,1.0
2022-07-18,2.0
2022-07-19,2.0
2022-07-20,2.0
2022-07-21,1.0
2022-07-22,2.0
2022-07-23,1.0
2022-07-24,1.0
2022-07-25,2.0
2022-07-26,1.0
2022-07-27,2.0
2022-07-28,2.0
2022-07-29,2.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,3.0
2022-08-02,3.0
2022-08-03,5.0
2022-08-04,5.0
2022-08-05,5.0
2022-08-06,1.0
2022-08-07,2.0
2022-08-08,8.0
2022-08-09,10.0
2022-08-10,13.0
2022-08-11,15.0
2022-08-12,17.0
2022-08-13,3.0
2022-08-14,4.0
2022-08-15,19.0
2022-08-16,24.0
2022-08-17,27.0
2022-08-18,31.0
2022-08-19,28.0
2022-08-20,5.0
2022-08-21,7.0
2022-08-22,35.0
2022-08-23,35.0
2022-08-24,36.0
2022-08-25,37.0
2022-08-26,34.0
2022-08-27,6.0
2022-08-28,10.0
2022-08-29,42.85781637717122
2022-08-30,48.303722084367244
2022-08-31,46.19900744416873
2022-09-01,45.83076923076923
2022-09-02,39.016625310173694
2022-09-03,4.709429280397022
2022-09-04,6.314143920595534
2022-09-05,11.023573200992555
2022-09-06,53.01315136476427
2022-09-07,55.11786600496278
2022-09-08,54.74962779156327
2022-09-09,48.803722084367244
2022-09-10,8.05062034739454
2022-09-11,12.760049627791563
2022-09-12,55.11786600496278
2022-09-13,54.74962779156327
2022-09-14,55.98610421836228
2022-09-15,52.14491315136476
2022-09-16,47.935483870967744
2022-09-17,7.682382133995037
2022-09-18,13.128287841191067
2022-09-19,50.90843672456575
2022-09-20,48.803722084367244
2022-09-21,47.067245657568236
2022-09-22,51.276674937965254
2022-09-23,43.22605459057072
2022-09-24,6.814143920595534
2022-09-25,10.65533498759305
2022-09-26,41.1213399503722
2022-09-27,44.96253101736973
2022-09-28,44.92506203473945
2022-09-29,44.18858560794044
2022-09-30,41.24267990074441
2022-10-01,8.10124069478908
2022-10-02,13.256575682382133
2022-10-03,44.92506203473945
2022-10-04,43.45210918114144
2022-10-05,37.56029776674938
2022-10-06,44.92506203473945
2022-10-07,34.614392059553346
2022-10-08,7.364764267990074
2022-10-09,9.574193548387097
2022-10-10,30.93200992555831
2022-10-11,39.7697270471464
2022-10-12,32.40496277915632
2022-10-13,41.97915632754342
2022-10-14,32.40496277915632
2022-10-15,6.628287841191066
2022-10-16,11.04714640198511
2022-10-17,41.97915632754342
2022-10-18,41.97915632754342
2022-10-19,41.97915632754342
2022-10-20,39.7697270471464
2022-10-21,35.350868486352354
2022-10-22,5.891811414392059
2022-10-23,10.310669975186103
2022-10-24,39.7697270471464
2022-10-25,40.506203473945405
2022-10-26,41.24267990074441
2022-10-27,40.506203473945405
2022-10-28,33.87791563275434
2022-10-29,6.628287841191066
2022-10-30,11.04714640198511
2022-10-31,36.08734491315136
2022-11-01,36.82382133995037
2022-11-02,41.24267990074441
2022-11-03,40.506203473945405
2022-11-04,37.56029776674938
2022-11-05,6.628287841191066
2022-11-06,9.574193548387097
2022-11-07,37.56029776674938
2022-11-08,25.776674937965257
2022-11-09,33.14143920595533
2022-11-10,33.14143920595533
2022-11-11,19.148387096774194
2022-11-12,5.891811414392059
2022-11-13,10.310669975186103
2022-11-14,39.7697270471464
2022-11-15,39.03325062034739
2022-11-16,33.87791563275434
2022-11-17,38.29677419354839
2022-11-18,31.668486352357316
2022-11-19,5.155334987593052
2022-11-20,5.891811414392059
2022-11-21,19.148387096774194
2022-11-22,15.466004962779156
2022-11-23,6.628287841191066
2022-11-24,2.209429280397022
2022-11-25,2.209429280397022
2022-11-26,3.682382133995037
2022-11-27,8.837717121588089
2022-11-28,27.98610421836228
2022-11-29,30.93200992555831
2022-11-30,33.14143920595533
2022-12-01,30.93200992555831
2022-12-02,30.93200992555831
2022-12-03,5.155334987593052
2022-12-04,8.837717121588089
2022-12-05,46.398014888337464
2022-12-06,41.97915632754342
2022-12-07,35.350868486352354
2022-12-08,36.82382133995037
2022-12-09,32.40496277915632
2022-12-10,7.364764267990074
2022-12-11,10.310669975186103
2022-12-12,41.24267990074441
2022-12-13,39.03325062034739
2022-12-14,36.82382133995037
2022-12-15,34.614392059553346
2022-12-16,28.722580645161287
2022-12-17,5.155334987593052
2022-12-18,7.364764267990074
2022-12-19,24.303722084367244
2022-12-20,22.830769230769228
2022-12-21,16.93895781637717
2022-12-22,10.310669975186103
2022-12-23,3.682382133995037
2022-12-24,1.4729528535980148
2022-12-25,0.7364764267990074
2022-12-26,0.7364764267990074
2022-12-27,0.7364764267990074
2022-12-28,2.9459057071960295
2022-12-29,2.209429280397022
2022-12-30,2.209429280397022
2022-12-31,2.209429280397022
2023-01-01,2.209429280397022
2023-01-02,4.418858560794044
2023-01-03,13.99305210918114
2023-01-04,19.148387096774194
2023-01-05,22.09429280397022
2023-01-06,19.8848635235732
2023-01-07,4.418858560794044
2023-01-08,6.628287841191066
2023-01-09,29.459057071960295
2023-01-10,31.668486352357316
2023-01-11,32.40496277915632
2023-01-12,30.93200992555831
2023-01-13,27.98610421836228
2023-01-14,3.682382133995037
2023-01-15,4.418858560794044
2023-01-16,9.574193548387097
2023-01-17,39.03325062034739
2023-01-18,36.82382133995037
2023-01-19,36.82382133995037
2023-01-20,31.668486352357316
2023-01-21,5.891811414392059
2023-01-22,8.837717121588089
2023-01-23,37.56029776674938
2023-01-24,33.87791563275434
2023-01-25,33.14143920595533
2023-01-26,33.14143920595533
2023-01-27,27.98610421836228
2023-01-28,5.155334987593052
2023-01-29,8.10124069478908
2023-01-30,34.614392059553346
2023-01-31,33.14143920595533
2023-02-01,28.722580645161287
2023-02-02,31.668486352357316
2023-02-03,29.459057071960295
2023-02-04,5.155334987593052
2023-02-05,8.837717121588089
2023-02-06,33.14143920595533
2023-02-07,33.87791563275434
2023-02-08,33.87791563275434
2023-02-09,33.87791563275434
2023-02-10,30.195533498759303
2023-02-11,5.155334987593052
2023-02-12,7.364764267990074
2023-02-13,30.93200992555831
2023-02-14,30.93200992555831
2023-02-15,33.14143920595533
2023-02-16,33.87791563275434
2023-02-17,25.776674937965257
2023-02-18,2.9459057071960295
2023-02-19,4.418858560794044
2023-02-20,10.310669975186103
2023-02-21,30.93200992555831
2023-02-22,25.776674937965257
2023-02-23,27.249627791563274
2023-02-24,26.513151364764266
2023-02-25,4.418858560794044
2023-02-26,8.837717121588089
2023-02-27,36.82382133995037
2023-02-28,30.195533498759303
2023-03-01,31.668486352357316
2023-03-02,32.40496277915632
2023-03-03,27.98610421836228
2023-03-04,5.155334987593052
2023-03-05,9.574193548387097
2023-03-06,34.614392059553346
2023-03-07,32.40496277915632
2023-03-08,33.14143920595533
2023-03-09,32.40496277915632
2023-03-10,30.195533498759303
2023-03-11,5.155334987593052
2023-03-12,7.364764267990074
2023-03-13,25.040198511166253
2023-03-14,25.776674937965257
2023-03-15,25.776674937965257
2023-03-16,24.303722084367244
2023-03-17,22.09429280397022
2023-03-18,5.891811414392059
2023-03-19,8.10124069478908
2023-03-20,31.668486352357316
2023-03-21,30.195533498759303
2023-03-22,30.195533498759303
2023-03-23,34.614392059553346
2023-03-24,31.668486352357316
2023-03-25,5.891811414392059
2023-03-26,9.574193548387097
2023-03-27,36.08734491315136
2023-03-28,33.87791563275434
2023-03-29,33.87791563275434
2023-03-30,33.14143920595533
2023-03-31,27.249627791563274
2023-04-01,6.628287841191066
2023-04-02,10.310669975186103
2023-04-03,31.668486352357316
2023-04-04,30.93200992555831
2023-04-05,27.98610421836228
2023-04-06,25.040198511166253
2023-04-07,12.520099255583126
2023-04-08,6.628287841191066
2023-04-09,9.574193548387097
2023-04-10,32.40496277915632
2023-04-11,36.08734491315136
2023-04-12,35.350868486352354
2023-04-13,36.08734491315136
2023-04-14,38.29677419354839
2023-04-15,9.574193548387097
2023-04-16,13.99305210918114
2023-04-17,53.76277915632754
2023-04-18,49.3439205955335
2023-04-19,54.49925558312655
2023-04-20,51.553349875930515
2023-04-21,44.18858560794044
2023-04-22,12.520099255583126
2023-04-23,18.411910669975185
2023-04-24,69.22878411910669
2023-04-25,62.600496277915624
2023-04-26,60.63941369957873
2023-04-27,65.92320387789255
2023-04-28,58.181637717121575
2023-04-29,21.50339892665474
2023-04-30,32.070979283282355
2023-05-01,74.03300825206301
2023-05-02,68.7492180737492
2023-05-03,58.181637717121575
2023-05-04,51.48484044087944
2023-05-05,35.941762363667834
2023-05-06,12.348825667955449
2023-05-07,17.632615846269257
2023-05-08,39.50425298632349
2023-05-09,28.200196202896873
2023-05-10,21.87163714005424
2023-05-11,15.174839863812105
2023-05-12,8.109804374170464
2023-05-13,1.413007097928328
2023-05-14,2.826014195856656
2023-05-15,8.478042587569968
2023-05-16,7.741566160770961
2023-05-17,7.06503548964164
2023-05-18,6.696797276242137
2023-05-19,6.696797276242137
2023-05-20,1.413007097928328
2023-05-21,1.413007097928328
2023-05-22,5.652028391713312
2023-05-23,5.283790178313808
2023-05-24,3.8707830803854804
2023-05-25,4.239021293784984
2023-05-26,2.7061226845172826
2023-05-27,0.0
2023-05-28,1.3530613422586413
2023-05-29,1.3530613422586413
2023-05-30,4.059184026775924
2023-05-31,4.059184026775924
2023-06-01,2.7061226845172826
2023-06-02,2.7061226845172826
2023-06-03,2.7061226845172826
2023-06-04,1.3530613422586413
2023-06-05,4.059184026775924
2023-06-06,2.7061226845172826
2023-06-07,1.3530613422586413
2023-06-08,2.7061226845172826
2023-06-09,1.3530613422586413
2023-06-10,1.3530613422586413
2023-06-11,1.3530613422586413
2023-06-12,2.7061226845172826
2023-06-13,2.7061226845172826
2023-06-14,2.7061226845172826
2023-06-15,1.3530613422586413
2023-06-16,2.7061226845172826
2023-06-17,1.3530613422586413
2023-06-18,1.3530613422586413
2023-06-19,1.3530613422586413
2023-06-20,2.7061226845172826
2023-06-21,2.7061226845172826
2023-06-22,2.7061226845172826
2023-06-23,2.7061226845172826
2023-06-24,2.7061226845172826
2023-06-25,1.3530613422586413
2023-06-26,2.7061226845172826
2023-06-27,2.7061226845172826
2023-06-28,1.3530613422586413
2023-06-29,2.7061226845172826
2023-06-30,2.7061226845172826
2023-07-01,2.7061226845172826
2023-07-02,4.059184026775924
2023-07-03,5.412245369034565
2023-07-04,13.530613422586413
2023-07-05,135.30613422586413
2023-07-06,14.883674764845054
2023-07-07,6.765306711293206
2023-07-08,4.059184026775924
2023-07-09,2.7061226845172826
2023-07-10,2.7061226845172826
2023-07-11,4.059184026775924
2023-07-12,2.7061226845172826
2023-07-13,2.7061226845172826
2023-07-14,2.7061226845172826
2023-07-15,1.3530613422586413
2023-07-16,1.3530613422586413
2023-07-17,2.7061226845172826
2023-07-18,2.7061226845172826
2023-07-19,2.7061226845172826
2023-07-20,2.7061226845172826
2023-07-21,1.3530613422586413
2023-07-22,1.3530613422586413
2023-07-23,1.3530613422586413
2023-07-24,2.7061226845172826
2023-07-25,1.3530613422586413
2023-07-26,1.3530613422586413
2023-07-27,1.3530613422586413
2023-07-28,1.3530613422586413
2023-07-29,1.3530613422586413
2023-07-30,1.3530613422586413
2023-07-31,1.3530613422586413
2023-08-01,4.059184026775924
2023-08-02,5.412245369034565
2023-08-03,5.412245369034565
2023-08-04,5.412245369034565
2023-08-05,1.3530613422586413
2023-08-06,1.3530613422586413
2023-08-07,8.118368053551848
2023-08-08,9.471429395810489
2023-08-09,12.177552080327771
2023-08-10,17.589797449362337
2023-08-11,17.589797449362337
2023-08-12,2.7061226845172826
2023-08-13,4.059184026775924
2023-08-14,23.0020428183969
2023-08-15,25.708165502914184
2023-08-16,29.767349529690108
2023-08-17,31.12041087194875
2023-08-18,33.82653355646603
2023-08-19,5.412245369034565
2023-08-20,6.765306711293206
2023-08-21,37.885717583241956
2023-08-22,37.885717583241956
2023-08-23,39.2387789255006
2023-08-24,41.94490161001788
2023-08-25,37.885717583241956
2023-08-26,5.412245369034565
2023-08-27,9.471429395810489
2023-08-28,48.710208321311086
2023-08-29,48.710208321311086
2023-08-30,47.357146979052445
2023-08-31,50.06326966356973
2023-09-01,39.2387789255006
2023-09-02,4.059184026775924
2023-09-03,5.412245369034565
2023-09-04,9.471429395810489
2023-09-05,59.534699059380216
2023-09-06,58.181637717121575
2023-09-07,63.59388308615614
2023-09-08,58.181637717121575
2023-09-09,6.765306711293206
2023-09-10,13.530613422586413
2023-09-11,59.534699059380216
2023-09-12,58.181637717121575
2023-09-13,56.828576374862934
2023-09-14,55.47551503260429
2023-09-15,50.06326966356973
2023-09-16,8.118368053551848
2023-09-17,13.530613422586413
2023-09-18,56.828576374862934
2023-09-19,55.47551503260429
2023-09-20,51.41633100582837
2023-09-21,51.41633100582837
2023-09-22,44.65102429453516
2023-09-23,6.765306711293206
2023-09-24,9.471429395810489
2023-09-25,39.2387789255006
2023-09-26,50.06326966356973
2023-09-27,47.357146979052445
2023-09-28,47.357146979052445
2023-09-29,44.65102429453516
2023-09-30,8.118368053551848
2023-10-01,12.177552080327771
2023-10-02,46.0040856367938
2023-10-03,47.357146979052445
2023-10-04,46.0040856367938
2023-10-05,44.65102429453516
2023-10-06,39.2387789255006
2023-10-07,6.765306711293206
2023-10-08,8.118368053551848
2023-10-09,29.767349529690108
2023-10-10,40.59184026775924
2023-10-11,36.532656240983314
2023-10-12,40.59184026775924
2023-10-13,33.82653355646603
2023-10-14,6.765306711293206
2023-10-15,10.82449073806913
2023-10-16,41.94490161001788
2023-10-17,39.2387789255006
2023-10-18,37.885717583241956
2023-10-19,39.2387789255006
2023-10-20,36.532656240983314
2023-10-21,6.765306711293206
2023-10-22,10.82449073806913
2023-10-23,43.29796295227652
2023-10-24,41.94490161001788
2023-10-25,39.2387789255006
2023-10-26,37.885717583241956
2023-10-27,33.82653355646603
2023-10-28,5.412245369034565
2023-10-29,10.82449073806913
2023-10-30,41.94490161001788
2023-10-31,36.532656240983314
2023-11-01,36.532656240983314
2023-11-02,37.885717583241956
2023-11-03,35.17959489872467
2023-11-04,6.765306711293206
2023-11-05,9.471429395810489
2023-11-06,46.0040856367938
2023-11-07,33.82653355646603
2023-11-08,39.2387789255006
2023-11-09,35.17959489872467
2023-11-10,23.0020428183969
2023-11-11,5.412245369034565
2023-11-12,9.471429395810489
2023-11-13,46.0040856367938
2023-11-14,37.885717583241956
2023-11-15,40.59184026775924
2023-11-16,44.65102429453516
2023-11-17,35.17959489872467
2023-11-18,4.059184026775924
2023-11-19,5.412245369034565
2023-11-20,20.29592013387962
2023-11-21,16.236736107103695
2023-11-22,4.059184026775924
2023-11-23,2.7061226845172826
2023-11-24,2.7061226845172826
2023-11-25,4.059184026775924
2023-11-26,6.765306711293206
2023-11-27,27.061226845172826
2023-11-28,29.767349529690108
2023-11-29,33.82653355646603
2023-11-30,29.767349529690108
2023-12-01,29.767349529690108
2023-12-02,5.412245369034565
2023-12-03,9.471429395810489
2023-12-04,35.17959489872467
2023-12-05,35.17959489872467
2023-12-06,35.17959489872467
2023-12-07,35.17959489872467
2023-12-08,33.82653355646603
2023-12-09,5.412245369034565
2023-12-10,10.82449073806913
2023-12-11,39.2387789255006
2023-12-12,40.59184026775924
2023-12-13,46.0040856367938
2023-12-14,36.532656240983314
2023-12-15,31.12041087194875
2023-12-16,6.765306711293206
2023-12-17,9.471429395810489
2023-12-18,29.767349529690108
2023-12-19,28.414288187431467
2023-12-20,24.355104160655543
2023-12-21,14.883674764845054
2023-12-22,6.658486079009629
2023-12-23,1.495488851970077
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,0.6765306711293206
2023-12-27,1.495488851970077
2023-12-28,1.495488851970077
2023-12-29,1.495488851970077
2023-12-30,1.495488851970077
2023-12-31,1.495488851970077
2024-01-01,2.1720195230993977
2024-01-02,9.649463782949784
2024-01-03,13.316972158019258
2024-01-04,16.984480533088735
2024-01-05,16.984480533088735
2024-01-06,2.990977703940154
2024-01-07,6.658486079009629
2024-01-08,26.633944316038516
2024-01-09,26.633944316038516
2024-01-10,28.129433168008596
2024-01-11,31.12041087194875
2024-01-12,28.129433168008596
2024-01-13,3.667508375069475
2024-01-14,4.486466555910232
2024-01-15,8.153974930979707
2024-01-16,24.461924792939122
2024-01-17,31.12041087194875
2024-01-18,31.12041087194875
2024-01-19,26.633944316038516
2024-01-20,5.162997227039552
2024-01-21,8.189581808407565
2024-01-22,32.75832723363026
2024-01-23,32.75832723363026
2024-01-24,31.12041087194875
2024-01-25,31.12041087194875
2024-01-26,29.482494510267237
2024-01-27,6.5516654467260524
2024-01-28,6.5516654467260524
2024-01-29,34.39624359531177
2024-01-30,37.672076318674804
2024-01-31,36.034159956993285
2024-02-01,32.75832723363026
2024-02-02,31.12041087194875
2024-02-03,4.9137490850445396
2024-02-04,8.189581808407565
2024-02-05,36.034159956993285
2024-02-06,32.75832723363026
2024-02-07,34.39624359531177
2024-02-08,32.75832723363026
2024-02-09,31.12041087194875
2024-02-10,4.9137490850445396
2024-02-11,8.189581808407565
2024-02-12,29.482494510267237
2024-02-13,32.75832723363026
2024-02-14,29.482494510267237
2024-02-15,32.75832723363026
2024-02-16,24.568745425222698
2024-02-17,4.9137490850445396
2024-02-18,3.2758327233630262
2024-02-19,11.465414531770591
2024-02-20,27.844578148585722
2024-02-21,29.482494510267237
2024-02-22,27.844578148585722
2024-02-23,24.568745425222698
2024-02-24,4.9137490850445396
2024-02-25,8.189581808407565
2024-02-26,36.034159956993285
2024-02-27,32.75832723363026
2024-02-28,34.39624359531177
2024-02-29,31.12041087194875
2024-03-01,31.12041087194875
2024-03-02,4.9137490850445396
2024-03-03,8.189581808407565
2024-03-04,36.034159956993285
2024-03-05,32.75832723363026
2024-03-06,34.39624359531177
2024-03-07,32.75832723363026
2024-03-08,27.844578148585722
2024-03-09,6.5516654467260524
2024-03-10,8.189581808407565
2024-03-11,26.20666178690421
2024-03-12,26.20666178690421
2024-03-13,26.20666178690421
2024-03-14,27.844578148585722
2024-03-15,22.930829063541182
2024-03-16,4.9137490850445396
2024-03-17,8.189581808407565
2024-03-18,31.12041087194875
2024-03-19,31.12041087194875
2024-03-20,29.482494510267237
2024-03-21,29.482494510267237
2024-03-22,27.844578148585722
2024-03-23,4.9137490850445396
2024-03-24,6.5516654467260524
2024-03-25,27.844578148585722
2024-03-26,26.20666178690421
2024-03-27,27.844578148585722
2024-03-28,24.568745425222698
2024-03-29,11.465414531770591
2024-03-30,4.9137490850445396
2024-03-31,4.9137490850445396
2024-04-01,19.654996340178158
2024-04-02,27.844578148585722
2024-04-03,27.844578148585722
2024-04-04,31.12041087194875
2024-04-05,29.482494510267237
2024-04-06,6.5516654467260524
2024-04-07,9.827498170089079
2024-04-08,36.034159956993285
2024-04-09,37.672076318674804
2024-04-10,37.672076318674804
2024-04-11,39.309992680356316
2024-04-12,37.672076318674804
2024-04-13,6.5516654467260524
2024-04-14,11.465414531770591
2024-04-15,47.49957448876388
2024-04-16,45.861658127082364
2024-04-17,44.22374176540085
2024-04-18,49.137490850445396
2024-04-19,42.58582540371934
2024-04-20,9.827498170089079
2024-04-21,13.103330893452105
2024-04-22,57.327072658852956
2024-04-23,55.689156297171444
2024-04-24,54.05123993548993
2024-04-25,52.41332357380842
2024-04-26,49.137490850445396
2024-04-27,13.103330893452105
2024-04-28,18.017079978496643
2024-04-29,72.06831991398657
2024-04-30,75.34415263734961
2024-05-01,70.43040355230507
2024-05-02,68.79248719062355
2024-05-03,57.327072658852956
2024-05-04,18.017079978496643
2024-05-05,26.20666178690421
2024-05-06,76.98206899903111
2024-05-07,63.87873810557901
2024-05-08,57.327072658852956
2024-05-09,52.41332357380842
2024-05-10,42.58582540371934
2024-05-11,13.103330893452105
2024-05-12,16.37916361681513
2024-05-13,39.309992680356316
2024-05-14,31.12041087194875
2024-05-15,26.20666178690421
2024-05-16,18.017079978496643
2024-05-17,9.827498170089079
2024-05-18,1.6379163616815131
2024-05-19,1.6379163616815131
2024-05-20,8.189581808407565
2024-05-21,8.189581808407565
2024-05-22,6.5516654467260524
2024-05-23,4.9137490850445396
2024-05-24,3.2758327233630262
2024-05-25,1.6379163616815131
2024-05-26,1.6379163616815131
2024-05-27,1.6379163616815131
2024-05-28,3.2758327233630262
2024-05-29,3.2758327233630262
2024-05-30,3.2758327233630262
2024-05-31,3.2758327233630262
2024-06-01,1.6379163616815131
2024-06-02,1.6379163616815131
2024-06-03,3.2758327233630262
2024-06-04,3.2758327233630262
2024-06-05,3.2758327233630262
2024-06-06,3.2758327233630262
2024-06-07,1.6379163616815131
2024-06-08,1.6379163616815131
2024-06-09,1.6379163616815131
2024-06-10,3.2758327233630262
2024-06-11,1.6379163616815131
2024-06-12,1.6379163616815131
2024-06-13,1.6379163616815131
2024-06-14,1.6379163616815131
2024-06-15,1.6379163616815131
2024-06-16,1.6379163616815131
2024-06-17,1.6379163616815131
2024-06-18,3.2758327233630262
2024-06-19,1.6379163616815131
2024-06-20,3.2758327233630262
2024-06-21,3.2758327233630262
2024-06-22,1.6379163616815131
2024-06-23,1.6379163616815131
2024-06-24,3.2758327233630262
2024-06-25,3.2758327233630262
2024-06-26,1.6379163616815131
2024-06-27,3.2758327233630262
2024-06-28,3.2758327233630262
2024-06-29,1.6379163616815131
2024-06-30,1.6379163616815131
2024-07-01,3.2758327233630262
2024-07-02,4.9137490850445396
2024-07-03,8.189581808407565
2024-07-04,4.9137490850445396
2024-07-05,6.5516654467260524
2024-07-06,4.9137490850445396
2024-07-07,9.827498170089079
2024-07-08,163.7916361681513
2024-07-09,18.017079978496643
2024-07-10,4.9137490850445396
2024-07-11,4.9137490850445396
2024-07-12,3.2758327233630262
2024-07-13,3.2758327233630262
2024-07-14,3.2758327233630262
2024-07-15,4.9137490850445396
2024-07-16,3.2758327233630262
2024-07-17,3.2758327233630262
2024-07-18,1.6379163616815131
2024-07-19,1.6379163616815131
2024-07-20,1.6379163616815131
2024-07-21,1.6379163616815131
2024-07-22,1.6379163616815131
2024-07-23,1.6379163616815131
2024-07-24,1.6379163616815131
2024-07-25,1.6379163616815131
2024-07-26,1.6379163616815131
2024-07-27,1.6379163616815131
2024-07-28,1.6379163616815131
2024-07-29,1.6379163616815131
2024-07-30,1.6379163616815131
2024-07-31,1.6379163616815131
2024-08-01,4.9137490850445396
2024-08-02,4.9137490850445396
2024-08-03,1.6379163616815131
2024-08-04,1.6379163616815131
2024-08-05,8.189581808407565
2024-08-06,8.189581808407565
2024-08-07,9.827498170089079
2024-08-08,11.465414531770591
2024-08-09,11.465414531770591
2024-08-10,1.6379163616815131
2024-08-11,3.2758327233630262
2024-08-12,19.654996340178158
2024-08-13,26.20666178690421
2024-08-14,31.12041087194875
2024-08-15,36.034159956993285
2024-08-16,36.034159956993285
2024-08-17,4.9137490850445396
2024-08-18,7.097637567286556
2024-08-19,38.76402055979581
2024-08-20,41.22089510231808
2024-08-21,42.58582540371934
2024-08-22,49.137490850445396
2024-08-23,48.59151872988489
2024-08-24,6.5516654467260524
2024-08-25,9.827498170089079
2024-08-26,53.77825387520968
2024-08-27,57.05408659857271
2024-08-28,58.41901689997397
2024-08-29,57.05408659857271
2024-08-30,49.137490850445396
2024-08-31,6.5516654467260524
2024-09-01,7.916595748127313
2024-09-02,11.738400592050844
2024-09-03,58.964989020534475
2024-09-04,65.51665446726052
2024-09-05,65.51665446726052
2024-09-06,62.2408217438975
2024-09-07,9.827498170089079
2024-09-08,13.64930301401261
2024-09-09,65.51665446726052
2024-09-10,60.32991932193573
2024-09-11,60.32991932193573
