Time,tom_brady
2024-11-15,0.6933333333333334
2024-11-16,1.1555555555555557
2024-11-17,1.848888888888889
2024-11-18,1.1555555555555557
2024-11-19,0.9244444444444445
2024-11-20,0.6933333333333334
2024-11-21,0.6933333333333334
2024-11-22,0.9244444444444445
2024-11-23,0.9244444444444445
2024-11-24,1.617777777777778
2024-11-25,1.1555555555555557
2024-11-26,0.9244444444444445
2024-11-27,0.9244444444444445
2024-11-28,3.235555555555556
2024-11-29,2.5422222222222226
2024-11-30,1.1555555555555557
2024-12-01,1.3866666666666667
2024-12-02,1.1555555555555557
2024-12-03,0.9244444444444445
2024-12-04,0.9244444444444445
2024-12-05,0.6933333333333334
2024-12-06,0.9244444444444445
2024-12-07,0.6933333333333334
2024-12-08,1.848888888888889
2024-12-09,1.617777777777778
2024-12-10,0.9244444444444445
2024-12-11,0.9244444444444445
2024-12-12,0.9244444444444445
2024-12-13,0.9244444444444445
2024-12-14,0.9244444444444445
2024-12-15,1.617777777777778
2024-12-16,1.1555555555555557
2024-12-17,0.9244444444444445
2024-12-18,0.9244444444444445
2024-12-19,0.9244444444444445
2024-12-20,1.1555555555555557
2024-12-21,1.3866666666666667
2024-12-22,1.848888888888889
2024-12-23,1.1555555555555557
2024-12-24,0.9244444444444445
2024-12-25,1.3866666666666667
2024-12-26,1.1555555555555557
2024-12-27,0.9244444444444445
2024-12-28,1.1555555555555557
2024-12-29,2.7733333333333334
2024-12-30,2.3111111111111113
2024-12-31,1.617777777777778
2025-01-01,1.1555555555555557
2025-01-02,1.1555555555555557
2025-01-03,1.1555555555555557
2025-01-04,0.9244444444444445
2025-01-05,2.5422222222222226
2025-01-06,1.848888888888889
2025-01-07,1.1555555555555557
2025-01-08,1.3866666666666667
2025-01-09,1.1555555555555557
2025-01-10,1.1555555555555557
2025-01-11,1.617777777777778
2025-01-12,3.466666666666667
2025-01-13,2.5422222222222226
2025-01-14,1.617777777777778
2025-01-15,1.1555555555555557
2025-01-16,1.1555555555555557
2025-01-17,1.1555555555555557
2025-01-18,1.3866666666666667
2025-01-19,5.084444444444445
2025-01-20,2.08
2025-01-21,1.1555555555555557
2025-01-22,1.1555555555555557
2025-01-23,1.1555555555555557
2025-01-24,1.1555555555555557
2025-01-25,1.3866666666666667
2025-01-26,4.391111111111112
2025-01-27,4.16
2025-01-28,1.848888888888889
2025-01-29,1.617777777777778
2025-01-30,1.617777777777778
2025-01-31,1.617777777777778
2025-02-01,1.617777777777778
2025-02-02,1.617777777777778
2025-02-03,1.1555555555555557
2025-02-04,1.1555555555555557
2025-02-05,1.3866666666666667
2025-02-06,1.617777777777778
2025-02-07,2.3111111111111113
2025-02-08,2.08
2025-02-09,9.706666666666667
2025-02-10,23.111111111111114
2025-02-11,3.466666666666667
2025-02-12,2.3111111111111113
2025-02-13,2.3111111111111113
2025-02-14,1.848888888888889
2025-02-15,1.848888888888889
2025-02-16,1.617777777777778
2025-02-17,1.1555555555555557
2025-02-18,1.1555555555555557
2025-02-19,0.9244444444444445
2025-02-20,1.1555555555555557
2025-02-21,0.9244444444444445
2025-02-22,0.9244444444444445
2025-02-23,0.9244444444444445
2025-02-24,0.9244444444444445
2025-02-25,0.6933333333333334
2025-02-26,0.6933333333333334
2025-02-27,0.6933333333333334
2025-02-28,0.6933333333333334
2025-03-01,0.6933333333333334
2025-03-02,0.6933333333333334
2025-03-03,0.6933333333333334
2025-03-04,0.6933333333333334
2025-03-05,0.6933333333333334
2025-03-06,0.6933333333333334
2025-03-07,0.6933333333333334
2025-03-08,0.6933333333333334
2025-03-09,0.6933333333333334
2025-03-10,0.6933333333333334
2025-03-11,0.6933333333333334
2025-03-12,0.6933333333333334
2025-03-13,0.6933333333333334
2025-03-14,0.6933333333333334
2025-03-15,0.6933333333333334
2025-03-16,0.6933333333333334
2025-03-17,0.6933333333333334
2025-03-18,0.6933333333333334
2025-03-19,0.6933333333333334
2025-03-20,0.6933333333333334
2025-03-21,0.46222222222222226
2025-03-22,0.6933333333333334
2025-03-23,0.6933333333333334
2025-03-24,0.46222222222222226
2025-03-25,0.6933333333333334
2025-03-26,0.6933333333333334
2025-03-27,0.46222222222222226
2025-03-28,0.46222222222222226
2025-03-29,0.6933333333333334
2025-03-30,0.46222222222222226
2025-03-31,0.46222222222222226
2025-04-01,1.1555555555555557
2025-04-02,0.6933333333333334
2025-04-03,0.6933333333333334
2025-04-04,0.46222222222222226
2025-04-05,0.6933333333333334
2025-04-06,0.6933333333333334
2025-04-07,0.6933333333333334
2025-04-08,0.46222222222222226
2025-04-09,0.46222222222222226
2025-04-10,0.46222222222222226
2025-04-11,0.46222222222222226
2025-04-12,0.6933333333333334
2025-04-13,0.6933333333333334
2025-04-14,0.46222222222222226
2025-04-15,0.48039950062421977
2025-04-16,0.48039950062421977
2025-04-17,0.48039950062421977
2025-04-18,0.48039950062421977
2025-04-19,0.6582771535580525
2025-04-20,0.7205992509363296
2025-04-21,0.5115605493133584
2025-04-22,0.48039950062421977
2025-04-23,0.48039950062421977
2025-04-24,0.5115605493133584
2025-04-25,1.5879151061173533
2025-04-26,3.834107365792759
2025-04-27,1.378876404494382
2025-04-28,0.9607990012484395
2025-04-29,0.8673158551810238
2025-04-30,0.689438202247191
2025-05-01,0.689438202247191
2025-05-02,0.6582771535580525
2025-05-03,0.6582771535580525
2025-05-04,0.689438202247191
2025-05-05,0.6582771535580525
2025-05-06,0.689438202247191
2025-05-07,0.8673158551810238
2025-05-08,0.7205992509363296
2025-05-09,0.7205992509363296
2025-05-10,0.7205992509363296
2025-05-11,0.8984769038701623
2025-05-12,0.9296379525593008
2025-05-13,0.7205992509363296
2025-05-14,0.689438202247191
2025-05-15,0.7478651685393258
2025-05-16,0.7478651685393258
2025-05-17,0.6855430711610486
2025-05-18,0.6855430711610486
2025-05-19,0.6232209737827715
2025-05-20,0.6232209737827715
2025-05-21,0.5608988764044944
2025-05-22,0.6232209737827715
2025-05-23,1.0594756554307116
2025-05-24,0.9348314606741572
2025-05-25,1.246441947565543
2025-05-26,0.8725093632958801
2025-05-27,0.7478651685393258
2025-05-28,0.6855430711610486
2025-05-29,0.6855430711610486
2025-05-30,0.6232209737827715
2025-05-31,0.6232209737827715
2025-06-01,0.7478651685393258
2025-06-02,0.7478651685393258
2025-06-03,0.6855430711610486
2025-06-04,0.5608988764044944
2025-06-05,0.6855430711610486
2025-06-06,0.6855430711610486
2025-06-07,0.6232209737827715
2025-06-08,0.6232209737827715
2025-06-09,0.5608988764044944
2025-06-10,0.4985767790262172
2025-06-11,0.4985767790262172
2025-06-12,0.5608988764044944
2025-06-13,0.6232209737827715
2025-06-14,0.6855430711610486
2025-06-15,0.6855430711610486
2025-06-16,0.5608988764044944
2025-06-17,0.5608988764044944
2025-06-18,0.5608988764044944
2025-06-19,0.4985767790262172
2025-06-20,0.6232209737827715
2025-06-21,0.9348314606741572
2025-06-22,0.810187265917603
2025-06-23,0.6232209737827715
2025-06-24,0.5608988764044944
2025-06-25,0.4985767790262172
2025-06-26,0.6232209737827715
2025-06-27,0.6855430711610486
2025-06-28,1.9319850187265917
2025-06-29,1.8696629213483145
2025-06-30,1.4334082397003745
2025-07-01,1.1217977528089889
2025-07-02,0.8725093632958801
2025-07-03,0.7478651685393258
2025-07-04,0.9348314606741572
2025-07-05,0.810187265917603
2025-07-06,0.810187265917603
2025-07-07,0.810187265917603
2025-07-08,0.810187265917603
2025-07-09,0.810187265917603
2025-07-10,2.056629213483146
2025-07-11,2.1812734082397003
2025-07-12,1.4957303370786517
2025-07-13,1.4334082397003745
2025-07-14,1.0594756554307116
2025-07-15,0.8725093632958801
2025-07-16,0.7478651685393258
2025-07-17,0.7478651685393258
2025-07-18,0.7478651685393258
2025-07-19,0.7478651685393258
2025-07-20,0.810187265917603
2025-07-21,0.6232209737827715
2025-07-22,0.6855430711610486
2025-07-23,0.6232209737827715
2025-07-24,0.6855430711610486
2025-07-25,0.6855430711610486
2025-07-26,0.810187265917603
2025-07-27,0.810187265917603
2025-07-28,0.810187265917603
2025-07-29,0.6855430711610486
2025-07-30,0.7478651685393258
2025-07-31,0.810187265917603
2025-08-01,0.9971535580524344
2025-08-02,1.0594756554307116
2025-08-03,1.4957303370786517
2025-08-04,1.246441947565543
2025-08-05,0.810187265917603
2025-08-06,0.810187265917603
2025-08-07,0.810187265917603
2025-08-08,2.6798501872659175
2025-08-09,3.926292134831461
2025-08-10,1.8073408239700375
2025-08-11,1.1841198501872658
2025-08-12,1.0594756554307116
2025-08-13,0.810187265917603
2025-08-14,0.810187265917603
2025-08-15,0.810187265917603
2025-08-16,0.9971535580524344
2025-08-17,1.0594756554307116
2025-08-18,0.810187265917603
2025-08-19,0.6855430711610486
2025-08-20,0.810187265917603
2025-08-21,0.8725093632958801
2025-08-22,0.810187265917603
2025-08-23,0.9971535580524344
2025-08-24,0.9348314606741572
2025-08-25,0.6855430711610486
2025-08-26,0.6855430711610486
2025-08-27,0.7478651685393258
2025-08-28,0.9971535580524344
2025-08-29,0.9971535580524344
2025-08-30,1.1217977528089889
2025-08-31,0.9971535580524344
2025-09-01,0.9348314606741572
2025-09-02,1.1217977528089889
2025-09-03,0.810187265917603
2025-09-04,0.8725093632958801
2025-09-05,1.0594756554307116
2025-09-06,1.1217977528089889
2025-09-07,2.492883895131086
2025-09-08,1.3087640449438203
2025-09-09,1.0594756554307116
2025-09-10,0.7478651685393258
2025-09-11,0.6855430711610486
2025-09-12,0.7478651685393258
2025-09-13,0.810187265917603
2025-09-14,2.555205992509363
2025-09-15,1.3087640449438203
2025-09-16,2.6175280898876405
2025-09-17,1.3087640449438203
2025-09-18,1.0594756554307116
2025-09-19,1.1841198501872658
2025-09-20,1.1217977528089889
2025-09-21,2.492883895131086
2025-09-22,1.246441947565543
2025-09-23,1.1841198501872658
2025-09-24,0.9971535580524344
2025-09-25,0.810187265917603
2025-09-26,0.9348314606741572
2025-09-27,0.810187265917603
2025-09-28,1.9319850187265917
2025-09-29,0.9348314606741572
2025-09-30,0.810187265917603
2025-10-01,0.7478651685393258
2025-10-02,0.810187265917603
2025-10-03,0.9348314606741572
2025-10-04,0.9348314606741572
2025-10-05,1.8696629213483145
2025-10-06,1.246441947565543
2025-10-07,1.0594756554307116
2025-10-08,0.9348314606741572
2025-10-09,0.8725093632958801
2025-10-10,0.8725093632958801
2025-10-11,0.9971535580524344
2025-10-12,1.8073408239700375
2025-10-13,1.1841198501872658
2025-10-14,0.9971535580524344
2025-10-15,0.9971535580524344
2025-10-16,1.0594756554307116
2025-10-17,1.8696629213483145
2025-10-18,0.9348314606741572
2025-10-19,2.056629213483146
2025-10-20,1.1217977528089889
2025-10-21,0.9971535580524344
2025-10-22,0.7478651685393258
2025-10-23,0.810187265917603
2025-10-24,0.7478651685393258
2025-10-25,0.8725093632958801
2025-10-26,1.9319850187265917
2025-10-27,1.4334082397003745
2025-10-28,0.9348314606741572
2025-10-29,0.6855430711610486
2025-10-30,0.6855430711610486
2025-10-31,0.6855430711610486
2025-11-01,0.9971535580524344
2025-11-02,2.430561797752809
2025-11-03,1.1217977528089889
2025-11-04,1.4334082397003745
2025-11-05,1.9943071161048689
2025-11-06,1.4334082397003745
2025-11-07,1.246441947565543
2025-11-08,1.1217977528089889
2025-11-09,2.1812734082397003
2025-11-10,1.620374531835206
2025-11-11,1.0594756554307116
2025-11-12,0.8725093632958801
2025-11-13,0.9971535580524344
2025-11-14,1.5580524344569289
2025-11-15,0.9971535580524344
2025-11-16,1.8073408239700375
2025-11-17,1.1841198501872658
2025-11-18,1.1841198501872658
2025-11-19,0.810187265917603
2025-11-20,0.8725093632958801
2025-11-21,0.810187265917603
2025-11-22,0.7478651685393258
2025-11-23,1.5580524344569289
2025-11-24,3.4900374531835205
2025-11-25,1.620374531835206
2025-11-26,1.0594756554307116
2025-11-27,3.9886142322097378
2025-11-28,1.7450187265917603
2025-11-29,1.682696629213483
2025-11-30,1.620374531835206
2025-12-01,1.1217977528089889
2025-12-02,1.4957303370786517
2025-12-03,0.9971535580524344
2025-12-04,0.7478651685393258
2025-12-05,0.9348314606741572
2025-12-06,0.9971535580524344
2025-12-07,1.9319850187265917
2025-12-08,2.056629213483146
2025-12-09,2.056629213483146
2025-12-10,1.682696629213483
2025-12-11,1.4567790262172284
2025-12-12,1.6982771535580525
2025-12-13,1.4178277153558052
2025-12-14,2.804494382022472
2025-12-15,2.4227715355805244
2025-12-16,1.487940074906367
2025-12-17,1.075056179775281
2025-12-18,0.8647191011235955
2025-12-19,1.1451685393258426
2025-12-20,1.4178277153558052
2025-12-21,3.2563295880149816
2025-12-22,1.970936329588015
2025-12-23,2.352659176029962
2025-12-24,1.246441947565543
2025-12-25,1.4567790262172284
2025-12-26,1.316554307116105
2025-12-27,1.1451685393258426
2025-12-28,3.5991011235955055
2025-12-29,2.321498127340824
2025-12-30,1.487940074906367
2025-12-31,1.176329588014981
2026-01-01,3.9107116104868913
2026-01-02,6.2322097378277155
2026-01-03,3.3576029962546814
2026-01-04,4.152209737827715
2026-01-05,3.1472659176029962
2026-01-06,2.0098876404494384
2026-01-07,1.5580524344569289
2026-01-08,1.246441947565543
2026-01-09,1.5580524344569289
2026-01-10,1.7917602996254682
2026-01-11,3.8172284644194754
2026-01-12,3.0382022471910113
2026-01-13,2.960299625468165
2026-01-14,1.5580524344569289
2026-01-15,1.7138576779026218
2026-01-16,1.4801498127340824
2026-01-17,1.947565543071161
2026-01-18,6.933333333333334
2026-01-19,3.0382022471910113
2026-01-20,3.2719101123595506
2026-01-21,1.7917602996254682
2026-01-22,1.4801498127340824
2026-01-23,1.4801498127340824
2026-01-24,1.4801498127340824
2026-01-25,3.5835205992509365
2026-01-26,5.141573033707865
2026-01-27,1.947565543071161
2026-01-28,2.1812734082397003
2026-01-29,2.103370786516854
2026-01-30,1.5580524344569289
2026-01-31,1.6359550561797753
2026-02-01,1.7138576779026218
2026-02-02,1.4801498127340824
2026-02-03,1.7917602996254682
2026-02-04,1.4801498127340824
2026-02-05,1.7917602996254682
2026-02-06,2.4149812734082396
2026-02-07,2.4149812734082396
2026-02-08,5.68689138576779
2026-02-09,7.790262172284644
2026-02-10,2.103370786516854
2026-02-11,1.6359550561797753
2026-02-12,1.3243445692883895
2026-02-13,1.0906367041198501
2026-02-14,1.0127340823970037
2026-02-15,0.8569288389513109
2026-02-16,0.9348314606741572
2026-02-17,0.7790262172284644
2026-02-18,0.701123595505618
2026-02-19,0.9348314606741572
2026-02-20,0.7790262172284644
2026-02-21,0.701123595505618
2026-02-22,0.701123595505618
2026-02-23,0.6232209737827715
2026-02-24,0.6232209737827715
2026-02-25,0.6232209737827715
2026-02-26,0.5453183520599251
2026-02-27,0.5453183520599251
2026-02-28,0.6232209737827715
2026-03-01,0.6232209737827715
2026-03-02,0.6232209737827715
2026-03-03,0.7790262172284644
2026-03-04,0.701123595505618
2026-03-05,0.701123595505618
2026-03-06,0.6232209737827715
2026-03-07,0.701123595505618
2026-03-08,0.7790262172284644
2026-03-09,0.7790262172284644
2026-03-10,0.8569288389513109
2026-03-11,0.7790262172284644
2026-03-12,0.6232209737827715
2026-03-13,0.6232209737827715
2026-03-14,0.6232209737827715
2026-03-15,0.6232209737827715
2026-03-16,0.5453183520599251
2026-03-17,0.701123595505618
2026-03-18,0.7790262172284644
2026-03-19,0.8569288389513109
2026-03-20,1.0906367041198501
2026-03-21,2.0254681647940074
2026-03-22,2.0254681647940074
2026-03-23,0.9348314606741572
2026-03-24,0.701123595505618
2026-03-25,0.701123595505618
2026-03-26,0.9348314606741572
2026-03-27,0.8569288389513109
2026-03-28,0.701123595505618
2026-03-29,0.6232209737827715
2026-03-30,0.5453183520599251
2026-03-31,0.5453183520599251
2026-04-01,0.8569288389513109
2026-04-02,0.9348314606741572
2026-04-03,0.701123595505618
2026-04-04,0.701123595505618
2026-04-05,0.701123595505618
2026-04-06,0.5453183520599251
2026-04-07,0.6232209737827715
2026-04-08,0.5453183520599251
2026-04-09,0.5453183520599251
2026-04-10,0.5453183520599251
2026-04-11,0.5453183520599251
2026-04-12,0.5453183520599251
2026-04-13,0.4674157303370786
2026-04-14,0.5453183520599251
2026-04-15,0.5453183520599251
2026-04-16,0.701123595505618
2026-04-17,0.5453183520599251
2026-04-18,0.6232209737827715
2026-04-19,0.6232209737827715
2026-04-20,0.5453183520599251
2026-04-21,0.9348314606741572
2026-04-22,0.701123595505618
2026-04-23,0.701123595505618
2026-04-24,0.9348314606741572
2026-04-25,1.0127340823970037
2026-04-26,0.7790262172284644
2026-04-27,0.6232209737827715
2026-04-28,0.6232209737827715
2026-04-29,0.5453183520599251
2026-04-30,0.6232209737827715
2026-05-01,0.5453183520599251
2026-05-02,0.6232209737827715
2026-05-03,0.701123595505618
2026-05-04,0.5453183520599251
2026-05-05,0.5453183520599251
2026-05-06,0.5453183520599251
2026-05-07,0.5453183520599251
2026-05-08,0.5453183520599251
2026-05-09,0.701123595505618
2026-05-10,0.8569288389513109
2026-05-11,1.7917602996254682
2026-05-12,1.6359550561797753
2026-05-13,1.1685393258426966
2026-05-14,1.0906367041198501
2026-05-15,1.0127340823970037
2026-05-16,1.246441947565543
2026-05-17,1.5580524344569289
2026-05-18,1.3243445692883895
2026-05-19,0.9348314606741572
2026-05-20,1.0127340823970037
2026-05-21,1.0127340823970037
2026-05-22,0.7790262172284644
2026-05-23,0.8569288389513109
2026-05-24,0.8569288389513109
2026-05-25,1.5580524344569289
2026-05-26,0.7790262172284644
2026-05-27,0.6232209737827715
2026-05-28,0.6232209737827715
2026-05-29,0.6232209737827715
2026-05-30,0.701123595505618
2026-05-31,0.701123595505618
