Time,gmail
2022-10-08,50.81443298969072
2022-10-09,47.93814432989691
2022-10-10,75.74226804123711
2022-10-11,83.41237113402062
2022-10-12,82.45360824742268
2022-10-13,84.37113402061856
2022-10-14,77.65979381443299
2022-10-15,47.93814432989691
2022-10-16,47.93814432989691
2022-10-17,85.3298969072165
2022-10-18,83.41237113402062
2022-10-19,85.3298969072165
2022-10-20,83.41237113402062
2022-10-21,74.78350515463917
2022-10-22,46.97938144329897
2022-10-23,46.97938144329897
2022-10-24,77.65979381443299
2022-10-25,83.41237113402062
2022-10-26,78.61855670103093
2022-10-27,77.65979381443299
2022-10-28,69.03092783505154
2022-10-29,45.06185567010309
2022-10-30,44.103092783505154
2022-10-31,81.49484536082474
2022-11-01,78.61855670103093
2022-11-02,82.45360824742268
2022-11-03,82.45360824742268
2022-11-04,74.78350515463917
2022-11-05,46.97938144329897
2022-11-06,45.06185567010309
2022-11-07,78.61855670103093
2022-11-08,73.82474226804123
2022-11-09,76.70103092783505
2022-11-10,74.78350515463917
2022-11-11,65.19587628865979
2022-11-12,46.02061855670103
2022-11-13,46.02061855670103
2022-11-14,81.49484536082474
2022-11-15,82.45360824742268
2022-11-16,81.49484536082474
2022-11-17,79.57731958762886
2022-11-18,77.65979381443299
2022-11-19,48.896907216494846
2022-11-20,46.97938144329897
2022-11-21,72.8659793814433
2022-11-22,69.98969072164948
2022-11-23,61.36082474226804
2022-11-24,38.350515463917525
2022-11-25,45.06185567010309
2022-11-26,44.103092783505154
2022-11-27,46.97938144329897
2022-11-28,78.61855670103093
2022-11-29,80.5360824742268
2022-11-30,79.57731958762886
2022-12-01,81.49484536082474
2022-12-02,76.70103092783505
2022-12-03,48.896907216494846
2022-12-04,46.02061855670103
2022-12-05,78.61855670103093
2022-12-06,83.41237113402062
2022-12-07,76.70103092783505
2022-12-08,77.65979381443299
2022-12-09,71.90721649484536
2022-12-10,48.896907216494846
2022-12-11,47.93814432989691
2022-12-12,75.74226804123711
2022-12-13,76.70103092783505
2022-12-14,74.78350515463917
2022-12-15,74.78350515463917
2022-12-16,71.90721649484536
2022-12-17,46.02061855670103
2022-12-18,42.18556701030928
2022-12-19,68.0721649484536
2022-12-20,66.15463917525773
2022-12-21,65.19587628865979
2022-12-22,58.48453608247423
2022-12-23,53.69072164948454
2022-12-24,42.18556701030928
2022-12-25,47.93814432989691
2022-12-26,52.7319587628866
2022-12-27,59.44329896907217
2022-12-28,61.36082474226804
2022-12-29,58.48453608247423
2022-12-30,55.608247422680414
2022-12-31,42.18556701030928
2023-01-01,39.30927835051546
2023-01-02,56.56701030927835
2023-01-03,69.98969072164948
2023-01-04,79.57731958762886
2023-01-05,74.78350515463917
2023-01-06,73.82474226804123
2023-01-07,51.77319587628866
2023-01-08,46.97938144329897
2023-01-09,83.41237113402062
2023-01-10,82.45360824742268
2023-01-11,87.24742268041237
2023-01-12,79.57731958762886
2023-01-13,73.82474226804123
2023-01-14,49.855670103092784
2023-01-15,46.02061855670103
2023-01-16,61.36082474226804
2023-01-17,83.41237113402062
2023-01-18,78.61855670103093
2023-01-19,82.45360824742268
2023-01-20,77.65979381443299
2023-01-21,49.855670103092784
2023-01-22,47.93814432989691
2023-01-23,83.41237113402062
2023-01-24,86.28865979381443
2023-01-25,83.41237113402062
2023-01-26,82.45360824742268
2023-01-27,77.65979381443299
2023-01-28,50.81443298969072
2023-01-29,51.77319587628866
2023-01-30,80.5360824742268
2023-01-31,87.24742268041237
2023-02-01,85.3298969072165
2023-02-02,81.49484536082474
2023-02-03,79.57731958762886
2023-02-04,53.69072164948454
2023-02-05,52.7319587628866
2023-02-06,83.41237113402062
2023-02-07,88.20618556701031
2023-02-08,83.41237113402062
2023-02-09,85.3298969072165
2023-02-10,79.57731958762886
2023-02-11,53.69072164948454
2023-02-12,49.855670103092784
2023-02-13,75.74226804123711
2023-02-14,85.3298969072165
2023-02-15,87.24742268041237
2023-02-16,85.3298969072165
2023-02-17,74.78350515463917
2023-02-18,49.855670103092784
2023-02-19,47.93814432989691
2023-02-20,64.23711340206185
2023-02-21,82.45360824742268
2023-02-22,82.45360824742268
2023-02-23,78.61855670103093
2023-02-24,76.70103092783505
2023-02-25,55.608247422680414
2023-02-26,51.77319587628866
2023-02-27,87.24742268041237
2023-02-28,83.41237113402062
2023-03-01,86.28865979381443
2023-03-02,83.41237113402062
2023-03-03,79.57731958762886
2023-03-04,49.855670103092784
2023-03-05,50.81443298969072
2023-03-06,83.41237113402062
2023-03-07,86.28865979381443
2023-03-08,82.45360824742268
2023-03-09,85.3298969072165
2023-03-10,77.65979381443299
2023-03-11,52.7319587628866
2023-03-12,48.896907216494846
2023-03-13,79.57731958762886
2023-03-14,80.5360824742268
2023-03-15,80.5360824742268
2023-03-16,82.45360824742268
2023-03-17,69.98969072164948
2023-03-18,47.93814432989691
2023-03-19,49.855670103092784
2023-03-20,83.41237113402062
2023-03-21,86.28865979381443
2023-03-22,83.41237113402062
2023-03-23,80.5360824742268
2023-03-24,74.78350515463917
2023-03-25,50.81443298969072
2023-03-26,51.77319587628866
2023-03-27,83.41237113402062
2023-03-28,81.49484536082474
2023-03-29,81.49484536082474
2023-03-30,77.65979381443299
2023-03-31,77.65979381443299
2023-04-01,52.7319587628866
2023-04-02,51.77319587628866
2023-04-03,81.49484536082474
2023-04-04,77.65979381443299
2023-04-05,80.5360824742268
2023-04-06,74.78350515463917
2023-04-07,68.0721649484536
2023-04-08,48.896907216494846
2023-04-09,46.02061855670103
2023-04-10,77.65979381443299
2023-04-11,83.41237113402062
2023-04-12,81.49484536082474
2023-04-13,79.57731958762886
2023-04-14,76.70103092783505
2023-04-15,52.7319587628866
2023-04-16,51.77319587628866
2023-04-17,88.20618556701031
2023-04-18,83.41237113402062
2023-04-19,84.37113402061856
2023-04-20,80.5360824742268
2023-04-21,72.8659793814433
2023-04-22,49.855670103092784
2023-04-23,50.81443298969072
2023-04-24,83.41237113402062
2023-04-25,84.37113402061856
2023-04-26,84.30869271370197
2023-04-27,77.6767795003453
2023-04-28,73.88711480699865
2023-04-29,52.57592426355431
2023-04-30,50.68109191688097
2023-05-01,86.671559790413
2023-05-02,89.0457735803853
2023-05-03,82.41386036702863
2023-05-04,82.41386036702863
2023-05-05,75.78194715367198
2023-05-06,49.73367574354431
2023-05-07,50.68109191688097
2023-05-08,89.0457735803853
2023-05-09,82.41386036702863
2023-05-10,79.57161184701864
2023-05-11,79.57161184701864
2023-05-12,73.88711480699865
2023-05-13,49.25429430024534
2023-05-14,44.99659487686098
2023-05-15,76.72936332700864
2023-05-16,78.62419567368198
2023-05-17,74.8345309803353
2023-05-18,77.6767795003453
2023-05-19,71.04486628698865
2023-05-20,47.83884339687098
2023-05-21,44.04917870352432
2023-05-22,75.78194715367198
2023-05-23,74.8345309803353
2023-05-24,73.41908007696095
2023-05-25,71.99228246032531
2023-05-26,61.78058436497595
2023-05-27,41.1870562433173
2023-05-28,42.123125703392695
2023-05-29,46.80347300376966
2023-05-30,77.69376518625764
2023-05-31,72.07734842580527
2023-06-01,73.94948734595606
2023-06-02,66.46093166535292
2023-06-03,46.80347300376966
2023-06-04,46.80347300376966
2023-06-05,72.07734842580527
2023-06-06,73.01341788588067
2023-06-07,69.26914004557909
2023-06-08,69.26914004557909
2023-06-09,58.97237598474977
2023-06-10,43.05919516346808
2023-06-11,43.99526462354348
2023-06-12,70.20520950565448
2023-06-13,68.3330705855037
2023-06-14,65.52486220527751
2023-06-15,64.58879274520213
2023-06-16,57.100237064598986
2023-06-17,44.93133408361887
2023-06-18,39.31491732316651
2023-06-19,59.90844544482516
2023-06-20,66.46093166535292
2023-06-21,63.65272328512673
2023-06-22,58.97237598474977
2023-06-23,59.90844544482516
2023-06-24,43.99526462354348
2023-06-25,43.05919516346808
2023-06-26,62.71665382505134
2023-06-27,67.3970011254283
2023-06-28,61.78058436497595
2023-06-29,60.84451490490056
2023-06-30,58.03630652467437
2023-07-01,42.123125703392695
2023-07-02,41.1870562433173
2023-07-03,56.16416760452359
2023-07-04,43.05919516346808
2023-07-05,63.65272328512673
2023-07-06,66.46093166535292
2023-07-07,61.78058436497595
2023-07-08,45.867403543694266
2023-07-09,43.05919516346808
2023-07-10,69.26914004557909
2023-07-11,70.20520950565448
2023-07-12,65.52486220527751
2023-07-13,66.46093166535292
2023-07-14,66.46093166535292
2023-07-15,45.867403543694266
2023-07-16,44.93133408361887
2023-07-17,67.3970011254283
2023-07-18,65.52486220527751
2023-07-19,68.3330705855037
2023-07-20,63.65272328512673
2023-07-21,62.71665382505134
2023-07-22,45.867403543694266
2023-07-23,44.93133408361887
2023-07-24,68.3330705855037
2023-07-25,69.26914004557909
2023-07-26,66.46093166535292
2023-07-27,67.3970011254283
2023-07-28,61.78058436497595
2023-07-29,45.867403543694266
2023-07-30,44.93133408361887
2023-07-31,70.20520950565448
2023-08-01,71.14127896572988
2023-08-02,68.3330705855037
2023-08-03,68.3330705855037
2023-08-04,67.3970011254283
2023-08-05,46.80347300376966
2023-08-06,44.93133408361887
2023-08-07,73.01341788588067
2023-08-08,72.07734842580527
2023-08-09,76.75769572618223
2023-08-10,73.94948734595606
2023-08-11,68.3330705855037
2023-08-12,47.73954246384505
2023-08-13,44.93133408361887
2023-08-14,73.94948734595606
2023-08-15,77.69376518625764
2023-08-16,77.69376518625764
2023-08-17,77.69376518625764
2023-08-18,74.88555680603145
2023-08-19,50.54775084407123
2023-08-20,46.80347300376966
2023-08-21,83.31018194670999
2023-08-22,87.05445978701157
2023-08-23,88.92659870716236
2023-08-24,83.31018194670999
2023-08-25,75.82162626610685
2023-08-26,52.41988976422202
2023-08-27,48.67561192392044
2023-08-28,86.11839032693617
2023-08-29,87.99052924708695
2023-08-30,83.31018194670999
2023-08-31,87.05445978701157
2023-09-01,73.94948734595606
2023-09-02,44.93133408361887
2023-09-03,43.05919516346808
2023-09-04,53.35595922429741
2023-09-05,87.99052924708695
2023-09-06,91.73480708738853
2023-09-07,84.24625140678539
2023-09-08,74.88555680603145
2023-09-09,47.73954246384505
2023-09-10,47.73954246384505
2023-09-11,89.86266816723774
2023-09-12,82.3741124866346
2023-09-13,85.18232086686078
2023-09-14,84.24625140678539
2023-09-15,77.69376518625764
2023-09-16,46.80347300376966
2023-09-17,45.867403543694266
2023-09-18,85.18232086686078
2023-09-19,87.05445978701157
2023-09-20,82.3741124866346
2023-09-21,85.18232086686078
2023-09-22,78.62983464633302
2023-09-23,47.73954246384505
2023-09-24,46.80347300376966
2023-09-25,82.3741124866346
2023-09-26,87.99052924708695
2023-09-27,85.18232086686078
2023-09-28,83.31018194670999
2023-09-29,78.62983464633302
2023-09-30,47.73954246384505
2023-10-01,48.67561192392044
2023-10-02,84.24625140678539
2023-10-03,83.31018194670999
2023-10-04,87.05445978701157
2023-10-05,84.24625140678539
2023-10-06,76.75769572618223
2023-10-07,47.73954246384505
2023-10-08,44.93133408361887
2023-10-09,77.69376518625764
2023-10-10,83.31018194670999
2023-10-11,80.50197356648381
2023-10-12,81.4380430265592
2023-10-13,73.01341788588067
2023-10-14,45.867403543694266
2023-10-15,48.67561192392044
2023-10-16,86.11839032693617
2023-10-17,86.11839032693617
2023-10-18,85.18232086686078
2023-10-19,81.4380430265592
2023-10-20,73.94948734595606
2023-10-21,46.80347300376966
2023-10-22,47.73954246384505
2023-10-23,83.31018194670999
2023-10-24,85.18232086686078
2023-10-25,84.24625140678539
2023-10-26,77.69376518625764
2023-10-27,74.88555680603145
2023-10-28,43.99526462354348
2023-10-29,41.1870562433173
2023-10-30,82.3741124866346
2023-10-31,81.4380430265592
2023-11-01,83.31018194670999
2023-11-02,83.31018194670999
2023-11-03,75.82162626610685
2023-11-04,46.80347300376966
2023-11-05,48.67561192392044
2023-11-06,84.24625140678539
2023-11-07,82.3741124866346
2023-11-08,80.50197356648381
2023-11-09,79.56590410640842
2023-11-10,68.3330705855037
2023-11-11,46.80347300376966
2023-11-12,44.93133408361887
2023-11-13,78.62983464633302
2023-11-14,87.05445978701157
2023-11-15,93.60694600753932
2023-11-16,83.31018194670999
2023-11-17,75.82162626610685
2023-11-18,47.73954246384505
2023-11-19,44.93133408361887
2023-11-20,73.94948734595606
2023-11-21,73.01341788588067
2023-11-22,61.78058436497595
2023-11-23,41.1870562433173
2023-11-24,46.80347300376966
2023-11-25,44.93133408361887
2023-11-26,46.80347300376966
2023-11-27,84.24625140678539
2023-11-28,91.73480708738853
2023-11-29,89.86266816723774
2023-11-30,87.05445978701157
2023-12-01,79.56590410640842
2023-12-02,52.41988976422202
2023-12-03,49.61168138399584
2023-12-04,87.99052924708695
2023-12-05,85.18232086686078
2023-12-06,87.99052924708695
2023-12-07,83.31018194670999
2023-12-08,76.75769572618223
2023-12-09,50.54775084407123
2023-12-10,48.67561192392044
2023-12-11,81.4380430265592
2023-12-12,81.4380430265592
2023-12-13,79.56590410640842
2023-12-14,84.24625140678539
2023-12-15,79.56590410640842
2023-12-16,53.35595922429741
2023-12-17,48.67561192392044
2023-12-18,76.75769572618223
2023-12-19,81.4380430265592
2023-12-20,73.94948734595606
2023-12-21,73.01341788588067
2023-12-22,60.45229232461025
2023-12-23,45.95672850716978
2023-12-24,39.17698132848724
2023-12-25,48.86233444089086
2023-12-26,61.420827635850614
2023-12-27,61.92132821705328
2023-12-28,59.01572228333219
2023-12-29,57.07865166085146
2023-12-30,44.01965788468905
2023-12-31,41.11405195096796
2024-01-01,44.01965788468905
2024-01-02,73.04325137073496
2024-01-03,80.2910332794552
2024-01-04,80.2910332794552
2024-01-05,75.94885730445606
2024-01-06,53.20451041589001
2024-01-07,46.925263818410144
2024-01-08,84.16517452441664
2024-01-09,84.16517452441664
2024-01-10,89.00785108061847
2024-01-11,86.10224514689737
2024-01-12,80.2910332794552
2024-01-13,51.76794037461195
2024-01-14,48.86233444089086
2024-01-15,60.95279290581291
2024-01-16,82.22810390193592
2024-01-17,89.97638639185882
2024-01-18,87.07078045813773
2024-01-19,80.2910332794552
2024-01-20,52.73647568585231
2024-01-21,48.04805579545595
2024-01-22,87.08710112926391
2024-01-23,88.08810229166924
2024-01-24,91.09110577888524
2024-01-25,85.08509880445325
2024-01-26,84.08409764204791
2024-01-27,54.05406276988795
2024-01-28,51.05105928267195
2024-01-29,89.08910345407457
2024-01-30,97.09711275331723
2024-01-31,93.09310810369591
2024-02-01,89.08910345407457
2024-02-02,86.08609996685858
2024-02-03,56.05606509469861
2024-02-04,54.05406276988795
2024-02-05,86.08609996685858
2024-02-06,91.09110577888524
2024-02-07,88.08810229166924
2024-02-08,88.08810229166924
2024-02-09,81.08109415483192
2024-02-10,52.05206044507728
2024-02-11,52.05206044507728
2024-02-12,81.08109415483192
2024-02-13,90.0901046164799
2024-02-14,87.08710112926391
2024-02-15,86.08609996685858
2024-02-16,87.08710112926391
2024-02-17,52.05206044507728
2024-02-18,53.05306160748261
2024-02-19,74.07408601799459
2024-02-20,88.08810229166924
2024-02-21,88.08810229166924
2024-02-22,90.0901046164799
2024-02-23,82.08209531723725
2024-02-24,56.05606509469861
2024-02-25,53.05306160748261
2024-02-26,88.08810229166924
2024-02-27,88.08810229166924
2024-02-28,89.08910345407457
2024-02-29,87.08710112926391
2024-03-01,82.08209531723725
2024-03-02,54.05406276988795
2024-03-03,52.05206044507728
2024-03-04,91.09110577888524
2024-03-05,93.09310810369591
2024-03-06,86.08609996685858
2024-03-07,88.08810229166924
2024-03-08,79.07909183002126
2024-03-09,52.05206044507728
2024-03-10,51.05105928267195
2024-03-11,86.08609996685858
2024-03-12,83.08309647964258
2024-03-13,85.08509880445325
2024-03-14,84.08409764204791
2024-03-15,76.07608834280526
2024-03-16,53.05306160748261
2024-03-17,52.05206044507728
2024-03-18,88.08810229166924
2024-03-19,87.08710112926391
2024-03-20,87.08710112926391
2024-03-21,84.08409764204791
2024-03-22,87.08710112926391
2024-03-23,50.05005812026661
2024-03-24,52.05206044507728
2024-03-25,85.08509880445325
2024-03-26,85.08509880445325
2024-03-27,84.08409764204791
2024-03-28,84.08409764204791
2024-03-29,70.07008136837327
2024-03-30,48.04805579545595
2024-03-31,45.04505230823995
2024-04-01,85.08509880445325
2024-04-02,86.08609996685858
2024-04-03,90.0901046164799
2024-04-04,84.08409764204791
2024-04-05,76.07608834280526
2024-04-06,52.05206044507728
2024-04-07,52.05206044507728
2024-04-08,79.07909183002126
2024-04-09,91.09110577888524
2024-04-10,90.0901046164799
2024-04-11,80.08009299242659
2024-04-12,85.08509880445325
2024-04-13,52.05206044507728
2024-04-14,52.05206044507728
2024-04-15,92.09210694129058
2024-04-16,90.0901046164799
2024-04-17,86.08609996685858
2024-04-18,86.08609996685858
2024-04-19,77.0770895052106
2024-04-20,50.05005812026661
2024-04-21,51.05105928267195
2024-04-22,87.08710112926391
2024-04-23,86.08609996685858
2024-04-24,85.08509880445325
2024-04-25,84.08409764204791
2024-04-26,77.0770895052106
2024-04-27,50.05005812026661
2024-04-28,49.04905695786128
2024-04-29,89.08910345407457
2024-04-30,89.08910345407457
2024-05-01,85.08509880445325
2024-05-02,84.08409764204791
2024-05-03,76.07608834280526
2024-05-04,50.05005812026661
2024-05-05,51.05105928267195
2024-05-06,87.08710112926391
2024-05-07,86.08609996685858
2024-05-08,84.08409764204791
2024-05-09,84.08409764204791
2024-05-10,77.0770895052106
2024-05-11,50.05005812026661
2024-05-12,46.04605347064529
2024-05-13,91.09110577888524
2024-05-14,85.08509880445325
2024-05-15,81.08109415483192
2024-05-16,77.0770895052106
2024-05-17,78.07809066761592
2024-05-18,52.05206044507728
2024-05-19,50.05005812026661
2024-05-20,85.08509880445325
2024-05-21,90.0901046164799
2024-05-22,84.08409764204791
2024-05-23,80.08009299242659
2024-05-24,73.07308485558926
2024-05-25,49.04905695786128
2024-05-26,44.04405114583462
2024-05-27,54.05406276988795
2024-05-28,81.08109415483192
2024-05-29,86.08609996685858
2024-05-30,84.08409764204791
2024-05-31,72.07208369318393
2024-06-01,54.05406276988795
2024-06-02,48.04805579545595
2024-06-03,79.07909183002126
2024-06-04,78.07809066761592
2024-06-05,79.07909183002126
2024-06-06,76.07608834280526
2024-06-07,72.07208369318393
2024-06-08,46.04605347064529
2024-06-09,49.04905695786128
2024-06-10,77.0770895052106
2024-06-11,77.0770895052106
2024-06-12,76.07608834280526
2024-06-13,72.07208369318393
2024-06-14,69.06908020596794
2024-06-15,50.05005812026661
2024-06-16,46.04605347064529
2024-06-17,74.07408601799459
2024-06-18,72.07208369318393
2024-06-19,66.06607671875193
2024-06-20,70.07008136837327
2024-06-21,71.0710825307786
2024-06-22,46.04605347064529
2024-06-23,45.04505230823995
2024-06-24,76.07608834280526
2024-06-25,73.07308485558926
2024-06-26,69.06908020596794
2024-06-27,67.06707788115726
2024-06-28,68.06807904356259
2024-06-29,48.04805579545595
2024-06-30,46.04605347064529
2024-07-01,73.07308485558926
2024-07-02,73.07308485558926
2024-07-03,70.07008136837327
2024-07-04,46.04605347064529
2024-07-05,54.05406276988795
2024-07-06,46.04605347064529
2024-07-07,47.04705463305062
2024-07-08,76.07608834280526
2024-07-09,74.07408601799459
2024-07-10,74.07408601799459
2024-07-11,71.0710825307786
2024-07-12,67.06707788115726
2024-07-13,47.04705463305062
2024-07-14,43.04304998342929
2024-07-15,73.07308485558926
2024-07-16,70.07008136837327
2024-07-17,78.07809066761592
2024-07-18,74.07408601799459
2024-07-19,66.06607671875193
2024-07-20,47.04705463305062
2024-07-21,46.04605347064529
2024-07-22,73.07308485558926
2024-07-23,75.07508718039992
2024-07-24,71.0710825307786
2024-07-25,75.07508718039992
2024-07-26,67.06707788115726
2024-07-27,47.04705463305062
2024-07-28,46.04605347064529
2024-07-29,73.07308485558926
2024-07-30,77.0770895052106
2024-07-31,75.07508718039992
2024-08-01,76.07608834280526
2024-08-02,75.07508718039992
2024-08-03,49.04905695786128
2024-08-04,49.04905695786128
2024-08-05,74.07408601799459
2024-08-06,77.0770895052106
2024-08-07,80.08009299242659
2024-08-08,82.08209531723725
2024-08-09,73.07308485558926
2024-08-10,48.04805579545595
2024-08-11,50.05005812026661
2024-08-12,81.08109415483192
2024-08-13,85.08509880445325
2024-08-14,85.08509880445325
2024-08-15,86.08609996685858
2024-08-16,82.08209531723725
2024-08-17,50.05005812026661
2024-08-18,53.33525874369262
2024-08-19,90.06348224513934
2024-08-20,92.07613351848624
2024-08-21,88.55665602726323
2024-08-22,91.06980788181278
2024-08-23,82.51870220722256
2024-08-24,54.34158438036607
2024-08-25,55.84841059824218
2024-08-26,95.09511042850657
2024-08-27,98.1140873385269
2024-08-28,95.09511042850657
2024-08-29,91.06980788181278
2024-08-30,89.56298166393668
2024-08-31,50.316281833672285
2024-09-01,50.81678241487495
2024-09-02,59.373212563733304
2024-09-03,97.10776170185346
2024-09-04,96.60726112065079
2024-09-05,97.10776170185346
2024-09-06,90.06348224513934
2024-09-07,54.34158438036607
2024-09-08,52.82943368822184
2024-09-09,100.12673861187379
2024-09-10,92.07613351848624
2024-09-11,94.08878479183312
2024-09-12,97.10776170185346
2024-09-13,84.02552842509866
2024-09-14,52.82943368822184
2024-09-15,50.81678241487495
2024-09-16,95.60093548397735
2024-09-17,96.10676053944813
2024-09-18,98.13006076133124
2024-09-19,94.08346031756501
2024-09-20,85.99025943003254
2024-09-21,52.605805768961076
2024-09-22,53.617455879902636
2024-09-23,99.1417108722728
