Time,maps
2024-10-05,50.672746040495824
2024-10-06,49.30321236372566
2024-10-07,80.80248692943928
2024-10-08,83.5415542829796
2024-10-09,84.91108795974975
2024-10-10,80.80248692943928
2024-10-11,75.32435222235866
2024-10-12,46.56414501018535
2024-10-13,46.56414501018535
2024-10-14,72.58528486881833
2024-10-15,79.43295325266912
2024-10-16,73.9548185455885
2024-10-17,76.69388589912882
2024-10-18,73.9548185455885
2024-10-19,49.30321236372566
2024-10-20,46.56414501018535
2024-10-21,76.69388589912882
2024-10-22,73.9548185455885
2024-10-23,75.32435222235866
2024-10-24,76.69388589912882
2024-10-25,76.69388589912882
2024-10-26,49.30321236372566
2024-10-27,45.194611333415196
2024-10-28,72.58528486881833
2024-10-29,71.21575119204819
2024-10-30,73.9548185455885
2024-10-31,73.9548185455885
2024-11-01,72.58528486881833
2024-11-02,43.825077656645036
2024-11-03,43.825077656645036
2024-11-04,76.69388589912882
2024-11-05,67.1071501617377
2024-11-06,62.99854913142724
2024-11-07,72.58528486881833
2024-11-08,69.84621751527803
2024-11-09,47.93367868695551
2024-11-10,45.194611333415196
2024-11-11,67.1071501617377
2024-11-12,73.9548185455885
2024-11-13,73.9548185455885
2024-11-14,78.06341957589898
2024-11-15,69.84621751527803
2024-11-16,43.825077656645036
2024-11-17,43.825077656645036
2024-11-18,73.9548185455885
2024-11-19,71.21575119204819
2024-11-20,73.9548185455885
2024-11-21,72.58528486881833
2024-11-22,68.47668383850787
2024-11-23,45.194611333415196
2024-11-24,41.08601030310472
2024-11-25,69.84621751527803
2024-11-26,67.1071501617377
2024-11-27,64.3680828081974
2024-11-28,39.71647662633456
2024-11-29,45.194611333415196
2024-11-30,39.71647662633456
2024-12-01,41.08601030310472
2024-12-02,72.58528486881833
2024-12-03,73.9548185455885
2024-12-04,72.58528486881833
2024-12-05,73.9548185455885
2024-12-06,68.47668383850787
2024-12-07,47.93367868695551
2024-12-08,43.825077656645036
2024-12-09,71.21575119204819
2024-12-10,73.9548185455885
2024-12-11,71.21575119204819
2024-12-12,72.58528486881833
2024-12-13,67.1071501617377
2024-12-14,46.56414501018535
2024-12-15,42.455543979874875
2024-12-16,71.21575119204819
2024-12-17,76.69388589912882
2024-12-18,84.91108795974975
2024-12-19,80.80248692943928
2024-12-20,73.9548185455885
2024-12-21,47.93367868695551
2024-12-22,42.455543979874875
2024-12-23,62.99854913142724
2024-12-24,45.194611333415196
2024-12-25,36.97740927279425
2024-12-26,57.52041442434661
2024-12-27,60.259481777886926
2024-12-28,45.194611333415196
2024-12-29,43.825077656645036
2024-12-30,61.62901545465708
2024-12-31,54.78134707080629
2025-01-01,41.08601030310472
2025-01-02,65.73761648496756
2025-01-03,65.73761648496756
2025-01-04,45.194611333415196
2025-01-05,45.194611333415196
2025-01-06,71.21575119204819
2025-01-07,80.80248692943928
2025-01-08,87.65015531329007
2025-01-09,91.75875634360054
2025-01-10,80.80248692943928
2025-01-11,56.15088074757645
2025-01-12,54.78134707080629
2025-01-13,80.80248692943928
2025-01-14,82.17202060620944
2025-01-15,76.69388589912882
2025-01-16,80.80248692943928
2025-01-17,75.32435222235866
2025-01-18,46.56414501018535
2025-01-19,41.08601030310472
2025-01-20,57.52041442434661
2025-01-21,73.9548185455885
2025-01-22,75.32435222235866
2025-01-23,76.69388589912882
2025-01-24,75.32435222235866
2025-01-25,47.93367868695551
2025-01-26,46.56414501018535
2025-01-27,79.43295325266912
2025-01-28,94.49782369714086
2025-01-29,83.5415542829796
2025-01-30,80.80248692943928
2025-01-31,75.32435222235866
2025-02-01,50.672746040495824
2025-02-02,46.56414501018535
2025-02-03,73.9548185455885
2025-02-04,75.32435222235866
2025-02-05,76.69388589912882
2025-02-06,76.69388589912882
2025-02-07,72.58528486881833
2025-02-08,47.93367868695551
2025-02-09,45.194611333415196
2025-02-10,80.80248692943928
2025-02-11,136.95336767701573
2025-02-12,95.86735737391102
2025-02-13,86.28062163651991
2025-02-14,78.06341957589898
2025-02-15,56.15088074757645
2025-02-16,50.672746040495824
2025-02-17,68.47668383850787
2025-02-18,83.5415542829796
2025-02-19,76.69388589912882
2025-02-20,76.69388589912882
2025-02-21,76.69388589912882
2025-02-22,52.04227971726598
2025-02-23,49.30321236372566
2025-02-24,80.80248692943928
2025-02-25,83.5415542829796
2025-02-26,83.5415542829796
2025-02-27,78.06341957589898
2025-02-28,78.06341957589898
2025-03-01,52.04227971726598
2025-03-02,45.194611333415196
2025-03-03,78.06341957589898
2025-03-04,84.91108795974975
2025-03-05,78.06341957589898
2025-03-06,83.5415542829796
2025-03-07,75.32435222235866
2025-03-08,50.672746040495824
2025-03-09,47.93367868695551
2025-03-10,80.80248692943928
2025-03-11,78.06341957589898
2025-03-12,80.80248692943928
2025-03-13,79.43295325266912
2025-03-14,78.06341957589898
2025-03-15,50.672746040495824
2025-03-16,50.672746040495824
2025-03-17,76.69388589912882
2025-03-18,78.06341957589898
2025-03-19,80.80248692943928
2025-03-20,76.69388589912882
2025-03-21,73.9548185455885
2025-03-22,50.672746040495824
2025-03-23,47.93367868695551
2025-03-24,76.69388589912882
2025-03-25,83.5415542829796
2025-03-26,80.80248692943928
2025-03-27,76.69388589912882
2025-03-28,76.69388589912882
2025-03-29,50.672746040495824
2025-03-30,49.30321236372566
2025-03-31,78.06341957589898
2025-04-01,78.06341957589898
2025-04-02,76.69388589912882
2025-04-03,80.80248692943928
2025-04-04,75.32435222235866
2025-04-05,52.04227971726598
2025-04-06,49.30321236372566
2025-04-07,82.17202060620944
2025-04-08,78.06341957589898
2025-04-09,82.17202060620944
2025-04-10,83.5415542829796
2025-04-11,78.06341957589898
2025-04-12,53.41181339403614
2025-04-13,46.56414501018535
2025-04-14,82.17202060620944
2025-04-15,83.31329867018457
2025-04-16,83.76980989577461
2025-04-17,81.0307425422343
2025-04-18,64.59633842099242
2025-04-19,46.56414501018534
2025-04-20,46.10763378459529
2025-04-21,75.55260783515368
2025-04-22,82.17202060620943
2025-04-23,83.31329867018457
2025-04-24,80.57423131664424
2025-04-25,71.67226241763822
2025-04-26,50.90100165329085
2025-04-27,49.30321236372566
2025-04-28,83.76980989577461
2025-04-29,83.76980989577461
2025-04-30,80.57423131664424
2025-05-01,82.62853183179948
2025-05-02,74.41132977117854
2025-05-03,54.78134707080629
2025-05-04,52.04227971726597
2025-05-05,83.31329867018457
2025-05-06,84.91108795974975
2025-05-07,87.65015531329007
2025-05-08,83.76980989577461
2025-05-09,80.57423131664424
2025-05-10,52.04227971726597
2025-05-11,50.90100165329085
2025-05-12,88.7914333772652
2025-05-13,80.57423131664424
2025-05-14,83.76980989577461
2025-05-15,83.08504305738953
2025-05-16,79.43295325266911
2025-05-17,52.04227971726597
2025-05-18,51.129257266085865
2025-05-19,83.99806550856964
2025-05-20,87.65015531329006
2025-05-21,85.82411041092985
2025-05-22,83.08504305738953
2025-05-23,75.78086344794869
2025-05-24,51.129257266085865
2025-05-25,51.129257266085865
2025-05-26,52.955302168446075
2025-05-27,83.08504305738953
2025-05-28,86.73713286210995
2025-05-29,85.82411041092985
2025-05-30,81.25899815502932
2025-05-31,54.781347070806284
2025-06-01,51.129257266085865
2025-06-02,83.08504305738953
2025-06-03,85.82411041092985
2025-06-04,82.17202060620943
2025-06-05,79.43295325266911
2025-06-06,78.51993080148901
2025-06-07,52.955302168446075
2025-06-08,50.21623481490576
2025-06-09,79.43295325266911
2025-06-10,82.17202060620943
2025-06-11,83.08504305738953
2025-06-12,84.91108795974974
2025-06-13,76.6938858991288
2025-06-14,50.21623481490576
2025-06-15,49.303212363725656
2025-06-16,80.34597570384922
2025-06-17,80.34597570384922
2025-06-18,80.34597570384922
2025-06-19,72.12877364322827
2025-06-20,72.12877364322827
2025-06-21,52.955302168446075
2025-06-22,54.781347070806284
2025-06-23,75.78086344794869
2025-06-24,78.51993080148901
2025-06-25,78.51993080148901
2025-06-26,79.43295325266911
2025-06-27,76.6938858991288
2025-06-28,52.04227971726597
2025-06-29,50.21623481490576
2025-06-30,78.51993080148901
2025-07-01,76.6938858991288
2025-07-02,81.25899815502932
2025-07-03,74.86784099676859
2025-07-04,53.86832461962618
2025-07-05,52.04227971726597
2025-07-06,52.955302168446075
2025-07-07,87.65015531329006
2025-07-08,89.47620021565027
2025-07-09,84.91108795974974
2025-07-10,84.91108795974974
2025-07-11,81.25899815502932
2025-07-12,60.25948177788691
2025-07-13,56.60739197316649
2025-07-14,83.99806550856964
2025-07-15,84.91108795974974
2025-07-16,83.08504305738953
2025-07-17,83.08504305738953
2025-07-18,74.86784099676859
2025-07-19,55.69436952198639
2025-07-20,61.172504229067016
2025-07-21,84.91108795974974
2025-07-22,84.91108795974974
2025-07-23,83.99806550856964
2025-07-24,82.17202060620943
2025-07-25,78.51993080148901
2025-07-26,57.5204144243466
2025-07-27,56.60739197316649
2025-07-28,80.34597570384922
2025-07-29,85.82411041092985
2025-07-30,91.30224511801048
2025-07-31,84.91108795974974
2025-08-01,78.51993080148901
2025-08-02,52.04227971726597
2025-08-03,52.04227971726597
2025-08-04,82.17202060620943
2025-08-05,82.17202060620943
2025-08-06,82.17202060620943
2025-08-07,83.99806550856964
2025-08-08,82.17202060620943
2025-08-09,58.4334368755267
2025-08-10,56.60739197316649
2025-08-11,84.91108795974974
2025-08-12,83.08504305738953
2025-08-13,82.17202060620943
2025-08-14,85.82411041092985
2025-08-15,79.43295325266911
2025-08-16,59.34645932670681
2025-08-17,52.955302168446075
2025-08-18,83.99806550856964
2025-08-19,83.99806550856964
2025-08-20,85.82411041092985
2025-08-21,88.56317776447015
2025-08-22,77.6069083503089
2025-08-23,52.04227971726597
2025-08-24,52.04227971726597
2025-08-25,84.91108795974974
2025-08-26,87.65015531329006
2025-08-27,85.82411041092985
2025-08-28,87.65015531329006
2025-08-29,80.34597570384922
2025-08-30,49.303212363725656
2025-08-31,46.56414501018534
2025-09-01,50.21623481490576
2025-09-02,79.43295325266911
2025-09-03,89.47620021565027
2025-09-04,83.08504305738953
2025-09-05,83.99806550856964
2025-09-06,49.303212363725656
2025-09-07,45.65112255900524
2025-09-08,85.82411041092985
2025-09-09,81.25899815502932
2025-09-10,77.6069083503089
2025-09-11,84.91108795974974
2025-09-12,78.51993080148901
2025-09-13,51.129257266085865
2025-09-14,46.56414501018534
2025-09-15,83.08504305738953
2025-09-16,83.99806550856964
2025-09-17,81.25899815502932
2025-09-18,83.99806550856964
2025-09-19,80.34597570384922
2025-09-20,52.955302168446075
2025-09-21,45.65112255900524
2025-09-22,80.34597570384922
2025-09-23,81.25899815502932
2025-09-24,83.99806550856964
2025-09-25,83.99806550856964
2025-09-26,84.91108795974974
2025-09-27,52.04227971726597
2025-09-28,47.47716746136545
2025-09-29,84.91108795974974
2025-09-30,83.08504305738953
2025-10-01,79.43295325266911
2025-10-02,74.86784099676859
2025-10-03,76.6938858991288
2025-10-04,48.39018991254555
2025-10-05,46.56414501018534
2025-10-06,79.43295325266911
2025-10-07,80.34597570384922
2025-10-08,79.43295325266911
2025-10-09,83.08504305738953
2025-10-10,75.78086344794869
2025-10-11,52.04227971726597
2025-10-12,47.47716746136545
2025-10-13,77.6069083503089
2025-10-14,83.99806550856964
2025-10-15,79.43295325266911
2025-10-16,80.34597570384922
2025-10-17,80.34597570384922
2025-10-18,50.21623481490576
2025-10-19,46.56414501018534
2025-10-20,83.08504305738953
2025-10-21,78.51993080148901
2025-10-22,79.43295325266911
2025-10-23,77.6069083503089
2025-10-24,74.86784099676859
2025-10-25,45.65112255900524
2025-10-26,44.73810010782513
2025-10-27,76.6938858991288
2025-10-28,80.34597570384922
2025-10-29,74.86784099676859
2025-10-30,75.78086344794869
2025-10-31,72.12877364322827
2025-11-01,50.21623481490576
2025-11-02,44.73810010782513
2025-11-03,75.78086344794869
2025-11-04,75.78086344794869
2025-11-05,83.08504305738953
2025-11-06,78.51993080148901
2025-11-07,77.6069083503089
2025-11-08,50.21623481490576
2025-11-09,44.73810010782513
2025-11-10,77.6069083503089
2025-11-11,69.38970628968796
2025-11-12,76.6938858991288
2025-11-13,79.43295325266911
2025-11-14,77.6069083503089
2025-11-15,47.47716746136545
2025-11-16,44.73810010782513
2025-11-17,76.6938858991288
2025-11-18,72.12877364322827
2025-11-19,74.86784099676859
2025-11-20,72.12877364322827
2025-11-21,65.73761648496755
2025-11-22,45.65112255900524
2025-11-23,42.912055205464924
2025-11-24,66.65063893614764
2025-11-25,66.65063893614764
2025-11-26,62.08552668024712
2025-11-27,39.259965400744505
2025-11-28,42.912055205464924
2025-11-29,42.912055205464924
2025-11-30,45.65112255900524
2025-12-01,69.38970628968796
2025-12-02,70.30272874086806
2025-12-03,71.21575119204817
2025-12-04,74.86784099676859
2025-12-05,68.47668383850785
2025-12-06,47.47716746136545
2025-12-07,42.912055205464924
2025-12-08,70.30272874086806
2025-12-09,71.21575119204817
2025-12-10,70.30272874086806
2025-12-11,71.23502995522955
2025-12-12,70.2836971413172
2025-12-13,47.49001997015304
2025-12-14,42.733355900591285
2025-12-15,69.82718591572716
2025-12-16,67.42969869958016
2025-12-17,69.82718591572716
2025-12-18,67.92452028790245
2025-12-19,65.0705218461654
2025-12-20,44.17951030282593
2025-12-21,40.37417904717653
2025-12-22,61.265190590516
2025-12-23,56.50852652095425
2025-12-24,46.538687156240684
2025-12-25,32.76351653587773
2025-12-26,45.58735434232834
2025-12-27,43.684688714503636
2025-12-28,41.325511861088884
2025-12-29,59.362524962691296
2025-12-30,58.411192148778944
2025-12-31,51.7518624513925
2026-01-01,38.47151341935183
2026-01-02,53.654528079217194
2026-01-03,47.49001997015304
2026-01-04,43.684688714503636
2026-01-05,67.92452028790245
2026-01-06,73.13769558305427
2026-01-07,73.13769558305427
2026-01-08,70.2836971413172
2026-01-09,70.2836971413172
2026-01-10,47.50287247894063
2026-01-11,42.554656595717645
2026-01-12,75.21288142498933
2026-01-13,74.22323824834473
2026-01-14,76.20252460163393
2026-01-15,75.21288142498933
2026-01-16,71.25430871841094
2026-01-17,48.49251565558522
2026-01-18,43.544299772362244
2026-01-19,57.399304245386595
2026-01-20,70.26466554176635
2026-01-21,77.19216777827852
2026-01-22,73.23359507170014
2026-01-23,65.31644965854336
2026-01-24,53.44073153880821
2026-01-25,49.48215883222982
2026-01-26,66.30609283518797
2026-01-27,88.07824272136908
2026-01-28,73.23359507170014
2026-01-29,85.10931319143529
2026-01-30,76.20252460163393
2026-01-31,47.50287247894063
2026-02-01,50.47180200887442
2026-02-02,72.24395189505555
2026-02-03,76.20252460163393
2026-02-04,85.10931319143529
2026-02-05,98.96431766445964
2026-02-06,83.13002683814611
2026-02-07,55.4200178920974
2026-02-08,50.47180200887442
2026-02-09,70.26466554176635
2026-02-10,78.18181095492312
2026-02-11,79.17145413156771
2026-02-12,81.15074048485691
2026-02-13,87.08859954472449
2026-02-14,65.31644965854336
2026-02-15,48.49251565558522
2026-02-16,64.32680648189877
2026-02-17,75.21288142498933
2026-02-18,75.21288142498933
2026-02-19,78.18181095492312
2026-02-20,70.26466554176635
2026-02-21,53.44073153880821
2026-02-22,47.50287247894063
2026-02-23,72.24395189505555
2026-02-24,75.21288142498933
2026-02-25,75.21288142498933
2026-02-26,77.19216777827852
2026-02-27,73.23359507170014
2026-02-28,48.49251565558522
2026-03-01,47.50287247894063
2026-03-02,80.1610973082123
2026-03-03,77.19216777827852
2026-03-04,79.17145413156771
2026-03-05,80.1610973082123
2026-03-06,75.21288142498933
2026-03-07,53.44073153880821
2026-03-08,51.46144518551902
2026-03-09,83.13002683814611
2026-03-10,80.1610973082123
2026-03-11,80.1610973082123
2026-03-12,76.20252460163393
2026-03-13,77.19216777827852
2026-03-14,60.368233775320384
2026-03-15,54.43037471545281
2026-03-16,78.18181095492312
2026-03-17,81.15074048485691
2026-03-18,82.1403836615015
2026-03-19,83.13002683814611
2026-03-20,81.15074048485691
2026-03-21,58.38894742203119
2026-03-22,55.4200178920974
2026-03-23,83.13002683814611
2026-03-24,83.13002683814611
2026-03-25,87.08859954472449
2026-03-26,95.00574495788126
2026-03-27,82.1403836615015
2026-03-28,59.378590598675785
2026-03-29,55.4200178920974
2026-03-30,85.10931319143529
2026-03-31,84.1196700147907
2026-04-01,82.1403836615015
2026-04-02,76.20252460163393
2026-04-03,65.31644965854336
2026-04-04,55.4200178920974
2026-04-05,52.45108836216361
2026-04-06,81.15074048485691
2026-04-07,80.1610973082123
2026-04-08,84.1196700147907
2026-04-09,84.1196700147907
2026-04-10,76.20252460163393
2026-04-11,57.399304245386595
2026-04-12,50.47180200887442
2026-04-13,81.15074048485691
2026-04-14,84.1196700147907
2026-04-15,85.10931319143529
2026-04-16,83.13002683814611
2026-04-17,80.1610973082123
2026-04-18,59.378590598675785
2026-04-19,56.409661068742
2026-04-20,84.1196700147907
2026-04-21,83.13002683814611
2026-04-22,86.0989563680799
2026-04-23,86.0989563680799
2026-04-24,78.18181095492312
2026-04-25,57.399304245386595
2026-04-26,57.399304245386595
2026-04-27,85.10931319143529
2026-04-28,83.13002683814611
2026-04-29,83.13002683814611
2026-04-30,89.06788589801369
2026-05-01,79.17145413156771
2026-05-02,57.399304245386595
2026-05-03,61.35787695196498
2026-05-04,86.0989563680799
2026-05-05,80.1610973082123
2026-05-06,87.08859954472449
2026-05-07,87.08859954472449
2026-05-08,82.1403836615015
2026-05-09,56.409661068742
2026-05-10,53.44073153880821
2026-05-11,85.10931319143529
2026-05-12,84.1196700147907
2026-05-13,81.15074048485691
2026-05-14,82.1403836615015
2026-05-15,79.17145413156771
2026-05-16,61.35787695196498
2026-05-17,55.4200178920974
2026-05-18,83.13002683814611
2026-05-19,81.15074048485691
2026-05-20,84.1196700147907
2026-05-21,82.1403836615015
2026-05-22,75.21288142498933
2026-05-23,60.368233775320384
2026-05-24,55.4200178920974
2026-05-25,58.38894742203119
2026-05-26,83.13002683814611
2026-05-27,84.1196700147907
2026-05-28,81.15074048485691
2026-05-29,81.15074048485691
2026-05-30,59.378590598675785
2026-05-31,59.378590598675785
