Time,wingstop
2022-07-08,35.0
2022-07-09,40.0
2022-07-10,46.0
2022-07-11,32.0
2022-07-12,29.0
2022-07-13,31.0
2022-07-14,33.0
2022-07-15,38.0
2022-07-16,41.0
2022-07-17,43.0
2022-07-18,34.0
2022-07-19,31.0
2022-07-20,30.0
2022-07-21,34.0
2022-07-22,36.0
2022-07-23,45.0
2022-07-24,41.0
2022-07-25,32.0
2022-07-26,32.0
2022-07-27,32.0
2022-07-28,33.0
2022-07-29,61.0
2022-07-30,54.0
2022-07-31,41.0
2022-08-01,30.0
2022-08-02,28.0
2022-08-03,31.0
2022-08-04,29.0
2022-08-05,36.0
2022-08-06,39.0
2022-08-07,40.0
2022-08-08,30.0
2022-08-09,28.0
2022-08-10,28.0
2022-08-11,29.0
2022-08-12,34.0
2022-08-13,45.0
2022-08-14,43.0
2022-08-15,31.0
2022-08-16,29.0
2022-08-17,29.0
2022-08-18,31.0
2022-08-19,34.0
2022-08-20,42.0
2022-08-21,42.0
2022-08-22,27.0
2022-08-23,25.0
2022-08-24,26.0
2022-08-25,27.0
2022-08-26,31.0
2022-08-27,40.0
2022-08-28,47.0
2022-08-29,26.799198344970264
2022-08-30,38.437289888802695
2022-08-31,64.22498060512025
2022-09-01,57.144427204551334
2022-09-02,58.155934833204036
2022-09-03,71.30553400568917
2022-09-04,62.70196534781485
2022-09-05,55.12141194724593
2022-09-06,35.902767002844584
2022-09-07,33.37975174553918
2022-09-08,35.902767002844584
2022-09-09,38.437289888802695
2022-09-10,51.07538143263512
2022-09-11,55.12141194724593
2022-09-12,31.85673648823377
2022-09-13,29.83372123092837
2022-09-14,28.822213602275667
2022-09-15,31.85673648823377
2022-09-16,38.437289888802695
2022-09-17,46.01784328937161
2022-09-18,51.07538143263512
2022-09-19,29.83372123092837
2022-09-20,27.310705973622966
2022-09-21,25.78769071631756
2022-09-22,27.810705973622966
2022-09-23,38.937289888802695
2022-09-24,42.9833204034135
2022-09-25,46.01784328937161
2022-09-26,27.310705973622966
2022-09-27,27.810705973622966
2022-09-28,26.598396689940525
2022-09-29,32.73648823377295
2022-09-30,34.782518748383765
2022-10-01,38.87457977760538
2022-10-02,41.9436255495216
2022-10-03,26.598396689940525
2022-10-04,24.552366175329716
2022-10-05,26.598396689940525
2022-10-06,27.621411947245928
2022-10-07,32.73648823377295
2022-10-08,42.966640806827
2022-10-09,43.989656064132404
2022-10-10,30.690457719162143
2022-10-11,26.598396689940525
2022-10-12,25.57538143263512
2022-10-13,30.690457719162143
2022-10-14,37.85156452029997
2022-10-15,42.966640806827
2022-10-16,46.03568657874322
2022-10-17,27.621411947245928
2022-10-18,24.552366175329716
2022-10-19,25.57538143263512
2022-10-20,28.644427204551334
2022-10-21,32.73648823377295
2022-10-22,45.01267132143781
2022-10-23,40.92061029221619
2022-10-24,26.598396689940525
2022-10-25,23.52935091802431
2022-10-26,24.552366175329716
2022-10-27,26.598396689940525
2022-10-28,31.713472976467546
2022-10-29,41.9436255495216
2022-10-30,42.966640806827
2022-10-31,28.644427204551334
2022-11-01,27.621411947245928
2022-11-02,24.552366175329716
2022-11-03,27.621411947245928
2022-11-04,31.713472976467546
2022-11-05,41.9436255495216
2022-11-06,45.01267132143781
2022-11-07,25.57538143263512
2022-11-08,23.52935091802431
2022-11-09,27.621411947245928
2022-11-10,31.713472976467546
2022-11-11,32.73648823377295
2022-11-12,38.87457977760538
2022-11-13,39.897595034910786
2022-11-14,27.621411947245928
2022-11-15,26.598396689940525
2022-11-16,25.57538143263512
2022-11-17,26.598396689940525
2022-11-18,31.713472976467546
2022-11-19,41.9436255495216
2022-11-20,39.897595034910786
2022-11-21,29.667442461856737
2022-11-22,25.57538143263512
2022-11-23,29.667442461856737
2022-11-24,27.621411947245928
2022-11-25,17.391259374191883
2022-11-26,35.80553400568917
2022-11-27,35.80553400568917
2022-11-28,26.598396689940525
2022-11-29,23.52935091802431
2022-11-30,25.57538143263512
2022-12-01,26.598396689940525
2022-12-02,31.713472976467546
2022-12-03,42.966640806827
2022-12-04,43.989656064132404
2022-12-05,28.644427204551334
2022-12-06,27.621411947245928
2022-12-07,27.621411947245928
2022-12-08,30.690457719162143
2022-12-09,33.759503491078355
2022-12-10,42.966640806827
2022-12-11,45.01267132143781
2022-12-12,31.713472976467546
2022-12-13,28.644427204551334
2022-12-14,28.644427204551334
2022-12-15,31.713472976467546
2022-12-16,34.782518748383765
2022-12-17,43.989656064132404
2022-12-18,42.966640806827
2022-12-19,33.759503491078355
2022-12-20,31.713472976467546
2022-12-21,31.713472976467546
2022-12-22,33.759503491078355
2022-12-23,39.897595034910786
2022-12-24,45.01267132143781
2022-12-25,31.713472976467546
2022-12-26,32.73648823377295
2022-12-27,36.82854926299457
2022-12-28,36.82854926299457
2022-12-29,40.92061029221619
2022-12-30,43.989656064132404
2022-12-31,52.17377812257564
2023-01-01,48.08171709335402
2023-01-02,41.9436255495216
2023-01-03,29.667442461856737
2023-01-04,30.690457719162143
2023-01-05,30.690457719162143
2023-01-06,34.782518748383765
2023-01-07,43.989656064132404
2023-01-08,46.03568657874322
2023-01-09,32.73648823377295
2023-01-10,30.690457719162143
2023-01-11,29.667442461856737
2023-01-12,27.621411947245928
2023-01-13,32.73648823377295
2023-01-14,46.03568657874322
2023-01-15,43.989656064132404
2023-01-16,37.85156452029997
2023-01-17,28.644427204551334
2023-01-18,25.57538143263512
2023-01-19,25.57538143263512
2023-01-20,31.713472976467546
2023-01-21,46.03568657874322
2023-01-22,49.10473235065943
2023-01-23,33.759503491078355
2023-01-24,25.57538143263512
2023-01-25,26.598396689940525
2023-01-26,27.621411947245928
2023-01-27,33.759503491078355
2023-01-28,42.966640806827
2023-01-29,46.03568657874322
2023-01-30,28.644427204551334
2023-01-31,25.57538143263512
2023-02-01,27.621411947245928
2023-02-02,28.644427204551334
2023-02-03,32.73648823377295
2023-02-04,43.989656064132404
2023-02-05,41.9436255495216
2023-02-06,28.644427204551334
2023-02-07,28.644427204551334
2023-02-08,31.713472976467546
2023-02-09,29.667442461856737
2023-02-10,35.80553400568917
2023-02-11,48.08171709335402
2023-02-12,102.30152573054048
2023-02-13,28.644427204551334
2023-02-14,28.644427204551334
2023-02-15,29.667442461856737
2023-02-16,26.598396689940525
2023-02-17,31.713472976467546
2023-02-18,40.92061029221619
2023-02-19,43.989656064132404
2023-02-20,33.759503491078355
2023-02-21,26.598396689940525
2023-02-22,26.598396689940525
2023-02-23,27.621411947245928
2023-02-24,33.759503491078355
2023-02-25,45.01267132143781
2023-02-26,43.989656064132404
2023-02-27,28.644427204551334
2023-02-28,25.57538143263512
2023-03-01,29.667442461856737
2023-03-02,28.644427204551334
2023-03-03,30.690457719162143
2023-03-04,38.87457977760538
2023-03-05,41.9436255495216
2023-03-06,27.621411947245928
2023-03-07,25.57538143263512
2023-03-08,25.57538143263512
2023-03-09,27.621411947245928
2023-03-10,33.759503491078355
2023-03-11,42.966640806827
2023-03-12,42.966640806827
2023-03-13,32.73648823377295
2023-03-14,38.87457977760538
2023-03-15,39.897595034910786
2023-03-16,42.966640806827
2023-03-17,46.03568657874322
2023-03-18,48.08171709335402
2023-03-19,50.127747607964835
2023-03-20,33.759503491078355
2023-03-21,30.690457719162143
2023-03-22,33.759503491078355
2023-03-23,34.782518748383765
2023-03-24,37.85156452029997
2023-03-25,45.01267132143781
2023-03-26,45.01267132143781
2023-03-27,33.759503491078355
2023-03-28,29.667442461856737
2023-03-29,27.621411947245928
2023-03-30,31.713472976467546
2023-03-31,34.782518748383765
2023-04-01,46.03568657874322
2023-04-02,45.01267132143781
2023-04-03,29.667442461856737
2023-04-04,27.621411947245928
2023-04-05,29.667442461856737
2023-04-06,30.690457719162143
2023-04-07,33.759503491078355
2023-04-08,40.92061029221619
2023-04-09,38.87457977760538
2023-04-10,29.667442461856737
2023-04-11,25.57538143263512
2023-04-12,26.598396689940525
2023-04-13,28.644427204551334
2023-04-14,33.759503491078355
2023-04-15,39.897595034910786
2023-04-16,40.92061029221619
2023-04-17,26.598396689940525
2023-04-18,24.552366175329716
2023-04-19,28.644427204551334
2023-04-20,45.01267132143781
2023-04-21,52.17377812257564
2023-04-22,51.15076286527024
2023-04-23,51.15076286527024
2023-04-24,30.690457719162143
2023-04-25,28.644427204551334
2023-04-26,29.248936220231798
2023-04-27,31.201965347814845
2023-04-28,33.62000141053671
2023-04-29,39.94409572842467
2023-04-30,41.897124856007714
2023-05-01,27.760914027787575
2023-05-02,25.807884900204527
2023-05-03,27.760914027787575
2023-05-04,27.760914027787575
2023-05-05,33.62000141053671
2023-05-06,40.455603357077365
2023-05-07,41.43211792086889
2023-05-08,27.760914027787575
2023-05-09,25.34287796506571
2023-05-10,29.71394315537062
2023-05-11,29.71394315537062
2023-05-12,32.64348684674519
2023-05-13,40.92061029221619
2023-05-14,43.85015398359076
2023-05-15,29.71394315537062
2023-05-16,27.295907092648754
2023-05-17,29.248936220231798
2023-05-18,32.64348684674519
2023-05-19,36.038037473258576
2023-05-20,40.455603357077365
2023-05-21,40.92061029221619
2023-05-22,32.64348684674519
2023-05-23,27.760914027787575
2023-05-24,28.737428591579096
2023-05-25,30.690457719162143
2023-05-26,31.620471589439784
2023-05-27,39.06058255166091
2023-05-28,37.200554811105626
2023-05-29,36.270540940827985
2023-05-30,25.1103744974963
2023-05-31,26.04038836777394
2023-06-01,26.97040223805158
2023-06-02,30.690457719162143
2023-06-03,36.270540940827985
2023-06-04,38.13056868138327
2023-06-05,27.90041610832922
2023-06-06,26.04038836777394
2023-06-07,27.90041610832922
2023-06-08,29.760443848884503
2023-06-09,33.48049932999506
2023-06-10,38.13056868138327
2023-06-11,41.85062416249383
2023-06-12,29.760443848884503
2023-06-13,29.760443848884503
2023-06-14,28.830429978606862
2023-06-15,28.830429978606862
2023-06-16,34.4105132002727
2023-06-17,40.92061029221619
2023-06-18,39.99059642193855
2023-06-19,33.48049932999506
2023-06-20,26.04038836777394
2023-06-21,29.760443848884503
2023-06-22,31.620471589439784
2023-06-23,35.340527070550344
2023-06-24,38.13056868138327
2023-06-25,43.71065190304911
2023-06-26,29.760443848884503
2023-06-27,30.690457719162143
2023-06-28,28.830429978606862
2023-06-29,32.55048545971742
2023-06-30,36.270540940827985
2023-07-01,41.85062416249383
2023-07-02,39.99059642193855
2023-07-03,36.270540940827985
2023-07-04,37.200554811105626
2023-07-05,28.830429978606862
2023-07-06,30.690457719162143
2023-07-07,34.4105132002727
2023-07-08,40.92061029221619
2023-07-09,45.57067964360439
2023-07-10,31.620471589439784
2023-07-11,28.830429978606862
2023-07-12,27.90041610832922
2023-07-13,30.690457719162143
2023-07-14,36.270540940827985
2023-07-15,43.71065190304911
2023-07-16,45.57067964360439
2023-07-17,34.4105132002727
2023-07-18,31.620471589439784
2023-07-19,35.340527070550344
2023-07-20,33.48049932999506
2023-07-21,38.13056868138327
2023-07-22,47.430707384159675
2023-07-23,41.85062416249383
2023-07-24,33.48049932999506
2023-07-25,30.690457719162143
2023-07-26,30.690457719162143
2023-07-27,31.620471589439784
2023-07-28,39.06058255166091
2023-07-29,75.3311234924889
2023-07-30,58.590873827491365
2023-07-31,34.4105132002727
2023-08-01,32.55048545971742
2023-08-02,31.620471589439784
2023-08-03,34.4105132002727
2023-08-04,39.06058255166091
2023-08-05,45.57067964360439
2023-08-06,43.71065190304911
2023-08-07,34.4105132002727
2023-08-08,32.55048545971742
2023-08-09,29.760443848884503
2023-08-10,33.48049932999506
2023-08-11,39.06058255166091
2023-08-12,49.290735124714956
2023-08-13,45.57067964360439
2023-08-14,35.340527070550344
2023-08-15,31.620471589439784
2023-08-16,33.48049932999506
2023-08-17,31.620471589439784
2023-08-18,35.340527070550344
2023-08-19,42.78063803277147
2023-08-20,43.71065190304911
2023-08-21,31.620471589439784
2023-08-22,29.760443848884503
2023-08-23,29.760443848884503
2023-08-24,33.48049932999506
2023-08-25,36.270540940827985
2023-08-26,43.71065190304911
2023-08-27,45.57067964360439
2023-08-28,31.620471589439784
2023-08-29,28.830429978606862
2023-08-30,29.760443848884503
2023-08-31,31.620471589439784
2023-09-01,39.06058255166091
2023-09-02,45.57067964360439
2023-09-03,46.500693513882034
2023-09-04,46.500693513882034
2023-09-05,31.620471589439784
2023-09-06,28.830429978606862
2023-09-07,32.55048545971742
2023-09-08,36.270540940827985
2023-09-09,47.430707384159675
2023-09-10,52.08077673554788
2023-09-11,31.620471589439784
2023-09-12,27.90041610832922
2023-09-13,29.760443848884503
2023-09-14,34.4105132002727
2023-09-15,36.270540940827985
2023-09-16,45.57067964360439
2023-09-17,48.360721254437316
2023-09-18,30.690457719162143
2023-09-19,28.830429978606862
2023-09-20,29.760443848884503
2023-09-21,34.4105132002727
2023-09-22,39.06058255166091
2023-09-23,50.2207489949926
2023-09-24,48.360721254437316
2023-09-25,35.340527070550344
2023-09-26,31.620471589439784
2023-09-27,30.690457719162143
2023-09-28,32.55048545971742
2023-09-29,39.99059642193855
2023-09-30,47.430707384159675
2023-10-01,51.15076286527024
2023-10-02,31.620471589439784
2023-10-03,27.90041610832922
2023-10-04,31.620471589439784
2023-10-05,32.55048545971742
2023-10-06,39.06058255166091
2023-10-07,48.360721254437316
2023-10-08,48.360721254437316
2023-10-09,35.340527070550344
2023-10-10,29.760443848884503
2023-10-11,30.690457719162143
2023-10-12,33.48049932999506
2023-10-13,37.200554811105626
2023-10-14,48.360721254437316
2023-10-15,48.360721254437316
2023-10-16,31.620471589439784
2023-10-17,29.760443848884503
2023-10-18,29.760443848884503
2023-10-19,32.55048545971742
2023-10-20,39.99059642193855
2023-10-21,47.430707384159675
2023-10-22,47.430707384159675
2023-10-23,31.620471589439784
2023-10-24,27.90041610832922
2023-10-25,28.830429978606862
2023-10-26,30.690457719162143
2023-10-27,37.200554811105626
2023-10-28,45.57067964360439
2023-10-29,45.57067964360439
2023-10-30,33.48049932999506
2023-10-31,29.760443848884503
2023-11-01,34.4105132002727
2023-11-02,31.620471589439784
2023-11-03,38.13056868138327
2023-11-04,50.2207489949926
2023-11-05,50.2207489949926
2023-11-06,32.55048545971742
2023-11-07,32.55048545971742
2023-11-08,32.55048545971742
2023-11-09,37.200554811105626
2023-11-10,39.99059642193855
2023-11-11,53.01079060582552
2023-11-12,51.15076286527024
2023-11-13,32.55048545971742
2023-11-14,29.760443848884503
2023-11-15,30.690457719162143
2023-11-16,30.690457719162143
2023-11-17,38.13056868138327
2023-11-18,46.500693513882034
2023-11-19,46.500693513882034
2023-11-20,37.200554811105626
2023-11-21,34.4105132002727
2023-11-22,38.13056868138327
2023-11-23,33.48049932999506
2023-11-24,24.180360627218658
2023-11-25,45.57067964360439
2023-11-26,48.360721254437316
2023-11-27,28.830429978606862
2023-11-28,27.90041610832922
2023-11-29,29.760443848884503
2023-11-30,35.340527070550344
2023-12-01,40.92061029221619
2023-12-02,52.08077673554788
2023-12-03,49.290735124714956
2023-12-04,34.4105132002727
2023-12-05,31.620471589439784
2023-12-06,34.4105132002727
2023-12-07,34.4105132002727
2023-12-08,39.99059642193855
2023-12-09,53.01079060582552
2023-12-10,61.38091543832429
2023-12-11,35.340527070550344
2023-12-12,30.690457719162143
2023-12-13,34.4105132002727
2023-12-14,39.99059642193855
2023-12-15,43.71065190304911
2023-12-16,53.01079060582552
2023-12-17,56.73084608693608
2023-12-18,36.270540940827985
2023-12-19,35.340527070550344
2023-12-20,38.13056868138327
2023-12-21,43.71065190304911
2023-12-22,46.57302792601474
2023-12-23,52.97979014348293
2023-12-24,47.66837759545285
2023-12-25,43.28697891770041
2023-12-26,37.975566369670325
2023-12-27,42.82197198256159
2023-12-28,41.72662231312348
2023-12-29,47.66837759545285
2023-12-30,51.419433538906
2023-12-31,93.14605585202948
2024-01-01,59.38655236095112
2024-01-02,42.82197198256159
2024-01-03,41.72662231312348
2024-01-04,37.5105594345315
2024-01-05,39.07091603910844
2024-01-06,51.419433538906
2024-01-07,52.97979014348293
2024-01-08,40.16626570854655
2024-01-09,31.568804152202137
2024-01-10,31.568804152202137
2024-01-11,35.31986009565529
2024-01-12,37.975566369670325
2024-01-13,54.07513981292104
2024-01-14,56.73084608693608
2024-01-15,42.82197198256159
2024-01-16,34.22451042621718
2024-01-17,33.129160756779065
2024-01-18,33.759503491078355
2024-01-19,42.82197198256159
2024-01-20,59.38655236095112
2024-01-21,59.25221702413324
2024-01-22,37.820564057957384
2024-01-23,32.77782218356307
2024-01-24,32.77782218356307
2024-01-25,32.77782218356307
2024-01-26,40.341934995154546
2024-01-27,51.68810421254176
2024-01-28,65.55564436712613
2024-01-29,37.820564057957384
2024-01-30,32.77782218356307
2024-01-31,34.03850765216165
2024-02-01,35.29919312076023
2024-02-02,40.341934995154546
2024-02-03,52.94878968114034
2024-02-04,55.4701606183375
2024-02-05,34.03850765216165
2024-02-06,32.77782218356307
2024-02-07,34.03850765216165
2024-02-08,36.55987858935881
2024-02-09,44.12399140095028
2024-02-10,64.29495889852755
2024-02-11,126.06854685985796
2024-02-12,39.081249526555965
2024-02-13,34.03850765216165
2024-02-14,45.38467686954886
2024-02-15,47.906047806746024
2024-02-16,46.64536233814744
2024-02-17,61.7735879613304
2024-02-18,64.29495889852755
2024-02-19,45.38467686954886
2024-02-20,37.820564057957384
2024-02-21,40.341934995154546
2024-02-22,40.341934995154546
2024-02-23,46.64536233814744
2024-02-24,57.99153155553466
2024-02-25,57.99153155553466
2024-02-26,40.341934995154546
2024-02-27,37.820564057957384
2024-02-28,35.29919312076023
2024-02-29,39.081249526555965
2024-03-01,40.341934995154546
2024-03-02,54.20947514973892
2024-03-03,55.4701606183375
2024-03-04,37.820564057957384
2024-03-05,34.03850765216165
2024-03-06,37.820564057957384
2024-03-07,35.29919312076023
2024-03-08,44.12399140095028
2024-03-09,56.73084608693608
2024-03-10,59.25221702413324
2024-03-11,37.820564057957384
2024-03-12,40.341934995154546
2024-03-13,36.55987858935881
2024-03-14,35.29919312076023
2024-03-15,41.60262046375313
2024-03-16,54.20947514973892
2024-03-17,56.73084608693608
2024-03-18,37.820564057957384
2024-03-19,34.03850765216165
2024-03-20,39.081249526555965
2024-03-21,37.820564057957384
2024-03-22,42.86330593235171
2024-03-23,54.20947514973892
2024-03-24,52.94878968114034
2024-03-25,36.55987858935881
2024-03-26,36.55987858935881
2024-03-27,39.081249526555965
2024-03-28,37.820564057957384
2024-03-29,45.38467686954886
2024-03-30,54.20947514973892
2024-03-31,54.20947514973892
2024-04-01,40.341934995154546
2024-04-02,39.081249526555965
2024-04-03,37.820564057957384
2024-04-04,39.081249526555965
2024-04-05,42.86330593235171
2024-04-06,55.4701606183375
2024-04-07,54.20947514973892
2024-04-08,36.55987858935881
2024-04-09,39.081249526555965
2024-04-10,36.55987858935881
2024-04-11,39.081249526555965
2024-04-12,40.341934995154546
2024-04-13,54.20947514973892
2024-04-14,52.94878968114034
2024-04-15,35.29919312076023
2024-04-16,37.820564057957384
2024-04-17,37.820564057957384
2024-04-18,41.60262046375313
2024-04-19,46.64536233814744
2024-04-20,74.38044264731619
2024-04-21,70.59838624152046
2024-04-22,39.081249526555965
2024-04-23,36.55987858935881
2024-04-24,39.081249526555965
2024-04-25,42.86330593235171
2024-04-26,47.906047806746024
2024-04-27,61.7735879613304
2024-04-28,59.25221702413324
2024-04-29,40.341934995154546
2024-04-30,39.081249526555965
2024-05-01,39.081249526555965
2024-05-02,41.60262046375313
2024-05-03,50.42741874394318
2024-05-04,56.73084608693608
2024-05-05,57.99153155553466
2024-05-06,37.820564057957384
2024-05-07,37.820564057957384
2024-05-08,37.820564057957384
2024-05-09,39.081249526555965
2024-05-10,45.38467686954886
2024-05-11,56.73084608693608
2024-05-12,55.4701606183375
2024-05-13,39.081249526555965
2024-05-14,39.081249526555965
2024-05-15,39.081249526555965
2024-05-16,39.081249526555965
2024-05-17,45.38467686954886
2024-05-18,54.20947514973892
2024-05-19,54.20947514973892
2024-05-20,39.081249526555965
2024-05-21,36.55987858935881
2024-05-22,40.341934995154546
2024-05-23,44.12399140095028
2024-05-24,47.906047806746024
2024-05-25,56.73084608693608
2024-05-26,55.4701606183375
2024-05-27,54.20947514973892
2024-05-28,37.820564057957384
2024-05-29,41.60262046375313
2024-05-30,40.341934995154546
2024-05-31,46.64536233814744
2024-06-01,51.68810421254176
2024-06-02,57.99153155553466
2024-06-03,41.60262046375313
2024-06-04,40.341934995154546
2024-06-05,42.86330593235171
2024-06-06,45.38467686954886
2024-06-07,49.166733275344605
2024-06-08,57.99153155553466
2024-06-09,55.4701606183375
2024-06-10,44.12399140095028
2024-06-11,41.60262046375313
2024-06-12,42.86330593235171
2024-06-13,46.64536233814744
2024-06-14,49.166733275344605
2024-06-15,56.73084608693608
2024-06-16,56.73084608693608
2024-06-17,42.86330593235171
2024-06-18,40.341934995154546
2024-06-19,44.12399140095028
2024-06-20,42.86330593235171
2024-06-21,49.166733275344605
2024-06-22,55.4701606183375
2024-06-23,52.94878968114034
2024-06-24,42.86330593235171
2024-06-25,40.341934995154546
2024-06-26,42.86330593235171
2024-06-27,47.906047806746024
2024-06-28,51.68810421254176
2024-06-29,59.25221702413324
2024-06-30,56.73084608693608
2024-07-01,46.64536233814744
2024-07-02,41.60262046375313
2024-07-03,45.38467686954886
2024-07-04,59.25221702413324
2024-07-05,50.42741874394318
2024-07-06,50.42741874394318
2024-07-07,52.94878968114034
2024-07-08,42.86330593235171
2024-07-09,41.60262046375313
2024-07-10,44.12399140095028
2024-07-11,42.86330593235171
2024-07-12,51.68810421254176
2024-07-13,55.4701606183375
2024-07-14,56.73084608693608
2024-07-15,45.38467686954886
2024-07-16,40.341934995154546
2024-07-17,51.68810421254176
2024-07-18,44.12399140095028
2024-07-19,52.94878968114034
2024-07-20,56.73084608693608
2024-07-21,55.4701606183375
2024-07-22,42.86330593235171
2024-07-23,42.86330593235171
2024-07-24,46.64536233814744
2024-07-25,50.42741874394318
2024-07-26,52.94878968114034
2024-07-27,60.51290249273182
2024-07-28,63.03427342992898
2024-07-29,124.80786139125938
2024-07-30,92.0300392076963
2024-07-31,49.166733275344605
2024-08-01,47.906047806746024
2024-08-02,52.94878968114034
2024-08-03,56.73084608693608
2024-08-04,60.51290249273182
2024-08-05,41.60262046375313
2024-08-06,39.081249526555965
2024-08-07,42.86330593235171
2024-08-08,44.12399140095028
2024-08-09,46.64536233814744
2024-08-10,56.73084608693608
2024-08-11,55.4701606183375
2024-08-12,40.341934995154546
2024-08-13,35.29919312076023
2024-08-14,37.820564057957384
2024-08-15,41.60262046375313
2024-08-16,46.64536233814744
2024-08-17,56.73084608693608
2024-08-18,54.012602581195026
2024-08-19,40.208739310798435
2024-08-20,37.80303831001579
2024-08-21,37.80303831001579
2024-08-22,40.208739310798435
2024-08-23,45.592649078455764
2024-08-24,59.396512348852355
2024-08-25,58.19366184846103
2024-08-26,41.411589811189764
2024-08-27,37.80303831001579
2024-08-28,37.80303831001579
2024-08-29,42.61444031158109
2024-08-30,51.606901580412384
2024-08-31,65.41076485080896
2024-09-01,59.396512348852355
2024-09-02,56.99081134806971
2024-09-03,35.39733730923315
2024-09-04,37.1726955757165
2024-09-05,37.1726955757165
2024-09-06,43.18694807767312
2024-09-07,63.57757161611836
2024-09-08,70.7946746184663
2024-09-09,37.80303831001579
2024-09-10,37.80303831001579
2024-09-11,35.39733730923315
2024-09-12,44.38979857806444
2024-09-13,46.795499578847085
2024-09-14,61.802213349635
2024-09-15,75.60607662003159
2024-09-16,39.005888810407114
2024-09-17,40.07554362644233
2024-09-18,37.7855125620742
2024-09-19,38.93052809425827
2024-09-20,44.6556057551786
2024-09-21,56.10576107701927
2024-09-22,66.41090086667587
2024-09-23,41.2205591586264
